dates,satname,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0086,nzd0031-0087,nzd0031-0088,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0058,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0185,nzd0031-0186,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0081
2020-08-02 22:17:33.048000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.93,324.93,309.00,309.63,186.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.93,546.66,545.94,540.16,541.50,540.59,537.89,533.40,521.34,511.36,497.65,424.59,,,,,,544.43,463.31,349.45,,,,,,,,,,,532.30,534.71,534.13,347.81,531.54,526.38,412.20,322.37,310.47,359.26,289.14,,,,,365.65,327.04,,,,,,,,,
2020-08-18 22:17:38.586000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.72,319.36,324.26,305.79,304.82,183.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.46,544.98,543.93,537.11,536.03,534.12,531.94,207.29,336.74,338.11,324.95,327.48,,,,,,527.69,453.20,349.72,,,,,,,,,,,277.95,345.57,319.33,252.49,212.52,208.74,283.51,316.72,305.71,358.08,,,,,,358.09,320.87,,,,,,,,,
2020-08-27 22:11:32.405000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.92,280.15,392.00,421.58,409.81,398.11,336.13,374.67,376.84,,515.73,445.23,470.73,530.90,532.69,,,,,,,,441.82,418.16,407.95,,,,,423.69,,,,,,,,,,,,,,,494.77,492.25,460.30,493.47,,,,,271.40,527.60,481.44,458.29,467.07,,,,,,,,,,,,507.07,,,,,,,313.85,291.87,424.87,469.80,551.31,,,502.41,516.50,509.45,,,,,,452.05,412.23,,,,,,,,,
2020-09-03 22:17:46.393000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.47,524.78,536.57,532.56,501.41,516.04,,,,497.23,493.17,395.49,553.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.11,326.78,312.38,307.98,182.72,,,,,465.68,481.85,442.89,458.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.26,539.46,540.12,536.28,534.66,533.09,531.41,217.27,248.23,515.78,502.65,491.90,458.36,,518.72,,522.17,,,,,520.67,,,496.91,,,,,,547.46,313.45,528.14,377.47,525.78,525.13,522.84,524.39,321.70,308.06,352.95,,,,,,346.01,309.00,,,,,,,,,
2020-09-12 22:11:38.984000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.70,407.91,379.42,387.11,241.52,,,,524.36,500.88,506.06,535.06,537.94,,,,,,,,,,,476.78,472.64,441.85,464.60,,,,,380.43,526.20,312.16,324.72,,,,,,,,,,,,,,,,184.52,523.05,466.89,476.19,461.17,,,,,,,,,,,,542.99,,,,,,,270.68,272.18,438.50,490.41,509.74,,,506.23,514.28,514.54,,,,,,457.23,419.00,,,,,,,,,
2020-09-19 22:17:52.015000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.78,537.30,536.04,503.15,535.78,,,,500.36,491.93,513.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.29,323.97,305.56,308.44,,,,,,459.11,452.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.29,543.22,541.70,541.79,536.56,533.35,534.96,532.01,531.77,519.82,511.04,496.34,427.61,,519.28,,,,538.24,452.42,342.06,,,,,,,,,,,530.87,530.29,530.37,527.38,529.20,526.25,528.30,323.06,308.05,355.13,288.73,,,,,351.66,313.10,,,,,,,,,
2020-09-28 22:11:43.377000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.15,270.45,,,,,,,,,,,,,,,,,,365.25,384.19,380.36,375.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.02,500.92,468.82,489.20,,,,,,,,,,,,,,,,,,,,,,,,,,556.40,534.84,521.88,,,,,,472.61,447.14,,,437.83,408.29,257.11,339.24,383.76,487.40,
2020-12-17 22:11:45.420000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.32,510.82,,,,,376.39,386.56,401.66,381.22,,519.82,507.77,527.85,513.44,444.49,469.77,527.88,524.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.09,260.89,182.49,,,,,,,,262.06,518.62,476.45,398.21,457.11,,,,,,,,,,,,441.81,,,,,301.67,233.50,466.24,536.29,524.94,540.61,503.95,,549.70,490.08,503.63,502.58,,,,,,447.36,403.53,,,,,,,,,
2021-01-09 22:17:48.906000,L8,,,,,,,,514.54,475.80,414.93,343.66,331.36,395.51,549.74,528.60,536.12,410.28,392.45,480.39,470.45,529.66,480.92,390.75,,,,428.94,428.83,449.01,454.10,457.26,445.33,,,,543.21,519.08,517.85,525.23,529.42,497.13,513.69,,,,492.74,316.82,391.40,532.01,518.54,472.64,480.60,500.80,507.03,482.53,448.56,438.58,520.20,,,,,371.98,391.91,385.63,,,,,,,483.03,558.06,478.58,310.93,416.52,420.36,,,441.02,507.25,535.06,541.98,542.22,245.92,524.50,523.41,500.31,423.10,473.73,418.81,417.06,446.24,403.77,386.90,319.25,303.42,281.77,,,399.13,299.24,273.14,365.79,414.41,399.82,386.44,336.33,264.23,473.80,467.19,472.02,460.35,521.47,528.05,,,,,,,,,,,,,,533.77,537.59,537.52,533.96,531.08,527.31,526.83,523.19,505.16,521.58,451.99,313.79,315.16,309.14,264.62,,512.01,498.36,516.29,538.35,520.45,429.33,340.35,491.32,,,336.11,,548.71,543.17,539.02,529.85,528.89,502.29,338.21,268.61,,,196.44,282.14,307.72,308.26,351.51,,499.00,515.73,,,340.46,296.10,,,,,,,,,
2021-01-25 22:17:44.203000,L8,,,,,,,,,,,438.58,516.58,441.31,509.04,447.64,527.31,553.79,525.05,440.24,,,,,,,,,,,,,,,,,545.64,493.23,521.20,531.84,534.42,501.18,514.63,,,,496.71,491.72,503.80,540.33,524.33,480.19,494.44,509.02,511.02,485.65,454.79,441.13,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.15,312.02,307.78,322.04,,,,,439.70,461.87,501.20,451.85,468.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.66,538.88,534.17,532.93,530.04,529.82,511.93,526.85,525.30,428.46,502.15,451.00,457.89,,512.06,500.46,519.80,,524.46,404.39,341.54,515.47,,,497.25,,,,,,544.11,521.91,523.23,524.48,354.85,520.38,354.54,521.87,319.58,304.08,353.66,290.31,518.99,,,,345.64,302.96,,,,,,,,,
2021-02-26 22:17:35.944000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.74,528.39,531.72,540.41,507.09,532.07,,,,496.95,491.77,493.52,536.66,518.47,482.42,499.88,511.45,557.74,483.39,461.35,454.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.21,487.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.48,542.04,538.07,535.15,532.94,529.79,525.92,528.81,529.20,514.17,443.46,493.29,456.05,,521.30,,,,530.73,448.25,347.25,496.15,,,,,,,,,546.47,526.66,389.54,528.71,524.14,327.98,521.66,525.26,320.09,307.79,357.67,292.87,511.28,513.04,,,357.59,315.79,,,,,,,,,
2021-03-14 22:17:26.977000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.97,495.66,520.34,530.56,532.87,501.77,515.04,,,,495.40,488.05,430.78,535.76,521.75,479.81,487.90,505.32,511.86,557.98,453.40,440.95,472.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.80,315.05,305.17,304.48,,,,,439.52,467.50,498.11,454.28,471.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.22,538.06,532.28,532.02,525.24,492.97,480.27,469.84,523.97,510.09,503.03,491.76,333.26,,513.94,501.13,518.74,,530.59,403.84,343.59,489.19,,,369.81,,,,,,542.34,523.71,524.15,523.97,518.93,518.25,516.21,522.63,319.77,276.47,323.74,,500.60,512.26,,,329.88,289.59,,,,,,,,,
2021-03-30 22:17:22.624000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.13,535.71,513.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.50,309.32,298.32,294.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.67,353.80,314.24,317.02,277.64,312.05,463.23,456.89,477.64,,543.14,525.16,516.27,426.67,,,,,,542.97,456.92,416.16,497.32,,,,,,,,,420.51,,540.17,537.00,532.73,528.04,521.90,531.62,290.62,304.10,359.79,374.05,,,,,314.57,187.15,,,,,,,,,
2021-04-15 22:17:16.883000,L8,455.11,505.83,173.67,265.10,539.32,250.21,198.51,,,,,,,,,,,,,,,,,,,386.56,461.38,497.53,,,,,,,,,,,,,,,,,,498.29,494.88,509.71,549.12,,,,,,,471.19,459.54,,,,,,,,,,,,,,,,,,,,,,,,,308.55,310.95,294.89,395.61,193.22,,420.28,444.68,301.65,491.43,538.82,,,462.12,463.95,421.45,528.90,190.61,425.22,199.98,235.13,,517.32,480.26,500.21,397.78,,405.62,432.22,463.25,454.39,399.21,488.51,499.10,478.70,451.72,512.38,,,,,,,,,,,,,544.38,542.49,539.96,538.98,536.21,533.00,529.63,529.03,526.64,515.90,507.97,494.58,458.95,274.42,,,,,539.88,452.86,348.91,523.51,,,496.82,,,,,,547.60,512.60,514.13,527.97,525.41,522.84,521.65,526.38,323.27,310.01,359.85,292.07,514.08,,,411.29,360.08,314.07,,,,,,,,,
2021-05-01 22:17:07.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.32,530.83,537.33,505.13,535.41,,,,498.77,492.56,509.88,550.01,,,,,,,480.54,449.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.52,317.26,304.29,305.66,,,,,,452.70,483.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.48,542.05,535.33,535.93,533.57,534.20,534.31,528.49,528.07,514.25,443.99,494.38,460.29,,518.99,,,,536.71,452.12,346.71,508.01,,,,,,,,,547.04,525.66,530.47,528.80,257.13,523.04,520.05,525.36,323.95,305.33,358.22,292.80,554.66,,,,359.11,314.75,,,,,,,,,
2021-05-17 22:17:12.707000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.37,417.28,347.18,347.81,,,,428.27,,,,,,,,,,,,,,546.88,370.73,434.59,285.54,438.19,,539.84,474.74,404.02,419.96,491.63,,,,,,,,,,,,483.81,462.72,477.81,498.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.53,249.38,530.36,345.53,526.27,518.59,517.92,516.96,301.60,516.34,509.23,501.00,468.10,,,,,,,525.92,421.05,,,,413.19,,,,,,542.12,496.80,459.95,,,432.48,514.83,520.86,326.37,315.85,365.01,375.52,552.74,,,,398.29,321.81,,,,,,,,,
2021-05-26 22:11:07.110000,L8,312.30,298.77,426.39,419.41,493.82,496.38,503.31,515.01,507.71,461.48,484.15,463.70,373.93,269.26,228.42,198.49,208.07,248.78,244.27,313.62,486.90,478.87,481.74,511.53,516.55,281.76,413.55,247.29,469.82,490.67,518.47,266.85,265.13,287.03,254.61,222.13,425.96,404.41,322.22,271.06,303.96,249.64,333.39,368.18,365.47,,,273.24,219.78,189.37,313.42,368.90,406.95,367.99,350.48,386.19,394.88,343.78,366.66,382.20,473.40,521.72,,,,,,489.67,474.07,478.81,459.04,,,,432.83,494.43,498.32,,,,,,321.88,286.59,289.93,286.47,260.88,293.36,414.22,425.26,415.38,407.04,269.86,521.63,518.60,527.06,428.50,445.26,466.72,529.62,525.30,350.02,343.51,219.30,228.36,208.67,438.32,438.50,458.89,450.76,451.52,449.74,479.32,456.51,488.74,482.48,488.51,512.32,529.01,236.34,246.60,242.66,509.76,434.04,206.93,227.25,248.96,252.44,248.01,268.53,207.21,298.82,511.96,505.04,499.80,481.30,486.92,450.32,283.49,420.38,470.54,334.69,294.34,490.80,374.55,523.69,527.48,537.92,388.53,292.38,429.52,,,512.18,459.88,267.48,514.29,250.58,249.37,208.68,239.60,428.00,251.02,419.23,437.15,486.92,538.58,538.34,375.14,357.72,500.67,370.12,284.14,,496.47,434.66,448.22,409.21,,,459.28,480.97,460.85,,,,
2021-07-04 22:17:29.944000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.15,491.91,505.90,537.46,534.38,,,,,518.72,460.07,456.65,,,,,,,,,,,,,,,168.72,210.96,227.06,218.21,210.08,,,,,,,,,,319.49,319.62,306.62,307.68,,,,,,463.48,484.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.29,526.75,516.43,494.49,495.13,447.22,510.04,472.75,521.23,323.50,329.67,331.22,324.69,,,,,,541.00,458.57,351.50,509.89,,,495.93,,,,,,540.59,518.06,499.02,478.76,524.92,468.57,215.32,278.70,294.25,330.94,350.45,293.37,496.63,498.06,,,321.69,300.59,,,,,,,,,
2021-08-14 22:11:33.700000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.14,397.26,398.86,383.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.83,495.27,464.42,478.48,,,,,,,,,,,,,,,,,,,,,,,,,,512.47,527.90,517.80,,,,,,461.95,417.62,,,,,,,,,
2021-10-01 22:11:46.773000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.22,380.60,371.52,368.93,,,,,527.08,500.78,509.08,534.66,534.10,466.56,330.86,365.29,,,,,,,,,,,,,,,,,,,,,,,,,,,387.91,299.16,,,,,,,249.59,537.70,489.17,462.46,462.97,,,,,,,,,,,,542.11,,,,,,227.62,299.30,423.64,483.26,536.69,,,,499.72,509.66,511.55,,,,,,455.62,421.23,,,,,,,,,
2021-10-17 22:11:50.671000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.68,378.75,366.25,,,,,,,,,,,,,,,,,,440.26,456.84,478.43,442.11,278.87,240.76,537.11,,368.77,440.36,481.71,496.10,500.15,540.87,,,,,,,,,,,,,,,,,,549.69,526.53,544.56,533.03,,,,,,,,,,,,,,,,,,,,328.41,478.72,528.91,,,,,366.04,399.03,,,,,,493.87,312.94,,,,,,,,,
2021-10-24 22:18:01.850000,L8,,,,,377.41,,,,,319.66,455.27,453.38,179.05,,,,,326.01,460.60,415.18,,,,,,,,,,,,,,,,,,,,,,,,,,505.98,537.29,515.41,,,,,,,,,,,,,,,,,,,240.33,,300.20,301.08,322.20,,,,218.56,345.62,404.65,364.18,363.55,326.14,520.19,522.57,292.69,298.02,507.66,370.57,449.25,447.62,471.66,529.77,518.22,537.33,540.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.69,462.79,429.96,467.63,541.28,,,,358.01,,,,,547.35,545.58,538.99,545.87,537.72,539.14,524.14,520.10,443.36,474.97,,,,,,544.05,460.88,348.68,,,,,519.10,398.81,291.62,360.36,320.15,,539.59,539.04,535.91,536.26,532.06,531.14,534.42,324.92,308.59,360.56,291.31,466.46,,,,354.03,318.09,411.13,257.92,270.55,352.30,301.21,384.31,,,400.02
2021-11-09 22:17:58.951000,L8,,,,,,,,,,,,,432.11,406.37,457.53,523.27,529.91,492.33,506.63,452.29,483.60,407.93,496.13,371.88,229.97,186.04,347.30,345.25,,,,,,,,,,,,,,,530.80,430.21,495.02,399.57,440.43,424.19,536.57,533.65,480.78,492.70,509.12,507.76,507.90,456.84,445.36,519.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.38,322.97,310.41,308.49,190.72,,,,443.54,488.16,508.94,462.09,487.82,,,,,,,,,,,,,246.52,326.09,295.50,314.10,346.41,335.94,338.81,285.09,,,,,,,,,,,,,540.25,538.53,535.65,534.20,531.45,529.14,530.14,524.18,525.46,512.46,506.69,491.72,454.30,,,,,,,,,465.46,,,507.14,,,,,,544.47,526.97,527.92,526.23,524.90,522.58,520.00,425.02,320.14,299.17,351.93,,,509.08,245.92,228.86,339.08,304.33,,,,,,,,,
2021-11-25 22:17:57.047000,L8,369.67,478.89,,,,,,,516.24,432.72,354.76,434.78,457.39,,443.39,502.55,513.13,540.63,,,,,,,,221.06,286.37,523.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.32,309.77,294.55,277.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.97,545.83,538.87,541.84,536.51,541.80,533.87,530.69,524.34,513.80,518.18,466.29,,,,,,542.65,460.83,417.36,,,,,,,,,,,532.98,532.78,534.82,533.70,530.28,329.27,530.57,326.50,311.03,365.16,296.30,461.71,,,205.76,365.38,324.20,,,,,,,,,
2021-12-19 22:17:52.616000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.78,355.96,335.76,356.69,398.97,362.60,397.70,428.01,467.47,451.16,489.20,457.37,517.97,408.68,480.29,,,,210.60,227.05,549.76,251.28,,,,,,,,,,,,,,,,,,,283.87,303.08,292.96,270.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.85,541.52,539.52,537.18,538.80,540.92,534.37,532.26,,,,419.20,,,,,,542.79,361.96,315.27,486.85,477.80,496.60,,,,,,,,531.09,534.24,373.01,336.11,324.08,333.08,410.09,355.79,428.77,438.96,301.12,272.23,353.25,,,449.55,527.88,343.04,418.24,,,,,,,414.96
2022-01-04 22:17:52.138000,L9,433.45,489.54,522.21,523.17,517.18,506.00,191.67,259.22,,,,,,,,,,,350.18,347.25,344.83,318.07,328.76,370.04,329.78,550.88,408.91,392.59,398.08,400.76,543.67,457.38,,,,532.19,494.48,520.88,528.28,531.87,503.62,526.88,,,,500.59,490.89,502.25,541.94,,,,,,518.45,459.05,449.49,516.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.30,310.69,296.43,295.06,,,,,,468.21,492.09,455.95,472.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.21,538.94,535.28,532.03,531.40,527.56,508.60,526.01,521.99,327.22,327.41,323.44,333.51,513.27,514.14,,,,529.80,432.50,345.33,,,,500.31,,,,,,544.25,523.37,391.87,525.74,516.18,516.91,218.16,279.03,321.79,306.16,356.16,290.11,,,323.88,417.12,352.67,311.15,,,,,,,,,
2022-01-12 22:17:49.562000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.26,215.91,213.67,,220.10,337.25,371.50,359.75,335.69,270.15,533.41,197.29,251.48,227.93,,,,,231.34,296.41,289.02,285.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.84,343.29,311.32,338.88,310.24,249.20,228.43,216.20,258.20,308.43,527.82,402.70,339.42,468.65,216.48,385.97,328.84,535.38,283.73,,521.06,314.65,,,,,,,,,,543.84,462.04,421.92,,,512.32,,302.18,508.38,256.07,441.42,365.91,396.55,199.18,,,,,,,,,,373.77,283.77,,,,,,,,,,,,,,
2022-01-20 22:17:51.591000,L9,363.88,477.50,507.24,429.97,503.33,499.81,,,,,,519.66,480.59,488.43,,520.73,493.78,483.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.60,541.61,513.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.19,318.74,,,,,,,,,,292.12,273.66,323.15,331.49,331.85,396.56,372.30,,,,,,,,,,,,,,,,,,,,,,,,,,,466.98,553.37,541.49,536.79,536.45,540.69,534.53,533.14,530.07,528.71,535.63,533.64,482.59,339.65,,,,,,542.72,455.17,394.01,,,,,,,,,,445.27,531.14,533.62,539.63,544.39,531.72,527.86,528.77,551.53,488.29,527.80,300.42,469.45,,,,392.07,405.14,,,,,,,,,
2022-02-14 22:11:37.090000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.63,424.94,535.10,,,433.18,485.92,496.23,,,,,246.62,527.08,508.07,511.59,488.04,495.89,,380.00,390.69,386.23,387.19,529.71,481.41,503.93,524.55,429.37,445.10,470.24,521.46,522.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.71,258.74,,,,,,,,,185.49,529.49,480.65,353.74,459.85,,,,,,,,,,,,436.70,,,,,,229.15,272.33,297.09,435.58,470.77,555.38,,,444.92,412.39,499.93,,,,,,447.63,404.14,,,450.63,463.28,447.39,459.10,478.19,494.50,
2022-02-21 22:17:43.336000,L9,457.52,512.00,533.12,536.23,539.08,,,,,,,,464.77,508.89,445.14,518.93,532.69,478.56,446.40,,,,,,,,,,,,,,,,,545.45,525.33,523.25,531.63,536.05,504.47,516.48,,,,499.30,495.90,482.78,536.19,529.66,484.73,494.04,504.12,509.62,467.03,453.24,443.60,520.67,,,,,,,,,,374.22,339.03,393.15,520.74,456.79,305.90,205.83,207.38,196.66,445.26,,,554.49,548.05,542.03,545.36,,242.68,514.18,,206.84,201.97,289.58,451.94,540.90,462.86,,398.91,506.19,459.63,404.88,446.49,343.92,355.38,467.98,501.65,499.96,484.53,505.24,411.73,493.74,,,,,,,,,,,,,403.40,332.35,346.87,297.86,256.27,193.04,202.94,405.59,,543.38,311.21,520.72,423.05,437.97,471.62,363.66,,,,508.42,499.50,487.33,454.28,,517.50,527.98,517.42,,531.08,445.48,343.59,497.77,,,504.37,422.24,466.21,505.26,,,524.08,182.00,250.00,266.41,226.34,198.86,201.30,232.46,316.48,298.16,353.05,288.28,480.62,528.27,,,346.88,305.31,,,412.11,425.24,,,,457.17,
2022-03-09 22:17:37.608000,L9,,,,,,,,,,,,421.84,482.89,514.61,,528.75,481.66,537.53,511.07,,,,,,,,,,,,,,,,,550.11,502.28,524.65,533.20,536.92,504.60,533.99,278.00,,,499.52,491.52,502.01,537.84,527.85,482.66,500.79,496.47,510.42,552.77,456.82,443.72,519.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.26,312.05,305.51,297.31,,,,,438.66,472.66,497.91,452.05,479.57,,,,,,,,,508.97,399.05,409.74,530.82,533.81,553.12,,,,,,,,,,,,,,,,,452.05,456.92,413.46,526.83,521.79,492.51,471.83,496.30,512.01,525.39,517.54,510.95,504.33,489.24,456.95,,519.21,501.73,470.51,,534.09,439.85,344.68,497.83,,,501.13,,,,,,438.15,517.74,522.54,525.48,520.46,204.51,,521.29,318.02,302.85,356.36,288.61,501.42,531.40,,,353.27,305.94,,,,,,,,,
