dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139,satname
2017-09-18 22:26:19.014,269.63,236.44,241.56,,,236.4,239.51,231.85,240.45,237.1,238.4,,,,,,,,270.45,174.72,187.15,180.39,188.10500000000002,178.375,205.96666666666667,209.11666666666667,191.87333333333333,188.99,186.70333333333335,201.91333333333333,190.03666666666666,199.4433333333333,196.97333333333333,180.81,200.70499999999998,205.885,208.565,209.74,208.805,190.89,226.345,212.185,229.91000000000005,222.25666666666666,216.8033333333333,219.95666666666668,226.35,225.66666666666666,220.90666666666664,228.58666666666667,227.39333333333332,224.29,261.96666666666664,255.90000000000003,247.3375,246.6375,258.95,256.76,261.05,257.52,252.78333333333333,292.65,295.52,,318.07,303.8,305.45,302.44,289.52,284.38,270.43,248.71500000000003,267.09,250.09666666666666,260.46666666666664,254.29999999999998,249.10333333333332,248.185,254.70333333333335,229.69,217.485,201.285,194.36,217.93666666666664,276.88,186.965,229.6966666666667,238.63666666666666,234.52666666666664,211.69000000000003,236.61499999999998,242.1675,240.635,205.59333333333333,202.71333333333334,205.9466666666667,199.86333333333332,193.43,205.98,,180.15,,,,245.53,238.04999999999995,241.95499999999998,238.00999999999993,238.115,227.79000000000002,,,,333.29,235.29,233.64,203.06,243.07,240.54999999999995,240.195,241.25499999999997,244.92000000000002,222.675,,,,,,,,,,,,,,,,,,L8
2017-11-05 22:26:27.533,269.63,236.44,241.56,,,236.4,239.51,231.85,240.45,237.1,238.4,164.84,170.27,186.08,186.87,185.21,178.58,171.96,270.45,176.33499999999998,186.93,179.64,189.37666666666667,177.57666666666668,209.76,214.15666666666667,198.79333333333332,193.31000000000003,192.64666666666668,201.55000000000004,187.57666666666668,202.42666666666665,198.71,178.74666666666667,199.84666666666666,204.98666666666668,206.93999999999997,209.83,207.26666666666665,187.43999999999997,223.53,208.79999999999998,233.09000000000003,222.96333333333334,223.10999999999999,224.31000000000003,229.35666666666665,228.90666666666667,220.15,233.4,229.79,232.66000000000003,261.96666666666664,265.74000000000007,255.4,255.10333333333332,258.95,256.76,261.05,257.52,252.78333333333333,292.65,295.52,,318.07,303.8,305.45,302.44,289.52,284.38,270.43,248.71500000000003,267.09,250.09666666666666,260.46666666666664,254.29999999999998,249.10333333333332,248.185,252.6,231.45666666666668,217.485,201.285,194.36,239.23499999999996,276.88,194.69,247.75,257.78,262.885,218.815,247.5233333333333,252.45666666666662,250.66333333333333,207.88,206.495,209.32500000000002,203.765,,,,,,,,245.53,246.61,249.21,247.82,247.4,237.65,,,,333.29,235.29,233.64,237.67,246.12,246.17,240.38,244.47,246.68,213.61,,,,,,,,,,,,,,,,,,L8
2017-11-30 22:20:08.264,266.3,241.88,241.07999999999998,,,239.525,238.33499999999998,231.85,240.45,237.1,257.15500000000003,164.84,170.27,186.08,186.87,185.21,178.58,171.96,258.785,201.84333333333333,212.76333333333332,179.64,189.37666666666667,177.57666666666668,209.76,214.15666666666667,198.79333333333332,193.31000000000003,192.64666666666668,201.55000000000004,187.57666666666668,202.42666666666665,198.71,178.74666666666667,199.84666666666666,204.98666666666668,206.93999999999997,209.83,207.26666666666665,187.43999999999997,223.53,208.79999999999998,233.09000000000003,222.96333333333334,223.10999999999999,224.31000000000003,229.35666666666665,228.90666666666667,220.15,233.4,229.79,232.66000000000003,269.60249999999996,270.21000000000004,261.6775,260.71500000000003,263.5725,261.3025,265.60749999999996,260.6975,258.895,285.23,286.635,290.37,306.91499999999996,296.68,299.11,295.155,285.68500000000006,280.31499999999994,270.015,252.3666666666667,261.48,254.075,262.885,257.8325,253.4325,256.24,256.198,240.19750000000002,217.485,201.285,194.36,248.6233333333333,275.53999999999996,194.69,259.6666666666667,267.59666666666664,275.58666666666664,218.815,261.97249999999997,266.60749999999996,265.2575,207.88,206.495,209.32500000000002,203.765,,,,,,,,245.53,246.61,276.35,247.82,247.4,237.65,,302.33,,319.765,235.29,233.64,273.49,246.12,246.17,274.21,244.47,278.84000000000003,213.61,303.17,306.68,310.52,307.76,,,,290.64,284.44,294.12,290.27,283.79,,,,281.7,277.8,L8
2018-02-02 22:19:51.630,266.3,241.88,241.07999999999998,,,239.525,238.33499999999998,231.85,240.45,237.1,257.15500000000003,164.84,170.27,187.805,187.75,187.395,183.29000000000002,178.265,252.1766666666667,214.1575,223.45250000000001,186.85333333333332,197.13666666666668,178.38,214.71333333333334,217.98333333333332,208.32333333333335,201.54333333333332,205.9,207.39,185.425,208.79333333333338,207.17,185.92999999999998,207.73666666666668,210.75333333333333,212.56000000000003,217.96666666666667,214.2266666666667,186.86999999999995,229.16666666666666,219.24333333333334,239.57333333333335,229.44333333333336,235.37,229.11,234.66333333333333,233.18666666666664,227.25333333333333,237.35333333333332,237.36666666666667,239.035,274.1725,279.88250000000005,264.84749999999997,263.52,264.9325,265.0825,274.97749999999996,263.4125,262.735,276.8766666666667,276.8933333333334,263.245,306.91499999999996,296.68,292.77,288.33,277.2966666666667,275.0466666666666,265.44,254.1725,258.46999999999997,259.475,264.5675,261.78499999999997,259.20000000000005,260.67333333333335,257.898,245.1,222.625,203.675,200.655,244.74249999999998,259.7733333333333,194.69,270.9575,278.7625,277.555,209.115,288.0075,281.27,278.51,203.79,204.19,211.54,201.3,,,,,210.15,201.07,269.89,268.77,267.87,284.715,268.16,260.13,242.04,238.73,302.33,236.42,319.765,248.13,211.22,309.31,,,308.04,,311.0,,303.17,306.68,310.52,307.76,,,,290.64,284.44,294.12,290.27,283.79,,,,281.7,277.8,L8
2018-02-25 22:25:54.146,256.51,239.38333333333333,240.88333333333333,172.05,165.45,239.525,238.33499999999998,228.76999999999998,236.48,233.74,252.45000000000002,173.3,177.85000000000002,185.37333333333333,188.01,188.51333333333332,186.4466666666667,178.265,251.29500000000002,222.3,232.252,186.85333333333332,197.13666666666668,178.38,214.71333333333334,217.98333333333332,208.32333333333335,201.54333333333332,205.9,207.39,185.425,208.79333333333338,207.17,185.92999999999998,207.73666666666668,210.75333333333333,212.56000000000003,217.96666666666667,214.2266666666667,186.86999999999995,229.16666666666666,219.24333333333334,239.57333333333335,237.895,244.48333333333335,238.98250000000002,244.8675,242.23749999999998,238.215,237.35333333333332,250.0325,239.035,278.544,281.22,268.052,266.42400000000004,268.202,268.818,276.628,266.976,266.86800000000005,277.45000000000005,276.5,264.9433333333333,299.07666666666665,296.68,294.34499999999997,288.1175,280.8325,277.015,264.365,255.07600000000002,259.78,261.71999999999997,265.83399999999995,261.808,261.166,264.2625,259.625,250.35399999999998,237.71333333333334,203.675,200.655,248.41,257.005,194.69,272.986,280.71799999999996,281.344,209.115,289.63199999999995,286.5925,283.82,203.79,204.19,211.54,201.3,,,,,210.15,201.07,289.565,268.77,287.56499999999994,284.715,286.825,260.13,242.04,258.02,305.83,236.42,315.67,248.13,211.22,305.86,,,303.74,,309.40000000000003,,301.505,305.38,305.50999999999993,301.90999999999997,228.09,207.31,216.73,246.56,234.07,294.12,290.27,283.79,185.41,175.35,167.16,281.7,277.8,L8
2018-03-06 22:19:38.520,251.48250000000002,234.005,231.145,173.155,165.43,239.525,238.33499999999998,228.76999999999998,236.48,233.74,252.45000000000002,175.91333333333333,180.9,183.6225,188.1525,189.3875,187.4,180.92,251.29500000000002,234.195,243.5275,194.42,210.93999999999997,175.98,220.86666666666667,222.52999999999997,219.37666666666667,212.60333333333332,213.17666666666665,212.62,172.11,213.74,213.49666666666667,191.52666666666667,214.70333333333335,215.37333333333333,218.60333333333332,224.85999999999999,219.94333333333336,180.54,234.76666666666665,228.28333333333333,244.2266666666667,242.505,249.1933333333333,242.42000000000002,248.6975,245.425,241.715,241.29666666666665,253.8175,246.70499999999998,281.31,284.65600000000006,271.016,269.402,271.126,276.582,286.996,278.33,269.604,274.38800000000003,277.89,274.0,293.86,296.68,288.202,283.48,277.688,276.38199999999995,264.098,264.644,258.646,265.98400000000004,270.47999999999996,268.316,267.6,268.71,264.03,258.048,241.62666666666667,209.91,208.915,262.18,249.28000000000003,,277.22999999999996,285.776,299.8225,221.43,294.41999999999996,292.02,289.2075,228.92,223.37,238.44,230.32,240.14,244.8,230.45,217.78,209.31,208.68,281.91,268.41499999999996,281.12999999999994,277.96999999999997,286.825,260.895,251.245,254.42,305.83,236.42,314.385,248.13,211.22,300.83,,,291.5566666666667,267.11,297.2033333333334,,290.23999999999995,294.5933333333333,306.5466666666666,305.5,228.09,206.275,216.39,231.76,219.55666666666664,294.12,290.27,283.79,186.695,176.27499999999998,168.04500000000002,281.7,277.8,L8
2018-04-30 22:25:20.430,245.43333333333337,233.1933333333333,227.67333333333332,173.155,165.43,242.65,237.16,225.69,232.51,230.38,259.475,175.91333333333333,180.9,183.6225,188.1525,189.3875,187.4,180.92,244.91,234.195,243.5275,194.42,210.93999999999997,175.98,215.66500000000002,216.8425,219.37666666666667,212.60333333333332,213.17666666666665,206.51749999999998,176.39,213.74,213.49666666666667,185.66500000000002,207.7475,210.195,214.3475,224.85999999999999,213.59,178.51999999999998,228.34,228.28333333333333,244.2266666666667,237.19,241.24,237.718,243.18200000000002,239.956,235.53000000000003,236.035,247.73599999999996,246.70499999999998,269.786,269.25600000000003,260.31399999999996,257.41600000000005,260.944,275.345,282.9425,272.8125,263.58500000000004,269.8225,273.4825,274.0,285.79,289.56,283.89,278.74,274.73,274.38249999999994,262.515,263.2425,248.762,257.61400000000003,260.72799999999995,260.28000000000003,266.5325,261.964,256.40666666666664,258.048,232.0675,201.5233333333333,208.915,254.52666666666664,242.38000000000002,,257.92600000000004,265.946,293.65000000000003,217.54666666666665,271.73400000000004,269.02,267.0975,214.13,209.69,220.74,217.04500000000002,224.45499999999998,227.09,217.805,205.3,199.17333333333332,197.74,281.91,257.56666666666666,269.1475,264.92,286.825,250.39333333333335,251.245,254.42,305.83,218.595,308.0833333333333,248.13,211.22,300.83,221.52,,291.5566666666667,267.11,281.53000000000003,229.37,290.23999999999995,278.5775,306.5466666666666,305.5,228.09,206.275,216.39,231.76,219.55666666666664,294.12,290.27,283.79,186.695,176.27499999999998,168.04500000000002,281.7,277.8,L8
2018-05-16 22:25:09.912,245.43333333333337,233.1933333333333,227.67333333333332,173.155,165.43,242.65,237.16,225.69,232.51,230.38,259.475,181.45,186.21500000000003,182.8033333333333,188.58,190.77999999999997,190.34,185.39999999999998,244.91,252.94333333333336,262.46666666666664,202.185,220.45,174.37,214.76500000000001,215.4325,229.63,208.84333333333333,221.62499999999997,208.02249999999998,184.365,212.58,212.53,187.3475,206.85,210.2725,214.66250000000002,223.64666666666665,213.25250000000003,183.485,228.73250000000002,231.95666666666668,244.6866666666667,238.87000000000003,238.102,241.664,245.10399999999998,240.63400000000001,239.41199999999998,237.9125,248.996,242.39333333333335,265.41833333333335,264.71333333333337,257.4633333333333,255.0,258.15500000000003,268.82000000000005,282.9425,272.8125,257.78200000000004,262.866,273.4825,274.0,285.79,289.56,283.89,278.74,274.73,274.38249999999994,258.392,263.2425,245.00833333333333,256.6466666666667,257.60999999999996,258.165,262.044,259.3016666666667,255.42999999999998,258.444,228.794,199.5025,208.915,254.52666666666664,231.1,196.19,248.74166666666667,257.43666666666667,293.65000000000003,217.6625,261.53833333333336,259.88,258.444,213.05666666666664,207.89,217.39666666666668,214.60333333333332,221.35999999999999,224.00333333333333,216.52666666666664,203.70666666666668,196.375,195.2825,281.91,252.9875,261.996,258.426,286.825,246.425,251.245,254.42,305.83,216.42666666666665,308.0833333333333,232.505,210.84,300.83,222.575,210.62,275.5775,247.53,272.88,231.445,275.8075,269.366,306.5466666666666,305.5,228.09,206.275,216.39,231.76,219.55666666666664,294.12,290.27,283.79,186.695,176.27499999999998,168.04500000000002,281.7,277.8,L8
2018-08-20 22:25:39.037,236.66500000000002,226.13,221.21000000000004,173.155,165.43,,,225.69,232.51,230.38,243.04,181.45,186.21500000000003,179.44,188.555,191.37999999999997,191.51,186.23,256.25000000000006,263.045,273.775,203.09,260.95000000000005,174.37,211.35666666666668,211.9266666666667,233.37,204.36999999999998,265.02,226.835,184.365,242.25,207.87,183.44666666666663,201.86999999999998,206.91,211.12666666666667,220.45,208.3166666666667,183.485,224.50666666666666,227.24,241.0,237.31750000000002,237.14499999999998,241.0075,244.5025,239.87250000000003,238.2475,234.35333333333332,248.39499999999998,241.42000000000002,259.81499999999994,256.1025000000001,253.19750000000002,250.29749999999999,254.67000000000002,268.99,286.61500000000007,285.945,254.50666666666666,258.78333333333336,293.6166666666666,299.34999999999997,280.80500000000006,,281.35,276.20500000000004,285.1966666666667,287.03,268.195,276.32666666666665,250.78400000000002,263.45,253.21249999999998,253.55499999999998,270.37,254.23999999999998,264.086,267.84749999999997,241.628,222.1525,210.88,276.125,217.68666666666664,196.19,226.03000000000003,236.28250000000003,296.5,224.13,238.34499999999997,247.58500000000004,245.79500000000002,213.05666666666664,207.89,217.39666666666668,214.60333333333332,221.35999999999999,224.00333333333333,216.52666666666664,203.70666666666668,191.78333333333333,193.35333333333332,287.92,247.7266666666667,260.5274999999999,240.89999999999995,305.49,241.85666666666668,260.45,262.265,309.33,206.43,309.005,216.88,210.46,296.59,222.575,210.62,264.75666666666666,247.53,263.35,231.445,266.68666666666667,260.03749999999997,304.55999999999995,304.37,228.09,206.275,216.39,202.32,187.11499999999998,,,,223.25333333333333,176.27499999999998,168.04500000000002,,,L8
2018-08-29 22:19:32.027,243.22500000000002,230.44,222.395,174.26,165.41,220.78,243.14,259.87,,245.16,253.02,181.14,190.36,186.255,190.485,195.065,192.62,213.72,263.85,271.22,248.38,203.09,263.36,174.37,217.28750000000002,218.4625,235.565,204.36999999999998,269.44666666666666,238.18800000000002,184.365,252.2375,207.87,189.88,207.5125,212.85,216.95,227.83333333333334,214.65,183.485,230.84249999999997,234.73000000000002,247.34333333333333,235.13,228.62333333333333,231.80999999999997,234.17666666666665,230.0333333333334,227.29666666666665,234.35333333333332,235.1833333333333,241.42000000000002,247.7433333333333,245.94666666666672,243.97333333333336,241.04999999999995,249.8175,262.68,279.20500000000004,282.61,247.85999999999999,255.39666666666668,293.0933333333333,303.84999999999997,283.865,287.88,281.15999999999997,276.805,282.36333333333334,285.1166666666666,269.975,277.00666666666666,250.24200000000002,263.73199999999997,253.71,255.8675,270.8625,253.7925,265.65,268.78499999999997,240.516,232.56,227.11,263.255,208.64333333333332,196.19,207.67333333333332,218.86333333333337,243.43,229.885,219.08333333333334,229.26000000000002,227.81000000000003,213.05666666666664,207.89,217.39666666666668,214.60333333333332,221.35999999999999,224.00333333333333,216.52666666666664,203.70666666666668,196.91500000000002,200.605,265.985,254.60500000000002,251.29749999999996,247.67,268.98,241.85666666666668,260.45,247.22,322.52,206.43,289.985,242.905,239.68,279.775,238.90333333333334,238.535,255.89999999999998,259.75666666666666,255.75750000000002,231.445,256.41666666666663,251.785,295.5899999999999,296.34499999999997,238.05,203.66000000000003,218.095,220.495,191.9,,,,247.00333333333333,177.2,168.93,,,L8
2018-10-07 22:25:57.862,260.255,240.70499999999998,235.35500000000002,,,236.47,246.345,254.235,251.44,251.565,257.71999999999997,,193.72,194.14,192.39,198.12,194.98,240.41500000000002,250.81500000000005,254.93,248.39000000000001,,273.56333333333333,174.37,213.64000000000001,215.23000000000002,237.76,185.25,287.6166666666666,249.01999999999998,184.365,267.19,189.0,186.20333333333335,201.95333333333335,209.60999999999999,213.65,224.485,210.34,183.485,226.12666666666664,231.38,243.70999999999998,231.0666666666667,221.465,224.30999999999997,226.89499999999995,222.52000000000007,217.75,227.125,225.92499999999998,233.77,241.19999999999996,238.8600000000001,239.61000000000004,236.39999999999998,258.18,263.37999999999994,271.4,269.365,257.1333333333333,259.1000000000001,290.65999999999997,297.18,291.47,291.815,294.96500000000003,291.69,289.79333333333335,284.8666666666667,275.9375,275.72333333333336,253.10999999999999,268.152,259.755,257.6,272.43,257.51,267.97999999999996,268.74,246.458,242.83800000000002,252.53000000000003,262.23333333333335,222.97333333333333,196.19,199.175,210.36500000000004,243.43,224.98,207.35499999999996,219.92500000000004,219.48000000000002,205.125,200.14999999999998,206.87500000000003,206.74499999999998,211.96999999999997,213.605,209.56499999999997,196.67000000000002,193.06333333333336,195.37666666666667,265.37,250.12000000000003,245.6433333333333,242.0666666666667,268.98,231.955,,,322.52,206.43,269.44,242.905,239.68,268.78,238.90333333333334,238.535,250.25499999999997,256.08,250.07333333333335,231.445,250.76999999999995,244.70666666666668,282.56,280.01,238.05,202.08,220.14,238.83,193.27,,,,264.1433333333334,,,,,L8
2018-11-01 22:19:54.556,260.255,240.70499999999998,235.35500000000002,,,236.47,246.345,254.235,251.44,251.565,257.71999999999997,,193.72,194.14,192.39,198.12,194.98,240.41500000000002,250.81500000000005,254.93,248.39000000000001,,273.56333333333333,174.37,220.43000000000004,222.95499999999998,237.76,185.25,287.6166666666666,264.22249999999997,188.06,267.19,189.0,195.26500000000001,209.49,217.08499999999998,219.685,224.485,218.245,190.47,234.65999999999997,231.38,243.70999999999998,238.635,225.55,229.71,232.67,226.96,224.71,219.26,221.08499999999998,226.47500000000002,232.52,233.60500000000008,233.56,227.31,264.53,263.37999999999994,271.4,269.365,257.1333333333333,259.1000000000001,290.65999999999997,297.18,291.47,291.815,294.96500000000003,291.69,289.79333333333335,284.8666666666667,275.9375,275.72333333333336,261.96999999999997,277.2225,268.6933333333333,264.4166666666667,272.43,265.02,276.3575,268.74,257.225,257.36,252.53000000000003,241.8025,212.5775,192.625,200.54500000000002,211.855,224.95499999999998,225.63333333333333,211.97,221.78,221.465,209.17000000000002,200.77499999999998,209.73000000000002,207.04000000000002,212.255,217.60500000000002,209.45,200.28500000000003,194.60333333333335,205.135,265.37,250.85999999999999,248.01999999999995,246.22333333333333,253.33999999999997,237.845,,,322.52,212.115,269.44,242.905,239.68,268.78,245.6866666666667,235.0233333333333,249.55999999999997,252.93999999999997,257.74666666666667,238.745,250.37666666666664,249.10666666666668,268.17499999999995,260.88,213.93,186.435,220.14,238.83,193.27,,,,264.1433333333334,,,,,L8
2018-12-03 22:19:53.961,260.255,240.70499999999998,235.35500000000002,,,236.47,246.345,254.235,251.44,251.565,257.71999999999997,,193.72,194.14,191.25,196.875,185.23,226.90333333333334,230.72666666666672,254.93,248.39000000000001,181.01,258.8875,221.25,233.375,235.605,233.325,,287.6166666666666,287.0566666666667,161.84,276.1325,217.09,206.8,222.37,231.555,232.185,241.1,230.18,227.87,249.3,244.54000000000002,258.6,253.15,246.84,250.05,251.88,248.97,248.27,228.41500000000002,234.745,236.485,241.64499999999998,244.00500000000005,240.61,235.495,268.7733333333333,271.7533333333333,265.0466666666667,264.6166666666667,264.47999999999996,266.1966666666667,284.135,283.5925,291.47,291.815,284.54,283.87333333333333,284.5425,280.1225,281.28,269.795,269.005,279.61,276.64000000000004,268.37333333333333,276.24,270.66,280.7875,271.2425,265.78000000000003,262.54,238.9566666666667,236.856,220.635,207.125,212.32999999999998,223.84,231.70333333333335,235.22000000000003,227.44,234.995,233.56,220.21,211.20999999999998,222.35500000000002,219.57,224.85500000000002,230.67000000000002,219.785,213.645,199.95000000000002,221.43,264.375,262.03,260.08666666666664,257.7166666666667,257.21,254.17000000000002,265.88,249.61,286.6,229.785,265.82,264.795,264.15,265.93999999999994,260.24,253.50666666666666,265.20666666666665,268.0433333333333,270.9433333333333,256.91,262.94666666666666,262.1166666666666,269.74999999999994,263.5233333333333,218.31000000000003,192.76333333333332,217.64999999999998,219.86,192.22,,,,264.1433333333334,,,,,L8
