dates,satname,nzd0104-0000,nzd0104-0001,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,nzd0104-0002,nzd0104-0003,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0004,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020
2022-02-14 22:12:01.049000,L9,228.28,343.65,390.60,384.59,381.14,378.36,372.49,367.32,367.39,369.99,370.61,366.47,372.01,371.17,359.13,361.49,359.07,365.53,359.07,336.72,353.23,344.22,336.17,337.63,334.31,341.34,344.22,343.05,343.84,356.25,354.07,352.27,344.19,340.10,338.85,325.50,325.48,324.21,304.14,325.22,331.31,337.42,336.61,335.37,330.20,296.85,326.42,319.41,322.22,315.35,324.94,315.53,313.10,312.95,303.37,312.28,321.49,329.33,299.60,341.08,348.02,362.62,378.31,378.70,391.74,392.43,391.85,,,384.31,384.17,389.87,390.17,384.39,,,,,386.88,389.10,392.47,,,,,,,,310.39,307.71,314.07,301.44,279.49,298.13,
2022-02-22 22:11:50.626000,L8,233.53,350.33,392.23,387.83,382.88,377.85,372.53,369.47,368.95,372.10,371.48,369.51,373.01,370.40,361.03,361.16,360.76,364.72,360.77,344.93,354.89,346.82,345.58,336.75,335.37,341.61,345.79,343.67,345.62,351.77,353.79,349.26,344.87,339.73,340.05,327.42,324.77,326.50,307.65,328.83,336.12,342.20,339.76,338.21,328.31,303.45,327.50,318.50,323.90,364.00,365.78,366.24,315.39,313.83,302.96,314.52,323.89,328.92,348.35,,,,383.74,377.43,,,,,,,,,,385.37,,,,,,387.22,393.65,,,,,,,,,,,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,347.64,364.04,368.03,349.98,309.46,,,,,283.37,317.98,311.59,338.88,297.86,292.15,,,,,,,,,,,321.18,327.83,371.59,327.84,336.16,339.58,339.71,339.47,325.54,297.41,325.54,324.20,327.36,319.19,325.91,318.03,311.70,311.68,303.29,309.82,323.52,329.28,328.02,346.02,357.06,370.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 22:11:45.362000,L9,223.82,343.64,391.70,385.07,382.57,380.88,373.86,369.80,369.36,370.88,371.21,369.47,375.80,373.25,363.13,361.65,362.03,363.34,361.94,341.94,356.90,352.34,360.09,339.68,334.05,343.67,345.40,344.57,346.41,355.90,356.39,353.73,347.63,341.87,340.22,327.49,327.17,331.14,303.07,326.58,333.65,339.48,339.22,336.96,328.62,299.99,328.16,323.13,327.60,317.43,328.59,315.78,314.00,314.56,306.83,318.34,324.28,334.15,333.53,348.78,350.78,363.72,378.04,377.93,,,,,,,,,,383.02,,,,,,381.64,386.91,,,,,,,,,,,,,,
2022-05-05 22:11:31.114000,L9,237.33,351.70,,388.21,383.50,381.45,376.09,370.00,369.87,373.39,373.76,370.83,373.78,371.28,367.11,361.38,363.63,363.37,363.45,344.72,356.72,348.45,339.75,337.77,334.04,345.53,345.96,343.70,344.56,353.87,354.96,352.74,347.28,341.53,339.08,327.43,325.87,328.32,304.57,326.78,331.67,339.54,337.09,336.01,327.83,301.29,327.62,324.32,324.60,320.41,326.32,318.49,313.69,316.66,307.30,314.61,326.82,332.41,325.93,,,,380.64,380.74,,,,,,,,,,385.66,,,,,,390.12,393.58,,,,,,,,300.38,301.08,312.95,289.62,279.00,290.95,
2022-05-21 22:11:19.594000,L9,232.52,342.84,,,,,374.70,371.84,370.27,374.63,373.47,371.19,374.05,371.49,364.42,362.27,363.83,363.89,365.14,351.14,357.57,354.16,354.87,348.96,376.45,,322.43,363.02,362.90,306.44,365.19,357.38,354.54,355.57,342.59,331.82,326.72,328.83,321.65,305.94,261.93,266.68,,,,,,,,,,,,,,,,,,,,,364.80,,,,,,,,,,,,,,,,,,375.08,310.27,330.36,335.40,305.03,330.34,348.63,,,,,,,,
2022-06-14 22:11:59.156000,L8,231.47,343.92,,,,,375.52,372.21,370.13,373.88,372.99,371.45,373.43,368.69,360.57,357.92,353.66,355.70,352.15,329.44,344.43,281.27,319.47,311.96,319.58,327.97,335.91,336.93,342.94,,,285.10,328.62,334.37,328.94,316.22,314.74,313.96,291.75,317.15,326.66,339.62,337.34,337.61,328.40,303.48,322.29,318.55,321.01,316.98,324.72,317.53,312.43,311.95,304.78,313.42,322.75,329.83,305.16,338.92,348.10,361.93,379.17,377.59,,,,,,,,,,385.23,,,,,,386.75,393.25,,,,,,,280.26,316.73,304.97,310.04,297.67,,,
2022-07-08 22:11:39.226000,L9,,,349.89,342.45,336.21,343.73,334.81,321.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.83,281.03,306.32,313.92,316.43,318.88,314.04,284.19,257.31,305.35,304.44,300.90,296.72,301.95,291.36,283.21,273.84,,,,,,,,,,,329.94,369.37,354.53,348.85,371.39,369.28,,311.43,361.82,,,,375.26,373.88,374.34,,,,390.59,395.69,396.88,393.88,386.65,384.09,379.76,404.40,360.46,,,,
2022-07-16 22:12:03.012000,L8,,314.99,375.56,349.07,347.80,347.96,338.41,324.22,330.94,321.92,323.41,312.48,330.71,331.08,308.27,271.32,334.70,282.77,335.20,324.72,335.57,277.18,303.74,,,313.73,332.90,328.22,,,,,,329.32,267.02,300.80,276.90,297.89,282.21,306.22,314.47,321.12,321.25,321.89,290.52,251.10,307.10,304.79,303.47,300.86,303.65,296.12,292.84,290.73,,,,,,,,,364.94,361.79,362.63,374.52,358.06,286.90,386.27,275.09,351.44,346.36,371.98,368.41,279.21,294.97,311.66,288.65,277.78,,,,389.14,396.12,394.13,396.77,397.34,403.92,343.96,404.44,396.83,361.44,,,
2022-08-09 22:11:58.475000,L9,236.50,349.60,,,,,375.80,372.22,370.48,375.26,373.14,368.11,370.81,367.80,358.86,358.47,357.75,362.27,360.57,344.01,352.67,346.17,340.57,324.26,329.41,338.16,345.69,340.45,339.70,349.90,351.79,350.49,347.10,342.04,339.42,327.91,322.72,322.48,304.54,358.11,355.06,360.97,360.08,364.02,358.41,300.04,375.41,369.60,353.38,371.45,381.57,368.26,364.40,362.38,362.96,365.08,381.15,365.76,367.33,379.31,347.62,356.54,380.11,379.06,,,,,,,,,,385.91,,,,,,386.97,394.52,,,,,,,,,,,,,,
2022-09-10 22:12:03.656000,L9,,331.25,,,,,372.35,366.91,368.44,373.51,372.38,368.01,370.64,366.72,356.24,357.94,355.59,361.30,360.99,344.50,352.80,338.77,342.92,322.66,325.97,337.22,344.89,340.53,336.93,347.86,347.70,346.98,343.22,340.07,335.65,323.88,321.49,318.74,304.13,321.88,324.49,330.49,330.77,329.11,320.56,299.08,316.74,313.35,312.34,310.21,313.48,311.30,305.71,300.60,299.75,307.59,319.08,316.73,301.45,336.50,347.32,355.14,287.49,317.61,,,,,,382.60,383.09,388.91,,295.87,,,317.60,316.88,372.56,298.19,286.14,355.75,363.42,335.68,302.47,330.28,284.95,,,,,,,,
2023-02-09 22:12:09.040000,L8,222.25,337.40,390.28,385.26,379.35,375.81,370.76,365.05,367.16,370.93,370.52,366.02,372.64,375.82,357.92,357.66,362.09,370.91,361.42,346.18,352.13,345.87,340.31,335.28,330.06,341.93,344.77,343.33,341.95,346.61,348.88,348.76,341.34,342.86,336.65,329.50,323.91,322.33,316.58,323.00,339.09,342.82,338.49,338.02,327.56,300.64,332.02,323.38,319.44,314.88,324.64,317.44,313.31,311.44,309.04,312.98,325.80,326.02,300.35,335.22,343.84,363.02,375.72,372.86,392.58,394.32,391.03,,,383.26,382.40,390.87,391.97,376.60,,,,,386.95,382.30,385.06,396.66,404.26,,,,,,,,,,,,
2023-02-17 22:12:13.542000,L9,,282.09,,,,,380.25,379.73,374.83,379.10,377.74,375.78,385.73,378.91,373.95,374.70,376.19,382.05,375.53,366.75,366.28,352.63,360.52,341.50,331.79,348.79,348.79,350.58,356.11,358.20,360.47,358.98,351.12,345.17,353.31,377.61,264.32,372.49,,328.76,354.94,363.32,348.33,331.75,317.17,299.52,352.85,365.18,342.71,362.25,366.11,318.62,352.56,358.56,361.84,368.01,373.37,359.82,363.29,347.54,347.14,265.01,397.92,313.39,,,,,,,,,,296.82,,,,,,308.22,338.35,,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,,328.70,,,,,,,,,,,,,,,,,,,372.96,339.54,344.63,334.22,330.37,340.12,345.36,346.01,345.91,349.55,351.41,353.27,344.76,342.17,341.90,346.88,334.77,319.68,307.85,321.92,328.66,335.96,343.13,338.14,332.45,333.56,333.20,328.32,325.48,313.98,367.88,366.08,355.15,336.26,357.59,316.65,321.60,321.13,301.87,340.48,345.57,363.28,376.68,374.21,,,,,,,,,,381.25,,,,,,379.99,388.49,394.21,401.20,398.62,300.70,382.80,,341.99,374.27,,,,,,
2023-03-13 22:11:47.152000,L8,222.84,346.40,392.37,389.56,384.98,381.24,373.47,367.25,371.77,374.79,370.47,364.13,371.31,372.31,359.91,357.78,363.95,364.41,359.02,347.97,351.99,338.63,339.94,332.57,330.12,341.97,344.89,344.76,346.39,348.56,348.81,348.59,342.45,339.16,335.09,326.94,325.16,321.42,305.39,323.01,336.95,341.90,339.54,337.10,326.97,322.00,376.93,350.00,376.79,362.21,370.54,317.31,361.41,354.19,339.65,371.50,357.38,362.34,355.64,369.34,348.79,361.30,372.55,368.99,,,,,,,,,,373.05,,,,,,376.78,382.36,395.83,397.84,399.35,403.70,404.42,,,,,,,,,
2023-03-21 22:11:55.188000,L9,219.00,341.67,391.04,388.18,384.71,380.38,373.32,367.47,371.45,375.70,371.34,360.83,370.49,370.53,359.51,355.05,360.99,363.09,357.94,343.03,348.92,339.29,335.79,331.40,331.27,339.79,345.59,346.37,347.29,352.86,351.92,353.81,344.70,341.84,337.88,328.42,327.45,324.20,309.19,322.76,339.41,342.45,341.84,335.74,328.63,322.18,327.87,321.15,317.76,314.51,275.67,308.76,,,,,,,,,,,374.94,372.67,,,,,,,,,,380.13,,,,,,377.16,382.66,,,,,,,,299.02,298.50,310.14,299.01,278.61,299.74,
2023-03-29 22:11:37.049000,L8,222.26,338.75,391.53,385.75,384.64,380.07,371.48,364.39,370.70,370.83,368.46,361.74,369.66,369.18,358.05,357.22,360.91,364.42,358.85,346.26,351.01,330.46,334.36,327.83,328.59,335.11,342.92,342.16,341.75,345.96,348.22,346.91,340.77,337.58,334.65,324.84,322.12,319.90,304.53,322.84,331.95,338.92,334.55,335.68,325.28,300.13,323.20,368.71,374.45,367.91,372.82,365.86,347.68,360.14,358.86,370.94,378.30,362.90,355.32,371.29,383.21,360.16,374.75,369.54,390.59,391.89,391.68,,,383.56,381.46,386.16,389.21,374.38,,,,,386.90,374.89,382.07,,,,,,,,,,,,,,
2023-05-16 22:11:04.371000,L8,228.53,351.14,,391.29,385.39,381.83,375.96,367.93,365.35,366.55,363.01,357.62,371.39,370.18,363.08,355.97,360.95,364.97,360.11,345.75,350.27,349.57,333.08,328.55,331.39,340.90,346.08,344.95,348.96,350.93,354.21,356.01,348.25,343.42,338.92,331.92,325.26,319.87,306.15,320.92,327.83,341.86,341.22,337.06,329.65,360.25,372.83,374.32,368.70,313.15,322.42,313.97,313.09,348.98,360.35,367.81,377.02,358.84,350.19,368.52,375.59,364.99,379.66,370.80,394.19,391.33,388.21,396.42,,385.88,386.11,387.91,389.33,374.00,,,,,386.32,377.67,385.75,396.90,399.40,403.06,404.17,408.56,,,,,,,,,
2023-05-24 22:11:17.213000,L9,228.16,328.72,393.12,386.11,385.53,381.09,372.31,368.55,370.31,372.68,369.92,361.53,368.68,368.69,359.58,356.11,359.67,364.81,359.30,341.01,347.97,326.21,335.26,326.37,329.91,336.45,343.31,342.46,344.23,347.03,350.41,350.59,344.45,340.18,339.50,325.88,325.92,320.95,302.11,322.55,329.46,339.87,337.72,334.72,329.82,305.94,325.04,320.09,321.43,315.79,324.09,314.44,311.50,311.62,305.64,313.43,319.17,331.38,305.08,337.96,346.73,366.34,366.14,360.98,391.83,394.57,393.06,,,384.35,383.97,388.21,385.96,,,,,,386.62,362.47,357.70,393.75,326.45,401.63,403.63,406.20,284.87,,,,,,,,
2023-06-09 22:11:12.914000,L9,231.23,352.50,,,,,372.76,370.70,370.51,375.01,373.14,366.90,373.76,373.18,363.24,359.90,372.55,369.32,365.05,345.91,361.68,317.36,333.77,327.13,328.02,335.79,343.13,342.37,343.57,346.87,350.27,355.90,351.81,342.30,337.72,323.69,324.38,323.78,301.82,321.30,331.17,338.60,335.51,334.40,328.21,307.48,322.73,319.55,319.84,316.01,322.75,316.59,312.49,310.56,304.89,311.53,320.68,330.20,305.80,334.67,347.40,363.43,376.04,370.97,,,,,,,,,,378.41,,,,,,380.03,382.81,,,,,,,,,,,,,,
2023-06-17 22:11:17.056000,L8,213.45,330.22,390.18,385.89,383.61,376.17,371.09,369.77,367.82,371.48,367.79,361.49,371.00,368.87,355.73,353.44,356.58,361.87,357.55,343.73,349.65,318.79,332.25,325.98,327.70,337.15,342.10,341.56,343.48,345.29,352.02,352.23,346.52,341.34,337.07,327.06,324.03,326.67,325.86,322.46,331.88,341.47,338.94,336.91,330.83,315.22,328.83,324.03,320.93,314.99,324.92,317.02,317.15,359.25,359.20,365.74,373.49,374.78,325.17,338.97,347.73,366.97,294.08,316.21,387.54,389.82,388.47,,,379.87,381.39,385.04,387.56,324.44,391.21,388.42,386.88,384.55,380.62,306.15,303.20,350.83,338.48,333.94,334.04,330.89,331.57,338.22,349.64,326.15,315.62,311.44,290.22,393.65,388.40
2023-07-11 22:11:24.365000,L9,,321.40,377.28,374.02,367.79,363.75,357.99,334.07,345.90,337.40,360.30,326.34,336.56,331.16,321.54,323.34,330.88,272.96,348.29,321.03,334.13,280.55,311.84,307.60,315.23,315.16,329.61,328.14,322.59,,,,292.77,326.77,320.46,299.28,297.99,310.40,284.66,310.73,315.93,324.58,322.57,320.40,301.55,280.52,308.46,307.04,304.90,303.44,305.73,298.44,294.82,294.30,262.86,293.85,297.95,291.42,274.56,290.77,301.35,,365.26,361.47,367.90,379.34,361.78,383.59,384.97,371.77,361.51,356.21,369.58,366.15,286.03,382.25,379.49,376.67,375.02,,,,388.64,390.96,391.43,346.24,398.28,402.61,342.39,402.88,399.01,395.68,,,
2023-07-27 22:11:26.959000,L9,240.08,352.50,,,,,,,,379.62,375.27,373.81,380.83,378.57,361.34,364.48,371.68,369.46,366.01,356.69,357.63,349.89,342.06,338.76,335.46,344.31,346.74,345.68,348.85,352.15,356.09,353.99,345.05,342.47,339.75,331.90,327.01,326.64,308.66,322.96,328.92,339.74,339.13,336.01,330.12,308.27,325.94,323.76,321.50,314.99,322.30,314.37,313.23,372.85,367.27,373.45,389.00,365.83,366.40,332.40,343.68,361.95,378.70,372.95,,,,,,,,,,377.62,,,,,,383.12,387.42,,,,,,,,,,,,,,
2023-08-28 22:11:44.258000,L9,229.10,342.35,,388.82,385.96,381.83,374.10,369.78,371.24,374.65,371.23,364.90,375.78,374.39,361.20,357.17,365.40,366.32,359.66,347.37,352.56,340.87,337.84,329.46,330.26,338.62,344.38,344.05,346.50,348.42,351.42,349.47,344.49,341.21,335.94,330.02,323.76,322.33,303.98,321.07,326.88,338.11,334.37,334.29,327.14,373.42,361.83,348.05,355.79,355.70,360.75,388.46,385.49,384.57,382.49,386.25,382.60,364.19,356.76,368.71,377.33,360.61,376.93,372.86,,,,,,,,,,378.47,,,,,,379.36,385.29,,,,,,,,,,,,,,
2023-09-13 22:11:53.459000,L9,,326.15,392.63,390.02,385.97,381.82,373.61,368.68,369.85,373.73,370.42,369.53,,,,,,,364.80,343.57,352.51,308.09,333.08,324.22,336.66,336.91,344.44,342.78,,,,385.21,340.82,337.45,335.39,321.83,314.65,311.55,299.49,322.76,327.67,337.44,333.74,333.66,325.74,302.28,324.44,318.42,318.61,315.00,321.20,314.36,311.49,307.76,305.23,310.21,319.16,323.66,302.35,334.69,347.86,360.50,368.57,368.59,389.62,392.64,391.66,,,384.74,385.03,388.60,389.03,382.18,,,,,385.23,380.62,386.21,395.22,398.24,402.61,405.34,404.49,403.78,409.91,343.25,322.93,307.66,,,,
2023-10-07 22:11:57.146000,L8,222.91,341.07,,,,381.92,373.63,369.15,373.43,376.43,370.52,365.35,378.33,,,,,,,,,,,,,,,,,351.63,348.32,350.72,339.63,342.72,346.93,334.82,326.73,368.04,372.77,362.30,339.05,368.67,,,,,,,,,,,,,307.12,313.84,322.49,328.27,305.14,336.00,340.24,,376.12,371.53,,,,,,,,,,376.63,,,,,,379.03,384.56,,,,,,,,,,,,,,
2023-11-08 22:11:57.030000,L8,217.28,337.34,388.71,387.29,383.09,378.88,371.59,367.28,370.54,372.68,370.79,368.27,374.81,370.46,358.95,363.19,363.86,365.16,362.83,347.76,355.59,314.63,337.86,326.76,328.65,337.55,342.41,342.27,344.56,352.74,353.49,350.04,347.15,348.93,344.72,338.68,325.74,321.60,302.97,321.37,329.34,338.56,335.77,332.95,327.63,323.58,324.72,317.30,316.47,316.56,322.63,313.52,310.31,356.34,365.04,375.64,382.62,363.54,358.85,373.66,385.49,361.71,371.75,368.85,,,,,,,,,,373.73,,,,,,376.22,383.16,392.80,396.65,401.13,404.99,406.83,,,304.32,303.97,308.30,304.42,280.66,297.58,
2023-11-24 22:12:03.999000,L8,214.82,328.32,391.21,388.88,385.62,382.09,373.45,366.70,370.61,370.61,369.22,361.69,374.01,370.30,358.07,360.98,370.27,364.66,359.78,338.63,346.50,311.72,334.81,325.00,328.93,333.01,341.75,342.07,342.25,346.94,349.54,348.71,343.78,342.38,337.33,324.95,324.61,317.76,304.80,319.82,326.26,336.67,334.05,333.77,325.53,299.59,327.06,317.77,314.14,312.58,314.31,311.54,308.41,306.42,303.13,310.48,322.34,320.05,301.62,330.90,343.41,361.13,372.17,370.45,,,,,,,,,,374.70,,,,,,377.15,383.53,394.83,399.11,402.55,407.99,407.90,,,311.07,309.74,310.93,306.60,281.39,300.02,
2024-01-03 22:12:03.955000,L9,,,,,,383.45,372.83,370.16,371.62,375.60,371.14,369.11,370.89,367.87,358.43,359.06,361.30,364.05,354.34,346.09,350.21,309.29,340.51,331.40,341.43,335.93,344.20,346.88,347.01,336.55,352.47,348.30,344.29,317.62,325.72,,,,,,,,,,,,,,,,,330.18,369.12,324.48,290.32,,,315.97,282.09,336.24,344.77,371.07,,,,,,,,382.41,379.38,391.54,,,397.46,392.97,386.06,383.36,385.12,,,,,,,,,,,,,,278.89,385.05,395.43
2024-01-11 22:11:56.446000,L8,218.76,341.07,387.33,384.25,382.06,374.87,369.38,364.08,366.46,367.74,365.88,357.79,370.51,367.36,354.78,356.76,359.15,361.53,355.13,343.32,347.96,305.14,335.54,325.80,327.92,334.89,339.53,342.50,341.47,348.57,348.92,348.29,340.96,340.21,337.44,324.85,324.88,320.24,304.28,321.81,328.83,335.48,334.21,332.74,323.74,296.15,326.00,316.46,314.61,313.90,323.22,314.05,337.90,357.45,361.31,367.44,377.66,376.28,295.26,332.38,342.25,357.09,368.85,366.74,387.23,388.32,389.61,391.18,390.41,380.82,377.51,380.32,383.14,372.07,397.01,394.62,384.91,379.64,381.23,373.52,380.88,391.18,396.34,399.46,403.56,404.99,,,,,,,,,388.98
2024-02-04 22:12:07.739000,L9,221.04,342.71,390.23,387.43,384.42,377.61,371.22,366.45,368.82,369.68,367.33,362.49,371.35,365.29,356.54,354.44,361.80,362.76,357.30,339.96,346.81,309.71,334.96,323.79,328.51,336.72,343.40,343.49,342.82,348.27,350.38,347.31,339.19,340.54,336.00,325.64,322.55,320.50,303.35,322.86,330.65,339.50,337.29,335.83,324.43,301.59,323.84,315.70,314.53,313.54,323.21,315.47,310.69,306.57,301.98,312.58,323.68,323.17,300.10,332.01,344.21,360.49,374.02,372.60,386.03,387.39,390.25,393.42,,382.30,379.51,383.05,383.36,376.58,395.84,392.77,387.33,380.98,383.95,379.94,384.05,394.45,396.75,401.28,406.73,407.45,,,,,,,,,388.04
2024-02-28 22:11:48.245000,L8,221.78,352.31,392.36,390.55,385.56,378.63,372.46,368.17,369.82,373.89,368.67,366.24,372.14,368.45,357.10,357.70,360.83,364.04,357.15,346.58,347.98,314.43,333.86,327.93,328.41,338.22,342.87,344.36,341.10,351.66,352.27,348.79,340.11,341.12,338.70,326.97,325.43,321.97,304.22,358.59,354.66,364.26,360.37,363.67,372.51,302.35,331.42,318.11,315.94,350.84,367.85,362.74,372.06,353.11,360.14,364.80,369.73,326.46,301.27,333.35,346.14,360.50,370.47,369.00,389.50,389.18,392.18,393.05,,381.37,380.86,384.43,385.93,374.00,393.96,394.05,388.54,382.50,385.20,379.07,383.95,394.18,396.13,399.91,405.69,407.74,,,,,,,,,391.66
2024-03-15 22:11:37.973000,L8,222.20,350.53,389.25,385.77,381.68,373.20,368.59,363.98,366.34,370.09,368.89,364.94,368.97,364.61,354.04,350.20,359.79,359.78,357.95,345.28,347.73,340.34,333.39,327.23,327.91,336.33,343.94,345.37,343.76,349.41,350.98,348.88,339.89,341.24,339.94,326.88,323.52,320.76,300.67,319.42,328.96,338.54,339.98,335.28,328.32,303.03,326.07,317.00,314.83,314.86,324.59,316.14,313.65,312.00,306.21,313.94,326.76,326.97,299.79,331.72,342.41,353.83,371.54,367.47,388.09,388.78,388.50,392.67,393.19,380.90,381.31,381.10,385.98,372.88,395.37,391.91,387.47,382.10,381.29,375.22,383.61,393.72,396.29,400.24,406.51,408.71,,,,,,,,,387.58
2024-04-16 22:11:19.307000,L8,226.38,349.90,392.59,390.50,384.25,378.38,371.90,366.60,369.29,372.34,369.97,364.65,373.04,369.99,350.24,268.22,,,,,,314.15,333.44,334.90,329.32,337.21,341.78,344.06,343.92,349.12,349.89,341.06,331.13,330.14,324.58,312.05,313.78,291.04,298.20,315.36,324.82,336.42,334.74,335.18,326.85,310.85,324.27,315.95,313.61,314.68,322.07,309.48,312.20,310.61,304.75,313.14,324.95,324.87,296.57,336.79,347.15,361.19,372.09,370.15,388.33,388.91,391.08,,,380.72,379.01,382.88,385.31,373.10,395.66,391.06,387.04,383.14,382.74,378.36,384.28,,,,,,,,,,,,,,393.97
2024-05-10 22:11:24.784000,L9,228.48,351.63,,,,,377.42,371.82,370.35,375.08,370.80,364.70,374.40,370.69,359.87,358.92,360.60,363.39,357.43,346.46,350.75,343.22,374.36,335.57,332.74,345.24,345.62,347.50,349.42,356.30,356.62,351.58,345.88,342.91,338.89,325.87,323.62,322.17,304.81,323.66,333.40,341.64,342.14,339.61,331.94,316.77,336.30,325.77,317.52,316.06,326.31,316.41,314.73,314.37,347.59,352.42,363.37,337.71,325.33,342.27,347.44,364.65,375.97,372.26,391.91,392.78,,,,382.74,382.92,387.88,388.97,379.84,,,,,384.50,382.33,385.92,397.69,397.49,401.55,406.37,407.80,,,,,,,,,
2024-05-18 22:10:55.940000,L8,,,,387.90,384.25,375.66,371.02,364.37,365.12,372.53,372.21,361.45,363.60,357.80,351.15,345.20,349.19,352.34,349.43,332.49,341.79,329.22,337.30,320.78,332.69,337.33,344.26,343.73,346.89,349.70,352.49,349.59,344.22,341.91,338.56,325.81,323.99,320.94,301.82,321.73,326.49,338.21,336.42,335.50,329.26,369.90,376.44,367.13,364.98,366.25,375.20,371.29,362.51,360.09,358.75,367.14,379.18,383.36,306.11,335.57,346.29,363.10,,,340.24,380.59,388.89,390.28,,,,,293.11,,,,,,,,,,,,,,,,,,,,,,
2024-05-26 22:11:12.218000,L9,243.67,365.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.66,371.66,374.71,372.75,381.44,371.79,377.19,364.11,380.73,374.38,388.10,,,,,,379.15,373.87,,,,,,,,,,376.21,,,,,,386.55,392.37,,,,,,,,,,,,,,
2024-06-11 22:11:06.286000,L9,206.87,317.22,375.37,354.07,347.66,348.66,340.06,329.44,281.85,328.14,334.28,319.55,332.24,331.41,322.86,326.67,337.05,279.87,336.90,320.14,333.56,280.92,291.93,,,,,,,,,334.12,326.75,331.33,328.25,303.53,303.02,300.89,283.29,307.30,313.89,322.87,320.84,322.67,291.48,280.10,308.76,306.25,303.07,303.12,307.35,295.52,292.61,293.63,,290.49,297.14,289.33,267.73,290.15,298.44,,367.54,361.29,357.30,370.47,292.86,347.33,374.62,371.77,360.31,346.30,364.37,,278.32,381.78,375.74,372.56,373.51,,,,386.46,390.69,393.08,394.86,358.26,402.47,348.11,379.33,,,,,
2024-06-27 22:10:53.037000,L9,208.64,318.61,341.87,,,342.40,339.95,324.99,,327.33,325.66,,,,317.08,317.25,331.81,278.72,333.99,314.50,330.15,277.85,290.10,,,,,,,,,291.70,291.53,325.06,318.12,,300.66,304.03,281.27,307.04,312.59,320.11,317.11,313.91,286.19,277.60,305.58,304.47,302.51,302.53,305.77,292.70,290.84,292.81,,287.70,289.78,284.87,266.85,288.36,282.42,,364.90,360.76,354.87,367.56,355.13,343.45,351.27,366.86,358.06,344.86,363.68,,270.90,376.92,318.41,371.65,373.13,,,,386.58,390.11,391.28,394.21,383.95,400.68,401.48,399.61,361.40,359.13,,,
2024-08-06 22:11:21.454000,L8,221.07,343.24,389.50,384.46,383.22,376.78,369.76,366.18,365.86,367.59,365.17,357.49,367.52,365.59,354.39,351.89,355.23,361.33,355.97,339.11,344.77,323.06,337.49,325.46,328.87,335.50,339.89,340.69,340.97,348.21,349.57,349.32,343.96,339.90,336.45,323.98,322.56,320.36,297.29,321.34,325.94,333.89,334.31,332.97,328.22,300.08,324.44,316.13,315.38,316.41,321.43,312.62,308.82,310.75,305.79,314.16,322.11,330.70,305.29,335.53,344.01,359.16,371.30,368.69,386.60,388.36,390.44,393.66,392.21,381.10,379.35,381.16,381.20,372.39,399.08,394.35,387.01,383.64,384.54,374.67,380.81,392.29,397.34,401.01,403.64,405.93,,,,,,,,,393.30
