dates,satname,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
2021-09-24 22:06:20.847000,L8,,,,,311.56,330.19,349.31,344.38,348.22,351.25,374.73,387.18,385.09,381.83,378.19,378.44,379.05,374.21,,378.62,380.13,318.90,375.71,375.81,373.67,363.99,360.10,357.63,339.52,315.96,347.38,362.11,348.62,364.53,355.45,380.98,391.51,362.00,410.68,386.95,380.48,394.31,391.30,400.44,406.71,407.42,398.55,372.50,372.10,381.24,364.62,333.67,395.99,354.89,325.28,394.66,359.54,409.99,388.48,400.92,380.37,349.90,334.08,404.67,388.56,343.81,375.62,359.40,352.60,327.33,377.24,389.02,381.03,375.68,338.79,345.35,351.48,340.61,352.79,306.92,410.99,358.57,341.74,361.70,356.57,348.37,350.06,369.11,378.59,378.91,387.77,371.10,353.05,368.25,385.31,339.58,338.46,366.26,414.23,382.60,321.41,381.66,387.47,384.58,348.76,375.12,367.26,364.70,,,,,,
2021-11-18 22:12:32.734000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.47,422.26,407.07,399.89,402.98,389.76,392.96,384.85,380.70,369.71,349.26,359.72,362.74,343.47,360.75,341.79,345.96,328.15,,,,,,,,,,,,,,309.73,378.81,360.64,361.97,345.51,,,,,,,,,,,,,,,,,422.88,421.04,401.17,324.52,340.60,313.87,,,,,,,,,,,,,,,,,,,
2021-12-20 22:12:32.197000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.19,412.72,411.39,403.16,402.46,400.23,396.67,297.78,,,,,,,,,,,,,363.06,330.94,366.42,356.98,306.30,,300.67,314.56,321.01,302.09,323.19,307.86,,,,,,,,,,,,,389.56,369.00,375.02,307.54,302.30,306.62,307.36,303.64,,,,,,,,,,,,,,
2021-12-28 22:12:30.275000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.19,424.47,404.79,393.40,401.77,392.29,390.57,385.85,381.37,373.46,350.82,356.86,353.13,348.71,403.02,401.60,376.92,355.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.68,396.75,362.71,352.21,357.63,,,,,,,,,,,,,,,,,,,
2022-01-13 22:12:26.699000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.20,,,,,,,,,,,,,,353.07,372.77,315.54,317.41,332.88,,,,,,,,,,,,,,,,,,,,395.99,352.58,369.66,,,,,,,,,,,,,,,,,,,
2022-01-21 22:12:23.867000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.50,352.07,324.87,332.82,325.75,,,385.03,389.28,368.77,348.79,359.41,344.59,336.06,309.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 22:06:18.213000,L9,,,321.17,326.29,341.37,362.03,374.61,377.55,376.26,342.70,339.20,391.37,389.71,385.72,394.55,396.07,397.35,397.27,372.96,400.77,403.03,369.62,400.59,397.33,399.49,386.54,392.98,383.45,377.83,387.76,378.63,337.14,409.89,382.89,392.01,,,,,,,,,,392.04,331.60,337.48,402.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:12:29.484000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.64,418.44,403.29,392.81,398.11,385.59,389.44,381.96,377.53,365.65,346.09,351.62,345.54,338.46,352.38,326.23,335.90,325.26,,,,,,,,,,,,,,306.21,,,,,,,,,,,,,,,422.20,402.14,398.47,400.16,412.27,428.23,421.74,410.01,382.31,318.81,334.22,308.16,,,,,,,,,,,,,,,,,,,
2022-01-30 22:06:10.369000,L8,,,,,,,,,,,,316.17,384.90,381.67,376.72,335.69,,,,,,,,,,,,,,,,,,,,,,377.39,416.44,393.76,394.46,405.96,402.49,408.37,411.77,413.29,407.02,389.37,388.06,394.02,390.54,360.94,390.77,380.33,385.79,388.77,365.59,353.23,399.95,398.99,394.94,395.63,388.23,405.10,398.47,,,340.19,396.13,379.45,,,,,,,,,,,395.57,359.56,368.06,362.34,357.06,347.26,360.85,379.39,396.24,396.14,401.12,377.18,393.25,395.30,391.98,,,,386.63,374.03,359.79,389.70,401.45,397.91,352.45,331.38,391.35,389.94,384.26,387.49,368.01,379.27,394.88,383.89
2022-02-14 22:12:25.004000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.81,419.93,409.47,393.28,397.50,386.39,387.12,384.38,378.14,364.60,347.05,355.78,343.51,337.58,353.87,325.70,331.24,320.67,,,,,,,,,,,,,,304.84,381.19,379.89,378.62,,,,,,,,,,,,424.28,399.36,391.93,400.05,411.93,425.37,419.23,410.00,382.91,318.48,327.32,312.16,,,,,,,,,,,,,,,,,,,
2022-02-22 22:12:14.581000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.00,411.97,396.36,389.95,392.82,384.30,387.59,380.48,376.08,361.58,346.86,348.03,340.50,336.75,346.36,320.85,326.81,318.25,,,,,,,,,,,,,,302.26,,,,,,,,,,,,,,,418.98,397.91,391.78,398.42,410.73,422.20,417.59,407.66,379.63,315.97,320.22,303.86,,,,,,,,,,,,,,,,,,,
2022-02-23 22:06:08.091000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.62,393.21,381.98,401.31,401.45,416.56,422.41,399.28,434.96,417.05,413.82,422.11,418.14,427.71,,,421.09,411.09,409.92,415.15,413.97,411.91,,,,,,,,,,,,,,403.22,420.39,405.52,,,,,,424.18,387.35,384.21,426.95,386.05,405.88,415.34,,,,398.38,385.89,372.09,377.27,404.52,416.89,413.06,416.86,401.27,,,,405.72,395.15,416.18,,,,,,415.13,409.28,415.96,411.22,406.83,401.70,407.34,402.85,405.63,411.63,401.82
2022-03-02 22:12:13.972000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.19,414.26,396.15,388.43,391.06,383.27,385.70,415.59,415.77,412.23,413.59,422.10,417.42,412.78,398.35,409.72,335.71,320.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.15,397.00,394.52,397.43,412.02,423.22,420.32,410.07,381.06,313.23,330.94,303.07,,,,,,,,,,,,,,,,,,,
2022-03-18 22:12:12.996000,L9,,,,,,,,,,,,402.95,362.74,413.09,,,,,,,,,,,,,,,,,,,,428.82,379.75,366.83,356.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.37,383.35,364.64,,,,,,,,,,,,,,,,377.34,361.00,376.21,376.55,392.90,408.95,415.70,391.72,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27 22:05:58.509000,L9,,,,,307.05,321.35,339.63,319.17,320.11,306.80,367.34,379.54,376.88,366.26,370.78,370.03,371.83,357.03,,,347.05,317.31,351.13,352.23,348.04,345.48,340.41,334.30,316.43,274.19,317.17,336.31,318.11,312.41,324.72,338.32,349.58,362.35,405.73,381.41,365.58,388.84,394.98,401.36,402.00,401.67,393.93,374.34,337.53,371.74,348.60,348.48,308.92,324.68,326.37,366.26,363.22,392.03,396.69,389.97,383.77,351.20,336.03,397.19,392.26,342.37,365.19,338.74,348.96,319.12,349.80,329.91,,,,,,,,,386.70,356.72,350.83,347.54,346.07,342.19,346.45,371.44,379.40,390.25,387.97,328.35,341.82,372.39,387.29,339.74,319.87,344.07,355.93,343.14,323.93,380.98,325.49,386.02,,,,,,,,,,
2022-04-03 22:12:09.317000,L9,,,,,,,,,,,,,,,,394.21,388.65,389.62,380.44,320.91,335.21,,,,,,,,,,,,,,,,,397.51,410.03,392.16,381.54,380.65,374.40,383.42,374.81,369.62,355.96,344.50,336.04,335.65,333.36,351.55,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.90,400.18,390.85,393.02,411.79,424.70,418.68,410.58,376.48,,,,,,,,,,,,,,,,,,,,,,
2022-04-27 22:11:58.499000,L8,,358.82,323.51,257.93,296.44,,,,,,,,,,,,,,,,,,,,,,,362.60,298.57,301.15,295.59,327.39,316.37,327.95,374.36,368.05,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.50,337.40,329.82,,,,,,,,,,,,,,,,312.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28 22:05:47.053000,L9,,,,,314.07,331.19,351.15,352.14,358.72,356.04,383.10,389.21,387.18,377.70,382.55,379.06,382.72,371.68,,373.70,379.53,332.10,366.92,366.37,364.80,359.59,341.65,349.06,341.42,,,,,,,,,,,,,350.13,347.26,399.34,404.02,399.57,394.92,379.81,,,,,,,,340.77,339.13,342.60,,,,,,,347.41,,,,,,,,,,,,,,,,375.69,355.73,350.35,,,,,,,,,,,,,,,,,332.49,291.40,,293.67,321.90,349.03,313.59,,,,,,,,
2022-05-05 22:11:55.073000,L9,,,,,,,,,,,,,401.10,421.27,415.72,411.93,361.02,418.23,,,,,,,,,,,,,283.67,324.73,305.49,320.74,379.04,382.23,335.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.74,336.96,319.60,,,,,,,,,,,,,,,,306.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:05:53.688000,L8,,,,,305.59,325.13,342.21,342.82,349.73,348.98,372.65,378.96,378.10,369.30,373.63,371.69,373.54,363.34,,,367.67,323.41,354.14,354.44,352.05,350.32,342.63,340.94,329.17,,,,,,343.19,342.60,377.54,,,,,,,,,,,,,,,,,,,337.62,360.25,367.21,,,,,,,379.09,299.52,314.73,,339.80,327.36,343.00,339.94,370.79,369.25,,,,,,,381.09,346.56,329.40,,,,,,,,,,,,,,,,,333.32,,,,,,,,,,,,,,
2022-05-21 22:11:43.552000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.31,383.15,365.53,390.09,395.70,405.45,405.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.10,388.09,364.80,,,,,,,,,,,,,,,,376.65,345.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 22:05:58.595000,L8,,,,,,,,,,,,387.32,394.70,386.11,387.69,386.25,387.51,374.35,,,,,313.24,360.55,367.78,341.46,350.60,337.91,264.69,,,,,,368.32,382.18,393.68,347.55,410.73,381.78,322.66,377.69,382.86,398.17,,,319.96,409.00,325.26,,,,,,,327.63,,,,,,,,,395.63,342.54,379.18,295.64,,,,,,,293.09,347.08,344.81,351.49,354.82,386.88,412.05,352.52,368.25,,,,,,,,330.22,371.54,,,,364.83,349.90,366.19,413.08,384.09,310.26,,305.71,328.69,351.22,318.82,,,,,,,,
2022-06-07 22:06:07.543000,L8,340.24,325.61,335.09,330.80,339.58,364.87,380.89,386.33,387.63,392.11,406.52,412.45,409.93,404.32,403.15,401.12,400.69,397.56,383.36,401.26,406.72,374.06,406.47,406.75,399.86,396.99,398.30,394.76,381.25,368.73,379.65,390.26,377.31,392.31,396.64,413.22,416.24,368.57,427.46,396.24,384.58,395.63,396.29,408.51,416.67,418.92,414.10,402.49,374.67,387.53,389.43,361.17,419.51,372.22,418.62,,384.55,440.88,407.74,419.43,377.25,411.41,,,,406.63,418.73,402.93,378.01,378.81,395.85,399.88,401.32,419.28,351.91,356.60,387.26,358.82,371.87,417.89,,417.62,391.09,395.59,379.02,369.11,351.49,391.19,408.94,397.66,393.76,393.99,376.42,425.00,408.61,381.12,368.50,392.69,,,357.14,379.65,397.82,396.77,381.30,384.60,376.76,369.97,368.61,372.77,361.20,363.63,382.10,369.80
2022-06-15 22:05:39.951000,L9,,300.08,299.07,287.85,324.16,345.20,362.95,371.16,381.25,410.52,367.31,398.93,402.66,395.48,394.38,396.45,402.07,388.00,338.96,395.35,395.26,345.34,381.13,398.25,385.37,379.29,378.75,368.60,356.22,350.45,360.74,374.73,357.54,382.94,385.29,406.84,406.49,,,,316.00,376.94,378.24,379.59,397.57,414.15,407.02,370.89,322.63,,,,,390.62,364.77,,,,,,,323.19,401.12,411.89,411.62,363.56,389.16,377.88,376.39,359.71,386.14,395.47,391.62,381.21,335.46,347.42,346.08,347.18,335.17,305.79,424.83,405.97,369.21,364.66,357.55,,,,,,,,359.06,413.17,408.26,358.83,345.37,359.25,354.84,,304.45,,318.56,342.82,356.71,318.46,,,,,,,,
2022-06-22 22:12:02.661000,L9,,,,,,,,,,,,,327.66,351.55,347.79,384.11,383.53,357.46,373.47,424.43,390.51,369.41,378.47,339.66,310.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 22:06:16.329000,L8,,,,,265.31,299.08,310.28,305.24,310.27,336.61,365.53,377.52,362.98,370.79,365.95,363.48,366.33,360.84,,,365.76,309.35,354.29,351.32,353.35,352.37,348.18,345.32,332.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16 22:12:26.975000,L8,,361.80,321.51,345.92,350.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.87,413.93,381.21,334.93,406.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.48,350.91,323.20,,,,,,,,,,,,,,,,308.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25 22:06:23.647000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.51,390.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.18,298.28,315.30,297.80,,,,,,,,,,,,,413.10,346.35,354.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,291.88,318.75,343.31,321.04,336.65,347.70,375.68,381.95,375.92,374.17,373.41,371.34,380.08,368.15,,361.06,377.39,318.43,360.73,356.55,358.97,360.14,354.85,347.27,337.17,,,,,,351.11,379.22,389.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.89,296.07,,,329.40,321.76,329.35,344.60,364.15,374.25,,,,,,,409.82,341.84,335.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,,,,,340.33,322.25,343.84,347.63,373.30,386.58,375.86,377.86,373.27,372.04,375.71,369.76,,,376.86,315.76,362.48,358.35,364.32,359.99,360.01,355.46,340.17,,,,,,343.28,361.50,373.01,,,,,,,,,,,,,,,,,,,332.35,359.71,362.67,,,,,,,391.52,295.40,,,332.53,322.09,329.72,340.72,393.84,370.40,,,,,,,409.15,347.75,334.16,,,,,,,,,,,,,,,,,326.71,,,,,,,,,,,,,,
2022-08-26 22:06:34.331000,L8,,,,,271.02,316.69,309.42,317.81,317.82,344.41,372.52,382.97,376.93,376.74,372.11,372.30,378.46,368.87,,357.72,377.43,317.03,367.65,362.30,365.99,360.94,360.41,354.44,336.60,282.08,,,,,343.04,362.36,380.11,,,,,300.49,350.95,388.23,394.07,384.40,380.41,359.19,,,,,,,,342.67,354.56,402.43,344.49,,,307.93,325.74,402.20,390.43,297.14,313.88,348.53,339.87,331.37,343.38,351.61,376.25,371.42,306.44,312.68,313.87,335.62,343.82,291.53,410.65,354.08,336.98,,,,,,,,,,,,304.56,,,,,329.02,,,291.95,324.93,346.14,314.97,,,,,,,,
2022-09-03 22:06:16.060000,L9,,,,,304.23,325.72,348.90,347.61,348.65,352.49,376.82,388.99,381.95,383.18,376.99,375.99,378.71,376.74,,373.72,381.22,322.15,374.27,371.44,373.93,355.86,344.24,340.95,340.85,315.92,342.99,352.67,337.99,356.50,350.40,374.49,380.41,318.21,400.35,376.05,,350.31,365.52,393.28,398.05,391.48,393.98,366.11,328.61,323.32,355.22,314.62,303.62,304.39,323.87,382.94,361.22,404.44,345.49,,,,,319.85,381.40,340.02,337.69,347.81,349.49,335.95,368.80,356.81,381.06,374.01,322.67,320.11,343.53,338.24,346.59,288.63,409.64,354.03,337.94,349.41,348.56,341.72,346.83,372.55,382.72,,,,352.16,342.95,356.08,333.67,325.07,338.28,412.31,332.50,308.12,368.01,380.89,329.21,350.79,318.16,,,,,,,,
2022-09-10 22:12:27.615000,L9,402.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.20,418.77,370.24,393.52,304.29,331.55,367.50,364.70,361.05,345.79,344.43,,,,,,,,,,,,,,,,,,,,,,395.79,332.49,313.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:06:29.540000,L9,337.93,321.96,318.75,304.84,337.60,360.30,376.35,381.50,384.29,386.34,400.60,410.51,404.11,401.33,400.14,400.76,398.42,393.24,326.70,392.72,401.64,359.96,397.80,394.41,398.20,379.48,377.27,379.36,368.99,360.03,360.72,386.87,364.34,387.76,391.46,405.35,409.60,386.79,433.04,405.65,405.04,407.67,406.76,413.94,420.35,418.44,415.94,401.19,395.24,412.47,420.76,396.40,322.45,,,,,,,,,,,,,388.95,408.27,399.73,,,,,,,,,,,,,,,,394.33,382.54,366.66,371.85,396.94,411.91,406.99,409.22,398.39,,,,,,,,,,,,,,,,,,,,,,
2022-11-22 22:06:29.758000,L9,346.31,341.26,336.41,330.33,347.34,367.11,392.06,419.15,420.24,394.76,422.47,416.27,,,,,423.11,412.34,408.54,413.74,409.08,389.52,,,,,,,,,,,,,,,,,,,,,,,,,383.49,385.36,400.19,408.31,416.23,,,,,,,,,,,,,,,,349.00,345.66,,,,,,,,,,,,,,,,300.56,375.81,,,,,,,,,,,,,,,,,,,380.01,384.22,395.05,390.31,383.52,379.68,422.97,,,,
2022-11-30 22:06:35.920000,L8,,,,,,,376.06,399.14,392.57,393.70,409.42,413.70,416.65,408.79,409.77,406.80,407.08,397.60,373.60,423.26,,,,,,,,,,,,,388.96,405.38,403.25,405.72,415.04,382.86,431.93,413.06,408.39,413.73,412.70,414.97,424.87,416.79,410.82,399.94,402.51,410.50,413.85,411.43,,,,309.43,329.69,422.29,412.81,424.67,419.96,410.98,,,,402.23,418.46,412.10,,,,,,,,,,,,,,,,403.39,,,,,,411.84,417.37,403.05,,,,,,,,,,,,,,391.03,410.43,407.82,402.62,411.09,404.13,,,
2022-12-24 22:06:26.081000,L9,359.92,415.47,385.84,359.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16 22:12:34.167000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.49,414.99,395.86,383.32,386.76,388.81,390.32,381.93,365.53,352.01,347.48,346.50,344.40,337.25,344.31,325.11,334.80,322.23,,,,,,,,,,,,,,305.08,,,,,,,,,,,,,,,416.35,398.46,394.55,393.84,408.25,424.57,416.62,395.92,380.51,314.98,319.87,308.88,,,,,,,,,,,,,,,,,,,
2023-01-17 22:06:18.381000,L8,360.31,346.61,345.04,342.52,352.10,371.83,395.26,397.76,400.48,400.15,415.80,419.74,417.50,417.60,414.84,413.91,408.96,406.76,367.65,327.77,389.01,345.61,380.09,377.20,375.05,363.23,363.83,352.58,343.45,317.80,345.05,366.42,418.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.32,398.73,416.80,421.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.44,412.32,419.27,416.01,410.32,406.11,409.47,409.09,410.16,416.64,408.28
2023-02-09 22:12:32.994000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.54,416.17,393.46,386.70,392.90,373.64,375.92,366.72,357.58,346.90,419.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.31,393.64,392.16,396.39,408.10,423.98,415.84,417.89,392.80,,,,,,,,,,,,,,,,,,,,,,
2023-02-17 22:12:37.497000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.74,417.11,391.64,387.36,390.07,380.77,391.54,384.75,373.52,361.02,346.92,346.55,341.51,338.29,336.38,323.96,329.20,332.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.82,390.55,386.86,389.52,406.68,420.39,410.70,397.51,382.15,319.79,313.71,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:06:13.995000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.55,412.84,417.62,415.01,403.78,402.13,407.73,410.27,401.95,413.17,378.68,396.77,410.73,386.99,424.39,412.83,417.91,411.82,404.61,402.27,419.82,404.44,,,,399.52,388.93,380.01,411.43,408.42,414.40,389.69,400.86,390.40,380.96,389.72,396.42,421.28,407.76,393.03,,,,,,,,,,404.50,408.40,406.71,393.87,377.82,398.95,424.67,410.26,374.10,405.85,411.11,408.64,401.51,408.48,400.48,398.51,393.64,397.44,394.69,397.92,404.60,396.75
2023-02-25 22:12:16.217000,L8,,,,,,,,,,377.37,356.37,358.65,386.75,,,,,,,,,,,,,,,,,,,415.33,402.95,411.14,417.92,377.55,378.40,375.92,395.32,373.60,370.71,348.22,362.65,371.10,359.82,,,,,,,,,,,,,,,,,,,,,403.03,371.66,381.04,,,,,,,,,,,,,,,,350.10,375.99,371.76,373.34,386.45,395.30,391.99,384.09,361.33,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:12:25.382000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.30,400.61,383.61,331.83,376.76,367.00,,393.96,393.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.98,388.71,387.06,388.90,398.19,412.85,409.71,392.51,384.90,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:06:02.229000,L8,,,,,262.93,320.98,339.50,322.70,323.18,343.28,369.06,382.43,371.98,374.06,371.05,371.31,370.45,366.48,,,366.42,326.04,357.90,355.56,352.26,348.93,346.88,338.55,325.26,280.60,317.07,340.79,320.96,320.26,321.49,341.24,358.19,361.80,409.08,381.16,380.92,389.58,391.93,396.24,402.70,404.05,395.69,379.44,363.94,370.41,362.64,342.51,345.60,357.22,326.57,389.30,360.77,381.82,388.47,392.77,380.08,347.20,330.97,396.96,388.62,340.97,367.39,346.92,352.49,340.35,357.84,372.27,376.47,374.26,336.08,346.95,352.14,341.50,350.24,305.91,388.22,356.73,339.56,347.52,347.81,339.35,348.24,367.97,377.75,382.44,332.35,358.80,346.43,378.29,372.82,342.29,335.68,374.57,404.96,345.88,308.14,381.36,391.07,387.84,355.48,344.37,375.08,343.18,,,301.32,349.35,346.43,366.03
2023-03-13 22:12:11.106000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.07,413.13,399.34,385.61,387.53,379.11,386.43,377.71,374.64,360.40,344.51,345.70,339.11,334.32,346.86,325.49,330.74,323.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.29,399.11,394.91,397.46,416.06,428.40,415.96,409.99,381.90,317.50,320.03,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:06:11.235000,L9,349.32,338.33,342.40,337.13,350.30,370.14,371.72,345.30,332.41,337.49,369.60,377.46,371.59,366.76,372.82,374.37,382.52,386.74,382.39,407.01,412.40,385.16,408.68,406.34,408.11,401.36,400.04,396.70,386.03,374.63,389.61,397.16,379.48,392.65,398.21,412.83,419.25,399.75,437.63,,,,,,,423.64,420.43,410.13,404.86,410.70,414.34,410.31,428.34,,,351.07,355.82,340.92,345.75,,,,,,,405.07,421.54,407.77,,,,,,424.27,398.21,395.75,395.62,381.04,395.51,389.52,,,,399.83,389.57,371.03,376.94,404.57,423.53,413.41,410.91,400.62,,,,362.49,338.84,346.43,364.75,343.17,,,,412.53,375.52,381.83,358.19,326.56,311.30,321.74,402.52,403.28,406.09,403.25
2023-03-21 22:12:19.147000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.84,400.38,415.12,392.37,,,,426.91,391.87,375.53,350.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.09,323.12,299.17,,,,,,,,,,,,,,,,,,,
2023-03-22 22:05:52.850000,L8,,,,,307.80,327.00,347.87,341.17,346.05,348.04,370.87,386.87,377.68,379.43,374.71,375.52,373.53,370.95,,371.73,372.34,329.56,364.04,359.56,355.42,351.46,350.01,343.61,324.83,283.59,323.05,345.93,326.14,325.14,324.79,346.36,362.24,364.31,402.56,382.37,376.11,385.53,387.64,398.88,403.90,404.75,395.59,381.38,352.16,318.41,364.50,335.63,332.61,352.64,327.85,393.35,364.18,393.82,386.06,393.94,376.05,355.23,334.45,403.02,389.83,340.82,369.87,350.09,349.71,325.67,335.27,350.19,377.23,375.62,323.80,343.52,347.23,339.84,352.91,308.00,403.60,357.25,356.76,349.61,348.99,343.06,351.12,369.59,380.05,382.41,381.41,361.59,349.67,370.84,372.72,352.38,330.09,362.98,405.47,338.79,,381.85,387.87,381.72,352.91,316.21,311.42,,,,,,319.55,368.49
2023-03-29 22:12:01.003000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.54,395.76,367.97,368.90,369.45,359.32,364.92,362.19,359.27,348.94,342.65,301.45,,,,,,,,,,,,,,,,,,,419.92,,,,,,,,,,,,,,,,392.55,363.90,373.12,376.74,398.13,398.49,397.53,387.60,363.91,,,,,,,,,,,,,,,,,,,,,,
