dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2023-06-08 22:19:00.153000,L8,,,,,,247.77,230.59,268.25,284.66,290.83,283.85,273.67,268.04,265.29,258.38,252.32,249.87,245.44,248.79,246.70,241.30,234.52,213.28,223.10,256.13,259.87,255.38,261.56,260.94,258.17,256.94,260.91,264.37,256.86,263.20,261.63,251.48,257.08,251.82,238.34,245.97,229.28,232.13,237.97,261.88,280.65,284.98,270.97,244.61,196.82,202.81,281.27,166.36,220.81,,,,
2023-06-09 22:12:48.736000,L9,,,,,,249.58,232.10,270.45,287.79,293.66,284.73,276.58,271.66,268.86,260.79,254.16,254.42,247.59,252.58,248.95,243.49,236.73,222.55,223.19,259.92,262.06,259.27,266.30,263.24,261.02,259.72,265.62,264.76,261.83,264.22,262.92,256.83,258.42,254.51,238.49,247.79,231.49,234.04,241.13,264.11,281.94,287.94,273.87,246.84,197.74,206.82,285.32,290.78,275.27,,,,
2023-06-16 22:18:54.783000,L9,,,,,,,,,,278.30,272.13,264.85,259.24,260.60,253.08,249.82,247.45,242.49,245.17,244.44,237.63,231.25,210.64,218.91,252.55,245.45,242.80,197.96,195.72,192.96,208.97,240.50,255.05,252.13,258.62,259.00,249.34,256.93,249.62,233.94,243.91,223.81,225.29,219.76,254.98,279.64,280.90,263.98,239.54,191.50,200.71,276.54,285.13,265.67,,,,
2023-07-10 22:19:17.308000,L8,,,,,,,199.90,272.57,301.37,310.01,301.55,298.00,294.71,290.40,272.15,220.51,216.72,229.71,255.51,258.68,229.93,270.72,250.38,263.39,271.09,272.17,272.35,275.26,279.17,282.25,282.55,282.55,284.77,281.06,276.95,272.81,267.92,272.93,277.30,272.77,266.47,264.38,268.91,267.75,256.79,266.11,300.61,243.92,,,222.44,303.06,302.97,297.11,229.89,211.07,,
2023-07-26 22:19:23.126000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.17,254.82,260.28,256.64,215.74,253.35,250.40,241.42,241.07,222.66,229.48,237.32,262.27,281.35,287.26,283.03,247.78,203.23,212.12,290.43,291.27,277.14,,,,
2023-07-27 22:13:02.799000,L9,,,,,,234.97,223.91,261.69,280.93,288.41,281.34,272.57,267.54,264.11,257.87,249.06,247.85,242.90,247.15,247.04,241.76,234.92,,205.63,234.15,230.53,253.61,263.02,262.47,258.33,262.56,266.50,265.89,260.29,264.00,261.41,,254.86,253.67,243.15,246.54,230.93,222.74,241.88,258.62,276.61,283.01,267.76,240.42,193.01,202.19,283.00,286.36,269.59,,,,
2023-08-20 22:13:23.386000,L8,,,,,,268.67,282.73,294.87,311.41,316.36,311.24,309.83,307.03,297.06,290.15,289.76,288.00,276.08,274.68,270.93,267.59,261.72,253.80,265.64,276.13,277.84,278.69,281.68,282.27,281.40,285.82,284.65,284.89,278.81,278.87,273.33,268.96,271.68,269.24,268.57,270.53,340.44,339.39,356.98,319.33,381.88,363.78,378.33,291.85,282.48,237.86,304.49,306.76,304.60,272.08,307.52,290.62,269.25
2023-08-27 22:19:35.713000,L8,,,,,,270.81,281.18,293.46,311.53,315.38,309.53,303.24,295.69,289.75,284.63,279.48,278.72,274.13,273.12,268.49,265.64,260.83,250.41,263.70,273.45,274.56,273.24,278.38,278.08,362.39,376.73,372.89,369.55,360.03,346.22,469.99,266.69,268.37,264.83,263.25,265.60,327.46,337.79,343.91,358.29,345.13,365.23,365.60,369.55,292.62,275.01,309.48,307.94,306.98,301.37,311.72,298.40,301.09
2023-08-28 22:13:20.105000,L9,,,,,,276.30,283.53,297.67,313.09,319.21,315.98,310.39,308.17,305.54,302.95,292.10,287.25,279.33,275.78,274.40,268.88,263.79,254.79,266.73,276.98,279.74,281.80,282.09,281.66,280.56,284.83,282.97,283.57,278.46,278.28,273.78,271.02,272.13,269.18,269.33,270.04,264.44,321.42,319.10,324.24,324.20,340.42,329.73,297.95,358.07,354.43,338.81,311.23,311.26,309.98,316.49,304.62,309.36
2023-09-29 22:13:26.677000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,230.36,256.81,262.55,251.63,245.81,244.07,238.35,250.22,247.28,247.52,249.86,245.71,251.46,250.00,248.47,253.30,241.12,229.24,247.11,275.96,288.27,291.96,271.79,239.49,197.16,215.52,296.55,273.56,258.60,,,,
2023-10-06 22:19:43.010000,L9,,,,,,269.82,279.72,292.87,309.31,316.95,313.84,304.96,290.69,284.97,279.24,273.12,278.42,270.54,268.71,265.05,266.51,258.39,249.90,265.75,270.63,270.19,270.72,277.32,280.00,280.23,283.58,280.41,280.89,275.84,276.79,274.76,267.68,267.18,264.78,263.88,264.54,261.77,266.38,470.25,487.98,502.80,509.01,505.73,287.62,287.56,266.13,311.67,308.72,305.46,294.58,312.62,302.57,308.12
2023-10-07 22:13:32.986000,L8,,,,,,264.71,275.97,287.46,302.44,308.79,300.45,295.75,287.53,279.66,276.32,272.01,271.58,270.43,268.25,490.24,495.81,497.95,494.34,504.80,511.67,504.73,501.74,513.42,525.39,536.53,521.21,280.83,280.69,274.55,275.62,272.43,268.96,268.18,265.37,263.47,264.23,258.65,437.22,444.98,461.58,470.12,500.47,513.05,519.55,277.30,254.06,311.03,306.95,303.60,295.84,310.57,293.50,293.69
2023-10-30 22:19:48.725000,L8,232.43,240.52,,,238.80,285.75,308.48,319.25,333.57,361.56,379.93,402.40,409.95,403.31,405.17,400.93,366.39,352.65,350.41,333.32,341.32,313.64,311.58,310.77,325.04,317.06,343.25,340.76,309.30,310.81,326.64,295.50,312.61,300.70,311.53,298.82,276.21,274.35,275.96,274.40,273.54,282.33,292.96,299.81,295.00,311.60,313.06,305.47,311.82,309.25,325.62,343.51,358.18,365.24,362.47,368.02,360.01,398.00
2023-10-31 22:13:33.669000,L9,,531.64,493.23,462.24,453.88,466.90,337.78,363.72,456.95,458.14,434.83,491.19,447.96,387.96,389.53,392.84,403.41,341.25,330.33,328.00,373.01,362.15,451.98,482.47,445.96,302.96,341.04,345.64,344.79,298.63,310.49,319.36,314.27,298.60,292.01,283.95,279.84,347.99,348.70,278.27,270.75,268.64,275.22,314.67,325.29,513.46,406.97,424.20,544.16,352.23,370.14,392.54,351.70,355.84,361.41,354.20,343.56,406.64
2023-11-24 22:13:39.830000,L8,,,,,,262.99,275.32,289.43,304.94,309.75,307.94,308.47,306.91,301.35,302.11,277.56,273.04,270.12,265.62,260.64,256.48,249.60,245.20,259.44,268.21,269.00,269.53,269.99,271.44,272.83,277.24,275.69,274.53,271.25,268.32,265.81,263.30,264.15,261.12,255.36,263.92,262.14,264.36,319.22,315.53,314.44,327.07,336.49,294.35,296.87,337.13,351.21,356.19,305.24,305.64,307.00,291.69,295.14
2023-12-17 22:19:48.208000,L8,,,,,,,,,,,,287.64,288.93,259.05,274.85,269.80,269.42,252.04,284.78,287.66,274.96,221.12,242.78,260.33,294.24,270.67,278.87,303.45,269.75,285.15,282.82,276.24,248.13,270.27,279.79,270.94,271.25,262.01,256.47,253.90,257.66,253.98,260.36,263.73,276.75,291.47,295.77,294.36,284.59,278.58,247.38,305.52,303.37,302.54,293.84,307.98,288.22,284.78
2023-12-18 22:13:44.941000,L9,272.78,279.60,304.47,358.28,392.95,263.35,274.60,287.72,302.94,307.74,306.79,302.08,292.69,284.80,277.11,270.12,266.74,266.58,265.25,261.03,257.36,247.50,244.13,259.95,266.28,269.95,269.70,272.20,272.39,274.04,278.09,276.87,274.09,270.42,269.71,267.58,264.80,262.85,258.80,255.68,260.46,259.15,265.50,267.62,280.44,294.37,299.29,298.24,290.21,283.85,279.28,309.18,307.28,306.05,311.84,309.27,294.94,294.13
2024-02-04 22:13:43.561000,L9,289.85,288.17,298.56,323.84,364.29,267.22,276.82,288.94,305.06,313.27,311.38,307.32,299.12,289.86,282.34,274.28,268.17,267.32,265.68,264.80,262.01,258.78,247.66,267.60,271.19,272.50,275.33,276.45,276.33,472.04,489.19,487.18,521.15,528.87,535.56,537.75,493.75,518.58,519.63,522.08,263.32,263.91,269.88,272.48,285.88,297.35,302.55,301.67,293.78,289.05,283.72,313.65,310.11,307.13,315.21,314.63,300.37,294.76
2024-02-12 22:13:30.056000,L8,,,,,222.28,267.54,279.07,291.89,305.68,314.16,312.34,305.85,299.04,286.51,276.37,268.11,266.26,266.69,264.52,260.26,257.44,256.24,247.98,266.03,273.06,274.00,275.64,278.50,279.57,293.19,290.71,288.56,285.14,278.94,281.27,278.72,274.47,271.84,266.06,264.75,266.84,266.63,271.41,272.13,285.19,297.62,304.70,301.71,294.34,287.28,294.91,313.47,317.32,311.84,317.17,316.64,306.41,292.74
2024-02-20 22:13:31.917000,L9,,,,,,260.78,272.41,286.00,298.81,305.01,300.88,294.93,287.16,278.99,274.88,267.57,265.95,269.25,265.95,255.34,247.08,245.69,247.19,257.19,270.56,270.20,263.43,235.87,225.43,255.61,277.72,267.08,262.48,263.14,269.37,263.32,261.62,260.59,261.35,258.96,252.71,252.34,265.84,266.71,266.24,289.15,304.54,297.05,283.12,269.16,246.79,302.98,300.64,298.59,283.14,299.72,282.92,270.92
2024-02-27 22:19:43.753000,L9,,,,,,262.08,274.90,288.13,301.82,307.96,306.36,300.68,292.14,284.23,278.38,270.46,266.64,264.24,262.30,258.19,255.81,246.38,242.85,261.18,266.63,269.52,270.79,274.38,274.43,275.68,280.46,279.88,280.06,271.88,270.71,268.93,264.43,264.99,261.48,258.18,261.59,259.47,264.71,266.64,279.84,293.58,299.89,297.34,288.28,280.03,260.12,308.29,306.88,303.62,298.45,307.88,293.06,287.73
2024-02-28 22:13:24.063000,L8,275.70,273.60,270.92,287.79,,265.24,276.51,289.10,303.02,309.77,308.27,303.34,296.16,288.08,281.01,273.44,268.60,265.72,264.06,259.12,256.38,250.66,244.72,261.96,267.74,269.87,272.77,275.35,276.21,278.30,282.59,280.84,282.24,274.89,272.49,271.08,267.88,268.27,263.12,260.65,262.94,261.15,268.86,270.50,282.31,296.29,303.58,301.69,288.67,275.75,277.87,310.98,306.13,303.65,311.96,311.41,300.94,290.19
2024-03-07 22:13:35.891000,L9,449.86,287.13,170.69,,225.33,288.12,305.20,327.17,353.24,365.12,372.88,384.05,393.46,399.12,414.95,401.72,395.70,386.80,378.72,360.75,320.78,338.53,342.13,331.68,309.94,306.83,354.72,357.47,342.52,358.87,373.13,346.92,329.55,341.85,355.02,340.90,346.81,342.85,330.28,329.62,319.42,312.41,328.48,332.07,364.79,344.69,337.63,347.00,345.16,358.80,361.15,349.72,365.48,381.59,390.14,402.38,419.81,407.62
2024-03-15 22:13:13.795000,L8,264.25,286.03,284.76,258.41,,265.44,278.83,295.38,310.46,306.16,283.41,,,234.96,286.86,270.08,272.48,262.75,321.07,259.90,255.75,252.28,245.38,263.65,274.22,269.36,274.48,280.84,285.06,279.73,279.79,278.03,280.63,274.95,274.58,276.47,260.26,269.31,263.42,264.19,260.68,262.17,272.54,278.66,287.04,298.18,306.87,305.03,284.23,271.93,289.94,306.57,308.44,308.68,309.56,310.31,294.18,247.76
2024-03-23 22:13:31.441000,L9,,,,,169.64,294.07,311.97,325.62,323.89,371.13,385.08,402.76,407.72,409.28,418.95,406.12,415.06,416.91,413.59,350.74,301.99,356.38,357.95,275.30,326.26,334.28,342.52,349.70,304.93,313.38,375.72,381.99,391.09,351.21,389.86,323.13,357.08,362.03,370.43,361.81,319.30,338.21,307.39,351.39,337.31,353.95,366.86,347.22,360.33,380.18,391.15,406.56,413.24,398.48,421.07,431.61,373.12,390.72
2024-04-07 22:19:11.607000,L8,,,,,,276.80,292.21,306.80,322.72,349.32,374.31,373.25,357.05,371.23,381.42,377.00,377.15,379.57,391.64,382.19,349.52,318.85,326.18,325.97,335.41,288.45,290.19,306.85,315.37,324.64,341.20,355.74,363.18,365.52,344.49,346.92,354.33,358.23,329.04,320.81,325.53,334.87,335.93,340.75,352.41,358.05,353.36,359.86,364.66,386.52,381.62,346.77,358.80,353.48,383.97,369.69,378.24,385.13
2024-04-23 22:19:02.967000,L8,,,,,,260.64,273.51,284.11,299.16,304.88,304.03,296.91,289.78,284.94,278.89,272.25,266.28,266.49,266.01,262.03,261.11,255.54,234.35,231.48,276.20,273.89,259.88,266.89,278.02,278.28,281.37,282.58,282.25,274.94,279.37,275.47,269.27,269.92,267.41,264.15,265.51,259.39,273.15,268.95,283.35,298.06,304.31,306.74,287.83,281.70,237.54,307.38,305.76,302.03,285.07,305.93,283.24,284.26
2024-05-02 22:12:44.341000,L8,287.70,276.79,,,,275.84,289.12,303.06,319.43,330.16,338.04,345.05,302.51,298.86,291.25,285.21,280.92,276.92,294.53,282.20,275.43,268.54,259.82,272.74,278.62,280.53,281.15,284.48,287.31,476.32,485.33,504.57,506.50,503.96,505.04,494.34,277.72,276.73,273.70,271.60,271.09,269.13,273.71,276.52,287.44,302.09,310.39,311.74,306.57,310.26,297.99,321.97,319.08,322.15,317.43,322.29,323.55,311.46
2024-05-10 22:13:00.607000,L9,,,,,,269.78,283.15,296.87,311.78,320.20,322.32,309.69,300.90,294.17,286.83,281.91,276.22,272.22,271.15,270.81,265.41,257.36,250.90,263.88,273.48,276.10,278.06,280.49,281.49,282.98,287.03,288.14,284.78,280.24,284.48,278.63,273.52,271.74,267.57,267.19,267.75,264.54,269.85,273.37,285.08,300.03,305.47,303.41,297.53,301.07,255.46,314.48,315.06,312.45,305.04,315.44,303.50,305.12
2024-06-03 22:12:29.487000,L8,,,,,,,,,,275.68,272.48,268.47,265.31,262.53,254.98,249.41,247.75,237.43,246.45,244.34,235.49,223.81,,,,,,246.80,199.57,238.17,,,,,215.75,227.40,233.77,241.91,238.47,232.30,241.45,223.53,172.06,,,260.59,257.77,238.37,,,,,,,,,,
2024-06-11 22:12:42.100000,L9,,,,,,,,,189.54,274.11,268.30,265.48,261.42,262.04,254.39,249.01,247.78,237.89,247.04,243.55,236.45,226.18,,,,,,248.60,251.12,232.14,,,,,247.25,248.99,243.52,246.04,240.05,231.09,235.48,219.94,,,242.40,264.42,260.34,244.15,,,179.26,184.24,258.50,,,,,
2024-07-05 22:12:45.229000,L8,,,,,,238.16,235.12,243.55,269.38,287.27,286.05,281.51,275.40,270.30,263.96,250.72,241.39,207.59,,,,,,,,,,,,,,,,246.34,256.71,258.62,255.34,258.46,252.68,244.78,239.77,217.57,195.81,,,268.14,270.99,248.21,,186.42,188.85,250.91,255.22,,,,,
2024-07-12 22:19:00.782000,L8,,,,,,,220.97,248.28,283.45,290.27,283.09,277.97,272.55,267.46,262.34,246.45,244.13,236.71,243.98,228.57,240.85,234.47,194.49,204.16,251.12,261.55,259.12,266.44,263.33,260.96,263.32,265.67,265.86,260.68,258.48,257.55,251.86,255.06,250.67,242.83,249.28,232.03,212.10,240.32,259.27,281.55,285.29,270.06,245.74,198.31,201.93,285.09,289.83,268.80,,,,
2024-07-13 22:12:50.371000,L9,298.95,305.70,278.75,252.12,,276.32,291.40,303.74,321.09,329.42,330.49,321.30,311.41,302.58,296.02,287.36,280.80,276.51,281.01,278.66,279.69,272.30,258.38,273.50,283.10,282.73,282.99,288.45,478.15,468.28,492.02,502.81,287.66,283.20,284.05,282.36,278.57,281.52,278.24,274.27,275.32,450.05,463.57,473.82,490.59,498.57,316.84,313.69,310.29,312.55,296.26,322.27,318.45,319.96,314.82,321.93,312.88,313.02
2024-07-20 22:19:02.674000,L9,,,,,,,,179.38,202.70,277.08,272.66,269.02,262.67,261.62,254.92,241.83,236.24,230.29,236.50,226.20,236.28,229.18,190.61,210.63,224.90,221.31,243.54,252.65,251.65,248.86,245.77,248.32,258.08,252.16,253.27,251.66,224.61,186.84,238.36,229.36,240.80,222.17,183.85,219.89,246.18,269.14,266.18,251.73,237.68,189.95,193.86,272.15,266.80,255.16,,,,
2024-07-21 22:13:00.412000,L8,,,,,,270.02,288.32,298.00,318.20,317.79,318.83,313.31,299.53,293.04,288.67,279.89,277.74,273.06,272.74,268.06,267.99,260.73,249.54,264.27,272.70,276.91,276.70,283.78,281.26,277.79,286.03,284.95,285.75,304.03,313.44,276.27,268.07,265.82,262.61,266.55,279.06,285.42,296.14,272.15,286.75,312.52,321.78,312.29,298.14,302.59,250.07,314.38,313.74,309.76,291.60,314.20,300.86,302.01
2024-08-06 22:12:57.285000,L8,295.01,302.31,,,,277.61,288.95,295.41,312.51,318.19,318.39,312.36,302.72,291.54,286.32,287.44,284.37,277.40,277.95,276.69,277.96,269.63,270.14,287.54,289.36,283.91,281.08,280.97,285.42,286.56,292.19,299.43,290.26,288.53,286.73,279.14,277.55,273.97,268.55,266.47,274.88,348.34,324.66,329.48,340.86,307.69,314.06,310.86,304.51,304.91,296.31,318.90,317.80,320.75,323.11,326.15,321.65,322.19
2024-09-07 22:13:18.913000,L8,,,,,,275.33,286.43,296.67,313.19,324.41,343.36,313.99,308.92,303.19,294.43,292.69,294.31,284.57,278.47,277.30,269.05,264.31,253.37,270.72,278.24,276.96,278.02,281.96,282.71,282.56,287.28,287.10,286.55,461.06,489.24,494.66,509.99,521.78,525.64,268.71,269.89,265.93,271.94,276.13,288.15,297.53,307.02,306.84,298.41,298.86,294.21,316.53,315.23,316.75,319.43,321.48,315.71,304.07
2024-10-09 22:13:21.382000,L8,270.40,269.64,266.26,277.56,330.26,270.20,285.58,295.17,309.87,320.05,326.58,306.93,297.34,291.68,290.02,289.18,290.85,278.07,273.41,268.88,268.33,259.72,253.27,272.11,277.56,277.76,278.17,278.74,279.92,281.00,283.85,281.97,279.47,274.72,275.65,273.49,470.37,480.40,488.27,491.77,492.08,496.89,507.24,511.39,285.39,295.98,303.90,304.79,297.67,296.02,293.51,316.04,315.45,315.49,319.72,313.59,302.72,313.56
2024-11-01 22:19:30.989000,L8,,,,,,248.29,255.45,267.00,282.82,260.20,,,,,,,,,,,,,,,,,,248.40,235.97,241.72,179.82,,,213.83,235.83,235.47,219.11,224.47,213.63,,,213.91,231.02,232.54,253.33,263.90,261.81,253.44,,185.70,207.08,269.83,279.58,268.87,,,,
2024-11-02 22:13:29.609000,L9,,,,,,267.05,279.57,291.78,306.67,314.61,331.15,328.27,343.11,331.94,315.27,306.20,397.16,397.59,388.82,389.74,362.48,414.07,253.11,265.43,272.25,274.39,273.94,363.57,374.13,388.34,400.31,411.23,416.61,274.36,271.93,269.11,266.03,264.26,264.54,304.87,308.19,316.84,337.88,351.34,351.06,313.06,329.53,336.37,394.94,362.39,285.83,330.09,341.60,306.16,313.33,311.09,299.91,304.60
2024-11-09 22:19:39.731000,L9,,,,,,268.61,282.44,293.67,308.65,317.71,320.48,303.25,293.24,290.00,281.04,278.84,272.74,266.66,265.43,265.75,264.79,255.85,256.78,265.32,272.86,275.00,273.85,276.34,276.11,276.90,283.00,279.76,278.18,274.93,272.80,268.86,266.44,264.64,261.83,262.87,263.25,261.31,266.47,271.92,282.89,295.57,303.19,301.51,294.12,289.74,281.35,312.02,311.98,312.27,313.47,311.90,294.53,294.82
2024-11-10 22:13:25.502000,L8,,,,,,265.79,279.13,291.48,307.23,318.09,330.43,304.54,296.55,294.89,285.24,282.81,273.35,267.19,264.64,264.29,262.52,252.54,252.70,439.04,454.77,468.55,488.79,513.51,525.72,274.95,280.55,277.79,275.70,271.41,269.29,266.66,428.08,406.12,447.35,448.33,491.33,479.14,482.53,270.99,281.14,294.00,299.34,301.19,293.18,288.45,283.62,310.40,308.18,306.88,311.44,309.77,298.51,297.93
2024-11-17 22:19:38.631000,L8,,,,,180.82,276.95,294.34,311.73,316.86,341.28,390.26,408.64,414.70,387.04,364.13,397.05,389.50,369.75,351.44,305.70,293.30,280.45,288.69,327.35,331.81,334.56,295.63,287.73,334.21,302.32,301.35,316.23,317.97,321.69,323.06,299.54,300.31,303.49,303.80,289.37,296.63,310.70,305.19,295.89,324.68,310.88,314.38,310.89,320.18,325.09,325.14,326.10,322.49,327.60,355.66,357.31,372.45,374.00
2024-12-27 22:19:45.824000,L9,,,,,182.16,272.78,291.02,313.14,315.73,332.96,358.50,395.23,389.71,409.55,406.09,387.99,382.57,385.71,362.07,357.23,350.28,338.28,320.17,306.70,281.72,283.96,287.32,312.69,352.67,357.13,325.91,463.40,528.34,458.03,424.39,450.44,424.80,305.75,306.31,313.19,306.46,308.69,322.44,329.37,335.99,534.27,417.17,437.59,477.14,405.11,,,,,,,,463.56
2025-01-04 22:19:38.813000,L8,,,256.90,296.43,329.07,264.71,274.48,287.73,302.72,307.98,307.60,299.57,293.46,288.79,280.21,273.89,266.43,264.29,262.02,258.09,260.23,257.85,248.69,261.12,268.71,416.89,461.69,473.66,278.84,278.25,280.92,275.58,273.52,270.59,268.28,265.02,263.83,261.26,441.26,411.57,470.69,476.16,475.13,269.92,439.66,455.32,472.81,496.41,394.92,406.00,418.90,309.84,308.42,304.55,309.87,307.26,289.43,291.17
2025-01-05 22:13:30.889000,L9,,,277.35,294.89,329.92,395.00,276.96,288.89,303.76,312.95,312.43,303.43,297.32,295.85,286.49,276.97,274.99,275.41,266.48,267.61,267.52,260.87,247.92,263.86,269.48,271.38,272.42,275.90,279.06,278.93,283.91,278.78,276.06,272.66,270.25,265.89,264.14,262.79,258.86,256.55,259.22,485.10,498.79,511.32,284.91,296.59,304.35,302.91,294.52,282.79,282.83,311.56,309.18,305.25,314.08,309.00,292.58,293.77
2025-01-20 22:19:37.347000,L8,266.64,277.78,285.71,297.75,327.75,266.41,280.26,295.67,310.69,317.83,315.52,308.82,310.95,323.13,322.25,307.12,294.14,275.67,274.09,272.72,269.27,294.85,246.34,262.13,271.79,277.26,275.04,277.25,284.19,281.15,284.62,280.06,279.34,274.16,272.32,267.33,263.96,264.80,260.37,257.68,258.56,261.36,268.77,272.85,283.12,295.16,302.34,302.23,300.68,299.03,295.33,312.43,315.54,307.28,318.86,307.37,297.60,291.19
2025-01-21 22:13:37.070000,L9,269.36,281.95,287.87,299.63,326.35,267.15,278.91,293.70,309.95,315.80,315.03,306.05,298.76,304.90,315.67,300.13,290.61,274.38,271.13,268.92,266.32,256.87,246.97,262.66,270.25,274.06,274.62,277.33,282.09,280.49,283.02,280.13,278.32,273.37,270.64,267.59,264.22,264.71,261.70,256.21,259.66,261.51,269.67,274.10,284.37,295.45,302.56,303.96,299.75,294.01,292.66,312.74,311.63,312.20,317.90,314.71,302.21,298.59
2025-02-13 22:19:46.686000,L9,,,,,,261.96,275.56,290.33,304.81,311.95,310.64,301.67,294.06,288.51,282.19,274.33,267.31,267.20,264.19,263.21,261.04,256.56,244.75,262.83,268.04,270.81,271.71,272.67,273.47,274.91,280.75,278.42,276.05,271.53,269.47,265.37,261.94,260.53,258.82,257.50,256.53,256.29,265.96,269.59,279.94,293.20,298.36,300.57,293.45,286.15,279.53,308.20,307.68,306.19,305.06,309.28,293.49,293.25
2025-02-14 22:13:24.276000,L8,,,,,,261.46,275.20,289.95,304.45,311.92,309.74,300.49,293.32,287.77,280.91,273.90,266.71,266.01,263.58,261.29,260.66,254.10,243.71,262.54,267.27,269.45,272.03,271.84,272.70,274.71,280.92,278.60,276.59,272.11,270.00,264.89,261.50,259.21,258.65,256.41,256.87,256.77,265.07,268.29,279.56,291.47,298.26,299.41,293.73,286.65,279.89,308.19,306.43,304.16,309.68,307.22,293.11,292.33
2025-02-21 22:19:31.183000,L8,274.69,280.66,287.17,304.52,336.27,394.45,280.44,296.29,314.44,324.05,329.24,353.91,322.54,341.15,336.56,502.56,504.86,522.95,479.32,493.55,277.45,289.17,245.19,457.12,467.59,466.71,280.76,279.61,281.18,282.15,287.44,283.43,283.95,279.17,449.02,449.29,437.95,439.94,435.57,264.88,262.60,263.16,270.85,274.56,283.62,296.39,303.22,305.63,532.13,540.95,533.08,539.28,311.85,314.52,317.96,319.54,301.99,298.81
2025-02-22 22:13:33.201000,L9,273.05,278.20,318.45,304.70,339.15,268.47,282.34,296.17,313.72,323.85,329.83,352.45,354.35,338.65,331.58,319.57,314.31,293.59,282.33,275.96,270.85,290.66,248.47,273.09,275.33,280.27,280.75,279.91,281.60,282.94,286.66,283.76,284.83,278.98,276.50,272.69,269.40,266.09,264.07,262.11,261.55,260.86,268.60,274.11,283.44,295.83,302.11,302.69,299.85,287.79,292.45,314.82,315.00,316.68,320.38,326.08,333.66,352.04
2025-03-09 22:19:26.444000,L8,286.20,288.80,321.68,,229.94,284.03,303.56,323.95,343.76,372.12,396.18,422.92,410.98,400.88,390.54,392.50,376.44,370.21,364.14,378.52,380.22,379.75,359.29,358.76,361.50,366.93,370.99,381.39,382.88,387.80,381.77,376.97,383.90,423.65,379.37,355.84,358.70,374.98,383.48,385.04,355.49,374.73,355.39,440.95,440.62,469.35,487.67,439.40,503.75,495.30,363.34,378.00,337.12,401.21,406.85,441.03,427.84,460.65
2025-03-18 22:13:06.526000,L8,283.93,293.77,357.24,387.61,404.00,402.04,439.46,485.60,533.29,531.77,397.80,356.19,356.57,335.33,351.97,335.53,276.68,289.74,269.68,259.94,256.48,262.19,250.42,245.33,259.64,262.35,264.01,266.48,270.80,269.86,275.24,272.68,274.24,268.14,265.66,263.40,262.66,262.38,259.43,256.20,260.67,258.25,264.34,268.28,277.98,292.30,301.31,301.08,294.10,290.49,252.54,310.32,307.49,307.20,311.58,310.99,296.64,293.35
2025-03-25 22:19:15.873000,L8,,,,,,261.71,276.93,291.87,306.15,315.04,314.85,304.32,296.35,291.10,284.36,276.59,271.17,271.55,267.04,265.67,263.68,259.35,243.97,262.87,268.65,273.06,274.43,276.57,275.36,276.54,282.20,278.00,275.41,271.21,269.45,266.64,264.71,262.49,259.24,257.38,260.37,257.83,265.79,268.03,279.60,293.72,300.16,301.13,296.66,291.10,275.78,310.22,307.45,306.41,304.34,309.02,298.01,297.51
2025-03-26 22:13:17.287000,L9,,,,,,263.97,278.06,292.24,307.21,316.24,316.66,305.42,297.77,291.68,283.81,276.91,270.85,270.09,266.05,265.82,262.64,256.65,432.16,428.44,412.78,275.09,274.13,277.43,277.76,278.19,283.51,281.07,279.42,273.68,271.90,268.37,265.26,263.29,260.44,258.30,262.94,259.22,266.10,269.39,280.99,294.67,300.31,300.93,295.94,292.16,279.55,310.57,307.66,306.33,305.72,310.48,297.38,295.74
2025-04-10 22:19:10.647000,L8,,,,,,262.04,277.20,291.68,304.77,311.86,313.50,306.08,297.28,291.32,285.67,274.69,268.39,264.35,262.49,259.70,256.61,256.54,306.61,301.02,290.71,303.08,307.06,301.94,326.80,284.93,287.25,279.64,277.45,271.88,272.18,269.15,266.42,273.48,264.66,270.34,269.79,254.20,263.40,268.84,281.83,312.78,311.15,310.06,304.82,290.61,302.52,306.98,350.25,313.56,308.42,299.71,315.53,297.34
