dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0064,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063
2023-05-25 22:05:44.594000,L8,274.83,298.36,300.57,293.28,293.13,277.81,279.73,290.27,286.38,277.25,301.48,268.59,301.47,302.28,322.12,339.15,230.25,253.49,270.91,200.72,216.96,233.71,194.59,197.51,265.92,344.61,351.94,224.77,262.44,275.94,253.13,230.71,298.82,270.42,182.59,,214.71,282.45,263.21,318.01,271.97,310.01,298.68,269.85,286.03,329.41,294.71,315.19,322.29,242.27,288.96,278.25,271.82,227.49,293.82,218.18,231.76,,,,,,,,,,,,208.94,220.48,270.79,287.64,,228.89,272.72,280.70,272.37,270.73,285.01,300.73,285.15,281.80,298.78,305.58,358.92,351.19,299.89,300.44,301.60,310.73,322.56,303.14,369.64,329.62,302.16,325.55,313.40,283.43,261.53,285.14,328.13,341.00,331.57,318.61,195.21,215.86,200.45,235.96,288.05,270.42,296.62,275.29,238.36,334.58,334.76,333.93,265.13,246.62,245.45,385.17,314.13,,,,282.11,281.47,
2023-06-10 22:05:51.824000,L8,305.89,329.40,318.75,333.98,302.11,305.23,304.37,306.93,303.29,302.94,331.95,297.52,325.29,264.58,303.88,315.33,319.41,315.23,304.83,308.89,296.93,278.09,307.36,313.89,307.51,314.99,295.72,301.92,291.40,305.57,291.33,279.63,282.56,283.33,256.49,283.41,232.65,279.47,285.50,262.75,287.38,272.45,277.47,262.56,287.87,259.87,307.71,277.61,288.04,303.14,300.58,298.77,289.83,290.46,284.15,254.48,476.31,,212.58,268.04,278.93,286.18,267.44,430.58,421.08,416.97,297.47,217.02,299.29,298.83,299.38,276.68,274.21,297.28,282.70,288.99,286.96,293.82,297.95,303.51,307.74,290.42,291.37,305.70,293.29,303.99,307.20,304.73,309.21,307.59,442.25,442.00,446.69,445.06,441.83,428.43,425.42,427.17,425.77,427.34,436.09,444.99,473.65,468.04,495.71,483.70,413.92,286.29,303.16,307.08,313.08,339.04,339.76,336.01,408.02,440.63,472.80,413.38,320.41,328.69,310.67,194.84,428.48,250.91,290.87,290.50,513.12
2023-07-28 22:06:14.924000,L8,305.36,406.23,389.82,396.10,398.55,393.76,402.29,438.25,456.17,439.49,437.22,450.46,421.13,454.51,471.20,381.75,386.77,392.57,388.04,396.60,397.65,369.67,309.51,352.35,383.23,376.97,374.83,352.66,336.57,351.90,377.56,383.99,378.53,360.59,362.25,377.36,378.11,378.72,352.12,349.10,338.40,339.93,349.52,364.76,368.20,379.45,368.13,464.16,470.14,424.74,291.44,378.18,335.35,357.36,278.94,258.42,,,,268.57,278.95,282.82,,311.47,316.98,297.72,312.28,296.12,217.84,294.71,295.70,289.38,276.24,278.46,287.87,283.03,287.37,290.78,292.02,301.31,286.96,290.27,292.00,311.15,293.40,305.95,306.55,346.78,365.89,386.62,398.37,390.94,392.59,382.18,374.34,378.49,363.18,368.26,368.78,374.67,373.09,355.70,407.13,423.70,432.46,453.89,282.27,278.36,297.94,308.46,314.75,336.60,335.02,328.70,322.84,327.63,331.88,328.72,345.33,383.27,349.01,299.32,306.44,223.94,288.28,285.53,
2023-08-21 22:06:16.088000,L9,305.45,327.48,347.93,358.72,360.97,374.99,370.06,357.02,359.40,347.72,367.80,365.20,365.32,358.18,371.51,361.29,360.97,326.14,305.34,317.27,315.60,296.98,345.87,328.04,367.09,297.32,278.18,293.50,269.14,316.33,315.84,294.52,275.17,270.56,252.36,255.29,237.86,268.56,264.77,248.18,282.71,269.05,273.20,314.23,343.84,341.53,291.63,292.59,319.83,347.54,325.69,350.23,288.40,275.07,281.66,,,,,270.47,273.55,292.02,342.04,318.67,317.00,296.57,328.31,316.17,325.42,294.69,189.73,185.52,323.68,318.68,350.54,328.93,326.19,346.59,339.70,342.30,341.40,366.79,365.46,360.35,368.94,374.68,367.13,365.60,365.16,355.47,354.61,371.69,377.85,362.44,353.25,344.42,335.77,337.20,341.83,338.12,336.97,345.91,352.66,350.11,369.21,383.53,335.76,341.87,350.80,355.37,359.45,361.42,348.65,360.55,325.16,326.92,328.49,322.24,344.76,334.76,330.10,354.17,304.74,359.22,288.85,290.79,356.36
2023-08-29 22:06:26.093000,L8,,,,217.99,274.85,263.06,268.41,272.22,272.26,264.11,273.12,269.25,223.80,222.24,232.37,239.80,203.69,250.75,242.14,271.77,274.47,,242.66,282.47,270.10,245.06,251.35,,243.75,241.19,248.40,232.49,235.22,,,,,,,,,,,197.16,211.64,205.59,244.15,252.90,232.82,226.64,,,188.37,240.26,209.24,,,,,,,,,,,,,,,,,,,,,,,,,,,210.39,257.41,275.30,259.30,259.15,240.62,230.97,235.02,250.45,260.00,202.22,255.94,293.78,281.71,271.34,267.59,288.60,262.09,259.31,257.14,262.85,295.81,285.18,296.61,259.32,226.83,,267.64,275.13,277.94,303.25,278.51,275.06,,263.22,286.63,274.47,,,,,,,,,
2023-10-08 22:06:34.267000,L9,310.19,324.85,325.05,334.45,307.76,309.16,307.69,309.33,307.73,309.91,328.32,299.01,321.41,306.81,307.77,315.36,307.29,312.08,307.18,310.50,299.81,303.52,307.87,315.67,303.21,296.56,295.65,299.59,295.26,306.08,290.22,277.45,282.17,278.57,258.08,261.49,238.74,285.87,261.99,249.79,286.79,315.80,343.77,319.02,336.37,357.67,350.97,362.19,358.77,352.60,355.07,362.68,337.93,341.68,367.08,413.99,385.82,430.89,410.12,264.75,278.62,288.50,,319.20,321.58,316.42,218.68,312.94,297.74,298.53,190.04,290.49,281.66,295.13,284.74,287.49,286.82,294.03,297.26,302.58,304.42,298.29,304.40,309.26,302.41,306.38,315.84,306.90,311.27,311.40,300.16,366.50,353.53,360.79,329.69,332.96,322.91,330.17,322.74,330.80,330.46,338.99,347.19,350.41,340.51,298.98,329.83,327.77,346.48,310.34,318.63,370.35,353.04,363.77,346.83,331.62,334.61,379.69,338.18,357.89,307.00,361.03,295.65,,289.17,288.15,
2023-11-01 22:06:38.922000,L8,300.62,309.96,317.62,316.38,377.22,370.91,369.08,350.41,363.44,361.94,362.26,293.78,317.61,302.51,306.20,315.42,305.76,309.84,305.98,330.35,334.60,338.20,329.92,341.89,345.70,289.83,342.10,325.05,326.35,323.88,330.49,319.14,311.69,324.02,316.71,299.12,308.17,301.03,301.67,246.15,265.74,274.57,269.21,274.72,288.83,329.40,335.12,330.59,313.40,316.93,332.59,337.80,285.28,274.50,278.93,,,,,260.58,272.12,282.54,,310.10,359.24,362.72,348.96,355.67,292.96,291.59,290.43,275.57,262.09,269.98,276.44,276.66,288.03,305.88,339.29,327.90,349.17,342.05,330.46,356.92,361.26,360.24,354.67,348.33,360.67,367.91,361.98,303.24,312.08,340.68,340.01,329.61,321.96,326.62,329.20,338.71,337.77,342.57,339.11,339.31,379.06,293.85,303.86,314.42,329.60,319.38,319.81,342.03,343.29,347.51,330.03,331.42,335.92,333.96,339.48,324.38,344.65,349.84,,210.02,328.02,323.48,
2023-11-09 22:06:36.795000,L9,496.38,519.17,527.53,443.59,417.81,403.68,355.43,438.64,384.55,377.78,389.68,375.94,344.16,375.97,438.11,424.64,418.64,413.50,333.59,364.22,365.33,395.26,362.19,371.53,372.38,369.91,390.70,357.18,353.45,348.73,365.90,397.66,346.11,380.84,391.19,335.20,370.28,443.32,360.40,422.61,396.82,399.65,410.39,387.95,414.12,344.38,338.07,343.74,329.91,345.26,358.65,412.99,419.36,437.37,331.85,258.31,375.93,372.39,426.42,430.10,445.41,448.37,458.55,407.63,469.32,419.04,363.62,366.71,365.37,399.45,404.06,403.77,447.92,405.20,348.95,351.80,387.62,340.35,477.57,421.56,348.86,385.95,418.47,452.95,436.32,430.46,435.56,440.24,437.75,394.88,403.04,417.91,415.57,414.93,404.17,441.11,408.79,403.70,361.88,359.97,371.78,383.50,354.65,435.36,427.55,384.20,323.29,332.87,347.32,351.10,360.92,362.38,368.99,366.02,357.84,378.19,384.28,377.19,386.90,348.36,353.29,373.33,430.24,373.12,391.79,389.73,451.78
2023-11-25 22:06:44.562000,L9,337.04,358.21,380.30,370.57,404.63,355.85,353.51,347.42,377.61,369.54,391.30,382.95,388.44,389.68,356.47,357.00,357.21,332.04,334.05,337.09,336.48,336.41,343.56,345.06,348.11,336.66,329.03,319.60,316.68,317.54,336.63,346.92,404.90,311.22,320.45,305.97,324.03,315.89,313.25,321.16,327.69,369.23,374.39,379.11,311.56,304.05,312.21,319.43,326.18,324.98,322.20,315.97,320.96,374.47,380.00,386.34,429.08,233.80,255.25,282.30,304.04,318.66,326.58,415.06,409.01,346.03,336.86,325.21,330.34,329.88,343.40,324.39,316.18,317.06,319.01,321.97,354.74,323.11,327.77,335.07,332.28,348.22,363.81,335.88,350.30,366.41,352.08,378.08,403.93,408.84,358.85,356.02,359.66,363.91,361.78,354.39,349.93,402.71,390.90,388.89,404.38,393.12,413.22,373.33,384.27,326.97,311.03,321.43,334.43,348.49,350.17,352.38,355.40,368.49,347.81,350.41,369.91,355.67,333.84,335.48,336.91,339.61,417.55,313.95,357.55,321.41,418.04
2024-01-12 22:06:42.879000,L9,343.82,353.55,362.19,368.88,369.12,364.46,355.66,356.06,400.12,392.03,390.23,379.56,380.75,385.55,385.30,383.48,387.45,388.27,391.96,337.88,333.12,324.62,323.09,327.84,328.19,333.12,323.94,331.45,317.63,318.09,320.20,511.29,512.48,486.03,487.36,519.34,485.77,517.66,293.71,290.00,293.72,305.39,307.75,313.29,305.31,304.29,307.65,315.69,311.16,314.71,318.20,312.41,319.40,333.66,318.95,341.47,425.59,325.05,388.00,403.42,359.12,310.17,327.82,235.85,209.01,183.55,210.62,216.13,210.90,186.65,386.21,382.43,387.75,301.96,308.07,363.98,351.00,313.14,318.24,326.37,327.01,330.76,338.44,336.83,338.66,367.81,356.93,337.02,348.37,360.49,375.64,358.04,362.84,359.59,347.46,349.26,351.85,338.30,367.88,340.30,348.82,362.41,349.07,358.52,349.40,326.94,310.48,317.32,329.75,335.38,336.52,349.23,355.06,354.94,344.00,342.93,336.48,335.54,328.85,327.18,325.66,338.76,335.72,389.04,338.85,311.40,329.10
2024-01-28 22:06:42.172000,L9,253.49,230.04,321.61,359.97,373.49,362.47,372.20,352.66,359.13,371.29,393.28,441.56,468.97,453.51,433.06,412.89,401.52,361.08,348.59,340.09,373.71,356.26,330.33,323.75,321.37,303.18,295.02,323.29,308.28,309.69,318.17,293.10,280.18,295.79,308.91,293.21,300.67,280.79,288.10,289.55,293.30,292.55,295.43,303.19,329.15,323.51,322.53,318.26,311.73,311.44,311.99,309.14,317.24,305.42,314.11,,,,242.88,265.96,289.11,296.09,319.63,259.01,325.34,344.85,339.34,337.26,336.78,311.94,326.51,314.78,306.86,308.96,307.22,312.57,316.30,307.59,329.00,316.09,332.94,329.01,335.90,338.62,338.52,345.78,351.47,337.41,327.92,335.61,335.79,348.86,358.95,340.35,341.20,342.32,340.54,355.03,348.82,351.35,352.03,351.43,358.54,361.92,386.32,364.75,309.45,320.70,316.10,328.23,343.94,338.12,336.57,341.47,330.61,328.22,341.68,331.27,328.20,340.58,336.04,339.91,338.05,,315.48,333.37,334.02
2024-02-13 22:06:41.897000,L9,310.26,344.34,321.76,374.49,366.59,370.39,379.46,390.14,378.91,397.38,399.44,397.65,397.94,412.54,397.82,414.90,412.78,415.36,418.29,419.93,305.38,304.26,351.45,355.50,367.11,363.16,361.18,351.01,336.72,328.18,330.68,317.14,315.44,323.49,262.21,339.57,304.69,331.88,302.56,331.93,303.89,285.17,329.04,335.41,342.74,338.35,336.42,322.60,325.86,326.04,329.17,308.97,310.33,346.48,347.19,238.98,,,,266.28,277.11,281.63,,317.39,333.03,332.43,335.92,349.58,352.02,295.92,186.42,290.18,274.56,325.93,330.38,330.21,327.42,290.27,296.23,323.09,353.11,358.85,359.83,354.83,357.12,346.31,348.63,333.00,329.72,329.66,346.84,345.30,352.69,353.12,356.23,336.43,352.17,365.97,350.99,350.42,335.26,363.83,349.46,351.27,335.54,341.56,323.60,333.71,348.34,358.16,354.53,354.46,362.36,365.74,350.96,339.51,332.71,354.31,333.60,350.11,351.69,358.65,272.95,222.71,338.56,347.65,
2024-02-29 22:06:35.434000,L9,316.63,320.29,323.35,333.08,312.31,312.19,308.20,309.43,310.70,309.13,322.43,301.18,322.28,308.38,305.74,316.05,307.21,312.74,313.44,315.50,302.33,312.60,308.28,347.72,357.90,357.80,296.92,296.56,341.61,338.87,339.58,329.35,318.95,340.83,354.90,307.57,342.51,336.22,329.79,323.06,290.95,272.34,280.37,280.73,295.89,287.32,297.08,338.68,312.43,325.89,318.17,333.52,313.33,302.93,283.87,,,,207.26,265.64,277.31,210.85,286.76,317.03,315.79,315.71,318.00,313.21,298.36,300.85,294.75,273.11,279.86,294.74,279.82,280.07,287.59,292.49,296.35,302.36,308.19,303.34,296.76,314.89,301.82,308.18,308.33,307.13,307.93,308.67,302.40,262.58,345.26,346.03,360.99,356.46,368.24,365.46,346.19,330.43,330.45,338.62,348.19,351.71,338.76,306.42,318.88,287.88,337.99,310.74,335.12,349.15,352.10,346.15,336.29,329.35,331.41,323.25,327.85,339.30,344.43,356.02,300.87,210.96,288.09,288.15,297.80
2024-03-24 22:06:06.022000,L8,303.16,253.57,315.61,305.43,309.68,298.20,349.08,317.53,353.78,344.32,336.01,363.26,366.58,364.27,369.69,367.07,365.74,361.52,355.65,366.49,360.86,360.66,358.81,322.07,315.45,312.40,315.38,313.51,308.80,305.67,312.37,306.58,320.91,314.07,267.05,272.05,263.80,294.51,300.67,272.75,301.13,286.91,291.15,301.92,311.53,304.23,315.51,315.58,313.78,315.71,325.59,318.40,,311.79,276.69,,,,,206.25,288.26,302.24,317.28,245.88,329.59,328.76,325.92,329.00,308.13,319.49,318.53,317.49,299.79,272.08,198.02,257.33,307.01,288.08,270.64,299.76,323.51,315.68,311.66,290.64,275.57,285.00,273.69,258.99,,,,,342.46,319.97,325.28,290.99,317.08,316.04,290.65,299.14,258.07,332.72,318.99,312.67,332.68,312.41,268.65,,,,,,,,,,,,,,,,331.31,299.57,311.44,319.87,325.02
2024-05-03 22:06:01.963000,L9,327.91,344.41,323.10,334.42,306.77,304.30,397.30,433.00,428.34,412.04,353.30,405.67,402.77,409.73,413.73,399.24,351.09,413.25,416.12,368.12,432.16,437.86,432.73,379.28,415.83,374.19,435.23,392.41,446.32,438.79,440.30,278.90,280.56,281.91,255.04,274.57,239.16,277.40,285.69,313.89,300.40,271.89,274.30,274.23,324.04,325.00,331.15,346.31,305.12,306.49,284.77,294.07,288.01,284.09,280.01,251.45,422.62,442.33,439.75,458.12,470.29,288.55,,318.02,314.37,320.54,216.13,305.14,412.32,430.16,418.82,418.92,430.16,434.01,416.48,283.73,282.64,291.79,294.16,300.95,302.61,296.79,295.51,310.15,448.35,459.25,435.45,306.03,310.00,442.59,431.07,442.23,417.90,443.48,320.78,316.75,411.65,402.58,411.72,319.82,437.96,451.68,467.28,469.18,339.56,297.95,325.17,333.08,342.28,355.08,315.41,347.96,347.41,338.04,332.56,331.23,326.69,324.86,323.54,324.75,306.79,301.47,298.75,417.75,290.41,286.27,
2024-06-04 22:05:47.886000,L9,,,,,,,,,225.89,245.35,235.87,213.25,,198.92,225.31,248.95,192.35,,,223.61,206.47,204.13,239.51,239.75,242.59,181.56,,,,236.09,252.68,233.05,185.21,,,,,,,,,,,,,189.95,239.18,238.51,241.41,233.58,256.00,220.56,223.98,244.59,211.64,,,,,,,,,,,,,,,,,,,,,,,,,,188.27,231.04,255.67,263.89,260.00,249.60,269.59,239.16,242.05,243.80,270.27,207.91,266.57,279.90,279.62,265.69,270.95,287.08,,,,,295.04,306.17,298.84,267.47,236.57,233.23,244.01,272.26,273.01,301.63,285.51,,,272.00,280.67,285.89,283.78,282.52,,,,,,,
2024-06-20 22:05:30.931000,L9,330.64,351.69,364.85,362.78,390.33,383.99,413.43,384.01,381.28,384.28,384.10,381.62,387.28,388.50,389.31,391.61,382.76,392.07,393.68,387.82,379.05,380.28,384.55,389.84,385.60,382.26,377.80,398.09,375.03,370.85,372.82,367.47,380.67,388.38,331.95,325.91,323.21,310.52,311.15,295.36,308.23,367.31,331.40,307.59,323.77,337.61,320.23,321.16,322.49,322.74,321.78,326.56,314.07,319.74,314.44,268.67,,222.88,273.09,293.53,289.29,306.31,388.46,205.50,209.80,187.07,209.77,214.47,207.89,185.74,340.62,351.93,378.96,375.96,369.33,344.72,388.55,396.22,351.48,329.55,327.37,335.89,340.33,382.23,352.76,396.24,403.32,385.72,404.24,384.64,352.73,382.80,380.07,350.58,346.99,344.01,342.53,359.97,349.22,350.10,350.18,355.10,369.06,368.54,424.83,342.01,335.43,335.83,330.66,332.76,349.12,350.47,372.91,350.52,341.32,340.19,365.87,340.82,336.34,345.16,342.41,338.26,393.72,344.38,355.97,344.99,412.03
2024-07-22 22:05:52.386000,L9,,,,,,,,,232.49,264.72,269.30,251.19,260.32,220.35,223.51,220.86,186.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.26,256.86,281.56,261.85,270.92,243.00,237.47,233.45,238.28,245.14,209.79,301.93,312.38,311.04,276.85,331.84,329.10,249.75,237.03,275.22,265.80,304.00,336.42,310.71,281.58,291.01,283.92,205.48,270.93,272.96,328.39,330.12,325.48,319.52,316.72,316.09,327.54,322.25,322.45,309.06,,,,,,
2024-09-24 22:06:13.437000,L9,311.00,330.73,375.14,363.59,370.69,364.33,312.40,372.60,349.60,401.93,377.24,304.54,328.85,312.11,303.44,478.51,457.70,416.39,407.37,411.09,380.50,321.07,376.03,366.66,307.83,307.08,345.33,341.72,346.02,334.91,292.08,348.70,354.50,349.45,402.93,400.36,378.58,378.06,374.11,362.24,358.11,352.50,292.98,283.77,345.34,364.89,350.73,343.68,330.82,346.76,296.48,296.60,293.20,286.02,282.29,218.55,,,205.91,269.71,280.77,287.76,292.49,313.77,316.75,305.25,314.65,356.53,354.64,186.44,361.08,357.97,355.46,371.97,361.55,374.65,377.55,295.92,340.39,344.02,343.53,359.66,356.34,324.78,307.13,321.70,317.67,312.29,319.01,313.25,309.60,275.98,343.11,371.07,371.66,380.62,374.56,376.16,364.72,372.63,387.36,343.83,353.80,359.77,346.05,304.48,299.67,287.41,311.73,314.06,324.44,359.66,352.16,364.68,348.63,337.20,341.46,363.97,354.61,342.23,367.34,380.61,309.49,352.41,290.50,292.35,242.82
2024-10-10 22:06:22.341000,L9,,,,,276.02,306.81,257.20,271.05,285.22,273.78,227.45,,,,,,,,,,,287.44,300.22,309.22,303.31,301.14,310.15,286.22,277.29,302.66,274.42,273.58,252.39,279.40,238.44,263.97,248.28,265.39,258.68,244.27,286.69,272.43,279.36,279.14,281.78,287.95,299.44,301.37,305.94,339.10,291.85,312.74,298.75,298.92,285.69,211.45,,,,266.06,278.74,278.11,,313.78,310.32,190.94,297.60,298.54,297.37,296.47,297.55,269.76,273.87,283.76,279.93,281.59,288.46,293.10,298.52,305.01,308.98,307.63,296.28,399.12,406.89,420.22,433.78,419.30,307.89,307.65,301.24,251.56,338.37,343.79,315.40,319.38,320.92,323.92,320.09,319.83,328.55,340.43,346.62,349.94,338.32,295.63,283.81,280.05,309.37,309.76,320.90,348.92,346.10,344.50,332.69,332.90,349.81,327.87,328.62,326.81,323.08,333.08,,,290.97,292.29,
2024-11-03 22:06:24.531000,L8,431.78,380.37,379.49,380.48,381.06,389.49,383.99,372.23,369.04,409.60,387.41,363.16,354.29,363.07,356.01,374.54,373.86,373.25,389.52,362.85,345.16,349.45,367.95,343.64,348.26,372.10,359.32,369.26,360.20,309.94,307.73,343.75,303.41,376.43,368.37,380.86,384.96,360.13,373.53,385.90,372.08,309.17,318.34,342.74,358.33,334.86,361.90,354.71,316.96,313.58,311.05,307.85,309.07,317.09,303.28,433.11,399.58,267.84,297.42,304.56,356.80,357.30,365.61,236.90,211.97,207.63,210.18,222.58,213.07,188.50,184.41,326.01,304.55,357.90,431.79,407.30,411.03,358.75,361.94,390.12,384.34,375.68,340.66,349.89,349.98,366.99,377.76,371.19,385.61,355.75,361.22,381.12,363.64,383.50,362.62,359.41,351.86,388.04,362.53,366.62,338.60,355.86,390.90,369.03,356.94,338.21,330.75,334.88,339.82,333.03,340.71,336.73,341.95,340.70,336.36,332.35,366.59,354.70,375.13,361.37,362.04,353.68,182.51,322.80,327.87,333.69,386.64
2024-11-11 22:06:27.642000,L9,305.44,311.32,327.46,334.80,308.47,303.81,306.49,306.40,309.15,306.80,313.29,304.30,318.52,307.58,308.56,465.72,465.85,474.87,312.21,295.91,339.58,388.17,393.69,445.97,457.10,450.09,449.72,445.20,438.03,398.14,388.49,411.86,398.92,307.44,221.94,258.57,236.86,256.66,260.15,254.67,284.90,276.67,278.25,361.88,309.68,293.01,291.96,315.86,308.51,324.04,385.20,414.14,403.74,398.28,372.82,306.10,282.75,258.58,,267.34,336.87,385.72,304.15,362.84,320.32,351.16,330.69,298.26,297.17,296.54,290.43,290.89,285.83,274.49,289.73,280.96,287.37,293.07,296.67,409.39,388.10,382.77,395.64,405.47,413.03,432.88,417.30,308.22,451.93,421.14,396.18,263.59,345.39,343.16,404.27,390.33,416.03,415.78,409.82,380.13,332.99,344.82,345.67,352.74,340.05,298.02,286.02,281.20,306.67,311.80,318.69,345.20,346.17,342.03,331.30,329.74,336.26,324.10,324.98,320.92,310.04,329.52,359.91,,287.91,288.36,215.07
2024-12-05 22:06:33.321000,L8,405.25,378.77,378.20,389.56,409.83,409.99,529.11,495.83,497.76,498.05,490.58,456.98,438.06,482.70,458.68,460.97,436.27,445.11,446.72,391.77,403.46,429.32,432.00,444.34,449.78,431.34,435.37,429.35,424.90,408.60,443.46,448.32,457.47,483.14,487.56,443.66,421.05,423.40,434.60,429.72,429.66,440.37,384.94,403.77,408.08,394.41,407.72,436.72,442.65,447.43,464.65,418.40,453.16,491.61,488.81,507.82,349.20,451.94,446.51,349.96,381.62,400.41,405.90,444.95,454.86,460.92,448.72,379.03,461.18,456.44,431.40,446.42,438.95,432.99,442.76,354.31,404.30,510.62,465.32,388.94,377.07,364.87,398.88,424.88,439.55,439.20,443.31,439.30,441.24,418.26,421.51,426.67,525.27,476.29,378.19,367.64,481.82,450.64,430.09,396.79,385.35,384.19,393.72,403.82,417.18,443.70,373.10,489.55,424.85,454.50,411.01,516.39,362.89,453.25,420.71,409.56,464.74,419.57,394.86,369.76,362.48,422.76,427.39,428.04,474.96,462.90,412.14
2025-01-06 22:06:30.529000,L8,304.47,326.18,332.83,366.66,328.31,307.21,309.51,309.63,311.63,311.71,330.02,307.73,327.67,312.26,312.78,325.84,309.97,315.66,314.58,317.39,322.25,359.95,330.72,313.32,309.94,305.07,300.72,299.32,295.30,310.62,293.80,282.14,284.31,286.63,264.73,280.97,255.97,283.53,275.59,255.34,291.76,272.33,284.59,282.77,292.63,288.35,297.32,320.36,314.00,319.64,295.80,305.25,292.24,296.06,286.30,236.05,497.45,501.45,229.46,269.66,382.00,375.20,380.59,318.71,319.33,316.95,315.40,311.89,301.62,299.91,299.69,294.78,292.02,297.83,299.78,296.67,292.59,294.62,300.48,303.59,311.48,311.43,317.99,340.18,305.27,314.89,310.67,314.85,311.52,319.77,318.74,322.02,347.71,346.41,333.74,320.36,334.03,342.61,330.85,330.32,335.50,344.85,430.89,432.85,436.34,417.65,299.61,290.17,315.36,317.12,327.47,352.79,385.33,402.91,427.27,430.88,452.89,369.62,328.74,329.56,312.97,337.34,250.89,226.78,291.15,293.96,409.31
2025-01-14 22:06:37.191000,L9,339.49,350.17,354.85,361.88,363.87,374.16,364.93,375.49,368.67,365.65,354.20,354.94,363.52,357.58,359.44,362.61,357.56,364.89,373.41,338.89,330.67,331.08,340.03,343.56,343.80,338.57,332.87,326.92,315.60,312.09,315.99,359.86,319.07,311.84,303.60,302.66,312.20,308.40,348.27,350.30,312.60,305.29,305.30,312.50,324.93,320.53,313.93,319.48,318.90,322.73,318.23,323.36,359.04,343.92,372.67,375.76,256.08,248.64,268.02,289.70,321.12,328.73,330.81,236.46,211.92,193.63,211.04,232.20,212.97,188.05,323.35,327.60,319.22,349.03,350.00,355.00,328.74,390.13,383.63,403.00,329.97,317.84,337.25,347.85,355.16,378.28,368.49,356.73,353.64,351.82,358.06,355.52,363.03,357.19,363.43,338.56,340.04,341.27,334.94,343.65,349.57,356.08,362.83,358.90,369.14,319.52,312.36,328.53,340.98,334.84,345.25,349.02,354.04,390.71,338.72,380.89,334.57,328.67,329.74,340.84,335.39,356.64,335.31,325.56,353.26,361.54,340.27
2025-01-30 22:06:32.148000,L9,,,,420.52,419.32,436.73,403.81,459.19,475.56,513.31,515.01,525.94,,486.95,449.16,457.60,457.66,469.53,469.04,462.00,450.36,440.91,447.28,,,471.00,467.64,557.67,416.79,418.13,415.98,417.81,439.46,463.23,499.91,475.85,448.61,428.34,436.75,409.35,395.96,399.12,394.03,406.95,431.50,395.68,376.72,435.94,384.93,415.91,415.34,425.91,412.27,413.35,406.18,363.71,405.55,439.18,426.54,401.13,393.68,371.96,381.67,417.58,399.29,399.59,415.20,391.63,436.12,419.45,430.74,405.82,343.73,353.18,411.32,387.09,358.01,408.97,410.90,397.56,430.58,409.78,338.04,416.24,427.01,362.25,379.99,426.87,403.29,391.58,456.32,397.22,397.39,380.97,367.38,367.11,411.29,386.54,376.82,393.27,445.85,403.68,445.54,417.26,451.54,427.63,329.75,354.38,498.88,488.08,464.39,469.03,,532.23,344.38,344.77,456.77,351.17,361.97,479.69,407.31,444.86,393.16,395.45,444.17,422.80,386.71
