dates,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027,satname
2024-03-06 22:20:15+00:00,284.985,298.01,311.6275,298.75,287.91,284.24,282.46000000000004,282.935,275.90999999999997,,289.46,288.005,301.7733333333333,309.53499999999997,313.55333333333334,309.7,306.9066666666667,302.78499999999997,306.52,292.97,,295.475,293.755,299.51,296.595,284.855,286.225,286.22,295.055,294.59749999999997,300.0,308.8125,295.8999999999999,287.24,,285.62,285.09,280.54,282.31666666666666,293.32,295.63,290.94,281.495,290.88,294.425,292.865,288.87,284.2166666666667,294.655,304.345,301.655,295.7033333333333,298.914,301.81,302.55,305.8833333333333,298.49749999999995,295.63000000000005,291.51,298.34,301.81,307.5233333333333,303.885,310.615,303.8433333333333,304.8733333333334,301.14750000000004,300.57000000000005,302.57,299.05333333333334,315.42,307.87,303.27,295.7,309.91499999999996,304.40999999999997,309.30999999999995,288.35,319.16,299.5,321.81666666666666,,310.105,304.045,340.4533333333333,321.405,326.66,327.49,332.84000000000003,334.77,324.13000000000005,347.085,328.46000000000004,335.56666666666666,329.975,324.745,305.33,339.24333333333334,336.64,347.17,342.99,305.56666666666666,337.385,330.28,358.1575,350.6433333333334,350.055,350.54999999999995,358.245,353.96000000000004,353.56500000000005,350.51,357.57000000000005,356.0875,362.8125,355.735,348.20000000000005,361.77,363.8333333333333,367.0925,370.9625,365.0433333333333,371.8733333333334,373.625,370.97,368.23333333333335,371.84999999999997,375.68333333333334,378.77333333333337,380.01,368.7166666666667,363.0533333333333,368.07666666666665,364.1666666666667,346.7366666666667,366.18,366.59,370.0433333333333,370.41333333333336,364.635,361.46999999999997,354.89750000000004,377.0225,350.18000000000006,353.155,308.33,310.2175,309.055,306.55,286.3533333333333,288.73333333333335,L8
2024-03-07 22:14:23+00:00,284.16,298.4633333333333,311.7,301.395,288.84499999999997,287.43,282.14000000000004,283.32666666666665,276.38,285.59,289.1166666666666,287.6466666666667,300.1275,307.5333333333333,311.14,307.62,305.0525,302.01666666666665,304.7866666666667,294.56,,298.34,295.4266666666667,298.33,295.2,285.13000000000005,286.225,286.22,295.055,294.59749999999997,300.0,308.8125,295.8999999999999,287.24,,285.62,285.09,280.54,282.31666666666666,293.32,295.63,290.94,281.495,290.4766666666667,294.8666666666667,290.7866666666667,285.15,281.915,294.8833333333333,303.29,299.80333333333334,294.3875,295.965,301.81,302.55,297.5475,295.756,293.8625,292.7033333333333,301.4,304.125,308.6875,305.54,311.07000000000005,300.40250000000003,307.445,302.81000000000006,300.57000000000005,298.446,304.0125,315.42,313.78999999999996,297.72,295.7,308.2,303.7033333333333,308.53666666666663,305.96000000000004,309.135,297.8825,317.545,,306.7633333333333,296.54333333333335,340.4533333333333,319.1133333333333,326.3,330.3675,331.7366666666667,338.7233333333333,327.8525,346.7033333333334,336.40333333333336,339.1775,329.975,332.20666666666665,305.44,333.905,334.82,346.77750000000003,342.915,301.5525,337.385,324.13,349.826,341.30500000000006,341.646,352.8433333333333,361.5,356.20666666666665,356.6933333333333,351.8575,358.862,356.854,364.736,356.342,350.814,361.5775,364.1875,362.51,370.03999999999996,365.0433333333333,371.8733333333334,373.625,369.7375,362.11,370.3525,374.9575,377.7925,379.9175,367.9125,362.5075,367.21,363.0075,349.835,365.01,367.1675,369.73749999999995,369.3825,364.902,361.572,355.956,377.0225,350.18000000000006,353.5333333333333,306.5475,311.03599999999994,308.77200000000005,306.58000000000004,286.3533333333333,288.73333333333335,L9
2024-03-22 22:20:06+00:00,284.16,298.4633333333333,311.7,301.395,288.84499999999997,287.43,282.14000000000004,283.32666666666665,276.38,285.59,289.1166666666666,287.6466666666667,300.1275,307.5333333333333,311.14,307.62,305.0525,302.01666666666665,304.7866666666667,294.56,,298.34,295.4266666666667,298.33,295.2,285.13000000000005,286.225,286.22,295.055,292.4775,300.0,306.81,289.2099999999999,293.97,,285.62,285.09,280.54,282.31666666666666,292.17499999999995,294.16499999999996,291.83000000000004,281.495,293.485,294.8666666666667,294.65250000000003,285.15,281.915,294.8833333333333,303.29,299.80333333333334,294.3875,295.965,301.81,302.55,297.5475,295.756,293.8625,292.7033333333333,301.4,304.125,308.6875,305.54,311.07000000000005,300.40250000000003,307.445,299.015,296.98,298.446,304.0125,315.42,313.78999999999996,297.72,295.7,308.2,303.7033333333333,308.53666666666663,305.96000000000004,309.135,297.8825,317.545,,306.7633333333333,296.54333333333335,340.4533333333333,319.1133333333333,326.3,330.3675,331.7366666666667,338.7233333333333,327.8525,346.7033333333334,336.40333333333336,339.1775,329.975,332.20666666666665,305.44,333.905,334.82,346.77750000000003,342.915,301.5525,337.385,324.13,349.826,341.30500000000006,341.646,352.8433333333333,361.5,356.20666666666665,356.6933333333333,351.8575,358.862,356.854,364.736,356.342,350.814,361.5775,364.1875,362.51,370.03999999999996,365.0433333333333,371.8733333333334,373.625,369.7375,362.11,370.3525,374.9575,377.7925,379.9175,367.9125,362.5075,367.21,363.0075,349.835,365.01,367.1675,369.73749999999995,369.3825,364.902,361.572,355.956,377.0225,350.18000000000006,353.5333333333333,306.5475,311.03599999999994,308.77200000000005,306.58000000000004,287.165,288.73333333333335,L8
2024-04-16 22:13:43+00:00,282.80333333333334,299.3575,309.86833333333334,300.5733333333333,288.416,286.86333333333334,283.3825,284.22,278.5475,289.59,290.8825,288.27500000000003,300.26,311.3425,311.934,308.408,306.12800000000004,302.01666666666665,304.7866666666667,294.56,,300.425,295.4266666666667,298.33,296.495,285.5025,288.45,286.22,295.055,287.6625,293.6,303.64,289.59,295.32,287.1,289.335,285.09,280.54,284.02500000000003,292.17499999999995,294.16499999999996,291.66333333333336,287.28499999999997,293.485,294.8666666666667,294.65250000000003,287.21999999999997,284.492,295.72749999999996,303.29,301.4675,295.608,294.0966666666667,300.2925,298.12,297.054,295.756,295.99,294.6725,301.4,304.125,308.6875,305.055,310.035,301.156,307.445,299.138,299.17600000000004,299.3183333333333,305.272,312.98,313.2633333333333,296.73,305.46500000000003,311.8,304.105,311.3925,311.19666666666666,310.47333333333336,298.44,319.148,316.81,311.1675,301.685,337.98333333333335,321.61,322.29333333333335,328.4175,333.5475,338.7233333333333,328.18333333333334,346.935,339.4125,339.53499999999997,329.975,335.93,317.84,334.625,340.08,348.134,342.5125,305.0825,345.80499999999995,324.25333333333333,349.704,343.455,343.024,352.75666666666666,362.05,356.91,359.23,351.41,360.16999999999996,357.182,365.48400000000004,356.842,352.244,364.2175,366.23249999999996,366.034,373.86,377.16,379.0466666666667,375.6575,371.75750000000005,364.1325,372.7625,378.56,382.1075,382.84749999999997,373.025,366.0275,370.08000000000004,364.79,352.615,367.345,369.07000000000005,372.39000000000004,371.445,366.426,363.358,356.45,377.50749999999994,350.805,358.5675,306.332,311.8,309.555,306.58000000000004,286.90999999999997,288.82,L8
2024-05-01 22:19:59+00:00,284.465,300.07,308.36333333333334,300.225,288.416,286.86333333333334,282.992,283.36,279.622,289.59,290.0,286.75000000000006,300.26,311.3425,311.934,308.76,305.84666666666664,302.01666666666665,304.7866666666667,294.56,,300.425,295.4266666666667,298.33,296.495,285.5025,288.45,286.22,296.54333333333335,287.854,295.56,302.72249999999997,289.26,295.32,287.1,289.335,285.09,287.105,281.31,288.34666666666664,294.3833333333333,292.0775,283.9533333333333,294.24,295.7525,295.912,290.15500000000003,285.96666666666664,296.71,304.08,302.344,296.61333333333334,292.97166666666664,302.53499999999997,295.94,296.05,294.33799999999997,295.6366666666667,294.45,304.0466666666666,305.39000000000004,307.96500000000003,303.3416666666667,307.97333333333336,299.11,306.5375,298.36199999999997,297.56399999999996,297.26166666666666,304.128,303.77666666666664,315.96,296.73,302.69666666666666,309.584,304.08000000000004,310.63,310.61,307.43,295.53999999999996,316.3275,305.155,305.3075,289.8275,326.40333333333336,320.4,316.68,323.4575,331.438,339.15,327.6625,343.7825,336.975,335.7525,327.055,335.5,323.5675,334.64750000000004,339.9725,348.004,342.9525,298.76,337.73,329.06,346.79200000000003,338.9925,341.002,351.0733333333333,359.74666666666667,355.94,356.27,350.6366666666666,359.712,356.81600000000003,365.138,357.36199999999997,352.59,364.2375,364.415,364.39,373.27599999999995,382.5833333333333,378.98333333333335,375.9575,371.88,364.7175,372.37,377.264,380.61400000000003,380.976,371.84799999999996,364.96999999999997,368.986,363.498,353.67600000000004,366.366,368.71000000000004,371.432,370.554,365.93666666666667,363.3433333333333,356.53333333333336,376.294,352.97,361.78000000000003,305.826,312.795,309.64666666666665,306.974,286.90999999999997,288.82,L9
2024-05-26 22:13:59+00:00,284.465,300.07,308.36333333333334,300.225,288.416,286.86333333333334,282.992,283.36,279.622,289.59,290.0,286.75000000000006,300.26,311.3425,311.934,308.76,305.84666666666664,302.01666666666665,304.7866666666667,294.56,289.2,300.68199999999996,295.4266666666667,298.33,296.495,285.5025,288.78999999999996,290.1266666666667,295.65,287.57166666666666,294.52750000000003,303.114,283.4275,295.32,287.1,289.335,285.09,287.105,281.31,288.34666666666664,294.3833333333333,292.0775,283.9533333333333,294.82666666666665,297.986,297.1616666666667,291.64142857142855,286.0028571428571,296.7733333333333,304.93,303.2716666666667,297.04857142857145,293.4057142857143,302.49,291.26000000000005,292.8616666666667,295.33166666666665,296.65714285714284,295.8616666666667,304.8925,306.4175,308.308,303.3416666666667,307.97333333333336,299.11,306.5375,296.135,297.56399999999996,297.26166666666666,301.6733333333333,303.77666666666664,315.96,296.73,302.69666666666666,309.584,304.08000000000004,310.63,310.61,307.43,295.78499999999997,314.98999999999995,311.5833333333333,307.412,289.046,320.1375,320.4,316.68,326.68199999999996,332.335,340.328,327.6625,343.7825,331.842,338.312,325.9866666666667,335.5,319.178,333.246,341.884,348.5516666666667,344.106,297.836,337.73,325.086,341.83666666666664,334.87399999999997,335.3966666666667,351.0733333333333,360.855,355.435,356.98,352.205,360.3233333333333,356.8933333333334,365.82666666666665,357.47499999999997,353.12833333333333,364.05,355.258,364.39,373.27599999999995,364.4275,378.98333333333335,375.9575,371.88,363.538,369.90166666666664,377.264,380.61400000000003,379.0,370.34166666666664,363.69166666666666,366.9316666666667,362.0366666666667,349.185,364.12999999999994,366.8516666666667,371.58666666666664,368.88166666666666,365.1671428571429,362.0585714285714,355.4328571428572,375.6583333333333,356.0975,363.0183333333334,305.826,312.0757142857143,310.77714285714285,307.2383333333333,286.50333333333333,288.82,L9
2024-06-02 22:19:45+00:00,284.465,300.07,308.36333333333334,300.225,287.24333333333334,286.86333333333334,283.8233333333333,283.26500000000004,279.47166666666664,288.02,289.96500000000003,286.375,299.19166666666666,311.416,311.45,308.0585714285714,305.7242857142857,302.805,303.36,294.99,289.2,300.8633333333333,296.7175,297.364,296.228,285.5025,287.026,290.5725,295.37,286.79,291.95,300.90166666666664,283.4275,295.32,287.1,289.335,285.09,287.105,281.31,288.34666666666664,294.3833333333333,292.0775,283.9533333333333,295.1171428571429,297.77500000000003,297.08714285714285,290.90875,285.17,296.5671428571428,304.4266666666667,301.9585714285714,296.435,292.90375,302.49,291.26000000000005,292.8616666666667,294.38428571428574,295.44125,293.93142857142857,302.584,304.546,305.86833333333334,299.58857142857147,306.0457142857143,297.14166666666665,305.552,292.8828571428571,293.7233333333333,294.8328571428571,298.4242857142857,303.77666666666664,315.96,296.73,302.69666666666666,309.584,304.08000000000004,310.63,310.61,307.43,295.78499999999997,314.98999999999995,311.5833333333333,307.412,289.046,315.012,319.4916666666667,319.53,324.7733333333333,331.6042857142857,339.07,324.546,335.696,327.73,339.88166666666666,332.375,337.426,314.49333333333334,329.7766666666667,337.81,345.3128571428571,341.20166666666665,296.57,337.73,321.99333333333334,337.68285714285713,330.5466666666667,330.87142857142857,351.0733333333333,360.855,355.435,357.968,352.12399999999997,360.3514285714286,356.76142857142855,365.9271428571428,357.83714285714285,354.0942857142857,364.93666666666667,346.5,364.39,373.27599999999995,351.36199999999997,378.98333333333335,375.9575,371.88,357.095,363.7785714285714,377.264,378.99500000000006,377.8314285714286,368.3785714285714,363.69166666666666,366.9316666666667,359.41285714285715,344.80571428571426,359.9985714285714,363.13571428571424,371.58666666666664,367.05285714285714,361.3,358.4425,353.07875,375.08,353.67600000000004,363.39,305.826,309.8575,308.86875,305.56,285.36857142857144,286.65,L9
2024-06-03 22:13:17+00:00,284.465,300.07,308.36333333333334,300.225,287.24333333333334,286.86333333333334,283.8233333333333,283.26500000000004,279.47166666666664,289.585,289.96500000000003,286.375,299.19166666666666,311.416,313.5957142857143,308.0585714285714,305.7242857142857,302.805,303.36,294.99,289.2,300.8633333333333,296.7175,297.364,296.228,285.5025,287.026,290.5725,295.37,286.79,291.95,300.90166666666664,283.4275,295.32,287.1,289.335,285.09,287.105,281.31,288.34666666666664,294.3833333333333,292.0775,283.9533333333333,295.1171428571429,297.77500000000003,297.08714285714285,290.90875,285.17,296.5671428571428,304.4266666666667,301.9585714285714,296.435,292.90375,302.49,291.26000000000005,292.8616666666667,294.38428571428574,295.44125,293.93142857142857,302.584,304.546,305.86833333333334,299.58857142857147,306.0457142857143,297.14166666666665,305.552,292.8828571428571,293.7233333333333,294.8328571428571,298.4242857142857,303.77666666666664,315.96,296.73,302.69666666666666,309.584,304.08000000000004,310.63,310.61,307.43,295.78499999999997,314.98999999999995,311.5833333333333,307.412,289.046,315.012,319.4916666666667,319.53,324.7733333333333,331.6042857142857,339.07,324.546,335.696,327.73,339.88166666666666,332.375,337.426,314.49333333333334,329.7766666666667,337.81,345.3128571428571,341.20166666666665,296.57,337.73,321.99333333333334,337.68285714285713,330.5466666666667,330.87142857142857,351.0733333333333,360.855,355.435,357.968,352.12399999999997,360.3514285714286,356.76142857142855,365.9271428571428,357.83714285714285,354.0942857142857,364.93666666666667,346.5,364.39,373.27599999999995,351.36199999999997,378.98333333333335,375.9575,371.88,357.095,363.7785714285714,377.264,378.99500000000006,377.8314285714286,368.3785714285714,363.69166666666666,366.9316666666667,359.41285714285715,344.80571428571426,359.9985714285714,363.13571428571424,371.58666666666664,367.05285714285714,361.3,358.4425,353.07875,375.08,353.67600000000004,363.39,308.37000000000006,311.67,308.86875,306.6825,286.02750000000003,286.65,L8
2024-06-10 22:19:28+00:00,284.465,300.07,308.36333333333334,300.225,287.24333333333334,286.86333333333334,283.8233333333333,283.26500000000004,279.47166666666664,289.585,289.96500000000003,286.375,299.19166666666666,311.416,313.5957142857143,308.0585714285714,305.7242857142857,302.805,303.36,294.99,289.2,300.8633333333333,296.7175,297.364,296.228,285.5025,287.026,290.5725,295.37,286.79,291.95,300.90166666666664,283.4275,295.32,287.1,289.335,285.09,287.105,281.31,288.34666666666664,294.3833333333333,292.0775,283.9533333333333,295.1171428571429,297.77500000000003,297.08714285714285,290.90875,285.17,296.5671428571428,304.4266666666667,301.9585714285714,296.435,294.91555555555556,302.49,291.26000000000005,292.8616666666667,294.38428571428574,295.44125,293.93142857142857,302.584,304.546,305.86833333333334,299.58857142857147,306.0457142857143,297.14166666666665,305.552,292.8828571428571,293.7233333333333,294.8328571428571,298.4242857142857,303.77666666666664,315.96,296.73,302.69666666666666,309.584,304.08000000000004,310.63,310.61,307.43,295.78499999999997,314.98999999999995,311.5833333333333,307.412,289.046,315.012,319.4916666666667,319.53,324.7733333333333,331.6042857142857,339.07,324.546,335.696,327.73,339.88166666666666,332.375,337.426,314.49333333333334,329.7766666666667,337.81,345.3128571428571,341.20166666666665,296.57,337.73,321.99333333333334,337.68285714285713,330.5466666666667,330.87142857142857,351.0733333333333,360.855,355.435,357.968,352.12399999999997,360.3514285714286,356.76142857142855,365.9271428571428,357.83714285714285,354.0942857142857,364.93666666666667,346.5,364.39,373.27599999999995,351.36199999999997,378.98333333333335,375.9575,371.88,357.095,363.7785714285714,377.264,378.99500000000006,377.8314285714286,368.3785714285714,363.69166666666666,366.9316666666667,359.41285714285715,344.80571428571426,359.9985714285714,363.13571428571424,371.58666666666664,367.05285714285714,361.3,358.4425,353.07875,375.08,353.67600000000004,363.39,308.37000000000006,311.67,308.86875,306.6825,286.02750000000003,286.65,L8
2024-07-05 22:13:57+00:00,284.465,300.07,308.36333333333334,300.225,287.24333333333334,286.86333333333334,283.8233333333333,283.26500000000004,279.47166666666664,289.585,289.96500000000003,286.375,299.19166666666666,311.416,313.5957142857143,308.0585714285714,305.7242857142857,302.805,303.36,294.99,289.2,300.8633333333333,296.7175,297.364,296.228,285.5025,289.1983333333333,293.4,295.37,288.02750000000003,292.31,300.90166666666664,283.4275,295.32,287.1,289.335,285.09,287.105,281.31,288.34666666666664,294.3833333333333,292.0775,283.9533333333333,295.1171428571429,297.77500000000003,297.08714285714285,290.90875,286.5822222222222,296.5671428571428,304.4266666666667,301.9585714285714,297.76222222222225,295.642,303.19166666666666,293.66333333333336,292.9028571428571,294.38428571428574,295.44125,293.93142857142857,302.584,304.546,305.86833333333334,299.58857142857147,307.2925,297.14166666666665,305.552,292.8828571428571,293.7233333333333,294.8328571428571,298.4242857142857,305.7425,312.9866666666667,296.73,301.6275,309.584,304.08000000000004,310.63,310.61,307.43,296.722,316.6083333333333,311.5833333333333,307.412,287.83666666666664,315.012,319.4916666666667,319.53,327.00714285714287,332.705,339.07,328.2266666666667,338.865,331.5214285714286,342.3385714285714,339.27000000000004,340.37166666666667,314.49333333333334,329.7766666666667,341.39,348.08375,344.8357142857143,300.0571428571429,347.4266666666667,321.99333333333334,337.68285714285713,330.5466666666667,334.0725,355.53999999999996,363.504,357.674,357.968,352.12399999999997,362.03499999999997,357.73625000000004,367.56374999999997,358.96875,355.52125,365.63,350.59000000000003,364.64000000000004,372.60999999999996,345.8733333333333,381.0375,377.966,374.014,357.095,366.15375,378.22333333333336,379.69428571428574,379.39875,370.27875,366.36,368.05285714285714,361.21000000000004,348.69,361.835,363.13571428571424,372.69571428571436,368.57125,361.3,358.4425,353.07875,375.08,353.67600000000004,363.39,308.6271428571429,312.93899999999996,308.86875,306.6825,286.02750000000003,286.65,L8
2024-07-12 22:19:48+00:00,284.465,300.07,308.36333333333334,300.225,287.24333333333334,286.86333333333334,283.8233333333333,284.51714285714286,279.61428571428576,289.674,291.424,287.008,300.9357142857143,312.3066666666667,313.7,308.8575,305.7242857142857,305.21,303.36,295.805,289.2,300.8633333333333,296.7175,297.755,297.325,285.5025,289.2057142857143,293.8966666666667,296.185,288.6055555555556,293.79,300.7714285714286,283.852,295.32,287.1,288.46666666666664,285.09,288.98333333333335,281.23333333333335,286.8875,291.86,291.872,283.9533333333333,295.1725,299.40857142857146,297.08714285714285,291.0388888888889,287.1,296.73249999999996,304.4266666666667,302.14875,297.34499999999997,294.8418181818182,301.4242857142857,292.3257142857143,293.42625,295.04625,295.9777777777778,293.18625000000003,301.96666666666664,304.11333333333334,305.44714285714286,300.78625,308.06,297.8614285714286,307.0116666666667,293.885,291.6485714285714,293.36625,296.74125,301.174,312.9866666666667,296.73,300.468,309.06,303.2033333333333,309.0516666666667,309.904,306.77200000000005,297.6983333333333,314.3,307.645,307.3233333333333,288.62714285714287,313.7633333333333,318.77,318.764,324.4125,332.705,334.90999999999997,326.7557142857143,337.18,330.03125,342.3385714285714,339.10333333333335,340.37166666666667,312.32,327.1228571428572,339.23,345.8666666666667,343.685,299.02125,347.4266666666667,321.99333333333334,337.68285714285713,330.5466666666667,334.0725,355.53999999999996,363.504,360.77,357.968,352.12399999999997,359.0377777777778,357.73625000000004,367.56374999999997,358.96875,351.8377777777778,363.365,349.68625000000003,364.64000000000004,372.60999999999996,345.8733333333333,379.03000000000003,373.83,369.09,351.2471428571429,363.6922222222222,372.2457142857143,374.62375000000003,378.2322222222222,370.27875,366.36,371.10375,363.3311111111111,347.79555555555555,358.61777777777775,363.13571428571424,372.69571428571436,368.24888888888887,363.51,358.5466666666667,353.07875,375.08,357.955,364.555,308.4125,312.29454545454547,308.92777777777775,306.5788888888889,286.5188888888889,286.7,L8
2024-08-05 22:19:54+00:00,284.465,300.07,306.806,300.07,287.094,286.86333333333334,286.17,284.51714285714286,282.5375,289.674,291.424,287.008,298.73333333333335,312.3066666666667,313.1328571428571,307.65285714285716,304.4866666666667,305.21,303.36,295.805,289.2,300.8633333333333,296.7175,296.04200000000003,297.325,285.5025,289.2057142857143,295.45285714285717,296.185,288.951,294.155,299.32571428571424,284.00166666666667,295.32,287.1,288.46666666666664,285.09,288.98333333333335,281.23333333333335,286.8875,291.86,291.872,283.9533333333333,295.1725,301.105,297.08714285714285,290.08125,286.7788888888889,296.73249999999996,304.4266666666667,302.14875,297.66299999999995,294.11181818181814,299.59000000000003,288.56,291.135,293.385,294.56125000000003,293.18625000000003,301.96666666666664,304.11333333333334,306.1775,299.86625000000004,307.0211111111111,298.8275,305.576,291.15375,292.3842857142857,292.5175,298.9911111111111,299.688,318.675,294.452,300.468,309.06,303.2033333333333,309.0516666666667,309.904,306.77200000000005,297.46,316.135,312.12399999999997,307.3233333333333,287.99375000000003,313.7633333333333,320.39625,318.764,323.31444444444446,332.705,336.3875,326.8357142857143,336.82571428571424,331.2655555555555,343.31374999999997,341.5414285714286,340.88714285714286,311.31374999999997,330.0875,341.42777777777775,347.421,345.4888888888889,299.02125,347.4266666666667,320.8828571428571,332.1042857142857,328.68285714285713,329.745,351.128,363.8833333333334,360.80428571428575,359.5083333333334,353.1233333333333,359.89099999999996,358.0388888888889,368.2622222222222,358.9888888888889,352.78599999999994,363.1744444444445,346.43888888888887,361.47,369.87166666666667,340.2871428571429,378.105,373.338,369.09,351.2471428571429,362.29375000000005,370.63500000000005,372.77000000000004,377.45750000000004,369.38714285714286,365.8866666666667,370.99142857142857,362.63,347.79555555555555,356.95875,361.4433333333333,372.25500000000005,367.19874999999996,362.56,356.70125,351.09999999999997,374.1716666666667,357.955,364.97285714285715,306.48625,311.5890909090909,308.5622222222222,305.45500000000004,284.975,285.058,L9
2024-08-29 22:20:09+00:00,287.71999999999997,302.16249999999997,307.5325,304.134,286.4225,286.86333333333334,287.305,285.62833333333333,284.80875000000003,289.674,292.9325,287.96999999999997,300.94200000000006,314.196,313.8533333333333,308.9316666666667,305.91400000000004,307.81,303.11333333333334,296.75,289.2,302.84799999999996,298.8866666666666,298.13,298.238,286.6133333333333,290.90833333333336,298.6166666666667,297.648,292.158,296.43625000000003,299.95714285714286,285.8066666666667,294.95,288.525,288.46666666666664,285.09,288.98333333333335,282.6425,286.8875,291.86,291.872,284.7,297.2257142857143,302.56857142857143,298.7366666666667,292.1585714285714,288.06375,297.55999999999995,305.898,303.14428571428573,299.02111111111105,295.8109090909091,300.17125,290.47875,292.4222222222222,295.27125,296.21714285714285,296.08000000000004,302.692,304.574,307.1125,303.25375,309.17777777777775,300.225,308.41400000000004,294.125,296.6871428571429,294.65500000000003,301.9344444444444,302.5516666666667,317.518,296.96400000000006,304.768,311.10600000000005,304.98,310.644,315.2925,307.39,299.3957142857143,320.73375,312.12399999999997,311.25666666666666,291.96875,316.04285714285714,323.05375,323.246,324.2711111111111,333.975,337.9425,332.16285714285715,337.06624999999997,335.57,347.09625,347.8085714285715,345.2871428571429,315.2525,334.355,345.7322222222222,350.459,349.0711111111111,305.49625,348.235,326.88428571428574,334.935,331.345,332.0566666666667,351.4683333333333,363.0314285714286,359.6375,358.75428571428574,354.5933333333333,360.11,358.8888888888889,368.3777777777778,359.70444444444445,356.819,362.512,347.64,361.15142857142854,369.11,340.2871428571429,378.106,373.26,368.99000000000007,353.2525,362.74333333333334,371.1542857142857,372.93,377.36555555555555,369.60249999999996,365.4857142857143,370.49875000000003,362.4688888888889,351.715,357.38444444444445,361.4433333333333,371.88714285714286,367.19874999999996,364.6985714285715,359.7975,355.2314285714286,374.85999999999996,360.47166666666664,369.09285714285716,306.48625,312.498,310.05625000000003,306.29875,286.3457142857143,285.9475,L8
