dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027
2001-02-20 22:05:00.525000,L7,321.74,321.38,327.48,329.42,339.82,343.39,347.45,340.47,344.55,345.29,355.22,345.28,347.60,365.60,369.60,354.40,350.15,355.30,359.50,352.70,357.14,356.47,367.61,355.53,351.95,338.78,347.29,362.36,364.35,359.79,365.62,365.22,360.38,362.36,350.80,344.32,350.00,347.83,329.44,343.99,343.63,344.61,342.47,371.79,349.84,372.09,356.52,337.09,335.88,350.09,351.91,347.83,357.85,356.29,352.32,359.41,353.05,365.13,349.94,351.15,332.92,340.94,347.79,356.10,355.52,350.33,340.19,336.66,340.02,366.68,361.80,361.31,374.15,369.49,370.72,357.59,367.01,360.17,358.25,346.95,369.99,357.58,368.72,362.99,366.81,361.20,363.53,366.36,368.03,361.95,352.41,356.47,363.11,371.60,380.17,376.86,377.86,379.42,382.90,378.90,377.23,354.42,365.30,378.90,376.06,380.05,377.93,387.55,388.70,392.18,331.23,325.66,320.65,384.90,388.29,386.48,383.95,380.47,385.14,392.58,387.67,401.50,400.94,393.95,391.81,388.20,391.44,394.18,399.25,403.82,390.65,382.00,386.72,381.91,381.22,383.80,383.55,385.75,390.15,386.21,388.30,386.57,393.66,374.57,367.94,354.78,,384.94,363.89,351.25,344.90
2001-03-31 22:10:31.555000,L7,327.99,336.33,299.27,274.73,374.38,392.93,385.22,397.68,,,296.15,329.89,325.71,353.20,298.60,317.21,343.89,370.77,360.40,366.20,361.99,358.13,,,,,352.92,336.57,359.16,369.92,345.05,336.41,342.95,341.26,305.33,,,338.01,356.22,353.08,340.82,324.49,338.47,,,,,356.10,336.61,341.23,368.36,333.13,383.55,356.93,368.90,364.45,300.62,306.56,292.46,290.12,293.14,293.22,351.87,348.27,,362.37,364.82,356.46,359.48,358.05,334.47,347.58,357.13,368.08,365.74,354.54,,,,393.84,378.59,370.89,377.93,375.28,388.45,387.90,391.83,386.27,332.34,357.16,351.88,353.10,360.11,355.05,364.35,342.35,349.17,353.36,341.20,356.05,333.27,341.31,356.08,357.63,358.14,350.77,345.21,346.62,,384.83,375.73,373.16,373.26,370.72,376.34,372.37,368.12,367.62,366.55,363.49,367.35,375.88,380.85,373.84,375.35,370.99,374.10,385.50,389.59,,,,,,,,,,,,,,,,,364.58,318.62,320.57,296.46,367.88,370.31
2001-04-09 22:04:41.882000,L7,324.14,324.43,317.60,321.50,338.39,342.10,345.43,343.08,347.15,349.26,349.70,345.43,362.09,368.91,376.29,373.41,,,,,,392.31,373.16,364.64,358.19,373.40,356.92,361.19,352.89,355.90,356.87,356.08,356.51,360.38,347.86,344.75,352.52,335.93,338.37,346.33,354.44,349.04,341.42,353.80,378.97,364.94,353.32,346.71,350.18,352.94,352.47,362.98,364.14,359.36,389.77,386.22,366.88,383.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.50,400.65,,,,,,,,,,,411.48,381.41,358.45,319.39,335.00,387.79,374.06,369.94,376.97,348.27,347.96,349.29,380.18,389.49,388.88,378.69,374.77,364.54,381.57,382.69,368.96
2001-07-14 22:03:33.580000,L7,,,,,,,277.68,293.58,308.27,310.71,311.73,313.28,320.35,334.42,333.86,328.88,306.27,313.56,281.92,302.22,,309.24,311.72,311.80,315.41,308.31,288.84,299.95,,,,,,394.13,362.30,350.61,345.24,341.69,352.19,347.60,358.82,,,362.22,370.48,368.25,381.84,382.55,395.50,391.30,380.84,365.47,375.37,,,,304.14,306.27,298.23,309.09,303.03,289.97,294.93,301.20,294.46,294.67,295.05,295.34,344.84,339.84,371.52,365.71,336.49,353.00,374.39,371.16,387.23,350.90,350.90,,,,393.33,390.69,389.00,332.95,371.97,376.66,380.81,353.81,328.04,336.50,329.90,330.95,397.15,374.27,,377.64,393.00,377.39,,,,304.94,314.40,378.93,335.86,293.64,347.13,397.23,384.22,371.98,379.94,383.59,383.47,376.40,371.72,377.20,370.62,375.63,373.06,374.20,373.34,377.71,380.66,378.17,382.14,381.46,386.74,385.96,384.77,376.32,369.22,375.33,371.64,369.49,378.07,376.19,381.41,374.18,370.76,374.49,379.76,368.99,376.11,322.32,311.80,333.23,317.31,297.12,297.87
2001-07-14 22:03:57.537000,L7,,,,,,,,,,269.41,304.07,304.73,304.31,325.52,327.90,317.60,302.27,310.49,,,,,,,,,,,,,,,,375.53,391.54,371.69,376.11,342.09,384.94,386.56,389.58,,,,,,,,,,,,,,,,,,,382.88,393.57,364.04,367.29,385.36,368.27,380.81,390.44,326.94,367.88,352.47,350.89,393.05,373.05,,,,,,,,,,,,313.72,312.13,330.06,316.09,334.98,292.56,,,,,,,,,,,,,,294.14,311.54,301.60,298.06,291.39,303.70,287.56,301.39,290.93,289.33,288.55,309.07,302.07,288.88,291.89,290.24,,,,,,366.97,356.60,373.07,372.80,376.65,380.98,367.85,364.62,363.18,368.36,365.04,361.08,363.84,367.60,322.60,367.73,329.24,362.26,377.21,365.60,371.19,,,,,,
2001-08-15 22:03:02.378000,L7,,,,,306.69,310.88,311.67,312.68,317.96,319.13,324.67,315.18,325.04,340.19,326.05,329.30,318.27,322.62,268.16,,,321.47,315.38,306.77,316.11,297.41,301.09,311.62,,,,,,315.71,306.89,283.22,304.54,303.14,,,,,,,307.40,298.01,296.83,294.03,305.16,306.19,314.15,304.20,314.94,313.76,320.65,264.11,303.72,304.08,295.39,307.56,321.25,322.41,312.14,314.67,309.53,310.15,308.92,306.50,302.85,318.36,303.57,277.50,,303.41,328.29,327.46,323.16,302.48,313.38,,,,276.66,263.71,292.10,318.75,321.96,333.98,345.89,346.38,335.36,342.84,303.34,306.42,,,,,,,,,290.68,356.87,353.64,320.97,343.74,301.68,307.49,363.73,362.60,352.68,352.98,349.51,323.20,322.73,361.00,369.36,359.10,362.16,366.07,,344.60,329.78,319.38,378.92,364.21,325.53,325.48,380.41,376.16,369.57,364.09,364.13,363.54,358.71,360.69,368.69,367.39,362.39,365.81,362.87,375.94,363.61,367.26,288.64,332.11,327.71,322.76,297.93,300.78
2001-08-15 22:03:26.328000,L7,,,,,299.38,291.61,295.81,301.11,313.49,313.40,318.83,310.41,313.15,331.93,318.66,318.54,315.30,313.13,,,,315.25,306.08,300.74,310.39,293.55,291.68,309.59,,,,,,,,,,,,,,,,,,292.99,284.33,279.18,290.63,302.35,298.97,302.73,300.88,,,,297.88,298.57,290.81,301.73,316.48,314.65,305.07,305.73,298.90,297.34,298.19,304.53,290.03,278.58,,,,298.09,320.97,322.14,314.26,293.58,306.01,,,,,258.02,281.92,307.44,312.96,323.63,336.84,334.48,327.22,338.09,292.07,299.45,,,,,,,,316.10,319.29,343.10,344.51,313.48,338.77,338.59,303.28,354.19,349.70,346.39,340.28,336.32,311.67,316.04,356.39,355.33,351.08,354.16,354.73,,337.98,321.71,306.10,356.28,354.29,353.84,317.31,314.73,,296.21,355.82,331.78,350.57,350.96,351.96,363.22,357.49,352.95,361.08,356.21,370.22,359.93,366.02,280.97,317.01,323.47,319.05,294.29,292.93
2001-11-03 22:02:34.745000,L7,,,,,387.77,316.99,305.62,304.35,310.79,342.69,,304.51,304.49,320.58,313.04,299.64,297.49,305.97,319.71,320.49,331.72,337.56,331.11,313.37,323.40,325.13,361.95,,,,,,,,,,376.69,384.72,386.08,385.91,,,,,392.77,374.97,,,,,,298.36,404.04,,,,,,,,367.99,352.61,362.26,359.38,361.10,358.27,394.07,354.98,382.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.02,376.24,376.03,383.23,383.20,389.22,397.03,394.72,397.49,388.97,387.97,385.28,387.75,397.31,397.14,402.39,394.53,386.21,392.35,390.40,384.95,376.81,383.31,382.39,383.09,384.87,392.46,394.64,398.26,381.50,379.46,,,,,355.43,359.87
2001-11-03 22:02:58.699000,L7,,,,,389.42,319.41,306.10,305.05,312.00,329.86,,305.18,305.81,317.37,312.71,301.09,294.54,306.71,318.90,320.28,332.60,338.18,333.85,310.66,324.16,323.24,360.57,,384.40,360.89,375.01,389.22,,359.03,361.47,355.93,376.99,384.68,387.43,387.55,,,,,,,,,,,,,,,,,,,,,366.48,351.77,362.64,358.63,359.36,356.17,395.32,391.22,387.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.18,371.87,371.64,375.52,378.15,383.49,390.80,388.38,392.29,379.29,380.32,379.29,381.02,389.17,392.34,395.96,387.79,378.03,387.30,383.07,379.97,370.77,374.17,375.13,375.18,378.48,384.85,387.02,392.18,375.28,372.78,,,,,352.75,359.73
2002-03-11 22:03:07.402000,L7,316.09,327.24,332.96,340.28,334.30,339.92,342.58,338.73,344.40,378.62,360.83,397.99,,,,,,,,369.40,339.05,382.29,369.29,359.63,343.00,383.98,395.59,334.31,341.97,345.52,338.21,334.12,384.95,365.04,356.79,356.05,352.82,348.85,347.54,349.67,350.62,362.94,358.72,361.03,376.08,373.89,394.71,391.35,355.01,364.67,356.68,349.95,363.86,350.02,367.89,355.51,359.52,343.45,341.73,345.11,350.12,348.07,351.24,348.21,351.12,350.44,343.40,340.47,355.58,356.65,359.54,359.91,354.22,361.92,369.57,359.63,369.97,367.41,368.99,354.11,366.24,355.90,347.51,356.91,363.83,365.38,368.45,374.33,372.64,371.18,367.34,365.17,376.40,369.51,372.18,373.51,368.90,378.06,375.55,372.96,368.75,337.11,343.35,372.13,371.72,364.51,363.93,368.91,374.80,371.57,370.67,361.16,375.36,377.44,375.32,369.11,366.74,371.40,371.88,371.50,376.78,382.19,387.52,376.50,376.91,373.99,377.17,380.91,383.29,388.73,380.94,370.19,374.26,374.08,372.78,369.74,372.13,375.17,377.72,378.33,377.80,375.55,388.04,376.07,375.98,353.04,362.09,353.87,356.44,368.07,360.51
2002-03-11 22:03:31.366000,L7,316.97,327.85,334.54,340.73,335.29,340.28,342.75,338.45,344.61,378.58,363.32,398.23,,,,,,,,369.54,339.27,382.53,371.11,360.34,342.76,384.34,395.75,334.48,344.91,345.07,338.48,374.47,385.53,363.65,357.30,356.29,352.64,349.01,347.25,349.94,350.53,363.05,358.66,360.89,376.87,373.68,351.54,340.58,354.98,364.47,356.69,349.90,364.12,349.76,366.08,354.71,358.33,343.07,343.08,344.97,349.27,347.14,350.22,348.36,352.00,350.03,342.20,340.57,355.87,354.01,358.67,359.70,353.71,361.82,369.03,359.17,369.87,367.06,368.38,355.83,364.97,356.90,347.09,356.06,364.77,365.50,367.82,374.39,372.13,371.87,366.96,363.98,376.23,369.23,371.10,372.14,367.61,376.51,375.71,373.30,368.80,336.51,340.65,371.06,371.82,364.43,363.43,367.36,374.13,369.67,370.62,359.97,374.90,377.27,374.79,368.20,366.77,370.97,370.48,369.72,377.36,379.33,385.79,375.49,374.68,372.26,376.15,380.11,380.17,388.18,380.45,370.06,372.93,373.31,372.27,369.15,370.46,373.16,376.83,377.87,376.32,374.80,384.47,374.50,374.54,352.95,362.97,353.96,355.84,367.42,360.43
2002-04-12 22:03:25.302000,L7,302.08,305.78,299.13,306.28,321.33,331.28,359.20,336.09,333.47,340.25,342.39,350.95,348.48,364.52,364.16,343.88,344.95,384.35,,,,,,,388.93,349.23,361.20,384.32,,,,,365.69,344.19,345.16,338.10,340.71,330.30,322.07,330.39,329.64,326.63,306.15,341.84,342.56,350.18,330.57,328.32,330.63,353.09,347.09,339.48,339.55,387.08,387.15,383.75,340.27,337.12,330.78,341.95,344.83,348.42,340.83,340.78,332.28,343.35,336.12,344.09,349.21,344.48,354.10,,,,400.57,366.79,353.22,356.63,355.53,342.58,351.75,346.32,347.83,344.98,363.96,359.10,356.85,359.09,367.36,367.91,367.04,364.16,361.37,364.84,366.59,365.03,359.52,369.91,365.95,364.72,358.87,337.85,349.47,360.38,372.36,363.80,363.41,370.43,376.89,374.95,372.49,363.46,371.76,366.85,371.33,369.78,367.85,378.14,378.97,381.41,387.07,383.94,386.99,377.82,374.57,376.93,378.68,383.86,389.44,388.67,381.53,371.56,375.68,369.15,372.87,375.74,376.06,380.97,381.55,379.65,378.84,371.73,386.21,380.04,373.12,352.48,360.85,351.75,346.19,366.02,371.67
2002-05-14 22:02:55.455000,L7,,,,,327.38,332.93,356.17,321.74,332.58,359.69,389.64,405.76,,,,,,,,,,,,,394.85,365.37,342.82,345.99,372.59,363.81,364.35,334.76,338.42,340.73,342.49,295.68,358.18,348.14,334.32,345.77,343.93,345.73,296.45,354.75,372.51,367.76,362.27,344.43,340.49,352.28,348.57,343.96,,,,,353.65,378.48,339.66,388.80,352.35,378.01,382.66,379.87,378.39,377.57,352.00,357.24,383.91,389.49,355.87,356.23,354.58,358.94,354.13,354.23,350.89,355.25,358.46,343.57,373.02,359.32,357.16,340.24,364.75,365.78,366.70,380.78,376.59,368.99,368.43,369.53,371.50,377.16,371.79,366.51,363.65,362.90,367.83,364.68,369.45,339.63,356.08,367.89,374.43,364.91,368.15,372.07,380.44,379.19,376.54,374.63,374.47,374.47,373.81,376.46,373.47,376.12,385.13,381.05,380.16,382.81,389.08,387.17,387.21,387.88,389.47,401.29,389.81,391.12,384.58,376.71,378.64,376.11,372.41,372.50,379.26,380.66,383.96,387.01,378.46,380.99,385.92,380.41,378.56,372.93,363.52,352.95,347.25,349.23,347.17
2002-05-14 22:03:19.418000,L7,,,,,332.64,339.96,367.96,328.90,334.47,361.22,,,,,,,,,,,,,,,,367.73,345.76,350.25,375.46,369.83,368.08,346.03,341.26,344.92,345.69,333.32,367.21,350.24,336.53,350.97,346.68,353.71,308.54,,,,,,,,,,,,,,360.86,378.98,344.32,388.19,,378.00,381.45,347.50,376.35,,,,,,360.30,361.04,361.38,362.49,369.07,355.48,354.02,357.22,364.80,348.41,378.48,363.31,361.55,347.69,367.51,369.45,373.39,381.37,377.65,372.29,370.52,381.41,377.12,382.68,382.67,369.65,369.34,370.40,372.15,368.66,372.06,348.97,359.31,375.53,377.85,367.47,370.20,376.20,386.86,385.12,378.91,385.15,378.85,376.34,377.31,379.98,377.03,378.49,388.81,385.36,384.66,387.28,391.69,390.57,391.74,393.32,394.51,406.60,392.35,393.97,387.45,379.94,381.01,382.67,375.77,376.13,383.32,383.12,387.73,392.45,381.93,383.76,389.09,383.84,380.38,,365.76,355.01,351.51,353.26,349.80
2002-05-30 22:03:13.672000,L7,,,,,,,,,,,,,,,,,,,,,,,279.46,291.22,317.89,321.40,382.63,376.45,367.82,365.44,367.35,334.62,364.15,,,,,,,,318.04,348.22,,,,379.74,349.23,343.19,347.42,354.83,354.23,340.22,323.83,319.91,358.11,302.51,,,350.52,341.06,328.97,326.74,348.18,357.17,353.28,354.57,,,356.29,332.58,352.40,294.73,402.08,324.89,308.40,365.47,373.63,346.80,342.84,306.21,,,,,,,,,382.48,368.92,358.60,373.09,351.81,349.68,361.38,349.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.50,374.28,376.44,362.06,373.02,381.80,380.61,378.56,368.03,373.16,368.10,368.78,371.97,377.56,377.96,381.58,378.32,379.58,377.08,390.92,382.20,381.21,396.27,,,,353.94,370.75
2002-06-15 22:02:43.613000,L7,,,,,,305.72,298.31,304.85,314.27,312.88,311.85,315.68,319.81,333.32,330.82,393.96,364.86,369.71,374.83,391.19,386.54,324.49,323.99,314.21,322.86,313.84,315.01,313.32,314.70,364.14,365.29,377.92,389.78,381.93,369.11,382.02,364.81,353.68,350.78,,364.93,351.65,362.46,365.01,354.83,353.63,341.59,290.10,354.86,351.12,350.82,316.06,319.61,279.48,317.35,290.32,300.73,317.05,313.18,324.35,317.46,323.70,317.29,317.49,263.98,319.97,309.93,320.10,293.82,320.05,,,,,359.24,321.76,316.69,,,,,,,,335.26,340.88,351.60,346.33,359.84,348.99,347.16,347.38,332.93,352.79,352.79,,,,,,,,,350.76,346.74,345.33,344.67,358.50,346.32,351.54,353.16,357.14,363.97,359.40,362.88,359.54,356.71,359.68,,,,,319.68,352.69,366.39,362.47,359.97,367.93,359.87,318.22,271.10,354.05,357.27,356.13,357.70,357.63,362.12,370.20,361.77,361.43,364.50,359.87,366.98,322.60,356.00,282.67,280.34,350.85,306.02,313.95,353.49
2002-06-15 22:03:07.576000,L7,,,,,,304.40,299.46,304.17,313.53,307.52,311.60,315.01,320.04,331.67,327.38,324.37,316.50,314.81,318.66,303.29,305.92,323.25,319.59,357.31,320.52,309.32,311.34,309.76,,356.65,361.70,374.18,389.06,377.58,367.60,380.91,359.02,351.43,349.00,,364.33,351.29,357.95,360.94,352.67,350.57,339.80,284.57,316.84,350.31,348.70,315.10,316.53,277.51,313.04,292.02,300.63,312.85,312.10,349.70,370.26,384.45,378.24,315.90,269.59,310.13,302.78,315.29,296.26,319.80,328.64,330.26,,314.30,359.86,317.17,320.19,,,,,,,259.82,337.12,342.10,350.17,349.63,357.51,345.65,344.48,344.70,338.07,348.99,299.36,339.49,,,,,,,,352.89,347.45,343.22,323.35,332.83,345.00,351.86,352.72,355.39,364.96,358.66,360.44,357.32,356.75,331.99,350.25,,,,319.67,356.54,365.17,359.20,358.38,365.94,344.21,335.31,308.88,312.76,356.36,354.77,356.98,358.25,361.35,370.50,362.81,361.96,364.69,360.56,373.71,331.73,369.23,285.01,282.38,350.41,306.89,311.44,312.69
2002-08-18 22:02:21.439000,L7,,,,,,,,,,,300.19,312.00,329.90,324.62,313.88,,,,,,,299.68,303.89,301.11,299.05,294.17,293.72,303.12,294.77,,,,,,,,,,,,,,,,,293.29,281.12,279.87,392.43,390.16,375.76,393.47,300.90,291.33,286.41,264.25,288.61,287.55,286.16,290.83,293.16,295.75,292.73,298.64,293.46,307.92,307.46,303.87,294.09,288.43,,,,299.66,309.71,321.47,320.43,325.94,328.26,,303.94,311.93,289.22,269.04,322.90,311.78,299.41,304.00,318.13,320.23,317.86,310.00,295.73,320.14,269.50,289.60,309.69,334.50,337.61,333.30,335.39,296.35,,339.24,337.42,329.29,298.39,300.58,305.85,338.32,336.57,336.36,346.57,340.54,349.45,339.29,336.99,351.59,347.75,341.31,340.44,,,,380.42,365.21,355.96,355.84,354.55,357.98,350.71,335.45,324.37,331.11,334.45,349.19,366.23,358.38,339.45,348.73,355.69,350.62,366.04,356.80,359.89,297.48,308.13,323.92,305.83,292.14,293.62
2002-11-22 22:02:21.568000,L7,313.44,322.97,329.23,336.23,333.93,338.49,344.86,344.95,346.60,355.41,377.64,,,,,,,,,,,,,,,381.85,378.78,367.41,363.47,361.15,363.91,,,,,,,,,,,358.33,369.10,353.41,356.42,354.10,347.89,347.13,342.17,392.25,386.91,393.36,393.42,377.93,397.14,,341.26,340.74,333.92,338.37,350.87,371.76,,,,,,,,366.90,364.23,351.32,349.08,347.09,353.11,354.12,349.85,365.12,399.06,381.13,,385.85,382.53,352.08,371.77,354.65,350.24,350.22,372.54,366.93,361.94,367.52,,370.38,369.87,363.17,365.09,370.37,374.36,372.81,372.47,343.11,350.78,367.94,372.68,367.07,368.39,372.79,374.41,375.38,372.65,362.57,366.73,368.47,366.25,362.23,364.69,370.95,379.87,390.21,393.02,399.22,394.14,386.18,378.79,377.71,382.49,383.99,391.39,389.36,384.78,375.69,377.08,375.66,373.98,369.23,375.90,381.69,388.65,384.19,382.85,377.90,384.43,366.65,365.07,373.48,376.53,378.44,352.84,363.96,359.90
2002-12-08 22:02:27.564000,L7,,,,341.24,326.81,321.01,316.57,330.69,322.99,323.43,341.69,329.98,,,,,,,,338.42,341.18,343.05,323.75,332.30,390.63,324.00,311.09,341.56,337.14,339.89,330.41,329.44,322.11,319.25,336.25,322.42,338.79,333.77,340.71,328.40,341.57,304.77,309.91,318.24,354.41,330.85,315.64,296.99,300.38,306.47,311.86,326.59,339.81,353.73,367.39,387.33,,,,,,269.55,326.16,313.44,313.85,327.07,350.48,354.29,,,,,361.80,351.89,363.50,363.63,374.89,377.36,388.95,384.34,392.70,375.20,391.05,349.59,399.24,389.83,,,,353.91,346.73,347.10,350.37,312.02,361.71,353.62,,,,,,,,,,,,,,,,375.38,338.67,354.20,348.67,355.64,359.25,373.02,374.59,390.50,382.77,381.75,389.74,377.53,376.39,373.99,381.83,388.09,379.86,381.18,358.03,355.00,359.50,354.48,356.79,366.42,360.74,370.28,368.22,370.57,376.93,367.14,381.36,374.20,371.97,358.33,379.53,328.21,311.12,341.36,357.57
2002-12-24 22:02:33.044000,L7,304.48,323.20,325.04,322.29,318.37,327.34,319.28,327.22,327.74,333.12,334.40,358.00,373.84,385.72,369.26,342.99,364.26,369.74,370.98,378.91,353.84,357.99,362.71,372.23,373.10,343.29,358.87,359.40,360.28,374.63,320.38,375.87,339.12,339.11,346.06,327.45,342.19,338.38,333.66,337.20,339.34,351.46,350.69,355.23,363.59,356.03,348.98,335.62,352.37,372.74,362.81,366.32,404.93,366.84,361.30,396.70,319.10,318.67,318.28,329.09,346.91,347.81,339.79,355.12,355.36,335.38,335.93,339.33,370.37,321.01,352.66,354.57,349.33,359.84,356.48,355.99,369.24,366.35,347.65,295.64,342.62,337.21,337.35,339.32,355.45,357.65,391.32,388.08,391.12,396.90,375.26,391.01,392.11,365.87,366.41,396.23,,,,,,,,,,,,,,,,353.36,360.42,356.03,364.64,355.42,352.50,351.85,356.33,360.37,364.02,355.41,364.96,363.43,361.08,357.48,363.76,365.20,365.51,362.01,352.40,343.77,353.77,351.90,352.02,355.76,355.98,353.78,357.53,362.78,361.39,354.04,360.30,355.09,351.58,366.98,381.97,364.89,342.24,342.62,353.36
2003-08-13 21:51:32.649000,L5,,,,375.64,355.00,345.43,360.29,354.21,359.56,361.19,357.81,355.96,368.05,375.00,366.50,370.67,367.29,375.99,371.30,373.10,368.88,371.23,373.68,371.22,360.97,345.39,352.14,351.39,361.65,358.77,378.18,362.93,371.36,364.45,368.71,348.28,358.37,344.80,343.91,345.19,346.17,342.85,346.95,365.32,374.79,382.16,367.19,361.37,360.44,365.43,363.14,360.56,365.29,352.51,362.29,355.64,359.70,352.04,355.46,356.59,361.54,364.54,365.12,367.59,359.30,355.39,372.60,362.99,360.57,361.21,372.64,375.59,380.72,369.80,363.77,363.06,376.63,385.21,380.74,,,377.48,380.12,374.19,386.42,382.42,377.40,374.09,392.05,383.80,388.98,392.36,390.47,378.16,390.49,398.10,392.19,401.00,400.26,385.12,397.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.17,370.27,365.87,365.43,350.89,349.24
2003-09-30 21:52:18.101000,L5,,,,,329.15,329.68,363.06,347.91,335.56,342.83,350.00,348.28,343.80,368.73,366.48,360.31,352.27,355.71,353.26,357.47,,,,,355.17,341.31,341.53,348.91,352.29,337.11,354.66,342.31,341.57,336.15,329.73,307.46,328.82,335.29,320.29,329.59,335.38,338.20,322.82,351.63,358.47,350.67,345.58,333.66,335.28,344.68,348.14,341.88,345.17,335.38,340.78,347.08,347.75,336.81,324.39,334.05,336.83,336.63,334.83,334.12,334.13,341.28,333.71,332.35,330.84,335.35,345.17,340.00,321.08,334.13,344.54,339.38,352.53,,,356.55,337.58,342.08,349.68,343.11,342.97,350.84,350.25,347.17,360.56,349.91,355.88,350.27,355.91,354.08,356.55,355.62,347.68,361.64,349.01,350.07,341.60,332.43,325.56,351.27,357.48,345.88,347.77,353.53,356.72,355.52,354.20,350.31,352.53,351.45,352.85,352.98,350.06,354.90,354.14,354.19,352.11,358.09,357.12,356.08,356.79,351.62,351.25,355.27,358.04,352.52,349.99,335.28,335.29,331.45,334.35,328.41,327.30,330.79,328.43,333.67,333.65,328.71,330.20,334.48,330.56,339.65,346.31,354.96,353.05,339.38,342.88
2003-10-16 21:52:08.058000,L5,321.09,336.31,341.56,338.52,331.03,329.79,333.85,334.42,327.86,332.14,334.09,328.84,339.81,354.26,349.08,345.93,350.62,353.72,355.41,351.61,355.61,358.51,358.24,334.59,335.27,322.96,328.12,328.79,336.98,334.78,346.85,341.92,335.20,338.20,337.31,317.73,334.35,338.64,336.63,353.17,341.14,339.05,324.40,351.55,347.95,352.67,331.43,339.81,347.12,340.90,333.48,330.10,,,,,,,,,302.01,308.48,311.12,310.22,291.68,309.65,310.69,319.21,,,332.20,331.01,285.92,319.68,320.05,327.64,333.50,323.56,321.49,301.60,320.44,336.15,337.18,330.26,324.43,339.38,339.07,324.92,342.35,332.58,326.59,331.74,334.53,334.41,345.25,339.10,336.56,350.80,,,,304.65,289.26,329.89,339.66,335.61,336.19,336.59,348.87,356.94,354.01,344.85,349.71,346.04,349.50,348.14,331.28,333.80,330.07,336.51,336.18,335.49,324.63,335.23,348.41,342.99,356.78,358.55,363.08,360.10,345.91,333.43,332.85,321.30,323.41,324.09,327.33,326.38,323.77,330.04,332.59,324.25,328.79,330.46,329.89,,,,,323.28,324.44
