dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0049,nzd0467-0050,nzd0467-0127,nzd0467-0015,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0071,nzd0467-0072,nzd0467-0133,nzd0467-0035,nzd0467-0134,nzd0467-0034,nzd0467-0040,nzd0467-0041
2024-04-16 22:13:43.047000,L8,317.66,315.67,312.46,313.46,314.14,316.33,321.60,323.66,324.75,326.41,329.76,328.24,322.86,331.82,333.17,327.44,328.79,326.06,329.49,329.85,333.42,335.31,331.73,333.63,328.66,324.49,321.68,318.86,315.46,317.11,312.66,311.59,311.13,308.38,305.07,303.40,307.32,299.85,301.74,303.12,306.75,297.61,308.11,317.91,318.58,317.31,325.30,326.60,333.31,339.96,336.39,328.99,327.78,322.54,315.24,311.13,307.46,309.16,314.85,316.67,319.84,317.00,321.36,325.87,322.39,325.88,327.58,317.46,311.69,311.22,318.95,319.38,314.21,315.07,311.75,309.19,308.15,306.37,305.39,305.99,305.14,300.82,304.36,303.06,295.50,297.65,294.24,289.20,291.48,325.03,316.82,323.10,327.57,324.26,330.05,332.51,329.76,331.48,328.79,332.91,335.58,328.82,320.28,285.85,,,,331.93,333.15,,324.13,323.03,,313.14,316.82,309.46,,,,320.88,328.83,330.42,334.01,330.66,334.21,332.17,328.78,292.78,296.79,322.54,312.56,,315.35,320.43,326.57
2024-04-24 22:13:49.993000,L9,313.42,310.87,309.75,311.88,311.31,314.72,317.64,319.41,321.60,323.68,326.26,326.95,322.67,326.40,330.32,294.91,281.15,276.88,283.96,283.51,280.58,279.37,281.16,329.73,324.26,321.50,320.22,316.09,312.99,313.92,310.20,305.98,307.48,305.85,303.93,301.16,303.41,298.45,297.74,297.81,303.40,294.54,305.39,315.69,315.62,316.56,325.08,324.97,327.88,335.90,334.00,327.28,323.48,315.08,313.44,308.78,305.94,306.18,310.30,311.66,314.25,313.10,317.21,320.67,318.64,321.13,319.19,313.04,309.98,309.20,317.30,312.98,310.00,312.36,310.87,306.55,305.60,302.70,303.16,304.12,299.79,299.01,298.96,297.19,293.37,293.69,288.27,287.90,290.07,321.69,315.05,321.16,324.67,322.17,,,,329.98,327.01,330.65,329.39,327.60,320.29,284.58,,,,325.54,327.25,,304.25,,,,,,,,,,,324.63,331.06,327.50,332.62,330.31,324.63,289.29,295.59,317.70,,,,,
2024-05-02 22:13:32.255000,L8,314.21,313.92,309.97,311.77,311.11,313.79,318.96,322.50,323.43,323.38,326.29,326.13,324.58,326.61,332.61,323.33,328.78,284.08,325.48,326.11,329.01,342.56,340.77,331.78,333.55,328.59,323.03,326.33,323.29,318.51,335.51,310.48,314.58,308.77,304.15,302.45,307.16,296.90,301.83,333.50,312.60,300.67,313.80,304.48,312.44,312.15,316.76,321.62,326.79,333.57,338.21,326.79,338.65,326.51,320.43,307.15,294.03,308.36,306.06,316.83,323.43,318.98,319.15,315.58,328.53,319.32,322.59,310.25,310.51,307.56,327.04,307.48,316.97,312.31,316.67,303.74,305.30,307.34,307.33,305.77,296.48,299.11,295.67,292.00,296.05,287.33,285.91,280.88,279.53,,,,,,324.15,325.85,327.75,333.17,327.44,331.63,333.54,332.36,323.93,279.04,,,,330.31,336.72,,301.37,,,,,,,,,,,331.00,331.88,330.19,329.45,330.95,329.24,300.85,283.71,,,,,,
2024-05-10 22:13:48.524000,L9,318.30,317.75,314.22,317.94,317.25,321.65,322.98,324.55,325.75,326.09,329.66,334.13,325.65,331.50,334.25,327.75,331.00,327.14,332.31,333.05,332.67,335.27,335.69,334.25,331.43,326.35,323.00,318.94,317.31,317.68,315.14,312.60,312.59,309.31,307.87,305.15,309.39,304.14,302.38,302.99,308.59,300.23,312.99,320.70,320.56,323.45,328.61,331.87,334.86,338.09,336.52,330.65,326.78,317.26,317.16,312.69,311.61,313.56,317.75,317.21,317.00,318.63,320.05,328.78,319.39,327.00,325.85,316.08,314.38,312.55,319.87,318.02,316.51,317.64,314.10,310.19,309.50,306.39,305.99,307.12,302.73,300.64,305.54,302.13,296.14,301.74,288.94,291.58,290.49,326.54,317.09,323.88,327.69,325.60,328.42,328.43,332.32,332.59,331.84,334.93,333.82,330.15,324.16,283.98,,,,330.92,331.65,,317.22,318.90,,,,,,,317.08,326.67,,332.54,332.99,332.28,335.16,334.01,331.19,296.07,301.19,320.02,,,,326.80,333.58
2024-05-26 22:13:35.954000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.27,282.22,291.81,288.74,293.25,290.58,285.75,,,,,,,,,,,,,,,,,,,,,,296.07,300.03,299.59,298.47,284.01,269.74,292.45,304.78,300.45,284.16,264.15,267.06,296.60,297.80,303.60,304.27,306.02,298.67,297.41,291.91,296.00,293.73,289.54,292.26,290.84,286.33,286.52,282.99,279.78,263.75,274.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 22:13:17.413000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.95,276.15,284.63,285.50,284.37,272.76,,,,,,,,,,,,,,,,,,,,,,294.72,297.88,298.23,296.00,274.09,268.50,283.40,298.88,295.08,276.66,264.62,262.06,286.81,294.81,301.99,301.09,303.97,293.69,294.44,286.57,292.27,291.15,283.65,290.43,288.76,285.49,284.55,283.23,280.08,,,,307.35,309.74,306.93,303.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11 22:13:30.022000,L9,,,,,,,,,308.71,310.92,320.65,319.91,313.77,314.55,321.28,,,,,,,,,,,,,,,,272.42,280.27,292.61,289.26,294.57,289.66,,,,,,,,,,,,,,,,,,,,,,,264.50,298.50,299.22,291.53,276.22,268.30,289.89,302.28,297.66,282.70,262.37,268.49,290.99,296.37,305.09,305.36,305.46,301.13,294.19,290.41,295.89,286.33,288.45,289.99,287.77,284.59,285.42,279.26,275.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05 22:13:33.155000,L8,320.03,313.54,312.02,317.77,320.30,321.41,325.60,325.00,325.30,327.38,326.48,330.12,325.40,332.12,333.86,324.64,292.46,327.31,330.57,329.73,289.61,336.98,287.53,334.11,330.16,317.47,322.82,321.25,318.12,318.10,314.33,312.42,313.09,308.78,311.26,307.70,273.27,299.85,,,303.26,295.22,309.56,321.34,323.27,324.59,332.81,331.11,335.50,334.52,335.17,328.73,323.04,317.94,317.53,313.76,312.02,313.18,317.18,316.04,316.41,315.60,316.87,319.23,318.93,322.26,316.02,313.73,313.33,314.19,320.06,316.49,317.41,319.07,313.47,311.50,308.42,302.86,305.15,302.61,300.59,300.26,304.35,307.16,296.07,302.95,287.81,287.01,287.86,325.34,326.47,325.94,325.41,324.86,323.30,,,328.19,327.74,331.93,,,,283.38,,,,329.59,330.10,,,,,,,,,,,327.45,322.94,299.46,333.08,330.85,333.76,312.18,327.12,,,317.25,,,,326.08,330.46
2024-09-07 22:14:06.843000,L8,314.55,316.18,310.21,311.00,310.68,316.41,321.50,320.52,322.18,322.94,325.38,327.10,324.90,324.50,328.89,308.33,326.09,321.38,326.39,325.48,324.52,282.35,326.88,329.83,328.09,310.51,315.69,315.46,312.96,313.62,310.07,308.74,307.03,305.14,302.55,294.58,302.83,,,,300.56,293.07,304.70,316.42,318.32,319.34,329.54,325.93,329.53,331.55,327.60,324.63,317.49,311.94,313.04,307.01,304.36,305.64,307.32,306.02,310.17,306.99,313.80,314.91,312.28,308.67,308.67,305.82,303.00,304.35,307.36,303.00,305.12,304.39,303.10,299.88,296.63,293.47,294.56,294.99,288.94,290.85,293.37,293.23,288.89,287.37,284.22,280.07,281.38,,,,,,,,,,,,,,316.38,281.17,,,,,,,312.84,,,,,,,,,,,326.40,323.69,324.02,324.51,322.26,,,,,,,,,
2024-09-15 22:14:02.877000,L9,318.99,318.31,314.67,316.02,313.79,320.97,323.16,323.91,325.86,325.93,328.82,330.23,324.28,327.02,331.95,322.10,328.99,325.61,328.88,330.13,279.30,335.87,335.14,332.90,331.49,322.39,320.90,318.82,317.06,317.69,314.25,310.29,311.54,308.70,307.01,255.98,254.99,303.85,,,305.09,296.71,310.15,319.90,320.08,322.44,328.53,329.59,333.73,336.85,335.11,325.46,324.02,316.79,316.23,311.07,306.47,307.14,312.39,312.71,309.19,315.09,314.48,320.67,317.75,313.03,311.37,311.58,311.89,310.34,312.58,302.25,305.97,306.84,308.48,303.18,301.29,296.70,299.91,301.94,293.50,295.11,301.21,292.71,292.36,291.27,284.10,286.57,284.01,320.08,320.84,322.32,322.94,322.12,325.80,325.57,330.24,333.17,330.28,331.31,,325.36,293.58,279.10,,,,330.82,333.57,,300.38,321.27,,316.13,310.25,306.11,,,299.17,321.98,,327.69,331.32,329.48,334.83,331.70,328.08,,,315.83,316.37,309.66,310.48,325.70,332.65
2024-09-23 22:14:06.459000,L8,309.87,311.02,305.00,306.06,306.03,312.99,313.76,314.57,318.66,317.91,320.73,321.87,318.50,320.07,324.17,316.80,322.07,319.96,323.08,322.74,321.35,328.14,325.09,325.57,322.91,306.36,307.25,311.08,309.38,313.13,307.92,304.46,304.99,302.90,300.76,291.85,295.29,,,,,,,,,,329.44,344.66,345.84,383.31,,427.64,355.19,319.22,311.70,304.42,301.86,302.68,307.54,280.09,308.19,304.39,365.14,,,312.06,337.88,313.27,257.04,257.62,266.71,271.23,300.47,,,,,,,,,,,,,,,,,,,,,,,,,328.31,324.06,324.57,,,,,,,,325.86,326.27,,,,,,,,,,,,,322.69,324.49,323.72,325.92,324.95,323.39,,,,,,,,
2024-10-09 22:14:09.304000,L8,321.15,318.25,314.65,316.52,313.63,319.10,325.89,321.69,325.30,328.83,327.65,330.89,326.10,331.16,332.27,325.21,330.37,329.80,329.55,330.76,333.94,334.47,337.32,337.82,329.68,322.34,321.53,322.51,316.33,318.80,314.95,314.09,312.81,308.42,307.79,306.25,307.94,298.75,,,307.53,298.71,309.10,320.56,323.03,325.05,329.80,329.09,337.56,341.36,335.06,327.85,325.43,319.32,314.67,311.93,306.85,308.10,314.74,313.32,314.56,316.03,320.99,325.16,324.41,319.60,318.47,316.53,312.59,311.96,316.49,308.12,303.60,302.53,304.43,299.53,301.45,298.52,300.23,303.65,299.89,296.36,298.59,293.17,289.69,290.23,285.32,284.38,283.59,321.46,317.80,320.22,322.16,321.63,326.69,331.37,285.03,334.02,331.35,332.88,311.78,328.78,319.46,277.30,,,,335.88,335.44,,323.15,322.80,,,,,,,309.06,324.15,328.95,331.16,332.59,330.27,336.25,333.78,332.23,,,312.58,,,,325.58,330.19
2024-10-17 22:14:18.028000,L9,314.53,313.91,306.48,309.27,307.72,310.27,317.20,315.45,317.80,320.40,321.88,322.86,320.46,322.60,325.45,287.94,325.65,322.04,325.07,324.16,325.55,328.48,324.30,331.89,324.03,318.10,318.90,318.57,316.04,315.69,312.28,311.32,312.23,307.01,303.55,296.28,303.13,,,,292.49,311.70,309.86,319.10,314.09,318.88,345.55,335.65,378.48,339.92,335.09,333.80,328.59,313.70,309.56,302.52,302.75,302.78,306.11,307.86,312.58,304.02,307.91,320.27,322.41,322.54,314.69,303.68,282.45,310.77,316.63,310.62,302.42,301.28,300.74,,,,,,,,,,,365.09,294.32,353.30,307.75,316.03,312.38,321.03,322.50,322.35,315.15,300.54,325.42,328.97,325.99,326.56,314.08,314.44,311.38,308.97,306.20,306.94,309.37,327.13,329.79,309.28,318.78,,,,,,,,,,,325.70,325.97,326.90,324.90,324.76,321.97,,,315.52,,305.78,,,
2024-11-02 22:14:17.535000,L9,310.07,307.91,300.41,304.66,303.24,306.40,310.94,311.13,312.59,316.61,318.31,317.62,317.71,319.76,321.85,314.48,321.93,318.59,279.24,320.68,321.48,323.65,319.39,324.46,317.05,315.31,311.88,311.91,307.64,311.57,307.57,304.22,304.53,302.34,300.57,292.56,293.87,,,,299.44,285.91,304.19,310.20,314.29,316.69,320.68,324.46,325.97,334.16,331.47,320.87,323.04,309.99,310.59,304.84,301.22,303.36,306.67,307.20,306.19,315.55,312.99,320.46,317.32,315.01,315.62,305.14,309.59,306.45,309.89,303.90,296.99,298.30,297.75,295.42,293.25,291.73,,,,,,,,,,,,,,,,,,,,327.55,322.30,324.87,,,,,,,,321.68,321.24,,312.46,,,,,,,,,,,320.94,325.03,323.14,323.21,323.39,318.33,,,,,,,,
2024-11-10 22:14:13.424000,L8,313.29,314.82,311.62,311.09,311.18,316.02,317.37,318.29,321.78,322.44,326.20,327.43,325.08,325.46,331.19,326.28,328.90,326.79,327.82,328.18,326.63,330.90,331.39,331.27,329.21,316.92,323.77,316.92,315.01,317.22,314.35,310.66,309.65,306.63,305.63,300.96,303.83,301.44,296.65,288.83,306.01,297.54,311.74,319.01,321.68,324.02,325.84,329.59,333.37,342.02,336.33,328.01,327.67,317.04,315.68,311.34,306.86,308.13,314.64,315.36,314.69,320.29,320.07,328.27,325.27,327.21,322.04,315.60,314.72,312.73,317.88,308.30,303.14,301.11,302.41,298.61,300.70,297.30,300.48,304.91,297.40,297.52,298.61,291.50,291.38,289.30,285.30,289.55,285.88,320.97,318.31,318.32,320.03,320.86,330.75,326.32,331.39,334.56,329.76,331.99,317.02,327.01,315.49,280.61,,,,330.33,331.64,,319.23,323.08,,,,,,,,318.02,328.13,330.53,331.16,330.41,330.62,331.56,326.59,,,311.80,,,,318.48,325.96
2024-12-04 22:14:24.237000,L9,321.53,320.67,317.94,317.16,318.43,319.28,323.14,324.87,326.71,329.11,333.87,332.59,332.16,332.67,335.56,332.98,336.27,331.91,334.26,334.08,335.04,336.76,334.88,335.84,338.63,326.17,327.14,325.14,322.10,321.55,321.78,317.01,313.84,311.76,308.38,308.87,313.22,304.63,300.21,275.25,309.04,304.70,319.89,325.39,327.75,328.35,331.63,337.15,340.79,349.48,343.46,336.94,338.81,327.60,321.28,314.44,317.74,318.97,324.19,323.69,327.93,333.03,330.43,333.78,334.65,329.55,339.54,321.81,321.78,323.32,322.77,327.05,310.59,309.56,307.52,312.43,307.75,306.99,310.43,306.59,311.65,305.24,298.68,301.50,297.53,292.26,296.70,287.72,289.18,329.83,317.65,315.06,330.61,326.39,337.11,338.32,334.07,336.87,332.30,334.31,325.05,331.56,323.40,294.61,,,,332.37,341.34,298.66,329.12,328.29,,,,,,,,,,336.75,334.87,336.80,333.27,335.29,330.59,,294.54,322.71,,,,,
2025-01-05 22:14:18.819000,L9,313.76,314.22,310.76,313.21,312.32,314.01,317.11,319.47,321.04,322.25,324.00,323.76,325.39,326.37,329.40,323.36,328.08,327.90,326.07,279.45,328.80,330.43,327.62,327.92,329.14,321.79,320.91,321.32,319.29,316.62,314.74,314.60,312.07,308.73,304.94,301.16,306.22,289.68,,,306.03,304.75,317.82,319.82,323.08,323.14,325.84,331.76,332.76,339.95,336.71,328.35,329.86,319.83,318.33,311.28,309.55,317.45,320.10,322.10,317.32,320.81,321.21,329.88,334.17,336.16,326.36,321.10,321.25,318.02,320.44,313.37,308.75,307.00,306.73,303.38,305.81,301.77,302.99,306.29,299.82,300.57,298.33,293.66,295.56,292.50,290.34,292.79,287.58,325.95,312.87,312.55,327.00,324.38,329.47,325.83,329.31,331.34,324.33,329.85,,320.86,312.07,293.27,,,,327.30,331.38,297.62,312.10,,,,,,,,,,,332.82,332.60,332.52,327.93,325.96,316.80,,,318.70,,299.15,,,
2025-01-21 22:14:25.000000,L9,322.06,319.25,317.42,318.43,321.45,320.89,324.94,327.99,328.18,330.95,335.87,331.93,332.87,336.08,334.80,335.37,336.38,335.83,337.42,335.35,338.18,337.82,337.63,338.76,335.10,326.21,326.22,324.91,322.85,323.44,321.19,315.78,315.04,312.31,308.59,309.08,312.68,300.01,298.32,,312.15,304.65,320.04,325.98,326.74,328.26,328.88,334.61,339.16,348.02,344.92,336.20,334.58,330.60,319.52,314.55,316.62,320.50,326.81,325.57,330.94,329.46,330.94,333.89,332.74,330.83,341.64,325.78,326.75,324.50,322.55,328.37,315.94,316.98,314.25,315.77,314.64,315.39,317.23,316.20,319.49,312.81,304.49,309.74,296.03,300.76,303.37,289.70,298.60,330.19,314.28,316.69,336.64,327.67,338.75,284.31,336.27,335.24,332.23,333.88,308.60,330.64,304.51,300.69,,,,340.08,340.05,309.59,333.02,331.93,,,,,,,,,329.25,335.59,337.11,335.04,337.67,333.71,329.73,,,328.94,,303.02,,,322.01
2025-02-22 22:14:21.123000,L9,322.33,319.86,319.50,319.92,322.63,321.65,326.61,329.04,329.81,333.74,338.06,335.40,334.99,336.48,336.38,334.22,336.62,335.64,334.97,335.09,337.31,337.06,338.64,337.68,335.20,323.55,324.76,323.58,321.12,320.58,319.00,315.69,312.98,310.91,307.09,306.57,266.54,,,,307.86,303.26,315.64,323.43,325.33,326.19,329.79,332.78,336.99,347.59,346.03,336.93,335.49,330.74,318.66,312.91,314.32,316.75,322.97,321.92,327.47,326.59,330.22,331.29,331.88,331.17,342.03,325.42,326.33,322.90,322.12,332.58,316.66,319.52,315.85,319.93,316.54,316.13,318.68,316.17,321.45,313.21,307.18,310.34,301.03,301.61,304.08,289.51,298.18,,,,,,339.93,339.51,338.13,338.80,333.22,334.82,,,315.98,301.02,,,,340.89,340.12,,333.41,332.60,,,,,,,,,333.69,333.86,335.84,334.20,340.71,335.76,331.63,,,,,,,,330.96
2025-04-03 22:13:52.056000,L8,320.64,321.56,320.84,317.56,320.71,321.96,323.19,327.93,339.80,327.95,333.80,335.64,333.66,332.37,338.31,285.71,276.50,275.63,272.08,274.84,274.02,272.19,337.93,336.12,337.45,326.78,324.17,326.64,323.35,320.20,316.32,317.21,316.17,312.07,306.47,304.37,312.48,303.29,300.36,305.16,307.73,304.94,317.02,321.92,325.54,325.63,332.52,331.44,340.50,354.83,341.00,333.81,336.92,326.26,321.88,312.93,310.47,318.03,320.38,320.87,320.28,323.82,323.59,330.36,336.72,337.07,335.03,322.41,321.06,318.37,322.38,318.87,316.40,316.75,315.92,312.88,311.13,306.95,315.13,312.05,310.70,311.98,309.53,305.43,306.97,294.50,303.14,299.05,288.90,,,,,,334.50,334.28,334.29,341.22,334.22,333.07,326.46,329.62,321.24,305.07,,,,334.63,344.91,,292.17,327.12,314.68,321.53,320.80,316.69,,,319.84,327.23,332.39,335.13,333.72,332.39,334.19,334.22,336.04,,296.70,,317.09,,318.89,326.62,333.51
2025-05-05 22:13:36.375000,L8,343.22,353.11,346.62,335.48,345.90,345.63,360.63,348.68,351.99,348.89,352.73,362.72,348.22,361.48,361.63,286.26,280.70,277.38,274.59,277.95,275.24,273.40,357.57,279.53,292.08,354.81,346.80,349.61,340.83,342.89,346.81,346.00,341.98,339.78,337.42,333.86,337.07,345.59,309.23,320.07,322.13,314.62,331.41,335.00,334.34,351.68,353.39,361.35,360.16,366.52,351.99,343.32,356.12,350.78,341.86,336.97,334.55,340.29,332.55,340.85,340.48,339.28,340.13,341.80,340.56,333.80,348.33,328.56,327.77,330.09,338.24,343.27,321.29,329.80,331.18,326.61,326.71,312.31,324.30,324.04,326.15,323.34,325.77,314.45,321.56,306.91,315.89,329.85,327.25,334.21,330.96,330.41,345.62,340.66,297.23,284.08,280.73,360.03,361.81,365.76,359.66,361.99,348.15,320.19,,,,371.36,364.60,,291.07,289.23,294.57,345.48,353.48,341.19,328.63,284.72,283.56,278.90,299.92,283.29,281.67,357.61,359.41,359.22,362.13,,313.51,340.68,343.76,333.87,340.27,271.78,281.70
2025-05-21 22:13:39.816000,L8,324.40,330.52,322.96,323.13,328.53,325.95,335.16,338.34,335.98,334.23,339.29,339.48,334.99,337.88,343.67,294.49,286.82,281.50,283.28,282.36,280.24,280.92,282.87,291.40,291.20,326.43,324.24,326.23,322.97,322.75,318.51,318.98,316.61,312.20,308.24,310.49,312.41,301.33,296.18,,315.19,304.87,319.24,325.69,329.26,331.88,341.06,336.66,342.63,344.63,344.96,335.48,332.16,327.11,320.32,320.48,317.38,318.04,318.90,317.42,322.25,318.04,323.84,329.29,325.37,326.60,329.84,323.03,320.79,318.84,318.90,320.06,316.66,320.27,313.19,313.17,310.85,307.50,312.61,309.25,314.64,306.18,303.72,308.43,299.75,295.10,296.40,285.56,287.94,324.03,325.93,325.25,327.74,324.93,304.72,298.17,290.95,341.53,336.39,335.58,330.21,326.89,323.20,279.45,,,,344.24,342.49,,298.55,299.85,306.35,329.89,328.39,322.93,,323.16,327.95,333.86,338.11,337.73,335.55,335.69,340.24,339.46,338.48,,,319.89,324.44,,325.66,333.28,341.36
2025-06-06 22:13:42.612000,L8,315.40,318.50,295.40,311.34,314.14,314.98,327.12,321.93,323.85,323.79,277.73,328.51,320.08,326.59,327.30,,,,,321.53,321.74,292.60,320.03,331.13,,,316.16,319.95,322.52,322.72,319.70,317.62,317.27,312.72,326.36,321.07,317.42,312.68,304.30,289.11,315.95,308.35,322.74,329.06,330.82,332.18,347.87,346.65,348.89,369.46,341.38,335.19,332.33,347.59,338.34,331.35,326.85,318.41,325.48,324.90,329.02,324.56,329.51,336.13,325.34,328.17,335.01,313.47,269.58,267.75,306.18,319.92,317.95,334.25,312.73,314.37,307.05,305.50,309.04,306.46,307.13,298.77,299.86,309.08,290.82,287.34,275.03,,,,,,,,,,,331.46,307.40,,,,,,,,,351.97,341.92,,,,,,,,,,,,,331.45,335.57,335.12,343.32,339.87,339.04,,289.72,,,,,,
2025-06-22 22:13:55.495000,L8,324.53,325.61,321.18,322.95,327.14,327.03,338.23,338.19,336.87,337.64,338.53,339.48,334.18,338.15,337.61,330.94,333.14,330.12,335.63,334.41,333.45,337.62,336.22,335.41,330.99,325.72,323.75,325.83,321.48,319.97,319.57,316.90,315.71,311.05,309.78,308.82,310.88,305.25,297.28,,308.06,300.96,317.70,325.67,327.63,329.55,332.28,340.23,341.63,338.55,340.52,334.80,328.61,327.70,319.64,313.56,316.06,320.10,322.46,319.03,317.04,318.26,320.61,335.24,318.48,321.17,322.55,314.24,314.04,314.28,319.04,319.49,318.27,336.09,314.47,311.83,308.99,304.13,308.49,309.00,306.23,301.35,311.03,303.14,295.88,304.16,288.04,290.95,287.46,326.85,326.73,326.45,326.07,325.06,329.83,331.44,331.15,335.98,335.53,334.31,,,314.02,282.52,,,,343.13,338.59,,325.46,325.39,315.23,330.15,291.35,322.68,,322.41,327.84,334.18,334.26,330.97,334.42,333.11,339.23,336.29,337.24,,,319.55,324.57,317.21,325.69,333.50,341.12
2025-06-30 22:13:55.516000,L9,305.34,284.51,291.77,301.72,304.93,308.54,315.98,316.09,315.75,318.47,317.97,323.10,314.96,317.89,288.28,,,,,,,,,,,,298.27,306.04,300.44,306.81,301.68,297.97,295.48,293.56,292.67,,,,,,,,,,,,,,,,,,,,,278.35,283.35,298.77,295.91,300.09,301.74,296.35,,,,,,259.70,258.55,259.19,280.51,299.74,307.99,305.78,305.03,297.59,296.43,266.24,287.86,291.46,271.77,288.86,286.42,280.37,279.51,273.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16 22:14:00.743000,L9,321.89,317.99,313.23,318.22,323.96,324.16,332.35,327.56,332.23,332.96,334.52,338.62,329.57,331.62,336.45,304.73,329.30,324.37,291.55,324.79,327.72,335.76,328.68,329.74,326.52,319.21,317.09,317.81,321.17,317.79,311.29,312.29,311.14,309.20,300.18,295.12,,,,,,279.88,313.14,319.62,323.66,321.97,330.39,328.44,341.57,333.75,334.72,328.41,324.32,320.58,317.79,307.77,306.97,315.60,317.49,309.61,314.82,314.97,315.01,319.11,314.28,310.90,312.62,298.21,308.22,302.83,305.55,312.76,313.56,312.95,312.65,307.46,303.59,300.23,303.26,298.61,298.77,297.18,299.11,294.95,300.08,287.35,287.56,280.50,280.50,,,,,,322.72,328.43,323.28,330.86,325.94,327.97,,,,281.40,,,,327.80,335.57,,314.41,,,,,,,,,327.70,326.45,331.50,301.83,326.80,330.20,324.77,329.44,,,,,,,325.10,334.25
2025-08-01 22:14:06.695000,L9,346.79,337.81,345.53,345.31,333.05,341.46,346.82,344.58,359.13,360.37,356.23,355.45,357.78,340.73,342.74,352.58,333.97,351.66,350.90,342.16,339.79,357.29,345.73,355.83,332.34,332.41,344.89,332.34,329.51,345.17,335.12,323.06,319.26,317.89,329.11,336.19,314.84,310.35,278.77,336.28,327.28,319.56,341.10,355.38,354.40,339.64,356.21,350.84,362.95,365.62,363.44,345.73,343.10,354.32,352.94,333.58,328.81,329.16,337.12,339.26,326.22,339.12,338.17,341.50,342.75,340.14,331.18,344.60,347.49,348.76,344.54,347.62,344.10,337.29,344.96,342.18,331.72,335.08,333.12,343.07,364.46,351.37,379.79,347.59,336.78,340.40,348.95,344.50,342.73,359.00,319.27,326.08,351.12,344.88,332.00,297.62,331.19,343.45,337.93,351.22,333.91,336.90,343.34,339.33,348.04,315.48,317.94,345.89,341.05,350.93,356.00,339.20,312.01,330.73,333.37,326.75,,327.35,329.85,357.39,341.74,340.13,335.91,338.73,340.61,340.97,338.73,,338.63,354.58,326.20,353.45,332.40,340.26,349.12
