dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0015,nzd0467-0042,nzd0467-0071,nzd0467-0029,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0038,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037
2018-11-10 22:14:08+00:00,309.93,306.2966666666667,303.3433333333333,301.7933333333333,304.5133333333334,307.10999999999996,310.36333333333334,312.43,317.78,317.76,319.5266666666667,317.9266666666667,317.32666666666665,318.78666666666663,319.82,318.8833333333333,320.43333333333334,317.24666666666667,320.8333333333333,322.49333333333334,320.35999999999996,327.55,324.69666666666666,320.58666666666664,326.36,329.54,326.95,322.94,326.2,326.95,325.84,322.59,316.87,319.505,312.2,312.9066666666667,311.3666666666666,308.93,309.0733333333333,309.00333333333333,305.6333333333333,302.0933333333333,299.96666666666664,299.0366666666667,297.1433333333333,295.025,295.52,290.72,293.98,185.52,238.85333333333332,273.7133333333333,281.56,302.40333333333336,300.9925,310.5733333333333,310.90333333333336,318.9433333333333,322.50333333333333,323.14,328.7966666666667,324.78,317.6766666666667,315.0266666666667,299.55,307.3733333333333,303.33666666666664,298.58,300.5833333333333,304.7033333333334,303.9866666666666,304.9533333333334,308.4066666666667,310.45666666666665,313.28666666666663,310.7,305.86333333333334,305.49666666666667,297.7266666666667,308.79999999999995,310.15999999999997,301.18333333333334,298.6666666666667,303.27666666666664,298.03000000000003,298.97999999999996,297.32,292.56,282.26666666666665,290.03,280.6766666666667,284.64,287.165,281.27,279.05999999999995,284.86,283.9733333333333,272.78,270.93,268.1933333333333,311.58,313.47,317.59,318.76,318.24,300.28,230.95499999999998,309.645,312.12,309.245,304.28999999999996,300.44,282.07,302.71000000000004,266.04,270.61,275.66333333333336,260.05333333333334,242.01666666666668,309.66999999999996,319.4,270.89,319.95,,,,,,,,,,,,
2019-02-14 22:13:57+00:00,308.555,304.57500000000005,301.21000000000004,301.92,303.53666666666663,306.15666666666664,308.8,311.09,316.39,317.9,318.08500000000004,317.4066666666667,317.2733333333333,318.4433333333333,321.25666666666666,318.89000000000004,320.3066666666667,317.68,320.58,322.09,320.3066666666667,325.3333333333333,321.74666666666667,320.22999999999996,324.12,328.28499999999997,326.645,322.45500000000004,326.15,328.28,325.18,322.02,316.105,322.12,311.94,313.31666666666666,312.2233333333333,309.53333333333336,309.53999999999996,310.0266666666667,306.3533333333333,301.83666666666664,300.94,299.2833333333333,296.7966666666666,296.32500000000005,296.06,292.57500000000005,293.34000000000003,183.8,256.65000000000003,278.94666666666666,282.20666666666665,302.5566666666667,309.8533333333333,310.7366666666666,310.81666666666666,316.7133333333333,322.68333333333334,323.6066666666667,331.5733333333333,324.28499999999997,318.74,317.0266666666667,301.5233333333333,307.1433333333334,303.0733333333333,298.7,301.28999999999996,306.7966666666666,305.91,306.73333333333335,309.37666666666667,311.92333333333335,314.5833333333333,312.18333333333334,304.415,311.6566666666667,300.30333333333334,312.01,313.24,305.5366666666667,300.6366666666667,301.34,296.75,298.09666666666664,296.395,293.40999999999997,285.1666666666667,291.21000000000004,283.56333333333333,287.21,289.915,282.08666666666664,281.6766666666667,287.08000000000004,284.1766666666667,276.67333333333335,275.8,273.8933333333334,317.16,316.62,320.98,323.54,322.04,320.09,230.59,279.40999999999997,298.935,296.88,289.475,285.695,277.44,269.265,269.45,277.3566666666667,281.22333333333336,261.44,269.27000000000004,316.97,319.4,270.2099999999999,319.705,,,,,,,304.38,300.29,310.73,289.46,,
2019-06-06 22:13:59+00:00,313.11,306.4,305.44,305.15,305.45000000000005,308.125,309.87,312.14,315.745,318.66499999999996,321.57,320.115,319.86,320.4,323.125,320.3,323.46,319.28499999999997,322.46500000000003,322.645,322.12,327.03499999999997,324.675,310.905,322.735,327.03,326.34,321.97,323.26,326.315,324.0,322.195,317.08,318.745,308.98,317.31,315.945,311.66,311.465,310.95000000000005,308.165,304.475,303.555,301.405,298.945,296.315,294.56,293.19500000000005,292.525,195.48,285.58,294.25,289.325,307.66,313.855,314.68,316.58,320.275,324.105,325.245,331.13,327.69,322.945,321.045,312.77,310.09000000000003,304.445,302.33000000000004,305.385,310.595,309.11,310.3,312.655,314.765,317.33000000000004,312.78999999999996,311.8,319.695,313.34000000000003,310.985,312.265,318.075,310.42,307.635,304.995,303.925,299.43,293.63,293.41499999999996,292.355,289.62,288.80999999999995,290.09000000000003,294.53499999999997,288.53499999999997,288.3,293.67499999999995,278.81,279.195,278.615,316.53,317.605,319.365,322.865,321.27,315.39,229.36,267.77,308.145,295.97,289.43,285.21,272.81,255.34,271.275,280.095,286.03499999999997,261.78499999999997,309.65999999999997,318.11,,269.53,319.46,,,,,,,304.38,300.29,310.73,289.46,,
2019-06-22 22:14:04+00:00,312.99,308.015,307.06,306.7,307.0833333333333,308.96666666666664,311.12999999999994,314.895,315.745,318.82,322.325,320.72666666666663,320.29,320.4,322.7033333333333,320.89000000000004,323.92333333333335,319.08,322.75,322.71999999999997,322.7133333333333,327.03499999999997,325.1766666666667,314.9633333333333,324.84,324.04999999999995,325.80499999999995,321.19000000000005,324.4433333333333,325.8933333333334,324.7866666666667,323.07666666666665,318.6666666666667,317.90333333333336,311.33666666666664,317.59666666666664,315.95,311.78333333333336,311.43333333333334,310.50666666666666,307.74,304.44666666666666,303.37333333333333,301.58666666666664,299.2233333333333,297.23,297.37,294.3833333333334,290.2033333333333,192.78,285.58,294.73,290.6933333333333,307.65333333333336,313.8233333333333,315.05333333333334,317.02666666666664,322.93333333333334,324.7033333333333,326.23333333333335,330.31333333333333,327.04499999999996,322.82666666666665,321.01,312.28666666666663,310.04333333333335,304.25666666666666,303.15333333333336,305.9166666666667,309.39000000000004,307.8533333333333,309.84,311.71,314.36333333333334,316.57666666666665,312.23333333333335,308.95000000000005,317.5833333333333,309.75,309.94,312.01,315.77,308.68333333333334,307.6066666666666,305.25333333333333,304.27333333333337,300.40333333333336,292.9633333333333,291.7133333333333,292.8966666666667,286.97333333333336,287.43,289.81333333333333,292.08666666666664,287.0,288.25666666666666,287.58666666666664,276.26,274.8666666666666,273.74333333333334,317.1666666666667,317.0833333333333,318.26666666666665,322.865,320.80333333333334,313.6333333333333,229.49,267.77,308.145,295.97,289.43,285.21,272.81,255.34,268.3966666666667,274.8566666666666,279.5366666666667,260.0366666666667,309.74666666666667,311.4,,269.53,319.46,,,,,,,304.38,300.29,310.73,289.46,,
2019-09-10 22:14:27+00:00,312.99,308.015,307.06,308.25,307.855,309.5,312.4649999999999,317.65,316.47,319.28000000000003,322.325,321.485,320.72,320.79,321.99,320.34000000000003,324.185,318.38,322.98,322.755,323.705,329.96,327.215,310.28499999999997,326.455,306.745,325.27,301.915,323.95500000000004,324.81500000000005,324.59000000000003,323.605,320.33000000000004,316.06500000000005,311.58,318.025,315.61499999999995,311.625,311.105,309.54999999999995,306.9,304.59999999999997,303.08500000000004,301.615,309.03,298.225,300.18,296.40000000000003,288.95500000000004,192.78,284.13,296.235,291.4,307.745,313.98,315.51500000000004,318.55999999999995,326.26,324.72,326.8,328.65500000000003,327.04499999999996,322.70000000000005,320.585,311.79499999999996,310.125,303.955,303.23,306.12,307.64000000000004,306.13,307.80499999999995,310.21500000000003,313.425,315.69,310.51,308.95000000000005,313.33000000000004,307.4,308.035,310.735,313.15,307.93499999999995,308.62,309.32666666666665,305.63,301.895,292.375,290.37,293.47,285.45500000000004,286.6,289.79,291.125,285.1,288.775,285.96000000000004,282.49666666666667,271.135,280.50666666666666,317.16999999999996,317.315,316.90999999999997,322.19,320.18500000000006,310.405,230.03000000000003,269.06,295.56,282.65,274.77,271.42,285.53,276.08,265.55500000000006,269.22999999999996,273.565,258.935,310.315,294.8,302.51,,282.58,278.81,277.66,281.01,284.99,284.05,285.18,275.04,269.72,275.41,271.2,277.91,291.78
2019-11-13 22:14:33+00:00,314.59,311.7733333333333,308.24666666666667,309.46500000000003,310.5466666666667,311.06333333333333,314.43,318.71,319.425,320.26,323.99666666666667,323.3433333333333,323.13,324.95500000000004,324.31666666666666,322.45,326.40333333333336,320.31666666666666,326.59666666666664,325.0566666666667,327.3333333333333,333.365,327.215,318.2233333333333,328.69,314.28333333333336,329.72,301.915,325.61000000000007,326.61333333333334,325.53000000000003,324.33,320.33000000000004,304.54333333333335,311.58,319.43333333333334,316.59666666666664,313.7,312.60333333333335,311.39,308.49333333333334,305.85999999999996,304.52000000000004,302.3733333333333,309.03,298.225,300.18,296.40000000000003,274.90000000000003,192.78,285.78999999999996,294.84999999999997,291.05,307.37333333333333,314.46999999999997,315.8333333333333,318.24333333333334,325.3966666666667,325.74333333333334,328.3833333333333,331.40000000000003,328.29333333333335,322.90000000000003,322.40000000000003,313.66333333333336,310.95,304.44,304.16,305.85999999999996,308.58,307.69666666666666,310.03999999999996,312.6233333333334,314.82666666666665,317.55,314.1366666666666,310.8766666666667,316.92333333333335,309.25,309.83666666666664,312.51000000000005,312.71,308.0133333333333,306.91,306.6625,302.7033333333333,300.85999999999996,292.04333333333335,290.21,292.50666666666666,285.51,288.42333333333335,288.7966666666667,290.9866666666667,287.02000000000004,287.55,285.04,282.59749999999997,271.8933333333334,279.3325,316.2966666666666,315.89000000000004,315.2866666666667,321.94,319.48,310.16333333333336,230.35333333333335,269.06,296.3,284.48,277.395,277.28,275.68499999999995,265.21500000000003,268.99,270.6666666666667,275.35999999999996,258.94,308.0133333333333,304.09,310.47,261.29,302.475,284.5,295.15,281.01,284.99,284.05,285.18,289.805,286.81,291.73,286.845,277.91,291.78
2020-03-04 22:14:08+00:00,313.6,313.79,307.435,310.68,310.15999999999997,309.105,312.485,315.695,318.065,318.44000000000005,323.22,322.065,321.805,329.12,324.20000000000005,322.57000000000005,326.24,320.425,327.11,324.91,326.875,330.96,319.41,334.1,329.44500000000005,314.65000000000003,329.295,278.67,327.40999999999997,328.075,325.52,324.12,319.14,300.70500000000004,311.86,319.485,316.16499999999996,314.3,312.415,311.605,308.435,304.94,303.88,301.4,311.935,296.74,296.85,290.38,265.245,,285.515,291.335,288.34000000000003,305.185,311.025,312.625,313.78,319.09000000000003,324.545,326.005,336.28999999999996,330.61,323.515,324.86,314.41999999999996,309.65,302.285,302.74,303.64,307.445,309.625,312.135,315.125,316.01,318.54999999999995,318.35,314.82000000000005,319.795,311.85,311.625,314.695,314.31,307.745,304.385,304.28333333333336,299.685,299.875,293.675,291.575,293.30499999999995,289.78,292.185,290.28999999999996,292.01,289.865,287.82000000000005,284.31,288.8666666666667,277.665,283.82666666666665,314.98,314.15,313.42,320.78,318.07,309.35,230.135,294.19,293.62333333333333,295.32666666666665,290.92333333333335,277.0,272.51666666666665,265.21500000000003,272.5,274.44500000000005,275.07,256.365,304.865,306.74,310.47,269.03999999999996,302.475,284.5,295.15,281.01,284.99,284.05,285.18,289.805,286.81,291.73,286.845,277.91,291.78
2020-05-23 22:13:39+00:00,309.41,308.29,304.25,,304.39,304.02,306.61,311.62,313.75,314.66,319.1,317.07,318.07,,319.43,318.47,321.64,316.66,320.39,320.16,319.16,325.15,319.41,,325.73,322.17,324.42,270.08000000000004,325.9,325.94,323.63,322.46,319.14,319.91,311.86,316.72,313.77,310.75,309.23,308.14,305.19,301.5,300.37,298.91,296.15,296.74,296.85,270.365,272.02,,269.94,290.59,286.33,303.74,306.6,308.78,309.95,314.51,321.3,320.46,335.69,330.43,323.73,323.69,311.44,306.7,299.16,299.46,301.94,304.43,308.42,309.76,312.81,314.39,315.83,315.31,314.91,315.48,310.75,309.81,313.33,316.79,307.32,305.28,301.16,302.52,300.96,295.97,293.26,296.03,293.94,292.3,293.77,293.31,288.87,290.54,285.42,282.56,281.92,270.69,315.41,315.26,314.8,319.87,,309.02,229.27,319.32,309.88,317.02,317.98,276.44,266.18,,269.14,275.35,271.19,253.78,306.32,312.64,293.25,271.445,,,,271.47,,258.4,252.27,,,,265.9,266.55,
2020-08-27 22:14:20+00:00,310.81500000000005,308.03499999999997,304.22,305.94,305.46500000000003,307.45,310.555,313.0,316.04499999999996,316.375,320.59000000000003,317.07,317.16499999999996,320.31,321.55,318.355,321.48,317.6,321.605,321.775,322.0,327.59,324.25,326.96,325.11,321.1,324.235,287.45666666666665,323.215,324.4,323.265,321.125,319.14,308.295,300.055,314.035,313.185,311.24,309.225,308.145,305.66999999999996,302.025,301.34000000000003,298.415,296.74,296.65999999999997,295.78,268.84999999999997,277.9866666666667,170.33,274.45666666666665,289.27,284.54999999999995,302.685,307.99,309.54499999999996,311.91499999999996,318.33500000000004,321.43,322.345,332.20500000000004,326.345,321.055,318.90999999999997,311.74,306.205,301.24,299.575,301.20500000000004,304.865,305.635,307.68,308.89,312.96,314.445,312.805,311.235,312.53499999999997,308.905,307.5,309.025,310.21500000000003,304.725,304.05999999999995,302.935,301.95,299.025,293.43,292.28999999999996,293.125,289.27,288.36,290.15999999999997,291.735,288.095,287.87,286.87,280.08000000000004,275.97,270.81,313.81,313.43,313.32500000000005,318.28499999999997,315.31,305.67999999999995,227.7,322.705,309.88,317.02,317.98,276.44,266.18,,267.58,270.29,271.655,254.405,305.115,312.48,293.25,271.445,,,,271.47,,258.4,252.27,,,,265.9,266.55,
2020-09-28 22:14:31+00:00,312.22,310.25,307.02,307.01,308.58500000000004,310.88,314.37,314.74,318.14,317.475,321.635,320.47,318.705,321.32,323.895,319.845,323.38,319.225,324.15999999999997,325.265,325.23,330.66999999999996,328.77,327.30499999999995,327.31,322.54999999999995,326.15999999999997,305.0566666666667,324.075,324.58500000000004,325.06,322.545,319.79,309.58500000000004,302.51,315.26,314.14,312.655,310.58000000000004,310.12,306.66999999999996,303.90999999999997,303.015,299.58500000000004,299.185,297.06,294.71,251.1533333333333,275.13,170.33,272.2933333333333,289.095,285.54999999999995,304.925,309.90999999999997,311.485,314.02,322.995,324.22,324.9,329.995,324.66499999999996,320.13,318.90999999999997,312.235,308.69,304.43,301.2,301.295,305.115,305.15,308.165,308.20000000000005,311.735,312.655,310.475,308.78999999999996,311.0,307.405,305.935,305.755,306.31,304.40999999999997,303.30999999999995,303.645,302.54499999999996,299.065,292.205,291.605,292.385,287.83000000000004,288.425,288.885,290.635,287.78999999999996,289.99,286.815,279.635,273.485,269.46000000000004,312.21,311.6,311.85,316.7,315.31,302.34,229.055,326.605,326.48,326.64,326.36,,,,267.995,271.09000000000003,275.145,257.17,303.91,314.455,308.40999999999997,262.89,322.33,318.51,316.65,271.47,312.64,258.4,268.565,310.57,310.29,311.61,265.9,266.55,
2020-10-14 22:14:32+00:00,312.22,310.9533333333333,306.7166666666667,306.8566666666666,308.52,309.55,313.51,314.57,317.57666666666665,317.4166666666667,321.635,320.36,319.03,321.14,323.56666666666666,320.03333333333336,324.05,319.5166666666667,324.07666666666665,324.5733333333333,325.37333333333333,331.2,327.95666666666665,327.7133333333333,328.06,322.47999999999996,325.9533333333333,309.83500000000004,325.08,325.1933333333333,325.30333333333334,323.18333333333334,317.095,313.01666666666665,306.84999999999997,315.92,314.54333333333335,312.58,311.3966666666667,310.55333333333334,307.15000000000003,303.94,303.1566666666667,300.24666666666667,299.34999999999997,296.95666666666665,298.42999999999995,262.15,280.57666666666665,176.83,272.2933333333333,290.47,286.64,305.65000000000003,310.16333333333336,312.22333333333336,313.81333333333333,322.56,324.4433333333333,325.06666666666666,331.12666666666667,325.92333333333335,321.08,320.81333333333333,313.36,309.16,303.68666666666667,300.8933333333333,301.00666666666666,304.8433333333333,306.19666666666666,308.7266666666667,309.4666666666667,312.0333333333333,313.06,311.48,309.7833333333333,311.9433333333333,307.48,305.8333333333333,306.2866666666667,307.67,305.54,304.28,303.44,302.2633333333333,300.52,293.45,291.92,293.37,288.36333333333334,290.05,289.84,291.40000000000003,288.76,290.59,285.5,281.46000000000004,275.16333333333336,269.97,311.265,311.38,311.435,314.91999999999996,314.885,304.765,230.17666666666665,326.605,311.20000000000005,309.395,326.36,284.03,280.55,,269.72,272.32,276.3066666666667,257.9066666666667,303.88,314.72999999999996,308.40999999999997,262.89,322.33,318.51,316.65,271.47,312.64,258.4,268.565,310.57,310.29,311.61,265.9,266.55,
2021-06-11 22:14:01+00:00,283.94,,,,,,,,,,321.78,314.15,282.63,314.36,316.49,,,305.25,,,,,,,,,,,,,295.7,,,,,317.25,316.28,312.91,311.9,,,,,,306.28,,,,,159.81,,298.12,,,,,,,305.73,,296.24,308.04,315.27,306.37,306.81,311.4,,,305.39,,,292.79,,,,,,313.78,306.17,344.97,,,,,,,,,,,,291.3,,,,,,,,260.23,,,,,,,,,,,,,,,250.36,279.86,,256.11,,,,,,324.77,317.47,,326.1,,,,,,,,
2021-08-30 22:14:25+00:00,283.94,327.71,328.48,321.88,339.74,321.77,329.15,327.14,,332.0,325.995,324.275,282.63,322.125,322.745,351.69,329.31,316.115,342.26,334.09,343.72,337.71,,335.7,335.45,327.83,289.93,330.3,332.49,333.65,317.245,330.54,284.41,,278.12,317.25,326.625,323.305,327.495,,325.08,322.57,313.58,304.19,305.845,,310.66,298.43,298.75,233.615,303.36,302.01,307.3,313.4,322.01,328.93,323.92,,319.31,338.32,314.655,317.28,318.955,306.37,306.81,311.4,,314.92,305.39,319.52,308.29,300.70000000000005,315.7,,,,,313.78,306.17,328.20500000000004,,,,302.64,307.04,,307.37,300.38,297.49,300.4,297.51,291.3,,,,301.19,,,,271.27,318.53,315.31,334.33,345.86,341.88,,,,291.24,286.76,,288.87,283.33,264.75,266.03499999999997,280.98,288.04,257.90999999999997,310.93,326.54,326.98,287.97,326.09,327.46,321.71000000000004,,326.67,,319.14,319.48,316.1,309.17,,,
2021-09-15 22:14:29+00:00,283.94,327.71,328.48,321.88,339.74,321.77,329.15,327.14,,332.0,325.995,324.275,268.895,322.125,322.745,351.69,329.31,316.115,342.26,334.09,343.72,337.71,,335.7,335.45,327.83,284.15,330.3,332.49,333.65,317.245,330.54,284.41,,278.12,317.25,326.625,323.305,327.495,,325.08,322.57,313.58,304.19,305.845,,310.66,298.43,298.75,233.615,303.36,302.01,307.3,313.4,322.01,328.93,323.92,,319.31,338.32,314.655,317.28,318.955,306.37,306.81,311.4,,314.92,305.39,319.52,308.29,300.70000000000005,315.7,,,,,313.78,306.17,328.20500000000004,,,,302.64,307.04,,307.37,300.38,297.49,300.4,297.51,291.3,,,,301.19,,,,271.27,318.53,315.31,334.33,345.86,341.88,,,,291.24,286.76,,288.87,283.33,264.75,266.03499999999997,280.98,288.04,257.90999999999997,310.93,303.83500000000004,309.07500000000005,287.97,326.09,327.46,321.71000000000004,273.16,326.67,270.1,319.14,319.48,316.1,287.355,267.78,267.52,287.52
2021-12-20 22:14:31+00:00,314.84,319.63,319.065,315.63,325.255,318.515,329.15,322.405,321.22,326.55,328.21500000000003,329.88,290.19,327.89,327.73,337.885,328.3,324.89,333.53999999999996,331.21,343.72,333.865,330.92,331.91999999999996,331.11,329.15999999999997,298.99333333333334,327.07500000000005,330.31,331.325,332.055,327.85,301.845,324.52,295.78499999999997,320.07,328.21000000000004,325.345,328.61,315.29,318.16499999999996,314.56,309.99,303.58000000000004,304.145,301.97,305.525,295.985,296.235,299.725,296.21500000000003,297.84,296.62,307.71,316.69,322.15999999999997,320.45000000000005,319.74,331.12,333.33500000000004,332.81,326.72,320.705,321.89,312.02,310.06,306.13,307.98,302.85,313.985,308.44500000000005,308.45000000000005,313.53,315.33,316.89,315.05,316.03,313.88,312.29,310.21000000000004,307.17,312.17,304.87,301.08,301.845,296.6,300.395,297.405,296.65,295.83,297.28,292.94,292.14,294.95,289.07,294.83500000000004,292.61,281.43,285.78,283.175,315.63,314.05,322.63,330.755,329.18,314.37,221.8,326.26,307.6,303.87,324.74,308.21500000000003,283.33,264.75,277.895,281.225,287.21500000000003,259.845,307.82,308.4433333333333,313.79,287.97,324.27,330.15,325.95,273.16,327.24,270.1,319.14,319.48,316.1,287.355,267.78,267.52,287.52
2022-03-02 22:14:13+00:00,312.27,309.73,307.125,306.33500000000004,307.82,311.405,307.75,317.67,317.885,318.33500000000004,322.72,322.32,299.96999999999997,322.655,323.755,324.08,323.71000000000004,320.655,322.525,328.33,318.94,326.685,330.92,324.95,325.29999999999995,327.44,309.7333333333333,322.17,325.69,326.97,323.265,322.53,304.92499999999995,321.0,309.59000000000003,317.595,316.28999999999996,314.015,311.505,312.305,308.405,304.56,303.525,300.495,299.65999999999997,297.57000000000005,297.1,289.65999999999997,293.72,289.03,283.775,290.72,286.65999999999997,303.39,310.67,313.705,313.905,318.295,325.84000000000003,325.25,330.895,324.495,317.06,321.62,310.56,307.735,302.935,299.185,300.815,306.19,306.02,305.89,310.35,313.05499999999995,315.11,312.94,313.95,312.53999999999996,309.615,307.64,305.685,308.875,303.36,299.26,297.195,296.795,293.415,294.395,294.94,290.885,295.78499999999997,291.5,291.885,294.85,287.9,288.78,292.62,280.78999999999996,284.645,282.33000000000004,311.69,311.165,310.28499999999997,314.66999999999996,314.42,308.515,224.215,322.03499999999997,321.335,318.69,321.52,324.12,,,272.155,280.635,285.145,259.08500000000004,302.975,303.6566666666667,307.19500000000005,,322.45,,,273.16,,270.1,,,,265.54,267.78,267.52,287.52
2022-04-27 22:13:58+00:00,312.27,309.73,307.125,306.33500000000004,307.82,311.405,307.75,317.67,317.885,318.33500000000004,322.72,322.32,322.375,322.655,323.755,324.08,323.71000000000004,320.655,322.525,328.33,318.94,326.685,330.92,324.95,325.29999999999995,327.44,325.41499999999996,322.17,325.69,326.97,323.265,322.53,304.92499999999995,321.0,309.59000000000003,317.595,316.28999999999996,314.015,311.505,312.305,308.405,304.56,303.525,300.495,299.65999999999997,297.57000000000005,297.1,289.65999999999997,293.72,272.18666666666667,283.775,290.72,286.65999999999997,303.39,310.67,313.705,313.905,318.295,325.84000000000003,325.25,330.895,324.495,317.06,321.62,310.56,307.735,302.935,299.185,300.815,306.19,306.02,305.89,310.35,313.05499999999995,315.11,312.94,313.95,312.53999999999996,309.615,307.64,305.685,308.875,303.36,299.26,297.195,296.795,293.415,294.395,294.94,290.885,295.78499999999997,291.5,291.885,294.85,287.9,288.78,292.62,280.78999999999996,284.645,282.33000000000004,311.69,311.165,310.28499999999997,314.66999999999996,314.42,308.515,224.215,322.03499999999997,308.14666666666665,305.81,321.52,324.12,269.22,267.84,272.155,280.635,285.145,259.08500000000004,302.975,314.9200000000001,323.22,244.28,322.45,,,,,,,,,,,,
2022-05-05 22:13:54+00:00,312.27,309.73,307.125,306.33500000000004,307.82,311.405,307.75,317.67,317.885,318.33500000000004,322.72,322.32,322.375,322.655,323.755,324.08,323.71000000000004,320.655,322.525,328.33,318.94,326.685,330.92,324.95,325.29999999999995,327.44,325.41499999999996,322.17,325.69,326.97,323.265,322.53,304.92499999999995,321.0,309.59000000000003,317.595,316.28999999999996,314.015,311.505,312.305,308.405,304.56,303.525,300.495,299.65999999999997,297.57000000000005,297.1,289.65999999999997,293.72,264.3225,283.775,290.72,286.65999999999997,303.39,310.67,313.705,313.905,318.295,325.84000000000003,325.25,330.895,324.495,317.06,321.62,310.56,307.735,302.935,299.185,300.815,306.19,306.02,305.89,310.35,313.05499999999995,315.11,312.94,313.95,312.53999999999996,309.615,307.64,305.685,308.875,303.36,299.26,297.195,296.795,293.415,294.395,294.94,290.885,295.78499999999997,291.5,291.885,294.85,287.9,288.78,292.62,280.78999999999996,284.645,282.33000000000004,311.69,311.165,310.28499999999997,314.66999999999996,314.42,308.515,229.5,322.03499999999997,308.14666666666665,305.81,321.52,324.12,269.22,267.84,272.155,280.635,285.145,270.3233333333333,302.975,314.9200000000001,323.22,245.94,322.45,,,,,,,,,,,,
2022-06-30 22:14:27+00:00,309.7,307.91,304.6,303.29,304.87,307.55,307.75,,314.55,315.57,317.475,318.77,300.205,321.27,323.53499999999997,326.13,323.48,320.53,325.0,330.69,323.155,329.19,332.51,324.81,327.095,316.64,324.31,321.515,326.65999999999997,326.525,325.42499999999995,323.02,290.57,318.5,311.34000000000003,317.22,315.095,312.925,312.105,311.29999999999995,308.16999999999996,305.16499999999996,303.905,301.19,299.565,296.69500000000005,297.845,291.63,,237.2925,287.395,295.19500000000005,293.245,308.685,312.29,314.34000000000003,314.775,322.21000000000004,324.765,325.09,328.725,324.69,318.46500000000003,321.24,312.415,308.655,301.97,300.78,298.78,305.685,305.595,306.295,310.29999999999995,312.01,313.495,311.025,311.305,312.245,305.735,306.675,305.1,307.80499999999995,304.09000000000003,304.24,302.05,303.52,298.64,297.01,295.4,294.91999999999996,293.99,293.365,294.195,295.885,288.25,293.94,290.33,282.95,280.15,274.82,310.65,309.54,309.64,313.69,312.36,302.66,233.27999999999997,323.845,308.81333333333333,308.26,323.07,325.195,301.345,298.155,269.525,278.06,279.4,270.40000000000003,301.24,312.18,319.58,245.94,,321.33,319.57,,,,,,,,,,
