dates,satname,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,nzd0106-0012
2022-06-14 22:11:59.156000,L8,,,,295.59,313.73,325.36,329.14,327.43,365.32,371.30,371.71,377.00,364.46,370.48,372.57,379.36,327.07,323.92,321.57,355.47,346.35,365.93,364.50,361.68,360.88,358.75,319.10,319.38,318.15,322.38,321.32,318.82,322.33,322.11,324.18,316.24,315.56,316.96,316.71,318.45,315.78,311.89,319.38,321.68,316.03,303.66,296.32,318.18,315.20,315.02,313.47,312.11,311.05,310.41,309.58,307.82,308.02,309.93,308.66,308.60,307.42,307.57,305.52,310.82,313.97,313.82,315.21,310.34,315.29,312.02,310.33,309.28,310.67,307.95,308.56,306.39,301.89,297.95,295.13,302.79,301.51,297.41,299.99,301.41,306.48,305.77,304.64,303.01,298.67,295.91,,302.31,304.59,304.10,299.01,302.89,300.59,295.84,,,,,,,,,,,304.87,301.18,303.75,307.82,310.04,307.18,301.44,301.84,,,,,,,,,367.01
2022-07-08 22:11:39.226000,L9,,,,305.13,360.08,362.56,360.09,356.04,348.44,350.68,355.02,379.29,376.48,378.45,380.55,382.95,382.87,379.46,377.24,375.36,371.67,371.04,343.84,367.81,367.95,368.06,379.12,376.72,379.80,380.08,377.56,375.66,379.35,383.42,380.69,376.12,371.30,370.41,378.90,373.39,367.30,371.53,377.41,370.43,366.96,369.80,292.74,319.23,368.34,370.67,367.93,366.25,311.02,311.59,310.17,308.45,308.75,310.51,311.17,307.79,308.49,308.32,310.11,312.58,317.50,315.19,317.29,310.47,314.04,311.84,308.73,311.56,312.27,311.47,310.05,306.85,301.63,298.63,274.78,302.94,304.85,295.79,301.11,299.81,306.49,307.16,304.20,301.86,297.75,294.64,,304.85,304.23,303.06,287.51,301.97,294.74,295.80,,,,,,,,,,,,,,,,,,,,,,,,,,,381.61
2022-07-16 22:12:03.012000,L8,,,,300.68,368.57,373.90,374.41,368.15,363.63,371.69,318.75,325.50,326.90,325.62,327.22,324.80,328.54,325.45,324.47,319.00,318.40,316.52,314.06,316.18,314.10,318.63,320.44,319.53,316.71,321.64,320.48,317.51,320.57,321.80,323.11,317.23,314.45,316.55,315.93,316.65,314.74,310.74,318.85,321.04,314.38,303.31,303.56,316.84,312.82,314.30,312.44,311.61,309.73,310.04,309.24,307.44,307.97,310.31,308.70,307.09,307.10,309.42,305.76,311.08,314.07,313.90,313.08,308.35,314.62,310.64,309.91,307.78,310.94,308.57,308.92,306.14,302.19,299.68,302.19,303.44,302.29,296.01,299.59,300.49,305.42,307.06,304.34,304.74,296.64,293.73,,302.82,304.25,302.23,291.88,299.65,296.19,286.96,,,,,,,,,,,,,,,,,,,,,,,,,,,319.53
2022-09-10 22:12:03.656000,L9,,,,282.20,305.30,322.82,327.91,332.68,361.74,365.49,368.13,349.32,373.21,343.60,373.95,373.17,378.10,367.42,372.52,361.87,363.52,361.58,360.34,360.46,358.11,359.75,356.33,356.56,355.13,321.36,319.31,319.21,315.00,319.95,315.17,315.64,313.65,311.69,314.49,315.25,315.84,308.04,312.89,315.37,313.82,302.97,291.04,316.50,310.44,314.35,311.27,312.12,308.96,310.21,307.45,307.33,307.95,311.12,311.21,306.17,307.58,306.83,303.44,307.31,310.49,312.75,312.06,309.30,312.69,307.63,305.19,310.43,,,297.36,304.57,294.12,297.41,296.67,303.24,300.69,295.81,299.36,295.41,302.83,301.92,302.19,304.06,294.51,292.67,,301.19,298.64,300.65,286.68,299.08,293.57,295.66,,,,,,,,,,,,,,,,,,,,,,,,,,,365.86
2023-02-09 22:12:09.040000,L8,,,,295.06,312.59,320.52,321.99,324.85,317.49,318.77,317.55,331.17,327.88,341.04,327.08,324.09,324.94,324.88,324.47,319.89,321.71,320.61,316.25,315.61,311.51,319.01,319.47,320.11,321.41,323.07,320.65,318.48,319.60,321.50,322.29,318.73,317.89,317.11,319.19,319.99,319.77,314.62,320.86,323.90,320.43,319.97,303.42,323.19,313.52,316.07,311.51,311.38,310.26,311.04,309.57,308.52,308.05,310.18,309.52,306.74,308.64,307.27,306.84,310.54,311.21,315.02,314.31,310.93,315.74,310.00,306.68,308.31,308.68,306.03,308.99,306.61,299.07,297.51,297.17,301.94,303.32,294.42,296.56,297.41,302.87,301.98,302.58,299.73,296.06,295.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.66
2023-02-17 22:12:13.542000,L9,,,,,389.10,362.49,377.38,345.65,337.99,367.94,367.20,377.45,363.31,361.68,366.27,371.27,365.87,363.98,362.32,362.99,357.10,360.93,354.46,356.56,358.60,356.64,359.34,359.64,334.92,325.22,338.66,347.54,340.46,332.25,358.70,351.01,318.85,334.99,354.62,349.41,350.44,358.36,352.74,361.54,354.91,343.07,349.70,341.90,353.73,344.34,347.87,338.99,342.83,346.47,346.19,335.79,327.56,322.58,318.35,322.06,324.50,326.43,330.28,322.63,344.74,316.70,321.77,347.59,346.42,349.03,317.15,313.97,314.49,309.27,312.34,309.15,311.42,319.01,319.26,309.08,307.82,300.70,300.79,303.40,307.01,311.98,307.49,309.40,304.80,310.72,331.97,314.23,312.48,303.83,298.66,304.61,302.75,300.43,,,,,,,,,,,,,,,,,,,,,,,,,,270.35,363.82
2023-02-25 22:11:52.258000,L8,,,,,,40.04,,,,,,,,,,,,,,,,,304.02,307.05,304.38,304.61,307.22,309.65,294.28,307.97,303.11,302.61,304.91,283.82,,,,,,,,291.52,308.57,312.52,310.65,283.32,288.37,303.90,295.22,288.78,298.74,292.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,,,,284.77,381.53,375.92,368.35,367.07,363.00,366.52,345.33,351.39,358.31,329.48,343.48,341.97,342.39,337.26,361.35,357.70,360.40,359.53,357.46,358.31,358.64,353.88,338.46,345.42,352.02,350.05,320.44,355.32,341.09,363.46,359.44,366.95,,393.48,317.88,315.70,347.48,355.87,412.47,,,,,,,361.39,359.08,351.07,355.35,361.39,354.51,309.31,353.33,307.79,304.16,299.22,309.67,310.86,301.76,328.72,311.17,310.10,310.49,314.41,313.82,309.66,307.93,312.54,316.83,307.07,308.29,304.85,299.21,312.66,297.27,305.98,305.26,298.57,301.17,302.40,306.03,306.76,305.30,307.37,297.66,294.80,,304.12,306.51,305.35,292.00,303.24,300.95,299.16,,,,,,,,,,,302.71,303.96,302.45,308.18,301.77,303.84,300.76,297.52,,,,,,,,,362.51
2023-03-13 22:11:47.152000,L8,,,,307.26,377.07,373.36,349.59,325.05,313.68,320.75,315.38,324.64,323.04,323.25,325.12,325.68,321.74,321.65,319.77,317.91,316.29,314.09,314.27,313.84,314.78,316.89,317.21,317.32,316.26,314.81,316.31,318.46,319.22,321.37,318.57,317.56,314.08,311.02,318.22,317.35,315.72,313.17,319.91,321.49,314.82,305.35,291.86,317.85,312.91,315.69,312.97,312.82,309.18,311.27,309.69,307.84,303.46,302.00,303.89,304.91,310.67,310.25,305.04,307.48,310.98,312.26,311.56,310.08,310.98,307.92,306.74,308.62,308.28,304.25,307.43,305.60,298.83,302.27,291.96,301.26,301.29,295.78,298.56,296.44,304.23,303.09,303.01,298.17,296.18,293.71,,304.99,304.54,301.44,284.18,301.66,299.27,297.82,,,,,,,,,,,,,,,,,,,,,,,,,,277.46,311.39
2023-03-21 22:11:55.188000,L9,,,,,,308.90,311.58,318.44,316.72,321.61,317.17,324.77,324.87,329.43,324.76,325.63,322.99,323.27,322.52,319.57,319.27,317.00,313.18,312.35,310.84,318.28,317.57,319.39,318.49,315.95,315.90,316.31,318.08,320.53,317.67,316.43,314.35,315.74,317.60,315.31,315.50,313.16,319.18,325.81,315.00,307.41,305.57,323.69,313.28,317.70,312.06,314.59,302.84,311.74,301.05,300.76,296.67,296.49,295.94,307.59,317.83,316.62,304.49,307.05,310.60,315.48,309.84,306.29,303.55,306.67,305.54,305.88,307.40,303.90,305.80,304.29,297.28,302.40,292.39,301.48,302.14,294.61,297.09,297.72,302.47,302.44,301.61,299.71,296.39,293.84,,304.22,306.50,299.53,288.68,300.66,297.44,294.00,,,,,,,,,,,,,,,,,,,,,,303.16,334.26,306.85,307.40,280.48,311.47
2023-03-29 22:11:37.049000,L8,,,,309.27,388.28,378.84,377.24,371.71,377.16,373.09,370.24,376.01,377.81,375.92,378.75,376.41,374.21,382.16,380.64,317.78,316.74,315.04,314.61,313.55,317.41,377.41,386.49,368.37,367.18,367.25,317.92,318.61,318.97,321.19,317.73,374.53,368.11,363.75,359.10,378.64,316.24,314.06,319.70,324.52,313.96,304.28,291.49,316.93,313.20,315.21,312.35,311.76,312.55,309.07,309.47,306.21,304.40,303.81,309.81,306.49,313.32,306.48,304.11,307.54,311.71,313.08,312.13,311.31,310.03,307.10,306.66,308.51,307.58,304.03,306.95,305.10,298.10,298.69,289.93,301.19,302.14,296.14,298.45,296.49,302.93,304.16,302.15,297.42,294.62,293.25,,304.69,303.01,300.44,288.04,302.13,298.27,296.38,,,,,,,,,,,,,,,,,,,,,,,,,,278.77,370.96
2023-05-16 22:11:04.371000,L8,,,,368.02,345.94,348.31,345.86,,,,,,,,,,,,,,,,,383.04,369.73,362.93,368.78,365.40,366.87,361.30,375.22,373.40,363.74,367.81,370.10,364.81,353.34,365.58,359.00,367.49,366.83,363.98,365.41,364.57,363.80,355.92,327.13,315.93,311.50,313.84,311.91,310.46,308.60,309.49,309.50,306.86,303.41,303.43,303.06,306.34,325.46,311.52,302.98,309.38,310.19,312.84,310.80,309.09,309.79,306.03,308.99,308.60,311.15,305.75,306.86,303.90,300.88,302.76,289.01,301.52,302.33,297.65,298.55,298.12,303.68,307.43,303.89,304.70,300.53,297.56,,304.67,307.38,301.42,295.05,300.47,299.04,293.88,,,,,,,,,,,,,,,,,,,,,,,,,,279.12,
2023-05-24 22:11:17.213000,L9,,,,304.99,320.42,321.94,323.55,319.44,313.69,317.56,314.31,322.78,325.39,321.99,327.37,325.32,323.44,318.21,321.13,316.74,316.80,313.74,312.30,315.77,310.00,310.43,318.07,317.81,316.20,315.86,319.08,317.93,322.69,322.38,317.49,314.56,313.20,316.73,315.33,315.43,314.91,314.63,320.13,320.98,312.89,307.91,289.08,315.82,312.79,315.29,313.14,311.33,309.66,309.35,309.46,307.25,304.22,305.71,304.99,305.09,322.55,308.45,304.24,308.00,310.41,312.90,311.42,311.20,309.89,306.16,309.92,309.39,308.93,307.26,308.65,305.30,298.46,298.08,289.72,300.46,302.05,296.16,298.04,297.06,302.64,306.44,303.12,302.32,295.37,295.38,,306.05,304.90,300.35,287.19,303.56,299.79,295.64,,,,,,,,,,,,,,,,,,,,,,,,,,283.07,319.01
2023-06-09 22:11:12.914000,L9,,,,305.50,318.52,323.98,324.06,322.88,314.16,319.92,313.46,322.83,324.91,322.58,326.97,326.92,326.01,320.01,321.90,318.12,316.40,313.75,313.31,316.15,313.83,314.29,318.49,318.84,317.25,315.92,319.66,319.61,324.24,323.42,318.89,316.67,313.46,314.53,315.03,316.35,316.17,315.58,320.86,323.15,314.18,309.37,291.82,315.66,313.18,316.08,314.03,313.40,309.95,311.07,310.25,308.07,306.96,308.41,309.85,306.30,313.58,308.61,304.15,306.83,310.89,312.82,312.23,313.10,312.33,306.97,311.01,309.76,311.58,306.82,310.18,306.61,299.67,300.78,291.52,302.26,304.74,298.37,298.25,297.55,303.54,306.48,304.12,303.92,300.79,299.01,,306.27,308.56,302.61,293.63,301.96,300.36,292.64,,,,,,,,,,,,,,,,,,,,,,,,,,280.74,307.56
2023-06-17 22:11:17.056000,L8,,,,325.71,316.38,318.56,321.02,322.48,361.99,365.46,356.41,358.07,359.79,361.19,361.49,363.89,329.72,322.17,325.39,318.65,318.35,312.46,312.03,316.39,311.20,315.61,319.62,320.18,317.90,316.09,318.18,318.34,323.58,324.14,324.26,316.41,313.37,312.54,313.25,311.34,313.41,310.61,320.58,320.59,313.27,308.52,289.87,313.66,310.17,312.66,311.08,307.61,305.80,306.40,305.48,303.67,298.42,300.92,301.02,300.70,304.69,302.32,298.30,302.20,303.25,304.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.85,361.19
2023-06-25 22:11:08.216000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.76,306.87,292.31,311.81,307.28,309.26,304.53,303.76,304.90,303.98,306.95,305.35,302.22,307.37,307.90,303.33,310.85,309.80,303.34,305.29,307.50,309.07,310.89,310.12,310.23,305.05,306.94,305.05,306.29,304.00,308.34,306.03,298.97,302.09,292.00,303.39,304.10,299.77,298.45,298.10,304.47,305.99,304.12,304.11,300.01,296.84,,305.71,311.10,299.03,293.95,305.47,299.78,291.37,,,,,,,,,,,,,,,,,,,,,,,,,,281.13,
2023-07-11 22:11:24.365000,L9,,,,301.37,316.69,321.68,321.66,321.00,314.82,318.73,311.79,321.90,323.26,321.01,323.85,325.92,323.33,320.29,319.56,317.61,315.77,311.33,311.27,312.45,311.69,313.20,317.42,317.46,316.51,314.13,317.74,317.87,322.80,321.23,318.83,317.14,313.12,312.21,314.60,312.66,314.46,313.97,322.05,322.01,314.09,305.09,296.65,314.19,311.66,315.10,312.12,312.52,308.72,310.49,308.86,307.04,304.27,306.93,309.44,304.15,308.38,308.10,304.34,306.99,310.54,313.98,311.60,311.46,309.20,306.24,307.90,309.97,309.83,307.21,309.31,305.64,298.84,298.46,288.46,301.31,303.20,297.26,297.34,298.32,304.73,306.23,304.26,301.15,297.26,296.26,,304.62,304.23,300.69,284.00,302.45,299.05,294.53,,,,,,,,,,,,,,,,,,,,,,,,,,280.57,310.57
2023-07-27 22:11:26.959000,L9,,,,298.80,316.54,320.94,322.09,320.14,314.79,319.87,313.11,322.83,325.64,320.43,362.62,380.46,376.09,366.72,366.48,355.66,345.30,364.70,364.70,362.56,368.85,359.33,344.10,359.10,316.96,314.47,317.29,317.43,321.92,320.96,318.66,318.64,312.80,312.84,314.02,311.77,313.91,312.54,320.34,321.70,313.79,306.27,298.41,314.26,311.64,314.77,312.56,311.67,309.06,309.64,308.54,307.65,305.08,308.57,310.13,304.74,307.35,307.48,302.60,306.74,309.84,313.18,312.88,312.75,310.24,307.05,308.37,309.45,309.16,306.01,305.70,305.68,298.21,298.18,290.20,300.96,303.20,296.58,297.96,296.19,304.07,303.97,302.07,302.08,298.25,296.38,,304.60,307.00,300.66,288.87,303.45,297.62,292.57,,,,,,,,,,,,,,,,,,,,,,,,,,281.43,316.69
2023-08-28 22:11:44.258000,L9,,,,297.10,307.60,318.00,319.80,318.05,310.72,313.16,307.79,319.42,319.72,316.90,321.17,319.54,317.57,314.30,315.79,312.98,313.50,310.62,309.56,311.81,307.71,308.76,313.60,315.49,314.51,312.73,315.97,315.72,316.79,318.10,314.79,309.32,310.18,376.38,387.12,379.54,371.27,305.52,313.75,314.86,311.83,302.46,288.63,313.48,306.30,312.18,309.29,307.63,305.79,307.52,361.93,360.41,363.28,358.69,350.88,302.79,304.42,301.39,299.90,303.47,307.74,310.54,309.27,306.16,307.04,301.96,303.72,307.13,304.88,303.40,304.76,303.86,296.28,292.31,,297.12,298.66,292.65,294.63,292.52,300.40,300.71,301.16,299.71,295.78,292.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.76,305.34
2023-09-13 22:11:53.459000,L9,,,,377.24,367.10,362.05,354.97,348.14,354.24,378.50,375.66,377.92,382.17,375.70,377.87,323.50,315.12,317.39,319.36,316.46,316.20,312.24,311.71,312.34,310.30,312.37,315.32,316.26,317.37,316.65,315.59,316.23,319.67,318.56,315.30,314.89,312.91,315.30,313.81,311.38,312.65,309.69,318.09,318.39,313.52,304.20,295.97,315.03,309.38,366.03,370.88,362.51,379.94,357.68,304.97,305.69,303.85,306.70,306.21,304.03,305.69,307.13,304.41,305.56,308.15,310.65,319.74,315.18,309.51,292.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.17
2023-10-07 22:11:57.146000,L8,,,,284.60,309.94,318.79,376.82,370.05,365.53,367.05,367.77,372.09,322.20,319.70,320.85,320.51,317.33,315.52,318.62,316.87,315.78,311.85,310.71,311.37,309.40,309.83,314.06,317.05,316.83,315.16,315.23,316.91,317.25,319.81,314.98,313.27,312.26,312.76,297.15,321.03,313.91,310.52,315.81,317.19,313.22,305.69,293.97,313.88,305.00,313.71,,,,310.48,310.81,298.92,305.05,305.74,305.77,304.40,304.63,303.25,301.44,304.72,308.32,309.98,310.29,308.49,307.44,304.48,304.21,306.22,304.33,303.39,303.93,303.86,296.26,294.09,286.08,297.65,298.56,292.93,294.02,292.67,299.93,298.73,300.66,296.70,295.58,293.68,,301.05,301.95,296.90,286.77,300.25,294.64,289.25,,,,,,,,,,,,,,,,,,,,,,,,,,,363.56
2023-11-08 22:11:57.030000,L8,,,,294.62,389.47,352.99,380.22,371.88,343.51,376.97,368.24,383.09,379.24,374.70,379.49,378.09,372.60,341.14,369.52,375.73,,,,,351.40,313.39,315.08,315.89,316.34,314.39,336.29,345.74,315.96,360.50,363.61,318.97,321.24,390.39,325.04,320.15,312.80,302.03,,,,,,,,,,,,,,,,,,,,355.30,312.09,305.93,307.40,,,,,,,,,,,,,,,391.16,303.03,297.05,297.69,298.95,304.06,307.22,305.45,304.65,300.51,297.03,,305.00,306.77,301.04,295.79,300.33,299.31,293.52,,,,,,,,,,,,,,,,,,,,,,,,,,275.79,374.17
2023-11-24 22:12:03.999000,L8,,,,350.02,346.63,350.65,343.78,329.17,336.59,373.92,374.25,321.81,326.64,321.85,380.42,384.52,376.06,377.64,,397.25,366.29,371.17,364.84,347.03,363.96,309.82,315.18,314.37,312.00,313.29,366.27,369.04,373.14,370.97,317.76,368.47,371.69,316.18,367.38,334.39,373.62,366.10,385.64,380.10,372.32,335.54,337.64,368.25,360.08,364.76,358.45,354.75,355.23,367.46,,,,,,385.94,348.60,307.97,299.70,303.79,304.73,308.41,309.96,303.06,307.30,303.18,307.21,308.46,310.14,306.27,307.03,305.22,298.03,301.70,293.08,301.18,302.39,295.99,297.92,297.73,303.05,304.37,304.28,303.07,297.36,297.50,,304.01,310.30,299.36,290.66,303.69,302.36,306.46,,,,,,,,,,,,,,,,,,,,,,,,,,278.55,371.16
2024-01-11 22:11:56.446000,L8,,,,302.74,315.14,319.73,318.70,314.99,310.14,313.06,312.61,320.68,358.17,375.43,365.92,368.58,369.54,366.84,369.98,363.33,365.22,339.50,357.56,361.31,360.61,357.99,315.24,317.77,317.02,313.41,314.97,316.55,312.74,317.90,367.54,363.76,365.67,361.87,366.07,310.47,313.65,307.96,317.77,317.24,313.84,305.32,303.26,316.29,309.94,314.40,309.34,309.92,307.26,309.71,307.29,306.51,302.43,307.18,303.97,303.56,306.87,301.69,300.83,304.36,308.98,310.54,312.07,309.28,311.63,308.90,304.31,310.01,309.12,305.84,306.49,306.31,298.05,296.98,291.72,298.71,299.48,293.62,296.42,297.66,302.31,300.34,301.51,299.26,294.53,290.64,,304.45,303.77,298.96,294.22,298.74,297.71,292.98,,,,,,,,,,,,,,,,,,,,,,,,,,278.81,307.80
2024-02-04 22:12:07.739000,L9,,,,301.66,63.98,320.61,322.52,317.14,312.71,317.03,312.82,321.34,322.10,320.45,323.24,322.75,321.66,321.51,322.17,319.08,318.66,315.99,312.77,312.35,318.85,308.87,315.57,317.66,316.27,314.22,316.22,317.28,316.94,320.58,316.79,316.46,312.28,307.96,313.82,315.43,314.40,308.37,317.85,314.15,311.45,309.78,303.21,315.00,313.79,316.82,309.58,311.42,309.19,310.38,308.01,306.10,303.47,306.99,301.45,303.97,306.26,295.67,317.19,290.67,304.48,305.64,305.08,302.58,303.42,303.01,308.20,304.22,306.37,306.63,308.47,304.75,299.34,297.27,289.91,317.65,365.96,384.50,344.45,304.84,304.35,305.80,303.96,303.96,300.51,294.32,276.45,304.78,305.56,301.31,294.25,302.87,299.77,296.93,,,,,,,,,,,,,,,,,,,,,,,,,,275.37,292.50
2024-02-12 22:11:54.234000,L8,,,,246.80,16.65,316.93,320.37,315.62,309.53,310.77,311.09,318.24,320.39,320.67,326.14,317.73,,,,,,370.56,304.92,314.43,319.73,320.46,332.56,318.08,310.42,,,,,,,,,,,309.01,329.45,312.05,322.73,313.29,308.58,309.57,300.06,314.50,,,365.36,307.80,309.71,310.19,311.15,306.88,299.59,300.46,301.23,301.02,304.94,302.08,298.91,300.78,303.47,308.37,305.64,310.27,310.88,306.05,308.24,307.96,306.67,302.33,309.02,302.85,291.95,284.53,,297.62,298.58,292.68,293.73,295.65,296.57,303.22,302.58,298.28,293.07,291.03,,301.64,300.98,298.55,294.50,300.80,299.86,294.07,,,,,,,,,,,,,,,,,,,,,,,,,,,301.19
2024-02-28 22:11:48.245000,L8,,,,305.97,316.68,320.70,321.26,317.05,311.09,319.48,312.88,321.54,322.94,318.06,324.49,322.35,319.04,324.47,324.03,321.17,318.33,316.18,312.52,311.26,311.49,311.65,316.09,317.53,315.91,312.20,315.12,316.69,315.09,319.47,317.28,315.17,311.45,309.76,315.88,312.02,314.59,308.91,321.71,319.84,314.18,307.07,302.91,314.94,311.44,314.61,310.45,311.68,308.22,311.49,308.50,305.77,301.71,304.33,303.09,303.41,306.29,302.83,301.93,304.96,309.59,310.21,310.00,305.90,311.03,305.77,306.38,309.44,307.55,303.43,305.73,305.50,297.99,294.69,290.68,298.43,299.54,293.98,296.00,296.80,302.74,303.09,302.22,301.08,294.35,291.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.75,303.53
2024-03-07 22:12:00.069000,L9,,,,,,316.91,317.22,310.81,282.02,273.44,,,,,,,,,,,370.38,316.62,304.19,304.95,302.22,300.61,303.59,306.51,299.54,279.16,,,,296.33,308.65,307.80,307.89,309.99,312.54,308.80,307.13,281.28,306.43,304.07,,,,297.59,303.70,316.21,307.06,304.39,299.65,305.76,303.83,301.49,299.47,301.40,301.38,300.64,301.49,296.88,298.18,301.28,305.31,307.00,307.65,303.85,304.11,300.66,300.94,303.44,301.16,298.98,302.16,301.24,294.72,290.64,277.87,293.78,296.40,289.06,291.91,291.10,297.97,295.70,302.18,301.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 22:11:37.973000,L8,,,,293.26,310.08,319.68,322.92,316.78,312.36,316.21,311.79,321.34,322.55,318.63,322.05,322.11,320.72,321.46,320.92,318.65,317.14,315.79,311.19,312.87,307.81,306.48,309.59,309.29,308.24,304.48,306.54,308.29,301.48,305.57,304.27,296.07,284.10,302.27,304.75,303.42,307.48,301.19,315.70,313.12,313.99,305.09,300.53,314.07,310.88,313.74,312.64,312.09,307.08,309.53,311.24,306.64,302.55,303.24,308.74,313.22,303.46,304.69,300.20,306.12,310.04,310.02,310.80,305.47,307.69,305.15,307.50,306.51,307.42,303.86,306.33,306.82,305.21,297.45,289.45,297.63,301.91,296.03,294.65,294.08,303.01,305.13,300.24,299.41,294.12,291.16,,302.17,304.37,297.43,290.77,298.24,294.84,289.40,,,,,,,,,,,,,,,,,,,,,,,,,,276.05,302.39
2024-04-16 22:11:19.307000,L8,,,,300.40,314.37,319.21,303.89,275.93,342.91,346.16,343.25,350.26,376.18,372.56,380.52,378.40,373.85,310.50,372.26,370.70,368.22,366.95,362.31,365.57,363.38,363.34,359.22,396.41,386.53,312.07,342.04,361.00,364.56,321.13,327.49,312.86,310.65,311.09,306.88,305.51,305.38,288.24,300.30,300.73,291.18,277.54,296.05,307.43,309.63,313.53,309.16,309.45,305.06,307.76,306.81,303.88,304.93,301.59,308.46,305.16,304.74,301.55,300.40,303.71,306.44,308.27,308.11,306.62,308.18,307.52,306.78,307.21,305.78,300.60,306.35,266.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.80,373.01
2024-05-10 22:11:24.784000,L9,,,,308.84,319.69,323.74,325.45,319.26,313.89,321.87,314.70,322.37,325.69,321.04,326.57,326.02,348.37,346.92,344.88,322.77,318.81,316.29,314.03,316.89,320.50,318.34,319.29,319.59,317.07,314.62,319.95,318.38,320.23,321.32,319.11,315.86,313.41,312.66,315.25,317.40,316.85,349.05,321.94,322.28,314.47,305.32,301.49,315.72,310.68,316.87,313.05,313.23,309.79,311.20,309.62,307.38,304.96,309.55,308.43,305.82,308.63,306.79,301.78,306.19,309.11,311.03,311.49,311.23,312.01,307.19,309.03,310.28,309.32,305.39,306.90,306.30,297.32,296.81,288.60,300.76,303.66,297.13,297.74,293.65,304.20,304.90,302.86,299.63,295.21,291.57,,305.03,306.73,301.24,292.24,303.74,299.51,295.13,,,,,,,,,,,,,,,,,,,,,,,,,,280.36,316.16
2024-05-18 22:10:55.940000,L8,,,363.03,307.41,317.51,320.31,322.30,317.23,313.23,317.51,315.16,322.72,323.41,317.02,322.53,320.36,317.62,323.30,323.28,320.14,318.96,316.24,313.05,313.70,311.16,311.28,317.03,317.74,317.47,314.96,314.93,316.08,315.03,318.29,316.74,314.31,313.85,313.40,316.78,311.29,315.32,312.71,319.21,318.68,314.32,305.25,301.94,317.54,311.47,314.71,311.43,309.77,308.08,309.34,309.57,305.87,303.76,307.40,303.91,304.51,307.01,303.74,300.08,306.17,308.88,312.68,310.47,306.84,307.91,304.54,306.10,308.17,306.71,304.13,305.81,304.36,298.54,296.01,288.26,298.83,304.08,294.10,295.25,294.18,301.30,301.76,301.36,300.25,295.78,293.18,,305.48,304.38,297.07,292.17,297.95,295.61,290.67,,,,,,,,,,,,,,,,,,,,,,,,,,276.98,312.86
