dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0075,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0010,nzd0459-0011,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0128,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0173,nzd0459-0174,nzd0459-0175
2020-09-28 22:14:31.097000,L8,,,,302.96,311.57,313.24,313.47,303.65,316.11,319.99,322.14,325.88,328.72,328.37,329.09,327.87,325.01,324.95,318.72,313.60,315.41,320.87,324.39,320.40,301.78,299.01,284.11,299.97,317.31,317.27,316.73,311.33,312.52,314.90,313.45,315.82,287.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.12,317.39,320.14,319.67,318.49,317.95,319.62,313.94,,,,,,,,,,,,,,,,,,,,,,,,,,323.08,322.04,321.50,314.93,324.14,,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14 22:14:32.849000,L8,,,,303.08,318.67,322.03,322.27,310.70,324.30,324.03,332.01,334.81,333.77,334.71,336.02,337.50,336.46,335.64,326.78,317.40,319.77,324.42,332.09,324.72,299.53,300.06,293.51,306.82,328.70,328.81,326.62,318.66,320.80,319.94,316.45,318.56,290.71,,,,,,,,,,,,,,,,331.74,328.17,322.53,314.71,318.65,310.36,305.79,311.57,319.73,,,,,,,,,,,,,,,,,,,,,,,,,,,327.85,324.44,327.79,328.27,323.25,324.32,321.11,323.82,,303.24,302.46,301.75,309.18,325.34,309.72,316.84,327.23,328.37,318.53,325.21,311.48,302.90,284.28,293.20,279.88,,,,,,,,,326.59,334.30,330.76,319.94,324.05,291.94,297.26,,,,,,,,,,,,,281.57,289.76,283.78,285.16,293.13,292.80,300.55,283.43,281.79,289.09,309.02,293.66,294.51,298.47,301.00,288.10,,,,,,,,,,,,,,,,,,,,,
2020-10-30 22:14:31.894000,L8,,,,320.62,326.63,327.74,330.43,321.05,328.53,325.46,335.77,339.41,340.24,340.56,336.60,338.98,332.08,335.49,330.96,331.47,328.62,333.91,336.85,330.01,310.41,299.83,295.09,312.54,334.92,332.53,331.78,324.05,330.54,321.03,322.25,321.06,298.28,299.30,315.71,,,,,,,,,,,280.56,294.22,284.54,297.98,296.21,289.28,283.86,282.40,294.89,288.74,293.61,288.37,,,,,,,,,,,,,,,311.14,292.83,295.23,305.88,296.48,,,,,,,,334.15,328.93,330.63,332.69,331.66,333.89,331.21,332.19,,288.89,288.88,292.50,297.65,306.17,308.48,307.95,299.37,301.07,297.17,295.10,291.12,294.60,313.70,299.79,309.09,287.98,283.28,287.63,277.98,274.28,281.14,284.84,290.29,329.13,337.29,338.03,329.24,334.48,302.60,316.25,,,,,,,,,,,,,,,,,,,,285.51,293.02,296.04,320.25,315.67,328.20,321.69,320.45,302.15,,,,,,,,,,,,,,,,,,,,,
2021-02-19 22:14:15.689000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.80,334.67,344.09,315.86,318.29,300.01,301.44,324.89,323.87,,,,,,,,,,287.09,299.91,290.40,327.72,328.37,321.34,310.88,307.05,288.21,308.93,311.29,315.29,,,,,,,,,,,,,,,302.22,291.05,294.65,,,,,,,,,386.12,328.52,348.76,319.04,318.81,315.91,314.42,314.13,315.31,,,,292.08,293.64,313.20,334.33,314.43,392.17,377.50,318.11,299.78,299.14,305.51,321.69,308.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.28,299.58,298.51,325.46,318.50,322.83,323.83,322.50,,,,,,,,,,,,,,,,,,,,369.41,381.24,382.70
2021-03-07 22:14:08.153000,L8,,,,311.15,325.24,327.65,328.83,325.43,327.29,325.41,335.76,336.61,337.60,343.14,333.63,336.04,330.95,325.01,319.49,329.03,325.50,325.74,332.79,328.44,312.34,301.95,294.62,318.72,326.53,321.61,344.67,315.92,316.79,319.95,319.94,317.92,300.00,299.42,321.99,298.56,349.01,308.39,308.00,322.80,305.67,,,,,,,,338.84,332.24,329.52,320.59,314.37,298.57,311.69,313.98,315.42,,,,,,,,,,,,,,,,,,,,,,,,,,,329.65,326.43,323.94,324.62,323.89,324.01,325.77,317.51,,289.40,290.99,295.07,300.61,328.50,321.09,329.93,333.64,335.18,319.30,303.86,301.89,313.17,316.27,300.04,307.37,289.74,284.39,287.84,274.69,,,,,327.25,332.49,334.23,328.06,335.35,316.75,316.30,,,,,,,,,,,,,,,,,,,,302.64,310.56,308.85,325.97,319.15,322.91,325.19,324.06,297.19,,,,,,,,,,,,,,,,,,,,,
2021-05-26 22:13:54.830000,L8,,,,301.63,312.37,314.74,316.30,294.54,320.71,323.81,329.17,333.59,333.94,338.83,330.93,334.89,329.09,323.74,320.57,321.71,329.88,325.01,331.52,328.34,309.40,300.57,292.56,315.60,318.10,321.78,326.35,315.57,318.62,319.00,314.55,313.87,288.55,297.54,321.98,302.12,,,,,,,,,,,,,334.84,331.09,335.92,333.52,307.11,276.96,310.74,313.89,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,326.06,322.89,319.15,322.64,321.35,321.88,318.37,317.90,,,,,,,,,325.82,330.46,320.28,309.46,307.29,288.18,314.60,297.12,308.36,289.34,,,,,,,,323.15,330.44,329.24,319.76,331.80,305.95,313.64,,,,,,,,,,,,,,,,,,,,301.90,309.10,316.57,323.14,320.75,323.66,320.09,318.27,294.37,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:14:01.803000,L8,,,,288.21,309.53,330.78,327.06,316.50,329.26,334.09,352.95,358.50,364.66,352.40,352.50,349.02,339.53,322.35,323.47,311.52,306.70,300.49,324.75,340.65,337.36,303.98,292.33,284.31,286.12,321.36,343.41,329.33,316.64,325.43,324.17,325.02,295.28,302.67,352.10,354.91,361.52,320.54,349.55,344.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.97,352.84,342.40,347.50,339.81,342.66,343.94,330.75,,285.13,285.78,289.80,291.02,317.97,304.89,,,,,,,,,,,,,,,,,,,336.65,350.94,344.80,348.75,370.08,362.58,348.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14 22:14:21.424000,L8,,,,313.04,323.11,324.19,321.98,309.54,320.32,326.02,329.75,341.83,338.26,336.94,334.98,335.12,330.76,326.88,350.11,333.24,329.63,322.29,324.80,320.12,299.53,294.28,288.23,299.28,313.98,317.76,321.38,315.00,302.14,311.50,311.93,308.67,287.78,288.36,299.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.56,317.37,322.68,329.81,318.66,325.34,322.21,318.54,,,,,,,,,,,,,,,,,,,,,,,,,,327.85,340.45,324.46,314.83,319.38,295.19,305.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30 22:14:25.984000,L8,,,,316.63,322.14,324.57,320.88,312.89,323.48,326.67,332.71,352.47,345.08,346.33,342.54,336.30,334.56,326.21,329.02,329.98,328.44,328.91,326.08,324.20,305.16,298.51,286.97,311.03,319.36,321.87,326.94,334.67,312.88,319.08,314.32,312.73,288.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.87,325.55,339.29,330.47,333.96,327.81,339.13,328.80,,,,,,,,,,,,,,,,,,,,,,,,,,329.52,340.24,323.89,317.23,321.64,295.19,307.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:14:32.533000,L8,,,,312.63,324.65,324.08,323.72,310.40,327.30,327.52,326.88,337.39,333.14,334.80,334.53,334.51,328.70,327.85,325.07,325.99,327.38,324.64,329.20,325.81,314.95,301.41,290.15,302.46,319.62,323.48,330.27,317.64,316.84,317.83,318.66,318.05,300.42,299.37,311.65,294.55,,,,,,,,,,,,,331.18,299.83,298.52,305.35,292.42,295.52,298.00,306.28,302.80,,,,,,,,,,,,,,,,,,,,,,,,,,,323.66,320.23,323.21,327.17,329.39,322.72,322.46,321.52,,289.80,289.65,293.72,298.96,303.74,310.66,316.28,322.25,330.59,295.74,287.36,287.90,285.42,283.99,,,,,,,,,,,326.86,333.02,333.05,320.26,326.35,306.83,315.27,,,,,,,,,,,,,,,,,,,287.34,282.20,283.15,284.67,313.93,291.48,283.33,297.15,312.92,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 22:14:31.987000,L8,,,,316.19,322.57,326.49,325.33,310.44,326.37,330.41,329.16,341.38,336.66,334.61,331.57,332.88,328.16,326.97,324.32,323.53,325.06,324.10,327.74,327.09,302.87,297.90,287.09,310.76,322.25,322.91,334.73,316.57,313.03,319.87,318.66,319.10,306.54,297.67,317.06,293.06,,,,,,,,,,,,,333.04,300.12,298.06,305.07,301.14,295.07,303.41,305.85,306.37,,,,,,,,,,,,,,,,,,,,,,,,,,,324.51,322.57,329.47,330.17,332.36,328.06,328.08,320.00,,288.37,284.90,291.12,292.59,306.20,296.18,319.95,324.36,330.55,304.01,288.04,292.90,283.92,281.94,279.53,285.23,278.22,,,,,,,,329.15,331.90,331.51,325.03,329.71,296.88,306.01,,,,,,,,,,,,,,,,,,,,281.91,281.01,286.13,316.53,292.00,282.03,296.66,315.63,292.16,,,,,,,,,,,,,,,,,,,,,
2022-01-13 22:14:26.510000,L9,,,,310.73,316.24,320.04,322.40,311.90,325.22,325.10,326.40,330.00,333.73,334.09,329.81,332.37,326.65,324.30,318.75,317.55,323.26,321.58,328.13,324.66,306.12,298.89,289.58,303.01,318.45,320.74,324.93,314.88,309.80,316.32,314.35,316.04,303.80,295.40,318.50,295.28,,,,,,,,,,,,,331.43,300.71,301.90,302.29,296.79,294.03,295.56,305.70,299.52,,,,,,,,,,,,,,,,,,,,,,,,,,,321.31,318.34,323.87,324.61,328.81,325.00,325.03,319.39,,285.81,287.09,291.86,292.82,299.60,308.54,312.05,322.64,329.66,293.59,287.29,287.65,286.93,,,,,,,,,,,,328.29,328.19,329.36,319.91,330.38,299.87,311.31,,,,,,,,,,,,,,,,,,,,279.80,282.09,281.28,322.56,284.90,282.18,282.57,319.96,,,,,,,,,,,,,,,,,,,,,,
2022-03-02 22:14:13.766000,L9,,,,314.05,318.05,322.43,320.23,313.90,326.26,325.07,327.60,330.17,339.63,336.13,332.06,336.89,328.48,326.23,322.35,329.40,330.24,324.85,329.92,327.45,308.84,300.54,288.67,307.75,319.71,323.92,326.76,316.53,315.35,318.12,316.12,316.27,300.24,295.86,323.04,290.72,,,,,,,,,,,,,332.51,296.09,298.91,296.09,286.14,290.99,302.73,301.67,304.65,,,,,,,,,,,,,,,,,,,,,,,,,,,350.71,318.45,346.26,347.38,340.55,320.61,323.42,317.25,,287.44,286.42,292.22,291.62,304.66,313.09,315.85,327.29,330.24,294.44,286.19,287.87,287.09,281.23,,,,,,,,,,,327.81,330.93,329.91,322.15,332.47,304.08,308.81,,,,,,,,,,,,,,,,,,,,280.38,280.83,281.29,321.38,284.02,285.22,286.78,317.26,,,,,,,,,,,,,,,,,,,,,,
2022-04-27 22:13:58.302000,L8,,,,309.04,327.32,329.38,327.36,312.67,350.61,351.97,346.12,344.99,337.68,343.16,341.27,345.21,342.56,338.53,336.43,336.47,342.06,333.31,337.72,342.14,310.21,297.46,289.62,300.51,319.64,336.24,331.11,327.77,336.05,317.96,317.86,317.00,292.84,295.51,342.97,292.65,,,,,,,,,,,,,330.16,293.71,295.54,287.52,283.75,292.23,300.27,295.83,295.01,,,,,,,,,,,,,,,,,,,,,,,,,,,326.22,331.81,334.03,342.46,339.47,339.32,334.61,333.49,,286.62,285.42,290.19,290.26,299.62,309.17,311.70,327.09,328.89,286.96,284.73,285.43,282.29,,,,,,,,,,,,343.44,343.74,345.04,332.01,337.55,318.87,317.46,,,,,,,,,,,,,,,,,,,,280.22,281.86,339.55,341.11,,,,,,,,,,,,,,,,,,,,,,,,319.17,395.95,392.71
2022-05-05 22:13:54.871000,L9,,,,315.99,330.16,329.62,328.43,312.08,322.75,324.63,328.70,338.52,334.62,335.77,331.98,333.78,328.80,327.91,327.46,327.68,327.03,325.28,328.60,326.07,304.52,296.64,285.06,307.87,311.21,314.17,315.64,321.57,323.26,315.90,312.01,315.49,287.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.57,317.40,328.94,328.89,338.17,327.58,328.22,322.18,,287.61,282.66,289.50,288.46,297.94,290.33,300.96,,,,,,,,,,,,,,,,,,327.39,328.99,329.51,321.00,327.20,294.90,305.17,,,,,,,,,,,,,,,,,,,,280.63,276.50,284.22,317.86,300.17,289.29,286.42,307.17,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 22:14:22.918000,L8,,,,321.43,331.18,331.35,331.21,321.59,329.96,360.33,339.03,352.58,350.83,346.85,340.82,346.93,337.40,332.78,332.39,332.60,339.18,339.67,336.23,332.70,296.29,299.70,289.14,321.14,316.92,322.02,326.80,325.40,333.51,329.99,326.07,330.35,353.71,335.12,350.74,339.92,338.86,332.26,297.85,315.38,341.83,352.75,351.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.19,324.06,333.79,342.04,335.20,335.19,328.69,330.49,,,,,,,,,,,,,,,,,,,,,,,,,,335.96,347.33,334.56,327.95,325.55,293.89,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30 22:14:27.385000,L8,,,,321.63,326.25,330.37,326.37,322.85,328.76,331.60,338.70,341.20,341.08,336.54,339.21,341.01,334.74,334.87,331.94,333.03,332.83,336.24,334.32,330.74,,294.83,286.51,322.37,322.24,324.75,325.67,329.69,329.57,326.82,322.07,320.97,295.29,293.55,297.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.87,320.80,334.74,331.60,333.34,329.29,331.84,328.39,,,,,,,,,,,,,,,,,,,,,,,,,,334.97,336.33,329.53,322.50,322.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 22:14:22.241000,L9,,,,317.70,323.70,326.05,324.13,315.45,324.13,327.46,335.79,339.91,340.04,334.94,325.54,337.40,334.12,329.92,329.81,326.31,329.78,330.97,329.05,327.86,,,281.16,304.23,313.33,319.94,315.62,323.26,308.83,318.02,315.63,314.90,282.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.05,314.47,335.66,333.31,322.48,324.82,324.30,324.32,,,,,,,,,,,,,,,,,,,,,,,,,,327.66,332.85,323.62,317.06,312.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 22:14:27.430000,L9,,,,303.30,316.87,315.91,313.15,293.94,311.90,317.03,330.04,331.41,333.59,335.19,325.87,313.31,303.41,304.67,,,,,,,,,,,,,,308.68,306.02,306.50,304.50,300.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.46,311.99,311.24,,374.41,300.53,295.94,288.43,298.42,288.98,298.98,,,,,,,,,,,,,,,,,,320.93,329.52,,,,,,,,,,,,,,283.68,286.63,294.38,340.71,358.93,291.72,278.84,283.62,339.88,384.67,370.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26 22:14:34.231000,L9,,,,312.22,318.70,320.71,316.25,309.67,321.75,327.09,331.59,334.59,337.11,335.41,335.27,334.82,332.18,330.74,328.94,323.08,327.20,323.03,325.62,325.03,,289.59,282.96,298.07,311.62,309.79,317.92,321.87,313.07,313.20,311.20,308.94,279.99,,,,,,,,,,,,,,,,311.75,295.62,298.25,292.19,286.69,291.70,307.43,304.33,297.45,,,,,,,,,,,,,,,,,,,,,,,,,,,310.61,315.44,329.48,327.12,328.35,324.05,326.14,324.37,,289.91,288.21,292.88,293.51,302.00,314.14,311.30,324.02,328.05,293.43,289.48,288.02,287.34,281.49,290.32,281.20,,,,,,,,,327.77,331.04,323.70,316.78,307.63,,,,,,,,,,,,,,,,,,,,,,282.83,283.91,281.67,285.83,283.72,288.13,290.92,290.89,296.30,,,,,,,,,,,,,,,,,,,,,
2022-10-20 22:14:47.483000,L8,,,,314.34,325.80,324.34,340.88,316.48,338.31,332.98,343.07,345.23,346.15,343.42,344.17,349.93,333.69,343.99,330.72,341.95,334.18,333.20,342.57,327.88,,295.04,283.77,301.46,313.99,322.36,332.50,323.14,326.73,321.46,316.66,317.31,288.59,,,,,,,,,,,,,,,,329.61,293.57,293.88,301.38,284.35,291.28,296.01,285.33,284.05,,,,,,,,,,,,,,,,,,,,,,,,,,,337.49,330.97,336.23,331.00,338.19,329.65,336.75,326.37,,,,,,,,298.42,295.96,328.01,284.91,285.21,284.79,283.79,309.27,307.10,310.60,283.95,,,,,,,,348.22,340.79,326.44,322.19,318.54,,,,,,,,,,,,,,,,,,,,,,281.25,280.35,281.20,284.35,283.82,321.85,347.86,344.32,296.76,,,,,,,,,,,,,,,,,,,,,
2022-11-21 22:14:44.924000,L8,,,,314.07,327.78,323.26,328.42,315.70,328.73,330.91,335.54,338.60,344.37,347.69,331.04,335.30,328.14,331.28,324.75,322.79,325.69,324.16,326.80,324.36,295.80,292.27,286.07,296.93,315.91,324.68,327.64,317.29,321.16,312.15,314.70,311.51,294.67,289.57,293.05,286.75,,,,,,,,,,,,,334.96,296.46,298.53,308.33,287.47,293.10,306.57,307.05,307.54,,,,,,,,,,,,,,,,,,,,,,,,,,,326.06,330.02,331.06,336.55,328.11,339.90,323.07,319.14,,,,,291.85,295.91,312.29,309.35,327.20,330.14,294.97,286.96,288.05,285.81,282.11,,,,,,,,,,,339.97,331.94,326.79,320.74,315.31,291.55,298.44,,,,,,,,,,,,,,,,,,,,283.64,286.81,285.76,289.68,287.02,289.05,297.79,291.90,,,,,,,,,,,,,,,,,,,,,,
2023-01-08 22:14:36.179000,L8,,,,316.35,321.52,321.64,322.35,311.38,321.38,327.27,329.64,333.77,337.50,334.56,337.41,335.27,330.34,331.93,325.48,318.72,323.44,324.25,323.33,325.07,308.17,293.91,282.35,304.88,318.16,320.81,321.53,318.53,315.72,315.57,312.61,314.95,295.70,297.86,302.38,285.30,,,,,,,,,,,,,336.35,295.94,291.37,314.97,283.87,297.46,311.85,314.21,313.23,,,,,,,,,,,,,,,,,,,,,,,,,,,318.37,318.32,336.17,328.49,323.29,318.38,321.89,317.62,,,,,,,,314.19,329.01,331.81,311.23,294.35,296.48,284.52,296.61,278.68,297.77,281.91,,,,,,,,326.96,328.68,325.98,319.73,313.97,300.93,307.88,,,,,,,,,,,,,,,,,,,,286.66,284.98,303.07,299.38,309.15,295.43,301.23,297.64,296.44,,,,,,,,,,,,,,,,,,,,,
2023-02-17 22:14:37.295000,L9,,,,303.02,312.31,314.20,313.20,301.74,314.10,333.22,342.60,330.27,325.35,321.48,325.16,328.50,320.58,322.30,316.42,318.99,323.75,319.22,322.12,319.28,296.49,292.04,282.99,307.32,313.07,324.04,332.64,311.68,306.33,306.48,305.88,308.09,283.84,,,,,,,,,,,,,,,,333.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.85,314.81,318.79,320.29,315.01,314.65,320.08,311.30,,,,,,,293.19,295.46,327.95,329.31,,,,,,,,,,,,,,,,325.32,325.42,323.92,310.98,309.49,294.84,302.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25 22:14:16.003000,L8,,,,311.58,318.84,319.20,317.42,305.97,317.46,326.81,327.03,329.26,329.84,329.74,328.07,332.86,324.77,324.14,319.36,316.83,322.23,320.05,320.25,319.51,297.64,292.26,283.19,310.61,314.56,323.53,343.51,316.18,312.15,309.91,308.85,310.52,287.75,289.84,291.78,,,,,,,,,,,,,,,,,,,294.02,286.96,300.68,288.77,,,,,,,,,,,,,,,,,,,,,,,,,,,320.58,315.05,321.56,327.03,321.54,321.01,324.05,315.55,,,,,,,,,,,292.28,280.74,284.09,283.91,294.40,,,,,,,,,,,327.07,326.67,320.39,311.94,314.34,298.97,304.56,,,,,,,,,,,,,,,,,,,,281.94,278.16,277.71,281.32,280.60,281.42,293.04,294.07,,,,,,,,,,,,,,,,,,,,309.21,350.92,382.54
2023-03-05 22:14:25.172000,L9,,,,305.54,319.16,318.55,317.11,309.27,320.25,328.20,344.17,338.67,344.95,337.37,355.32,353.02,326.58,325.31,322.07,322.23,327.96,325.58,325.84,353.14,298.80,292.76,285.93,311.37,315.59,338.91,327.42,316.56,314.48,310.80,309.87,309.65,290.05,290.80,292.76,284.11,,,,,,,,,,,,,,,,,282.36,293.96,291.88,304.09,304.53,,,,,,,,,,,,,,,,,,,,,,,,,,,345.90,317.54,336.78,328.69,333.91,326.19,344.54,316.41,,,,,,,,,,,292.84,282.83,282.85,285.52,292.21,302.72,,,,,,,,,,343.97,333.67,325.10,315.57,318.12,295.91,303.60,,,,,,,,,,,,,,,,,,,,276.58,,,,278.38,284.37,294.68,292.68,,,,,,,,,,,,,,,,,,,,,,
2023-03-13 22:14:10.896000,L8,,,,312.72,325.80,323.87,324.68,312.99,329.33,334.06,336.33,341.89,343.04,342.36,332.40,340.36,332.44,332.79,328.96,326.98,333.07,329.59,332.34,327.44,303.63,307.77,288.02,306.28,318.35,325.14,327.11,321.52,327.36,317.17,317.57,319.40,295.01,291.10,296.36,283.27,,,,,,,,,,,,,335.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.01,318.39,327.70,331.34,323.70,328.29,324.01,324.75,,,,,290.05,295.98,293.76,294.03,326.75,329.98,,,,,,,,,,,,,,,,334.26,335.79,328.94,325.40,321.82,298.67,305.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22 22:14:02.920000,L9,,,,314.57,327.91,328.35,328.28,315.40,330.09,328.67,328.14,330.84,332.98,332.23,335.29,331.84,325.76,326.70,321.76,325.23,325.10,327.76,328.55,323.35,296.90,291.66,282.06,293.14,312.97,321.85,321.71,317.10,320.04,317.66,317.94,311.97,284.98,,,,,,,,,,,,,,,,335.95,289.10,296.49,308.15,294.38,291.05,309.58,306.80,300.58,,,,,,,,,,,,,,,,,,,,,,,,,,,319.41,316.05,325.98,325.21,322.79,323.76,320.98,323.48,,,285.87,287.16,291.36,297.14,316.20,305.62,333.92,334.89,290.72,286.09,286.60,284.04,275.34,,,,,,,,,,,326.38,326.13,325.61,315.39,316.88,,293.92,,,,,,,,,,,,,,,,,,,,282.63,278.56,278.88,283.47,282.96,283.37,293.72,292.61,,,,,,,,,,,,,,,,,,,,324.90,352.88,409.53
2023-05-24 22:13:40.953000,L9,,,,316.65,323.80,327.64,323.32,317.39,327.78,333.00,334.61,339.25,341.88,335.41,339.62,337.97,336.25,333.06,332.95,328.95,331.09,331.15,327.96,328.00,297.08,292.49,282.69,301.89,316.12,332.98,331.95,329.36,325.01,324.75,319.73,319.03,289.80,,,,,,,,,,,,,,,,338.91,292.27,292.37,304.43,300.39,294.89,301.25,298.91,287.06,,,,,,,,,,,,,,,,,,,,,,,,,,,333.09,321.92,337.04,332.78,333.62,329.39,331.34,327.41,,,283.61,290.64,289.27,308.00,313.41,317.91,337.70,336.83,290.08,281.01,286.85,283.00,277.88,,,,,,,,,,,329.89,335.71,327.12,320.99,316.96,292.14,292.27,,,,,,,,,,,,,,,,,,,,284.55,279.67,278.71,283.72,282.89,279.53,294.56,289.93,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 22:13:31.049000,L8,,,,316.61,324.97,325.65,326.33,318.30,327.22,327.45,333.09,338.10,339.29,334.74,335.48,337.27,330.51,331.06,326.98,327.98,326.77,328.23,324.55,324.94,297.57,292.42,279.33,294.94,310.46,331.79,325.77,322.60,323.59,320.66,318.56,315.39,289.83,,,,,,,,,,,,,,,,332.42,291.04,298.50,301.12,299.49,290.58,303.19,298.09,290.33,,,,,,,,,,,,,,,,,,,,,,,,,,,330.72,319.59,333.82,328.58,332.23,326.85,325.16,325.92,,,282.17,287.57,288.84,307.06,318.31,310.77,330.16,333.39,287.12,281.27,284.57,281.94,,,,,,,,,,,,331.56,330.66,325.13,316.44,317.24,,290.65,,,,,,,,,,,,,,,,,,,,281.35,278.91,276.53,282.93,280.93,279.92,288.89,288.85,,,,,,,,,,,,,,,,,,,,,,
