dates,nzd0466-0000,nzd0466-0001,nzd0466-0002,nzd0466-0003,nzd0466-0004,nzd0466-0005,nzd0466-0006,nzd0466-0007,nzd0466-0008,nzd0466-0009,nzd0466-0010,nzd0466-0011,nzd0466-0012,nzd0466-0013,nzd0466-0014,nzd0466-0015,nzd0466-0016,nzd0466-0017,nzd0466-0018,nzd0466-0019,nzd0466-0020,nzd0466-0021,nzd0466-0022,nzd0466-0023,nzd0466-0024,nzd0466-0025,nzd0466-0026,nzd0466-0027,nzd0466-0028,nzd0466-0029,nzd0466-0030,nzd0466-0031,nzd0466-0032,nzd0466-0033,nzd0466-0034,nzd0466-0035,nzd0466-0036,nzd0466-0037,nzd0466-0038,nzd0466-0039,nzd0466-0040,nzd0466-0041,nzd0466-0042,nzd0466-0043,nzd0466-0044,nzd0466-0045,nzd0466-0046,nzd0466-0047,nzd0466-0048,nzd0466-0049,nzd0466-0050,nzd0466-0051,nzd0466-0052,nzd0466-0053,nzd0466-0054,nzd0466-0055,nzd0466-0056,nzd0466-0057,nzd0466-0058,nzd0466-0059,nzd0466-0060,nzd0466-0061,nzd0466-0062,nzd0466-0063,nzd0466-0064,nzd0466-0065,nzd0466-0066,nzd0466-0067,nzd0466-0068,nzd0466-0069,nzd0466-0070,nzd0466-0071,nzd0466-0072,nzd0466-0073,nzd0466-0074,nzd0466-0075,nzd0466-0076,nzd0466-0077,nzd0466-0078,nzd0466-0079,nzd0466-0080,nzd0466-0081,nzd0466-0082,nzd0466-0083,nzd0466-0084,nzd0466-0085,nzd0466-0086,nzd0466-0087,nzd0466-0088,nzd0466-0089,nzd0466-0090,nzd0466-0091,nzd0466-0092,nzd0466-0093,nzd0466-0094,nzd0466-0095,nzd0466-0096,nzd0466-0097,nzd0466-0098,nzd0466-0099,nzd0466-0100,nzd0466-0101,nzd0466-0102,nzd0466-0103,nzd0466-0104,nzd0466-0105,nzd0466-0106,nzd0466-0107,nzd0466-0108,nzd0466-0109,nzd0466-0110,nzd0466-0111,nzd0466-0112,nzd0466-0113,nzd0466-0114,nzd0466-0115,nzd0466-0116,nzd0466-0117,nzd0466-0118,nzd0466-0119,nzd0466-0120,nzd0466-0121,nzd0466-0122,nzd0466-0123,nzd0466-0124,nzd0466-0125,nzd0466-0126,nzd0466-0127,nzd0466-0128,nzd0466-0129,nzd0466-0133,nzd0466-0130,nzd0466-0131,nzd0466-0132
2023-07-03 22:13:51+00:00,288.4925,294.43,293.58125,292.34625,291.13375,291.58875,290.1625,293.335,294.4425,297.53000000000003,300.98,300.8475,296.95125,301.1775,299.48125,303.085,306.485,314.30625,314.495,311.1175,315.10375,308.565,308.9925,313.39625,308.64625,308.04,305.40625,307.835,313.885,317.1614285714286,317.70428571428573,316.80571428571426,324.315,316.06000000000006,323.892,321.07,316.15500000000003,309.9757142857143,304.44714285714286,292.5842857142857,281.6771428571429,271.33142857142855,231.9828571428571,290.1242857142857,294.29625,292.85875,298.5575,303.7525,310.1375,310.00875,317.9175,317.7675,316.475,322.97666666666663,320.29125,320.47875,319.00875,315.46625,316.365,313.60875,317.3,317.62125000000003,319.3725,318.8275,322.07,324.33875,319.9375,316.405,320.52625,317.02375,317.6175,321.2128571428571,318.82142857142856,317.34714285714284,318.32142857142856,318.11999999999995,317.21625,315.73375,313.945,312.1975,314.20285714285717,308.1557142857143,311.46000000000004,309.46714285714285,311.89375,312.8575,315.35125,311.55625,309.78000000000003,311.59000000000003,307.98285714285714,306.98999999999995,304.6014285714286,301.8725,304.87375,301.065,300.78375,303.7975,304.48875,310.365,313.99249999999995,311.59857142857146,312.82,306.45,303.94,289.78000000000003,293.14428571428573,291.22285714285715,290.85857142857145,290.2614285714286,288.7,289.61625000000004,294.28625,292.25375,293.54375,291.69,294.11375,292.00874999999996,288.46125,297.55833333333334,296.4175,233.036,229.95749999999998,246.292,246.775,258.23400000000004,258.53000000000003,251.238,250.03400000000002,240.2625,232.255,265.85,257.77199999999993,264.815
2023-07-27 22:13:50+00:00,288.7311111111111,294.8133333333333,294.56,293.1822222222222,291.90222222222224,292.1411111111111,290.9,293.90444444444444,295.32444444444445,298.34555555555556,301.6722222222222,301.4011111111111,297.10555555555555,301.46,299.48333333333335,303.48777777777775,306.6711111111111,314.4244444444444,314.99888888888887,311.16,315.7577777777778,308.7088888888889,309.01222222222225,313.76444444444445,309.06111111111113,308.47444444444443,305.9011111111111,308.0811111111111,315.53,318.44124999999997,318.4,316.80571428571426,324.944,316.06000000000006,323.59,321.07,316.15500000000003,309.91625,304.44375,292.74125000000004,281.28875,268.70625,226.935,289.85125,294.43111111111114,292.6866666666667,298.56888888888886,304.0422222222222,310.2633333333333,310.50666666666666,318.10333333333335,317.74555555555554,316.84333333333336,322.1328571428571,320.4288888888889,320.55333333333334,319.1711111111111,315.98777777777775,316.4477777777778,314.27444444444444,319.28222222222223,319.55333333333334,321.18333333333334,319.74555555555554,322.8233333333333,325.3544444444444,321.05555555555554,317.22555555555556,321.3311111111111,317.8077777777778,318.52777777777777,321.945,318.82142857142856,317.34714285714284,318.32142857142856,318.11999999999995,317.21625,315.73375,313.945,312.1975,314.20285714285717,308.1557142857143,311.46000000000004,309.46714285714285,311.89375,312.8575,315.35125,311.55625,309.78000000000003,311.59000000000003,307.98285714285714,306.98999999999995,304.6014285714286,301.8725,304.87375,301.065,300.78375,303.7975,304.48875,310.365,313.99249999999995,311.59857142857146,312.82,306.45,303.94,289.78000000000003,293.14428571428573,291.22285714285715,290.85857142857145,290.2614285714286,288.7,289.61625000000004,294.28625,286.96444444444444,287.8155555555556,286.3644444444445,288.50444444444446,286.7833333333333,288.46125,290.3071428571429,287.21799999999996,236.08166666666668,235.628,249.21166666666667,250.53400000000002,261.68333333333334,261.40500000000003,253.48666666666668,253.16666666666666,245.28000000000003,237.68400000000003,266.8016666666667,260.09166666666664,265.8671428571428
2023-08-12 22:13:59+00:00,288.15,294.225,293.95799999999997,292.537,291.178,291.45,290.081,293.055,294.713,297.865,301.059,300.587,295.615,299.9,298.267,302.71500000000003,305.39700000000005,313.392,313.867,309.84499999999997,314.557,307.492,307.747,312.819,307.946,307.432,304.875,307.134,314.522,317.81888888888886,317.3122222222222,316.30125,322.73,315.47166666666664,322.37,318.87399999999997,315.07142857142856,308.72111111111116,302.9122222222222,291.18555555555554,278.9188888888889,263.7966666666667,219.4377777777778,289.85125,293.481,291.70500000000004,297.914,303.12199999999996,308.982,309.415,317.11199999999997,316.882,315.799,320.3075,319.5,319.457,318.12,314.7,315.108,313.18899999999996,318.108,318.517,320.48400000000004,319.033,322.23,324.83299999999997,320.49699999999996,316.523,320.669,317.31499999999994,317.911,321.35555555555555,318.28125,316.61375,317.58875,316.945,316.09222222222223,315.2122222222222,313.1088888888889,310.9888888888889,312.92125,306.455,310.255,308.3125,310.6388888888889,311.90444444444444,314.51666666666665,310.63666666666666,308.6433333333333,310.33125,306.94375,306.105,303.67375,300.8044444444444,304.1477777777778,300.2077777777778,300.2077777777778,303.10333333333335,303.59,309.2733333333333,313.31777777777774,310.91625,311.79333333333335,305.60999999999996,303.0911111111111,289.78000000000003,291.75375,289.61375,289.125,288.54,286.54125,288.30111111111114,294.28625,286.44899999999996,287.102,285.81100000000004,287.991,286.089,287.18333333333334,289.85875,286.965,236.08166666666668,245.71,256.1542857142857,258.535,265.14285714285717,267.4057142857143,256.84857142857146,259.4357142857143,254.37166666666667,246.47833333333332,272.12,265.55571428571426,265.8671428571428
2023-08-20 22:14:11+00:00,288.851,295.249,295.637,293.704,292.613,292.34700000000004,291.478,294.368,296.10299999999995,299.323,302.586,302.073,296.323,300.562,298.91700000000003,303.747,306.04800000000006,314.304,314.319,310.866,315.184,308.411,308.107,313.404,309.03499999999997,308.107,305.399,308.1,315.569,319.57666666666665,318.75777777777773,315.02142857142854,322.32000000000005,313.332,322.11333333333334,317.27,316.7885714285714,310.74888888888887,303.6133333333333,291.9644444444445,279.03222222222223,263.67555555555555,213.0025,290.37125000000003,293.69,291.842,298.384,303.754,310.23,310.54200000000003,317.77200000000005,317.303,316.469,319.8875,319.96,320.679,319.063,315.471,316.89099999999996,313.866,319.842,320.79699999999997,322.319,320.48699999999997,324.04,326.56899999999996,322.111,317.499,322.43899999999996,318.946,319.276,322.6633333333333,319.2975,317.98125,319.0425,317.89625,317.0655555555556,316.4266666666667,313.9133333333333,311.4266666666667,313.375,306.99,310.51125,308.91125,311.03111111111116,312.49666666666667,314.9977777777778,310.96666666666664,309.4266666666667,310.4357142857143,307.0614285714286,306.16857142857145,303.9271428571428,302.0011111111111,305.33222222222224,301.18333333333334,301.2111111111111,304.2011111111111,304.5833333333333,310.2211111111111,314.4111111111111,313.07375,312.60333333333335,306.76222222222225,304.06333333333333,290.64142857142855,292.69624999999996,290.0675,289.75,289.1725,287.33,288.48555555555555,294.55375000000004,286.544,287.058,285.896,288.019,286.26,287.0833333333333,290.07875,284.43,236.78,245.4557142857143,255.46125,258.66285714285715,264.585,267.32875,256.39625,258.75125,255.02714285714288,247.42142857142858,270.72749999999996,264.84,265.27125
2023-10-15 22:14:26+00:00,291.57124999999996,297.9925,299.48,297.22249999999997,296.49875,295.60875,294.84749999999997,297.77750000000003,300.0125,303.31125000000003,306.34625,305.95375,298.5025,303.21999999999997,300.48,306.66499999999996,308.77125,317.30375,316.69124999999997,312.77375,317.135,311.33,310.295,315.68874999999997,312.28125,311.8375,308.28000000000003,310.8025,319.74,322.05333333333334,320.73999999999995,308.66249999999997,319.56000000000006,305.6033333333333,322.31,310.09,318.875,313.29857142857145,306.31857142857143,293.9057142857143,278.6385714285714,262.2857142857143,196.61333333333334,292.1328571428572,295.9325,293.38,300.565,306.11125000000004,312.38000000000005,313.8975,320.12125000000003,318.84,318.48875,320.98875,322.38750000000005,321.57714285714286,321.78375000000005,319.2175,320.675,317.05625,324.945,326.08124999999995,327.61125,324.80125,328.14375,330.67499999999995,326.60249999999996,321.04625,326.46,323.09625,323.3725,326.4342857142857,323.7733333333333,322.62833333333333,322.9033333333333,320.96999999999997,319.68,316.44,314.42428571428576,310.40714285714284,312.96500000000003,307.8833333333333,310.25166666666667,308.0266666666667,309.88428571428574,311.98,314.36285714285714,309.5628571428571,308.3114285714286,309.72333333333336,307.865,307.8316666666667,304.955,303.8557142857143,307.7057142857143,303.1857142857143,303.9942857142857,307.25,307.6557142857143,312.4042857142857,317.58,316.62166666666667,314.4057142857143,309.46,306.12857142857143,292.818,294.4933333333333,290.46,290.4633333333333,290.21,287.36833333333334,288.28000000000003,294.935,285.225,285.63,284.7075,286.69124999999997,284.8975,286.7314285714286,290.57375,280.515,240.49666666666667,250.29500000000004,261.48857142857145,263.1066666666667,268.6114285714286,272.54857142857145,261.0728571428571,263.9842857142857,261.96333333333337,252.06166666666664,274.1914285714286,269.2228571428571,268.6442857142857
2023-11-24 22:14:27+00:00,291.85166666666663,298.87,300.59166666666664,298.68333333333334,297.42,295.83666666666664,295.3666666666666,298.385,301.52833333333336,304.30333333333334,306.77666666666664,306.6283333333334,298.5283333333333,302.87999999999994,300.4433333333333,306.7966666666666,308.4916666666666,316.99333333333334,315.9433333333333,312.18,317.4733333333333,311.08,310.68666666666667,316.34166666666664,312.88166666666666,312.37999999999994,309.4266666666667,311.49833333333333,320.84833333333336,321.74,318.82249999999993,312.6149999999999,319.56000000000006,317.15999999999997,322.31,310.09,315.77000000000004,312.39500000000004,305.485,293.46833333333336,278.74,259.12,182.28500000000003,293.068,296.3933333333334,293.5466666666666,300.93333333333334,307.3266666666667,312.60333333333335,314.6483333333333,320.8916666666667,319.435,318.8533333333333,320.1166666666666,322.92333333333335,321.24399999999997,321.5666666666667,319.84166666666664,320.305,318.245,326.195,327.46999999999997,329.0083333333333,326.0533333333333,328.73,330.965,327.68666666666667,322.145,327.88,324.0833333333333,324.27333333333337,327.628,326.15749999999997,324.68,324.78499999999997,322.52250000000004,319.84400000000005,315.734,313.988,310.01,312.4125,307.95,310.14,307.63,308.686,311.034,314.014,308.76200000000006,307.4220000000001,308.515,307.005,307.87500000000006,304.905,303.384,307.684,303.02000000000004,304.556,307.806,308.52200000000005,312.6,318.476,316.5725,314.46000000000004,309.57599999999996,306.25000000000006,295.1133333333333,295.0525,290.64750000000004,291.4825,290.7325,287.0875,287.76,295.5625,282.8233333333333,283.21166666666664,282.5233333333333,284.30833333333334,282.68499999999995,285.964,288.15500000000003,275.98333333333335,243.006,247.11833333333334,259.07428571428574,261.33166666666665,266.68,270.71714285714285,259.2,262.02857142857147,259.09666666666664,248.56500000000003,272.4614285714286,267.1242857142857,261.15166666666664
2024-01-19 22:14:28+00:00,291.206,298.57399999999996,300.12,298.634,297.266,295.8,295.21,297.726,300.93199999999996,302.606,305.948,307.254,298.712,302.586,300.842,306.64799999999997,308.974,316.94000000000005,315.67199999999997,312.402,315.744,310.93600000000004,310.644,316.81399999999996,313.222,312.44599999999997,308.716,311.78200000000004,320.492,322.455,318.495,315.04999999999995,320.40333333333336,314.345,318.5366666666667,313.11,315.9633333333333,313.366,304.95400000000006,294.504,281.572,261.562,179.64,295.34,296.4725000000001,294.12499999999994,301.1925,307.46500000000003,310.824,313.482,320.83,318.946,318.648,319.12,321.98799999999994,319.53499999999997,321.7875000000001,319.80499999999995,319.4225,318.1825,327.15999999999997,328.68249999999995,330.03,326.66999999999996,329.9475,331.61749999999995,327.35749999999996,323.32,326.76399999999995,323.43,323.53000000000003,325.62399999999997,323.78499999999997,323.36,322.5825,321.0625,319.17,312.93,312.9375,308.2425,309.65,306.2575,307.72249999999997,305.95,307.14750000000004,308.185,309.8375,306.48,306.45000000000005,306.02666666666664,304.71000000000004,305.86999999999995,303.19,303.51,306.9675,302.155,303.5925,307.5525,308.625,312.535,317.165,317.74,313.78,309.15999999999997,305.3625,292.81333333333333,293.105,289.2975,289.94,289.0475,285.85249999999996,288.2625,296.88000000000005,281.668,281.286,281.03000000000003,282.76,280.736,287.055,286.54,278.50333333333333,256.39,248.2,252.03199999999998,262.014,261.518,266.77200000000005,252.44799999999995,256.8740000000001,260.054,249.984,267.412,262.34999999999997,255.56249999999997
2024-02-12 22:14:17+00:00,292.9575,300.6775,301.59000000000003,300.545,299.09250000000003,298.1625,296.805,299.8975,302.2475,302.96000000000004,307.175,310.0325,303.255,306.73249999999996,304.5075,308.5525,313.16,320.0325,316.9475,315.46500000000003,316.5825,314.7875,314.96,320.71,317.8775,316.54499999999996,311.2075,316.14750000000004,321.7825,321.66333333333336,319.31333333333333,319.21,321.32,318.96500000000003,318.72,317.525,317.1466666666667,315.95000000000005,307.7075,297.32750000000004,288.9925,277.15500000000003,236.40500000000003,296.03999999999996,300.14000000000004,299.36999999999995,305.17,311.41333333333336,314.12,315.7625,323.4525,321.1975,321.03499999999997,323.4275,324.0975,321.66,325.14,322.37000000000006,322.40333333333336,321.9533333333334,327.06333333333333,328.93,329.08666666666664,328.22,334.06666666666666,332.57666666666665,327.9966666666666,325.9166666666667,328.01,324.245,323.5375,326.1375,324.85499999999996,325.10249999999996,324.1425,323.22499999999997,321.44,312.605,314.58500000000004,309.75,311.495,309.0675,309.485,307.2625,309.63,309.0425,310.375,307.9175,308.02250000000004,307.87,306.01666666666665,306.71666666666664,305.00666666666666,304.92999999999995,307.62,302.7775,304.11,307.96,309.9375,314.12,318.27,318.6725,315.8425,310.63,307.135,291.86,294.665,291.9475,292.565,291.47,289.59499999999997,290.6,295.5325,292.97249999999997,293.4475,292.3525,294.445,291.6,289.3025,298.875,299.04499999999996,270.2075,232.8225,239.5175,252.7675,251.35,250.68250000000003,238.94,238.34000000000003,243.88,231.83500000000004,254.13750000000002,246.82749999999996,249.7325
2024-02-20 22:14:19+00:00,292.775,299.59749999999997,300.23,299.745,297.525,298.2575,295.8025,302.6075,308.5825,302.4525,305.8875,308.595,303.76,307.9375,304.97249999999997,308.0,313.8275,318.95,317.25,314.46000000000004,316.5,315.31,317.1875,321.85,318.21999999999997,317.03999999999996,311.69,316.1825,321.46750000000003,317.78999999999996,316.19666666666666,320.90333333333336,319.9733333333333,318.10999999999996,318.57,318.84666666666664,313.1566666666667,311.58750000000003,307.05,295.545,289.7375,281.1175,252.5966666666667,295.60666666666674,301.48,300.06333333333333,305.98333333333335,310.58666666666664,312.68,314.305,322.53999999999996,320.5825,320.5125,323.5625,323.31,317.72333333333336,323.04,321.31666666666666,317.9666666666667,322.24666666666667,323.34,323.25666666666666,324.5233333333333,324.58,331.7966666666667,328.91333333333336,324.7266666666667,324.65999999999997,324.82500000000005,321.6275,321.13250000000005,323.9375,323.635,323.52,322.745,322.09499999999997,319.765,309.4175,313.16499999999996,308.51,310.6375,308.4925,309.055,306.225,308.9125,307.455,309.1,307.2,306.3175,308.29,305.755,306.395,304.4375,302.29499999999996,305.09000000000003,300.40999999999997,302.52750000000003,305.76,308.31,311.88750000000005,316.4325,315.265,314.92,309.18,305.97,291.285,293.24249999999995,291.1,291.65250000000003,290.315,289.25,290.1,294.67,292.3425,293.075,291.7925,293.6875,290.65500000000003,289.075,298.37,299.3633333333333,286.96999999999997,229.11999999999998,241.245,253.115,251.24,245.12500000000003,233.9925,233.18500000000003,238.4975,225.33,252.2575,242.75499999999994,246.165
2024-04-24 22:13:49+00:00,290.46000000000004,295.9225,296.745,296.0575,293.995,294.6475,292.565,298.84,303.6575,299.69750000000005,302.47499999999997,304.065,300.065,303.03,301.3225,304.19500000000005,309.1975,314.05,313.085,308.81,311.4433333333333,307.91,313.32,319.3225,315.02250000000004,313.185,307.3075,311.55499999999995,316.945,316.7475,314.09,317.60249999999996,317.22249999999997,316.3925,317.15,316.855,311.82,306.625,302.975,289.45,284.635,267.305,258.4875,289.77333333333337,295.9066666666667,294.93333333333334,301.15000000000003,304.9066666666667,308.83750000000003,308.3875,316.15999999999997,315.8275,315.85749999999996,318.7425,317.3875,316.185,316.3566666666666,311.08,309.42333333333335,314.62000000000006,315.21999999999997,314.05,315.81,317.01,324.17,322.88000000000005,318.5933333333333,317.1233333333333,319.6725,316.5025,316.5,320.185,318.4925,318.57500000000005,318.17499999999995,317.02,314.8325,309.16249999999997,312.2,309.13,311.0725,306.65250000000003,308.8375,306.3125,309.0825,308.3175,309.82,308.4275,306.11249999999995,306.98,302.97,303.0875,301.55,297.98,301.1575,296.13750000000005,298.0975,300.15999999999997,302.7225,306.775,311.455,309.985,310.9225,305.075,302.73249999999996,288.46,289.4625,288.61249999999995,287.59749999999997,285.9925,285.09749999999997,286.3625,291.36,288.9325,289.2375,288.4975,290.525,287.3025,285.245,295.0375,299.3633333333333,307.27666666666664,239.42333333333332,249.82999999999998,259.6325,258.525,245.65750000000003,235.3675,234.76000000000005,237.89,225.8625,253.9425,244.32,247.83999999999997
2024-05-02 22:13:32+00:00,290.28000000000003,295.702,296.326,295.576,293.934,294.12,291.94,297.714,301.63,299.50600000000003,302.18199999999996,303.24,299.358,301.974,300.27,303.274,308.20799999999997,313.352,312.31,308.71000000000004,310.79,307.2425,312.41999999999996,318.79200000000003,314.826,313.22200000000004,307.038,311.33599999999996,317.302,316.198,314.258,310.164,310.184,309.086,308.742,317.634,311.554,306.454,302.77799999999996,288.656,283.428,260.972,260.98400000000004,289.5725,295.3075,294.6225,300.735,304.34000000000003,308.706,308.378,315.628,315.478,314.302,317.332,316.454,315.884,315.9125,310.1675,309.70500000000004,313.59000000000003,314.1525,313.375,315.1175,316.935,324.51,322.165,317.935,316.525,318.962,316.254,316.16999999999996,320.07,318.03000000000003,318.314,317.484,316.07399999999996,314.174,309.092,311.666,308.662,310.59,306.288,308.584,305.67,308.674,308.04,309.302,308.144,305.704,305.998,302.65,302.262,300.264,297.224,300.57800000000003,295.56000000000006,297.58000000000004,299.384,301.524,305.90999999999997,310.85599999999994,309.372,310.046,304.58599999999996,302.428,288.02799999999996,288.696,287.436,286.476,285.204,283.33599999999996,285.054,290.54200000000003,288.184,280.636,280.08,290.525,279.22,276.098,295.0375,299.3633333333333,307.27666666666664,245.885,253.252,263.06,262.572,249.404,239.196,237.71000000000004,242.17399999999998,228.95,255.962,247.81,250.962
2024-05-10 22:13:48+00:00,292.3433333333333,296.865,297.69666666666666,297.255,295.69166666666666,295.79333333333335,293.5783333333333,299.3233333333333,302.74,300.83,304.1066666666666,304.91333333333336,300.455,302.88666666666666,301.2183333333333,304.5216666666667,309.39666666666665,314.3666666666667,313.9066666666667,310.846,312.636,308.782,314.27,318.79200000000003,316.9633333333333,315.4016666666667,309.325,313.255,317.302,318.68333333333334,314.258,310.164,310.184,309.086,308.742,317.634,311.554,306.454,304.955,289.98833333333334,284.6,261.6133333333333,265.935,292.064,297.842,297.878,303.5,304.34000000000003,308.706,308.378,315.628,315.478,314.302,317.332,318.46166666666664,317.38666666666666,315.9125,313.844,313.06800000000004,313.59000000000003,317.204,315.466,318.45799999999997,320.01,327.438,324.354,320.96799999999996,319.342,320.8883333333333,318.17333333333335,318.2083333333333,321.90000000000003,319.9916666666667,320.105,318.97166666666664,317.64166666666665,315.87833333333333,310.99499999999995,313.2716666666667,310.385,312.52833333333336,308.0683333333333,310.5316666666667,307.44,309.985,310.0366666666667,310.5683333333333,310.1433333333333,307.27666666666664,307.305,303.9533333333333,303.8483333333333,301.32666666666665,297.96166666666664,301.485,297.35,298.9116666666667,300.12333333333333,302.72166666666664,307.46166666666664,311.7966666666666,310.66833333333335,311.3883333333333,306.0933333333333,304.02666666666664,289.62,289.84166666666664,288.52,287.75166666666667,286.84666666666664,284.4883333333333,286.26666666666665,291.835,288.9016666666667,283.0333333333333,282.86999999999995,291.28000000000003,281.87166666666667,278.335,296.164,300.055,308.03499999999997,245.885,253.252,272.01166666666666,270.96666666666664,249.404,239.196,237.71000000000004,242.17399999999998,228.95,255.962,247.81,250.962
2024-05-26 22:13:35+00:00,293.5385714285714,297.5585714285714,298.3971428571429,298.2757142857143,296.7057142857143,296.46,294.34857142857146,299.6042857142857,302.78000000000003,301.5571428571429,305.11285714285714,305.58714285714285,300.9985714285714,303.2642857142857,301.59714285714284,304.98,309.7042857142857,314.5671428571428,314.42999999999995,311.5416666666667,313.4583333333333,309.165,315.1471428571428,320.815,318.2442857142857,316.14142857142855,310.59714285714284,314.8442857142857,317.302,320.2185714285714,314.258,310.164,310.184,309.086,308.742,317.634,311.554,307.81166666666667,305.42285714285714,290.41285714285715,284.75428571428574,261.69571428571425,265.935,293.10333333333335,299.135,299.2083333333333,305.02500000000003,308.0,311.33,309.6566666666667,316.2916666666667,316.1383333333333,315.38,317.9166666666667,318.8957142857143,317.7185714285714,316.962,315.46666666666664,313.95666666666665,316.42,317.925,315.7816666666667,319.3516666666667,321.215,328.3483333333333,325.12,322.4733333333333,320.43666666666667,321.51142857142855,319.2542857142857,319.21999999999997,322.9985714285714,320.8342857142857,321.25714285714287,319.6542857142857,318.4171428571429,316.93285714285713,312.1042857142857,314.36857142857144,311.3314285714286,313.67571428571426,309.0142857142857,311.9757142857143,308.42,310.46714285714285,311.18,311.23999999999995,311.4414285714286,308.22428571428566,307.91285714285715,304.7642857142857,304.7928571428571,301.86,298.57714285714286,301.93142857142857,298.04,299.5442857142857,300.71,303.1828571428572,308.2485714285714,312.25857142857143,311.5728571428572,312.13428571428574,307.1457142857143,305.33,290.63428571428574,290.69571428571425,289.0028571428571,288.1557142857143,287.38,285.13428571428574,286.67,292.18,289.37142857142857,284.4742857142857,284.4,291.80333333333334,283.3157142857143,279.7985714285714,296.62666666666667,300.296,308.03499999999997,257.3225,262.58599999999996,276.97999999999996,277.2266666666667,254.97000000000003,245.57799999999997,244.05,248.02800000000002,235.502,261.01000000000005,252.82,256.696
2024-06-03 22:13:17+00:00,293.2025,297.58875,298.2525,298.3425,296.89375,296.22375,294.29875,299.04375,302.00625,301.55125000000004,304.82,305.44125,300.6925,302.50874999999996,301.0775,304.48875,308.90125,314.045,313.81374999999997,311.43857142857144,312.96571428571434,308.64142857142855,314.84375,320.6171428571429,318.44125,316.18125,310.6875,315.00624999999997,318.0083333333334,320.075,313.84,305.1166666666667,305.19166666666666,303.76166666666666,303.19166666666666,317.634,311.554,307.81166666666667,305.42285714285714,290.41285714285715,284.75428571428574,261.65125,267.3,292.7685714285714,298.63,299.2371428571428,304.4757142857143,308.3666666666667,310.90285714285716,309.93285714285713,316.0942857142857,315.93142857142857,315.4042857142857,317.42285714285714,318.56125000000003,317.4625,316.22166666666664,314.9328571428572,314.36428571428576,315.7616666666667,318.1085714285714,315.2628571428572,318.72285714285715,321.2685714285714,328.09857142857146,325.02,322.17857142857144,320.55285714285714,321.42875000000004,319.26,319.21625,322.95375,320.8125,321.46625,319.5,318.17,316.84875,312.0275,314.1175,310.83375,313.6125,308.95375,311.5375,308.0425,310.15250000000003,311.22125,311.25,311.11125,307.72375,307.53875,304.315,304.39375,301.3775,297.84,301.37125000000003,297.41125,298.91875,300.07875,302.5925,307.68125,311.96124999999995,311.2125,311.55875000000003,307.05875,305.09125,290.24375,290.33375,288.61125,287.13874999999996,286.45625,284.1475,285.715,291.33125,288.73375,284.52125,284.28999999999996,291.07428571428574,283.10875,280.04125,295.9057142857143,298.8666666666667,306.286,257.3225,269.275,281.38428571428574,280.5414285714286,263.93833333333333,245.57799999999997,254.32000000000002,257.5833333333333,245.89166666666665,268.56166666666667,261.41333333333336,263.84
2024-07-05 22:13:33+00:00,294.21777777777777,298.44444444444446,299.13,299.2888888888889,298.06111111111113,296.87,295.06666666666666,299.86555555555555,302.7744444444445,302.28222222222223,305.8522222222222,306.4811111111111,301.4711111111111,303.0711111111111,301.67555555555555,305.0622222222222,309.26666666666665,314.1033333333333,314.3155555555556,312.3375,313.94124999999997,309.46875,315.7811111111111,322.48375,319.72,317.15,312.0433333333333,316.08888888888885,320.04,321.18333333333334,314.8985714285714,309.3614285714285,309.1742857142857,303.76166666666666,307.2685714285714,318.8966666666667,313.555,309.20285714285717,306.02125,290.92125,284.46250000000003,261.65125,267.3,292.7685714285714,298.63,299.2371428571428,304.4757142857143,308.3666666666667,310.90285714285716,309.93285714285713,316.0942857142857,315.93142857142857,315.4042857142857,317.42285714285714,318.56125000000003,317.4625,317.32428571428574,316.84625,316.26875,317.9357142857143,319.825,316.53125,320.04875,322.9475,329.6275,326.34000000000003,323.78625,322.885,322.90444444444444,320.7422222222222,320.5433333333333,324.1377777777777,322.2966666666667,322.6955555555556,320.6033333333333,319.3355555555556,318.13222222222225,313.1744444444444,315.2611111111111,311.8388888888889,314.8022222222222,309.78333333333336,312.79,309.09333333333336,310.97,312.2922222222222,311.91,312.42777777777775,308.64000000000004,308.14444444444445,305.05555555555554,305.16,301.8922222222222,298.2266666666667,301.70000000000005,297.9,299.44,300.28444444444443,303.0855555555556,307.68125,311.96124999999995,311.2125,311.55875000000003,307.05875,305.09125,290.96666666666664,290.9688888888889,288.9344444444444,287.3077777777778,286.4588888888889,284.2633333333333,285.9377777777778,291.33125,288.73375,284.52125,279.9222222222222,285.8625,279.16,280.04125,295.9057142857143,292.7485714285714,306.286,257.954,268.94714285714286,279.77375,280.50625,265.4971428571429,248.765,256.39428571428573,258.91285714285715,247.79999999999998,269.37857142857143,262.4428571428571,265.18571428571425
