dates,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085,satname
2021-03-30 22:19:46+00:00,227.41000000000003,192.625,168.165,,,,,,,,,,211.87,219.3,222.35,184.45,186.72,167.0,188.48,205.6966666666667,203.86333333333334,200.03666666666666,196.15,195.95000000000002,196.67999999999998,188.55333333333337,194.46333333333334,194.5466666666667,198.70000000000002,197.56333333333336,195.70333333333335,193.88666666666666,193.5,190.45666666666668,191.12333333333333,189.4333333333333,192.19666666666663,196.05000000000004,201.10666666666668,207.53333333333333,217.07333333333335,221.3166666666667,221.26,220.94999999999996,221.08333333333334,220.0666666666667,220.86999999999998,219.42,220.23333333333332,220.0533333333333,220.38,221.38666666666666,220.75333333333333,221.75,215.6233333333333,216.57000000000002,212.37666666666667,215.55666666666664,212.97666666666666,211.75,212.98000000000002,213.83666666666667,216.02666666666664,216.9333333333333,220.87,227.52333333333334,223.1866666666667,216.76,213.9033333333333,211.84333333333333,207.47333333333336,208.67,209.88666666666666,209.86666666666667,212.26666666666665,209.75333333333333,206.1933333333333,198.48333333333332,192.12,190.96666666666667,186.3066666666667,186.61,185.55333333333337,195.12666666666667,248.175,283.90000000000003,L8
2021-05-17 22:19:36+00:00,231.61,192.28,171.76,,,,,,,,,,,,,,,,,205.34500000000003,203.79500000000002,199.82,196.365,195.04,196.125,189.10000000000002,193.87,194.26000000000005,198.65500000000003,195.85000000000002,195.35000000000002,194.265,193.56,190.13,190.67000000000002,189.43499999999997,191.89499999999998,187.91333333333333,194.06000000000003,198.77666666666664,208.68333333333337,214.51999999999998,215.16666666666666,214.45666666666668,215.2933333333333,213.96333333333334,213.99,212.24333333333334,213.68999999999997,213.60333333333332,214.27666666666664,214.13333333333335,213.67666666666665,214.40333333333334,209.20666666666668,210.83666666666667,205.77666666666667,209.15666666666664,206.34,204.99666666666667,204.63333333333333,205.39333333333332,209.11666666666665,208.42999999999998,214.37666666666667,220.42333333333332,215.6,209.22333333333333,206.05999999999997,204.06333333333336,199.87333333333333,201.4,201.87666666666667,201.73333333333332,205.09666666666666,200.07000000000002,205.67499999999995,197.67999999999998,191.72500000000002,190.475,185.84000000000003,186.54000000000002,184.65000000000003,197.78999999999996,268.12,283.90000000000003,L8
2021-05-24 22:25:51+00:00,231.61,192.28,171.76,,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,207.03,223.02,207.28,179.94,205.97333333333336,204.12333333333336,200.36,196.85666666666665,196.32000000000002,196.49,189.68666666666664,195.02333333333334,195.0566666666667,199.03,196.17333333333332,195.50666666666666,194.35,194.35333333333335,190.44333333333336,191.84,191.81000000000003,192.14666666666668,190.3,195.9575,200.92499999999998,210.57750000000001,216.1475,216.8175,216.11,216.9125,215.245,215.8425,214.29,215.415,215.08249999999998,215.64249999999998,216.0925,215.605,216.58249999999998,211.39249999999998,212.615,207.8,210.7625,208.35,206.8,206.44,207.70499999999998,211.20999999999998,211.135,216.2675,222.275,217.505,211.745,208.45,205.9925,201.8675,203.25750000000002,204.5375,204.01,207.12,202.53750000000002,205.89,197.7733333333333,191.81333333333336,190.35333333333332,185.79,186.26,184.12333333333333,197.78999999999996,268.12,283.90000000000003,L8
2021-06-02 22:19:45+00:00,231.61,192.28,171.76,,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,207.03,223.02,207.28,179.94,205.97333333333336,204.12333333333336,200.36,196.85666666666665,196.32000000000002,196.49,189.68666666666664,195.02333333333334,195.0566666666667,199.03,196.17333333333332,195.50666666666666,194.35,194.35333333333335,190.44333333333336,191.84,191.81000000000003,192.14666666666668,190.3,195.9575,197.006,206.952,213.342,212.74200000000002,212.406,213.32199999999997,211.196,212.68199999999996,210.72600000000003,212.314,211.85399999999998,211.654,212.872,212.19,213.148,208.212,208.908,204.28400000000002,206.862,205.224,201.904,203.192,203.952,207.792,206.65,212.856,218.096,213.584,208.0,204.572,202.358,197.876,198.796,200.416,200.096,203.1,197.56,205.89,197.7733333333333,191.81333333333336,190.35333333333332,185.79,186.26,184.12333333333333,197.78999999999996,268.12,283.90000000000003,L8
2021-06-18 22:19:50+00:00,234.81,196.8,177.54500000000002,154.39,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,207.03,223.02,207.28,179.94,206.79500000000002,205.5225,201.955,198.70499999999998,197.44,197.1175,190.6825,195.19500000000002,195.6425,199.635,197.465,195.9925,195.055,194.5875,191.3275,192.45250000000001,192.3725,192.23250000000002,191.976,197.45999999999998,199.515,208.995,215.05499999999998,214.56333333333336,214.26166666666666,215.08833333333334,213.0533333333333,214.83,212.92666666666665,213.70166666666668,213.3216666666667,213.35500000000002,214.68333333333337,213.99666666666667,215.03833333333333,210.21166666666667,210.76666666666665,206.23333333333335,208.24833333333333,206.91,203.83166666666668,205.10500000000002,205.94833333333335,209.47333333333333,208.56333333333336,214.60500000000002,219.745,215.09333333333333,209.80499999999998,206.42666666666665,203.97833333333332,199.595,200.45000000000002,202.24833333333333,201.66666666666666,204.50166666666667,199.55166666666665,205.83749999999998,197.0025,191.775,190.0225,185.3225,184.88,184.12333333333333,197.78999999999996,268.12,283.90000000000003,L8
2021-08-12 22:26:18+00:00,234.81,197.46333333333334,178.8066666666667,154.39,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,207.03,217.46,191.845,177.825,207.286,205.77400000000003,202.392,198.924,198.034,197.702,191.05,196.446,196.728,201.7,197.465,196.64000000000001,195.055,194.5875,191.3275,193.142,192.738,192.404,192.9283333333333,198.42333333333332,201.07571428571427,210.74571428571429,216.6442857142857,216.62714285714287,215.74428571428572,222.02285714285713,213.0533333333333,214.83,214.10714285714286,214.79571428571427,214.35857142857142,214.35857142857142,215.67857142857142,215.21,216.03285714285715,211.13714285714286,211.63000000000002,207.39714285714285,209.24285714285716,207.86285714285714,204.85714285714286,205.9042857142857,206.76714285714283,210.37285714285713,209.68142857142857,215.44428571428574,220.6157142857143,215.74714285714285,210.5157142857143,207.2942857142857,204.6257142857143,200.50142857142856,201.3685714285714,203.1357142857143,202.46285714285713,205.46714285714285,200.8942857142857,205.61399999999998,196.552,191.654,189.832,184.784,184.728,184.12333333333333,197.78999999999996,268.12,283.90000000000003,L8
2021-08-28 22:26:22+00:00,235.69333333333336,197.12,176.97,154.39,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,207.03,217.46,191.845,177.825,207.8825,206.01750000000004,202.86,195.5,198.206,197.558,190.86599999999999,196.512,196.974,201.26,197.8725,196.596,194.86,194.4975,191.3875,193.368,192.58800000000002,192.26,193.1016666666667,198.36166666666668,200.91,210.4257142857143,216.35,216.22,215.51714285714283,221.6442857142857,211.95666666666668,214.21833333333333,213.6257142857143,214.06571428571428,213.69,213.9257142857143,215.56285714285715,215.25571428571428,215.67142857142855,210.97857142857143,211.44857142857146,207.81571428571428,204.02,206.96333333333334,203.64499999999998,204.8283333333333,206.51,210.11714285714288,209.20000000000002,214.84857142857143,220.23142857142858,215.28,209.95285714285714,206.98999999999998,204.09,200.45,201.18142857142857,202.66,201.97285714285712,205.0142857142857,200.1985714285714,204.96999999999997,195.522,191.076,189.09,183.766,183.35600000000002,182.0233333333333,200.87,268.12,278.88,L8
2021-09-13 22:26:27+00:00,233.77,195.6,174.80599999999998,154.39,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,233.65499999999997,217.46,191.845,174.24666666666667,206.64600000000002,205.32800000000003,201.55,194.97333333333333,197.40666666666667,196.92666666666665,189.6,195.55499999999998,196.26666666666665,200.24333333333334,197.966,195.995,194.038,193.35399999999998,190.82,192.60999999999999,191.67999999999998,191.45833333333334,193.06428571428572,198.26142857142855,201.30749999999998,210.60250000000002,216.57875,216.3725,215.79375,221.0375,212.53428571428572,214.59142857142857,213.96125,214.35375,213.88875,213.95499999999998,215.73125,215.4475,215.78625,211.0075,211.48625,208.12875,204.81375000000003,207.29142857142855,204.0885714285714,205.2742857142857,206.77499999999998,210.33375,209.82,215.04749999999999,220.5475,215.70125000000002,210.27625,207.30249999999998,204.46375,200.98624999999998,201.54875,203.0675,202.38375,205.42749999999998,200.67874999999998,204.49,195.25166666666667,190.32000000000002,188.66833333333332,183.385,183.00333333333333,182.08249999999998,196.48,276.90999999999997,278.88,L8
2021-09-29 22:26:31+00:00,232.5325,194.892,172.924,154.39,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,233.65499999999997,217.46,191.845,174.24666666666667,205.97999999999996,205.246,201.46200000000002,194.36166666666668,197.25833333333333,196.76333333333332,188.56833333333336,195.04833333333332,195.995,200.01999999999998,197.654,195.82666666666668,193.51000000000002,192.928,190.528,192.41666666666666,191.69333333333336,191.15166666666667,192.53285714285715,197.89571428571432,201.13500000000002,210.44625000000002,216.59125,216.05874999999997,215.785,220.6,212.28857142857143,214.06714285714287,213.72875,214.035,213.54,213.48125000000002,215.21625,214.89000000000001,215.375,210.655,210.8775,207.81374999999997,204.27375,206.71,203.68857142857146,204.81999999999996,206.16875,209.75875000000002,209.43875,214.68875,219.98624999999998,215.26375000000002,209.85125,206.76999999999998,204.04625,200.585,200.88,202.52499999999998,201.85999999999999,204.86624999999998,200.095,204.00166666666667,194.59833333333333,189.53666666666666,188.1783333333333,182.90666666666667,182.28166666666667,181.5733333333333,192.08999999999997,288.745,330.57,L8
2021-10-31 22:26:35+00:00,232.5325,194.892,172.924,154.39,,,,,,162.93,203.96,197.85,218.6,222.14,225.31,233.65499999999997,217.46,191.845,173.16750000000002,204.865,203.92999999999998,200.6833333333333,194.0257142857143,196.32571428571427,196.07999999999998,187.39714285714288,194.0514285714286,195.50571428571428,199.49857142857144,197.14833333333334,195.51,192.9366666666667,192.75166666666667,190.32000000000002,191.93428571428572,191.22714285714284,190.87285714285716,192.49375,197.89375,201.18555555555557,210.6788888888889,216.92444444444445,216.12555555555554,216.14,220.05444444444444,213.02625,214.47625000000002,213.97444444444443,214.14777777777778,213.76666666666665,213.6877777777778,215.59444444444443,214.90222222222224,215.49666666666667,210.79222222222222,210.90555555555557,207.90444444444444,204.7111111111111,206.80875,204.10000000000002,205.16625,206.51555555555555,209.84555555555556,209.63666666666666,214.6877777777778,220.01555555555555,215.61,209.9477777777778,206.92666666666665,204.44555555555556,200.97555555555556,201.0188888888889,202.66444444444446,202.01222222222222,205.02555555555557,200.35,203.29714285714286,194.06571428571428,188.67857142857142,187.39714285714285,182.90666666666667,182.28166666666667,181.5733333333333,192.08999999999997,268.5366666666667,313.64,L8
2021-11-21 22:22:10+00:00,232.5325,194.892,172.924,154.39,,,,,,,,,,,,260.28,211.9,176.41,172.5325,204.79999999999998,204.12666666666667,200.705,193.9357142857143,196.24857142857144,196.00571428571428,186.33714285714285,193.77142857142857,195.31857142857143,199.46,197.68833333333336,195.45000000000002,192.745,192.74833333333333,190.50666666666666,191.62714285714284,190.92285714285714,191.31714285714287,195.1042857142857,200.23428571428573,203.42125,212.88500000000002,218.90375,217.54,217.92874999999998,222.35625000000002,215.00714285714284,216.4057142857143,215.75625,215.76874999999998,215.5225,214.99875,217.62375,216.73624999999998,217.11875,212.31625,212.2525,209.76624999999999,205.6875,208.59857142857143,205.55999999999997,207.51714285714283,208.4225,211.38,211.73250000000002,215.965,221.66250000000002,217.39875,211.70625,208.8725,206.54749999999999,203.07125,202.68,204.44125,203.75,206.5675,202.40124999999998,203.0842857142857,193.62142857142857,188.46714285714285,187.20142857142858,182.755,181.82666666666668,182.52999999999997,191.46,258.4725,306.47666666666663,L9
2022-01-11 22:26:24+00:00,230.70666666666668,193.285,170.3225,,,,,,,,,,,,,260.28,211.9,176.41,174.088,204.3133333333333,203.375,199.875,192.87714285714287,196.07000000000002,195.73714285714283,185.08285714285716,193.95714285714286,195.08999999999997,199.1,197.47333333333333,195.35857142857142,192.32833333333335,192.64499999999998,190.03166666666667,191.32999999999998,190.50857142857146,191.17000000000002,194.75142857142856,199.85999999999999,205.8014285714286,215.42285714285714,221.0257142857143,220.41571428571427,220.6957142857143,225.50285714285715,217.83833333333337,218.55999999999997,217.96,217.89714285714285,217.7642857142857,217.4742857142857,219.94142857142856,219.25285714285715,219.24857142857144,214.04571428571427,214.34428571428572,212.07,207.76,210.76999999999998,208.99333333333334,209.82333333333335,211.1142857142857,213.68,215.32285714285712,217.8885714285714,224.37857142857143,220.14714285714285,214.1914285714286,211.53857142857143,209.41428571428574,206.34,205.85857142857142,207.42142857142858,206.6942857142857,209.43285714285713,205.8642857142857,203.11285714285714,194.38285714285712,188.35285714285712,187.31571428571428,183.01666666666665,182.46166666666667,183.7,191.6375,253.968,304.2025,L9
2022-01-12 22:20:13+00:00,230.70666666666668,193.285,170.3225,,,,,,,,,,,,,260.28,211.9,176.41,173.715,204.46285714285713,203.47142857142856,199.9928571428571,193.19,195.93,195.815,184.9275,193.98125000000002,194.92624999999998,199.03375,197.48,195.295,192.3557142857143,192.72142857142856,190.07999999999998,191.22375,190.245,191.08374999999998,194.7075,199.8075,205.74625,215.3625,221.03750000000002,220.3225,220.61,224.79500000000002,218.02285714285716,218.71571428571428,218.0625,217.9925,217.875,217.65875,220.06875,219.4275,219.4125,214.1025,214.33125,211.87875,208.47875,210.91714285714286,209.2642857142857,209.94428571428574,211.21874999999997,213.76,215.29874999999998,218.09125,224.52625,220.4125,214.27875,211.70000000000002,209.64625,206.4375,206.07625000000002,207.52875,207.11875,209.60375,206.095,203.29500000000002,194.43124999999998,188.57874999999999,187.50125000000003,183.1557142857143,182.6985714285714,183.978,191.32399999999998,249.86166666666668,300.87199999999996,L8
2022-01-19 22:26:22+00:00,230.70666666666668,193.285,170.3225,,,,,,,,,,,,,260.28,211.9,176.41,173.7242857142857,204.64499999999998,203.50875000000002,199.9928571428571,195.69111111111113,195.93,195.83888888888887,184.79666666666668,193.8022222222222,195.0,199.05555555555554,201.98125,199.34333333333333,192.3557142857143,192.89,190.07,191.02444444444444,190.15666666666667,190.94222222222223,194.61222222222221,199.8188888888889,205.86,215.47222222222223,221.13222222222223,220.15888888888887,220.4077777777778,224.25222222222223,218.18125,218.7275,217.95777777777778,218.1522222222222,218.12555555555554,217.64777777777778,220.01888888888888,219.42222222222222,219.52666666666667,214.13888888888889,214.3177777777778,211.73,209.0111111111111,211.1175,209.35375,209.955,211.14333333333332,213.81,215.4422222222222,218.1977777777778,224.56444444444443,220.57888888888888,214.43222222222224,211.7111111111111,209.61555555555557,206.41444444444446,206.07222222222222,207.55666666666667,207.15888888888887,209.76666666666668,206.1488888888889,203.41333333333333,194.53666666666666,188.71444444444444,187.70444444444445,183.3125,182.7225,184.11166666666668,191.0533333333333,247.01142857142855,299.9316666666667,L8
2022-01-20 22:20:15+00:00,230.70666666666668,193.285,170.3225,,,,,,,,,,,,,260.28,211.9,176.41,173.71,204.86555555555555,203.6977777777778,200.06625,195.756,195.94111111111113,195.838,184.776,193.90800000000002,194.939,198.953,201.5,198.994,192.4825,192.94333333333333,190.06444444444443,190.939,190.147,190.91299999999998,194.7,199.804,205.73600000000002,215.49699999999999,221.071,220.31199999999998,220.555,223.978,218.31111111111113,218.87666666666667,218.06300000000002,218.24099999999999,218.327,217.804,220.141,219.494,219.74499999999998,214.35100000000003,214.54700000000003,211.914,209.61700000000002,211.24333333333334,209.42,210.04000000000002,211.35899999999998,213.984,215.71599999999998,218.40099999999998,224.869,220.785,214.815,212.038,209.92600000000002,206.63000000000002,206.369,207.85999999999999,207.506,210.01100000000002,206.417,203.581,194.825,188.93599999999998,187.847,183.54888888888888,183.01222222222222,184.44714285714286,190.77714285714288,244.55625,298.89,L9
2022-01-27 22:26:26+00:00,230.70666666666668,193.285,170.3225,,,,,,,,,,,,,260.28,211.9,176.41,174.10222222222222,204.97599999999997,203.796,200.18555555555554,195.7972727272727,196.086,195.95454545454547,184.88909090909092,194.07363636363635,194.9154545454545,198.9063636363636,201.026,198.73454545454544,192.64555555555555,192.997,190.112,190.9527272727273,190.07181818181817,190.95454545454547,194.73454545454544,199.8390909090909,205.77363636363637,215.45454545454547,221.04181818181817,220.35,220.60545454545453,223.78,218.327,218.916,218.1681818181818,218.31454545454545,218.48636363636362,217.9618181818182,220.2009090909091,219.5563636363636,219.8290909090909,214.42636363636365,214.6890909090909,211.83,209.9790909090909,211.32800000000003,209.551,210.096,211.55454545454543,214.0381818181818,215.71,218.58545454545455,225.07818181818183,220.9509090909091,214.9609090909091,212.14454545454547,210.08727272727273,206.64818181818183,206.49818181818182,207.86090909090908,207.63727272727272,210.0681818181818,206.5581818181818,203.71545454545455,194.78272727272724,189.13090909090909,188.01909090909092,183.75900000000001,183.198,184.57125,190.77249999999998,242.8688888888889,298.37874999999997,L9
2022-01-28 22:20:07+00:00,228.3525,198.44400000000002,168.684,,,,,,,,,,,,,260.28,211.9,176.41,175.744,205.11363636363637,203.8818181818182,200.315,195.93083333333334,196.25454545454548,196.00249999999997,185.10000000000002,194.23749999999998,195.0633333333333,198.95916666666665,200.74363636363634,198.46666666666667,192.791,193.08363636363637,190.21545454545455,190.97416666666666,190.03833333333333,191.04999999999998,194.91833333333332,199.93083333333334,205.88750000000002,215.56166666666664,221.07666666666668,220.4125,220.63166666666666,223.58333333333334,218.61818181818182,219.20545454545456,218.32083333333333,218.38916666666668,218.63,218.12749999999997,220.39499999999998,219.70833333333334,220.04749999999999,214.61833333333334,214.8075,211.87416666666664,210.36833333333334,211.48272727272726,209.72,210.3209090909091,211.82416666666666,214.2225,216.00416666666663,218.78333333333333,225.27166666666668,221.15583333333333,215.22083333333333,212.36333333333334,210.34166666666667,206.82583333333332,206.73166666666668,208.0716666666667,207.95166666666668,210.2591666666667,206.85000000000002,203.91916666666668,195.1308333333333,189.32833333333335,188.23749999999998,183.9409090909091,183.44181818181818,184.80333333333334,190.64666666666665,241.592,297.68333333333334,L8
2022-02-13 22:20:04+00:00,226.842,196.18200000000002,165.188,,,,,,,,,,,,,260.28,,,175.612,204.74454545454546,203.57818181818183,199.876,195.46666666666667,195.57181818181817,195.57500000000002,184.30583333333334,193.6875,194.40583333333336,197.8125,200.31083333333333,198.01833333333332,192.68818181818185,193.01250000000002,190.0666666666667,190.46166666666667,189.59166666666667,190.73583333333332,194.5625,199.48,205.34583333333333,214.79999999999998,220.4375,219.63333333333333,220.16333333333333,219.76166666666666,218.45416666666668,219.115,218.015,218.10333333333332,218.38250000000002,217.9283333333333,220.1975,219.3925,219.86416666666665,214.455,214.65,211.5325,210.29833333333332,211.32454545454547,209.5981818181818,210.18545454545455,211.86916666666664,214.1241666666667,215.98583333333332,218.64999999999998,225.29583333333332,221.3033333333333,215.31083333333333,212.41,210.49333333333334,206.89833333333334,206.72166666666666,207.99166666666667,208.11750000000004,210.1941666666667,206.77666666666664,203.97333333333333,195.295,189.29916666666665,188.3083333333333,184.22545454545454,183.62363636363636,184.976,190.338,240.18363636363637,297.078,L8
2022-02-20 22:26:12+00:00,226.842,196.18200000000002,165.188,,,,,,,,,,,,,260.28,,,175.33727272727273,204.63250000000002,203.51833333333335,199.90454545454543,195.41846153846154,195.40916666666666,195.53384615384616,184.27615384615385,193.65230769230766,194.3346153846154,197.7069230769231,199.87538461538463,197.71923076923076,192.63166666666666,192.86384615384617,189.98076923076923,190.4030769230769,189.4323076923077,190.57923076923075,194.46615384615384,199.42000000000002,205.26461538461538,214.58461538461538,220.24615384615385,219.5423076923077,220.05076923076925,219.59307692307692,218.32538461538462,219.01307692307694,218.03076923076924,218.07923076923075,218.32076923076923,217.85692307692307,220.12384615384613,219.32999999999998,219.73846153846154,214.40461538461537,214.5,211.42076923076922,210.44923076923078,211.25166666666667,209.53166666666664,210.12916666666663,211.7323076923077,214.0853846153846,215.81307692307695,218.65923076923076,225.2007692307692,221.2030769230769,215.0,212.1123076923077,210.3830769230769,206.7023076923077,206.73,207.8853846153846,208.0469230769231,210.09307692307692,206.7807692307692,203.88230769230768,195.15153846153845,189.27384615384614,188.26230769230767,184.08666666666667,183.50250000000003,184.76818181818183,190.0481818181818,239.0325,296.3554545454545,L8
2022-02-28 22:26:12+00:00,224.1875,196.205,163.62,,,,,,,,,,,,,260.28,,,175.33727272727273,204.18153846153848,202.99692307692308,199.47916666666666,196.27692307692308,194.8975,195.14153846153846,183.67307692307693,193.30230769230772,193.96615384615384,197.37307692307695,199.36846153846153,197.13615384615383,191.97083333333333,192.23153846153843,189.4815384615385,189.73769230769233,188.8807692307692,190.07999999999998,193.8792307692308,198.89999999999998,204.80923076923077,214.15769230769232,219.91615384615383,219.24692307692305,219.70076923076925,219.23846153846154,218.33153846153846,218.92461538461538,217.8453846153846,217.85461538461536,218.08230769230767,217.5776923076923,219.84153846153848,218.77846153846153,219.26307692307694,213.7546153846154,213.93076923076927,210.55153846153846,212.2507692307692,210.54615384615383,208.89,209.7053846153846,211.31,213.5,215.3615384615385,218.22076923076926,224.76384615384617,220.84,214.74153846153845,211.79923076923075,210.19538461538463,206.4146153846154,206.37769230769229,207.65384615384616,207.8176923076923,209.8569230769231,206.58307692307693,203.55076923076922,194.92846153846156,188.97230769230768,187.93615384615384,183.97333333333333,183.18166666666664,184.72181818181818,188.67636363636365,239.9046153846154,295.24833333333333,L9
2022-03-01 22:20:00+00:00,224.1875,196.205,163.62,,,,,,,,,,,,,260.28,,,174.89166666666665,204.4,203.15428571428575,199.77846153846153,196.34642857142856,195.11153846153846,195.22357142857143,184.04,193.49357142857144,194.21142857142857,197.47857142857146,199.21499999999997,197.07285714285715,192.17538461538464,192.36357142857142,189.57857142857142,189.91000000000003,189.0,190.17285714285714,194.00714285714284,198.97857142857143,204.8942857142857,214.30214285714285,219.97142857142856,219.4085714285714,219.88642857142855,219.42214285714286,218.4928571428571,219.16214285714287,217.95071428571427,218.01214285714286,218.24499999999998,217.76285714285714,219.95428571428573,218.87785714285715,219.50214285714287,214.0364285714286,214.24428571428572,210.78928571428574,212.46214285714285,210.69428571428574,209.045,209.8442857142857,211.5064285714286,213.63714285714286,215.67928571428573,218.43357142857144,224.9807142857143,221.0142857142857,214.98000000000002,211.9592857142857,210.3607142857143,206.52142857142857,206.53928571428574,207.80928571428572,207.97428571428574,209.955,206.79857142857142,203.6728571428571,195.23499999999999,189.15142857142857,188.12214285714285,184.21153846153845,183.39538461538461,184.77166666666665,188.44666666666663,240.91071428571428,294.2330769230769,L8
2022-03-08 22:26:09+00:00,228.13000000000002,204.638,163.62,194.14,,,,,,,,,,,,260.28,,,174.89166666666665,204.60533333333333,203.294,199.90642857142856,196.35533333333333,195.16071428571428,195.326,184.34533333333331,193.61333333333334,194.28333333333333,197.58599999999998,199.05666666666667,197.03333333333333,192.35357142857146,192.4793333333333,189.638,190.068,189.01333333333332,190.27933333333334,194.08800000000002,199.03733333333332,204.94733333333335,214.43800000000002,220.054,219.52266666666665,219.98333333333332,219.52866666666665,218.57999999999998,219.272,218.02599999999998,218.10199999999998,218.41199999999998,217.93533333333332,220.10133333333334,218.95200000000003,219.6726666666667,214.2466666666667,214.43666666666667,210.92533333333333,212.59466666666665,210.83666666666667,209.24066666666664,209.94266666666667,211.674,213.72400000000002,215.66866666666667,218.61866666666668,225.12733333333335,221.15866666666668,215.21533333333335,212.11999999999998,210.40666666666667,206.57533333333333,206.60666666666665,207.82733333333334,208.09933333333336,209.9886666666667,206.88400000000001,203.736,195.28266666666667,189.3033333333333,188.25466666666668,184.36285714285714,183.60357142857143,184.8476923076923,188.2684615384615,240.75799999999998,293.2542857142857,L8
2022-03-09 22:20:01+00:00,229.26666666666665,205.98000000000002,164.368,194.14,,,,,,,,,,,,260.28,,,175.34692307692305,204.91125,203.54000000000002,200.18266666666668,196.49,195.422,195.556875,184.80374999999998,193.85000000000002,194.508125,197.77312500000002,199.143125,197.09875,192.6146666666667,192.71874999999997,189.7975,190.29375000000002,189.18625,190.46812500000001,194.230625,199.195,205.09312500000001,214.6725,220.2325,219.75312499999998,220.215625,219.82625,218.79874999999998,219.48375,218.21625,218.304375,218.653125,218.2275,220.305,219.179375,219.885,214.576875,214.80812500000002,211.29812500000003,212.89124999999999,211.18437500000002,209.499375,210.26125,211.99687500000002,214.0675,216.02687500000002,218.975625,225.49312500000002,221.413125,215.52375,212.4375,210.68812499999999,206.86,206.91875,208.1725,208.4025,210.383125,207.21687500000002,204.01874999999998,195.568125,189.65937499999998,188.52687500000002,184.6353333333333,184.03066666666666,185.105,188.3242857142857,241.49,292.49666666666667,L9
2022-03-17 22:19:53+00:00,232.42333333333332,213.95333333333335,164.758,194.14,,,,,,,,,,,,,,,176.48692307692312,205.29125000000002,203.796875,200.73733333333334,196.93937499999998,195.74466666666666,195.9025,185.140625,194.25750000000002,194.89000000000001,198.175625,199.29375000000002,197.48874999999998,193.11533333333333,193.08625,190.12812499999998,190.613125,189.605625,190.82,194.410625,199.449375,205.405,215.044375,220.55,220.13875000000002,220.57625,220.18,219.17749999999998,219.93437500000002,218.644375,218.505625,218.90625,218.61125,220.63625000000002,219.500625,220.304375,215.0425,215.23437500000003,211.62875,213.200625,211.461875,209.87249999999997,210.759375,212.425,214.39,216.394375,219.26250000000002,225.7575,221.6875,215.85500000000002,212.7875,211.01125,207.05624999999998,207.16250000000002,208.534375,208.75687499999998,210.56125,207.626875,204.25,195.99375,189.97,188.88437499999998,184.99333333333334,184.36200000000002,185.4264285714286,188.34071428571428,239.48250000000002,291.821875,L8
