dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,nzd0239-0103
2005-08-13 21:42:05.358000,L5,261.21,241.70,,,,,,,,,,,,,,,,,,,,,280.85,286.71,276.30,278.72,273.25,277.01,277.28,277.04,278.61,266.87,242.35,263.52,276.85,282.88,288.03,,,,,,,,,,,233.22,260.36,277.17,283.63,275.99,284.10,282.56,297.26,296.80,300.67,300.19,300.32,312.01,316.44,319.93,320.21,321.26,318.93,321.88,317.79,312.92,312.02,318.69,314.52,321.88,316.34,311.42,312.29,310.87,307.17,303.79,306.37,306.69,304.76,310.52,314.31,312.88,310.21,308.51,307.50,308.52,308.85,301.97,313.24,314.83,312.66,315.60,314.79,298.90,315.35,310.83,318.41,317.32,306.41,319.57,315.77,318.28,326.91,322.86,330.61,333.84,330.55,334.04,324.41,335.60,332.14,336.75,332.35,338.02,333.88,344.70,336.24,335.40,333.18,332.19,336.49,335.07,330.49,331.23,323.80,316.82,310.25,,,,,,,,,,,,315.26
2005-08-29 21:41:46.875000,L5,,,271.70,287.21,305.57,323.53,333.34,328.09,330.14,327.64,331.18,335.09,342.96,335.35,327.47,308.64,302.72,315.44,315.07,311.74,302.43,291.25,310.08,316.91,310.26,311.52,308.00,313.20,309.22,311.53,312.95,299.48,273.54,296.41,313.19,315.39,320.71,321.74,319.88,318.55,311.40,321.44,310.46,297.27,265.23,247.27,268.25,282.80,301.95,319.32,323.32,317.94,323.54,324.17,323.23,328.88,327.66,333.94,335.83,340.79,347.84,348.53,351.37,346.78,356.26,350.17,356.66,346.42,345.73,342.59,345.85,346.27,348.22,343.19,345.98,340.18,342.26,335.72,340.13,337.46,341.05,341.82,346.27,345.61,344.45,342.74,345.67,340.16,347.11,340.71,350.57,12.96,25.88,25.85,29.50,341.28,6.74,345.61,6.70,346.46,346.27,347.05,347.82,351.35,352.72,348.06,354.21,358.39,358.12,361.17,359.43,359.61,362.09,362.20,364.13,359.58,362.01,363.98,362.15,361.12,360.71,359.28,357.62,355.33,353.15,351.03,349.60,340.34,337.41,328.60,324.51,322.86,318.13,303.49,,,,,,,348.13
2005-08-29 21:42:10.705000,L5,,,270.47,284.12,302.91,322.52,331.09,326.49,328.92,327.39,327.45,334.49,339.93,334.04,324.11,306.95,302.46,314.49,314.75,311.00,300.97,290.17,309.55,314.87,309.27,311.00,306.26,312.18,307.18,311.06,310.50,297.47,273.12,294.41,311.41,314.86,318.09,320.13,319.55,315.90,308.82,319.80,309.10,295.89,261.71,247.66,267.07,282.80,299.52,319.32,320.69,315.34,323.03,324.29,322.82,328.82,327.63,332.31,335.67,340.44,347.23,346.59,349.88,344.12,355.02,349.20,355.48,345.26,344.39,342.36,346.16,346.02,347.32,341.53,344.33,340.18,340.10,335.59,339.23,336.78,339.42,341.82,346.37,345.63,344.26,342.51,343.91,339.87,345.93,339.63,348.49,342.28,342.19,343.20,346.78,340.21,5.94,344.93,5.44,346.26,345.22,346.66,347.92,351.15,351.63,345.49,352.70,357.07,357.94,360.49,359.15,358.75,360.60,361.02,363.79,359.57,362.01,363.25,358.83,359.58,359.27,358.92,356.86,353.75,352.59,350.32,349.13,340.10,334.54,328.21,324.48,322.22,318.13,300.83,,,,,,,348.13
2005-11-08 21:48:04.756000,L5,290.61,271.95,270.53,289.99,302.67,322.31,331.92,319.94,322.48,323.23,322.05,325.43,331.66,329.80,326.74,294.29,306.19,309.14,308.05,303.53,292.24,291.32,301.72,309.11,297.66,306.59,301.12,306.32,298.89,303.22,303.73,295.21,273.23,290.31,310.05,305.24,313.05,314.84,315.77,311.14,306.32,307.68,304.20,292.21,255.21,245.86,256.21,282.01,291.06,308.48,311.73,312.56,312.39,319.80,322.73,318.14,321.21,326.47,327.47,328.61,337.13,339.76,341.30,339.82,346.18,346.16,344.43,335.41,338.95,336.33,337.52,337.87,334.09,328.10,330.32,330.72,333.06,330.47,329.99,329.46,327.01,332.94,329.93,336.78,333.63,335.02,334.30,331.64,333.64,334.32,337.17,10.37,10.95,16.68,11.71,12.39,327.15,325.52,331.71,326.83,331.56,332.60,335.03,337.64,338.99,339.03,340.41,344.24,347.09,347.44,347.74,347.22,347.16,347.24,347.73,345.05,343.98,345.38,345.37,345.09,345.77,345.67,344.77,345.01,344.59,347.27,342.98,336.40,328.43,326.44,322.34,317.34,305.77,301.26,,,,,,,332.23
2005-11-17 21:42:07.585000,L5,,,,,,,,,,,,,,,,,,,,,287.29,293.01,300.02,306.55,302.22,303.42,299.29,303.12,298.46,302.60,299.27,292.17,261.37,292.53,301.78,304.72,307.74,308.20,309.96,306.80,303.50,304.81,295.36,281.27,240.81,246.10,258.64,278.95,292.23,303.24,310.32,312.70,310.22,311.03,318.15,315.37,316.41,318.15,325.16,327.62,332.00,333.62,336.59,338.76,345.91,341.35,338.17,333.69,333.99,333.62,334.72,334.89,331.85,326.10,328.61,325.50,327.72,323.11,327.04,327.88,326.77,329.59,327.05,329.08,328.76,327.99,330.10,329.20,331.35,333.16,25.30,32.82,30.92,34.01,34.07,37.30,21.03,20.00,8.33,328.99,329.81,335.19,333.67,335.36,339.10,333.97,336.36,339.96,340.68,342.42,341.50,340.30,342.76,344.54,344.18,341.20,340.49,344.63,341.71,342.19,341.36,341.01,339.95,337.38,338.40,341.33,340.17,333.89,330.81,322.51,316.82,312.39,306.48,,,,,,,,334.19
2005-11-24 21:48:28.120000,L5,275.51,260.33,260.10,273.05,296.45,309.95,329.14,315.57,316.97,313.11,316.88,331.23,329.17,327.64,322.80,302.83,304.46,312.86,309.11,306.76,298.64,284.27,301.50,311.46,305.75,303.56,304.38,297.07,307.39,300.01,307.42,295.12,266.08,291.26,305.77,306.80,307.99,309.79,310.92,308.92,304.74,302.88,293.92,281.02,242.41,244.35,259.93,278.03,292.20,301.79,308.17,308.60,310.81,309.27,317.54,313.15,315.66,319.48,324.27,330.26,327.95,335.06,337.56,340.61,338.17,339.93,334.78,338.04,333.24,334.65,327.46,334.19,330.82,331.57,329.64,323.39,324.81,323.68,327.63,328.20,327.73,328.96,326.40,323.22,328.68,327.14,333.12,329.38,336.92,332.89,336.07,13.16,18.81,20.14,26.09,3.93,2.22,328.31,0.42,330.69,331.06,336.64,336.29,336.78,337.66,334.77,334.76,338.70,336.86,343.32,338.99,341.57,339.34,344.62,339.51,343.55,340.72,347.36,342.81,345.01,344.02,342.18,340.90,334.84,335.13,340.23,341.09,333.06,327.80,316.53,317.60,309.62,307.02,,,,,,,,334.11
2006-01-27 21:49:58.544000,L5,267.47,248.07,226.34,256.17,276.25,285.46,303.14,296.01,296.95,,,,,,,,,,266.24,275.92,274.62,270.24,283.27,294.07,284.76,293.51,280.46,287.54,285.47,288.75,285.29,275.56,249.67,271.14,282.76,283.59,290.11,284.13,292.10,281.41,282.10,281.53,272.69,,,,,250.81,268.64,285.68,289.22,287.59,293.20,295.26,296.25,294.62,297.12,301.14,299.42,310.76,314.09,315.73,320.82,322.09,323.30,318.20,319.02,315.34,314.61,317.91,313.26,308.57,315.59,308.07,312.39,309.19,302.30,298.84,306.53,308.31,308.17,309.39,302.85,311.94,305.85,311.94,308.22,306.47,314.98,313.75,15.64,36.76,52.26,51.03,37.28,36.39,26.69,12.04,14.03,0.51,308.15,11.83,316.95,318.66,317.28,300.48,308.22,318.47,320.44,322.74,307.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.22
2006-02-12 21:50:20.287000,L5,,,277.75,290.48,306.02,327.64,367.06,372.51,,,,,,,334.39,312.79,310.95,305.00,292.36,288.25,281.98,269.96,305.68,335.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.39,309.30,307.15,311.92,324.27,330.83,338.77,337.65,340.70,336.04,,,,,337.38,334.09,334.07,334.50,327.32,330.17,328.86,331.02,328.31,332.43,327.28,325.89,327.40,326.36,332.38,330.89,334.16,332.70,329.60,332.02,333.08,334.80,334.74,327.83,326.55,328.44,324.64,326.96,331.21,333.10,329.72,329.38,333.32,337.30,339.04,338.11,339.86,340.23,355.30,344.79,348.20,343.52,342.65,344.11,348.19,346.69,343.42,345.70,348.49,344.37,342.54,342.95,339.62,341.53,336.85,340.25,342.57,339.96,328.58,319.99,318.37,313.93,310.51,304.52,,,,,,,,332.00
2006-02-28 21:50:40.410000,L5,283.76,275.60,279.70,289.38,309.08,328.56,338.73,329.24,327.25,333.71,331.19,343.12,335.00,342.11,335.80,315.85,318.24,317.03,314.06,310.60,307.14,292.91,313.02,315.48,312.85,311.29,307.31,314.06,312.53,309.40,310.59,304.19,270.88,294.06,308.79,314.29,318.75,320.49,323.21,317.04,318.17,313.11,308.27,294.50,255.76,251.93,278.61,288.52,301.48,313.85,313.26,315.45,318.05,319.51,324.68,324.05,320.88,329.08,332.54,336.36,334.89,341.80,346.76,346.18,345.67,344.59,345.13,342.28,341.61,338.06,335.56,339.15,340.03,334.17,334.43,330.88,331.31,333.12,335.44,334.02,332.14,333.97,330.91,332.81,333.61,335.90,338.91,337.50,337.61,335.17,7.91,22.80,30.71,30.37,31.09,17.97,11.26,9.53,8.40,332.91,335.77,338.61,338.30,340.96,340.49,340.46,339.00,343.00,342.77,347.08,344.40,345.72,345.66,350.69,351.81,348.49,350.71,352.10,349.35,347.69,347.02,344.63,343.90,339.70,343.13,346.13,344.52,339.23,330.28,320.35,320.14,316.49,310.75,300.72,,,,,,,335.86
2006-03-09 21:45:04.554000,L5,,,,,,,,,,,,,,,,,,,,,297.37,286.96,305.78,315.37,309.92,310.94,307.45,309.75,312.61,304.18,310.36,293.27,275.03,,,,,,,,,,,,,,266.69,277.53,298.13,315.70,316.66,307.44,313.29,320.58,322.61,319.22,322.45,331.59,331.14,330.54,332.87,342.89,343.15,346.71,345.93,345.97,341.88,344.64,342.70,344.61,336.16,338.48,333.03,338.37,333.79,338.94,335.40,332.55,329.22,334.56,330.25,336.58,331.07,339.59,336.39,338.28,340.48,338.66,342.91,342.16,341.54,12.81,22.66,19.94,25.30,2.22,3.23,330.95,1.29,330.23,334.22,335.78,338.47,340.52,343.80,340.64,341.06,349.43,342.97,350.68,343.28,346.14,344.46,351.10,345.78,350.25,345.14,352.26,348.13,355.19,348.12,355.14,347.10,344.16,345.77,354.92,344.56,336.00,325.18,323.93,318.49,315.02,309.56,299.44,,,,,,,336.98
2006-04-10 21:45:17.175000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.13,296.05,270.42,291.69,308.34,308.04,316.29,316.87,306.92,295.85,278.31,301.67,286.60,283.83,249.41,247.19,266.09,279.93,298.52,314.35,317.24,313.86,320.07,321.01,320.09,316.00,308.58,312.22,316.15,330.51,342.52,345.17,343.78,338.54,342.71,329.92,319.22,316.42,305.63,322.30,317.27,322.91,314.75,306.60,313.03,314.11,299.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.03,351.89,354.33,358.35,347.74,337.26,337.70,354.02,354.69,349.21,351.01,357.80,359.75,355.39,350.38,353.86,356.77,353.36,352.43,356.65,347.24,338.27,332.09,322.75,324.93,332.37,314.16,305.87,,,,,,,
2006-04-10 21:45:40.863000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.13,294.46,268.03,292.65,308.23,308.04,315.45,315.69,305.08,295.85,279.18,300.49,284.45,283.72,245.15,247.00,265.35,279.55,300.37,315.98,316.48,313.65,320.07,321.42,320.01,316.41,307.21,311.21,316.14,330.50,341.81,345.30,344.31,337.47,342.19,331.25,,316.42,306.79,322.88,317.27,322.91,314.75,306.29,313.03,312.39,299.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.05,352.77,354.51,359.10,350.13,337.26,341.83,352.75,353.14,349.40,351.01,357.85,359.73,354.54,349.94,353.86,356.77,353.36,352.30,356.65,347.95,337.89,330.72,322.05,324.93,332.37,314.16,306.82,,,,,,,
2006-04-26 21:45:56.580000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,283.71,279.95,281.79,286.55,272.43,286.36,272.04,244.39,271.19,277.16,285.90,283.27,291.87,290.03,283.97,280.39,284.86,267.37,264.62,214.01,,,246.33,270.56,284.39,284.01,286.94,290.46,291.98,293.52,292.85,299.60,303.24,301.55,309.11,314.20,317.65,321.15,316.64,319.45,320.43,319.34,316.18,316.28,321.26,313.11,311.86,315.95,308.37,313.32,310.38,302.38,297.16,307.20,305.40,308.83,305.28,313.28,310.71,312.48,311.29,312.64,307.04,312.71,305.22,316.62,85.93,60.59,62.86,55.28,68.94,42.27,303.84,305.24,302.92,300.76,310.47,301.23,310.18,316.29,,,,,,,,,,,,,,,,,320.09,321.62,313.29,310.00,322.95,314.12,,,,,,,,,,,,,,306.86
2006-06-13 21:46:37.602000,L5,,,,,,,,,,,,,,,,,,283.11,283.78,291.49,276.04,266.21,285.20,301.61,289.28,294.30,283.96,294.13,288.77,,,,,,,,,,,,,,,,,,232.31,254.14,271.60,290.28,293.53,292.95,294.99,297.11,301.17,299.19,306.21,306.76,309.77,313.27,318.32,321.57,324.32,322.13,329.25,324.26,326.00,313.77,318.16,,320.01,322.99,321.52,309.03,317.21,317.31,316.25,307.69,314.07,312.92,311.43,312.51,313.28,312.58,314.78,315.77,322.94,315.95,321.57,315.89,326.62,318.11,317.34,317.83,310.09,288.91,305.47,301.17,310.76,311.36,302.57,314.63,309.20,314.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.35
2006-06-29 21:46:52.580000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.47,317.70,303.53,267.46,264.21,299.29,297.75,312.31,322.79,318.51,324.97,325.31,327.05,329.11,330.62,335.98,336.87,335.79,343.44,345.94,351.40,351.61,356.30,358.76,357.66,350.92,347.29,350.06,346.31,347.62,349.28,346.14,346.98,345.39,343.45,338.81,340.37,344.62,338.31,342.68,343.53,339.81,341.39,343.60,339.29,340.91,342.99,350.40,344.25,21.40,35.02,34.38,40.42,37.01,26.49,13.53,19.45,14.54,1.09,341.38,348.29,347.18,349.14,354.57,349.42,351.85,355.09,358.44,355.20,355.83,355.66,360.16,354.61,362.42,354.43,358.59,359.54,357.79,354.83,354.26,348.80,352.04,346.96,348.39,351.09,350.10,344.10,340.65,330.61,328.52,325.32,318.61,311.22,301.69,,,,,,345.63
2006-07-22 21:52:58.572000,L5,262.72,222.52,234.60,259.58,275.80,284.71,300.77,302.52,305.12,251.77,296.61,310.50,314.37,311.22,,235.49,282.54,269.18,281.09,293.63,276.44,266.41,283.98,299.45,290.65,292.92,286.10,289.80,293.31,283.40,292.37,279.12,252.18,271.85,288.57,290.89,303.12,291.22,305.19,286.59,,,,,,,232.60,255.57,273.22,292.47,291.93,287.01,293.92,295.18,296.62,298.68,304.55,302.68,305.47,312.32,317.30,315.58,325.21,322.02,323.71,322.39,323.73,317.84,317.07,,262.44,319.13,316.27,310.79,315.08,313.34,305.33,308.89,308.24,310.50,308.78,311.89,312.77,308.90,314.55,312.63,310.46,309.99,311.19,309.57,34.93,64.27,47.28,50.82,52.80,65.78,310.06,301.99,312.96,309.11,305.66,313.98,308.32,314.89,317.92,299.74,317.25,318.57,323.50,319.85,315.65,319.43,323.71,322.20,324.37,,,,,,,,315.91,319.57,318.54,323.82,319.76,313.61,305.75,,,,,,,,,,,,308.61
2006-07-31 21:47:18.646000,L5,,,,,,,,,,,,,,,,,,,271.70,273.58,269.74,264.70,277.76,280.80,277.06,280.36,278.78,275.82,284.24,277.52,278.26,270.04,245.40,263.40,265.52,276.62,287.36,288.39,298.99,282.37,,,,,,,,,,,,,,,,,,,,,296.02,309.10,313.58,316.41,316.23,318.53,320.32,311.95,310.07,299.95,312.03,318.21,312.11,305.55,305.21,309.56,301.19,300.46,303.16,295.22,,,,,,,,,,282.22,305.89,300.13,297.28,298.13,302.31,281.36,291.26,,282.70,293.02,295.99,298.75,25.01,303.21,303.84,299.08,310.60,316.25,319.45,320.68,313.34,312.83,318.70,320.08,322.28,,,,,,,,,,,,,,,,,,,,,,,,,,294.65
2006-08-23 21:53:23.469000,L5,260.48,,,,,,,,,,,,,,,,,,273.09,278.72,278.02,256.19,279.87,289.16,281.40,285.32,280.68,285.58,283.41,279.38,285.22,276.73,243.84,269.45,276.74,285.97,290.34,289.52,290.36,285.00,,,,,,,,244.69,270.14,284.18,289.94,280.54,282.22,286.06,298.97,304.06,304.08,302.80,296.77,313.68,311.98,313.79,316.68,318.01,320.34,315.73,321.61,310.78,266.95,,314.95,306.92,311.53,303.22,308.28,305.16,301.69,296.48,302.58,299.55,302.17,309.19,304.97,306.93,300.91,303.93,304.97,305.64,307.41,303.54,311.40,308.47,304.73,304.03,300.65,287.67,301.77,298.11,305.00,305.87,298.31,310.15,306.72,310.04,316.22,303.54,309.96,320.30,319.67,318.18,310.49,,,,,,,,,,,316.62,316.06,312.47,310.23,318.45,314.41,307.78,307.66,,,,,,,,,,,,302.14
2006-09-01 21:47:19.401000,L5,,,234.83,254.47,276.68,287.74,301.18,297.49,297.10,,,,,,,,,,,,,,,,,,281.98,281.95,288.44,281.28,287.61,275.27,247.07,272.74,282.25,287.04,289.53,293.95,289.90,287.60,283.94,288.11,274.11,260.84,214.91,,230.76,258.28,276.81,288.32,290.49,285.77,292.86,296.88,303.15,296.70,303.00,303.03,304.88,313.78,316.07,318.47,323.24,322.70,327.30,323.68,325.11,313.58,319.28,302.89,319.69,314.54,313.59,306.68,313.76,310.15,307.94,306.74,309.90,307.96,308.13,310.06,311.29,310.11,310.55,311.30,313.10,309.39,314.97,311.85,29.10,54.23,44.82,51.06,50.60,46.26,23.58,35.89,22.73,16.15,10.52,17.89,304.60,311.21,320.78,308.07,318.42,322.88,325.10,323.62,320.86,318.98,324.16,323.21,324.94,,,,,,,319.10,322.75,320.50,321.45,325.57,321.51,315.95,308.60,,,,,,,,,,,,309.72
2006-09-17 21:47:54.852000,L5,291.58,276.96,278.81,290.58,311.29,319.67,335.87,325.75,332.06,327.03,330.70,338.23,,,,,313.22,315.75,311.02,313.73,301.94,296.39,311.49,317.33,311.36,313.26,310.54,313.22,312.36,313.26,312.22,299.93,274.47,,,,,,,,,315.60,313.09,299.32,265.33,249.14,266.77,286.12,301.41,317.84,315.36,314.41,322.04,325.53,324.92,324.47,332.10,332.65,331.70,333.79,343.64,346.76,348.95,347.10,350.80,347.50,350.77,346.09,342.92,339.94,342.45,339.25,338.39,338.87,341.42,339.82,337.48,333.77,334.99,332.61,334.15,338.38,337.17,339.41,340.06,341.26,341.76,340.32,344.34,337.33,342.04,12.26,15.60,13.45,9.90,11.44,334.27,339.04,336.24,338.43,335.07,344.66,339.41,342.14,347.37,343.54,348.73,347.96,350.54,351.69,351.81,349.53,350.73,352.47,351.03,352.29,351.70,355.17,351.66,354.80,350.74,353.24,349.39,355.24,348.95,350.94,346.67,341.39,332.49,331.50,325.22,325.76,314.92,308.39,,,,,,,339.10
2006-10-10 21:53:56.892000,L5,299.86,290.48,293.12,314.79,339.90,359.53,366.95,363.70,358.78,357.58,358.52,360.00,358.46,359.11,361.29,362.76,349.97,345.48,344.20,339.54,332.28,321.09,321.51,327.76,324.01,326.01,323.43,325.80,325.22,324.36,322.45,324.34,316.68,325.82,328.48,329.61,331.49,338.75,331.87,332.66,331.67,330.34,330.64,317.54,279.78,293.63,314.04,320.57,320.11,327.71,327.63,327.12,329.15,383.63,,,,,,344.42,352.06,351.13,355.53,357.39,362.32,357.85,359.15,354.60,352.54,356.78,354.04,355.59,352.29,349.97,343.30,351.35,344.48,355.52,349.37,349.61,344.19,348.93,348.01,350.83,346.79,349.51,349.49,350.08,354.67,349.64,356.49,349.85,351.33,348.54,354.56,346.33,350.72,346.12,348.00,352.37,349.36,355.24,351.49,354.49,358.85,356.95,359.66,357.67,367.75,358.89,365.51,359.75,365.14,362.62,362.67,365.67,363.00,361.59,356.89,363.24,355.79,359.60,353.46,358.96,353.94,358.84,352.39,347.11,339.89,340.04,336.91,334.49,331.00,321.06,312.20,301.81,297.14,288.79,291.99,280.11,357.16
2006-12-06 21:48:41.029000,L5,220.68,,216.07,236.04,253.45,271.92,285.07,285.55,275.46,272.40,292.15,301.04,297.30,267.46,,,,,269.86,258.45,248.30,266.06,270.35,272.51,267.76,270.73,266.88,268.99,267.76,272.33,260.97,237.74,243.58,270.34,265.00,271.87,266.37,274.45,276.91,,,,,,,,241.91,259.48,283.46,282.80,282.78,288.54,289.05,289.67,288.88,290.72,292.15,296.27,296.73,306.04,308.25,312.90,312.25,314.67,319.49,320.71,314.56,313.17,313.03,311.78,309.63,307.65,309.63,303.12,306.52,298.97,301.77,298.84,306.18,303.06,308.96,303.81,310.27,305.13,308.02,307.40,308.27,312.33,312.15,313.51,18.12,30.56,31.30,30.51,21.56,30.27,306.12,302.74,305.58,306.51,310.24,41.70,311.05,316.93,319.16,310.89,319.69,321.73,323.29,320.90,320.79,320.37,323.44,324.73,324.68,,,,,321.70,323.22,321.62,316.74,317.87,317.02,316.79,311.65,304.53,302.24,,,,,,,,,,,,312.93
2006-12-13 21:54:55.384000,L5,,,,,,,,,,,,,,,,,,,,,,,,,264.95,255.46,242.55,270.25,277.98,253.67,268.26,230.69,259.40,269.94,273.82,253.33,,,273.63,284.20,282.85,281.89,247.07,205.51,218.58,222.40,257.85,265.80,278.58,284.86,292.06,291.00,295.05,296.15,296.77,294.76,300.96,302.68,306.11,307.41,308.11,317.25,316.67,325.47,324.67,329.15,322.43,320.32,323.14,319.85,312.59,318.52,307.05,310.95,309.70,308.78,307.63,313.05,308.16,284.81,,,,294.71,298.11,299.30,304.14,308.34,309.73,315.47,51.66,52.76,51.01,52.71,42.24,32.94,25.10,23.98,332.37,1.74,35.72,339.70,339.12,357.99,344.07,358.31,359.61,340.78,322.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02
2007-01-30 21:54:48.635000,L5,298.62,273.80,266.15,288.19,308.41,318.26,332.80,322.90,330.83,327.74,332.06,326.89,334.19,334.83,331.80,307.23,305.09,310.68,305.73,311.39,295.67,291.47,300.33,314.62,310.55,310.83,310.98,312.19,309.85,309.59,310.25,294.35,273.59,291.44,310.70,303.12,316.45,314.02,316.68,318.30,308.01,314.11,304.36,295.91,254.70,248.89,267.20,283.40,293.11,311.14,311.09,309.60,314.17,317.15,318.53,317.82,318.87,317.27,328.30,333.90,334.66,334.47,342.11,347.31,342.29,340.90,339.33,342.29,337.45,337.74,329.70,334.28,332.56,329.78,331.61,326.57,327.88,326.62,332.72,330.09,330.98,332.46,328.64,328.38,331.14,331.80,336.54,334.74,338.35,336.41,335.52,6.16,10.39,12.90,12.52,330.41,334.05,334.89,332.00,330.47,332.02,338.48,336.22,338.02,337.48,339.01,337.21,341.64,339.73,347.54,342.79,347.18,344.99,350.22,347.73,349.35,347.11,350.16,350.63,344.41,345.87,339.16,343.83,337.61,342.94,340.27,341.16,334.89,325.61,321.80,319.37,315.94,308.77,302.24,,,,,,,331.74
2007-02-08 21:49:02.527000,L5,261.46,237.57,231.19,256.98,271.17,286.78,300.45,297.07,296.17,,,,,,,,,,262.50,276.59,269.60,260.83,277.46,284.34,284.19,281.36,278.02,277.65,281.53,279.21,282.00,263.68,243.82,263.87,276.74,275.67,,,,270.97,284.77,284.66,282.37,253.74,,,,252.55,271.39,281.21,288.44,283.48,287.70,291.69,297.05,292.52,297.55,299.17,304.21,306.24,314.06,312.35,315.79,319.16,321.40,317.25,315.02,313.24,310.85,316.29,309.46,307.67,305.43,304.57,302.43,307.05,301.14,301.07,306.62,303.80,304.97,305.13,300.43,305.86,305.90,308.86,309.07,305.84,309.27,307.47,314.15,306.46,301.55,307.89,305.91,297.99,301.51,302.55,303.44,300.38,299.93,309.08,306.18,310.98,318.33,286.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.54
2007-02-15 21:54:49.756000,L5,253.78,194.50,,,273.46,272.99,290.75,278.63,284.19,,,,,,,,,,,,253.25,242.26,268.61,274.42,269.04,274.38,266.09,267.01,275.14,270.44,269.62,253.45,234.35,256.27,,,,,,,,,,,,,,244.68,263.78,278.75,276.57,280.53,284.72,287.78,287.03,290.76,286.28,294.47,292.94,303.02,309.98,309.20,314.34,312.11,315.03,311.62,313.14,309.43,305.62,266.81,305.21,296.76,301.92,284.53,,,,,300.13,294.72,291.36,268.06,287.19,304.57,298.71,309.10,305.90,303.15,309.72,301.39,313.85,305.82,301.57,303.61,305.67,290.55,291.90,299.29,298.66,291.14,295.80,303.60,301.40,305.07,297.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.21
2011-01-25 21:49:47.233000,L5,258.46,,,,,,,,,,,,,,,,,,,,,,278.72,292.39,280.06,290.90,282.37,284.13,283.28,287.31,284.18,273.61,247.61,267.28,276.07,,,,,,,,,,,,252.21,269.21,276.95,283.70,285.02,289.78,292.31,289.01,289.74,301.07,300.74,300.61,303.08,310.25,314.20,314.29,317.58,316.32,318.49,314.45,317.21,315.63,311.50,309.10,309.18,302.92,307.85,305.50,302.84,298.72,297.90,295.47,302.40,294.29,299.70,298.28,293.78,301.74,297.60,304.69,305.49,303.72,309.94,306.20,312.36,309.51,303.42,308.23,304.11,298.03,301.66,303.67,295.99,306.13,297.89,305.80,302.97,291.02,300.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.51
