dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
2023-03-23 21:59:55.834000,L9,,373.51,362.96,368.08,362.62,368.70,376.13,375.05,381.16,377.12,385.02,370.22,363.06,366.19,363.20,361.52,368.48,355.70,364.85,369.88,376.80,369.20,377.88,380.16,366.46,372.45,358.65,389.92,364.87,364.29,383.21,367.43,361.96,354.39,376.22,357.33,368.49,362.83,343.65,363.12,367.34,367.46,359.84,343.81,354.95,354.96,347.41,363.26,345.18,339.44,358.04,352.29,359.83,366.28,372.80,344.56,364.04,354.24,346.98,353.47,346.59,342.42,358.00,351.07,353.19,350.84,381.89,344.95,365.34,340.06,342.57,339.87,338.73,341.99,334.93,331.41,338.10,370.26,333.82,330.48,350.06,326.58,359.53,359.97,349.30,344.96,356.75,349.10,350.80,356.94,340.27,333.52,347.17,343.25,321.82,335.90,324.75,334.03,331.78,310.35,325.89,314.53,316.96,327.04,287.84,248.79
2023-04-08 21:59:46.634000,L9,,273.00,295.87,303.08,305.41,307.77,310.56,318.74,318.54,318.36,318.40,318.00,319.31,317.05,316.06,316.59,314.68,316.56,317.12,323.53,328.48,325.56,329.59,326.50,328.67,328.80,327.37,331.77,326.01,324.47,324.84,325.53,327.11,323.64,317.28,313.43,306.56,305.69,306.20,311.24,316.74,311.88,311.64,312.47,307.95,314.76,304.49,304.00,301.04,302.22,301.91,302.47,302.97,304.85,304.16,303.44,306.11,305.85,306.36,305.39,310.02,310.87,313.24,309.50,313.44,314.95,312.48,309.66,307.78,305.34,311.13,303.27,303.62,300.81,302.26,297.68,294.14,311.64,301.65,296.24,298.59,295.54,298.97,300.84,308.15,300.03,303.12,308.49,302.08,313.29,309.95,307.13,303.31,299.47,300.61,293.95,288.50,297.81,288.74,298.21,278.87,274.63,274.90,270.73,,
2023-04-24 21:59:40.381000,L9,,,,381.00,355.10,361.64,374.11,391.50,376.69,366.33,363.29,392.49,374.63,357.29,368.62,354.05,367.66,370.00,360.13,369.37,371.68,372.38,377.63,379.13,371.46,365.33,367.59,370.24,364.31,379.02,377.54,374.94,377.74,367.16,360.32,358.71,347.95,358.95,342.58,375.51,354.61,344.77,359.22,333.24,346.56,350.44,343.81,356.79,345.49,343.78,353.44,341.02,347.09,362.91,343.56,367.67,360.86,355.62,352.23,360.54,359.17,354.77,364.21,365.12,372.91,351.35,354.70,366.69,360.48,365.98,360.10,339.11,364.81,357.37,367.83,344.67,337.43,339.67,345.24,329.73,352.32,342.49,354.51,352.05,356.71,364.59,367.84,366.23,353.51,362.90,368.60,336.05,354.68,353.84,349.72,355.55,343.36,346.09,336.60,317.17,312.28,324.75,294.69,311.57,278.61,260.46
2023-06-03 21:59:11.700000,L8,263.70,275.38,305.43,309.44,311.46,315.73,317.30,322.99,324.82,321.87,326.34,324.47,325.29,327.72,322.97,326.77,323.63,323.88,330.23,331.11,333.76,336.43,336.82,331.41,336.67,336.48,337.18,336.60,335.62,334.78,334.94,334.64,336.80,328.40,327.75,321.76,313.54,309.63,311.08,312.94,318.75,317.02,317.79,315.58,315.63,319.59,309.69,310.24,307.05,304.62,308.17,310.26,310.26,308.23,312.29,311.48,308.76,315.17,312.54,311.53,317.45,316.13,314.09,313.14,318.43,320.35,318.58,315.56,315.19,312.34,314.14,310.66,312.11,310.34,307.05,304.39,302.29,302.91,303.99,303.01,307.17,305.16,302.99,309.67,307.16,311.11,313.48,311.53,310.83,315.59,317.07,316.02,308.01,311.21,309.47,302.87,302.40,304.60,296.75,296.12,285.02,285.41,281.72,280.80,,
2023-06-11 21:59:13.590000,L9,256.31,270.93,303.07,306.64,308.34,315.05,315.54,321.62,323.94,322.08,323.50,322.15,326.80,325.38,322.07,324.29,322.40,324.09,325.08,328.56,332.19,335.68,334.16,332.80,335.11,337.04,336.22,335.52,330.88,333.14,330.40,332.32,332.24,328.33,325.17,319.33,313.29,310.58,312.84,315.89,316.32,316.79,316.61,316.22,314.67,318.26,311.82,311.80,308.54,308.72,308.75,311.15,310.87,308.92,314.45,310.30,309.08,312.56,312.64,311.62,314.20,316.91,316.60,312.30,319.44,318.39,318.30,316.85,311.62,312.55,313.56,311.85,313.09,307.97,308.50,303.69,300.40,303.43,304.56,304.47,305.99,304.87,306.55,308.02,307.67,307.30,311.40,314.28,313.04,318.43,316.52,315.77,310.05,309.76,311.30,302.45,300.58,307.35,295.30,295.97,286.82,280.93,277.85,275.36,,
2023-06-19 21:59:19.477000,L8,257.41,268.70,302.70,307.28,315.74,316.32,321.80,324.35,324.89,329.47,327.74,325.99,327.07,327.88,326.13,324.43,326.76,330.12,329.61,331.39,335.79,336.80,337.92,335.41,338.31,341.18,340.66,340.03,336.10,334.85,338.91,339.96,338.06,335.80,330.45,325.89,318.93,313.27,318.93,316.24,320.28,321.97,319.63,319.34,316.65,321.97,313.81,315.30,315.93,307.51,313.17,314.02,312.40,313.12,314.32,314.05,311.61,313.62,315.38,315.90,319.74,319.80,315.83,319.78,321.20,323.00,321.58,317.85,318.56,315.80,315.96,313.56,324.41,313.16,309.55,304.97,304.93,306.99,310.99,305.86,308.28,308.93,306.52,308.58,306.62,312.31,314.87,318.23,317.52,321.34,322.39,321.43,314.95,315.92,311.11,310.97,315.85,315.38,298.20,302.53,288.23,284.06,278.14,277.16,,
2023-06-27 21:59:14.407000,L9,256.29,271.23,300.80,308.32,314.17,314.93,322.08,325.87,323.72,326.29,327.30,324.57,322.86,327.96,323.49,327.28,322.17,325.94,330.62,334.20,336.63,335.01,338.25,333.48,335.96,341.94,340.88,336.24,331.71,333.42,332.41,330.61,329.94,326.92,324.19,318.49,311.62,310.76,310.84,316.06,318.54,316.06,315.54,315.05,312.07,317.67,305.53,306.10,303.22,298.76,305.06,305.19,306.78,306.28,312.73,309.10,307.48,311.46,311.10,311.07,314.71,313.66,316.51,313.01,317.23,317.73,315.67,316.66,311.73,308.18,311.26,311.24,313.07,305.82,305.47,302.64,299.35,301.28,300.66,301.52,305.98,303.45,304.64,306.66,304.21,311.37,311.58,315.27,314.76,317.80,318.42,314.74,309.42,308.47,307.70,304.84,300.75,307.79,297.19,296.87,287.55,284.76,278.17,277.51,,
2023-07-05 21:59:30.960000,L8,,,,,,,,,,,,385.74,378.12,369.81,394.30,387.77,388.33,388.08,387.77,386.35,376.26,371.28,378.59,380.63,385.17,379.79,383.55,380.83,386.80,384.95,398.37,,,,395.20,384.24,387.50,380.81,375.59,374.46,365.47,380.94,367.26,363.40,372.45,373.15,363.67,373.58,371.86,374.37,376.62,371.88,378.80,373.90,373.89,373.05,368.36,374.64,365.35,364.12,374.60,369.95,374.89,370.45,368.55,371.70,370.12,375.40,367.98,364.67,360.08,352.34,359.94,357.63,333.45,345.71,348.02,353.07,345.33,349.28,359.46,352.99,347.81,353.02,346.39,361.21,362.61,365.46,363.01,358.96,361.86,360.59,340.78,342.69,339.12,333.75,345.82,340.09,341.19,325.36,316.26,339.46,340.17,322.56,334.84,288.32
2023-07-21 21:59:34.263000,L8,316.12,330.69,340.47,352.99,368.78,369.46,358.19,391.29,364.59,353.60,360.92,352.18,360.86,344.89,338.19,344.65,341.53,351.04,339.98,343.78,371.78,360.07,347.97,377.52,371.25,368.95,349.37,360.08,342.09,351.19,351.08,362.04,354.18,362.69,351.34,336.54,345.05,317.16,346.48,324.80,320.10,333.36,325.83,318.96,326.04,325.26,341.59,324.58,314.09,312.39,335.33,341.25,332.46,326.24,328.72,314.73,334.57,324.74,316.22,339.64,328.37,326.03,348.81,317.30,331.67,327.74,325.14,340.46,326.26,323.40,330.14,336.54,330.68,317.24,324.33,316.48,310.67,309.09,313.87,303.16,324.11,308.87,312.85,318.72,318.16,320.07,339.50,332.74,323.32,335.80,336.53,328.23,322.99,325.27,327.61,319.07,315.87,317.45,307.52,298.13,292.55,294.94,312.21,316.39,315.21,272.65
2023-07-29 21:59:31.367000,L9,254.07,272.50,299.21,306.37,308.09,312.63,315.41,318.69,320.81,321.45,324.43,320.20,321.55,325.34,319.65,318.97,317.02,323.54,321.63,325.86,330.24,333.18,332.10,328.69,332.85,333.55,334.31,331.48,328.00,328.42,328.69,330.39,328.83,325.92,323.02,316.83,312.14,308.73,310.34,315.82,315.26,315.00,314.84,311.72,312.19,314.28,306.28,309.61,303.59,303.69,303.55,304.51,307.94,307.50,311.07,307.42,306.77,310.80,310.75,310.14,311.84,314.04,316.01,311.46,316.24,316.59,315.18,315.23,309.69,309.18,310.21,308.53,309.66,302.55,305.08,300.80,297.28,300.69,301.91,301.81,302.92,301.29,304.71,305.49,301.56,306.99,309.41,313.96,309.82,314.28,314.55,313.69,308.28,307.29,308.19,301.95,296.29,302.29,290.47,290.94,286.10,280.40,276.64,275.98,,
2023-08-14 21:59:37.575000,L9,,265.69,298.86,305.27,305.88,310.78,314.23,317.38,318.90,318.77,323.87,319.31,320.56,322.65,319.99,320.26,315.72,322.94,323.55,325.09,330.12,331.16,330.24,329.67,329.88,331.00,333.38,330.46,326.51,325.22,328.07,329.42,327.06,324.37,321.18,316.66,310.56,306.85,309.41,311.41,312.99,315.39,309.38,312.17,312.09,315.28,308.19,307.16,305.52,303.08,305.15,305.43,306.58,304.66,308.40,305.19,306.70,308.06,308.30,309.40,312.15,315.45,312.84,310.60,316.84,316.31,314.98,309.40,308.20,308.34,305.61,306.85,304.58,302.61,303.45,297.40,296.74,298.18,298.88,299.01,300.89,301.24,301.12,303.39,301.24,305.88,309.67,310.77,307.78,312.99,313.31,311.97,306.16,307.08,307.60,299.86,297.44,300.72,288.62,289.71,283.56,279.82,277.24,275.99,,
2023-08-22 21:59:50.611000,L8,302.40,291.67,322.07,324.07,323.59,324.35,328.30,325.59,325.40,329.78,333.24,334.69,323.86,327.34,324.50,324.31,321.92,324.04,323.85,329.60,332.46,336.15,338.64,331.98,339.52,339.16,337.75,338.55,332.55,345.05,337.56,330.87,334.41,326.79,324.85,322.68,310.96,311.10,312.27,310.97,312.74,311.66,316.71,313.39,311.90,317.52,313.79,314.65,316.56,310.82,314.37,310.81,306.95,312.76,309.81,309.27,311.58,310.98,312.74,310.83,315.40,316.80,313.72,318.56,318.22,316.68,316.88,311.77,314.13,308.84,307.86,308.48,307.92,308.44,304.48,298.86,300.81,299.82,303.70,300.76,301.42,303.94,300.59,301.69,300.40,304.94,310.03,309.23,306.17,311.08,311.79,315.32,307.89,307.13,305.80,301.18,300.38,295.27,284.63,286.38,283.06,279.95,279.56,278.88,281.77,237.17
2023-08-30 21:59:47.581000,L9,,262.02,295.43,302.52,299.65,302.44,306.14,308.89,314.38,314.06,316.42,313.62,318.72,316.94,315.79,314.08,314.64,318.03,319.23,327.75,328.08,328.35,332.27,323.63,329.90,333.20,331.41,333.46,333.00,346.75,326.65,327.59,328.65,327.46,322.15,313.44,308.48,306.90,308.84,311.00,317.22,315.67,309.71,313.19,311.10,311.94,305.77,304.09,304.69,301.25,308.74,309.84,304.93,307.57,309.18,306.07,304.87,306.72,310.97,308.89,312.37,312.00,311.85,310.24,313.95,312.95,311.48,308.13,308.43,305.37,303.93,305.66,303.90,301.57,301.11,297.06,292.37,291.94,294.73,292.38,295.91,294.39,295.07,299.37,294.85,300.99,303.81,305.82,304.39,309.84,309.84,307.32,300.79,301.64,302.83,296.01,295.25,298.43,287.09,287.69,281.82,277.92,276.64,273.15,,
2023-09-07 21:59:49.917000,L8,,269.86,297.77,307.55,315.56,318.39,321.62,322.48,323.91,331.44,328.36,329.17,325.20,325.99,326.16,321.83,320.98,326.12,323.39,328.67,334.08,333.87,339.46,335.33,337.30,343.13,344.70,339.85,337.67,335.88,330.94,349.16,337.43,334.91,325.85,322.84,313.15,307.96,313.41,312.57,317.43,313.47,312.77,314.82,311.99,313.20,306.93,313.33,314.20,307.27,316.52,312.38,306.63,306.75,311.24,310.78,306.62,308.44,310.42,310.44,316.33,313.79,314.98,312.65,314.36,317.35,314.39,313.65,308.66,307.09,306.97,304.21,305.54,303.70,301.79,300.95,300.31,299.66,300.77,296.83,300.13,299.69,296.66,302.40,301.58,305.36,308.74,308.32,309.93,312.74,315.39,315.39,308.00,306.17,301.76,297.04,294.75,297.53,285.59,288.33,284.97,279.50,278.22,273.50,,
2023-09-15 21:59:56.151000,L9,,270.50,296.01,305.60,304.63,310.38,310.40,312.94,318.27,316.68,319.92,318.27,316.27,318.00,314.34,313.73,314.69,315.30,317.84,320.64,323.77,326.62,326.07,322.33,327.74,328.87,328.24,328.44,325.19,323.52,325.14,326.93,325.50,322.55,315.21,312.88,305.59,299.71,305.22,307.99,311.09,309.00,303.09,307.95,304.55,306.14,301.24,302.63,304.24,302.31,303.38,304.93,298.02,301.77,303.45,303.24,301.64,303.19,305.13,303.92,307.76,309.75,309.47,310.14,311.27,310.66,310.54,306.91,305.50,302.52,301.20,302.82,301.65,300.23,296.30,294.81,293.75,292.82,293.95,290.73,293.94,293.49,293.12,297.72,295.02,300.33,302.47,304.83,303.80,306.93,306.51,307.56,300.01,300.25,297.80,291.14,287.97,291.88,281.72,282.33,277.36,274.16,270.60,269.25,,
2023-10-01 21:59:55.343000,L9,,,,,,319.88,313.78,304.46,307.61,262.72,,,,,,,,,,,,,,,,,,,,,,384.27,320.45,315.55,309.54,306.66,300.01,295.51,298.16,303.40,306.80,304.76,299.48,299.83,297.80,300.57,295.00,293.56,291.88,291.18,291.86,295.90,295.11,295.43,298.71,296.63,298.62,299.91,299.28,300.57,303.38,306.03,306.49,305.20,308.89,308.61,307.15,303.80,300.19,303.12,299.25,297.91,297.39,292.72,296.63,289.39,289.46,290.17,286.43,287.37,288.90,289.28,288.97,291.56,290.50,296.12,297.67,298.58,294.73,303.62,300.68,302.67,294.88,290.32,293.51,288.33,282.23,286.48,277.30,282.57,270.32,267.96,267.00,264.86,,
2023-10-09 22:00:00.639000,L8,,,,,,,,,,,,,294.45,314.69,305.69,307.55,302.03,309.24,306.13,322.88,317.58,314.78,321.28,310.78,316.29,316.39,318.14,315.50,312.27,308.85,310.11,315.91,315.23,309.59,304.85,304.48,297.21,294.75,296.21,301.86,302.50,302.29,298.27,294.99,296.79,295.55,290.13,290.47,281.05,286.63,272.58,287.73,291.81,290.74,289.21,287.94,290.47,291.24,291.32,,,,,,306.38,300.85,299.98,293.74,291.56,290.74,289.12,290.86,291.13,299.69,,,,,,,287.15,285.54,288.73,290.66,286.40,293.60,296.69,295.69,299.22,299.79,290.98,299.63,289.66,295.75,289.44,283.36,,,,,,,,,,
2023-11-10 21:59:59.383000,L8,308.66,318.45,306.22,307.57,311.44,314.99,319.60,326.80,325.50,326.33,332.19,329.62,326.69,324.55,326.15,322.55,316.08,325.93,323.03,327.72,333.13,335.40,336.42,336.63,339.02,338.78,337.72,337.53,341.24,339.60,337.82,337.39,335.54,329.76,323.46,325.52,313.32,308.64,313.16,313.16,315.15,311.89,308.14,311.48,310.64,317.63,318.76,317.20,315.37,313.18,315.61,316.21,311.03,309.31,316.76,309.69,308.01,309.42,309.59,308.92,308.51,310.96,309.92,310.87,311.65,315.51,313.64,311.11,309.99,307.27,308.76,305.14,304.99,303.33,301.98,297.36,294.71,295.82,297.74,294.98,296.07,296.05,296.03,301.27,300.86,301.03,305.43,304.20,305.38,309.54,311.40,312.18,305.22,299.85,298.58,295.56,294.53,291.37,284.31,286.85,274.86,271.09,271.42,270.25,266.88,234.83
2023-11-26 22:00:05.887000,L8,,275.04,294.97,301.61,302.81,305.02,307.90,310.88,316.30,317.91,318.18,319.80,317.95,315.85,317.34,313.19,311.38,314.83,314.59,319.80,325.01,325.29,327.73,327.55,328.81,333.50,328.92,330.21,327.35,322.70,324.58,324.25,324.19,322.87,314.62,311.82,303.55,298.10,301.49,303.23,305.09,306.69,304.22,302.97,304.38,305.58,300.49,298.82,299.24,299.33,301.72,301.72,296.33,296.83,300.10,297.65,298.35,298.97,300.95,300.74,302.42,304.13,303.39,305.10,307.38,308.46,306.28,302.40,301.36,299.13,299.09,299.42,299.51,298.19,295.07,292.13,293.07,291.65,290.14,290.51,292.46,291.67,289.22,296.03,292.88,295.50,299.20,300.23,300.78,306.19,307.42,303.53,294.42,294.84,291.34,288.12,284.14,283.31,277.23,281.31,268.94,266.22,266.20,264.55,,
2023-12-20 22:00:11.701000,L9,,274.40,295.01,299.52,302.78,304.92,306.71,312.43,315.87,315.07,317.93,318.31,317.92,318.02,314.73,316.38,312.61,318.26,321.93,319.68,327.04,329.74,329.58,327.88,330.91,331.12,329.72,326.23,325.01,325.18,324.99,327.75,329.02,320.77,316.74,312.68,304.69,301.79,304.37,308.68,308.14,307.77,304.33,302.54,302.45,305.08,299.06,299.21,295.18,297.65,296.59,295.94,297.58,295.95,298.46,296.85,297.13,301.91,301.79,300.26,303.61,305.25,308.48,305.05,307.28,310.03,306.95,304.98,302.29,301.83,300.34,299.31,299.89,296.19,295.62,293.10,288.69,290.84,290.52,288.62,292.51,291.67,291.71,295.44,290.14,296.31,300.11,302.91,296.74,304.42,305.61,305.27,296.53,293.93,291.64,290.94,283.44,283.97,280.00,282.49,273.71,270.05,264.88,267.35,,
2024-01-05 22:00:04.390000,L9,,,,,,,,,,,,,,,351.06,320.70,321.81,312.98,309.53,320.03,329.97,331.64,328.26,315.82,322.77,333.42,336.04,333.51,339.48,,,314.77,313.91,318.53,321.85,304.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.68,309.63,291.64,307.01,339.08,300.82,301.96,305.73,304.34,303.27,298.47,299.04,302.49,293.19,286.25,285.88,279.14,280.53,,,,,,
2024-01-13 21:59:59.046000,L8,,271.48,294.19,298.84,301.21,303.74,307.31,312.36,313.11,313.37,317.36,312.70,315.26,315.19,309.83,311.01,308.22,312.63,311.98,317.91,324.21,321.64,321.11,322.01,321.98,323.78,324.98,322.60,319.77,320.23,318.67,324.70,321.36,314.97,312.06,306.92,302.65,296.18,300.24,302.41,303.17,304.86,301.12,301.15,300.65,301.80,297.53,298.23,294.67,297.59,292.96,298.00,297.25,295.34,298.41,296.78,299.45,298.78,301.92,300.80,302.82,303.36,306.30,305.15,308.74,308.57,307.36,302.31,298.80,300.19,296.68,296.58,295.50,296.52,317.49,287.50,288.44,292.07,295.32,287.26,303.16,291.17,289.16,298.36,289.27,292.31,303.70,303.43,292.03,303.23,303.44,305.36,297.63,296.67,304.93,302.32,304.64,300.77,279.67,283.79,269.41,267.39,264.58,267.41,,
2024-01-29 21:59:53.657000,L8,,,,,,,,,,,,,,,,306.80,306.53,307.54,308.37,316.51,319.90,320.72,324.72,314.77,319.46,319.88,318.19,315.97,314.03,312.01,312.45,317.50,316.02,310.32,307.88,303.38,295.67,294.29,295.73,303.54,302.13,303.06,294.44,296.53,292.45,298.41,290.07,290.93,287.51,288.13,285.66,286.60,291.39,292.72,294.36,294.71,293.91,296.33,304.30,,,,,,,,292.09,299.64,292.67,297.18,294.41,292.39,298.47,290.68,292.20,286.57,284.58,286.48,287.82,287.07,292.97,286.70,286.97,288.81,282.96,293.20,295.05,295.19,284.74,300.72,298.43,299.39,293.45,286.40,286.38,282.00,275.05,279.94,273.45,280.92,263.00,263.28,261.68,258.87,,
2024-02-14 21:59:55.364000,L8,,274.80,294.12,299.40,301.26,305.99,307.09,311.81,317.23,317.74,318.21,316.00,316.37,314.58,309.30,308.85,311.89,311.69,314.05,320.17,324.37,327.06,327.38,326.53,329.95,327.25,326.07,327.83,324.28,322.57,323.13,325.58,325.28,319.57,313.26,308.86,302.58,301.87,303.32,313.12,310.59,307.13,303.21,303.20,304.45,308.13,298.67,302.93,298.24,295.87,296.19,296.72,296.96,309.31,305.88,300.33,297.64,303.25,305.56,303.24,306.23,302.96,313.75,307.93,315.56,313.01,307.18,305.79,303.15,302.18,300.77,296.86,296.60,298.50,299.80,295.98,292.47,291.42,290.75,290.66,292.57,292.01,289.23,295.22,291.51,301.33,312.96,310.38,305.98,315.87,318.46,302.23,292.29,296.04,295.51,289.96,282.79,290.58,282.92,283.34,271.59,299.37,269.73,268.62,,
2024-03-01 21:59:48.785000,L8,,270.01,293.52,300.21,301.96,305.74,307.61,316.27,314.38,319.68,314.53,314.26,316.79,318.20,312.06,311.86,313.17,316.33,318.20,320.13,326.94,331.10,326.04,325.65,328.55,333.78,326.96,325.38,323.15,321.46,319.16,324.63,322.85,320.15,314.99,309.68,304.30,297.85,301.98,305.63,306.48,305.91,303.21,305.33,301.62,307.17,298.77,299.01,293.32,296.45,293.20,296.64,296.78,297.52,299.36,299.21,299.53,299.71,301.78,297.81,302.74,307.57,304.35,306.14,308.82,309.94,309.85,305.75,303.39,301.34,298.88,298.83,297.74,291.97,294.61,292.34,290.32,288.12,289.84,289.26,296.83,294.20,303.78,318.60,276.47,,,,,,,,,,,,,,,,,,,,,
2024-03-09 22:00:02.127000,L9,,271.89,294.80,302.94,301.94,309.32,309.29,314.97,318.86,317.51,318.17,318.00,320.32,316.66,317.23,315.70,317.46,324.35,317.94,325.37,326.63,330.79,330.13,328.27,329.70,330.20,331.30,332.22,324.01,325.17,329.80,327.68,327.17,324.28,316.07,312.47,304.65,300.21,304.10,307.08,311.01,310.62,307.32,309.74,305.56,315.10,302.52,302.51,306.95,297.37,306.28,299.57,298.58,299.27,301.15,301.47,300.27,302.92,303.29,299.93,306.54,305.75,307.80,306.83,308.68,311.34,309.78,306.10,305.39,302.82,303.84,301.26,301.50,297.35,297.58,296.14,292.13,291.21,293.68,289.58,293.59,293.51,292.91,297.03,292.24,298.19,298.77,300.08,298.72,305.03,303.98,300.85,294.37,296.88,295.29,291.77,284.86,289.42,281.12,283.82,272.76,271.95,264.55,270.24,,
2024-04-18 21:59:19.043000,L8,,273.54,299.63,304.37,306.79,314.52,313.15,320.69,322.61,321.61,325.27,321.56,323.56,321.88,320.96,317.25,319.56,328.38,321.38,333.46,337.98,340.47,349.21,336.24,338.93,338.31,330.67,334.71,329.88,332.42,333.47,336.09,336.42,329.05,327.64,321.30,310.99,309.51,311.01,314.70,319.99,316.78,319.51,318.74,311.61,319.15,309.56,313.15,304.94,305.05,312.76,315.01,311.07,308.33,313.89,310.52,311.38,312.34,311.52,314.15,314.30,317.61,316.16,312.20,320.14,319.18,320.05,317.71,312.74,310.00,311.82,311.06,309.78,307.98,308.01,302.55,301.38,301.03,304.80,298.42,300.45,302.06,300.96,302.16,299.94,303.67,309.12,311.14,307.84,317.06,313.34,312.65,307.95,300.07,301.70,296.92,288.66,294.12,285.00,290.48,276.72,272.25,272.31,272.84,,
2024-04-26 21:59:28.878000,L9,,272.98,303.66,306.95,309.82,316.69,317.79,324.75,324.48,324.10,327.59,324.31,326.41,323.47,320.17,320.06,321.64,324.93,325.19,327.50,332.08,335.89,333.01,332.57,337.11,335.63,337.00,337.03,331.81,329.57,330.76,330.61,332.64,326.54,323.57,316.73,310.09,305.01,308.48,312.43,314.90,313.20,311.63,311.79,312.23,315.18,308.52,309.00,306.67,310.71,309.29,310.72,307.16,309.34,309.96,306.50,308.31,305.74,306.66,304.39,310.99,313.71,311.17,310.90,315.25,316.08,314.34,310.79,311.22,306.63,307.02,306.93,306.34,304.93,303.57,300.57,299.86,300.24,299.52,297.94,301.52,297.48,298.80,300.98,297.41,301.87,304.33,307.79,305.70,313.69,312.18,310.20,300.56,299.73,302.54,295.89,291.39,294.57,285.19,288.82,280.32,276.28,274.46,273.97,,
2024-05-04 21:59:10.225000,L8,,273.93,302.32,306.73,309.01,315.14,316.13,323.67,323.48,323.90,326.58,322.69,330.76,324.15,321.33,319.37,323.14,325.04,324.32,329.80,333.98,337.00,334.65,335.10,339.27,339.19,336.19,335.87,332.70,330.84,334.83,335.23,335.04,327.85,325.47,320.49,312.42,312.69,312.28,314.58,318.19,315.56,316.79,315.77,312.55,319.47,308.74,310.44,304.69,309.54,312.99,310.20,308.08,308.33,311.54,308.99,308.87,312.88,311.30,312.80,313.94,316.29,314.58,312.71,318.58,318.85,317.03,314.64,313.20,311.34,307.65,311.13,309.60,308.18,306.96,302.36,300.42,301.50,301.82,300.44,301.01,301.32,300.60,304.93,302.29,304.93,308.89,311.19,306.11,315.42,313.26,311.36,304.80,299.14,301.59,298.99,289.41,295.52,286.18,291.85,280.63,273.34,274.34,275.57,,
2024-05-28 21:59:12.654000,L9,,321.59,309.51,313.42,330.47,324.59,358.52,326.57,322.96,328.36,306.44,352.67,343.72,337.45,,328.73,315.05,324.41,308.82,331.23,328.01,335.64,307.10,296.50,,,338.47,354.26,292.50,290.59,333.70,285.22,307.42,326.91,323.71,,,,302.18,300.72,318.55,319.91,299.87,273.92,,,,,,,,,,,,,,,,,304.23,325.34,314.48,306.78,303.91,315.84,314.27,312.40,310.34,307.54,307.12,302.11,303.40,295.08,303.50,269.18,288.71,283.53,303.09,295.79,249.21,,,,,,,,,,,,,,,,,323.98,278.32,315.69,,,,,,
2024-06-21 21:59:05.258000,L8,,273.83,295.51,302.05,315.28,317.86,324.78,323.69,322.87,327.21,326.62,324.60,330.08,329.59,326.84,321.74,331.09,331.90,333.42,338.05,340.68,349.25,350.79,340.78,341.34,341.55,340.70,341.57,335.42,334.34,332.46,332.80,333.25,331.38,325.59,320.07,311.41,306.80,310.34,309.99,310.50,311.99,307.30,310.41,304.95,310.34,299.39,302.37,296.20,295.88,289.80,295.05,299.76,299.63,304.00,301.51,305.13,304.34,305.82,295.51,309.41,312.95,311.36,308.47,314.18,312.04,311.55,306.19,306.88,304.05,304.04,302.57,300.79,294.78,302.48,294.93,296.13,295.85,297.13,294.26,297.25,299.46,296.93,300.20,295.28,301.95,307.01,307.42,298.71,311.46,303.66,308.99,300.32,292.28,298.67,295.72,287.30,288.65,278.86,285.52,273.00,267.43,269.00,270.32,,
