dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2022-08-24 22:21:19.767000,L8,360.12,354.47,356.48,373.38,377.14,377.70,384.63,387.56,379.02,381.29,386.40,389.53,384.82,381.20,374.98,365.71,364.27,351.44,362.28,375.22,369.27,358.55,367.90,363.52,365.95,360.08,368.02,368.83,367.39,363.10,360.93,355.65,,362.54,353.38,353.53,363.88,358.80,355.24,361.69,355.97,359.59,355.49,347.99,344.56,343.99,346.77,343.76,350.16,340.11,342.48,334.54,324.95,332.52,332.82,323.10,321.27,305.71,302.17,312.68,309.75,326.27,328.23,325.27,328.28,353.69,327.48,363.39,335.94,335.22,327.74,329.47,333.14,334.20,335.15,329.78,321.31,318.44,313.95,266.63
2022-08-25 22:14:50.743000,L9,299.52,327.66,336.92,,,,,,,,,,,,,,,,,,,,299.79,328.33,338.04,300.95,293.77,319.04,299.24,288.53,275.27,296.96,294.84,267.01,,,,,,,,,,,,,,,,,285.80,312.22,294.83,,,,,,,,,302.61,304.83,306.58,,,,,307.33,314.48,310.74,306.87,310.64,311.19,313.58,307.10,300.46,300.53,296.89,
2022-09-09 22:21:23.307000,L8,365.68,354.42,365.56,373.05,376.50,378.47,385.36,387.42,379.03,382.30,387.76,390.60,386.46,381.74,376.99,368.08,365.67,353.24,364.01,376.68,371.05,359.27,368.73,364.50,367.62,362.71,368.60,372.09,368.46,364.31,363.46,359.17,,364.26,354.72,357.05,366.18,362.12,358.00,363.33,359.04,361.80,357.81,350.05,346.18,346.70,348.87,345.41,349.60,341.02,342.38,335.27,326.57,332.59,334.30,325.54,321.48,309.49,306.28,314.64,309.36,324.29,327.21,324.20,329.77,353.51,328.24,362.28,335.42,336.74,330.77,331.43,329.12,335.71,334.68,329.33,319.55,317.89,314.14,267.62
2022-09-10 22:14:51.402000,L9,360.04,352.37,363.08,371.01,373.89,376.72,382.71,385.41,377.22,381.07,386.96,388.21,383.40,379.84,375.43,365.16,363.66,352.27,361.64,375.19,370.07,356.87,366.44,362.61,365.70,359.51,367.62,369.77,366.76,365.99,360.78,357.30,,362.64,353.50,355.21,363.48,360.40,355.51,362.12,356.07,361.99,355.96,348.07,345.89,347.01,347.21,344.65,349.39,340.17,341.45,332.84,327.21,332.65,333.47,324.62,320.11,308.45,305.27,311.72,307.87,323.12,323.49,324.66,332.43,350.04,358.57,360.68,334.08,335.81,328.21,329.93,328.83,333.95,332.03,328.02,317.67,314.95,313.23,267.61
2022-09-17 22:21:06.325000,L9,366.98,355.38,364.44,369.39,375.03,376.40,384.93,386.45,379.12,381.00,385.80,388.63,385.51,381.77,375.43,366.43,364.27,351.06,361.83,374.39,368.69,358.41,368.82,364.68,365.92,361.07,368.71,370.64,367.64,367.33,362.09,357.52,,365.81,353.36,356.92,369.09,364.39,364.35,366.39,356.44,360.58,357.88,350.80,346.39,345.59,347.96,346.48,352.37,345.45,343.88,339.08,329.59,334.84,335.44,327.14,320.29,308.04,308.69,314.02,308.49,329.52,326.38,329.46,330.93,350.98,357.81,358.72,338.27,337.68,329.32,338.59,335.76,338.93,334.87,329.44,320.64,321.72,313.66,266.64
2022-10-28 22:15:03.247000,L9,357.93,352.59,367.00,371.53,374.53,377.87,383.45,386.08,378.78,382.07,386.80,387.12,383.86,380.28,375.94,367.20,364.07,354.15,363.62,376.34,370.43,359.87,370.16,367.05,370.82,365.44,370.95,374.75,368.09,366.32,361.54,357.57,393.60,363.13,353.86,356.48,364.65,359.82,354.79,361.07,353.71,360.16,353.90,346.45,345.27,338.89,344.58,342.24,345.68,336.09,339.60,330.00,320.00,329.77,331.46,326.48,319.83,309.36,300.01,310.02,308.76,316.88,317.50,316.89,338.68,352.74,358.08,360.49,331.31,336.12,327.79,329.30,324.57,327.14,324.96,327.10,318.81,318.60,315.95,269.21
2022-12-30 22:21:12.462000,L8,357.61,355.22,363.51,375.54,379.05,379.86,385.04,389.70,381.32,384.26,389.57,,,383.87,379.15,369.49,367.66,356.49,367.42,379.29,372.38,362.31,379.07,377.00,383.10,369.24,374.56,376.91,369.68,366.51,362.67,358.35,,367.82,360.95,360.20,370.71,364.78,361.18,370.10,356.91,362.81,362.18,351.92,352.26,350.45,356.32,353.13,353.79,351.50,356.02,344.94,335.31,340.48,338.05,328.82,319.84,313.25,306.27,312.72,316.33,316.96,315.80,317.49,332.06,358.30,365.00,368.61,345.52,343.92,332.63,340.44,323.50,328.06,325.24,328.90,316.69,315.07,312.78,267.68
2023-01-07 22:21:14.460000,L9,357.61,354.42,361.87,374.66,377.12,377.85,382.82,388.53,379.43,383.28,388.71,390.58,385.76,382.07,377.97,367.84,366.65,355.53,366.02,377.76,371.25,361.78,372.63,369.51,375.15,365.57,372.64,375.88,370.02,364.78,361.16,358.25,,366.29,357.42,357.49,365.77,361.55,355.67,360.46,352.16,360.18,359.79,349.27,350.29,348.81,356.08,350.88,352.23,348.02,348.56,344.91,330.20,337.74,337.11,327.19,319.07,314.26,305.32,311.93,317.50,315.25,312.91,316.21,331.35,356.60,361.92,366.67,342.02,338.11,326.34,333.33,321.50,324.03,322.44,322.24,313.81,310.98,310.00,262.83
2023-01-08 22:15:00.142000,L8,357.78,355.23,363.17,374.33,376.35,378.06,382.18,387.63,379.88,381.35,387.69,389.67,383.89,380.78,376.44,366.99,366.13,354.83,364.96,377.52,371.28,359.82,372.23,366.64,374.15,365.45,372.21,375.63,369.19,363.33,361.34,357.80,,365.12,356.90,357.42,365.54,361.61,356.01,359.37,352.02,361.40,358.84,348.53,350.22,347.35,354.35,348.75,350.82,346.46,345.08,341.30,331.55,337.37,336.09,327.23,319.55,314.73,305.68,312.34,317.47,316.14,314.42,315.04,332.59,355.08,362.42,366.07,336.64,338.66,325.88,331.26,319.12,325.91,322.68,320.63,313.35,310.59,311.00,267.64
2023-01-15 22:21:05.646000,L8,358.72,356.65,367.29,376.84,379.17,380.39,384.74,389.65,382.16,383.62,389.77,,386.12,383.68,378.07,369.42,367.99,355.42,368.47,380.12,371.98,363.42,374.51,371.38,375.74,367.73,374.29,378.01,371.16,366.96,363.54,360.40,,368.48,358.17,358.72,368.35,363.55,357.10,362.13,354.81,362.09,359.83,350.58,352.11,349.29,355.75,350.52,352.06,349.81,349.46,343.35,332.75,339.22,337.99,329.35,321.68,315.84,306.83,314.98,318.27,317.06,316.13,317.89,329.27,358.25,365.22,369.50,341.90,338.02,328.31,333.89,321.92,325.94,323.36,323.16,313.66,311.79,312.97,268.83
2023-02-17 22:15:01.258000,L9,359.15,356.13,364.54,378.16,379.07,380.96,384.91,390.22,,,,,387.62,382.93,376.64,371.12,369.84,355.24,368.14,379.63,371.51,362.33,373.08,370.46,375.99,366.81,374.93,376.06,370.20,366.12,364.34,361.84,,369.52,361.77,358.81,370.91,368.03,361.93,369.53,363.35,363.76,363.09,352.19,353.35,352.51,386.84,351.03,359.46,354.17,354.02,351.78,333.80,342.55,340.18,337.13,322.80,317.26,306.55,314.36,317.68,318.08,315.37,318.01,326.74,357.93,365.88,370.90,343.93,342.39,330.08,335.99,322.90,326.44,321.98,321.73,314.02,314.79,313.63,381.91
2023-02-24 22:21:03.459000,L9,357.65,353.61,357.79,375.69,377.79,377.60,382.90,388.08,381.27,382.94,389.38,391.22,384.36,380.67,376.04,368.00,366.34,354.23,365.71,376.92,370.26,360.56,369.95,365.84,371.42,364.28,370.35,373.20,368.57,362.53,361.32,358.54,,367.08,355.49,358.25,367.60,365.00,359.11,362.32,358.00,362.73,362.83,350.69,352.16,348.88,355.61,349.76,353.36,349.54,345.19,342.89,332.39,339.50,334.87,327.22,320.55,313.26,305.34,311.56,317.28,313.72,311.21,313.00,320.04,355.92,363.25,367.71,339.30,340.37,327.39,333.58,317.00,323.58,319.76,319.23,308.49,303.08,306.34,267.12
2023-02-25 22:14:39.957000,L8,381.31,372.85,387.69,379.22,377.08,377.54,381.12,386.00,378.14,379.85,385.38,388.56,383.19,377.77,375.09,366.29,364.53,350.01,361.12,374.15,365.49,358.77,368.73,363.64,367.26,360.56,367.92,371.41,366.91,362.14,362.43,357.80,,369.35,358.10,358.74,371.17,378.68,364.17,365.72,362.35,374.64,371.50,365.44,375.16,372.63,368.76,353.08,353.32,349.84,344.79,343.50,335.11,336.84,336.60,334.41,316.44,306.74,301.79,309.26,316.15,309.85,312.10,314.53,372.13,361.24,367.24,371.10,340.72,342.84,325.08,334.25,318.29,323.26,319.43,320.13,310.47,304.92,306.23,268.54
2023-03-05 22:14:49.135000,L9,358.95,354.08,363.33,379.52,379.40,380.58,385.79,391.21,,,,,388.72,381.97,377.38,371.11,369.17,355.35,368.57,378.74,372.17,362.30,372.10,366.93,374.19,365.18,372.75,376.03,369.68,364.47,364.74,360.78,,368.75,362.09,359.85,370.72,367.25,361.95,365.41,362.18,367.91,363.79,353.70,355.74,354.02,369.69,357.22,356.82,352.50,351.72,343.92,333.83,341.42,339.12,332.14,321.60,318.02,306.49,312.06,323.74,317.73,313.53,316.46,323.55,356.79,365.97,370.23,340.72,341.78,329.85,333.26,320.40,325.86,321.69,321.62,311.29,307.35,310.25,266.62
2023-04-13 22:20:38.700000,L9,355.07,351.83,364.66,367.97,370.36,371.20,376.01,380.36,373.67,373.16,384.13,377.10,378.51,380.52,370.15,360.58,361.69,349.19,369.86,376.54,365.78,356.89,366.37,364.17,368.39,362.11,369.08,374.23,367.47,362.64,361.92,359.59,394.64,363.30,353.52,355.78,367.08,357.93,353.52,360.72,355.74,363.30,361.06,352.26,350.40,348.77,354.63,347.40,354.59,348.47,343.96,337.71,328.11,335.36,332.57,325.93,320.64,319.64,306.46,314.36,326.68,318.75,323.61,324.61,332.40,325.60,356.39,335.52,333.40,338.20,329.86,328.51,323.09,325.51,326.15,321.58,312.72,320.19,313.13,266.07
2023-04-14 22:14:09.763000,L8,358.07,352.89,366.19,376.03,376.63,378.14,382.88,388.13,380.90,381.05,389.96,,,379.12,377.81,369.12,367.94,353.76,367.54,377.95,371.00,361.07,369.85,366.83,373.36,365.91,374.19,376.81,371.05,366.56,364.63,362.06,,365.65,358.46,360.80,367.95,364.25,360.08,363.24,360.36,362.33,360.67,350.93,348.39,348.70,349.47,347.25,350.88,344.25,344.58,337.50,330.46,338.67,336.75,330.39,320.69,320.39,306.28,315.79,329.82,316.91,316.02,319.44,344.34,356.18,363.15,365.92,336.33,337.67,326.05,331.53,323.56,325.87,326.70,326.37,317.32,318.36,315.14,267.11
2023-04-29 22:20:31.914000,L9,358.82,354.17,358.26,374.30,376.22,376.83,381.61,388.13,379.79,381.17,389.13,389.83,386.67,379.65,377.45,368.92,368.21,352.87,366.43,378.51,370.67,360.61,369.56,368.05,373.45,366.90,375.10,376.19,369.42,368.05,364.81,362.28,,366.34,358.81,359.75,369.28,363.43,358.87,363.26,356.93,362.32,359.01,352.24,350.37,347.87,349.65,348.12,349.91,344.66,343.92,336.08,330.68,336.93,335.84,331.05,319.95,320.37,304.89,317.71,327.47,317.12,313.33,317.35,333.60,355.18,363.19,366.77,333.98,338.70,325.78,329.73,321.25,322.43,322.56,316.49,310.29,318.41,313.90,267.45
2023-05-23 22:20:05.625000,L8,358.24,356.37,360.68,377.10,379.45,379.65,385.78,391.35,,,,,,382.92,379.19,371.85,370.67,356.47,370.59,381.77,373.23,362.95,372.15,371.32,375.82,369.67,377.73,379.20,373.61,370.84,369.83,367.70,,367.54,361.23,362.06,371.20,368.17,360.54,365.65,359.42,364.70,363.11,353.16,351.08,349.80,350.03,349.15,352.74,345.75,345.13,339.12,331.65,336.60,336.07,330.99,322.98,321.74,305.39,318.82,329.80,322.74,321.51,322.38,330.53,359.06,366.48,368.89,337.11,340.02,327.94,333.13,327.11,328.78,330.87,325.48,319.20,323.33,317.35,268.89
2023-05-24 22:14:04.912000,L9,358.54,353.97,360.19,376.78,377.51,379.15,385.24,390.16,,,,,385.73,380.85,379.57,370.39,368.51,356.07,369.34,380.19,373.22,362.98,370.63,368.34,375.29,368.08,377.16,378.53,373.80,370.70,372.81,374.06,,365.49,360.34,361.20,369.39,366.70,359.83,364.95,359.77,361.58,362.83,351.64,350.15,349.23,349.71,347.55,353.05,345.20,344.46,338.88,332.23,337.16,342.72,332.26,323.82,321.75,309.32,320.12,331.51,325.63,327.04,323.30,330.53,357.06,364.06,367.03,336.77,340.58,328.67,333.78,328.85,327.76,332.23,327.11,320.39,321.69,317.60,269.20
2023-06-01 22:13:55.021000,L8,,,,,348.80,359.22,364.09,325.98,282.13,297.78,303.98,344.29,363.08,363.74,361.19,347.92,347.65,337.74,353.34,364.54,354.71,345.70,353.83,349.55,356.73,350.92,357.35,360.41,356.20,350.80,344.86,334.98,347.12,338.03,298.57,299.63,345.72,323.86,314.58,343.01,302.32,300.04,313.17,304.06,318.42,311.40,314.59,313.71,316.85,306.03,315.48,318.06,302.37,316.03,317.08,311.47,306.97,302.66,291.04,302.71,310.59,303.93,304.92,304.41,,,,,311.82,317.61,313.07,314.40,307.34,295.84,307.69,301.38,297.81,305.36,301.67,248.33
2023-06-08 22:20:12.046000,L8,355.35,350.71,355.18,374.06,376.10,376.70,381.97,387.50,377.35,379.29,386.36,388.35,383.98,380.11,375.85,366.25,365.02,353.80,368.13,383.07,373.55,367.37,370.71,377.54,,,,365.08,379.99,374.18,369.43,364.59,389.08,347.48,343.22,361.47,350.46,352.63,,,,,,,,,,,,,,,,,,,,,,,,,,,320.33,354.49,362.33,365.57,,,,,,,,,,,,
2023-06-09 22:14:00.612000,L9,356.69,354.19,365.42,386.20,383.99,387.50,391.23,,,,,,,,,,,362.10,377.55,384.83,378.15,385.03,387.47,379.40,,,,,,,,,,,,,,,387.64,385.32,379.59,370.26,371.49,359.49,365.03,352.70,363.26,354.85,365.34,380.57,354.62,342.47,338.87,347.73,340.39,340.71,342.54,353.52,350.94,341.50,348.85,353.74,349.11,350.20,335.68,364.27,373.83,372.88,343.98,347.75,330.64,336.74,352.02,360.80,371.68,341.73,323.30,328.68,322.58,274.29
2023-06-16 22:20:06.681000,L9,355.53,352.76,356.85,375.92,377.39,379.18,384.39,389.96,,,,,387.38,382.07,378.42,370.81,367.93,354.61,367.73,379.35,372.65,361.60,369.47,367.48,372.65,365.52,373.36,377.25,371.00,368.49,366.28,367.26,,365.04,359.72,359.77,369.28,365.21,358.42,363.84,358.37,361.41,359.87,351.98,347.70,347.07,348.36,345.55,351.18,342.83,343.06,335.02,330.35,336.16,334.39,329.78,320.52,319.43,306.29,313.84,329.31,324.15,324.93,325.08,325.21,358.15,364.24,368.28,334.54,339.09,328.37,330.96,327.55,328.74,330.28,326.66,319.87,314.81,315.90,269.93
2023-06-24 22:20:18.087000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.20,374.79,375.85,375.66,373.59,372.53,364.58,361.66,357.45,360.25,353.25,362.62,350.60,350.37,343.21,331.77,338.82,338.07,331.93,323.08,324.33,314.62,314.88,329.36,329.64,328.31,328.02,,,,,340.70,344.83,331.49,335.70,332.59,330.54,334.61,331.50,323.59,315.41,321.63,272.08
2023-07-10 22:20:29.201000,L8,360.09,359.34,354.17,375.69,377.67,379.82,385.69,,,,,,387.74,381.88,379.72,370.89,368.67,356.42,369.01,380.09,373.75,361.66,370.45,369.09,373.46,367.31,374.06,378.21,372.92,371.30,365.43,372.38,391.74,367.83,361.25,360.75,368.76,366.55,357.97,363.62,357.89,361.00,360.13,355.52,345.33,347.52,348.52,348.11,351.87,344.50,345.16,338.43,333.38,337.89,336.98,332.90,319.69,317.93,310.29,314.16,317.36,327.96,326.56,327.70,324.72,357.41,364.17,367.35,338.01,340.96,329.15,333.75,335.30,331.89,334.64,329.68,321.44,306.44,314.78,272.16
2023-07-11 22:14:12.102000,L9,359.09,354.33,351.18,369.74,372.64,374.19,379.65,384.22,374.66,377.13,383.99,385.12,382.31,376.05,373.76,366.53,364.06,350.26,363.97,375.22,367.83,356.05,365.02,363.54,368.93,360.81,369.48,371.87,367.22,363.84,361.63,358.42,388.80,361.22,352.86,358.42,366.33,360.82,353.74,362.10,352.79,356.05,354.08,347.66,341.98,344.80,343.69,342.73,347.90,338.65,341.30,331.30,324.71,334.86,334.45,328.60,322.90,317.74,304.62,311.67,315.64,320.96,323.38,322.71,313.90,352.62,357.65,361.22,330.88,336.56,325.79,326.96,329.15,327.29,329.56,327.12,316.37,,,
2023-07-27 22:14:14.688000,L9,378.92,354.76,353.37,371.93,374.06,376.67,383.11,387.28,377.69,379.21,387.43,387.43,384.00,378.02,376.42,367.64,366.13,352.58,366.09,377.21,371.37,359.24,367.76,366.01,370.44,363.56,371.09,374.42,369.80,366.35,372.82,370.36,389.63,363.48,358.61,358.69,367.91,367.49,356.73,360.41,354.08,359.39,354.76,348.19,346.06,345.86,345.36,344.47,349.79,340.48,341.65,335.42,327.03,333.25,335.25,328.97,318.04,306.47,310.47,311.68,305.78,327.28,325.36,326.81,322.14,353.29,360.37,363.29,332.96,337.85,328.21,330.83,330.17,329.52,331.05,328.17,320.58,307.11,305.24,264.88
2023-08-27 22:20:47.606000,L8,364.07,355.16,355.10,372.83,376.04,377.75,385.44,388.93,379.65,380.61,388.07,388.74,385.63,381.97,378.50,369.34,367.89,354.79,366.97,379.05,371.62,360.30,368.47,368.47,371.27,363.13,373.06,375.92,372.50,368.33,364.34,361.83,,365.55,356.80,358.71,368.48,363.21,355.23,362.79,356.04,356.39,355.32,349.97,346.20,345.45,346.68,344.23,348.33,341.22,341.52,332.49,328.72,333.26,335.12,325.70,316.57,303.69,310.64,315.19,304.64,322.11,326.38,327.23,310.43,353.55,359.94,362.82,333.56,339.08,328.27,330.98,330.23,328.72,330.93,330.09,321.12,304.23,302.60,260.71
2023-09-04 22:20:46.451000,L9,359.28,354.10,353.44,370.84,373.78,374.67,381.45,386.68,377.54,377.82,386.57,387.50,383.50,379.38,376.86,366.98,365.11,352.73,365.67,375.66,369.64,357.56,365.53,364.34,369.13,360.49,367.65,370.96,369.76,363.27,361.14,356.73,,362.62,352.59,356.81,364.36,359.65,352.43,359.33,351.14,355.41,352.71,346.68,344.21,342.47,345.57,341.15,345.46,339.82,337.61,330.32,325.81,331.71,332.59,323.53,315.42,304.18,307.52,317.53,,319.44,324.07,323.28,320.11,351.53,359.03,359.19,331.28,335.86,325.40,326.74,327.63,326.89,327.46,326.28,315.69,296.77,276.47,259.73
2023-09-05 22:14:34.496000,L8,358.97,354.86,355.54,371.42,374.83,376.20,382.55,387.06,379.19,379.25,387.33,388.00,384.32,380.32,376.83,367.53,366.51,353.59,366.20,377.07,370.30,359.05,367.34,365.95,369.72,362.10,369.13,372.88,369.04,366.40,361.49,358.39,,363.69,355.01,356.75,365.37,361.79,352.90,359.91,354.82,355.31,355.54,348.62,343.90,344.38,346.54,343.48,347.59,340.17,340.08,331.38,328.26,332.80,333.49,326.94,317.60,306.77,310.65,315.92,,321.09,327.08,326.07,322.19,353.85,359.01,360.33,333.21,338.64,326.11,327.75,329.29,327.83,329.73,326.46,316.94,269.47,278.64,262.79
2023-09-29 22:14:38.579000,L9,363.91,355.16,359.56,370.57,374.91,377.76,385.41,,,,,324.31,318.20,355.62,375.31,371.63,368.90,355.34,343.11,371.70,363.45,353.52,371.97,368.88,373.04,363.60,369.55,375.53,372.64,367.36,363.28,357.74,388.09,364.57,355.08,356.74,366.39,362.66,354.12,360.83,354.15,356.97,356.41,348.19,345.55,343.01,345.88,342.95,347.83,341.16,342.54,334.94,327.73,330.80,330.77,323.32,315.44,,,,,,,,329.55,351.33,359.38,362.23,333.70,338.57,329.16,328.97,,,,,,,,
2023-10-22 22:21:02.157000,L9,370.75,354.77,357.06,371.74,375.34,376.83,383.48,387.43,379.94,380.72,386.79,388.86,385.36,382.66,376.86,368.73,366.67,354.93,367.29,379.16,370.98,360.83,370.91,369.90,373.76,366.05,372.56,376.06,371.61,367.03,362.63,357.54,,365.21,354.15,358.97,368.81,361.25,355.76,361.23,353.16,360.93,355.11,350.29,348.70,345.83,347.25,345.29,348.79,342.15,341.41,333.97,330.21,335.24,334.38,326.10,321.21,307.50,307.19,313.59,304.50,317.25,317.74,317.57,332.54,351.13,360.83,362.18,334.04,337.85,328.20,329.91,325.09,325.37,326.81,324.09,315.79,307.58,306.76,261.66
2023-11-24 22:14:51.719000,L8,364.53,355.50,361.34,374.21,377.17,379.08,384.81,,,,,,387.72,384.34,378.77,368.93,367.79,355.84,368.21,380.52,371.38,361.69,371.95,368.26,374.68,367.57,376.65,380.34,371.12,368.00,364.11,358.88,,366.69,358.53,358.36,366.63,361.92,354.74,360.72,353.74,359.19,358.67,349.35,349.40,348.10,351.63,348.28,350.58,346.43,344.14,338.83,330.34,337.65,336.52,328.66,316.87,314.31,305.84,311.83,311.56,315.35,312.95,315.39,325.75,354.88,362.12,365.09,336.98,339.12,326.21,332.02,320.16,324.23,321.65,319.93,313.56,306.26,303.75,262.16
2023-12-09 22:21:02.419000,L9,367.57,358.99,365.42,380.51,383.66,386.32,391.83,,,,,,,388.43,385.87,372.35,371.14,359.43,371.51,383.35,373.69,364.02,374.41,372.40,377.05,368.39,377.11,380.19,373.62,369.46,362.72,359.07,,370.27,361.14,361.65,369.88,365.49,357.04,362.44,354.76,361.30,359.91,351.29,350.68,348.59,355.87,347.77,354.34,348.47,347.32,342.50,333.38,340.34,344.32,333.55,321.70,317.58,307.94,314.92,317.61,318.41,315.56,316.69,330.59,364.71,367.75,372.64,340.18,341.41,328.78,335.40,324.40,326.43,325.97,326.04,317.85,308.40,308.30,266.82
2023-12-10 22:14:45.117000,L8,352.48,345.28,350.94,368.96,379.01,379.60,,,,,,391.45,386.69,384.05,377.53,369.34,367.87,357.12,374.45,379.63,371.41,,374.52,370.69,368.69,366.15,377.44,378.78,370.28,366.08,363.24,352.46,,361.09,349.29,352.97,367.09,363.31,355.08,359.84,352.43,359.31,357.61,349.22,349.68,347.65,352.96,348.60,350.05,347.71,344.82,341.01,331.47,338.38,334.98,329.31,318.91,313.21,304.37,312.94,316.66,315.72,315.11,314.54,305.54,345.22,354.07,357.13,336.66,337.98,326.54,331.77,320.84,325.12,321.32,319.77,313.18,305.88,304.80,262.80
2024-01-11 22:14:44.166000,L8,358.97,353.18,356.46,379.21,,,,,,,,,,383.90,376.41,365.72,370.01,358.10,358.87,368.88,357.64,348.89,362.47,361.75,373.87,368.00,382.36,380.69,371.27,368.08,364.49,360.53,,368.59,358.12,358.78,367.01,361.88,354.69,358.94,353.32,360.91,359.53,350.88,354.49,350.85,359.71,352.58,353.84,351.31,350.74,346.39,324.10,335.68,332.53,326.35,318.04,308.52,299.47,307.05,313.61,311.63,311.25,313.69,329.40,356.90,369.96,369.23,341.28,338.61,324.68,330.77,320.47,324.29,320.64,317.09,311.75,317.52,314.22,271.88
2024-01-26 22:21:02.147000,L9,358.79,352.62,356.21,375.15,377.76,378.95,385.10,389.83,381.50,383.13,389.94,,,383.71,377.30,369.98,370.16,356.31,367.30,380.41,371.81,363.23,374.55,369.38,374.34,367.13,374.65,376.42,370.15,364.33,363.72,359.37,,367.69,357.09,358.52,368.94,361.19,355.77,359.96,351.97,359.67,358.50,350.49,352.90,350.05,356.26,350.29,352.08,348.81,349.53,345.03,330.49,338.26,337.79,329.34,321.38,313.76,305.08,313.52,317.29,314.43,314.19,316.04,318.27,353.25,361.42,365.75,339.45,337.39,326.64,334.02,320.50,326.31,,,,,,
2024-01-27 22:14:37.376000,L8,355.86,350.85,353.36,371.65,374.12,375.42,379.87,385.98,378.09,378.11,386.02,387.54,383.88,378.59,374.68,364.67,366.59,353.55,363.55,376.82,369.20,359.87,370.49,364.96,371.52,364.47,369.99,372.95,368.22,361.49,360.55,355.37,393.95,362.18,355.14,355.65,362.94,359.67,352.63,355.90,349.45,356.33,353.76,347.55,346.75,346.46,352.73,347.11,348.44,345.48,345.08,340.02,325.77,335.31,333.80,327.09,318.75,311.20,302.86,309.96,314.89,313.70,310.43,312.69,304.14,351.51,358.45,361.88,335.92,336.13,323.62,331.41,318.06,323.93,321.36,318.73,312.33,319.43,314.01,264.21
2024-02-03 22:20:52.721000,L8,364.08,353.62,357.00,375.53,378.35,379.93,385.69,,,,,,,383.66,378.55,371.32,370.19,358.32,369.60,380.77,372.78,369.94,375.71,372.59,377.61,367.65,378.54,380.25,373.36,370.23,367.89,361.01,389.97,368.65,365.94,365.19,369.07,365.30,358.08,361.52,357.36,364.48,363.31,356.74,353.68,352.58,358.39,353.70,357.34,349.83,355.13,348.50,332.67,341.10,347.61,336.29,321.69,314.74,307.68,313.56,316.56,317.03,315.05,315.64,317.44,355.85,361.34,366.04,341.96,341.01,327.45,336.91,322.95,327.74,325.33,325.15,318.14,322.07,317.36,270.64
2024-02-04 22:14:55.450000,L9,363.13,351.99,353.41,371.86,375.12,375.21,381.69,387.09,378.95,378.31,387.31,387.80,383.59,378.63,375.90,366.61,365.83,354.54,366.91,376.34,368.58,360.30,370.25,366.45,371.16,363.32,371.72,375.27,368.42,363.10,361.71,357.62,,366.55,354.94,357.39,364.68,358.80,353.47,357.45,348.49,358.09,356.34,351.46,348.92,346.40,354.08,349.65,349.47,351.44,346.42,345.49,328.29,335.57,335.69,328.65,321.44,311.36,303.12,310.82,312.72,313.86,311.92,313.82,314.75,351.74,358.48,362.24,345.45,339.11,324.69,332.86,319.63,324.67,321.25,319.35,313.00,317.88,314.02,268.47
2024-02-28 22:14:35.935000,L8,361.92,351.96,353.78,373.09,376.31,377.28,382.95,389.27,380.59,380.34,389.16,389.42,384.66,381.69,376.46,368.51,368.23,354.26,364.08,379.22,370.37,361.25,370.58,366.20,372.37,364.90,371.57,375.65,368.81,364.08,362.30,359.37,,363.26,354.97,357.58,366.30,360.05,353.83,358.03,350.98,358.27,354.53,349.36,349.37,347.34,352.33,347.27,349.31,347.17,343.80,340.93,327.49,335.18,334.29,326.92,318.95,311.57,304.86,310.55,313.87,312.37,308.63,309.47,306.01,352.62,361.02,364.53,335.66,337.77,326.46,330.77,311.31,320.72,317.41,317.39,309.57,311.09,309.83,265.71
