dates,satname,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0077,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,nzd0468-0003,nzd0468-0004,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0078,nzd0468-0079,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0005,nzd0468-0013
2023-12-18 22:14:32.867000,L9,350.52,361.81,365.43,351.47,353.66,359.70,361.18,365.00,358.34,351.54,359.44,355.22,368.36,353.11,364.42,360.00,357.24,364.57,357.58,359.50,357.83,353.03,357.70,353.79,352.25,361.98,358.42,361.12,363.79,366.32,361.65,356.74,353.32,351.72,344.29,340.81,347.60,355.18,353.06,350.28,349.37,353.56,377.08,354.92,350.92,344.78,344.14,345.72,348.97,345.75,352.95,350.99,355.78,350.59,351.43,349.68,344.28,346.84,343.58,346.43,347.28,345.82,375.95,346.57,341.09,344.64,337.22,341.38,337.84,336.76,337.51,337.80,338.82,336.18,336.07,340.69,340.96,340.96,340.32,346.86,347.56,344.99,347.51,348.70,350.03,347.15,350.76,343.92,350.57,347.29,350.94,347.64,342.41,344.94,345.11,350.70,349.05,349.26,350.81,347.85,371.59,346.53,342.40,365.16,367.93,355.26,378.82,352.52,394.10,357.57,357.31,364.44,357.98,367.18,360.41,357.52,352.78,357.36,353.09,352.33,351.48,355.03,351.98,355.95,344.73,351.56,344.42,352.33,354.20,356.23,357.04,305.95,354.50
2024-01-19 22:14:28.085000,L9,375.72,400.61,399.78,395.56,389.18,396.25,400.02,416.84,416.41,408.10,410.10,408.43,396.80,394.51,397.02,407.54,404.35,414.90,401.36,403.83,407.22,394.42,384.74,392.78,395.14,408.42,396.39,398.35,391.65,394.25,407.82,390.54,399.93,390.76,367.60,385.21,387.90,385.63,389.01,387.51,392.91,395.42,390.01,384.44,389.54,374.63,378.01,384.96,376.59,377.55,395.29,389.22,387.82,387.91,392.52,397.02,378.94,375.70,387.62,390.59,380.70,379.59,381.35,383.57,380.85,367.62,360.35,371.95,368.58,364.11,368.48,373.25,373.34,358.28,359.32,374.55,363.97,377.58,375.77,374.44,376.53,379.49,379.96,374.56,371.35,375.05,381.00,382.65,381.03,377.87,374.78,384.83,377.70,373.43,370.27,378.75,384.50,383.44,379.71,375.93,373.92,383.22,379.97,395.51,403.29,403.18,404.66,403.02,393.49,398.56,383.08,397.17,393.50,398.72,410.12,402.94,396.54,368.27,378.25,384.11,377.71,382.61,382.38,402.94,383.42,388.14,374.00,389.32,393.23,390.69,394.64,390.15,404.74
2024-02-04 22:14:31.487000,L9,333.90,283.90,304.38,339.22,342.13,342.79,341.28,333.54,351.61,346.27,352.96,358.08,353.49,349.24,346.47,324.14,325.50,313.37,352.12,330.14,325.28,318.54,327.74,333.39,339.14,359.75,362.90,351.54,343.31,342.52,336.30,340.48,336.72,343.25,317.61,322.88,327.09,325.34,326.30,326.58,329.05,330.41,327.78,326.01,323.72,331.81,336.64,334.88,336.96,333.87,334.17,341.17,338.19,334.31,334.87,324.80,325.71,331.84,321.94,339.84,324.91,332.17,332.31,331.32,325.76,321.97,315.42,319.68,317.14,321.58,316.44,316.63,316.12,320.89,320.89,321.52,319.87,321.22,328.98,321.82,324.98,326.89,325.31,325.41,328.86,328.01,331.02,326.53,331.91,327.34,326.07,333.50,328.41,329.57,327.55,325.09,327.62,324.10,325.52,330.92,326.87,326.96,328.76,300.22,297.26,352.90,347.82,352.02,347.91,357.92,350.55,351.40,339.21,349.18,335.71,337.35,344.03,341.33,340.99,338.60,339.16,340.21,333.64,333.78,336.96,325.21,329.03,338.02,345.49,337.81,351.64,312.88,356.99
2024-02-12 22:14:17.978000,L8,373.07,374.50,377.53,376.11,366.77,388.25,380.10,379.46,374.32,396.76,393.96,377.06,373.38,377.34,378.25,375.32,382.09,388.43,379.92,375.66,383.57,377.44,379.90,375.99,377.59,378.29,384.08,400.48,387.66,390.01,385.12,376.23,391.26,373.38,362.79,364.40,371.11,364.37,375.73,373.34,373.83,374.19,396.13,370.99,366.06,362.29,362.96,371.38,365.77,384.34,362.73,370.55,370.10,364.92,370.81,364.25,369.52,362.77,374.39,369.23,379.40,366.59,365.23,379.00,361.44,358.18,365.86,385.87,356.35,352.49,358.40,359.03,363.15,373.12,354.63,361.66,360.04,356.67,360.41,360.29,371.33,376.98,380.32,362.61,388.84,377.33,371.22,360.24,382.04,368.60,386.43,378.73,374.20,384.88,384.65,358.02,380.07,372.94,385.15,381.20,366.88,372.14,370.46,381.56,376.77,372.76,390.31,388.15,395.88,405.73,379.14,368.90,373.20,370.43,379.00,377.10,367.25,370.98,376.29,370.61,371.90,371.58,370.40,374.83,379.28,366.80,368.60,374.75,373.77,370.55,372.63,374.50,380.74
2024-02-20 22:14:19.830000,L9,374.13,406.12,408.62,401.29,393.30,377.84,377.05,395.28,380.77,394.35,388.33,382.97,392.94,380.28,373.55,380.51,404.27,401.81,399.59,403.64,391.67,382.17,379.09,381.55,382.54,388.84,392.07,390.54,394.66,406.80,379.40,376.89,394.67,387.94,382.63,382.31,389.85,388.64,381.20,374.96,383.62,377.62,378.15,375.34,370.30,366.79,369.34,362.57,366.94,366.14,373.57,372.92,377.56,366.98,364.91,365.13,360.48,361.93,369.11,390.63,374.38,362.03,358.82,361.06,385.22,379.62,384.58,366.88,363.72,351.98,351.89,345.98,353.33,351.15,373.60,356.10,385.71,374.10,380.53,366.67,370.82,373.11,378.69,361.20,356.64,364.97,372.05,388.60,387.92,384.97,365.39,378.23,383.44,359.55,382.79,360.32,377.60,386.36,385.37,393.44,380.41,377.66,385.01,408.63,389.26,394.44,389.89,396.68,405.52,405.92,401.42,385.52,393.34,382.23,375.70,405.23,375.15,370.24,384.76,373.69,385.63,371.05,373.68,369.76,377.31,363.79,377.42,377.63,381.94,391.78,388.67,406.26,402.53
2024-03-07 22:14:23.817000,L9,374.41,388.36,382.93,392.23,395.53,402.20,386.56,395.17,394.94,395.87,400.88,400.53,396.87,401.62,394.80,404.72,397.97,383.97,407.88,401.51,396.44,402.41,396.96,453.72,,,,,,498.57,402.33,391.16,383.33,367.72,385.49,372.64,382.99,386.86,383.13,380.56,386.09,374.80,390.16,378.51,374.47,382.34,369.64,369.85,370.38,370.10,372.69,392.11,396.60,388.15,378.46,385.02,366.97,370.26,371.19,374.17,387.92,377.16,372.34,380.27,376.76,366.44,365.80,360.28,361.33,360.68,361.91,371.39,364.30,357.47,369.66,365.66,364.71,360.04,362.98,369.29,368.88,375.91,380.81,382.93,371.73,378.63,373.52,374.42,369.63,370.86,381.50,377.26,383.32,372.45,371.06,362.31,365.87,383.70,370.73,368.42,375.88,376.49,369.57,371.27,401.28,385.34,383.53,384.82,407.47,396.29,393.99,398.67,403.34,387.13,405.98,402.60,370.97,372.86,379.22,378.60,371.05,380.25,374.21,367.42,379.59,381.12,373.44,376.08,397.88,386.41,386.25,402.95,380.74
2024-03-15 22:14:01.713000,L8,318.23,281.59,297.72,253.11,308.81,313.88,312.21,322.91,320.84,320.78,321.18,314.73,317.48,317.32,317.85,317.13,307.07,297.36,308.44,307.57,301.01,299.85,303.01,309.42,310.92,311.58,318.55,319.54,324.95,327.03,321.37,312.26,264.87,288.96,304.81,302.92,305.52,305.17,299.80,305.96,308.28,289.45,291.90,280.90,316.43,314.50,307.14,303.93,299.60,293.71,286.90,224.67,325.07,322.61,318.43,316.69,316.09,313.19,312.05,312.80,317.43,319.23,316.80,316.03,313.29,305.54,308.46,306.35,305.87,303.87,305.77,304.24,303.33,304.05,305.78,308.09,310.16,305.71,310.39,309.88,315.82,318.57,315.96,318.22,313.55,322.19,323.12,318.34,321.33,319.34,319.68,318.54,314.80,316.28,318.11,316.53,318.74,324.75,317.90,317.62,312.56,313.94,309.69,291.63,272.02,310.34,307.72,312.81,319.07,315.03,323.65,316.26,311.39,319.07,321.29,318.56,314.86,333.31,320.23,318.40,319.81,319.69,326.00,324.18,302.70,307.86,315.70,311.24,315.70,316.30,320.22,259.90,316.47
2024-04-16 22:13:43.047000,L8,,394.08,389.01,374.95,396.50,391.40,380.02,401.03,398.65,400.27,397.86,390.12,399.07,403.81,410.71,400.73,407.03,375.89,381.61,379.54,398.72,396.01,393.55,395.17,389.47,385.47,387.11,384.39,393.87,396.62,380.47,377.24,397.14,393.28,389.27,381.88,389.31,385.58,386.98,375.35,384.33,383.17,385.54,384.07,382.63,370.64,377.66,371.87,380.79,372.50,380.91,372.83,395.66,398.13,388.54,381.73,374.07,368.52,367.17,364.43,375.37,377.65,387.57,358.42,371.24,357.95,354.92,359.32,360.46,364.40,364.71,369.49,365.80,363.24,376.39,370.24,363.80,366.82,376.62,372.33,369.12,374.32,383.40,379.54,390.80,385.07,381.36,391.25,372.01,382.11,399.62,367.57,391.89,375.40,470.24,459.77,412.69,,,,,,,388.74,379.86,371.78,389.95,385.86,376.20,378.36,375.67,372.29,371.83,378.23,387.60,404.84,371.40,377.43,375.73,368.26,376.89,394.71,380.36,380.18,365.04,385.12,361.88,373.48,377.20,371.15,386.24,379.15,395.90
2024-04-24 22:13:49.993000,L9,344.91,286.26,303.91,324.62,363.94,342.08,357.83,333.43,340.04,340.73,339.84,338.10,368.10,350.57,363.57,361.36,329.67,318.00,329.64,328.39,336.13,333.21,332.78,332.70,331.15,332.05,340.88,342.56,346.01,369.37,360.89,353.33,329.87,324.76,340.24,331.88,331.04,350.81,358.86,349.96,356.67,352.11,357.71,359.57,352.41,352.67,340.26,341.67,352.46,349.58,346.07,351.79,359.11,356.57,352.20,354.42,422.20,465.34,375.89,416.68,463.43,428.66,429.23,344.70,346.01,349.51,342.49,335.63,332.70,344.15,345.52,333.17,328.96,329.68,343.97,335.81,338.74,344.01,338.61,350.04,344.12,340.61,343.37,346.26,349.79,348.23,348.07,350.54,353.90,355.54,348.21,345.13,346.87,341.72,343.71,343.90,343.94,342.65,341.40,350.85,342.79,341.43,343.92,301.88,296.63,356.77,335.14,341.60,359.67,355.50,358.51,357.34,355.72,339.03,355.02,332.19,356.94,357.20,359.93,356.25,355.16,354.86,357.58,350.52,483.19,352.13,347.58,356.74,347.94,341.48,360.44,299.12,338.81
2024-05-02 22:13:32.255000,L8,339.66,276.71,292.41,241.22,313.51,317.19,314.01,318.21,324.36,320.92,319.80,312.01,331.39,322.17,326.05,322.86,305.78,240.43,308.19,314.23,306.67,290.76,311.98,314.85,317.59,314.86,323.67,333.03,333.10,331.97,325.02,319.35,323.71,317.98,314.77,313.59,322.72,318.75,318.84,324.44,317.68,321.19,325.21,311.96,320.02,320.49,342.79,312.32,319.99,319.49,336.77,336.91,346.73,336.69,331.47,331.77,336.78,334.20,322.17,331.03,338.25,328.98,333.31,334.13,329.11,327.40,326.63,325.24,322.89,319.20,320.94,320.13,324.04,321.27,323.22,322.13,328.69,332.35,326.62,326.61,325.22,332.61,333.83,329.90,324.38,338.06,330.45,339.07,331.47,321.33,332.12,326.19,332.24,328.47,319.04,325.59,327.61,333.27,328.05,331.15,322.35,325.47,331.82,291.95,265.27,315.79,320.58,315.49,321.39,314.92,327.40,322.48,315.51,324.91,322.20,318.26,337.53,334.09,340.50,340.80,339.78,333.33,339.99,336.06,321.00,336.28,338.16,314.92,325.78,318.03,323.39,192.42,308.10
2024-05-10 22:13:48.524000,L9,339.53,283.18,303.39,319.58,327.39,331.18,329.51,329.31,328.80,339.37,335.54,329.34,330.67,329.09,336.77,363.74,321.69,287.19,327.75,319.78,322.52,316.32,323.28,324.97,326.85,325.64,329.68,333.11,340.11,346.79,361.37,332.43,326.11,343.60,334.86,328.90,356.72,352.31,327.39,330.46,328.31,328.70,325.99,322.78,337.24,349.10,349.88,330.14,354.31,347.38,343.18,353.18,355.28,345.73,343.19,345.73,340.70,349.35,349.31,347.66,336.34,337.54,348.94,340.87,348.70,335.13,338.21,328.81,333.56,330.63,339.63,337.22,334.25,336.96,333.22,333.37,334.54,333.33,340.90,332.31,332.61,338.50,340.93,342.66,337.55,337.57,347.16,351.78,339.41,339.66,341.38,345.79,334.87,337.61,342.99,337.56,330.26,335.19,336.19,344.81,339.89,341.87,333.06,299.92,273.71,331.26,331.05,328.33,335.93,335.98,354.29,326.57,330.99,331.32,339.56,332.28,335.16,337.75,341.54,348.05,339.20,357.28,348.55,352.81,319.94,347.92,338.91,334.22,355.41,360.81,338.36,212.78,327.20
2024-05-26 22:13:35.954000,L9,412.86,399.66,403.84,421.99,420.91,422.31,427.06,413.65,415.59,410.16,411.31,414.74,407.92,409.64,411.87,408.94,422.60,416.83,415.06,418.58,416.08,422.12,399.10,392.79,393.90,410.80,416.11,416.13,419.17,419.60,413.37,408.31,401.75,392.42,401.20,398.77,396.19,389.62,387.05,404.53,410.40,407.90,411.64,406.06,406.40,403.59,401.22,399.67,396.84,402.73,405.00,411.61,400.74,402.37,401.96,395.50,390.92,397.30,386.91,391.80,377.31,390.28,389.97,395.68,412.37,392.76,390.51,391.46,383.49,393.52,380.89,388.55,391.70,384.53,378.05,382.40,380.84,390.54,381.26,391.72,399.72,394.88,406.09,395.91,407.60,408.68,405.57,411.42,404.76,408.22,401.62,392.28,394.50,401.10,396.71,394.56,403.44,404.59,405.56,410.60,407.72,404.45,410.94,406.95,415.61,406.06,407.01,409.50,413.17,408.57,413.35,416.55,417.62,416.11,427.52,418.92,406.41,409.58,391.29,404.97,400.28,400.13,405.91,406.02,390.55,392.50,392.10,416.19,400.27,410.46,417.06,417.26,413.27
2024-06-03 22:13:17.413000,L8,387.43,393.94,371.41,396.40,398.75,408.57,411.90,415.91,416.15,408.06,386.79,382.06,385.80,374.66,368.63,372.89,408.23,404.10,403.30,377.26,409.69,394.25,390.22,414.97,413.66,410.07,414.40,414.14,417.18,413.96,372.26,402.53,394.11,366.71,381.46,358.54,381.75,379.40,371.96,364.97,391.89,406.46,382.95,375.57,374.67,374.83,397.67,399.85,398.07,396.45,401.45,386.94,367.10,399.87,369.55,362.52,387.78,376.13,363.77,356.65,369.42,387.68,372.81,394.56,386.97,386.78,384.25,383.39,387.07,383.25,388.97,377.86,367.18,364.72,355.41,354.78,388.49,379.53,364.29,397.04,390.22,389.05,388.21,388.51,356.41,373.17,362.70,386.88,382.83,396.11,381.61,385.26,383.49,357.12,382.96,374.06,377.85,381.97,389.36,391.98,375.96,374.69,393.43,393.17,369.95,401.16,400.74,420.56,416.33,415.66,416.23,411.22,399.90,402.33,408.02,419.81,380.55,368.53,399.85,375.52,373.00,382.22,373.16,399.99,361.29,378.81,380.96,414.04,404.16,405.91,368.99,365.25,413.73
2024-06-11 22:13:30.022000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.82,195.56,240.84,251.22,260.69,266.40,266.40,,,,,,,,,,,,242.97,250.94,240.86,227.32,234.11,241.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.42,,,,,,,,,,239.89,,,,,,
2024-07-05 22:13:33.155000,L8,341.43,276.12,298.13,279.44,321.27,320.07,322.50,326.44,325.58,323.50,323.57,320.78,324.37,324.67,326.41,322.66,285.82,225.53,291.93,309.41,311.19,301.28,312.45,316.43,317.68,313.41,326.01,328.76,331.50,333.00,326.16,323.04,318.03,314.82,312.18,313.31,312.96,312.93,314.95,318.49,318.48,321.15,314.87,305.26,315.13,316.71,316.91,315.09,317.41,319.79,326.95,326.63,334.84,339.23,340.74,330.84,334.85,339.94,344.15,345.20,325.08,326.53,328.85,330.12,332.14,334.92,335.31,322.59,326.81,322.00,333.90,333.75,336.26,325.24,326.76,331.65,340.17,326.35,335.22,337.44,333.94,333.38,331.48,339.96,336.24,335.98,343.86,334.84,338.65,343.57,341.76,331.93,331.37,337.10,343.19,334.52,329.08,336.87,338.41,340.15,327.41,338.60,336.46,295.65,263.66,319.40,319.87,320.57,329.38,315.62,326.90,320.38,315.43,324.07,326.88,322.89,327.43,329.94,330.73,332.84,328.59,334.39,336.99,339.98,314.91,326.15,328.63,315.28,321.26,320.96,325.78,154.05,320.58
2024-09-07 22:14:06.843000,L8,349.93,400.09,429.97,327.81,354.70,355.14,362.49,355.36,353.17,388.23,357.47,356.84,356.61,367.19,348.73,366.82,363.77,362.72,356.40,356.13,337.03,328.51,336.37,334.45,353.04,373.34,357.82,365.98,364.65,367.12,348.13,360.88,363.94,347.64,341.74,350.88,352.15,349.58,341.31,353.26,353.26,356.64,350.12,364.63,354.82,356.70,344.07,340.92,387.41,402.45,352.19,357.07,352.02,351.76,358.57,353.89,354.59,346.34,348.08,349.95,352.99,353.92,354.53,349.12,344.18,339.33,341.95,341.43,342.58,336.87,339.68,361.73,341.37,340.76,339.34,338.64,345.86,344.71,356.90,345.02,341.97,340.83,346.47,346.37,357.88,346.64,347.95,357.44,348.31,349.67,343.94,345.03,350.42,341.42,351.15,345.95,368.91,343.80,340.10,351.50,356.33,342.44,351.86,400.06,331.75,358.67,359.20,353.82,363.48,354.21,351.36,357.97,352.19,340.06,360.35,361.58,346.11,349.62,349.34,356.68,354.53,358.61,352.04,353.53,340.38,349.16,347.37,341.69,356.10,353.30,368.39,237.43,366.10
2024-09-15 22:14:02.877000,L9,431.28,349.79,384.95,367.63,403.76,387.60,358.14,360.21,392.20,401.33,393.90,386.95,381.60,355.70,367.69,369.38,365.09,359.71,359.54,396.54,352.27,365.12,387.19,402.64,376.34,371.87,361.59,371.27,373.70,371.67,365.83,363.81,435.52,369.24,358.87,365.13,380.03,355.48,354.11,359.28,359.50,355.85,389.07,508.60,,,367.35,386.20,354.00,344.73,346.53,347.92,358.83,353.54,367.43,520.30,,,459.15,472.33,380.98,361.87,353.53,345.85,512.88,,,,,,,,452.52,433.17,410.09,376.84,459.57,,,,,,,,,,,399.39,391.78,402.33,384.31,401.52,395.38,341.73,391.24,393.02,384.84,372.15,366.69,390.24,384.08,513.07,401.46,373.13,394.85,363.87,399.16,397.25,363.27,400.73,395.98,391.28,386.88,357.05,401.40,403.24,355.33,358.18,352.25,355.77,355.06,357.22,399.50,363.81,348.48,343.96,340.10,390.27,392.44,376.50,355.08,380.52,389.72
2024-09-23 22:14:06.459000,L8,366.99,,,,,,433.59,395.41,402.47,369.52,403.84,388.23,367.48,360.15,390.74,396.74,373.23,362.82,393.95,363.09,395.31,374.05,367.07,381.78,379.47,372.62,371.20,361.34,385.32,376.93,406.38,404.85,396.06,392.26,367.97,366.34,378.16,388.12,378.28,382.43,385.39,379.79,368.71,354.17,363.49,356.10,351.37,370.82,384.75,370.27,358.63,355.56,369.16,372.14,362.18,351.67,364.80,366.40,348.90,352.24,351.27,371.04,359.16,378.82,383.27,384.10,347.12,353.33,335.93,365.72,368.13,372.54,375.38,374.35,347.24,369.08,372.94,366.52,346.99,350.26,351.12,381.27,382.49,389.29,385.48,378.17,370.70,357.12,370.44,351.45,376.34,367.55,379.98,384.71,375.77,358.21,371.85,366.15,371.19,361.61,351.55,358.16,358.80,,,402.42,370.73,362.03,400.10,389.51,386.01,360.89,364.45,392.72,387.99,366.37,363.65,363.70,389.58,394.19,399.25,368.81,368.64,369.47,357.96,359.75,359.28,356.60,359.27,373.46,396.12,,395.72
2024-10-09 22:14:09.304000,L8,379.04,388.25,388.06,373.36,380.90,375.63,389.72,382.26,384.32,390.35,381.83,396.41,390.03,383.68,382.93,377.81,378.59,377.89,377.67,380.31,377.14,392.45,386.89,391.66,385.47,384.69,399.35,387.10,387.71,386.52,375.98,371.84,370.33,363.87,366.69,367.78,380.14,384.65,388.50,388.21,386.94,381.39,376.66,370.63,374.49,368.51,378.29,369.78,365.06,367.16,366.72,374.07,374.62,373.61,367.45,362.53,364.37,374.91,383.36,387.29,379.65,377.24,373.53,377.90,374.31,360.86,372.14,362.86,355.55,358.27,364.42,366.83,358.62,356.95,375.63,371.06,380.66,363.92,364.85,371.57,375.89,363.07,372.53,364.91,370.93,371.80,371.14,376.57,372.43,371.32,368.26,369.30,372.80,366.52,374.42,372.36,361.64,377.99,367.52,367.09,376.31,365.86,377.41,398.52,375.93,395.42,388.45,391.41,387.73,391.45,382.75,386.22,382.52,379.49,381.88,401.19,372.11,371.61,378.48,381.88,390.67,390.68,371.61,378.36,369.88,382.69,377.10,380.60,378.84,380.39,378.33,367.27,391.85
2024-10-17 22:14:18.028000,L9,339.08,278.11,290.38,252.14,319.17,322.31,320.61,322.35,324.84,323.01,319.80,311.19,322.71,323.16,325.97,318.33,313.89,301.82,296.51,312.36,304.49,307.03,306.95,312.50,316.92,314.28,324.19,325.17,329.85,332.01,327.93,312.92,291.50,310.45,309.33,310.91,310.06,318.17,324.05,327.06,331.48,328.50,316.06,317.51,357.52,351.96,351.47,351.36,330.00,330.65,325.98,334.30,334.16,353.57,330.38,325.51,326.81,340.73,341.84,336.68,349.82,351.38,336.24,364.28,345.89,351.31,363.01,342.20,341.81,332.53,326.27,316.46,319.68,317.47,319.10,320.03,318.91,321.35,323.31,338.58,340.55,342.61,336.11,342.93,345.39,342.79,345.27,347.27,339.68,339.15,338.20,342.67,345.31,344.73,335.82,327.44,333.97,336.28,331.69,323.38,331.77,331.78,334.09,290.54,263.81,320.94,319.59,315.37,319.87,315.62,321.03,316.95,314.98,326.07,318.96,319.57,333.13,326.50,323.68,332.41,336.20,358.62,334.08,354.78,324.86,329.61,340.28,361.97,361.36,323.36,335.23,205.89,316.89
2024-11-02 22:14:17.535000,L9,348.09,278.72,294.33,247.70,318.99,321.25,321.57,322.73,320.76,321.61,323.13,315.81,321.22,324.51,325.70,322.66,312.46,241.80,303.11,309.55,309.62,308.47,309.52,314.81,315.70,312.93,322.55,325.59,331.34,332.84,326.33,318.79,281.29,342.41,292.27,184.76,209.17,197.01,262.32,265.43,315.19,388.54,323.46,358.91,367.92,324.62,316.59,320.92,238.68,238.45,219.74,202.60,330.00,327.16,328.52,267.57,348.02,,201.39,192.92,270.16,483.46,325.68,327.15,324.61,288.69,205.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.54,325.65,322.41,324.58,334.71,342.11,293.22,268.14,320.71,325.02,321.10,320.05,320.47,323.66,321.41,318.00,322.43,323.60,321.71,422.27,366.47,434.13,454.77,482.05,329.37,331.44,329.95,310.47,315.00,327.97,316.98,323.50,322.64,326.21,208.70,320.44
2024-11-10 22:14:13.424000,L8,368.67,302.98,368.62,362.18,403.58,394.62,397.68,381.45,383.15,368.82,360.93,387.29,389.73,380.54,390.54,368.79,376.08,368.64,401.55,362.74,396.66,394.05,361.11,380.65,385.93,367.40,384.37,380.63,373.20,384.72,381.77,361.79,359.42,374.82,354.22,348.14,351.94,358.74,363.31,379.02,361.12,359.22,375.86,365.03,369.95,350.11,356.87,366.53,359.49,362.36,366.27,368.32,367.87,368.19,360.92,365.32,348.19,348.57,368.58,375.10,374.22,373.88,354.84,365.09,348.38,350.43,349.69,357.77,356.02,362.38,345.16,344.55,348.34,350.30,358.90,358.83,346.80,366.17,362.42,363.51,370.95,373.97,357.19,361.86,351.09,373.74,374.95,371.71,369.76,370.75,370.20,367.91,377.73,363.05,362.44,376.68,371.59,374.29,365.53,371.10,368.33,362.86,367.63,411.79,400.67,385.50,363.18,384.42,396.16,385.19,387.55,390.93,360.38,371.41,366.50,378.69,366.54,365.59,364.81,364.86,371.74,366.68,370.52,371.02,352.33,379.61,376.56,378.09,382.02,384.61,381.62,380.32,389.84
2024-12-04 22:14:24.237000,L9,355.10,293.71,318.86,355.98,364.27,355.50,361.54,366.65,363.31,362.88,360.08,358.60,367.20,361.99,367.78,362.16,363.76,363.63,358.92,362.18,365.43,360.45,361.45,357.71,361.34,367.92,365.40,369.15,369.41,370.83,368.27,366.97,354.56,351.96,350.63,351.79,349.24,351.96,355.87,359.57,359.16,357.86,358.13,351.52,354.52,355.77,347.92,351.49,352.67,353.17,350.64,361.19,358.73,355.09,352.49,352.77,354.26,348.35,351.71,350.92,352.19,358.80,355.71,346.09,347.43,344.61,344.79,341.45,341.80,340.48,342.94,342.60,341.98,343.57,345.30,344.42,345.09,345.55,347.90,347.08,349.56,353.10,352.22,350.69,352.66,353.78,351.52,355.82,345.40,354.85,353.13,355.32,358.23,345.22,349.35,351.10,356.59,358.67,345.70,348.98,347.99,349.72,354.84,384.52,369.69,361.19,362.70,367.94,363.72,361.97,362.09,359.09,369.58,360.40,366.10,359.47,356.94,357.22,357.44,357.00,358.22,357.89,360.66,355.11,349.93,352.68,351.72,355.59,357.39,357.86,356.90,349.12,368.51
2025-01-05 22:14:18.819000,L9,408.31,404.85,410.12,424.84,426.80,427.87,426.93,415.38,409.51,418.23,364.48,399.20,413.22,417.79,414.00,413.22,420.47,426.70,408.78,424.45,422.74,417.65,416.38,417.34,426.99,415.43,420.96,420.98,419.06,425.50,414.16,418.10,420.26,418.03,413.35,410.66,410.03,392.20,410.51,412.60,398.94,382.57,399.88,395.82,382.07,403.16,388.86,398.87,359.28,397.94,403.30,401.84,400.02,407.81,412.61,381.22,374.13,379.32,399.31,404.04,408.42,392.21,412.09,346.89,389.17,386.97,393.32,398.46,393.60,396.50,390.25,398.01,380.36,390.16,390.24,396.33,393.35,399.17,401.60,402.55,403.16,405.99,404.35,403.79,404.78,385.85,407.08,413.18,399.58,402.18,365.21,410.16,403.38,400.63,399.49,408.07,413.02,407.67,415.99,402.71,405.44,411.02,411.67,449.49,433.13,411.97,428.46,428.21,423.98,422.04,408.97,411.11,417.90,403.87,409.44,419.73,402.32,393.14,406.26,377.80,367.18,388.79,404.36,409.31,413.00,411.73,403.89,403.96,413.74,409.64,415.12,432.11,419.80
