dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105
2023-11-11 21:54:15.194000,L9,268.43,271.47,279.45,252.94,276.19,242.01,234.06,220.95,211.33,206.29,203.21,208.78,197.53,202.37,303.65,308.29,306.82,295.05,293.15,290.58,279.86,280.61,,275.63,285.19,297.87,302.25,317.85,314.83,334.54,317.88,316.65,331.64,336.07,330.25,330.65,335.43,339.58,362.46,380.48,386.28,429.20,420.46,387.71,399.96,379.72,440.02,430.31,436.51,412.83,,318.86,402.93,407.76,401.04,389.03,231.75,225.87,277.08,287.51,294.34,281.17,289.08,384.21,288.28,309.00,319.01,307.54,335.83,,,,332.62,330.94,332.31,327.67,329.74,,331.37,,,399.90,386.14,429.49,378.04,,247.71,257.12,270.47,329.38,333.31,335.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-27 21:54:23.229000,L9,266.46,289.64,281.35,249.24,256.27,260.14,238.25,218.36,205.54,202.15,200.59,201.16,196.02,197.43,301.37,302.90,304.21,322.33,315.81,313.33,313.70,311.67,296.75,297.70,312.18,317.12,324.77,331.96,339.32,362.36,337.20,337.10,346.75,344.53,336.24,337.20,348.56,360.51,368.09,,,,429.30,398.64,402.32,419.77,426.57,,,,,342.17,411.39,412.35,406.22,392.55,208.14,221.74,274.11,283.75,289.69,314.80,284.38,404.69,281.49,290.28,297.15,300.62,310.78,335.71,351.25,344.79,326.22,326.14,325.25,322.34,321.20,,324.16,,,,,,,,240.64,250.13,265.19,322.48,326.21,328.76,332.46,339.74,337.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13 21:54:22.355000,L9,274.55,293.35,288.75,273.00,280.91,270.11,260.23,245.89,219.52,211.21,247.04,255.01,246.81,,,,,,,303.50,303.89,298.56,302.54,298.21,308.86,316.26,322.26,335.03,334.74,356.28,333.09,332.94,342.58,339.54,333.09,338.39,346.38,356.90,364.06,380.84,384.37,428.02,421.89,386.49,396.05,377.17,442.30,432.65,,,,339.49,407.92,409.21,399.13,389.38,,244.09,,,,301.35,308.18,401.44,300.43,300.25,308.12,320.37,329.51,,,,,,,,,,,,,395.26,390.31,331.53,373.52,385.23,259.07,274.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06 21:54:09.654000,L8,284.44,282.54,285.05,269.73,278.56,272.96,252.40,238.86,223.90,220.93,223.28,216.07,212.63,212.63,313.18,316.01,318.15,305.44,302.52,300.76,289.22,287.93,,,,,,,,,,,,,,,,,369.14,389.89,385.88,384.66,402.24,328.44,387.70,316.82,,,,,,,392.96,408.77,413.69,342.24,244.92,236.85,287.63,295.61,304.23,291.44,294.32,366.34,301.41,307.67,312.69,318.78,320.55,,,,,,,,,,,,,388.83,371.46,313.48,362.01,,262.78,263.52,280.83,,,,,,,,,,,,,,,,,,65.74,76.11,113.92,,,,,,,,,,,,,,,,,389.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22 21:54:08.036000,L8,273.11,271.85,262.13,257.12,256.65,253.51,239.64,232.17,223.01,214.17,209.68,206.92,198.90,204.66,305.87,311.77,310.56,296.77,295.43,287.62,281.88,279.32,,273.19,286.17,302.21,300.68,312.44,315.25,329.27,318.97,320.91,335.59,337.55,328.40,326.45,341.87,343.00,347.17,380.92,,,,380.10,392.78,432.45,445.29,407.84,,,,317.73,,,385.17,389.06,221.61,231.89,279.53,291.12,296.42,284.47,289.13,,287.68,295.25,300.82,307.03,314.43,345.18,343.48,,329.84,332.02,333.75,328.54,325.98,,331.36,,,393.92,373.21,426.32,403.61,,246.28,258.52,272.29,330.77,329.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 21:54:10.708000,L8,271.27,260.68,258.57,251.66,250.20,240.60,234.01,222.80,217.41,211.48,207.15,208.35,202.43,203.35,301.63,305.78,304.19,292.37,289.33,286.22,278.18,277.49,,272.84,284.29,295.54,296.61,312.95,312.29,330.42,317.52,318.00,333.52,337.04,332.44,328.10,335.36,338.50,359.40,378.42,385.60,415.12,420.26,382.47,396.46,428.66,393.96,,,,,316.41,397.46,407.32,391.62,384.99,216.39,227.04,276.77,285.78,291.72,278.22,283.51,384.43,286.56,292.69,300.93,304.11,313.80,337.49,338.04,341.60,328.30,331.14,329.94,327.33,326.40,,330.12,,,397.11,438.62,423.08,396.69,394.06,244.47,254.65,269.51,328.78,330.81,335.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15 21:54:18.336000,L9,270.89,260.46,258.53,248.39,252.88,241.76,235.26,221.80,214.19,206.79,206.25,208.50,202.49,202.58,301.22,306.76,302.28,288.32,289.12,285.58,278.02,277.37,337.77,292.91,314.02,308.86,311.68,324.04,338.59,,,,363.45,344.64,333.46,333.41,344.41,352.03,363.10,380.03,388.78,416.94,420.85,387.25,397.42,377.14,398.58,402.19,439.79,,,349.42,407.98,409.15,397.55,387.47,217.93,226.78,275.41,284.62,291.59,277.63,284.12,397.93,284.22,285.87,293.75,304.93,309.87,337.74,338.98,342.02,327.37,329.39,329.86,326.84,326.29,,329.41,,,,,,,,244.51,254.93,270.39,328.80,330.41,335.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-23 21:54:07.048000,L8,272.33,259.50,257.07,249.43,252.71,238.56,233.20,222.66,218.01,206.96,206.71,237.14,219.77,228.69,300.70,307.04,303.58,292.44,289.59,284.95,278.68,277.78,,274.78,290.29,300.32,305.32,315.21,316.08,337.18,325.75,325.96,341.25,341.35,329.46,328.55,341.41,346.00,362.11,374.86,383.38,412.81,418.83,382.23,395.62,373.55,441.31,,,,,325.20,403.68,403.94,391.41,385.23,227.86,226.39,276.56,285.26,291.48,277.86,284.97,390.43,284.54,292.06,301.54,304.30,314.82,337.02,338.35,340.41,328.77,329.55,329.85,329.61,326.89,,329.07,,,390.90,370.93,312.67,362.43,,243.96,256.15,269.95,329.40,330.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 21:53:55.670000,L8,266.80,257.66,254.14,244.01,241.40,236.08,228.77,219.97,211.33,206.08,199.42,200.39,191.70,196.57,299.35,298.84,298.78,288.60,284.25,277.96,269.67,271.42,287.65,292.10,300.40,309.86,318.02,322.79,329.81,357.54,339.92,333.78,348.09,346.09,336.21,339.03,351.24,356.61,375.80,,,,,,,,,,,,,340.30,,,,,207.75,222.68,272.66,281.46,287.92,268.69,271.91,,273.08,281.36,289.15,300.26,310.32,332.23,332.84,333.01,322.71,322.54,325.96,321.69,314.01,,319.08,,,398.32,438.11,420.81,396.56,,237.55,248.28,265.39,317.73,316.36,323.78,332.73,332.39,329.08,337.53,,,,,,,,,,,,,,,,,,,,,,,,,345.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-26 21:53:40.766000,L8,270.02,257.84,254.31,247.28,244.92,236.68,230.59,221.85,213.43,195.49,,,,188.30,300.32,305.86,302.76,291.13,289.19,283.82,277.12,276.08,304.21,297.84,309.26,316.26,322.06,332.56,337.58,354.90,338.58,333.19,348.29,345.61,337.29,340.41,349.48,357.09,367.53,381.94,389.96,424.08,425.89,388.44,398.55,379.63,396.84,402.44,,,,340.08,408.84,409.97,400.59,394.00,203.61,224.12,257.79,268.64,290.20,278.12,283.05,405.61,282.30,289.97,299.01,304.53,313.79,334.62,336.45,338.47,327.46,329.32,330.46,326.65,324.29,,328.78,,,392.22,373.29,430.54,399.66,395.69,243.77,253.94,264.73,328.98,329.40,335.62,,,,,,,,,,,,,,179.88,246.21,279.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03 21:54:04.700000,L9,272.19,259.29,256.92,244.23,243.52,236.40,238.27,231.86,221.01,208.14,205.30,209.38,202.26,201.97,301.86,306.63,303.14,292.31,289.08,285.00,277.62,276.54,,274.39,298.62,308.08,324.64,343.27,388.63,,356.37,329.69,342.11,365.12,352.19,356.04,378.66,,,,,,,,,,,,,,,,,,,,212.34,227.76,277.01,287.43,291.40,277.36,284.28,,286.32,292.29,299.17,303.81,314.46,337.76,338.86,341.63,327.09,328.90,329.64,326.95,324.29,,329.69,,,,,,,,246.50,252.65,270.40,329.89,331.31,335.58,,,,,,,,,,,,,,166.16,248.28,259.89,,,,,,,,,,,,,,,,,81.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77,,,,,,
2024-04-27 21:53:28.829000,L8,274.09,259.37,254.32,245.07,241.17,236.44,224.86,224.45,215.14,207.44,202.66,232.01,232.75,204.47,302.06,307.54,304.43,294.38,290.36,286.51,280.97,279.34,302.59,296.41,304.80,312.44,321.82,328.14,332.24,352.79,337.77,331.71,344.70,346.98,337.74,336.59,348.97,355.53,365.51,371.82,385.69,412.97,421.08,383.80,392.21,375.62,393.47,393.95,443.66,,,339.50,410.37,404.28,393.86,391.40,213.38,228.42,277.87,286.76,292.30,279.10,286.75,399.29,286.96,294.59,301.84,306.55,315.14,,338.20,342.59,329.10,329.75,331.79,328.17,327.41,,332.09,,,394.14,364.83,318.20,365.18,,244.87,255.24,270.60,330.45,332.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05 21:53:40.756000,L9,284.39,271.88,266.02,268.89,256.91,249.14,248.23,243.56,229.89,220.48,224.98,229.75,228.10,236.07,324.89,331.06,332.95,321.30,318.35,317.10,313.49,319.57,,271.38,279.17,299.62,288.99,307.97,310.24,322.17,314.21,310.86,329.79,333.51,328.93,324.50,331.41,336.08,355.50,366.26,377.49,391.79,403.52,370.86,381.02,366.65,382.27,380.95,373.00,367.92,369.55,305.68,397.60,395.16,382.28,381.39,248.37,264.71,307.21,313.53,323.69,317.50,321.85,388.44,,,,,,,,,,,,,,333.23,,,,389.67,364.82,315.37,362.98,,,,302.59,,,,,,,,,,,,,,,,,,,,,351.17,,,,,,,,,,,,,,,,390.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29 21:53:06.794000,L8,287.47,273.63,270.99,272.02,265.47,256.10,244.10,233.78,227.06,214.33,213.78,224.70,218.49,224.27,333.48,333.12,328.30,321.53,311.50,312.14,308.99,311.69,288.01,288.48,297.76,308.69,312.54,324.30,324.26,343.76,327.20,326.73,333.39,338.78,332.65,325.64,340.26,347.98,356.06,348.91,373.32,377.80,406.28,368.84,370.46,367.07,385.26,382.46,378.63,377.89,346.93,333.67,403.58,393.39,384.64,381.43,244.74,251.01,306.41,323.37,326.96,312.93,311.71,394.63,292.79,295.00,279.72,289.83,295.24,330.05,326.29,350.27,359.92,,,,,319.58,,,,387.59,365.35,317.86,367.41,,,,295.39,,,,,,,,,,,,,,,,,,,,,292.73,,,,,,,,,,,,,,,,386.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 21:53:11.479000,L8,270.04,257.37,255.26,251.24,246.09,244.74,237.38,223.16,215.49,211.36,200.80,202.39,202.99,205.76,300.35,287.73,304.74,293.12,292.42,289.73,281.72,285.18,298.08,281.92,294.28,310.73,311.92,325.19,325.00,347.78,341.30,330.43,351.66,351.82,340.30,335.80,348.63,353.29,370.08,392.22,393.35,432.29,425.81,391.53,397.94,377.88,398.05,405.01,,,,333.20,412.38,410.73,400.86,397.03,216.75,232.34,277.36,278.54,288.40,283.51,287.30,400.21,287.00,298.12,305.47,312.49,315.94,338.19,337.09,346.24,331.69,335.19,330.25,324.43,328.37,,330.18,,,,,,,,249.16,255.02,271.73,323.52,327.22,335.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24 21:53:29.540000,L9,276.75,272.99,259.03,261.58,252.22,259.30,257.57,235.06,219.04,214.05,205.84,208.77,207.82,212.02,303.12,301.65,304.07,292.33,289.25,315.31,276.13,276.41,327.26,318.94,335.98,338.60,337.49,344.22,354.89,,,,,,348.39,351.88,358.44,365.64,381.67,398.53,,,,,,,,,,,,351.60,,,,,227.86,237.51,275.69,288.01,290.76,276.90,280.40,,280.32,298.16,318.86,303.90,311.37,343.60,345.62,347.23,327.10,326.39,323.51,318.34,323.89,,329.94,,,,,,,,260.97,252.33,284.03,324.68,320.90,332.95,,,,,,,,,,,,,,72.58,114.86,115.29,94.37,,,,,,,,,,,301.93,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17 21:53:47.653000,L8,270.70,266.12,263.72,255.94,254.61,242.15,247.09,223.81,214.55,206.44,203.04,204.96,206.43,209.25,305.74,303.75,306.00,294.28,290.96,291.85,280.78,282.20,295.49,280.72,306.43,312.85,319.32,327.66,329.00,349.12,336.68,334.22,348.66,355.97,338.11,334.61,348.79,354.54,373.12,,,,,,,,,,,,,334.31,,,,,218.63,230.67,278.05,287.99,293.59,282.79,287.43,,286.94,294.84,304.82,311.76,315.93,343.56,339.54,349.08,332.17,329.72,329.47,329.35,327.02,,329.60,,,,,,,,252.74,252.77,274.46,328.88,328.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02 21:53:56.133000,L8,255.25,325.73,301.41,340.29,300.17,283.18,319.50,310.33,276.56,,,,206.84,207.92,296.63,299.22,297.55,287.38,282.65,281.27,269.53,270.29,,275.88,298.49,307.97,311.69,320.08,318.87,341.89,326.36,325.97,337.98,344.84,333.80,326.97,342.09,349.15,360.01,370.11,385.32,406.77,422.17,356.42,341.26,330.88,,,,,,328.87,414.77,406.44,384.23,378.50,211.99,225.11,274.43,280.31,288.11,270.60,274.92,395.18,277.65,284.00,292.20,295.72,303.70,327.63,329.23,333.66,320.03,318.43,318.67,314.45,316.18,,316.86,,,404.43,386.19,339.67,384.83,,243.68,250.05,267.55,315.30,314.04,324.65,323.51,334.78,338.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10 21:53:52.757000,L9,,,,,,,242.25,222.70,221.14,214.47,208.19,204.54,201.83,201.04,,,,,,,,,281.70,283.55,304.38,308.94,315.82,324.13,322.14,350.04,330.81,331.72,344.16,345.70,333.78,332.63,344.52,353.72,364.19,373.45,386.90,410.99,422.64,,,,,,,,,334.28,426.45,408.86,395.84,403.36,211.26,226.29,,,,,,398.27,,,,,,,335.67,335.16,317.24,310.96,321.51,316.26,,,,,,,,436.51,400.45,403.30,223.02,241.70,255.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04 21:53:56.894000,L8,271.30,272.64,272.53,257.78,262.22,251.55,244.19,223.65,216.87,213.37,213.18,217.53,209.39,211.55,309.26,310.90,310.95,304.48,299.47,293.11,286.38,291.56,280.34,293.93,297.19,290.18,323.47,333.72,335.76,356.84,335.96,336.50,346.46,347.42,335.39,338.33,348.94,358.28,367.49,381.92,391.21,415.58,425.90,,,,,,,,,341.49,422.41,413.85,398.34,393.11,224.87,236.20,284.83,296.35,302.61,291.72,298.47,405.00,306.34,,,,,,,,,,,,,,,,,,,,,,258.66,262.53,279.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-12 21:54:03.231000,L9,268.81,266.91,259.30,251.32,252.67,242.53,236.47,219.74,214.70,207.40,205.18,209.78,199.33,201.49,302.03,305.42,304.09,293.15,289.67,286.44,279.01,278.74,,279.30,294.13,306.54,304.49,324.15,320.88,344.82,323.49,329.06,340.44,351.15,336.50,331.39,342.48,349.83,363.30,381.95,390.55,420.69,426.93,,,,,,,,,329.35,425.05,414.09,393.86,389.62,211.44,225.57,277.24,286.27,292.60,277.12,283.87,391.23,284.89,290.99,300.57,305.47,313.53,334.74,337.56,337.45,326.89,327.77,327.81,326.22,323.32,,325.02,212.85,262.04,275.47,430.36,391.22,384.58,,243.28,253.53,271.55,326.30,327.37,333.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20 21:54:09.288000,L8,266.53,265.49,258.43,250.22,250.60,240.67,234.67,218.96,214.03,205.06,203.73,209.05,196.13,199.87,300.47,304.75,302.87,291.95,289.33,285.48,276.52,278.13,313.19,302.84,314.26,325.01,328.50,338.69,340.46,361.65,343.27,339.74,357.79,350.96,339.25,345.01,354.42,362.60,376.00,383.18,395.72,425.21,438.01,,,,,,,,,346.21,,,,,210.07,223.63,275.47,285.42,291.29,276.32,283.60,414.71,282.82,291.58,301.43,304.35,312.37,,340.12,336.27,326.96,327.01,326.23,325.42,323.31,,324.85,251.37,263.30,400.10,432.20,392.06,392.57,,241.87,252.41,269.34,325.58,327.18,332.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23 21:54:07.651000,L8,,,,,,,,,,,,,183.38,198.02,298.89,299.64,302.38,302.64,290.76,269.19,266.15,277.22,,276.76,296.60,305.01,311.23,321.20,317.68,346.22,333.12,333.28,346.93,352.59,340.48,339.73,349.58,354.64,370.53,396.91,396.15,427.99,431.14,412.86,416.20,,,,,,,331.97,419.61,417.61,393.98,392.56,207.20,220.10,270.23,277.20,286.20,283.75,266.01,398.59,205.02,,,,,,,341.80,314.84,290.68,262.50,267.37,317.00,,263.61,,,,,,,,235.50,257.23,261.96,324.77,330.38,326.79,286.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24 21:54:03.936000,L8,269.47,239.57,269.28,261.15,254.16,244.13,237.34,223.60,215.89,207.84,206.37,207.16,201.83,200.23,302.20,275.07,303.12,291.07,286.34,289.08,277.40,276.72,,275.30,285.95,300.62,299.86,317.37,313.89,333.79,320.77,327.42,341.37,347.12,337.60,333.96,343.79,347.49,365.20,381.99,389.26,421.71,425.58,395.42,403.76,427.18,,,,,,325.82,412.03,412.07,400.43,391.32,202.89,228.58,,289.85,279.81,276.85,285.39,391.24,284.15,296.29,311.99,310.80,314.48,337.60,341.50,341.92,332.13,332.19,344.29,,,,225.54,,,,,,,,179.56,,,229.81,275.81,290.37,,,319.17,327.66,,,,,,,,,,,,,,,,,,,,,,,,,295.02,325.38,318.73,302.66,,,,,325.39,333.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-09 21:54:06.396000,L8,,,,,,,,,,175.87,195.66,194.40,204.70,202.62,302.62,305.81,307.68,294.66,291.23,291.29,278.83,277.59,,,274.93,293.43,291.63,308.57,310.24,327.76,314.96,315.37,328.72,337.86,326.11,326.60,333.76,339.11,358.64,372.84,383.18,408.95,421.94,383.68,399.93,376.37,403.79,391.80,386.01,413.92,,316.01,399.57,402.40,387.91,385.82,216.54,227.93,275.74,286.24,291.59,276.58,321.92,381.79,308.62,,,,,,,,,349.19,328.57,327.66,325.80,,327.57,,,390.00,375.65,325.36,367.63,,244.86,254.01,270.75,330.98,330.17,336.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.42
2025-02-25 21:53:55.074000,L8,268.06,266.11,262.66,298.44,296.11,285.26,249.52,266.17,216.53,205.26,206.31,203.84,197.48,200.08,301.15,305.17,306.16,293.65,291.02,287.52,276.69,275.92,,273.93,288.61,303.39,300.55,318.71,317.40,333.28,323.35,325.45,338.19,340.14,332.18,328.66,340.88,345.71,363.28,377.45,384.85,408.67,422.36,388.24,403.67,424.12,,,,,,323.62,411.79,404.85,389.68,387.66,213.91,225.01,273.84,285.49,292.35,274.47,280.16,390.43,280.16,289.83,295.45,301.42,310.14,327.39,334.70,333.23,324.62,325.48,323.07,318.99,317.78,,323.69,,,395.17,437.87,439.94,405.44,,241.19,251.68,267.24,325.88,325.81,333.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13 21:53:52.779000,L8,264.38,265.18,259.90,251.82,245.13,238.07,230.32,218.35,210.84,200.49,197.76,197.40,196.14,196.10,297.54,301.53,301.91,289.82,287.16,283.27,270.33,271.32,288.97,287.33,304.53,308.85,316.52,325.51,326.23,355.41,333.52,336.11,345.51,347.00,338.68,337.63,347.07,355.32,368.68,393.90,392.04,426.19,428.47,400.83,407.86,,,,,,,338.07,420.92,413.24,393.47,390.39,207.84,220.98,269.53,279.67,289.30,271.99,276.44,396.13,278.03,287.22,291.29,298.97,307.46,326.04,347.86,333.75,323.27,326.62,323.11,318.91,319.20,,322.05,,,,,,,,237.79,247.17,262.98,320.86,323.31,328.61,328.21,336.72,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21 21:53:56.134000,L9,275.02,278.72,275.03,263.42,267.58,247.23,238.91,225.90,218.45,212.15,213.82,214.53,210.49,209.35,303.09,309.59,309.35,295.42,293.30,288.93,278.30,278.82,,282.99,302.27,309.19,312.84,325.54,326.20,351.74,332.74,334.15,344.75,345.05,337.76,336.31,346.75,354.15,365.16,382.42,387.85,408.48,424.81,387.25,399.94,432.77,433.42,447.53,396.35,,,336.35,412.39,408.42,393.43,388.54,219.35,232.04,275.55,287.06,299.19,280.63,285.57,400.27,293.32,,,,,,,,334.64,340.37,331.56,327.29,329.07,,332.49,,,,,,,,247.56,259.98,270.77,329.91,334.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-29 21:53:43.953000,L8,268.88,268.11,259.40,252.91,249.50,238.78,235.63,220.57,213.83,204.86,202.96,207.57,202.99,200.84,302.08,304.03,305.71,293.79,290.55,285.57,277.78,276.14,281.90,284.64,302.10,307.45,313.83,322.89,324.20,350.66,334.59,332.22,344.73,345.46,336.52,333.61,345.39,352.82,365.23,378.41,387.64,415.69,426.63,388.46,400.48,431.23,436.59,445.82,434.46,,,336.08,410.84,409.17,387.45,388.82,212.68,224.22,273.60,284.02,291.38,277.19,283.43,396.69,285.75,293.08,300.41,304.50,312.05,337.70,351.19,340.88,328.80,329.39,327.45,327.86,324.47,,326.31,,,,,,,,241.49,251.36,267.44,328.66,329.43,334.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06 21:53:55.722000,L9,270.91,269.95,276.59,253.39,256.51,226.83,216.03,,,207.84,204.71,209.82,207.24,204.64,303.82,308.44,307.87,295.85,293.32,291.16,280.08,280.20,,274.89,286.29,302.70,301.14,315.57,315.75,332.27,319.16,318.93,334.99,342.21,334.76,329.77,337.22,341.11,360.80,392.54,387.59,413.92,419.70,387.24,399.44,373.79,401.92,391.05,438.32,,,317.05,413.72,404.67,389.61,385.46,216.18,227.71,275.30,286.31,296.13,279.16,285.41,391.93,290.92,295.83,302.21,308.41,314.20,334.57,341.28,343.03,331.12,332.63,331.38,328.00,328.33,,330.46,,,,,,,,245.18,253.49,270.71,331.47,332.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
