dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2015-01-27 22:06:47.246000,L8,395.03,344.33,401.99,399.76,398.27,396.23,392.20,389.15,388.11,377.20,295.57,296.92,293.39,343.10,373.77,366.04,377.17,367.57,364.80,365.01,358.39,361.22,365.15,358.16,363.26,369.40,372.60,399.18,381.15,383.06,374.80,370.01,371.52,368.74,367.45,360.75,365.50,369.78,368.87,367.27,372.29,376.03,374.63,381.92,374.06,370.39,367.64,365.67,362.59,362.96,360.32,357.86,355.11,360.59,363.01,362.00,358.07,372.95,376.52,372.28,379.40,382.32,382.31,384.10,385.51,395.98,392.43,395.82,398.52,400.33,405.02,405.07,409.35,412.05,413.35,412.25,413.94,421.64
2015-02-12 22:06:39.159000,L8,383.57,333.01,348.42,349.37,348.27,386.22,382.86,375.74,374.84,306.71,289.63,258.84,292.08,301.55,362.02,345.30,371.94,366.88,349.61,356.97,313.90,358.78,361.19,341.65,357.71,364.88,360.19,371.32,379.85,388.94,399.55,376.95,373.48,363.30,360.89,350.37,359.94,362.04,367.03,370.62,373.22,375.96,371.06,374.94,372.83,365.17,365.10,363.99,360.19,363.18,358.88,358.43,365.66,363.83,362.07,385.85,308.42,248.65,407.65,365.99,,,289.38,407.80,457.61,455.32,414.91,439.90,455.79,414.40,408.56,409.79,408.60,408.97,483.23,510.86,524.30,
2015-02-28 22:06:36.355000,L8,268.51,257.94,284.65,282.16,312.67,308.98,338.20,330.59,288.23,273.80,272.08,221.75,,,274.56,261.64,300.76,292.12,289.77,,304.83,322.37,318.98,315.27,333.38,337.83,335.69,337.59,351.83,343.16,332.54,328.91,339.34,335.36,319.09,315.00,333.22,334.50,332.73,320.37,344.67,259.17,268.13,269.25,291.91,308.06,273.88,269.03,256.43,,,,206.04,239.77,254.21,243.97,,,,,,,232.23,253.18,264.30,281.73,274.85,266.75,266.78,248.30,349.33,350.44,,,,,268.14,394.97
2015-03-09 22:00:18.465000,L8,,,,,,317.15,321.21,206.22,,202.87,266.96,227.87,276.51,288.34,319.30,330.63,336.35,322.95,208.43,,221.22,307.21,326.49,301.09,346.46,337.45,309.61,318.04,346.93,341.95,323.95,330.15,333.81,354.37,381.73,342.43,332.99,331.21,272.48,175.41,253.40,409.93,291.75,311.47,321.23,333.86,331.24,326.76,308.83,275.99,319.24,303.46,327.54,340.82,320.13,285.87,313.19,229.95,230.94,,,,,,,321.92,314.84,374.70,331.69,410.17,379.47,402.23,393.20,401.29,425.92,450.89,,
2015-04-10 22:00:01.611000,L8,316.63,306.28,338.85,362.91,333.77,349.96,349.85,351.11,317.18,382.22,309.48,299.03,378.98,401.22,406.93,416.43,355.18,376.28,383.36,399.69,383.25,413.15,416.99,429.22,355.46,406.23,406.59,433.70,445.83,435.91,412.28,418.25,429.17,385.40,386.06,516.77,515.33,406.44,409.68,387.72,400.21,430.05,376.21,412.14,391.60,422.32,417.94,424.37,424.81,407.78,453.40,402.70,409.19,417.01,447.51,482.07,376.22,422.81,403.94,388.06,415.24,424.39,439.56,413.04,428.52,422.84,432.92,453.98,465.00,431.02,464.17,399.58,403.05,407.67,410.56,434.87,400.05,403.98
2015-05-12 21:59:40.983000,L8,432.90,425.41,424.31,415.29,417.41,519.54,514.98,507.82,502.99,508.16,505.74,393.72,405.27,408.82,511.01,523.85,531.02,522.33,539.83,416.48,398.51,411.17,397.21,396.58,405.27,400.56,420.12,430.82,437.85,436.65,416.49,411.76,412.43,404.73,419.94,405.31,397.59,397.05,424.95,400.70,392.88,397.43,400.87,428.13,411.16,406.23,406.62,391.92,382.93,383.27,388.44,386.35,405.87,416.12,399.93,398.91,397.83,388.94,382.03,395.62,418.86,418.63,409.78,396.99,406.27,414.04,434.94,434.86,431.68,455.52,447.96,432.42,436.21,442.38,436.06,384.65,381.66,361.89
2015-05-28 21:59:43.617000,L8,383.77,407.69,398.58,396.01,394.75,389.51,386.93,385.03,379.64,351.07,289.96,254.14,282.65,296.92,358.27,356.54,363.18,362.73,356.43,358.14,344.43,357.38,360.32,353.42,354.27,362.86,364.38,371.92,380.15,381.31,371.38,370.58,368.98,367.34,360.99,357.73,361.74,360.16,361.16,367.52,371.93,368.65,373.47,375.04,371.23,367.54,281.19,278.87,282.74,286.44,287.56,277.10,273.71,278.77,277.17,270.69,255.62,287.90,252.80,248.73,258.55,253.42,259.07,269.31,281.20,292.93,293.27,284.19,293.10,395.41,391.87,390.17,301.63,314.99,310.74,323.74,330.22,336.32
2015-06-20 22:06:08.884000,L8,,,227.54,244.36,229.74,254.93,161.75,184.16,233.12,244.12,245.48,,,,278.87,283.53,304.18,289.78,292.06,228.17,268.17,305.19,305.58,275.29,309.04,310.30,308.13,304.64,322.71,323.42,,,,,,,,,,,,,,,,,,227.41,246.53,221.61,223.56,246.35,246.02,176.55,216.30,233.78,223.04,,,217.81,217.37,201.74,230.06,239.09,255.42,255.75,259.99,247.85,259.19,248.68,192.98,,,,,,,
2015-06-29 22:00:02.432000,L8,261.44,274.73,,,,,,,,,199.46,225.88,265.00,282.11,282.74,244.82,245.40,264.84,312.59,295.63,356.93,,315.35,311.26,338.87,324.57,335.07,323.29,337.53,291.51,,,,215.61,300.03,227.57,324.57,260.25,326.67,326.68,350.33,313.99,339.00,352.29,328.45,327.41,282.47,330.71,307.07,328.10,344.82,337.32,308.17,276.42,278.89,308.00,305.92,324.72,320.98,343.78,345.68,322.01,357.31,351.46,312.56,357.48,366.70,313.97,294.07,309.83,240.34,380.99,380.68,386.26,382.45,331.96,368.24,358.13
2015-08-16 22:00:22.731000,L8,405.13,408.51,407.71,404.65,399.27,394.71,392.61,392.37,385.29,392.52,383.69,391.89,389.08,381.80,371.61,370.50,373.51,375.70,383.04,389.46,382.24,384.13,383.85,381.90,390.65,402.00,405.20,415.84,415.06,418.82,413.04,403.77,396.47,395.90,391.13,384.27,385.91,383.64,381.35,373.83,382.17,387.04,382.54,401.91,402.14,399.63,385.76,385.22,383.59,367.09,361.84,360.46,356.89,355.69,361.60,372.82,378.55,375.54,374.64,372.37,375.01,388.91,399.01,401.36,399.21,396.15,398.84,399.36,401.47,423.44,424.18,423.71,417.94,410.77,411.19,372.96,338.70,342.84
2015-08-23 22:06:36.490000,L8,379.07,337.13,344.57,361.71,341.75,372.78,378.26,374.72,368.98,306.83,292.92,253.02,283.94,298.51,326.64,323.71,355.32,350.32,345.99,356.86,309.44,357.01,355.92,354.99,352.63,359.59,360.58,364.05,379.64,378.15,368.32,366.65,366.47,361.51,361.52,357.88,357.92,358.34,359.44,360.39,364.75,368.47,366.21,374.41,372.74,366.26,360.82,355.98,357.90,353.65,356.37,355.77,354.79,358.20,355.64,354.38,360.57,358.49,364.42,358.19,366.11,375.19,383.54,386.25,388.37,390.49,393.22,332.34,353.79,345.48,393.63,401.89,401.52,402.82,402.50,382.09,334.06,336.84
2015-09-24 22:06:49.672000,L8,287.15,301.79,343.83,327.37,336.68,341.72,354.99,346.99,325.48,298.42,279.66,229.27,270.98,294.82,324.25,328.03,342.48,339.60,337.44,350.30,312.28,344.36,345.12,337.46,340.08,362.72,364.07,364.04,367.67,366.00,347.49,348.61,362.55,363.76,357.50,349.70,357.06,354.93,359.57,361.43,359.48,366.94,366.97,371.52,372.14,363.31,360.63,358.52,351.16,354.77,355.00,355.34,353.70,362.99,349.51,352.75,350.88,349.66,352.07,356.01,363.09,372.22,431.63,340.98,377.87,391.10,406.41,423.57,407.37,317.40,384.42,402.43,398.79,408.10,414.42,441.22,409.77,419.12
2015-10-10 22:06:50.850000,L8,302.44,303.86,343.76,333.55,330.13,346.89,364.75,367.14,328.63,280.40,292.12,251.94,282.01,292.41,322.25,328.06,338.43,333.86,337.69,344.71,314.08,332.84,343.36,332.23,347.63,357.82,358.27,364.13,373.84,375.90,364.67,353.32,366.23,371.52,392.86,351.51,357.87,358.84,361.10,360.33,363.21,398.32,342.29,334.82,280.45,341.45,292.85,299.30,360.14,353.29,358.65,353.25,361.83,361.94,354.09,344.99,350.91,354.14,355.59,358.59,363.16,407.05,394.67,386.97,423.71,227.65,169.47,177.39,318.75,319.12,245.41,260.31,419.48,395.65,415.48,419.65,412.99,399.64
2015-12-29 22:06:57.073000,L8,361.81,340.85,355.47,349.07,347.78,387.30,386.75,378.46,381.43,309.15,296.01,291.42,298.53,302.46,369.09,337.98,369.97,353.97,347.34,355.89,321.70,347.68,374.25,345.20,361.54,367.33,364.45,383.21,392.62,384.53,382.19,374.20,379.90,376.44,370.44,359.85,366.10,368.23,376.37,373.92,373.41,379.29,373.26,377.21,372.94,372.74,366.13,363.30,364.04,369.98,369.94,365.59,360.79,354.44,360.95,360.72,359.24,369.64,362.47,364.85,368.14,377.52,382.87,387.90,387.40,389.95,390.37,395.90,392.87,398.70,400.91,403.35,404.89,405.47,409.98,405.67,412.79,430.15
2016-01-14 22:06:54.937000,L8,386.68,341.81,355.35,363.91,354.42,389.09,389.65,385.36,391.39,370.66,296.16,288.76,299.95,319.65,368.07,364.08,374.11,365.12,349.60,358.16,364.25,372.32,374.57,345.71,398.50,375.81,413.83,419.12,392.83,384.85,383.24,376.24,380.82,378.12,367.64,364.43,366.51,385.86,387.96,375.96,376.55,381.76,373.56,380.19,374.75,394.80,366.99,365.87,365.00,369.27,368.71,358.73,361.98,361.28,361.60,362.30,361.75,366.87,362.34,371.65,377.85,380.05,388.45,389.33,385.84,396.34,442.16,447.91,382.30,423.66,463.27,493.27,440.03,439.67,495.84,390.45,,
2016-01-23 22:00:44.120000,L8,304.80,303.31,346.87,333.08,340.52,371.09,360.51,355.37,336.41,300.23,290.43,244.53,288.79,295.25,324.46,334.11,340.44,336.38,336.91,342.60,317.97,339.31,345.47,338.74,348.26,352.46,356.03,377.28,377.95,366.68,358.97,364.74,364.50,359.61,355.44,346.91,355.04,356.22,360.79,361.89,367.45,374.95,366.83,371.47,371.49,356.54,360.45,361.07,358.55,362.58,357.46,347.57,343.28,358.89,357.12,330.09,335.16,335.87,342.91,341.13,371.18,373.40,382.85,383.74,383.84,381.03,396.02,399.29,389.92,397.96,396.73,401.14,413.36,416.68,412.28,409.04,406.29,420.23
2016-01-30 22:06:53.492000,L8,306.42,310.83,350.05,331.24,346.31,376.23,375.16,369.91,341.75,305.02,290.60,253.18,291.75,300.53,327.95,335.92,346.12,344.02,343.98,350.04,314.32,341.26,349.63,339.99,352.95,361.07,358.04,376.25,383.67,376.94,365.45,369.58,370.60,364.54,361.24,355.41,358.61,359.33,369.43,368.47,369.76,376.47,368.36,372.90,372.74,367.08,362.62,359.49,360.61,361.43,367.53,355.75,356.10,352.94,356.20,351.99,350.88,347.09,359.00,362.90,361.37,368.33,378.84,376.98,376.84,386.45,387.38,386.86,387.10,398.29,395.61,400.93,403.90,403.53,408.15,404.22,407.28,415.17
2016-02-15 22:06:45.486000,L8,402.49,344.35,404.04,424.44,413.78,436.74,433.88,397.16,392.62,379.86,313.62,327.01,345.20,393.59,389.13,424.54,430.38,396.87,401.39,394.44,411.45,381.71,402.55,437.78,392.74,410.45,409.66,422.68,462.54,446.15,452.81,380.98,381.10,376.82,376.55,380.23,374.34,371.75,378.70,375.18,377.08,380.29,372.52,384.82,385.19,375.62,370.43,366.22,363.52,362.89,361.33,357.15,357.78,360.08,355.29,353.26,359.22,359.86,367.28,367.40,373.28,372.26,373.70,384.22,391.80,398.95,410.68,413.88,414.87,411.71,411.18,417.97,419.92,420.80,420.38,420.19,421.91,425.95
2016-03-02 22:06:43.439000,L8,388.07,341.30,353.81,362.53,348.84,380.22,385.41,383.20,381.91,357.97,291.36,252.01,290.94,299.65,364.40,343.69,365.29,358.99,348.04,357.80,315.79,360.89,367.83,343.34,357.90,365.67,362.93,381.41,386.50,385.29,378.69,374.35,377.37,372.28,365.59,363.97,363.53,362.84,369.27,372.49,372.61,377.30,372.83,376.85,375.23,369.53,365.80,363.21,363.19,362.47,359.88,355.67,355.53,356.70,360.37,358.18,355.69,365.94,364.98,366.84,365.24,374.58,391.79,393.51,390.39,393.03,396.07,393.89,394.02,410.70,398.76,409.29,414.57,416.02,417.18,415.89,417.13,423.21
2016-03-18 22:06:37.904000,L8,344.27,335.21,352.01,351.98,334.32,342.97,370.28,354.81,344.53,306.58,286.84,240.81,263.32,273.19,303.97,318.84,320.61,309.32,322.12,332.05,312.78,344.12,350.12,340.86,354.93,357.97,365.61,373.16,380.54,379.80,372.07,369.10,374.97,373.38,368.14,363.77,362.34,365.74,373.83,369.87,372.43,377.17,371.90,377.42,381.37,370.81,370.13,366.89,363.94,360.80,359.66,353.95,353.62,355.17,355.33,352.92,358.38,361.21,361.79,365.03,367.53,372.23,374.77,381.62,381.47,386.23,391.05,390.43,391.26,405.97,399.29,403.74,407.12,410.18,413.43,415.15,413.32,420.74
2016-03-27 22:00:21.157000,L8,435.09,470.64,474.61,484.24,428.57,422.45,418.58,421.94,422.56,423.22,419.98,419.94,413.55,415.03,412.24,408.25,413.33,416.00,413.95,411.25,412.35,420.42,420.26,413.24,418.68,426.31,431.87,426.79,437.30,428.82,426.98,421.22,421.31,417.48,417.18,409.15,409.61,402.80,399.35,405.39,410.56,426.99,413.47,415.44,409.62,402.65,406.18,403.91,392.71,392.26,390.55,383.76,389.02,369.52,360.02,365.26,362.07,377.16,399.38,410.30,413.29,402.09,403.99,424.12,429.79,427.62,428.31,423.31,431.10,445.74,442.29,426.51,434.35,442.08,440.83,440.58,444.39,447.47
2016-04-19 22:06:22.901000,L8,280.59,299.81,343.85,354.69,341.91,341.71,363.25,353.36,333.19,305.46,284.94,246.84,279.42,288.77,322.69,324.42,344.91,341.85,334.96,345.58,309.96,338.76,348.24,329.99,347.61,352.66,354.63,362.75,368.88,367.94,360.63,350.88,360.49,357.03,357.63,352.97,356.18,358.07,342.39,350.84,361.84,373.98,340.34,388.07,388.89,331.58,363.71,285.84,341.18,338.91,352.60,348.56,347.26,353.52,347.93,347.93,346.18,354.10,341.29,351.06,362.08,389.84,353.10,371.43,355.40,382.46,380.66,388.69,384.92,390.30,393.27,396.72,413.42,404.02,413.40,329.12,331.00,358.49
2016-06-06 22:06:31.014000,L8,379.24,338.78,343.36,361.45,343.02,377.82,381.11,378.34,380.88,313.89,287.04,246.30,277.10,281.46,356.90,322.50,355.66,350.19,340.34,352.77,342.35,349.23,353.45,347.47,351.30,359.91,361.26,366.47,372.81,376.32,365.30,363.86,365.94,360.99,358.66,356.33,358.28,355.77,357.12,362.12,366.74,365.86,367.97,372.98,372.02,364.57,276.86,276.55,274.01,282.10,277.36,271.44,272.89,273.73,271.34,266.40,250.85,249.68,248.05,240.12,243.40,242.11,251.81,260.86,276.85,282.58,286.47,278.34,281.34,287.44,262.28,288.74,298.40,302.72,308.81,314.96,323.91,327.72
2016-07-01 22:00:30.433000,L8,,,,,,,,,,284.64,,305.84,408.48,,,,,,216.77,306.40,330.73,324.86,339.25,319.01,345.67,348.28,345.93,361.90,363.64,363.54,348.24,344.47,348.78,345.41,329.07,324.99,332.54,330.57,349.59,365.77,337.38,334.94,253.16,277.81,333.11,317.19,322.07,341.98,361.00,296.90,320.07,311.67,323.36,323.41,323.66,321.14,270.23,278.29,273.75,269.74,265.68,326.25,344.09,351.09,350.02,286.84,298.42,302.21,289.25,356.76,356.63,351.25,324.72,329.05,314.31,331.34,356.75,333.56
2016-07-08 22:06:44.674000,L8,427.30,437.91,423.92,421.13,426.29,424.89,394.19,392.27,389.93,400.20,297.60,282.32,294.78,358.95,393.53,416.12,423.60,404.37,405.33,362.98,355.15,392.91,392.05,360.60,361.83,402.63,397.73,384.93,411.45,417.33,403.26,408.67,400.92,396.64,394.18,384.30,387.73,391.73,388.85,391.88,395.44,396.42,402.24,405.91,389.54,391.62,372.72,369.04,364.65,365.14,321.13,356.11,349.71,295.82,359.94,350.74,352.47,319.62,353.07,336.00,360.26,368.65,369.61,358.36,361.77,372.23,378.31,387.53,313.13,396.77,395.88,391.50,376.60,380.06,364.08,368.80,367.49,361.09
2016-08-09 22:06:51.832000,L8,378.21,341.84,349.92,362.09,342.81,384.58,376.69,375.52,371.30,310.47,293.35,259.52,284.53,301.39,355.48,351.37,358.44,354.13,349.83,357.34,349.99,354.38,357.34,342.10,356.26,360.73,386.62,392.59,398.11,380.27,397.29,369.94,387.82,372.16,372.54,368.46,374.48,361.85,379.59,380.97,380.13,389.01,380.08,382.69,379.94,370.00,370.05,366.79,369.82,364.26,360.56,358.99,298.00,311.04,358.22,297.35,299.21,291.96,297.52,295.72,297.83,304.07,302.33,301.18,318.81,318.62,319.60,309.63,364.61,315.44,398.45,408.74,409.57,410.24,354.04,320.58,331.25,335.49
2016-08-18 22:00:44.970000,L8,277.45,294.10,337.17,287.30,332.11,332.49,347.34,337.66,310.92,295.34,279.69,237.59,272.91,282.72,312.97,318.02,330.78,316.25,326.10,334.36,303.55,333.22,340.03,320.30,340.16,346.17,346.60,350.70,364.19,365.46,350.59,349.23,357.42,355.56,342.52,335.21,347.78,341.28,344.90,352.37,352.88,356.05,360.69,360.92,355.74,345.39,278.96,337.45,281.46,286.18,283.77,275.22,272.64,279.16,276.24,267.94,254.34,255.14,249.82,245.40,247.80,247.73,254.95,267.19,276.48,290.55,290.31,277.99,284.60,385.07,388.15,393.98,391.32,388.21,390.28,318.27,324.65,328.70
2016-09-10 22:07:03.402000,L8,219.04,247.37,239.74,262.29,292.87,295.92,325.36,319.49,275.67,261.17,263.96,209.81,,,287.72,297.54,312.68,301.56,300.27,245.54,282.01,313.38,317.71,299.78,318.84,322.96,189.32,226.90,256.97,342.02,323.78,335.24,340.06,333.36,315.37,308.45,323.22,324.62,287.89,298.66,291.15,298.29,335.75,336.70,275.97,274.46,270.53,269.19,263.07,284.84,273.42,265.67,267.72,265.96,264.21,243.41,,243.29,240.43,232.64,233.90,234.28,243.34,256.04,267.30,276.14,280.42,272.74,273.79,281.01,240.67,280.62,293.41,293.45,299.61,305.35,316.16,321.83
2016-10-12 22:07:09.122000,L8,393.83,346.80,405.81,400.76,419.77,405.58,405.52,401.24,394.90,325.47,309.11,297.75,306.40,398.51,399.74,351.32,404.91,402.15,395.55,388.76,386.36,389.67,382.90,390.11,398.43,403.21,407.33,407.04,414.58,423.64,430.73,416.61,406.77,391.42,383.39,395.08,400.89,387.17,392.76,405.81,405.92,419.97,406.08,418.16,397.90,404.64,402.45,405.87,414.16,403.41,403.15,387.81,391.72,400.14,389.23,387.17,385.36,387.44,394.57,408.49,405.40,396.09,405.37,402.85,408.33,406.48,425.13,413.23,430.03,415.76,416.57,423.53,435.86,430.26,428.50,432.64,427.71,430.47
2016-11-22 22:00:59.693000,L8,346.05,335.70,357.80,328.26,347.62,386.61,386.02,386.38,344.78,311.14,302.38,264.52,301.81,323.86,364.98,342.94,362.77,360.09,352.82,362.43,324.38,357.55,359.55,344.69,358.03,365.74,365.98,398.26,408.83,385.66,372.58,373.08,386.39,372.74,371.86,362.07,363.24,370.47,385.53,376.40,382.11,388.33,381.36,386.02,387.99,381.34,377.70,377.17,381.23,373.45,372.50,368.88,365.60,367.39,368.19,364.68,372.60,376.00,368.36,373.42,385.16,385.42,397.47,396.97,386.75,403.55,410.74,399.95,401.76,412.88,409.56,434.83,455.08,413.13,430.04,428.10,427.00,432.30
2016-12-15 22:07:06.028000,L8,411.31,418.14,403.74,403.27,404.28,405.33,413.11,397.60,390.22,386.65,322.18,318.40,320.03,376.23,376.96,369.82,390.56,378.17,377.31,372.58,374.33,389.35,384.98,397.37,400.99,400.18,405.29,394.97,394.81,404.62,393.29,386.99,384.97,383.61,379.25,389.44,394.70,393.10,383.84,391.77,388.94,395.32,406.16,395.01,387.51,375.27,373.15,375.57,379.80,374.55,377.20,375.11,372.89,369.08,370.22,380.62,377.51,369.22,377.77,376.18,373.26,378.10,374.31,386.07,397.96,401.63,409.09,406.62,409.60,426.94,426.44,428.23,414.50,412.65,411.67,413.90,416.90,411.83
2017-01-25 22:00:44.753000,L8,300.33,313.30,349.90,354.82,348.49,346.49,365.39,394.19,340.85,312.83,295.31,267.16,292.38,321.28,371.07,343.14,374.23,374.01,359.81,362.19,373.93,384.88,350.63,361.58,376.25,386.44,363.46,371.80,414.11,406.84,407.72,388.90,423.36,397.36,387.05,355.34,374.12,375.37,376.90,370.41,386.20,385.75,386.16,342.22,378.72,370.61,388.55,377.20,390.14,366.02,347.96,387.31,367.38,362.45,365.74,442.19,432.57,462.25,490.70,513.15,487.53,387.49,386.48,396.25,396.26,400.36,398.18,404.11,419.68,416.88,418.01,406.02,410.44,407.38,420.06,421.68,415.10,405.16
2017-02-10 22:00:36.499000,L8,478.04,462.38,462.35,462.38,458.60,448.49,444.79,447.55,457.17,450.38,443.61,449.74,463.12,463.72,453.71,447.30,450.74,449.63,451.20,442.88,420.71,431.25,420.29,425.73,425.79,418.02,466.23,478.70,494.38,470.34,478.32,458.10,458.39,440.75,448.74,452.51,430.40,417.57,401.85,456.55,472.86,435.04,467.67,460.07,440.00,433.91,432.09,427.99,434.90,432.94,433.88,434.08,443.01,442.30,416.40,428.35,428.97,426.36,430.75,408.82,415.62,418.84,434.72,431.69,446.68,447.73,444.53,476.21,460.15,463.92,458.56,461.49,430.86,443.19,463.68,444.36,439.27,443.25
2017-03-30 22:00:14.213000,L8,287.48,301.69,340.93,303.30,337.92,360.98,373.07,359.62,329.92,303.79,285.03,244.17,279.13,290.61,321.22,330.08,346.15,337.01,339.78,350.07,309.59,345.19,348.43,333.16,350.48,353.51,353.19,360.01,370.49,372.11,366.17,358.63,368.31,363.68,355.57,356.36,360.10,359.11,366.69,365.80,372.71,368.86,403.73,272.62,311.48,369.63,307.36,362.51,383.84,282.26,,355.07,360.28,285.57,353.30,347.05,297.34,335.54,295.14,358.58,370.17,367.51,296.40,361.78,378.34,381.74,375.10,388.29,391.56,372.47,393.91,401.30,411.65,407.69,405.16,396.51,402.48,354.08
2017-04-22 22:06:12.286000,L8,384.52,339.18,346.17,358.63,344.97,384.49,383.32,381.46,378.34,369.47,294.00,251.50,283.88,297.67,364.59,342.10,365.47,358.74,357.87,362.12,348.70,361.44,362.35,356.09,362.94,365.38,364.92,380.60,380.46,379.74,377.38,372.43,378.15,371.73,370.02,364.62,364.09,369.62,368.40,370.56,377.17,373.61,378.23,382.49,378.89,373.78,370.78,368.41,370.78,369.18,364.03,360.73,354.94,358.57,294.90,294.69,296.72,301.42,297.64,293.85,276.59,303.31,281.73,290.38,382.67,388.56,397.06,392.96,391.55,396.49,397.52,405.67,408.56,411.30,407.57,409.48,333.95,340.82
2017-05-01 21:59:55.729000,L8,421.80,417.11,414.30,410.23,410.39,402.54,393.77,390.18,386.79,376.42,296.48,274.14,288.35,314.59,371.48,364.53,371.88,370.66,363.31,391.04,365.03,371.37,370.24,367.59,372.10,372.26,396.55,397.37,401.49,406.29,400.82,394.00,391.87,379.62,377.60,378.07,373.82,377.70,380.35,376.36,383.54,387.84,381.85,387.58,388.93,377.94,375.22,376.98,368.61,374.47,370.70,362.19,363.17,364.92,362.77,281.33,296.96,293.05,295.47,296.96,293.98,300.24,290.87,298.82,398.53,403.70,400.95,403.40,404.63,428.81,405.24,416.11,415.87,414.87,414.07,327.34,334.44,342.42
2017-05-08 22:06:11.201000,L8,381.55,338.27,344.72,360.84,345.18,389.52,389.93,384.29,384.03,314.04,291.44,252.82,281.60,300.81,364.24,333.31,363.42,358.66,353.69,359.09,313.05,357.44,365.36,346.39,360.41,362.34,362.19,376.98,383.24,382.64,372.94,370.63,392.58,370.87,367.60,366.56,364.17,366.20,369.25,371.88,378.21,382.27,375.84,377.99,388.47,372.81,367.12,373.57,371.36,365.48,367.48,356.45,357.73,358.42,302.35,316.41,303.75,330.30,305.50,305.18,306.30,302.28,305.78,296.17,323.03,398.66,398.70,402.88,384.50,394.97,397.15,328.89,414.96,408.41,412.75,328.90,342.40,339.06
2017-05-24 22:06:22.329000,L8,212.05,244.29,238.72,261.39,289.82,298.12,330.59,319.36,274.83,260.86,268.04,200.44,258.89,258.86,294.94,305.26,314.59,302.47,303.29,309.89,284.22,313.91,319.06,304.61,318.58,324.64,326.02,323.90,345.50,339.43,315.96,,224.24,256.32,306.58,271.46,244.11,245.65,251.17,252.59,246.87,254.35,253.65,259.47,261.89,265.44,263.17,258.44,259.92,261.00,263.78,260.47,256.38,261.26,251.97,242.55,,233.50,230.65,225.19,225.23,228.03,234.43,249.17,260.61,266.80,270.51,260.79,267.57,266.10,241.90,271.50,280.86,284.94,166.53,,,
2017-06-25 22:06:35.560000,L8,392.63,342.29,402.31,392.64,391.17,397.25,403.32,396.53,389.77,388.71,290.61,267.66,287.59,305.48,383.50,366.04,383.43,391.06,356.33,383.84,346.85,361.68,364.97,487.39,499.20,476.29,505.41,519.21,516.87,532.18,511.47,374.89,372.47,376.65,366.46,369.94,360.94,372.51,374.89,376.25,380.73,394.15,305.73,381.54,386.39,367.96,363.05,382.61,277.37,290.94,280.01,273.98,280.71,276.74,275.65,265.05,252.38,254.39,252.00,243.71,249.40,246.84,259.34,261.68,283.12,280.77,292.63,283.95,283.92,291.45,262.81,294.33,298.03,305.74,309.29,319.88,328.41,332.83
2017-07-04 22:00:26.578000,L8,326.18,405.04,403.60,414.25,407.92,406.60,404.28,399.33,400.18,359.54,289.96,281.70,289.80,323.46,398.60,397.38,412.08,411.71,363.08,355.91,312.53,343.61,362.33,344.82,353.70,358.33,360.34,374.20,396.98,385.64,374.41,374.57,377.08,369.16,367.63,367.21,364.37,363.61,367.76,369.65,373.41,376.21,374.97,377.99,378.37,369.09,359.02,359.46,286.59,344.07,297.08,283.64,280.48,287.94,279.10,291.82,264.21,265.64,280.84,270.36,278.87,284.42,291.13,334.35,307.51,300.93,357.28,389.65,295.02,386.09,395.25,307.17,307.30,318.44,316.88,331.49,363.39,343.92
