dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,nzd0301-0026,nzd0301-0027,nzd0301-0045,nzd0301-0046,nzd0301-0047,satname
2023-08-21 22:06:40+00:00,288.91333333333336,325.415,347.03000000000003,320.1633333333333,330.42571428571426,329.8525,345.784,336.04333333333335,315.625,299.74,277.9766666666667,,269.39875,289.1485714285714,324.8314285714286,319.27625,328.76142857142855,327.8285714285715,323.24125,328.0214285714286,298.733,329.38222222222225,332.01000000000005,315.49749999999995,328.64,333.2142857142857,340.52,342.33500000000004,315.69666666666666,331.44,342.45666666666665,342.0,331.145,335.09,332.295,329.02666666666664,319.6066666666666,,263.67,335.03,292.63,271.46666666666664,272.265,268.3433333333333,269.44666666666666,275.1566666666667,260.3,249.77666666666664,257.2033333333333,238.31000000000003,241.76000000000005,263.44,248.03,286.77,292.51,,265.62,305.27,312.19,315.5366666666667,307.56,314.43,306.47,356.25,302.33,,297.61,299.10999999999996,287.3,287.02,301.265,290.77,316.25,335.20714285714286,322.2925,273.27666666666664,267.9433333333333,268.8066666666667,L9
2023-08-22 22:00:38+00:00,288.91333333333336,325.415,347.03000000000003,320.1633333333333,330.42571428571426,324.196,343.8633333333334,333.50714285714287,310.44571428571425,295.08714285714285,274.4371428571429,,269.39875,289.1485714285714,322.66625,317.6822222222222,327.3675,325.9775,321.0188888888889,326.0625,297.1227272727273,327.90400000000005,330.87874999999997,313.87555555555554,327.4425,331.74625,341.225,342.332,317.40999999999997,335.96500000000003,342.375,340.00333333333333,329.99333333333334,327.69,330.08,327.8225,322.0825,331.06,300.305,335.03,279.2133333333333,266.735,268.88666666666666,265.015,259.1775,270.38,259.6325,245.84249999999997,256.46500000000003,240.9,240.26666666666668,263.44,248.03,286.77,292.51,,265.62,305.27,312.19,315.5366666666667,307.56,314.43,306.47,356.25,302.33,,297.61,299.10999999999996,283.84,285.2266666666667,294.9633333333333,291.7,316.25,333.5,320.11199999999997,270.4375,263.075,264.595,L8
2023-08-29 22:06:50+00:00,287.2285714285714,325.7514285714286,346.7483333333334,320.1633333333333,330.32875,324.196,346.05,335.24125000000004,310.44571428571425,295.695,275.06125000000003,,269.7066666666667,288.99375,324.28666666666663,318.651,328.64,327.6377777777778,321.94,327.7366666666667,297.62916666666666,328.6918181818182,332.29,314.614,328.62888888888887,332.76444444444445,341.225,342.332,317.40999999999997,335.96500000000003,342.375,340.00333333333333,329.99333333333334,327.69,330.08,327.8225,322.0825,331.06,300.305,335.03,279.2133333333333,266.735,268.88666666666666,265.015,259.1775,270.38,259.6325,245.84249999999997,256.46500000000003,240.9,240.26666666666668,263.44,248.03,286.77,274.76500000000004,252.66,265.3566666666666,291.7366666666667,303.6875,308.4075,307.56,314.43,306.47,356.25,302.33,,294.41,301.955,291.03000000000003,290.90250000000003,294.9633333333333,306.27666666666664,331.735,335.09,320.11199999999997,270.4375,263.075,264.595,L8
2023-08-30 22:00:35+00:00,287.2285714285714,325.7514285714286,346.7483333333334,320.1633333333333,330.32875,321.0783333333333,344.7225,333.41333333333336,306.4175,292.03666666666663,275.06125000000003,,269.7066666666667,284.71555555555557,320.945,317.22545454545457,326.912,326.041,320.1881818181818,326.892,296.3876923076923,327.64500000000004,331.73699999999997,313.7990909090909,328.021,332.069,343.12,343.375,323.49,338.90000000000003,343.77,340.8625,331.2675,328.28,331.11,328.952,324.678,334.555,314.52,336.50333333333333,279.2133333333333,266.735,268.88666666666666,265.332,263.998,269.586,260.11,249.37399999999997,258.02200000000005,243.78000000000003,242.97750000000002,256.1466666666667,242.04000000000002,260.28,259.4566666666667,252.66,265.3566666666666,291.7366666666667,303.6875,308.4075,307.56,314.43,306.47,356.25,302.33,,294.41,297.122,289.95666666666665,290.594,295.88,304.9475,325.31666666666666,334.38,322.015,270.4375,268.37199999999996,263.764,L9
2023-09-06 22:06:50+00:00,287.2285714285714,325.7514285714286,346.7483333333334,320.1633333333333,329.1475,319.15857142857146,344.39375,333.1455555555556,305.30875000000003,291.56888888888886,274.8225,,269.71111111111105,284.79555555555555,320.68600000000004,316.82272727272726,326.568,325.69300000000004,318.9636363636364,326.204,296.4630769230769,327.5358333333333,331.489,313.91181818181815,327.745,331.965,343.76599999999996,344.2816666666667,327.69399999999996,343.87999999999994,345.988,342.31249999999994,334.945,329.195,333.0075,327.756,325.93499999999995,324.3333333333333,329.18666666666667,341.15999999999997,264.01,256.395,259.1066666666666,256.74999999999994,254.20749999999998,259.435,257.255,244.14249999999998,256.1775,240.45000000000002,239.85666666666668,260.66,236.05,260.28,259.4566666666667,252.66,281.17499999999995,282.82000000000005,295.19666666666666,304.86000000000007,307.56,314.43,306.47,,302.33,,294.41,300.615,288.934,289.6175,292.1875,307.975,319.2866666666667,334.281,322.05,262.39,262.645,253.93250000000006,L9
2023-09-07 22:00:37+00:00,287.2285714285714,328.26875,346.7483333333334,323.63714285714286,329.1475,319.15857142857146,344.39375,333.1455555555556,305.30875000000003,291.56888888888886,276.84444444444443,265.13,271.802,284.79555555555555,320.68600000000004,316.82272727272726,326.568,325.69300000000004,318.9636363636364,326.204,296.4630769230769,327.5358333333333,331.489,313.91181818181815,327.745,331.965,343.76599999999996,344.2816666666667,327.69399999999996,343.87999999999994,345.988,342.31249999999994,334.945,329.195,333.0075,327.756,325.93499999999995,324.3333333333333,329.18666666666667,341.15999999999997,264.01,256.395,259.1066666666666,256.74999999999994,254.20749999999998,259.435,257.255,244.14249999999998,256.1775,240.45000000000002,239.85666666666668,260.66,236.05,260.28,259.4566666666667,252.66,281.17499999999995,282.82000000000005,295.19666666666666,304.86000000000007,307.56,314.43,306.47,,302.33,,294.41,300.615,288.934,289.6175,292.1875,307.975,319.2866666666667,334.281,322.05,262.39,262.645,253.93250000000006,L8
2023-09-15 22:00:44+00:00,287.2285714285714,328.26875,346.7483333333334,323.63714285714286,324.52444444444444,317.1875,343.55888888888893,331.771,302.6588888888889,289.224,274.851,265.13,270.8818181818182,282.76899999999995,320.60181818181815,316.28416666666664,326.0009090909091,324.7809090909091,317.8775,325.74727272727273,295.46500000000003,326.8453846153846,330.9836363636363,313.0758333333333,327.2309090909091,331.29727272727274,344.20166666666665,344.36,330.41,344.65999999999997,346.52833333333336,342.174,335.434,329.674,333.154,328.8433333333333,328.38199999999995,328.2975,332.0725,340.97999999999996,264.01,256.395,259.1066666666666,260.40999999999997,257.986,265.082,259.48400000000004,248.46999999999997,259.234,244.66800000000003,243.6225,256.74666666666667,237.93,252.52999999999997,252.00750000000002,242.79,265.18666666666667,282.82000000000005,295.19666666666666,293.6725,307.56,305.675,304.055,309.5,300.77,,294.41,300.615,288.934,291.682,294.334,307.975,317.59000000000003,333.52454545454543,323.4814285714286,262.39,265.178,257.274,L9
2023-10-08 22:06:58+00:00,288.9525,336.764,350.0166666666667,339.898,322.63142857142856,305.35833333333335,339.3828571428571,323.87142857142857,286.0166666666667,282.7185714285714,271.38,265.13,268.8275,277.55571428571426,311.47625,311.5733333333333,319.7725,317.76750000000004,312.1688888888889,318.8775,294.73083333333335,323.265,325.97625,307.65,321.95125,325.57125,344.20166666666665,344.36,330.41,344.65999999999997,346.52833333333336,342.174,335.434,329.674,333.154,328.8433333333333,328.38199999999995,328.2975,332.0725,340.97999999999996,264.01,256.395,259.1066666666666,260.40999999999997,257.986,265.082,259.48400000000004,248.46999999999997,259.234,244.66800000000003,243.6225,256.74666666666667,237.93,252.52999999999997,252.00750000000002,242.79,265.18666666666667,282.82000000000005,295.19666666666666,293.6725,307.56,305.675,304.055,309.5,300.77,,294.41,300.615,288.934,291.682,294.334,307.975,317.59000000000003,326.65625,323.4814285714286,262.39,265.178,257.274,L9
2023-11-10 22:00:47+00:00,287.2633333333333,344.15999999999997,350.0166666666667,334.194,323.2371428571428,305.35833333333335,339.3828571428571,323.87142857142857,286.0166666666667,282.7185714285714,274.79375,260.48499999999996,271.4433333333333,277.55571428571426,317.49555555555554,315.99300000000005,319.7725,317.76750000000004,305.9725,318.8775,295.69083333333333,321.0333333333333,325.97625,307.65,321.95125,325.57125,344.20166666666665,344.36,330.41,344.65999999999997,346.52833333333336,342.174,335.434,329.674,333.154,328.8433333333333,328.38199999999995,328.2975,332.0725,340.97999999999996,264.01,256.395,259.1066666666666,260.40999999999997,257.986,265.082,259.48400000000004,248.46999999999997,259.234,244.66800000000003,243.6225,256.74666666666667,237.93,252.52999999999997,252.00750000000002,242.79,265.18666666666667,282.82000000000005,295.19666666666666,293.6725,307.56,305.675,304.055,309.5,300.77,,294.41,300.615,288.934,291.682,294.334,307.975,317.59000000000003,326.65625,323.4814285714286,262.39,265.178,257.274,L8
2023-12-19 22:07:03+00:00,287.2633333333333,344.15999999999997,350.0166666666667,334.194,323.2371428571428,305.35833333333335,339.3828571428571,323.87142857142857,286.0166666666667,282.7185714285714,276.90666666666664,264.03666666666663,273.79,277.55571428571426,317.49555555555554,315.99300000000005,319.7725,317.76750000000004,305.9725,318.8775,295.69083333333333,321.0333333333333,325.97625,307.65,321.95125,325.57125,344.20166666666665,344.36,330.41,344.65999999999997,346.52833333333336,342.174,335.434,329.674,333.154,328.8433333333333,328.38199999999995,328.2975,332.0725,340.97999999999996,264.01,256.395,259.1066666666666,260.40999999999997,257.986,265.082,259.48400000000004,248.46999999999997,259.234,244.66800000000003,243.6225,256.74666666666667,237.93,252.52999999999997,252.00750000000002,242.79,265.18666666666667,282.82000000000005,295.19666666666666,293.6725,307.56,305.675,304.055,309.5,300.77,,294.41,300.615,288.934,291.682,294.334,307.975,317.59000000000003,326.65625,323.4814285714286,262.39,265.178,257.274,L8
2024-02-05 22:06:55+00:00,277.12,346.3675,345.34,331.63,321.90833333333336,305.354,340.575,325.28999999999996,287.81800000000004,280.6742857142857,277.09999999999997,264.03666666666663,276.58714285714285,266.268,322.6485714285714,317.46285714285716,322.025,320.8883333333334,308.40000000000003,323.16,296.1925,321.18666666666667,329.1933333333333,307.4133333333333,324.9266666666667,328.06166666666667,347.94500000000005,347.846,340.37750000000005,344.65999999999997,348.172,342.174,335.434,329.674,333.154,330.90199999999993,335.0925,328.2975,332.0725,340.97999999999996,264.01,259.38666666666666,261.545,264.6625,261.84499999999997,268.76500000000004,262.28000000000003,254.07499999999996,261.96999999999997,245.71250000000003,247.77,245.24,237.93,235.40999999999997,238.5066666666667,242.79,249.01999999999998,264.67,278.18,273.565,,296.92,301.64,309.5,299.21,,288.01,294.1400000000001,288.99,291.682,294.334,307.975,317.59000000000003,330.3233333333333,329.18199999999996,264.2,269.45,260.46000000000004,L8
2024-02-14 22:00:43+00:00,290.485,345.306,349.1,327.5,324.7685714285714,305.354,340.575,325.28999999999996,287.81800000000004,280.6742857142857,277.09999999999997,264.03666666666663,276.58714285714285,266.268,322.6485714285714,317.46285714285716,322.025,320.8883333333334,308.40000000000003,323.16,296.1925,321.18666666666667,329.1933333333333,307.4133333333333,324.9266666666667,328.06166666666667,347.94500000000005,347.846,340.37750000000005,344.65999999999997,348.172,342.174,335.434,329.674,333.154,330.90199999999993,335.0925,328.2975,332.0725,340.97999999999996,264.01,259.38666666666666,261.545,264.6625,261.84499999999997,268.76500000000004,262.28000000000003,254.07499999999996,261.96999999999997,245.71250000000003,247.77,245.24,237.93,235.40999999999997,238.5066666666667,242.79,249.01999999999998,264.67,278.18,273.565,,296.92,301.64,309.5,299.21,,288.01,294.1400000000001,288.99,291.682,294.334,307.975,317.59000000000003,330.3233333333333,329.18199999999996,264.2,269.45,260.46000000000004,L8
2024-02-21 22:06:53+00:00,285.68333333333334,345.306,345.95666666666665,322.73833333333334,325.46,316.8775,345.598,330.236,294.4225,286.885,281.59625,264.03666666666663,278.53000000000003,272.488,328.135,322.27500000000003,326.24799999999993,326.058,314.068,329.288,301.8414285714286,325.84399999999994,333.28000000000003,311.976,329.16600000000005,332.32000000000005,349.48,347.7833333333333,346.32,346.04999999999995,349.38000000000005,343.15333333333336,337.23,335.37,334.67,330.94666666666666,336.615,327.3766666666667,330.45,340.03499999999997,,263.08,260.96,270.825,278.18999999999994,277.0400000000001,265.21000000000004,264.63999999999993,267.85499999999996,258.4200000000001,253.01500000000001,245.24,237.93,235.40999999999997,238.5066666666667,242.79,249.01999999999998,264.67,278.18,273.565,,296.92,301.64,309.5,299.21,,288.01,294.1400000000001,302.19000000000005,299.07666666666665,297.43333333333334,313.09000000000003,317.59000000000003,336.25,339.61,238.54,282.43499999999995,265.54,L8
2024-02-29 22:06:59+00:00,289.965,347.644,346.265,324.50428571428574,326.67125,320.67333333333335,344.4633333333333,328.33666666666664,299.8233333333333,289.64750000000004,281.9057142857143,264.03666666666663,279.59,274.68,335.17249999999996,325.82750000000004,327.02,325.90000000000003,312.48,328.67333333333335,305.64000000000004,325.50666666666666,332.02000000000004,310.99,328.3866666666667,331.62666666666667,348.8700000000001,347.38,345.57500000000005,346.68999999999994,349.39500000000004,343.01,338.30000000000007,337.34,334.905,329.68499999999995,338.17,322.04,324.20000000000005,340.62,,263.08,260.96,275.05,273.1,287.67,268.4,265.78,271.46,261.54,254.92,248.92,239.81,237.03,229.66,232.92,233.21,,,260.11,,296.92,301.64,309.5,299.21,,,,,299.94,296.83500000000004,302.88,305.33000000000004,335.15000000000003,342.30333333333334,238.54,275.31,270.64,L9
2024-03-09 22:00:50+00:00,287.63,337.178,344.9433333333334,318.0314285714286,331.83125,335.8566666666666,352.3766666666667,337.4766666666667,313.56,296.9325,282.1933333333333,263.48999999999995,280.524,285.5233333333333,342.07,331.3875,334.77666666666664,333.67,325.79,337.47333333333336,311.858,332.15333333333336,338.25666666666666,318.3066666666667,335.07,337.9066666666667,346.38,344.83,343.99,347.0,349.23,341.62,337.39,340.04,333.74,334.28,338.17,340.19,340.73,340.62,,,,275.05,273.1,287.67,268.4,265.78,271.46,261.54,254.92,248.92,239.81,237.03,229.66,232.92,233.21,,,260.11,,296.92,301.64,309.5,299.21,,,,,299.94,302.92,,312.5,343.6466666666666,345.62,,275.31,270.64,L9
2024-04-25 22:06:16+00:00,285.82,330.24666666666667,343.63250000000005,312.81,337.16285714285715,352.3233333333333,358.55,345.6033333333333,330.15333333333336,305.24,285.2666666666667,263.48999999999995,281.90200000000004,294.58,346.32,335.83,341.60999999999996,342.1933333333333,335.34,344.40333333333336,315.535,337.98,343.8,325.9866666666667,340.88,343.8766666666666,,,,,,,,348.49,,,,,,,,,,,,290.64,,268.46,269.03,258.04,255.67,246.94,245.63,,,,278.3,305.09,290.86,314.99,294.8,299.53,289.14,308.78,,,304.36,322.37,329.09,330.67,305.98,309.63,316.07,350.6033333333333,359.17,,,,L8
2024-04-26 22:00:16+00:00,283.938,324.83142857142855,342.592,310.23375,335.88375,352.34000000000003,357.2675,343.9325,329.625,303.84000000000003,283.48285714285714,263.48999999999995,279.6566666666667,292.45,344.036,333.52,340.9425,341.5475,334.95500000000004,343.085,313.992,337.40000000000003,343.3125,325.28,340.3225,343.0025,,,,,,,,348.49,,,,,,,,,,,,282.685,264.52,265.65999999999997,267.95,264.905,253.93,245.70999999999998,243.125,235.56,233.03,,291.06000000000006,305.7,290.86,314.99,299.8,302.955,280.74,313.29999999999995,298.14,268.5,307.07,324.53,329.09,332.19500000000005,304.70000000000005,308.315,315.935,349.6975,359.17,,273.92,,L9
2024-05-03 22:06:25+00:00,283.938,324.83142857142855,342.592,310.23375,335.88375,352.34000000000003,357.2675,343.9325,329.625,303.84000000000003,283.48285714285714,263.48999999999995,279.6566666666667,292.45,344.036,333.52,340.9425,341.5475,334.95500000000004,343.085,313.992,337.40000000000003,343.3125,325.28,340.3225,343.0025,,,,,,,,348.49,,,,,,,,,,,,282.685,264.52,265.65999999999997,267.95,264.905,253.93,257.1166666666667,255.20666666666668,256.04499999999996,250.57000000000005,272.06,288.12000000000006,297.49,293.55500000000006,306.27,299.80333333333334,302.955,280.74,313.29999999999995,298.14,268.5,300.23,323.56333333333333,329.24,330.90333333333336,307.98,310.9433333333333,319.0,349.6975,359.17,,273.92,,L9
2024-05-04 21:59:58+00:00,283.105,325.00374999999997,342.0133333333333,308.6144444444445,335.26666666666665,352.806,356.29,343.53000000000003,328.92600000000004,303.49666666666667,282.255,263.48999999999995,278.0628571428571,291.65,342.5083333333334,331.585,340.442,341.246,334.788,343.085,312.86833333333334,336.882,342.912,324.508,340.006,342.756,,,,,,,,348.49,,,,,,,,,,276.9,296.84,281.54333333333335,263.795,264.69666666666666,267.5133333333333,264.83,253.48666666666668,253.79000000000002,251.97,249.73,244.6066666666667,252.36,274.9075,282.95,280.54333333333335,306.27,299.80333333333334,308.75333333333333,285.50333333333333,318.52666666666664,296.48,268.5,294.4925,313.0425,316.13666666666666,321.84000000000003,307.02500000000003,311.01,318.1325,349.29,359.17,,273.08000000000004,,L8
2024-05-19 22:06:18+00:00,283.105,318.2114285714285,342.0133333333333,306.7,333.7188888888889,353.1466666666667,355.7816666666667,342.6466666666667,328.0133333333333,302.73428571428576,278.89375,271.14,274.4271428571429,289.83666666666664,337.1116666666666,325.705,339.79333333333335,340.665,334.0316666666667,341.18,309.02,336.24166666666673,342.28,323.5133333333333,339.02,341.8616666666667,,,,,,,,348.49,,,,,,,,,,272.81999999999994,289.28999999999996,277.6175,263.87,262.53749999999997,266.905,262.6825,252.61,252.084,249.496,246.6875,241.86750000000004,247.73000000000002,269.72,276.298,274.96000000000004,293.33,299.80333333333334,308.75333333333333,285.50333333333333,306.9875,296.48,268.5,294.4925,307.498,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,348.43,359.17,269.3,272.33,263.85,L9
2024-06-04 22:06:11+00:00,283.105,318.2114285714285,342.0133333333333,306.7,329.14500000000004,345.99857142857144,352.5442857142857,338.6471428571428,321.1014285714286,297.8675,278.89375,271.14,274.4271428571429,283.93285714285713,333.0128571428572,322.73857142857145,336.7785714285714,337.1642857142857,330.3528571428572,337.2283333333333,305.5014285714286,333.3514285714286,339.56714285714287,320.91857142857145,336.34999999999997,339.1557142857143,333.7,335.91,314.07,,,,,348.49,,,,,,,,,248.79,264.1733333333333,272.27666666666664,271.562,259.6225,256.39199999999994,262.49,258.084,243.892,252.084,249.496,246.6875,241.86750000000004,247.73000000000002,269.72,276.298,274.96000000000004,293.33,299.80333333333334,308.75333333333333,285.50333333333333,306.9875,296.48,268.5,294.4925,307.498,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,344.31857142857143,334.69,261.225,264.8825,253.66500000000008,L9
2024-06-05 21:59:44+00:00,283.105,318.2114285714285,342.0133333333333,306.7,327.71636363636367,340.58625,350.125,335.61125,315.60375,294.09,278.89375,271.14,274.4271428571429,279.93,329.89,320.59625,334.55875000000003,334.52,327.73,334.64142857142855,302.8875,331.1275,337.66875,318.87625,334.23375,337.07,336.095,339.535,315.9,338.36,,334.95,330.69,334.36,,,,,,,,248.35,253.74,261.18249999999995,265.765,268.02,257.57,251.9983333333333,258.89166666666665,255.4333333333333,241.77833333333334,252.084,249.496,246.6875,241.86750000000004,247.73000000000002,269.72,276.298,274.96000000000004,293.33,299.80333333333334,308.75333333333333,285.50333333333333,306.9875,296.48,268.5,294.4925,307.498,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,341.68375,328.8666666666667,260.73333333333335,261.688,252.70333333333338,L8
2024-06-20 22:05:54+00:00,283.105,318.2114285714285,342.0133333333333,306.7,324.6066666666667,340.58625,350.125,335.61125,315.60375,294.09,276.7628571428572,,271.0133333333333,279.93,329.89,320.59625,334.55875000000003,334.52,327.73,334.64142857142855,301.1822222222222,329.77222222222224,336.51222222222225,317.6644444444444,332.82222222222225,335.8377777777778,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,313.26666666666665,334.82,329.3,,339.1,323.91,,,248.35,253.74,261.18249999999995,265.765,268.02,257.57,251.9983333333333,258.89166666666665,255.4333333333333,241.77833333333334,252.084,249.496,246.6875,241.86750000000004,247.73000000000002,269.72,276.298,274.96000000000004,293.33,299.80333333333334,308.75333333333333,285.50333333333333,306.9875,296.48,268.5,294.4925,307.498,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,339.5077777777778,328.6875,260.73333333333335,261.688,252.70333333333338,L9
2024-06-21 21:59:53+00:00,283.105,318.2114285714285,342.0133333333333,306.7,324.6066666666667,340.58625,350.125,335.61125,315.60375,294.09,277.17625000000004,,271.0133333333333,279.93,329.89,320.59625,334.55875000000003,334.52,327.73,334.64142857142855,301.1822222222222,329.77222222222224,336.51222222222225,317.6644444444444,332.82222222222225,335.8377777777778,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,313.26666666666665,334.82,329.3,,339.1,323.91,,,248.35,253.74,261.18249999999995,265.765,268.02,257.57,251.9983333333333,258.89166666666665,255.4333333333333,241.77833333333334,252.084,249.22333333333333,245.76399999999998,240.55800000000005,245.065,265.49833333333333,271.07666666666665,271.91999999999996,287.01,292.95500000000004,300.9575,282.35749999999996,300.198,290.7366666666667,268.5,291.508,303.8933333333334,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,339.5077777777778,328.6875,260.73333333333335,261.688,252.70333333333338,L8
2024-07-07 22:00:01+00:00,283.105,318.2114285714285,342.0133333333333,306.7,324.6066666666667,340.58625,350.125,335.61125,315.60375,294.09,277.17625000000004,,271.0133333333333,279.93,326.2522222222222,318.50333333333333,332.1166666666667,331.43,327.73,334.64142857142855,299.192,328.035,334.728,315.889,330.875,333.885,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,313.26666666666665,334.82,329.3,,339.1,323.91,,,248.35,253.74,256.996,259.512,264.51142857142855,254.42166666666665,247.27142857142854,252.5142857142857,251.57,236.0957142857143,252.084,249.22333333333333,245.76399999999998,240.55800000000005,245.065,265.49833333333333,271.07666666666665,271.91999999999996,287.01,292.95500000000004,300.9575,282.35749999999996,300.198,290.7366666666667,268.5,291.508,303.8933333333334,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,339.5077777777778,328.6875,260.73333333333335,261.688,249.21500000000003,L8
2024-07-23 22:00:15+00:00,289.4757142857143,318.2114285714285,342.8285714285715,306.7,325.5046153846154,340.58625,350.125,335.61125,315.60375,294.09,277.17625000000004,,271.0133333333333,279.93,326.2522222222222,318.50333333333333,332.1166666666667,331.43,327.73,334.64142857142855,300.54727272727274,329.6918181818182,334.728,317.38000000000005,332.0672727272727,333.885,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,313.26666666666665,334.82,329.3,,339.1,323.91,,,248.35,253.74,256.996,262.265,265.885,255.95142857142858,247.27142857142854,254.80875,252.915,239.30125,251.8216666666667,248.69857142857146,245.76399999999998,240.55800000000005,245.065,270.8357142857143,276.5957142857143,271.91999999999996,283.12600000000003,289.38800000000003,296.788,280.858,295.9916666666667,293.8775,268.5,289.6483333333333,301.37,313.78999999999996,317.586,306.72200000000004,310.316,318.1325,339.5077777777778,328.6875,260.73333333333335,261.688,249.21500000000003,L8
2024-08-31 22:06:39+00:00,289.28,301.92499999999995,341.454,294.24,320.225,337.59,348.52625,333.78249999999997,313.83875,288.6075,274.8071428571428,,269.38666666666666,278.61749999999995,325.3644444444445,317.40111111111105,331.49333333333334,330.8311111111111,327.59,333.9128571428572,300.74727272727273,329.32363636363635,333.79,317.09909090909093,331.4290909090909,333.306,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,295.655,334.82,329.3,,339.1,323.91,,,248.35,253.74,256.996,262.265,265.885,257.06375,247.27142857142854,256.4433333333333,253.62111111111113,243.11111111111111,251.37142857142857,248.69857142857146,252.36666666666665,240.55800000000005,245.065,270.8357142857143,276.5957142857143,273.52,290.1466666666667,289.8933333333334,296.7033333333333,280.858,295.9916666666667,293.8775,268.5,289.6483333333333,303.39375,315.90999999999997,317.99,306.50500000000005,310.59499999999997,318.364,338.05375000000004,327.60249999999996,260.73333333333335,261.688,249.21500000000003,L8
2024-09-01 22:00:24+00:00,289.28,301.92499999999995,341.454,294.24,320.225,337.59,348.52625,333.78249999999997,313.83875,288.6075,274.8071428571428,,274.1385714285714,278.61749999999995,325.3644444444445,317.40111111111105,331.49333333333334,330.8311111111111,327.59,333.9128571428572,300.74727272727273,329.32363636363635,333.79,317.09909090909093,331.4290909090909,333.306,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,295.655,334.82,329.3,,339.1,323.91,,,248.35,253.74,256.996,262.265,265.885,257.06375,247.27142857142854,256.4433333333333,253.62111111111113,243.11111111111111,251.37142857142857,248.69857142857146,252.36666666666665,240.55800000000005,245.065,270.8357142857143,276.5957142857143,273.52,290.1466666666667,289.8933333333334,296.7033333333333,280.858,295.9916666666667,293.8775,268.5,289.6483333333333,303.39375,315.90999999999997,317.99,306.50500000000005,310.59499999999997,318.364,338.05375000000004,327.60249999999996,260.73333333333335,261.688,249.21500000000003,L9
2024-09-17 22:00:28+00:00,290.86,304.7133333333333,341.2425,293.254,318.8377777777778,335.3614285714286,346.67285714285714,331.6557142857143,311.3614285714286,287.06428571428575,277.22714285714284,288.65,277.3157142857143,275.78999999999996,322.88625,315.75874999999996,329.9825,329.3,326.1242857142857,331.8883333333334,299.273,328.258,332.305,315.98900000000003,330.317,331.9011111111111,340.09999999999997,343.22,325.5466666666667,339.655,345.79,337.92499999999995,332.73,295.655,334.82,329.3,,339.1,323.91,,,248.35,253.74,256.996,262.265,265.885,257.06375,247.27142857142854,256.4433333333333,253.62111111111113,243.11111111111111,251.37142857142857,248.69857142857146,252.36666666666665,240.55800000000005,245.065,270.8357142857143,276.5957142857143,273.52,290.1466666666667,289.8933333333334,296.7033333333333,280.858,295.9916666666667,293.8775,268.5,289.6483333333333,303.39375,315.90999999999997,317.99,306.50500000000005,310.59499999999997,318.364,335.79857142857145,327.60249999999996,260.73333333333335,261.688,249.21500000000003,L9
