dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0023,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0042,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0138,nzd0310-0139,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0171,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0079,nzd0310-0080,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0134,nzd0310-0135,nzd0310-0137,nzd0310-0005,nzd0310-0006,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0071,nzd0310-0072,nzd0310-0085,nzd0310-0089,nzd0310-0090,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0065,nzd0310-0066,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0049,nzd0310-0058,nzd0310-0059,nzd0310-0136,nzd0310-0014,nzd0310-0015
2018-10-20 21:54:20.636000,L8,314.10,290.25,260.88,259.17,204.07,278.15,288.22,282.76,295.67,248.78,255.39,238.15,222.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.27,309.75,316.53,305.98,314.69,266.04,261.12,260.60,263.60,291.26,297.17,275.18,271.94,280.44,277.90,,,,,,279.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.40,247.31,270.79,265.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05 21:54:24.009000,L8,315.66,291.54,264.75,266.52,205.76,286.95,291.95,287.82,295.91,268.55,261.21,249.12,228.61,214.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.83,311.46,319.73,307.04,314.49,268.74,259.95,261.54,263.74,266.00,295.37,275.03,282.20,299.52,291.94,,,,,,282.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.35,253.21,271.15,266.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12 22:00:35.361000,L8,314.30,289.44,263.75,256.56,204.75,287.30,289.26,287.34,295.67,298.92,270.23,251.60,226.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.03,312.67,321.23,309.97,282.36,270.02,262.04,264.83,264.97,267.69,265.25,268.68,256.73,257.76,271.62,,,,,,282.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.73,249.48,270.63,265.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07 21:54:21.936000,L8,314.36,289.05,264.40,262.60,205.21,286.50,288.87,287.35,292.15,273.88,261.22,250.95,232.84,216.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.65,310.63,316.54,303.32,279.75,260.19,257.62,260.42,264.16,267.50,293.01,268.31,276.41,278.65,281.82,,,,,,281.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.99,255.63,270.14,266.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14 22:00:31.254000,L8,306.26,283.42,247.22,218.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.78,304.67,297.73,264.94,255.01,248.40,253.18,255.81,257.71,254.53,235.96,242.38,235.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08 21:54:19.848000,L8,316.63,291.00,263.73,269.08,206.12,283.74,290.57,292.43,291.54,270.07,261.32,250.38,237.81,227.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.64,309.49,313.34,313.37,298.30,265.60,259.91,258.66,262.07,292.58,290.92,269.69,271.79,273.71,273.23,,,,,,280.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.28,253.71,269.76,266.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31 22:00:25.273000,L8,314.59,291.09,259.13,259.51,205.99,287.04,290.88,288.68,295.43,269.86,260.30,249.43,233.44,214.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.91,307.62,319.62,308.51,280.03,261.70,262.52,291.08,265.53,268.08,308.20,254.11,259.45,284.99,283.78,,,,,,279.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.90,254.88,271.61,265.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-16 22:00:23.352000,L8,317.10,289.54,268.98,255.31,206.74,280.42,290.63,289.20,293.05,255.96,260.12,250.14,232.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.96,308.38,316.59,303.36,282.54,266.86,261.68,259.56,288.85,270.05,293.75,275.01,280.26,293.28,296.04,,,,,,279.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.35,251.82,268.28,266.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25 21:54:10.323000,L8,341.53,292.10,291.61,268.37,255.71,278.74,287.82,287.16,254.11,255.90,253.84,245.43,226.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.88,307.64,315.25,301.09,276.27,260.52,257.25,275.26,296.86,291.11,294.03,289.60,272.99,286.79,292.97,,,,,,269.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.84,265.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04 22:00:18.869000,L8,312.11,287.99,258.36,256.61,204.43,263.72,267.36,275.91,242.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.63,311.24,300.60,270.73,257.86,250.80,255.84,258.72,259.51,256.00,240.68,243.40,254.83,255.44,,,,,,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16 21:54:03.824000,L8,322.00,297.43,272.24,245.57,221.39,266.62,291.00,283.18,259.16,248.72,257.75,248.44,229.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.13,308.95,320.53,307.56,281.60,267.86,260.65,263.67,264.72,268.62,270.70,266.10,262.17,267.25,270.84,,,,,,276.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.51,272.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23 22:00:18.688000,L8,319.36,298.14,269.18,244.38,217.99,264.62,286.32,284.27,256.36,248.43,251.16,245.12,227.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.58,305.26,316.46,307.66,279.57,265.75,258.56,262.07,265.13,266.38,265.70,253.54,257.90,262.88,262.96,,,,,,279.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.28,274.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08 22:00:26.359000,L8,333.57,304.38,276.35,242.96,221.62,269.21,292.50,285.88,270.83,251.21,248.05,246.76,232.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.93,309.38,296.05,,,,,323.93,353.90,346.45,347.66,327.63,306.77,300.30,294.23,298.42,301.02,282.77,275.74,274.53,290.69,273.52,,,,,,284.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.80,283.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10 22:00:35.303000,L8,317.65,292.69,267.92,242.96,219.76,264.24,285.84,279.06,254.01,242.41,242.07,225.39,222.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.64,305.95,315.04,306.62,283.31,266.34,259.57,264.81,265.41,271.63,271.88,262.20,263.50,293.04,269.03,,,,,,259.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.71,276.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04 21:54:33.055000,L8,317.07,293.75,269.08,244.31,224.40,266.29,287.88,284.19,254.61,249.83,251.51,225.20,228.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.94,309.47,323.88,308.50,281.64,266.97,259.21,277.76,299.81,291.58,272.33,276.58,262.84,266.97,261.83,,,,,,283.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.65,269.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27 22:00:50.444000,L8,317.25,292.20,261.96,237.05,215.50,265.83,269.03,276.53,249.26,239.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.65,312.66,303.46,274.00,262.73,256.41,258.53,261.37,261.57,257.11,253.44,261.29,257.96,263.55,,,,,,259.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07 21:54:50.962000,L8,311.79,289.40,261.04,232.53,204.72,262.70,265.60,274.17,247.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.92,307.59,297.43,266.83,259.90,252.83,253.86,256.40,263.35,262.10,255.76,264.92,256.01,273.65,,,,,,259.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23 21:54:52.208000,L8,314.73,290.26,262.37,233.95,206.90,265.14,268.47,277.56,252.16,240.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.12,304.78,314.35,304.50,293.51,269.17,261.47,270.93,266.10,272.17,276.20,259.08,270.59,274.28,275.01,,,,,,261.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.59,238.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30 22:01:02.711000,L8,313.71,288.87,261.38,233.11,205.61,265.29,270.04,279.47,250.85,236.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.36,305.08,316.22,309.77,296.69,265.46,263.09,259.81,285.06,267.52,281.19,266.18,270.73,286.15,286.45,,,,,,265.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26,237.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 21:54:50.637000,L8,319.27,292.95,266.85,235.33,212.19,285.42,290.72,287.93,296.52,271.98,260.71,247.83,231.94,217.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.39,312.71,322.20,306.13,300.67,269.20,285.73,278.05,287.29,281.05,285.92,271.21,280.25,285.04,284.59,,,,,,279.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.91,252.92,266.40,266.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10 21:54:46.808000,L8,318.87,291.16,263.68,230.98,207.40,284.35,289.36,284.05,293.08,268.17,257.68,246.85,227.67,212.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.06,316.19,319.51,303.96,278.58,266.89,262.37,261.10,265.53,266.49,294.22,281.83,281.30,269.55,299.18,,,,,,280.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.32,251.37,265.87,265.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26 21:54:43.314000,L8,312.50,288.72,259.42,227.35,205.51,280.50,286.04,285.59,288.34,254.89,254.24,242.03,223.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.53,307.64,312.73,299.37,274.29,259.93,256.87,264.74,292.01,267.99,285.22,266.26,281.45,280.82,284.80,,,,,,277.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.55,245.84,264.55,265.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02 22:00:51.777000,L8,319.91,291.25,264.38,233.75,207.53,278.60,282.55,281.00,254.31,240.47,249.10,240.74,207.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.24,292.27,311.56,346.58,359.64,355.49,359.88,386.23,395.93,375.24,364.43,353.61,317.46,337.06,339.10,343.33,339.50,340.81,338.35,321.85,,,,,,,,275.20,,,,,,,,,,,,230.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.69,,,,240.45,244.83,257.65,260.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 21:54:39.654000,L8,313.41,289.69,261.98,229.71,206.49,283.15,287.97,284.57,287.19,267.73,258.45,244.16,228.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.78,312.83,315.01,302.11,306.49,292.32,288.18,284.75,294.35,289.36,292.73,271.50,287.66,289.77,281.33,,,,,,277.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.81,235.58,249.52,264.44,265.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27 21:54:35.181000,L8,315.72,290.79,262.59,230.29,209.57,283.49,287.86,287.26,289.75,268.53,259.60,243.33,228.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.71,314.61,316.96,302.16,281.97,267.25,267.26,265.68,266.29,266.17,267.11,247.58,278.26,278.21,280.35,,,,,,282.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.28,251.08,267.32,267.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19 22:00:40.027000,L8,319.86,292.25,263.85,234.24,208.09,288.47,292.40,325.53,304.44,295.49,265.05,255.94,238.74,220.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.91,314.17,318.56,307.66,281.18,269.74,265.11,270.46,280.29,293.46,271.35,257.94,288.93,286.53,289.48,,,,,,286.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.61,258.81,275.05,272.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15 21:54:19.505000,L8,318.33,302.59,288.46,,,282.69,290.96,288.97,299.79,283.29,262.68,247.35,227.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.36,,,,,,294.72,321.49,310.65,317.43,307.92,282.92,259.38,267.35,267.45,268.19,271.69,305.94,264.30,279.15,282.71,273.55,,,,,,279.50,,,,,,,,,256.19,253.18,255.06,262.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.05,197.91,,,,,,,252.54,261.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.29,325.37,277.87,325.73,,,,,,,,,,,,,
2020-04-16 21:54:03.603000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.08,309.93,315.71,301.33,266.25,248.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23 22:00:11.077000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.85,311.32,299.82,270.14,259.90,252.46,258.69,262.82,262.93,262.74,243.96,256.34,261.62,258.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 22:00:02.918000,L8,321.07,296.99,268.83,241.05,219.78,276.29,292.44,292.13,301.08,254.34,269.69,252.85,238.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.09,313.86,358.75,364.98,361.65,388.97,413.16,,,,,,,,,,,,,,,,,,285.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.86,,,,,,280.28,280.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03 21:54:00.263000,L8,320.29,296.99,266.71,238.26,218.51,266.77,292.32,283.97,255.17,249.16,247.89,252.34,238.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.18,304.34,318.88,309.18,280.47,259.72,260.77,264.62,264.84,266.34,271.26,260.67,261.89,268.76,270.29,,,,,,264.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.83,278.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10 22:00:15.501000,L8,317.98,298.14,266.14,235.94,217.80,285.58,293.65,284.86,257.91,252.54,268.47,255.88,239.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.52,401.36,393.04,359.39,276.00,263.12,259.68,261.59,264.40,307.69,305.01,267.89,291.31,293.45,292.20,,,,,,266.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.86,274.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28 22:00:35.385000,L8,314.53,292.77,260.93,232.56,213.28,263.00,287.19,280.33,252.17,245.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.18,304.37,315.65,300.74,264.13,258.91,256.52,261.64,290.04,272.69,284.09,290.26,279.12,284.10,286.60,,,,,,258.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.40,259.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29 22:00:47.583000,L8,317.08,293.42,265.37,236.46,212.47,266.17,270.01,282.49,253.37,244.78,244.46,226.07,219.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.98,305.87,320.40,309.71,282.23,270.63,260.60,259.12,282.22,268.03,258.81,259.30,267.02,275.09,257.31,,,,,,288.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.14,276.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07 21:54:40.584000,L8,314.56,289.85,259.47,233.29,209.49,263.72,265.10,274.34,247.28,236.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.69,314.25,301.00,269.77,262.14,256.55,258.43,262.14,259.08,256.17,242.95,244.28,254.07,256.05,,,,,,256.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 22:00:53.882000,L8,316.71,290.19,260.27,235.55,242.90,277.88,287.40,285.17,296.73,286.98,268.06,238.77,221.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.68,306.20,313.13,301.26,268.44,265.15,252.77,267.73,264.90,266.69,261.70,255.71,260.87,255.03,255.58,,,,,,283.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.11,272.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.33,336.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.98,,,,,
2020-09-30 22:00:57.970000,L8,317.05,293.67,260.85,234.18,209.16,262.65,287.23,272.52,246.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.36,307.85,319.48,304.08,291.94,279.52,278.74,263.25,286.59,271.01,275.97,264.55,268.44,257.11,264.70,,,,,,264.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25 21:54:48.210000,L8,317.61,293.96,264.28,234.50,208.17,284.88,286.04,284.06,293.29,256.65,260.11,247.36,229.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.11,316.95,324.99,311.67,280.36,272.79,266.67,276.20,284.52,281.90,274.42,258.61,265.67,270.96,300.90,,,,,,281.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.77,249.92,269.99,267.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26 21:54:48.737000,L8,319.36,295.05,272.00,234.90,207.45,289.50,289.02,290.34,293.60,269.50,261.97,243.85,227.19,210.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.03,319.01,324.34,313.77,297.21,296.99,283.59,287.30,290.16,281.60,284.69,266.39,344.66,320.03,,,,,,,284.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.86,254.73,267.31,266.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04 22:00:54.521000,L8,318.15,292.46,263.65,231.03,207.72,285.87,289.41,284.51,298.77,273.93,259.70,251.84,236.01,217.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.87,313.73,323.07,307.82,282.48,264.52,284.80,294.18,290.87,294.64,288.27,270.23,272.65,267.27,317.91,,,,,,282.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.69,255.73,267.55,266.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
