dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015
2020-12-06 22:33:30.359000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.62,342.77,348.56,353.99,346.97,348.46,332.30,348.63,367.75,382.88,389.89,377.05,378.32,372.46,370.62,378.73,376.00,368.54,358.79,355.21,354.58,343.16,354.10,363.23,351.74,348.97,345.96,349.62,356.03,357.43,359.96,362.52,361.16,418.24,381.23,413.07,387.28,395.44,409.75,372.32,368.56,363.07,374.66,384.39,381.58,376.10,370.23,369.72,365.62,373.35,391.47,396.11,400.87,394.01,383.32,384.25,373.00,371.22,380.31,382.78,370.15,370.46,376.42,391.19,395.10,380.48,374.65,382.26,384.02,,,,,,,,,,,,,
2021-02-17 22:27:01.970000,L8,,,,,,,,,,,,150.05,180.77,201.40,225.61,261.83,258.59,265.35,264.46,264.95,256.69,256.45,253.51,253.23,246.84,246.19,247.73,243.47,237.42,237.61,242.02,244.35,244.62,237.79,237.83,247.37,248.26,253.56,252.94,252.55,248.60,245.11,244.49,241.80,243.02,246.25,246.78,236.39,230.35,231.58,235.50,230.42,230.93,231.56,232.25,228.03,225.89,225.00,223.80,227.38,226.66,227.09,226.39,224.77,227.26,230.13,234.92,236.99,245.18,243.29,241.12,221.78,215.01,235.02,247.84,248.71,248.41,242.46,238.40,250.57,244.07,245.35,244.81,232.01,233.09,233.32,235.23,231.70,229.49,222.21,212.06,233.85,232.45,215.04,266.44,270.14,268.07,268.99,266.79,264.09,263.57,261.90,266.51,265.03,262.87,263.93,272.66,277.79,274.95,277.70,274.19,277.02,278.71,280.92,280.61,277.03,281.41,272.98,290.51,229.63,233.78,,,,,,,,,,,,,,266.14,240.82,156.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.17,283.98,286.67,308.38,330.61,381.42,353.12,315.13,,,,,422.34,,,,,
2021-03-12 22:33:01.544000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.58,273.34,254.14,252.49,246.19,253.58,257.59,245.58,249.74,258.29,248.77,225.47,244.94,243.53,253.55,253.65,272.79,247.89,247.86,261.84,252.20,256.32,254.56,249.60,247.41,234.17,236.57,243.29,235.90,243.47,222.13,238.23,240.97,259.16,283.70,272.77,273.24,269.89,273.11,263.36,265.13,272.99,272.25,267.79,263.48,270.42,279.31,283.81,282.57,285.04,279.07,285.35,290.95,287.55,287.52,292.94,286.49,290.17,297.60,291.53,296.81,302.02,283.15,284.25,289.83,293.36,296.60,303.85,300.73,294.13,298.50,302.26,334.71,313.65,310.71,299.88,305.51,296.35,295.07,299.55,297.18,300.77,294.93,298.49,301.68,301.66,297.66,298.93,297.43,299.58,297.64,296.48,299.54,297.86,309.16,319.80,317.99,324.62,338.44,317.15,316.48,310.59,318.93,310.27,305.33,305.87,304.59,300.62,313.41,304.59,312.15,312.50,395.49,455.29,474.70,,,,,496.42,,,,,
2021-03-21 22:26:46.988000,L8,189.30,202.53,203.82,192.90,195.54,195.30,191.14,197.44,196.35,166.88,205.56,218.25,235.34,252.85,263.70,276.55,272.29,274.92,273.82,277.43,271.58,286.92,286.20,284.15,277.73,274.19,275.78,287.05,274.21,276.25,271.00,270.40,273.78,271.68,269.18,266.07,272.06,269.09,269.74,280.48,280.53,280.54,284.77,283.41,286.80,277.07,278.42,275.11,255.89,262.94,264.45,250.93,253.10,248.65,252.41,252.47,250.16,247.99,243.91,247.17,250.30,254.30,256.33,255.69,254.57,258.15,263.05,247.62,280.24,270.18,276.26,225.56,245.35,243.88,251.90,260.47,254.99,246.31,250.82,265.56,256.96,263.07,258.36,252.89,248.99,235.18,241.46,248.22,239.36,244.26,221.45,249.01,302.82,311.15,314.40,327.10,273.39,269.28,267.82,265.22,265.31,274.09,272.48,270.03,266.93,274.20,281.76,290.53,286.91,288.40,283.82,292.71,292.48,290.95,291.00,294.86,291.43,295.97,300.27,299.91,300.03,299.44,286.59,284.22,284.93,288.80,290.69,301.28,312.29,297.37,293.81,316.94,303.00,325.09,314.99,295.28,310.72,299.09,294.25,305.33,303.17,303.93,308.59,303.09,312.29,312.30,304.82,303.21,308.77,302.24,299.57,297.37,298.32,299.39,313.66,323.92,325.05,322.76,344.48,325.09,314.81,315.04,317.49,319.32,312.90,315.93,312.61,305.52,318.40,306.68,319.49,318.22,462.57,,,,,154.35,213.46,,188.61,,,,
2021-04-06 22:26:42.924000,L8,,,,,,,,,,,,218.86,185.12,214.47,239.44,266.27,257.92,264.12,265.83,260.35,252.58,255.72,265.81,263.23,263.14,261.23,260.77,248.76,248.44,243.91,240.41,242.91,239.38,251.29,253.09,253.06,255.50,252.62,256.45,250.56,260.92,255.82,256.14,255.85,255.51,255.23,257.20,248.44,253.58,240.25,243.18,259.57,267.53,222.21,251.17,248.88,266.08,190.28,258.11,205.02,225.21,150.49,,,,,,,237.44,233.42,229.05,137.47,200.98,271.31,277.28,263.44,269.99,290.78,265.24,267.41,260.36,260.65,260.59,234.85,241.80,231.81,235.26,237.14,234.06,228.17,213.45,225.23,228.91,217.63,263.52,265.66,266.95,269.74,257.37,250.70,257.03,271.33,261.69,264.14,263.49,265.18,275.27,279.90,274.65,281.26,261.12,274.75,285.61,298.89,283.90,245.49,231.34,292.81,293.45,294.84,285.92,289.87,286.16,283.74,280.34,284.65,289.64,278.83,274.99,243.36,212.68,202.26,208.17,,206.01,247.72,288.15,292.17,274.91,292.52,270.50,287.96,295.80,295.52,277.42,294.94,282.68,286.03,283.80,282.63,281.97,282.14,283.81,281.92,294.91,303.86,307.55,307.16,288.04,309.72,306.39,304.48,309.39,311.39,309.19,305.69,311.37,301.37,310.66,311.12,310.41,271.43,286.62,188.92,326.49,,,200.81,176.93,281.88,,,,,
2021-05-24 22:26:39.339000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.97,178.26,180.39,175.08,210.35,218.95,224.73,232.30,233.83,227.33,229.50,218.11,183.86,182.86,173.71,150.40,174.43,,,,,,,,,,,,,,,,,,,,,,,,230.83,220.24,222.12,201.60,159.54,,,,,,220.00,228.35,218.51,219.07,186.66,157.12,,226.80,232.11,193.15,242.43,238.38,250.82,246.50,207.52,205.24,169.11,265.58,256.87,153.88,245.29,229.51,243.03,234.30,,,,,232.60,222.18,233.37,241.88,245.78,238.41,258.49,259.94,169.72,,253.91,258.37,233.75,219.39,235.30,215.71,205.22,172.17,173.20,171.07,176.31,189.16,259.12,287.64,302.83,,,,,,,,,,
2021-07-27 22:26:59.768000,L8,,,,,,,,,,,,166.40,186.56,189.96,189.45,202.89,213.91,244.17,270.75,270.19,231.54,212.96,249.34,194.50,194.79,197.99,263.62,251.58,257.27,224.48,195.60,250.74,259.16,193.68,195.70,191.36,199.19,259.21,256.79,241.44,266.39,268.39,232.91,232.98,252.26,263.01,254.35,176.12,176.97,168.89,168.82,176.32,221.56,246.72,253.52,253.36,169.13,175.64,179.11,178.76,218.46,211.86,208.95,163.64,171.11,176.26,195.87,236.68,239.18,224.42,228.35,217.13,230.97,236.36,232.30,233.51,230.08,234.81,245.06,255.90,255.37,254.22,249.26,242.61,232.24,228.98,230.24,232.27,232.12,219.17,201.25,209.06,233.25,253.38,270.12,262.63,260.17,258.64,259.00,255.03,256.74,265.42,253.76,258.16,259.07,258.58,275.83,277.17,271.53,271.95,273.66,272.53,276.79,264.80,272.31,273.50,281.44,278.98,282.81,276.91,266.30,278.08,270.55,262.06,255.76,261.57,264.95,257.84,255.55,269.03,264.88,267.28,276.77,273.92,278.06,279.07,290.72,290.73,296.24,293.86,287.99,300.12,293.71,264.99,287.68,297.74,284.01,275.50,281.30,280.43,275.73,276.23,278.69,282.17,291.13,298.43,303.86,300.10,310.01,307.23,287.73,295.07,289.52,280.54,282.99,272.32,269.95,265.77,265.08,271.42,277.69,292.52,321.08,499.63,498.80,,,,,459.15,,,,,
2021-08-12 22:27:06.377000,L8,253.07,244.79,242.91,,,,,,,261.13,271.72,175.73,191.25,193.85,200.81,206.09,219.43,224.61,267.24,297.29,320.98,311.72,268.15,264.77,279.14,253.48,270.31,271.01,267.67,262.94,265.30,262.04,268.09,261.47,258.27,270.09,265.74,273.62,271.51,269.47,271.16,273.93,280.19,274.45,272.60,272.69,273.29,274.90,259.35,293.82,272.09,273.54,280.42,249.42,269.07,266.31,254.99,255.45,258.42,255.24,253.39,247.12,262.25,265.83,254.79,259.87,255.77,250.78,247.96,248.87,237.37,240.42,246.59,244.98,242.28,246.23,237.95,249.59,253.94,262.39,266.22,291.67,292.87,291.88,290.99,330.29,305.16,289.78,260.97,231.43,300.62,329.64,344.33,339.56,313.33,273.61,271.86,268.72,266.65,260.74,271.63,273.04,268.89,265.01,268.10,280.69,284.53,282.69,284.31,284.44,285.29,286.47,287.94,280.18,284.05,286.25,289.17,289.13,295.47,287.98,276.83,286.18,278.40,273.20,269.95,273.85,278.16,270.75,270.59,278.42,275.97,275.95,284.00,287.88,288.07,284.73,301.25,303.08,306.60,301.36,293.54,305.37,303.58,286.86,305.88,304.10,293.26,285.12,288.95,291.78,285.01,286.32,285.67,292.56,302.80,311.70,309.83,312.56,325.61,313.24,300.39,304.86,301.32,303.97,302.07,299.70,295.60,295.36,302.34,301.52,305.69,327.41,,,,251.53,272.99,278.59,289.19,,274.21,276.05,271.84,,267.82
2022-01-27 22:27:14.862000,L9,192.38,144.02,155.46,161.77,163.07,167.87,170.13,163.78,169.38,167.57,169.20,173.29,183.94,191.46,193.84,200.34,216.65,221.44,260.51,266.86,275.50,272.88,266.72,274.65,303.40,305.73,276.99,263.38,254.01,249.57,252.81,251.99,270.69,267.20,274.84,284.88,275.99,277.62,276.15,288.15,280.36,280.54,280.17,279.82,286.40,285.10,280.17,279.98,282.40,289.65,288.49,287.86,279.20,279.84,274.97,270.98,271.36,287.73,287.18,290.54,294.61,295.52,295.62,303.29,300.90,310.58,325.54,322.12,332.68,323.14,331.27,329.66,333.14,337.56,324.73,312.02,299.97,285.94,283.44,270.99,294.37,287.00,280.28,283.42,278.99,236.67,245.58,236.49,241.28,247.26,267.49,285.60,307.15,311.02,315.16,323.57,315.46,311.58,310.89,303.00,302.97,301.27,297.01,298.75,292.29,298.02,293.78,301.40,290.06,291.45,298.33,290.36,287.25,281.42,292.17,321.94,326.46,333.63,334.60,331.62,332.10,333.31,332.53,316.51,315.80,320.12,331.29,327.97,319.73,320.50,321.11,325.27,324.97,351.41,316.12,315.31,321.08,321.19,315.70,301.62,315.00,295.47,305.89,292.01,302.57,298.14,296.69,290.01,288.94,292.95,287.40,291.20,286.61,296.23,300.49,311.34,311.84,316.23,328.29,317.03,316.07,310.65,313.15,323.52,317.75,322.02,328.04,329.32,338.87,333.85,372.15,377.35,454.41,501.69,515.23,,,,165.80,509.95,158.23,172.09,,,
2022-02-20 22:26:59.945000,L8,200.15,206.89,206.99,199.19,199.98,208.31,202.07,206.47,207.16,214.00,216.25,181.36,190.34,198.84,201.19,221.20,248.78,275.32,269.42,272.68,280.07,275.65,321.49,321.09,325.48,284.64,304.40,270.92,261.13,257.07,271.77,293.69,278.49,286.52,276.48,287.68,292.46,284.96,283.44,295.39,286.57,279.18,289.47,289.82,282.15,288.02,285.72,290.54,296.82,298.93,306.60,296.09,292.38,287.64,290.32,278.20,283.48,278.33,288.06,291.33,288.16,298.46,309.36,321.53,328.86,344.19,343.55,354.31,359.25,327.01,292.43,328.36,326.37,333.30,328.07,328.89,323.59,312.12,315.53,309.56,261.85,256.51,271.95,244.84,256.67,252.66,256.84,303.98,314.82,294.57,335.16,331.25,324.53,346.87,346.59,348.99,351.56,349.10,344.88,333.25,319.45,321.91,321.07,321.36,321.43,319.26,312.94,317.42,299.95,321.45,310.53,308.86,327.07,317.97,307.22,286.03,312.39,311.96,322.57,314.56,354.06,348.46,336.63,327.62,330.95,342.90,349.09,347.92,338.17,336.31,344.24,337.04,345.42,346.32,336.94,342.95,340.88,336.57,330.63,294.23,296.28,295.50,300.80,300.10,310.96,304.68,308.59,302.90,296.40,302.07,298.67,296.68,299.75,298.37,306.33,322.92,320.52,321.37,347.21,323.80,317.35,312.07,312.14,316.90,339.23,312.32,342.64,329.85,348.98,349.03,366.06,377.02,510.17,,,151.47,,,166.36,,202.84,176.36,190.95,179.31,161.35
2022-04-17 22:26:46.754000,L9,186.28,222.23,196.89,188.47,186.33,194.59,190.63,192.10,200.73,203.74,207.04,191.28,191.08,192.86,197.08,204.04,236.10,239.92,225.11,258.33,260.43,260.68,258.67,259.36,259.65,259.20,256.08,257.26,248.19,278.39,266.63,252.42,249.10,264.26,266.20,274.44,266.08,263.78,263.48,262.76,266.26,270.75,271.17,273.38,257.41,280.30,256.15,255.69,250.35,242.15,256.76,260.59,255.26,395.50,281.72,240.82,238.11,238.32,246.14,258.79,258.97,244.36,249.88,252.89,254.34,254.94,249.13,247.50,246.89,250.93,244.39,232.00,232.08,238.76,456.66,339.83,241.62,238.76,253.28,263.42,256.71,259.87,256.04,245.84,237.92,232.72,235.83,263.67,239.34,219.72,210.81,219.35,231.49,288.92,269.87,266.85,271.09,268.42,266.40,260.86,266.07,275.02,268.96,265.48,266.74,277.22,282.83,288.98,283.68,283.41,278.73,288.76,288.15,280.64,279.28,288.73,287.93,286.73,297.20,289.74,284.39,292.44,290.07,280.29,274.25,278.54,287.06,279.94,277.03,280.10,285.34,283.26,292.69,290.51,288.88,288.93,299.33,301.05,301.44,300.12,291.46,300.16,309.69,292.40,303.55,301.26,292.78,289.82,289.96,291.69,286.43,286.37,284.54,289.51,303.86,308.55,312.44,313.77,320.20,313.83,302.10,303.92,301.32,300.48,298.00,297.81,293.77,293.57,296.13,298.29,296.14,306.94,334.87,465.20,467.08,,,,,498.88,187.78,,,,
2022-05-03 22:26:41.464000,L9,257.75,247.09,246.56,253.92,248.11,246.44,254.76,175.38,171.70,175.63,172.94,170.58,185.21,242.96,241.54,254.30,233.55,254.50,225.00,265.70,267.93,260.48,260.92,253.68,249.95,250.62,261.87,297.97,295.71,292.98,235.31,245.28,247.97,235.81,263.69,254.38,273.36,267.79,285.41,265.69,267.86,259.64,267.34,259.22,256.94,266.86,265.82,260.72,259.28,254.43,264.44,249.91,253.01,255.21,254.09,247.84,248.54,243.76,252.44,245.51,246.80,247.85,251.62,253.49,251.81,250.82,255.48,256.51,248.16,255.19,241.87,240.71,239.85,242.41,246.10,241.98,242.21,240.70,255.92,260.26,258.73,258.68,253.85,243.88,239.80,230.10,235.51,273.81,237.86,220.33,223.40,280.73,259.14,305.87,312.43,270.39,268.93,265.65,263.83,260.73,271.39,272.47,265.55,264.17,265.28,267.71,281.77,286.23,285.26,281.54,283.47,285.56,285.85,278.26,278.39,284.28,288.50,284.35,293.65,289.25,278.94,285.26,277.92,269.65,272.90,269.70,276.90,274.50,268.52,276.16,279.48,274.44,283.77,285.65,284.37,285.05,295.52,299.16,301.74,302.73,291.39,303.54,304.46,283.38,300.90,302.16,290.36,285.73,288.68,288.87,283.57,286.62,283.69,289.35,301.39,307.59,310.17,313.77,326.01,312.74,296.20,301.71,297.58,290.23,293.86,290.51,278.05,286.87,291.10,291.93,289.71,303.87,489.48,492.77,491.09,,,,,445.97,165.50,176.72,,,
2022-06-20 22:26:43.969000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.14,216.40,222.93,210.88,234.07,224.68,224.29,217.11,205.50,188.01,184.47,150.06,150.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.73,227.15,211.35,213.89,,,190.89,176.86,231.92,192.04,242.75,237.06,149.35,245.00,216.47,210.44,175.38,151.54,254.78,,240.88,225.74,231.67,228.35,219.36,225.46,205.52,162.87,,225.51,227.22,236.98,249.72,223.35,256.17,256.62,,,256.54,256.03,235.48,218.87,234.70,217.23,209.23,174.76,165.85,166.96,179.82,165.30,261.85,301.43,305.16,,,,,,,,,,
2022-08-07 22:27:06.729000,L9,251.93,252.54,246.31,244.91,244.85,265.35,318.64,325.51,331.12,239.48,279.19,169.31,189.40,192.43,195.50,204.75,212.94,216.69,226.58,270.79,270.38,278.91,297.41,297.43,277.13,267.26,265.87,263.22,262.37,293.86,291.82,279.43,273.68,267.64,282.31,275.06,274.07,263.09,261.46,270.15,265.67,268.35,272.98,273.41,268.88,264.63,263.72,276.12,273.19,269.69,268.10,273.26,272.28,265.14,261.02,269.51,276.07,259.98,265.45,267.16,265.87,281.85,275.25,283.35,278.24,254.39,294.82,258.03,299.80,298.10,308.88,238.85,244.69,245.13,247.48,249.96,236.60,247.99,253.67,261.09,254.71,255.16,256.81,248.78,239.14,233.30,514.78,531.51,527.19,422.29,235.32,211.01,290.87,296.49,297.72,271.50,270.53,267.49,265.04,260.75,269.60,272.23,266.98,263.87,265.97,268.57,281.18,283.21,282.43,280.91,281.92,286.83,283.97,279.10,279.27,283.10,289.41,284.67,293.88,289.12,275.52,285.60,277.77,267.34,270.05,273.83,278.85,273.83,271.62,278.79,281.88,276.19,284.91,286.51,288.22,285.85,295.08,300.46,295.90,296.17,287.92,301.29,304.46,284.89,309.06,304.53,294.04,286.69,287.15,289.71,284.70,290.81,285.22,289.37,305.15,309.83,312.96,316.12,320.51,314.38,300.19,303.87,300.68,296.34,293.87,295.44,287.06,290.70,297.26,299.48,297.96,308.94,332.64,398.36,350.44,240.56,183.74,,,500.88,269.46,244.34,245.07,242.78,248.20
2022-08-15 22:27:29.826000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.46,155.10,152.74,166.90,179.51,184.15,197.18,199.17,200.51,,,,,,,,,,,227.90,222.47,215.06,205.24,207.92,143.94,169.59,182.03,169.79,,,,,,,,,204.97,199.74,223.00,200.74,,,,,,,,,153.86,234.54,230.94,228.71,220.21,186.98,243.06,221.03,171.70,204.26,168.40,240.28,234.11,229.49,224.00,183.25,177.05,189.52,230.51,240.32,213.77,242.47,241.91,247.00,242.28,213.74,210.01,173.13,154.82,,,238.39,226.23,231.52,217.85,210.10,216.10,193.23,168.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08 22:27:11.465000,L9,183.93,194.55,191.96,186.37,,,,,,,,165.22,180.89,190.56,198.59,206.35,214.66,221.62,252.19,255.99,260.45,260.40,258.52,287.45,281.09,271.16,280.25,269.75,270.64,267.28,273.90,276.16,262.11,255.97,255.74,260.89,261.27,256.34,257.28,263.20,266.52,265.55,256.63,255.52,250.23,258.78,256.25,253.08,251.69,245.63,243.60,240.22,240.68,242.88,241.75,247.59,247.58,257.57,253.63,251.75,245.91,239.29,241.10,233.28,241.84,237.09,258.70,235.17,234.99,238.15,234.04,223.15,228.17,231.48,241.81,246.85,236.33,231.89,246.77,256.97,245.19,260.79,247.55,246.36,242.55,233.10,234.09,244.00,236.66,224.79,211.89,208.58,228.64,226.81,265.54,264.35,264.26,263.77,260.29,257.35,257.06,270.19,264.79,261.10,264.62,267.78,276.36,281.49,277.93,284.21,271.98,277.43,286.80,280.48,277.41,285.48,284.19,285.00,297.75,292.43,286.30,289.01,287.72,280.42,270.97,273.61,277.08,281.23,271.32,279.18,276.06,274.74,282.80,280.21,280.37,282.75,291.07,289.94,291.00,289.36,289.57,298.16,296.24,286.59,299.11,299.43,291.87,287.63,285.34,287.48,283.70,283.21,283.27,286.75,301.04,307.27,308.00,312.90,315.21,308.62,299.86,301.10,299.58,299.71,292.66,292.09,290.78,286.97,291.76,289.52,293.73,300.03,337.02,431.85,427.90,,,,,465.95,,,,,
2022-09-16 22:27:36.613000,L8,235.83,256.05,257.03,252.69,246.24,171.56,198.36,198.56,170.25,199.05,201.16,193.36,184.66,195.39,210.56,214.34,231.88,225.59,256.44,266.88,272.99,276.32,270.27,314.80,309.99,313.60,265.92,266.01,259.33,256.10,300.71,300.64,280.03,274.16,278.87,276.14,282.25,279.09,280.51,277.67,276.38,283.77,275.68,290.86,295.11,264.92,279.00,281.11,273.80,284.53,262.05,256.46,252.78,258.37,286.28,296.50,256.47,255.87,253.76,248.34,253.19,252.32,261.95,315.65,300.81,261.73,280.03,299.41,301.01,309.25,302.18,307.40,315.47,322.28,428.43,459.10,374.82,343.31,247.76,262.95,251.46,256.27,257.42,248.88,246.61,237.78,235.14,251.11,238.31,228.93,223.77,267.92,308.89,319.94,328.50,318.72,327.44,267.72,270.42,258.80,258.43,277.11,269.08,269.25,267.45,269.46,283.07,290.35,285.01,290.61,281.04,289.07,293.83,287.05,287.67,295.86,286.69,295.11,299.69,295.37,329.36,333.65,282.10,281.10,273.27,278.00,288.69,285.88,317.20,313.21,292.05,294.96,296.05,288.18,281.24,288.62,317.82,297.57,296.19,301.64,295.99,304.88,306.05,300.91,313.30,305.88,303.10,298.25,296.89,299.06,296.11,296.56,294.89,294.91,310.20,317.98,315.81,321.04,335.94,316.40,309.55,310.56,308.06,310.27,304.86,303.19,305.68,299.93,302.13,299.89,300.12,388.15,505.14,,,,,,168.89,,194.63,,,,
2022-11-19 22:27:29.757000,L8,,,,,,,,,,,,,168.06,170.60,189.90,199.02,206.02,212.82,225.53,264.53,262.96,272.90,259.78,261.45,258.74,251.81,246.65,243.73,274.84,251.43,210.51,223.50,243.68,242.78,243.64,261.40,221.41,246.78,242.99,245.75,255.45,246.41,241.08,238.98,238.85,241.94,238.21,231.12,229.43,228.51,229.18,230.27,229.56,229.82,230.13,226.44,224.22,222.21,223.82,224.18,226.31,227.68,222.97,226.36,228.74,227.67,226.31,230.83,236.52,243.01,277.02,222.85,224.47,234.17,245.48,246.31,245.44,238.37,241.09,245.30,239.35,239.51,232.57,228.78,226.71,228.92,227.25,230.80,229.07,226.31,216.68,216.11,227.08,214.46,262.22,267.27,259.96,261.59,260.35,250.94,252.13,257.57,254.04,255.20,263.92,258.84,265.11,273.50,272.32,269.24,269.27,271.01,274.20,273.02,276.00,280.49,282.80,283.40,290.07,292.94,296.91,297.36,287.70,284.65,280.40,282.81,288.93,300.56,296.85,299.05,270.07,299.57,303.91,301.44,291.89,295.50,295.18,291.85,291.79,284.86,287.27,287.63,286.95,285.79,292.34,286.29,282.78,277.47,277.35,273.53,263.15,276.20,272.61,275.96,283.97,295.03,297.71,300.28,287.30,305.54,297.96,287.70,239.07,,,,,,,,,,,,417.65,,,,,401.06,,,,,
2022-11-27 22:27:24.278000,L9,201.49,213.02,207.99,195.24,196.40,202.06,201.60,198.66,201.66,200.94,205.17,217.28,236.03,254.54,331.73,328.94,330.37,330.01,330.34,332.08,333.66,313.13,324.39,309.60,310.68,305.42,300.25,291.60,302.31,304.56,296.37,295.41,287.51,278.51,286.87,279.90,287.64,291.82,278.17,277.64,279.58,287.03,281.01,293.28,292.91,271.66,292.72,300.42,303.37,319.04,290.04,309.31,290.53,284.36,286.60,286.76,288.87,300.44,337.06,320.89,306.61,312.57,306.35,304.54,294.41,297.45,302.08,302.82,306.94,305.59,334.49,343.97,356.14,328.85,326.27,320.94,311.43,303.47,306.87,299.60,293.33,288.48,289.66,296.71,296.64,299.97,300.18,310.20,332.09,338.19,343.80,338.76,331.11,344.67,350.82,368.33,367.33,340.12,345.85,346.19,334.15,333.65,326.13,326.27,326.32,328.51,323.57,319.07,287.38,282.48,316.97,327.81,337.06,334.12,331.62,353.01,352.68,366.35,347.98,341.89,337.80,339.93,340.38,355.81,334.89,349.40,351.40,348.16,345.48,340.02,336.65,342.94,348.24,349.98,337.51,347.80,340.98,337.87,340.15,343.72,340.35,301.07,300.49,323.98,309.50,297.35,301.96,291.70,288.59,290.16,285.17,292.77,293.84,293.88,304.85,310.89,307.81,315.77,362.64,339.66,326.02,328.55,332.49,452.30,460.14,424.67,341.93,360.12,355.10,356.69,362.38,392.90,505.19,,,,,,160.42,,192.72,171.67,,,
