dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,satname
2023-01-14 22:27:21+00:00,228.48000000000002,260.46666666666664,247.68999999999997,244.1966666666667,243.10333333333332,252.19,199.7025,210.70000000000002,201.41333333333333,217.37166666666667,233.942,226.59857142857143,206.092,284.78999999999996,253.29333333333332,281.3233333333333,277.6742857142857,323.5925,254.315,261.43499999999995,299.678,295.09,296.38599999999997,307.104,305.25,316.3933333333334,305.93833333333333,298.7714285714286,297.18142857142857,289.19,290.1683333333333,293.96166666666664,284.715,283.94166666666666,287.2083333333333,282.56333333333333,277.018,280.1383333333333,277.79200000000003,273.976,282.74833333333333,280.298,283.23333333333335,286.7628571428571,298.85714285714283,288.07428571428574,283.9483333333333,287.87666666666667,292.61428571428576,299.3985714285714,297.75714285714287,291.1385714285714,277.85999999999996,273.275,279.3966666666667,285.4583333333333,280.40833333333336,282.06166666666667,295.08714285714285,282.7366666666667,277.64500000000004,287.37600000000003,290.17571428571426,312.045,295.36571428571426,287.2285714285714,300.7542857142857,290.28714285714284,305.5466666666667,311.09499999999997,329.515,300.575,310.1133333333333,292.404,314.25666666666666,308.94166666666666,294.262,300.4316666666667,295.56399999999996,290.88,298.2042857142857,294.4942857142857,290.75500000000005,287.4666666666667,269.68600000000004,234.7266666666667,234.61499999999995,285.3525,237.485,226.85999999999999,223.66,267.92,310.29,334.375,323.796,267.92500000000007,267.395,266.32666666666665,265.355,258.96666666666664,261.69666666666666,273.1766666666667,266.95000000000005,264.74,266.0133333333333,268.6033333333333,300.666,293.53,298.49333333333334,298.23,294.918,284.4433333333334,288.2,282.21000000000004,309.20666666666665,288.1466666666667,285.43999999999994,288.26000000000005,298.72,313.342,312.51750000000004,287.305,284.90999999999997,346.395,306.315,275.805,288.69,283.55499999999995,317.2,327.37,284.055,294.96,296.05,284.195,280.805,285.685,291.07,293.755,293.595,295.7233333333333,303.45750000000004,308.91999999999996,309.68333333333334,306.18,304.30499999999995,297.35,301.96,292.5266666666667,287.02666666666664,288.82000000000005,284.435,287.99,288.55499999999995,291.84666666666664,302.94500000000005,310.89,307.81,315.77,,,,302.485,,,,,,,,,,,,,,240.56,,,263.92,,225.89000000000001,204.18,264.8,,249.47333333333336,L9
2023-02-23 22:27:02+00:00,230.08666666666667,259.26666666666665,239.44666666666663,226.89000000000001,242.22999999999996,239.03,199.7025,210.70000000000002,201.41333333333333,212.95,222.63,236.14666666666668,213.964,277.236,271.91,285.2957142857143,292.2642857142857,314.178,260.27,261.43499999999995,296.36833333333334,292.35999999999996,292.555,303.34833333333336,306.35999999999996,314.46714285714285,306.2785714285714,300.1228571428572,297.34000000000003,284.09,292.24833333333333,295.16333333333336,283.9883333333333,286.47999999999996,286.485,283.2633333333333,277.29,283.1516666666667,279.58,276.788,286.49333333333334,285.802,286.985,294.14142857142855,307.9542857142857,298.55428571428575,289.12,292.19166666666666,296.2157142857142,304.12,304.21999999999997,297.1557142857143,286.3966666666667,274.90199999999993,283.072,288.648,281.276,292.30833333333334,303.82142857142856,285.852,280.0,288.75750000000005,303.4542857142857,317.92333333333335,299.2914285714286,293.3028571428572,301.8142857142857,297.36857142857144,307.6842857142857,312.9428571428571,333.04,312.92,327.515,311.974,328.88,326.545,310.476,311.8433333333333,302.6383333333333,298.67,312.4242857142857,307.5571428571429,303.2266666666667,299.76666666666665,283.89000000000004,235.44,234.61499999999995,291.61400000000003,237.485,239.46333333333337,217.83000000000004,267.92,320.0,347.00333333333333,335.89399999999995,264.35,264.26,265.745,265.355,258.075,257.745,273.65,266.93500000000006,265.17500000000007,266.03499999999997,268.62,314.092,309.5475,299.15333333333336,299.77166666666665,295.23400000000004,283.40333333333336,288.90000000000003,283.93,310.665,289.44000000000005,286.78666666666663,291.57,298.82666666666665,325.61,331.975,289.01,284.90999999999997,345.19,319.2366666666667,275.805,288.69,283.55499999999995,317.2,331.32,284.055,294.96,296.05,284.195,280.805,285.685,291.07,293.755,293.595,295.5,311.7025,310.8275,309.68333333333334,311.50250000000005,307.4533333333333,300.805,306.355,295.15250000000003,286.96500000000003,288.82000000000005,284.435,287.99,288.55499999999995,291.84666666666664,302.94500000000005,310.89,307.81,315.77,341.38,323.77,,301.1,,,,,,,,,,,,,,,,,263.92,,214.9975,194.14,274.66499999999996,,250.11000000000004,L8
2023-04-20 22:26:49+00:00,230.52800000000002,254.79499999999996,222.40333333333334,213.99000000000004,238.22,239.03,200.14999999999998,216.77,216.995,216.425,229.78666666666666,264.57500000000005,232.8425,270.66,300.38800000000003,312.2683333333334,303.1383333333333,303.96166666666664,264.3,263.59,301.03799999999995,303.024,305.20799999999997,302.082,307.524,320.0283333333333,317.3066666666667,310.18333333333334,306.785,289.01,292.462,296.366,288.158,291.712,294.32,288.258,280.625,289.77599999999995,284.1,280.8425,293.02,291.3125,287.29,292.86,309.8983333333333,302.4066666666667,294.5,292.572,297.6133333333333,306.2716666666667,311.665,305.36000000000007,295.498,282.355,283.50250000000005,285.84999999999997,286.36,295.976,309.79833333333335,292.39,284.81,285.51,309.515,308.87166666666667,298.56,300.06666666666666,304.55333333333334,303.185,310.99333333333334,320.46666666666664,339.212,344.6833333333334,355.3625,335.37,329.52333333333337,327.16833333333335,311.906,307.934,316.11,306.96,325.145,316.0316666666667,315.006,325.84000000000003,310.09666666666675,235.32,234.19,320.98666666666674,237.67,264.67,,,331.11,360.53499999999997,340.385,269.21,272.86,269.38,267.61,,271.66,,269.52,267.36,270.24,273.67,323.1275,322.50333333333333,304.396,301.856,301.9375,285.41999999999996,286.82,282.78499999999997,316.572,287.895,289.495,294.6,298.01,332.6475,330.53749999999997,290.69,283.5,345.19,328.896,279.91,,,,340.375,,,,,,287.47,301.21,,,303.36,318.94666666666666,315.03333333333336,313.83,316.8433333333333,308.67333333333335,300.805,302.30333333333334,295.0333333333333,289.35,290.16,286.83000000000004,292.77,293.84,293.88,304.85,310.89,307.81,315.77,331.2,323.77,303.66,305.87,,,,,,,,,,,,,,,,,263.92,,221.78666666666672,194.14,274.66499999999996,,250.11000000000004,L9
2023-04-28 22:26:27+00:00,230.52800000000002,254.79499999999996,222.40333333333334,213.99000000000004,238.22,239.03,200.14999999999998,216.77,216.995,216.425,229.78666666666666,264.57500000000005,231.10399999999998,262.8885714285714,291.8833333333333,303.44428571428574,290.90999999999997,296.14428571428573,264.3,263.59,301.08166666666665,303.2066666666667,297.59666666666664,294.89500000000004,298.79333333333335,310.4171428571429,317.3066666666667,306.53999999999996,299.0557142857143,281.49666666666667,291.285,295.12,286.39166666666665,288.50333333333333,292.035,286.1983333333333,277.726,284.5733333333333,281.2683333333334,279.744,290.375,290.094,281.2683333333334,286.27285714285716,301.84999999999997,296.0885714285714,290.22999999999996,286.24833333333333,290.4,297.8257142857143,302.76000000000005,297.1771428571429,287.8066666666667,275.344,276.00200000000007,277.11,276.56,286.29833333333335,299.7528571428571,282.206,275.46400000000006,276.602,300.2914285714286,299.6014285714286,291.0642857142857,292.76000000000005,296.6928571428571,294.4928571428572,302.23857142857145,310.68285714285713,339.212,344.6833333333334,355.3625,335.37,316.6657142857143,315.3885714285715,299.34666666666664,295.8466666666667,306.26166666666666,299.08,315.54571428571427,307.5371428571429,304.66166666666663,325.84000000000003,310.09666666666675,233.45,232.61,320.98666666666674,235.805,264.67,211.18,,317.65,341.13,328.106,266.985,270.53,268.395,266.725,,265.33500000000004,,267.25,265.105,267.195,267.97,314.834,312.6475,300.5733333333333,298.1933333333333,297.67600000000004,282.8,285.96666666666664,280.51,310.03166666666664,285.6666666666667,289.495,289.46500000000003,298.01,323.33599999999996,319.284,287.16499999999996,283.5,345.19,318.75166666666667,279.91,,,,340.375,,,,,,287.47,301.21,,,301.555,311.9,315.03333333333336,313.83,308.4075,306.31,300.805,299.34,292.15,288.3066666666667,290.16,286.83000000000004,292.77,293.84,293.88,304.85,310.89,307.81,315.77,331.2,323.77,303.66,302.595,,,,,,,,,,,,,,,,179.69,263.92,,221.78666666666672,194.14,274.66499999999996,,250.11000000000004,L8
2023-05-06 22:26:37+00:00,230.52800000000002,254.79499999999996,222.40333333333334,213.99000000000004,238.22,239.03,200.14999999999998,216.77,216.995,216.425,229.78666666666666,264.57500000000005,231.10399999999998,262.8885714285714,291.8833333333333,303.44428571428574,290.90999999999997,296.14428571428573,264.3,263.59,301.08166666666665,303.2066666666667,297.59666666666664,294.89500000000004,298.79333333333335,310.4171428571429,317.3066666666667,306.53999999999996,299.0557142857143,281.49666666666667,291.285,295.12,286.39166666666665,288.50333333333333,292.035,286.1983333333333,277.726,284.5733333333333,281.2683333333334,279.744,290.375,290.094,281.2683333333334,286.27285714285716,301.84999999999997,296.0885714285714,290.22999999999996,286.24833333333333,290.4,297.8257142857143,302.76000000000005,297.1771428571429,287.8066666666667,275.344,276.00200000000007,277.11,276.56,286.29833333333335,299.7528571428571,282.206,275.46400000000006,276.602,300.2914285714286,299.6014285714286,291.0642857142857,292.76000000000005,296.6928571428571,294.4928571428572,302.23857142857145,310.68285714285713,339.212,344.6833333333334,355.3625,335.37,304.34250000000003,303.43,287.2242857142857,285.11857142857144,295.6642857142857,290.12857142857143,305.4575,298.705,293.86857142857144,325.84000000000003,310.09666666666675,223.70333333333335,226.99,320.98666666666674,235.805,264.67,211.18,,317.65,341.13,328.106,266.985,270.53,268.395,266.725,,265.33500000000004,,267.25,265.105,267.195,267.97,314.834,312.6475,300.5733333333333,298.1933333333333,297.67600000000004,282.8,273.9975,280.51,310.03166666666664,268.49,289.495,275.4633333333333,298.01,323.33599999999996,319.284,287.16499999999996,283.5,345.19,318.75166666666667,279.91,,,,340.375,,,246.36,250.8,257.07,269.98,301.21,,,290.17,300.75,315.03333333333336,313.83,308.4075,306.31,300.805,299.34,292.15,288.3066666666667,290.16,286.83000000000004,292.77,293.84,293.88,304.85,310.89,289.53,295.96500000000003,331.2,323.77,280.245,288.24666666666667,238.24,224.39,207.55,213.23,210.89,199.53,189.37,174.14,,,,,,,,179.69,263.92,,221.78666666666672,194.14,274.66499999999996,,250.11000000000004,L9
2023-06-07 22:26:23+00:00,237.78750000000002,263.15,222.40333333333334,213.99000000000004,238.22,239.03,199.42499999999995,234.88,232.33,221.58666666666667,242.09500000000003,280.34000000000003,229.8725,264.28000000000003,291.8833333333333,299.195,284.3333333333333,290.50000000000006,264.3,263.59,294.566,301.22200000000004,292.238,291.954,296.416,311.25000000000006,320.718,309.03,290.98,276.884,290.268,295.062,286.16799999999995,290.50199999999995,293.06800000000004,287.45799999999997,275.2475,283.124,281.88800000000003,280.27000000000004,292.534,285.852,275.2633333333334,285.105,295.01571428571424,293.92857142857144,283.30833333333334,276.22499999999997,283.16,285.84142857142854,294.84714285714284,295.15500000000003,287.262,273.09000000000003,273.3525000000001,274.6975,264.166,271.99499999999995,284.2257142857143,263.72799999999995,260.698,257.618,287.5628571428571,287.37142857142857,281.34714285714284,282.73999999999995,286.8,286.0571428571429,294.39,304.22285714285715,334.77200000000005,345.04,345.16249999999997,334.09,297.8475,296.77125,279.83142857142855,278.1614285714286,293.7966666666667,288.55,307.19,300.1657142857143,294.57,323.32,307.86666666666673,223.70333333333335,226.99,316.55333333333334,235.805,264.67,211.18,,304.19,339.36,322.4275,266.985,270.53,268.395,266.725,280.61,265.33500000000004,,267.25,268.15000000000003,267.96999999999997,267.97,312.65000000000003,310.50666666666666,299.96166666666664,297.9116666666667,290.034,283.135,273.9975,280.51,305.714,268.49,289.495,275.4633333333333,298.01,318.6975,314.655,287.16499999999996,283.5,345.19,315.524,279.91,,,,340.375,,,246.36,250.8,257.07,269.98,301.21,,,290.17,290.84999999999997,322.015,320.5,303.2166666666667,305.24666666666667,304.26,298.46666666666664,292.3,288.1650000000001,,288.49,,,,,,271.25,276.16,331.2,323.77,280.245,288.24666666666667,238.24,224.39,207.55,213.23,210.89,199.53,189.37,174.14,,,,,,,,179.69,263.92,,236.32000000000005,201.63,274.66499999999996,,250.11000000000004,L9
2023-07-25 22:26:33+00:00,215.0,237.27999999999992,213.74,192.99,,,,,,,,,226.67,233.68666666666664,278.73,285.62000000000006,250.71,259.54666666666674,264.3,263.59,280.5133333333333,293.5033333333334,277.47999999999996,278.7,276.49,286.44000000000005,307.19000000000005,284.45333333333326,262.81,257.0266666666667,291.0433333333333,287.7266666666667,275.2933333333333,275.0466666666666,281.96000000000004,277.96666666666664,273.71000000000004,275.04333333333335,278.81333333333333,279.9533333333334,284.7766666666667,283.1175,259.62,272.12000000000006,270.05999999999995,275.2425,271.9625,260.2049999999999,258.96750000000003,255.99749999999997,260.85499999999996,270.7366666666667,275.14,251.73,246.3400000000001,243.19999999999996,235.79000000000005,253.36499999999998,258.4675,236.78666666666663,236.4,232.64999999999998,266.59,260.7175,254.29250000000002,254.80999999999997,259.48749999999995,266.45500000000004,267.5975,278.995,321.1600000000001,,332.21999999999997,333.995,262.56000000000006,267.654,254.37399999999997,254.24,271.59000000000003,274.10499999999996,266.082,263.966,258.41999999999996,304.60499999999996,300.05500000000006,223.70333333333335,226.99,306.78,235.805,264.67,211.18,,304.19,302.32,304.43666666666667,266.985,270.53,268.395,266.725,280.61,265.33500000000004,,267.25,268.15000000000003,267.96999999999997,267.97,303.81666666666666,310.50666666666666,285.39,284.07500000000005,281.8725,283.135,264.17199999999997,280.51,283.09999999999997,256.38800000000003,289.495,266.8525,298.01,308.9633333333333,302.7233333333333,287.16499999999996,283.5,342.78,296.3033333333333,279.91,,,,339.22,,,246.36,250.8,257.07,269.98,301.21,,,290.17,290.84999999999997,304.83,308.68,287.56000000000006,305.24666666666667,304.26,298.46666666666664,292.3,288.1650000000001,,288.49,,,,,,272.13,276.16,331.2,323.77,272.9266666666667,281.9425,240.85000000000002,228.425,226.155,222.20499999999998,220.64499999999998,207.32,202.16,197.135,210.86,,,,,,,179.69,,,,,,,,L9
2023-09-03 22:26:57+00:00,191.88,229.22,205.9,,,,,,,,,,211.81000000000003,216.43666666666664,251.18666666666664,267.51666666666665,221.04,246.81000000000003,242.885,261.02,274.81,300.9000000000001,279.52,275.765,272.84,278.2050000000001,306.06,290.3399999999999,262.58666666666664,253.91000000000003,284.41499999999996,288.27,278.2799999999999,271.13499999999993,283.95500000000004,279.02,273.05333333333334,274.27666666666664,271.94666666666666,274.1933333333333,279.8733333333334,278.72749999999996,247.48499999999999,249.32666666666668,250.96000000000004,255.55,264.79749999999996,251.30499999999998,255.135,248.4125,246.0375,246.9566666666667,251.40333333333334,250.97666666666666,249.50333333333336,244.4233333333333,236.65250000000003,232.285,234.79749999999999,236.78666666666663,236.9375,233.8975,243.635,249.7275,247.22500000000002,241.82,253.5025,252.6575,248.145,258.6825,312.29,,315.34,325.01,254.356,250.53999999999996,239.89600000000002,239.052,251.4925,256.805,247.06400000000002,246.82999999999998,244.202,270.645,271.64000000000004,223.70333333333335,226.99,296.9,235.805,,215.35500000000002,,304.19,310.155,290.94,268.63,270.24666666666667,268.5566666666667,266.14000000000004,270.61,266.47333333333336,277.71,267.79,268.3375,268.235,269.76666666666665,282.34,292.12,285.0566666666667,284.475,281.33,282.9433333333333,258.6975,280.21,280.64,248.74,289.51,257.60333333333335,296.98,288.215,277.40999999999997,287.16499999999996,283.5,,270.66499999999996,279.91,,,,,,,246.36,250.8,257.07,269.98,301.21,,,290.17,280.8333333333333,304.83,308.68,287.56000000000006,300.995,,292.32499999999993,286.935,288.1650000000001,,288.49,,,,,,272.13,276.16,321.02,,272.9266666666667,281.9425,240.85000000000002,228.425,226.155,222.20499999999998,220.64499999999998,207.32,202.16,197.135,210.86,,,,,,,179.69,,,,,,,,L8
2023-09-19 22:27:02+00:00,191.88,229.22,205.9,,,,,,,,,266.63,211.81000000000003,217.885,250.1375,266.3,230.9325,255.41,242.885,274.6566666666667,279.28,301.1433333333334,288.3433333333333,288.3533333333333,280.83,282.4166666666667,298.005,290.07,267.3225,262.05333333333334,285.58,286.2733333333333,277.78666666666663,270.61999999999995,281.59,282.17,275.32,275.71999999999997,276.2075,280.02750000000003,287.035,282.38,255.86999999999998,260.2475,259.82000000000005,255.55,270.27599999999995,253.958,263.828,255.00799999999998,253.004,255.38500000000005,258.715,256.59749999999997,255.58250000000004,254.80999999999997,244.31800000000004,240.536,239.03599999999997,241.85,236.9375,245.494,253.58800000000002,259.216,256.76,251.92600000000002,262.344,260.256,248.145,258.6825,312.29,312.54,319.30499999999995,325.58,264.7083333333333,260.24,239.89600000000002,239.052,265.106,256.805,249.51,249.21333333333328,247.01,264.32,263.8766666666667,226.845,229.075,276.945,235.805,302.65,216.25333333333333,,308.25,313.92333333333335,300.6325,268.63,270.24666666666667,268.5566666666667,266.14000000000004,276.40333333333336,266.47333333333336,277.71,276.025,268.3375,267.938,268.745,282.70500000000004,292.12,285.2575,286.11600000000004,281.18,282.9433333333333,258.6975,280.21,280.64,248.74,287.435,257.60333333333335,296.98,288.215,277.40999999999997,288.81333333333333,282.505,,272.4633333333333,279.77,,,,,,,246.36,269.74,269.7,269.98,301.21,,294.4,290.17,280.8333333333333,304.83,308.68,287.56000000000006,300.995,,292.32499999999993,286.935,288.1650000000001,,288.49,,,,,,272.13,276.16,321.02,,272.9266666666667,281.9425,240.85000000000002,228.425,226.155,222.20499999999998,220.64499999999998,207.32,202.16,197.135,210.86,,,,,,230.34,179.69,261.67,,,,,,,L8
2023-10-29 22:27:09+00:00,,,,167.21,184.45,184.34,202.99,204.88,196.13,222.21,232.29,266.63,184.18,208.75,235.77999999999997,258.735,259.56,274.12666666666667,229.35,297.57,300.9866666666667,322.885,305.31,311.89,308.75,310.47,312.07,307.245,263.655,278.34,307.34,294.66499999999996,276.8,292.8599999999999,285.56999999999994,288.2033333333333,291.5,279.46,278.455,282.23,290.975,284.07,277.64,292.03000000000003,272.37,257.88,269.8233333333333,257.08666666666664,278.11999999999995,262.97999999999996,256.53,262.3550000000001,266.46999999999997,261.4649999999999,264.82500000000005,266.41999999999996,247.04000000000005,241.76666666666665,238.75666666666663,242.77000000000004,235.66500000000002,249.0566666666667,262.34333333333336,263.58666666666664,266.2466666666666,254.87000000000003,269.61333333333334,262.27666666666664,247.35,251.575,312.29,312.54,319.30499999999995,325.58,275.765,266.535,239.81666666666663,238.67999999999998,269.75333333333333,252.42,244.64,244.58999999999995,242.12,264.32,263.8766666666667,220.24,225.53999999999996,276.945,,302.65,218.79,,312.31,319.725,323.715,271.92,269.68,268.88,264.97,276.40333333333336,268.75,277.71,284.79999999999995,271.56999999999994,268.43333333333334,269.52,283.84000000000003,,284.78499999999997,288.41,279.745,284.14,231.47999999999996,283.36,,212.47000000000003,285.36,244.24000000000004,,,,292.11,281.51,,276.06,279.63,,,,,,,246.36,269.74,269.7,252.49,,,294.4,267.4,256.15,,,,,,,,313.61,,,,,,,,272.13,276.16,,,257.55999999999995,261.28999999999996,240.85000000000002,228.425,226.155,222.20499999999998,220.64499999999998,207.32,202.16,197.135,210.86,,,,,,230.34,,261.67,,261.12,,265.58,,251.06,L9
2023-11-30 22:27:16+00:00,,,,167.21,184.45,184.34,202.99,204.88,196.13,222.21,232.29,239.745,205.32,208.75,235.77999999999997,271.9533333333333,265.3825,277.39,229.35,301.39250000000004,303.8375,318.32666666666665,304.34999999999997,313.76,302.29333333333335,306.0566666666667,308.0933333333333,301.3666666666666,272.14000000000004,283.89,301.6566666666667,289.73,279.55999999999995,289.4733333333333,283.51666666666665,285.3525,288.2075,282.71,279.68333333333334,283.0566666666666,287.94666666666666,284.668,280.462,291.97,275.36,268.7733333333333,273.08000000000004,265.94,279.3275,270.8025,269.0225,266.40000000000003,273.18666666666667,262.2533333333333,269.14000000000004,273.0233333333333,254.05750000000003,253.59999999999997,249.785,257.54,235.66500000000002,256.88750000000005,269.60249999999996,272.0575,272.79999999999995,263.96500000000003,275.7425,268.9375,247.35,251.575,311.055,311.505,318.57666666666665,321.93333333333334,298.69500000000005,288.09749999999997,252.47999999999996,247.64499999999998,290.0466666666667,281.93499999999995,247.90666666666664,259.1375,259.6375,264.32,263.8766666666667,236.27,235.33,276.945,,289.71000000000004,218.79,284.6,310.11,317.84,323.13,271.92,269.68,268.88,264.97,286.745,268.75,296.005,295.26,271.56999999999994,268.43333333333334,269.52,293.72999999999996,,296.7,297.0475,293.15333333333336,284.14,224.87,283.36,,207.98,285.36,241.02,,,,292.11,281.51,322.32,276.06,279.63,,,338.39,338.41,,,,288.68,282.33,,329.21,337.43,294.4,334.59,,332.61,328.76,323.02,308.25,293.99,295.61,289.89,301.51,292.64,286.14,286.62,293.64,296.49,298.01,310.01,290.645,315.82,347.51,315.66,258.29,263.03,243.46,232.46,244.76,231.18,230.4,215.11,214.95,220.13,210.86,,,,,,230.34,154.45,261.67,,261.12,,265.58,,251.06,L9
2024-04-14 22:26:30+00:00,,,,167.21,184.45,184.34,202.99,204.88,196.13,222.21,232.29,212.73000000000002,207.875,209.82,227.97,298.39,263.42333333333335,295.02,,322.595,313.94666666666666,313.53999999999996,300.7266666666667,305.73333333333335,299.5,304.18,304.7033333333333,295.9633333333333,283.7900000000001,283.905,303.49999999999994,289.06666666666666,276.18499999999995,291.83666666666664,282.43666666666667,282.2366666666667,286.64000000000004,284.395,269.62,272.52,272.28000000000003,280.91,292.59,292.59999999999997,278.6066666666666,273.405,270.38,283.53999999999996,266.55,294.27,306.5,259.97,272.555,258.65999999999997,262.7950000000001,265.17499999999995,259.245,289.1,282.87,287.08,248.51,261.025,269.125,271.72,268.835,272.375,272.515,269.98,247.19,249.49,275.32,310.47,317.12,274.84,279.71000000000004,277.27,245.54,244.43,273.615,295.45,,278.8399999999999,299.18,248.1,248.17,232.78,241.38,262.75,237.5,276.77,217.74,284.6,295.435,310.76,314.55499999999995,268.05,272.02,269.78,,317.77,,314.3,316.18,268.18,,,313.51,,306.155,305.21500000000003,299.92,,,280.0,279.84,,,,,,,,,322.32,,,,,338.39,338.41,,,,,,,329.21,337.43,,317.735,,332.61,328.76,304.6,308.25,293.99,295.61,289.89,301.51,292.64,286.14,286.62,293.64,296.49,298.01,310.01,308.28,315.82,347.51,315.66,,,,,,,,,,,,,,,,,,165.56,,,261.12,,265.58,,251.06,L8
2024-05-08 22:26:34+00:00,,,,,,,,,,,,212.73000000000002,207.875,209.82,227.97,298.39,249.13000000000002,287.18,,312.86,297.14,298.23999999999995,298.77500000000003,303.475,288.90500000000003,291.22,289.96,281.46500000000003,283.7900000000001,283.905,291.865,280.07500000000005,276.18499999999995,279.68999999999994,276.515,278.07,270.5,284.395,269.62,272.52,272.28000000000003,273.78499999999997,274.275,275.7,271.41499999999996,273.405,270.38,283.53999999999996,266.55,294.27,306.5,259.97,272.555,258.65999999999997,262.7950000000001,265.17499999999995,259.245,289.1,282.87,287.08,248.51,261.025,269.125,271.72,268.835,272.375,272.515,269.98,247.19,249.49,275.32,310.47,317.12,255.63333333333333,258.88,256.19666666666666,228.505,231.525,258.4066666666667,263.405,225.23,263.77,264.065,234.64999999999998,232.37500000000006,219.51999999999998,228.885,262.75,223.465,276.77,217.74,284.6,295.435,310.76,314.55499999999995,268.05,272.02,269.78,,317.77,233.48,314.3,316.18,268.18,,230.27,281.13,253.08,286.1033333333333,285.11,299.92,,230.92,280.0,279.84,209.95,,249.81,,,,,,279.96,,,,,338.39,338.41,,,248.13,,,251.44,329.21,273.305,,301.54333333333335,259.91,300.82,286.935,304.6,275.135,270.14,260.98,289.89,253.71500000000003,292.64,286.14,286.62,293.64,268.59000000000003,298.01,277.495,287.80999999999995,292.04999999999995,347.51,315.66,262.6,262.04,239.24,222.93,238.93,221.92,213.39,203.97,191.86,192.87,191.96,,,,,,,165.56,,,,,,,,L9
