dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0124,nzd0353-0153,nzd0353-0162,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2000-12-20 21:51:28.881000,L7,492.70,490.14,491.64,500.51,494.66,492.18,488.71,499.27,502.85,496.43,503.95,524.79,528.29,525.17,528.19,,,,,535.57,529.43,528.74,526.97,517.08,513.82,516.21,516.99,498.80,509.59,512.48,518.78,527.30,520.58,519.90,508.94,503.15,489.46,467.12,426.52,421.97,414.23,406.85,414.56,419.82,416.42,375.41,263.82,224.98,313.98,306.13,286.57,283.57,282.67,298.58,381.37,449.46,475.42,485.45,503.70,492.07,481.76,441.43,284.68,398.46,406.90,379.85,357.63,358.60,376.46,,,,,,,361.03,355.81,372.17,,352.01,346.22,388.57,400.34,409.32,401.54,407.78,404.46,263.34,247.66,224.70,241.46,237.62,256.41,267.69,500.55,512.47,509.56,513.42,519.02,524.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.90,516.06,527.52,527.27,531.79,527.96,,,,,,,,,,,,,,,,,,,,,,
2001-01-05 21:51:28.457000,L7,507.26,506.10,497.70,505.23,504.23,499.05,494.89,498.92,496.89,501.83,514.57,526.32,527.95,528.48,522.71,527.87,533.36,527.56,534.84,531.29,529.68,528.02,525.37,518.15,511.47,513.62,515.62,510.48,517.65,521.48,522.58,522.85,517.07,514.85,500.55,492.11,472.55,443.25,412.36,403.50,400.01,397.43,407.67,421.51,422.65,382.31,277.40,225.94,332.16,312.76,291.59,,278.08,304.84,241.38,448.00,456.31,481.11,497.30,492.62,479.53,437.58,355.56,397.81,402.97,377.07,350.11,347.11,,,,,,,,,,,,,,389.73,398.74,396.77,395.15,396.33,394.33,380.67,383.21,386.47,381.05,372.20,382.85,384.66,397.78,408.98,439.52,456.36,501.26,520.82,528.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.18,434.52,451.39,487.58,505.31,506.04,515.24,514.89,527.43,523.82,,538.62,,,,,,477.62,502.19,510.91,,500.10,,516.45,,,,,,,,
2001-02-06 21:51:26.449000,L7,455.45,468.56,451.83,476.59,469.38,467.88,469.83,471.32,471.21,454.17,468.93,467.66,481.35,439.97,477.48,498.82,456.90,437.48,426.98,429.62,421.73,456.39,421.56,437.80,431.36,443.44,462.12,429.10,412.84,462.90,420.24,428.49,411.40,419.04,409.83,378.99,362.41,347.68,317.14,296.38,218.24,268.37,289.62,291.65,273.62,256.30,194.99,,,,,,,,,,,378.91,460.79,429.08,,,,,,,,,,,,,,,,,,,,,,,,362.83,304.60,354.76,350.23,336.05,348.70,351.42,337.37,331.69,348.21,345.75,354.20,355.99,356.81,382.83,386.56,392.42,459.94,496.04,474.23,435.46,423.42,491.14,509.29,522.91,,,,,,484.41,487.94,509.59,,,,,,,,504.15,498.41,512.72,503.33,509.97,507.12,494.45,486.09,223.09,261.10,363.32,331.62,423.42,432.96,452.51,467.61,482.20,480.75,505.03,439.16,,,,,,434.64,459.93,427.14,312.45,447.67,,445.03,463.89,510.79,537.02,,,,,
2001-04-02 21:57:18.479000,L7,460.83,,,,,,,,,220.16,209.08,217.99,,,,,,,,,,,,,,,,,,,,352.85,364.81,362.72,477.93,,,461.58,343.02,345.40,297.74,545.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.61,446.56,431.75,427.83,405.68,403.63,402.36,400.96,377.16,378.43,382.12,384.13,246.08,264.99,277.85,278.34,371.55,300.12,336.34,368.37,333.21,377.92,368.41,373.70,253.44,363.20,313.89,349.50,337.20,370.96,373.69,,,375.85,374.91,343.36,329.31,328.62,298.60,330.47,284.25,279.20,270.01,256.67,227.80,227.43,216.67,191.18,,,,,,,,,200.79,254.27,385.74,397.87,365.57,406.20,400.72,,,,362.72,356.29,,,196.39,328.67,,,224.00,244.86,248.40,271.71,357.95,289.85,,,
2001-04-27 21:51:07.792000,L7,,349.21,436.57,456.30,454.67,454.75,435.78,437.93,459.30,425.89,376.91,375.67,274.87,311.52,261.64,337.66,,241.46,201.12,,155.40,293.29,337.05,245.42,216.35,267.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.85,338.40,343.10,322.82,326.73,199.01,192.78,211.54,210.74,224.26,179.01,,304.85,326.99,337.16,351.91,307.21,409.39,400.12,320.28,237.36,367.65,432.92,169.09,211.04,234.06,266.07,239.26,411.22,435.66,402.93,433.97,415.64,413.73,250.20,409.55,411.54,398.55,393.93,371.87,358.19,369.43,362.50,284.34,177.81,,302.73,292.41,248.54,236.97,,,,,,,,,,319.94,357.68,,,,,,,,,,,287.06,,,,
2001-05-13 21:50:57.045000,L7,418.56,450.22,474.51,490.56,499.95,488.95,492.31,490.48,488.21,500.63,497.91,474.26,437.20,442.52,438.00,448.76,456.99,440.12,436.08,436.68,428.81,440.05,431.99,430.29,443.46,450.26,464.36,443.63,419.06,420.17,428.33,424.23,426.56,412.23,428.41,386.02,379.50,364.10,332.20,423.46,434.06,434.95,426.34,410.03,410.52,250.18,195.02,194.41,337.31,313.60,293.19,291.11,287.40,387.96,421.40,468.24,465.82,471.41,490.16,492.80,470.82,439.52,423.32,414.56,416.48,407.92,356.40,305.89,323.60,349.15,373.38,377.09,363.23,359.27,,,,,,,382.02,408.08,400.60,404.66,393.31,393.42,396.84,390.65,390.25,184.36,221.67,215.74,242.97,249.27,258.02,260.61,264.63,276.24,509.92,521.61,,423.41,459.70,446.99,492.50,516.02,511.99,486.58,441.71,496.95,516.00,538.24,481.68,470.19,531.96,521.40,473.31,440.79,444.92,448.88,443.00,424.01,427.48,419.65,422.35,409.97,403.02,373.40,389.09,380.91,357.70,242.78,176.32,363.67,336.99,340.46,330.35,321.05,323.28,333.53,330.83,319.00,311.76,,,340.76,479.62,493.31,,,,,,,509.43,532.00,543.17,505.07,,,,,
2001-05-20 21:57:04.892000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.47,448.04,452.47,,,478.05,468.96,450.27,447.53,437.57,432.12,440.05,465.42,469.96,477.60,475.86,450.13,436.47,423.39,422.83,511.33,513.99,500.97,492.71,502.45,,,,,,,,,,,,480.42,472.02,472.31,458.57,452.54,451.05,428.43,435.95,429.21,415.28,415.12,420.79,403.88,416.99,402.81,414.40,510.09,512.58,510.24,512.83,508.35,503.05,504.01,391.02,375.61,497.68,515.28,436.85,525.03,520.91,381.70,384.19,384.58,481.51,468.69,502.45,484.38,474.62,328.34,457.59,354.75,438.48,283.05,286.32,260.16,245.68,232.29,221.07,223.30,,,,,,,,402.55,405.39,395.50,400.99,401.93,400.15,402.67,378.81,524.81,497.23,505.03,514.89,519.18,,374.70,383.33,498.57,,411.06,366.19,371.21,363.44,391.73,508.36,415.53,,,
2001-06-05 21:56:52.440000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.97,443.79,452.17,,,,,520.75,445.29,510.72,436.32,440.97,457.37,467.80,474.46,477.47,453.14,436.75,424.61,423.39,517.13,489.46,490.33,,,,,,,,,,,,,,462.66,467.98,471.63,461.56,448.84,439.31,414.93,414.92,418.72,409.53,402.31,407.04,437.72,409.24,418.71,421.78,442.14,473.05,516.30,,396.21,433.31,499.22,487.95,385.66,373.80,510.55,442.50,512.82,523.58,384.59,384.48,386.04,423.11,371.32,338.59,,303.90,298.49,318.32,456.42,435.11,282.53,289.91,260.86,248.62,232.02,231.50,207.91,154.83,,,,,,,378.32,389.61,379.98,386.85,380.33,,,,,,,519.00,515.31,,,,291.38,,,,,,,506.94,,,,
2001-08-24 21:56:00.447000,L7,,,,,,,,,,,,,,,,,,,,,,,,,403.80,434.93,380.67,471.43,489.86,514.15,,,,,,,,,,,,,524.35,512.83,462.87,454.51,,,,,,,,447.18,448.64,478.59,479.06,484.45,488.80,460.62,447.44,436.56,431.78,440.69,456.15,443.13,506.25,,,,,,,,,,445.81,433.93,311.61,320.89,321.47,466.86,445.35,449.48,438.11,418.24,416.69,417.76,405.80,406.94,415.00,427.82,428.35,460.36,457.19,463.43,471.75,488.78,502.58,501.30,509.79,501.17,507.18,520.85,,,,,,493.96,499.15,496.87,497.15,447.39,495.15,479.68,531.98,523.31,517.84,464.29,441.20,414.80,410.80,401.60,388.34,280.02,378.05,369.19,342.19,,,414.43,416.09,411.63,356.35,396.73,396.15,389.89,361.19,292.88,227.50,235.08,212.60,,,,,533.77,228.45,217.80,251.08,495.83,228.28,309.28,253.61,280.09,285.87,306.50,524.41,330.18,,,
2001-09-18 21:49:29.215000,L7,468.75,476.23,476.57,484.28,495.51,495.04,491.76,500.65,492.84,496.38,502.78,490.40,501.81,512.80,503.34,514.73,471.66,457.05,531.56,524.95,513.78,464.34,449.94,450.31,449.86,455.96,492.94,447.16,507.65,509.76,505.98,456.25,499.73,435.46,438.63,415.38,396.87,384.42,346.03,405.43,399.39,401.77,406.44,415.89,414.93,373.31,212.97,205.10,,,,,,282.65,290.70,387.01,431.42,456.06,488.32,478.93,463.38,343.70,339.10,339.79,375.37,362.22,,,,,,,,,,,,,,,,,387.92,387.99,286.90,381.29,386.65,253.29,259.80,229.07,244.94,242.31,254.80,267.52,381.64,400.19,413.16,433.18,431.75,480.60,521.73,527.91,534.11,532.81,533.27,,,,,,,,,,,,,,,,,,,,,,,,414.97,530.79,522.28,426.29,248.63,359.64,341.06,342.79,338.97,325.12,331.21,334.91,335.65,323.19,319.35,,,,,,176.17,389.37,396.20,,263.24,364.07,409.03,402.57,376.68,366.44,,225.88,,,
2001-09-25 21:55:40.572000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.34,454.44,,,,,,,460.77,489.75,450.94,486.97,488.64,492.18,,500.38,484.27,488.63,442.98,453.03,,,,,,,,,,,,,,,,,455.31,452.62,437.41,437.50,426.36,410.71,412.44,272.28,279.98,261.52,275.97,387.98,392.78,385.74,404.10,419.99,411.67,422.95,496.75,500.02,496.11,488.38,484.49,490.02,497.15,505.38,507.72,510.07,507.72,479.84,463.92,473.89,435.47,437.24,487.42,470.18,468.45,451.38,459.65,457.71,429.57,401.17,388.39,391.10,379.48,381.47,369.06,357.94,334.58,235.59,,,274.44,277.31,163.37,266.77,261.16,269.88,266.72,285.25,249.69,233.88,212.44,,,,516.37,507.72,212.58,214.57,249.01,488.29,228.72,306.62,258.38,269.78,269.83,286.11,496.45,311.64,,,
2001-12-30 21:55:49.115000,L7,393.70,444.67,402.20,442.18,465.41,243.80,323.06,,,,231.68,239.85,152.60,511.92,285.54,344.04,401.14,388.80,376.66,,,,,,,,,284.88,302.54,301.95,541.01,342.09,454.89,482.28,351.88,479.93,481.49,,206.72,390.85,199.98,509.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.22,226.56,247.80,281.76,309.37,310.12,281.04,,,,,,,,,,,,,,366.04,364.03,,,,,,,,,228.50,281.62,269.20,258.12,237.26,218.29,205.96,212.58,186.26,,,,,,,,,,,,,,,,,,,331.68,355.38,,,,,,,,,,,360.10,,,,
2002-01-15 21:55:59.365000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.26,252.43,414.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.02,264.13,356.17,336.83,344.62,372.67,365.49,250.14,198.07,243.24,427.28,296.09,403.29,426.75,429.79,439.38,468.46,469.58,477.69,421.65,377.60,358.99,,220.77,386.60,359.21,349.33,368.68,405.93,319.36,296.10,321.09,283.45,327.52,338.35,335.35,319.75,306.40,,,,,,,,176.53,179.55,173.22,189.55,239.01,,,,,,,484.71,474.57,,,,360.54,,,,,,,378.42,,,,
2002-05-07 21:56:03.729000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.53,500.89,470.42,,,,,507.38,472.11,452.30,456.23,456.01,483.32,485.69,488.63,488.80,458.16,454.17,442.15,442.61,455.25,,,,,,,,,,,,,,,,425.67,475.93,469.76,459.48,261.05,262.39,269.77,190.87,425.02,407.12,410.69,407.28,408.43,415.26,406.12,415.51,444.61,426.02,509.01,509.57,516.31,506.08,410.09,450.19,468.02,417.52,508.16,,531.15,521.45,487.95,385.26,380.92,412.21,417.87,488.24,484.03,476.09,455.76,457.93,456.76,432.75,407.27,290.06,270.02,254.37,237.99,233.55,213.72,,,,,,,,,,,,391.61,393.61,396.98,369.93,,,,528.68,516.77,220.37,223.84,243.02,493.57,,302.70,141.92,268.00,265.22,283.21,504.42,321.51,,,
2002-08-20 21:49:10.402000,L7,442.28,479.44,487.83,487.43,502.40,491.47,492.62,500.50,495.09,503.80,505.51,495.45,467.63,454.98,463.50,484.74,490.60,457.99,449.65,473.39,473.22,494.84,475.81,454.55,476.12,474.89,469.80,471.45,448.36,440.47,442.27,469.11,448.29,455.61,447.43,415.01,410.09,408.83,357.50,410.17,410.60,406.90,412.76,419.29,416.72,378.10,258.66,208.69,325.46,306.70,290.73,275.63,282.63,294.12,384.24,423.20,449.02,458.64,495.17,488.67,309.55,415.32,288.00,353.89,386.89,363.95,344.93,343.42,,,,,,,,,,,,,,,394.17,394.94,387.58,382.98,385.26,266.76,256.29,237.53,247.21,237.89,258.51,379.17,386.91,394.61,414.63,437.95,438.67,448.93,515.28,525.08,526.79,533.64,465.70,484.77,479.45,464.31,469.23,488.96,494.75,505.61,493.25,504.06,507.89,,,,,,,,,475.51,471.31,501.94,480.83,465.65,443.30,460.11,522.76,388.76,250.42,371.34,359.38,385.85,367.25,354.35,374.73,357.65,399.11,364.13,342.45,,,,,,482.14,376.17,412.44,474.14,491.28,283.68,271.97,357.12,294.39,422.67,,413.24,,,
2002-09-12 21:55:07.575000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.28,504.04,448.26,446.17,445.02,469.48,475.85,480.17,481.17,524.81,502.03,504.66,526.96,488.79,,,,,,,,,,,,,,,,449.24,461.83,463.56,448.77,448.77,434.15,313.85,283.16,278.14,282.85,199.03,282.02,401.58,414.59,421.58,435.82,442.94,434.73,474.04,498.68,500.81,506.75,497.53,501.21,497.63,502.89,509.58,,,,488.13,466.06,476.27,423.76,414.24,488.33,484.03,475.29,458.27,464.45,468.32,439.82,411.77,401.19,402.62,387.04,387.86,380.52,365.57,337.57,230.89,441.28,430.20,224.54,262.70,246.49,265.04,267.89,275.83,268.78,283.91,279.30,232.50,217.44,,,,,537.48,221.79,213.55,238.65,497.55,232.67,309.69,245.23,268.60,271.31,287.33,504.75,323.32,,,
2002-10-23 21:48:51.087000,L7,505.57,498.07,503.41,501.10,506.11,501.55,493.04,502.17,497.17,504.42,513.21,522.47,528.07,518.71,518.46,526.76,528.64,522.57,528.75,,,529.10,523.75,517.19,511.61,513.19,513.77,519.15,520.83,523.92,516.75,523.77,515.77,509.86,497.78,489.37,472.08,443.19,420.83,419.18,406.89,406.62,427.03,434.50,425.00,398.13,247.51,218.66,322.91,315.08,287.13,,288.28,386.02,392.42,460.41,453.68,471.16,507.67,488.25,481.22,425.30,402.18,357.98,404.02,369.68,347.20,348.99,,,,,,,,,,,,,,382.60,395.87,395.95,390.09,397.16,390.82,380.03,385.74,390.32,371.84,373.40,380.49,384.15,394.74,411.39,421.83,450.30,446.81,506.18,526.38,537.01,540.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.86,464.53,330.79,400.15,484.89,499.03,504.84,513.24,511.09,524.42,518.19,,,,,,,,486.79,506.48,504.30,,500.03,,511.27,534.92,,,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.30,510.91,444.91,445.68,469.84,475.69,483.15,479.94,517.04,502.03,512.16,534.36,490.25,,,,,,,,,,,,,,,,448.20,465.33,464.72,450.97,449.25,435.91,418.07,422.25,419.79,393.90,399.42,402.62,396.94,408.73,402.18,418.78,439.63,430.10,460.71,502.34,503.68,508.65,497.39,498.34,497.07,501.33,508.29,511.93,517.28,517.93,490.40,470.17,479.36,439.01,423.01,491.84,484.39,477.87,458.83,461.17,459.97,439.82,416.14,399.53,395.66,383.58,389.11,378.80,365.21,345.48,248.21,205.42,199.03,290.08,284.45,275.37,275.81,271.71,282.80,267.28,290.60,278.40,239.16,222.76,,,,522.99,517.51,226.94,227.37,248.37,497.19,234.15,315.70,250.54,269.69,272.33,290.10,506.64,329.82,,,
2002-12-26 21:49:23.939000,L7,,,,,,354.15,361.68,439.11,440.76,407.02,401.65,390.72,413.58,415.92,165.93,360.21,452.36,386.18,428.57,426.55,395.91,428.67,409.03,420.52,401.48,318.27,283.57,377.49,382.40,383.37,380.06,381.22,349.44,384.63,387.52,359.09,344.02,317.24,213.35,264.69,244.40,259.88,288.42,272.54,275.06,222.74,162.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.97,225.25,278.27,322.43,320.69,340.50,250.23,248.72,425.51,376.80,277.46,437.52,419.92,455.14,331.63,219.05,374.07,529.64,224.09,462.01,320.52,458.95,240.56,455.79,453.21,382.60,437.03,441.33,437.77,414.69,418.53,414.72,406.82,399.96,393.42,376.56,383.22,376.27,357.33,247.44,170.49,331.23,333.15,328.14,329.07,196.57,234.71,328.10,328.07,302.55,296.85,,,,531.07,174.95,,,,,,507.43,,,,,269.26,455.47,,,
2003-01-02 21:55:34.113000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.75,513.29,446.50,439.81,446.69,472.22,475.34,481.69,481.32,460.46,446.29,427.11,434.62,500.17,480.56,,,,,,,,,,,,,,,447.19,469.41,467.64,339.81,451.09,444.48,422.10,425.12,419.52,399.29,395.65,400.93,395.46,399.83,396.96,419.68,433.77,424.78,465.62,506.33,509.10,506.35,493.29,499.47,495.94,496.90,496.86,503.53,504.58,506.06,489.45,473.62,481.87,454.74,475.06,501.42,493.09,478.29,465.84,467.27,466.09,445.72,421.44,404.48,401.11,396.11,394.77,389.49,374.11,351.99,249.83,233.19,273.19,299.35,296.37,287.77,282.70,276.59,282.33,278.97,293.88,291.15,249.86,222.73,,,,514.65,512.63,238.22,232.81,252.19,499.71,238.75,317.82,262.61,267.67,275.35,288.16,505.60,323.40,,,
2003-01-27 21:49:33.029000,L7,512.13,506.88,506.96,507.80,505.47,498.12,494.01,502.18,496.77,501.85,507.11,516.01,525.85,525.80,523.63,527.51,532.24,525.28,530.96,528.95,524.58,525.04,522.00,515.08,504.54,509.55,505.25,503.97,511.70,515.11,508.82,511.94,509.41,508.07,493.96,489.35,462.77,445.28,414.15,411.08,404.10,405.65,412.82,417.67,414.46,376.71,245.71,216.76,332.69,312.68,296.20,,280.25,301.59,242.33,454.56,243.23,471.69,503.18,493.67,476.09,431.34,363.94,374.43,395.48,376.11,356.01,352.90,345.64,,,,,,,,,,,,,,397.42,396.47,390.24,393.84,392.92,376.71,384.74,389.89,372.81,377.10,482.15,487.92,490.96,500.94,481.05,448.08,493.94,507.51,524.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.94,459.42,367.56,388.30,463.27,497.77,494.08,505.50,507.52,518.27,514.12,535.09,535.60,,,,,,470.91,495.10,491.50,,481.47,,507.06,527.15,539.30,,,,,,
2003-02-12 21:49:43.898000,L7,,,,,,,514.15,513.99,500.51,517.53,517.91,527.53,528.79,526.52,521.23,519.14,509.66,504.47,516.44,511.48,487.53,482.17,499.88,485.80,461.11,455.02,483.69,481.12,494.05,484.30,423.40,414.60,418.44,415.40,414.73,396.07,383.08,374.02,338.76,383.15,378.04,379.18,396.87,406.55,408.60,355.14,228.42,205.11,,,,,,295.05,293.08,320.46,448.02,459.49,502.65,490.64,470.31,351.36,344.78,336.72,388.16,360.74,348.30,,,,,,,,,,,,,400.36,471.25,498.44,437.95,423.50,402.31,398.39,393.77,368.99,381.98,384.73,378.29,367.43,391.81,390.15,388.12,385.10,397.43,420.07,416.90,432.79,519.61,525.77,523.99,520.70,520.09,527.49,,,,,,,,490.67,470.17,460.55,448.19,385.14,436.60,426.27,422.38,181.27,,,,378.48,331.87,360.93,365.76,360.07,269.88,173.73,,,312.57,314.82,320.70,314.42,318.07,323.60,324.91,309.04,215.02,,,,,,385.26,446.91,,,,,325.71,340.23,513.62,531.26,,,,,
2003-02-19 21:55:54.479000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.78,495.32,333.72,,,508.88,514.88,443.74,440.14,446.11,468.49,475.60,478.24,479.05,444.53,446.49,425.62,433.32,513.62,466.64,,,,,,,,,,,,,,,467.11,472.24,469.05,456.70,452.98,446.86,424.29,429.08,426.66,404.13,405.57,407.70,402.48,406.68,414.64,417.42,439.51,448.68,499.24,506.87,509.25,507.33,506.06,502.18,502.11,507.08,518.48,514.93,519.30,520.39,489.09,474.23,484.13,469.26,430.62,495.61,481.42,473.89,459.49,497.71,509.41,530.74,527.32,521.58,469.75,384.24,387.06,378.57,362.23,348.43,245.14,208.37,186.16,293.95,291.83,281.82,281.50,278.66,286.45,276.69,292.58,286.72,231.03,219.18,,,,521.37,518.42,232.14,235.91,251.58,498.39,235.23,316.08,255.68,271.95,276.51,293.45,508.33,333.37,315.48,,
2003-03-16 21:49:46.061000,L7,478.45,489.62,443.81,507.46,380.76,526.73,532.09,502.54,501.04,499.69,488.83,476.05,445.94,447.63,438.79,482.27,,,,423.83,428.64,443.91,434.59,437.22,437.56,440.45,294.77,399.72,296.32,417.30,414.45,215.69,247.61,272.62,265.49,220.82,298.26,326.00,263.24,281.77,221.97,194.78,,,,,,,,,,,,,,,426.25,446.12,496.05,481.60,447.94,,,,,,,,,,,,,,,,,,,,,,366.18,377.83,369.61,363.24,367.44,353.90,360.87,361.75,345.59,342.94,358.23,363.96,371.78,362.56,379.98,401.22,404.92,411.94,482.82,514.82,509.98,442.24,421.99,517.36,529.75,468.17,471.43,509.24,521.18,498.37,470.60,472.91,496.95,480.88,469.76,467.11,505.42,507.46,483.27,476.11,504.95,529.94,459.96,471.90,517.12,523.39,506.74,376.03,354.60,234.15,161.11,357.88,216.97,334.16,322.00,316.75,324.57,330.98,326.88,306.90,242.87,,,,469.45,484.50,454.50,473.79,451.75,394.25,,367.34,477.03,523.00,530.64,,,,,,
2003-03-23 21:55:52.571000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.61,475.59,447.34,,,,510.26,464.36,464.95,443.71,448.50,445.54,469.25,475.80,482.73,480.33,452.87,446.82,429.12,426.07,518.35,531.86,498.99,,,,,,,,,,,,,,475.59,474.81,471.57,459.85,458.15,453.87,319.35,279.19,284.21,294.92,276.17,289.75,519.19,529.03,467.86,,,,,,,,,,530.91,526.35,521.83,518.93,529.67,526.18,491.84,507.11,493.29,506.65,531.37,522.98,493.07,498.47,479.83,468.79,476.94,460.36,422.40,310.45,305.17,287.95,391.93,380.83,367.21,452.36,446.21,443.46,157.71,308.70,200.80,294.37,286.22,278.40,286.60,281.91,302.35,293.15,240.16,214.46,,,,529.64,519.68,243.84,234.87,257.21,511.01,234.51,320.96,263.53,271.17,277.65,291.19,512.16,332.28,,,
2003-04-08 21:55:59.443000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.73,437.58,427.72,,,,,,,,,482.93,497.15,503.00,506.94,510.66,,493.72,484.09,515.57,469.74,,,,,,,,,,,,,,,,,458.62,378.17,471.35,448.59,530.59,286.02,498.89,508.98,476.47,396.59,396.14,398.66,401.21,377.63,411.47,419.56,411.39,415.79,490.08,495.70,486.21,449.11,438.67,436.44,422.25,408.72,396.72,506.07,506.45,474.61,435.36,462.95,405.02,388.99,479.44,460.46,462.86,440.86,444.54,452.43,428.52,389.23,379.90,384.97,370.43,373.10,361.33,202.16,,,,,,,,,,,,,,,175.10,,,,521.64,404.15,221.40,285.60,311.59,480.13,217.14,,299.29,308.46,303.52,311.22,488.04,389.64,,,
2003-07-21 21:43:45.776000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.21,475.51,445.46,,,,,507.48,503.58,505.48,504.08,454.90,487.60,487.39,493.89,483.70,461.92,447.99,438.36,445.10,496.10,,,,,,,,,,,,,,,,,463.16,467.80,449.33,453.49,434.35,416.49,417.01,416.15,399.72,402.45,403.87,402.03,404.35,397.85,428.82,431.55,418.47,471.18,501.43,507.23,503.48,498.45,389.10,377.87,375.42,510.41,519.62,516.50,516.11,392.27,390.68,390.87,337.04,405.38,397.73,474.52,468.47,341.84,461.64,454.88,428.91,288.13,291.69,275.11,259.63,244.85,230.43,218.67,161.80,,,,,,,,,,,,,,,,,,520.63,511.65,,,,366.26,,,,,,,497.38,,,,
