dates,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039,satname
2024-10-16 22:21:15.412,379.8792307692308,380.8192307692307,358.77846153846156,317.46000000000004,261.8853846153846,239.30700000000002,175.375,161.9,159.5725,180.126,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,,319.915,430.155,330.5333333333333,,352.41,297.34000000000003,,415.37,365.67833333333334,181.61,463.90375,414.95500000000004,447.05,177.17,211.17454545454547,239.68363636363637,269.1490909090909,289.6963636363636,322.47555555555556,389.1081818181819,369.75222222222226,439.5325,292.4483333333333,374.40833333333336,388.33,348.13,486.78999999999996,504.03499999999997,493.918,202.94333333333336,522.825,480.595,403.78999999999996,457.71,377.42333333333335,394.8616666666667,387.186,408.1671428571429,221.96,368.005,302.658,360.8975,214.12,452.8,323.395,225.7328571428571,486.09000000000003,317.84000000000003,216.29,290.04,210.075,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,432.18,217.31333333333336,317.71,297.475,426.39,490.0879999999999,494.23199999999997,496.81166666666667,482.3957142857143,486.2866666666667,483.77,480.31333333333333,473.9128571428572,458.69571428571425,459.795,459.6416666666667,452.32666666666665,448.7833333333333,445.28833333333336,437.4166666666667,428.09833333333336,420.03000000000003,418.5333333333333,399.29833333333335,384.84,362.5314285714286,368.20428571428573,357.79833333333335,358.31333333333333,365.0025,356.3733333333334,335.03833333333336,327.2083333333333,320.47857142857146,318.5014285714286,319.23285714285714,301.08666666666664,313.69166666666666,306.046,310.64,309.78499999999997,303.42,303.5942857142857,511.515,196.3342857142857,199.825,197.515,,407.96000000000004,293.24,433.26,416.09999999999997,407.395,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,416.46999999999997,333.395,516.91,507.34,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,295.7,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,342.8575,443.00499999999994,415.985,,,465.39799999999997,198.95999999999998,274.71,347.9725,262.92999999999995,424.602,,,,,L8
2024-10-24 22:20:57.649,377.07214285714286,378.94928571428574,356.8014285714286,314.68,257.07428571428574,239.30700000000002,175.375,161.9,159.5725,180.126,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,370.7925,353.55,352.41,313.79,,415.37,365.67833333333334,183.19,441.00333333333333,406.3533333333333,445.52666666666664,196.53083333333333,211.17454545454547,239.68363636363637,269.1490909090909,290.92833333333334,320.62800000000004,389.1081818181819,369.75222222222226,439.5325,307.0,381.65285714285716,394.8128571428571,364.56,486.78999999999996,504.03499999999997,493.918,223.57500000000002,522.825,480.595,403.78999999999996,457.71,381.1775,373.7271428571429,359.805,386.89625,221.96,358.44,302.658,333.82599999999996,248.64000000000001,452.8,319.52,225.7328571428571,412.0566666666667,292.17,247.64499999999998,288.254,209.1,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,432.18,217.31333333333336,317.71,297.475,426.39,490.0879999999999,494.23199999999997,496.81166666666667,482.3957142857143,486.2866666666667,483.77,480.31333333333333,473.9128571428572,458.69571428571425,459.795,459.6416666666667,452.32666666666665,448.7833333333333,445.28833333333336,437.4166666666667,428.09833333333336,420.03000000000003,418.5333333333333,399.29833333333335,384.84,362.5314285714286,368.20428571428573,357.79833333333335,358.31333333333333,365.0025,356.3733333333334,335.03833333333336,327.2083333333333,320.47857142857146,318.5014285714286,319.23285714285714,301.08666666666664,313.69166666666666,306.046,310.64,309.78499999999997,303.42,303.5942857142857,511.515,196.3342857142857,199.825,197.515,,407.96000000000004,293.24,434.56666666666666,416.09999999999997,407.395,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,416.46999999999997,333.395,475.56999999999994,438.2,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,294.40333333333336,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,371.586,443.00499999999994,415.985,,,465.39799999999997,198.95999999999998,358.94,347.9725,262.92999999999995,424.602,,,,,L9
2024-10-24 22:21:21.612,374.62399999999997,377.25866666666667,354.97999999999996,312.1806666666667,252.84466666666668,239.30700000000002,175.375,161.9,159.5725,180.126,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,393.916,353.265,352.41,320.8275,,415.37,365.67833333333334,181.77666666666667,422.392,400.74,443.7425,212.44692307692307,211.17454545454547,239.68363636363637,269.1490909090909,291.7353846153846,318.6445454545455,389.1081818181819,369.75222222222226,439.5325,317.5825,386.5975,398.38875,371.4975,486.78999999999996,504.03499999999997,493.918,235.702,522.825,480.595,403.78999999999996,457.71,381.1775,357.81375,339.98999999999995,370.1088888888889,221.96,353.595,302.658,316.00666666666666,259.83666666666664,452.8,317.7725,225.7328571428571,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,432.18,217.31333333333336,317.71,297.475,426.39,490.0879999999999,494.23199999999997,496.81166666666667,482.3957142857143,486.2866666666667,483.77,480.31333333333333,473.9128571428572,458.69571428571425,459.795,459.6416666666667,452.32666666666665,448.7833333333333,445.28833333333336,437.4166666666667,428.09833333333336,420.03000000000003,418.5333333333333,399.29833333333335,384.84,362.5314285714286,368.20428571428573,357.79833333333335,358.31333333333333,365.0025,356.3733333333334,335.03833333333336,327.2083333333333,320.47857142857146,318.5014285714286,319.23285714285714,301.08666666666664,313.69166666666666,306.046,310.64,309.78499999999997,303.42,303.5942857142857,511.515,196.3342857142857,199.825,197.515,,407.96000000000004,293.24,434.7925,416.09999999999997,407.395,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,416.46999999999997,339.62,461.44666666666666,414.95666666666665,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,316.82,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,392.33,443.00499999999994,415.985,,,465.39799999999997,198.95999999999998,386.75,347.9725,262.92999999999995,424.602,,,,,L9
2024-11-01 22:21:06.841,374.62399999999997,377.25866666666667,354.97999999999996,312.1806666666667,252.84466666666668,239.30700000000002,175.375,161.9,159.5725,180.126,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,393.916,353.265,336.615,317.81,,415.37,365.67833333333334,181.77666666666667,422.392,400.74,443.7425,212.44692307692307,218.81083333333333,239.42916666666667,268.165,287.7035714285714,318.6445454545455,389.1081818181819,369.75222222222226,439.5325,317.5825,386.5975,398.38875,371.452,486.78999999999996,504.03499999999997,490.3616666666667,235.702,522.825,480.595,403.80125,457.71,381.1775,357.81375,320.24375,370.1088888888889,221.96,353.595,301.51666666666665,316.00666666666666,259.83666666666664,416.97333333333336,315.884,225.7328571428571,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,434.89,198.9175,317.71,297.475,426.39,490.0879999999999,494.23199999999997,496.81166666666667,482.3957142857143,487.7142857142858,483.77,480.31333333333333,473.9128571428572,458.69571428571425,459.795,459.6416666666667,452.32666666666665,448.7833333333333,445.28833333333336,437.4166666666667,429.93,425.26500000000004,418.5333333333333,398.2885714285714,392.42999999999995,362.38250000000005,367.0375,357.79833333333335,358.31333333333333,365.0025,349.52,342.86571428571426,327.2083333333333,320.47857142857146,318.5014285714286,319.23285714285714,301.08666666666664,313.69166666666666,306.046,310.64,309.78499999999997,309.5228571428571,308.86625,511.515,196.3342857142857,199.825,197.515,489.19,407.96000000000004,293.24,434.7925,413.23,391.3333333333333,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,416.46999999999997,339.62,448.52,413.3025,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,316.82,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,392.33,443.00499999999994,415.985,410.01,,465.39799999999997,198.95999999999998,386.75,346.758,262.92999999999995,424.602,,,,,L8
2024-11-08 22:26:59.650,374.62399999999997,377.25866666666667,354.97999999999996,312.1806666666667,252.84466666666668,239.30700000000002,175.375,161.9,159.5725,202.53666666666666,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,393.916,353.265,336.615,317.81,,415.37,365.67833333333334,178.29250000000002,409.8536363636364,396.462,442.39400000000006,212.44692307692307,218.81083333333333,239.42916666666667,268.165,287.7035714285714,318.6445454545455,389.1081818181819,369.75222222222226,439.5325,317.5825,386.5975,398.38875,371.452,486.78999999999996,504.03499999999997,490.3616666666667,235.702,522.825,480.595,403.80125,457.71,381.1775,357.81375,320.24375,370.1088888888889,221.96,353.595,301.51666666666665,316.00666666666666,259.83666666666664,416.97333333333336,315.884,225.7328571428571,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,434.89,198.9175,317.71,297.475,426.39,490.0879999999999,494.23199999999997,499.09285714285716,485.4925,488.95125,485.36285714285714,481.65857142857146,474.86,459.65875,461.54285714285714,461.0185714285714,453.67142857142863,449.6471428571428,446.5257142857143,438.4942857142857,431.10875,426.16111111111115,422.8328571428571,402.14875,395.01125,366.5944444444445,367.0375,363.85714285714283,364.71571428571434,372.61199999999997,349.52,346.70125,332.82,327.05125000000004,324.85375,325.3725,309.35714285714283,313.69166666666666,311.99333333333334,315.84166666666664,313.92571428571426,312.18875,310.51222222222225,511.515,196.3342857142857,199.825,197.515,489.19,407.96000000000004,293.24,434.7925,413.23,391.3333333333333,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,420.6442857142857,339.62,448.52,413.3025,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,316.82,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,392.33,443.00499999999994,415.985,410.01,,472.36833333333334,198.95999999999998,406.745,346.758,262.92999999999995,431.79999999999995,,,,,L8
2024-11-17 22:20:50.529,374.62399999999997,377.25866666666667,354.97999999999996,312.1806666666667,252.84466666666668,239.30700000000002,175.375,161.9,159.5725,202.53666666666666,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,393.916,353.265,336.615,317.81,,415.37,365.67833333333334,178.29250000000002,409.8536363636364,396.462,442.39400000000006,212.44692307692307,218.81083333333333,239.42916666666667,268.165,287.7035714285714,303.5575,380.2266666666667,361.217,436.354,329.22,386.5975,398.38875,371.452,486.78999999999996,504.03499999999997,490.3616666666667,235.702,522.825,480.595,403.80125,457.71,396.588,344.59,311.11888888888893,357.923,227.37666666666667,353.595,301.51666666666665,316.00666666666666,259.83666666666664,416.97333333333336,315.884,225.7328571428571,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,434.89,198.9175,317.71,297.475,426.39,490.0879999999999,494.23199999999997,499.09285714285716,485.4925,488.95125,485.36285714285714,481.65857142857146,474.86,459.65875,461.54285714285714,461.0185714285714,453.67142857142863,449.6471428571428,446.5257142857143,438.4942857142857,431.10875,426.16111111111115,422.8328571428571,402.14875,395.01125,366.5944444444445,367.0375,363.85714285714283,364.71571428571434,372.61199999999997,349.52,346.70125,332.82,327.05125000000004,324.85375,325.3725,309.35714285714283,313.69166666666666,311.99333333333334,315.84166666666664,313.92571428571426,312.18875,310.51222222222225,511.515,196.3342857142857,199.825,199.63333333333333,489.19,407.96000000000004,293.24,434.7925,413.23,391.3333333333333,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,420.6442857142857,339.62,448.52,413.3025,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,316.82,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,392.33,443.00499999999994,415.985,410.01,,466.9185714285714,196.19666666666663,422.538,346.758,262.92999999999995,429.5,,,,,L8
2024-11-17 22:21:14.492,374.62399999999997,377.25866666666667,354.97999999999996,312.1806666666667,252.84466666666668,239.30700000000002,175.375,161.9,159.5725,202.53666666666666,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,393.916,353.265,336.615,317.81,,415.37,365.67833333333334,178.29250000000002,409.8536363636364,396.462,442.39400000000006,212.44692307692307,218.81083333333333,239.42916666666667,268.165,287.7035714285714,303.5575,372.63153846153847,354.1872727272728,436.01,338.356,386.5975,398.38875,371.452,486.78999999999996,504.03499999999997,490.3616666666667,235.702,522.825,480.595,403.80125,457.71,409.16,333.929,303.706,347.86,229.735,353.595,301.51666666666665,316.00666666666666,259.83666666666664,416.97333333333336,315.884,225.7328571428571,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,434.89,198.9175,317.71,297.475,426.39,490.0879999999999,494.23199999999997,499.09285714285716,485.4925,488.95125,485.36285714285714,481.65857142857146,474.86,459.65875,461.54285714285714,461.0185714285714,453.67142857142863,449.6471428571428,446.5257142857143,438.4942857142857,431.10875,426.16111111111115,422.8328571428571,402.14875,395.01125,366.5944444444445,367.0375,363.85714285714283,364.71571428571434,372.61199999999997,349.52,346.70125,332.82,327.05125000000004,324.85375,325.3725,309.35714285714283,313.69166666666666,311.99333333333334,315.84166666666664,313.92571428571426,312.18875,310.51222222222225,511.515,196.3342857142857,199.825,200.565,489.19,407.96000000000004,293.24,434.7925,413.23,391.3333333333333,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,420.6442857142857,339.62,448.52,413.3025,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,316.82,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,392.33,443.00499999999994,415.985,410.01,,462.6625,194.66,432.8666666666666,346.758,262.92999999999995,427.68874999999997,,,,,L8
2024-11-24 22:27:09.131,374.62399999999997,377.25866666666667,354.97999999999996,312.1806666666667,252.84466666666668,239.30700000000002,175.375,161.9,159.5725,216.42857142857142,197.04833333333332,210.5683333333333,210.31571428571428,169.94666666666666,311.4,319.915,413.18,393.916,353.265,336.615,317.81,,415.37,365.67833333333334,168.64600000000002,409.8536363636364,396.462,440.09666666666664,212.44692307692307,218.81083333333333,239.42916666666667,268.165,287.7035714285714,303.5575,372.63153846153847,354.1872727272728,436.01,338.356,386.5975,398.38875,371.452,486.78999999999996,504.03499999999997,490.3616666666667,235.702,522.825,480.595,403.80125,457.71,409.16,333.929,303.706,347.86,229.735,353.595,301.51666666666665,316.00666666666666,259.83666666666664,416.97333333333336,315.884,225.7328571428571,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,439.475,298.66,282.275,427.96,404.00857142857143,430.58125,473.84666666666664,423.942,170.995,252.3466666666667,213.25,198.885,386.982,206.28666666666666,413.0525,495.57,368.15999999999997,416.11,328.675,362.22799999999995,466.29999999999995,453.3,470.09666666666664,312.175,,,,307.28,,467.08,434.89,198.9175,317.71,297.475,426.39,490.0879999999999,494.23199999999997,499.09285714285716,485.4925,488.95125,485.36285714285714,481.65857142857146,477.8444444444445,463.76444444444445,466.04375000000005,464.10625000000005,458.01875,454.53,450.76,443.54499999999996,436.84333333333336,426.16111111111115,429.15250000000003,409.0911111111111,401.3855555555555,366.5944444444445,367.0375,363.85714285714283,373.41875,381.75333333333333,349.52,346.70125,332.82,336.35333333333335,333.8366666666667,333.8,320.28625,313.69166666666666,311.99333333333334,315.84166666666664,313.92571428571426,312.18875,310.51222222222225,511.515,196.3342857142857,199.825,200.565,489.19,407.96000000000004,293.24,434.7925,413.23,391.3333333333333,360.005,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,427.9375,339.62,448.52,413.3025,340.105,337.652,296.44,417.2975,427.275,272.68,486.045,316.82,408.0033333333333,298.01,445.185,293.85,383.71,289.9633333333333,375.7375,392.33,443.00499999999994,415.985,410.01,,462.6625,194.66,432.8666666666666,346.758,262.92999999999995,427.68874999999997,,,,,L8
2024-12-10 22:26:57.719,375.4778571428571,378.30642857142857,354.05285714285714,312.8607142857143,253.49571428571429,243.6577777777778,175.375,161.9,159.5725,227.42125,197.04833333333332,207.2642857142857,210.31571428571428,169.94666666666666,311.4,319.15999999999997,413.18,421.78,353.265,336.615,317.81,,415.37,365.67833333333334,163.71333333333334,393.3318181818182,376.81,439.30571428571426,212.44692307692307,218.81083333333333,239.42916666666667,268.165,287.7035714285714,303.5575,372.63153846153847,354.1872727272728,436.01,345.5777777777778,405.2183333333333,406.8057142857143,371.452,486.78999999999996,504.03499999999997,490.3616666666667,235.702,522.825,480.595,403.80125,449.3566666666666,409.16,316.5022222222222,283.06888888888886,333.793,229.735,351.97333333333336,298.448,316.00666666666666,282.695,416.97333333333336,315.884,208.2783333333333,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,,303.185,,417.02,,398.79,298.66,282.275,427.96,420.79200000000003,436.82000000000005,472.95,434.1125,170.995,270.96000000000004,213.25,198.885,353.4475,206.28666666666666,412.3966666666667,495.57,368.15999999999997,416.11,328.675,326.38,471.58,453.3,466.68,312.175,,,,,,467.08,434.89,181.98333333333332,317.71,326.33,426.39,495.5766666666666,495.21000000000004,501.1666666666667,486.71000000000004,489.02666666666664,487.795,484.48,481.47375,467.83375,470.78428571428566,466.99285714285713,462.50714285714287,457.52,455.2314285714286,449.39142857142855,442.7275,427.2271428571429,438.0585714285714,416.75624999999997,411.615,366.12,366.125,372.1028571428571,378.04249999999996,385.8233333333333,331.212,358.07000000000005,331.8059999999999,345.27,344.59749999999997,343.3175,335.0975,307.712,309.95799999999997,312.906,314.166,313.93666666666667,311.89000000000004,513.9966666666666,199.42399999999998,199.825,200.565,489.19,407.96000000000004,293.24,434.7925,413.23,379.065,310.80333333333334,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,436.60714285714295,339.62,448.52,413.3025,322.15000000000003,328.7375,296.44,417.2975,427.275,292.05,486.045,337.94,400.99499999999995,298.01,445.185,,380.2133333333333,289.9633333333333,375.7375,422.49,443.00499999999994,378.99500000000006,410.01,,464.4914285714286,194.66,432.8666666666666,346.758,263.0066666666666,432.4828571428571,,,,,L8
2024-12-18 22:27:07.864,374.6033333333333,377.55833333333334,353.2991666666667,311.61583333333334,251.35500000000002,247.35285714285715,181.58166666666668,161.9,159.5725,227.42125,197.04833333333332,207.2642857142857,210.31571428571428,170.8442857142857,311.4,319.15999999999997,413.18,421.78,353.265,336.615,317.81,,415.37,365.67833333333334,163.71333333333334,393.3318181818182,376.81,439.30571428571426,221.28636363636363,222.11400000000003,240.956,269.239,288.6408333333333,300.848,380.51181818181817,352.18333333333334,437.1139999999999,345.5777777777778,405.2183333333333,406.8057142857143,371.452,486.78999999999996,504.03499999999997,490.3616666666667,246.50333333333333,522.825,480.595,411.2633333333333,449.3566666666666,427.5816666666667,298.60125,258.88125,318.96222222222224,229.735,351.97333333333336,298.448,316.00666666666666,282.695,416.97333333333336,315.884,208.2783333333333,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,397.43,303.185,256.98,417.02,,398.79,298.66,282.275,427.96,420.79200000000003,436.82000000000005,472.95,434.1125,170.995,270.96000000000004,213.25,198.885,353.4475,206.28666666666666,412.3966666666667,495.57,368.15999999999997,416.11,328.675,326.38,471.58,453.3,466.68,312.175,,,,,,467.08,434.89,181.98333333333332,317.71,326.33,426.39,495.5766666666666,499.20799999999997,500.955,487.405,489.34666666666664,487.85666666666674,484.6716666666666,481.7425,468.3625,471.52,466.9271428571429,462.64571428571423,457.61571428571426,455.74142857142857,449.8528571428571,443.485,427.82571428571424,438.65999999999997,417.54,412.03125,366.60714285714283,366.8883333333333,372.6685714285714,380.375,387.08,333.03999999999996,358.63000000000005,333.802,345.8075,345.0325,347.0357142857143,335.72625000000005,307.76000000000005,310.678,313.466,315.264,314.665,312.645,509.98,199.42399999999998,199.825,200.565,489.19,356.24666666666667,237.91500000000002,434.7925,413.23,379.065,310.80333333333334,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,436.8885714285714,339.62,425.72333333333336,413.3025,323.835,328.7375,296.44,417.2975,427.275,390.12,452.14000000000004,337.94,400.99499999999995,298.01,445.185,280.93,380.2133333333333,289.9633333333333,375.7375,422.49,455.1566666666667,382.58666666666664,410.01,,464.98285714285714,194.66,432.8666666666666,346.758,256.87999999999994,433.5428571428571,,,,,L9
2024-12-26 22:27:01.039,374.6033333333333,377.55833333333334,353.2991666666667,311.61583333333334,251.35500000000002,247.35285714285715,181.58166666666668,161.9,159.5725,227.42125,197.04833333333332,207.2642857142857,210.31571428571428,170.8442857142857,311.4,349.8933333333334,410.9625,436.104,340.3333333333333,336.615,315.145,345.05,382.82,365.67833333333334,163.71333333333334,393.3318181818182,376.81,439.30571428571426,221.28636363636363,222.11400000000003,240.956,269.239,288.6408333333333,300.848,380.51181818181817,352.18333333333334,437.1139999999999,345.5777777777778,405.2183333333333,406.8057142857143,371.452,494.7,504.03499999999997,490.3616666666667,246.50333333333333,522.825,480.595,411.2633333333333,449.3566666666666,434.59285714285716,298.60125,258.88125,318.96222222222224,229.735,331.9175,298.448,316.00666666666666,282.695,416.97333333333336,315.884,208.2783333333333,376.3675,279.26,257.67333333333335,286.5516666666667,221.235,397.43,303.185,256.98,417.02,,398.79,298.66,282.275,427.96,420.79200000000003,436.82000000000005,472.95,434.1125,170.995,270.96000000000004,213.25,198.885,353.4475,206.28666666666666,412.3966666666667,495.57,368.15999999999997,416.11,328.675,326.38,471.58,453.3,466.68,372.45,402.35,389.41,394.63,,471.64,467.08,434.89,181.98333333333332,317.71,326.33,426.39,495.5766666666666,501.8433333333334,501.90999999999997,489.35714285714283,489.88142857142856,488.2285714285714,485.11999999999995,480.8622222222223,467.8522222222222,471.47249999999997,466.735,462.10249999999996,457.265,455.3025,449.04125,442.41,428.00124999999997,438.82,418.12,411.05111111111114,369.42625000000004,369.6985714285715,375.11625,381.60777777777776,388.4585714285714,338.6033333333333,358.77875,337.11333333333334,347.29999999999995,346.4688888888889,348.54875,337.2322222222222,313.64833333333337,312.21166666666664,316.325,318.0,315.46,312.4814285714286,509.98,199.42399999999998,199.825,200.565,489.19,356.24666666666667,237.91500000000002,434.7925,413.23,379.065,310.80333333333334,200.05,422.77666666666664,386.71,413.24,364.44500000000005,361.17,437.11875,347.3283333333333,425.72333333333336,413.3025,323.835,334.648,327.32,399.05,427.275,390.12,452.14000000000004,337.94,400.99499999999995,298.01,445.185,280.93,380.2133333333333,289.9633333333333,375.7375,422.49,455.1566666666667,382.58666666666664,410.01,,464.98285714285714,194.66,432.8666666666666,346.758,256.87999999999994,433.5428571428571,,,,,L8
