dates,satname,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0019,nzd0530-0078,nzd0530-0092,nzd0530-0111,nzd0530-0112,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0110,nzd0530-0116,nzd0530-0117,nzd0530-0028,nzd0530-0043,nzd0530-0044,nzd0530-0064,nzd0530-0093,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,nzd0530-0065,nzd0530-0066
2024-02-19 22:20:51.302000,L8,,,,,,,,,,,,,515.66,507.97,492.04,463.07,458.15,426.02,388.89,390.88,425.23,498.90,511.54,522.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.76,414.07,,,,,,186.17,271.12,417.13,319.69,257.44,264.07,255.87,,,,,,,,,,,,,,479.96,504.80,285.25,346.79,287.26,,463.70,407.16,305.58,240.14,263.96,261.96,306.35,,,,,,,370.19,277.48,325.82,,,,,,317.95,,356.27,346.37,,,,,,,,,,,,
2024-03-06 22:20:39.136000,L8,,378.22,433.96,413.14,446.09,380.50,351.77,393.44,511.74,,,,,515.73,503.92,484.86,471.92,426.80,393.53,423.52,480.26,516.79,,,,,,,,,,,,,,,,,,,,,,,162.90,417.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.72,365.55,363.08,351.39,,,,,,,,330.28,,,,365.74,,,,,,,,,,,,,,,,,,,,,,,,196.37,341.74,,,,,,,,,,,,,,
2024-03-22 22:20:30.323000,L8,,,,,,,,,,,,,519.89,512.91,497.52,480.74,473.38,451.71,420.34,392.00,438.18,505.14,522.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07 22:20:23.488000,L8,,,,,,,,,,,,,520.63,513.75,499.97,486.86,478.10,462.69,409.18,395.99,447.58,506.69,522.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08 22:26:34.592000,L9,,,,,,,,,,,,,,,,,,,,501.13,,,316.04,333.81,300.06,295.16,353.32,369.58,437.65,444.55,441.93,431.63,438.67,423.67,416.63,401.79,408.46,391.42,372.99,369.53,385.62,389.33,,,,,,,,,,,,,,,,,,,,,,,,,,509.06,499.42,483.65,472.00,465.76,451.47,450.50,453.96,200.55,195.10,210.94,433.84,434.51,433.44,427.83,429.48,431.49,460.58,446.81,449.98,440.86,442.61,441.29,426.61,421.05,413.35,233.68,400.30,390.78,356.59,350.50,304.43,,470.08,443.08,372.70,364.06,348.63,347.92,340.65,338.46,352.21,350.70,346.50,338.57,341.19,329.98,318.82,266.42,347.07,345.12,406.88,417.70,388.78,,445.17,341.93,384.91,238.55,279.26,325.16,320.63,323.46,316.36,314.55,308.93,302.23,293.79,290.17,280.85,,
2024-06-02 22:20:09.568000,L9,369.08,366.76,365.76,259.91,272.11,472.13,475.17,478.23,463.34,458.93,460.89,426.70,406.17,408.76,398.17,405.64,400.75,358.61,335.02,351.35,278.63,469.48,474.22,490.33,504.05,516.03,523.02,158.99,218.90,245.17,258.30,331.23,360.70,309.93,274.48,283.78,267.97,326.01,325.22,276.14,267.91,323.91,309.30,314.30,322.96,340.53,335.97,328.36,365.39,433.54,457.68,,,395.28,332.26,396.70,,,,,200.86,250.15,276.32,280.90,290.60,324.40,276.67,365.60,328.20,335.10,,,,,,,,,,,,,,383.65,,,,,,276.34,302.04,286.00,463.01,271.30,286.60,431.91,,,,305.75,,389.36,328.64,310.40,,,,,,,,,,500.90,218.68,330.85,,,,273.06,307.69,448.29,384.56,,275.97,312.86,324.74,511.86,488.08,,,,,,,379.64,287.70,435.70,381.88
2024-06-09 22:26:17.449000,L9,,,269.48,342.89,,,,,,,,,450.53,445.88,435.98,385.25,313.49,320.56,289.65,220.16,233.25,210.87,185.92,259.93,263.01,194.96,,243.41,252.32,,,,,,,,,,,,,,,,,,509.26,510.91,421.53,410.76,,,,152.19,505.44,425.57,,,,,242.17,272.08,188.19,479.10,181.65,260.20,,,507.23,487.10,478.44,471.00,462.16,458.27,460.28,461.93,450.35,445.66,443.87,440.38,440.10,437.09,443.37,444.02,470.55,459.74,314.87,287.67,243.67,320.93,264.13,263.82,420.97,420.00,406.88,404.62,364.99,358.00,326.78,258.97,476.60,446.36,381.25,374.62,353.20,349.90,352.32,351.67,359.37,355.36,356.06,344.92,345.90,334.80,331.26,390.67,350.62,352.87,221.98,,,,458.94,369.85,382.96,387.97,399.84,323.46,327.27,328.11,320.66,316.08,309.98,310.51,305.15,296.45,290.22,,424.03
2024-06-17 22:26:08.741000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.95,475.85,456.77,481.45,481.48,474.11,477.14,466.73,477.75,454.52,453.87,476.77,450.96,464.94,464.36,449.07,444.62,440.62,433.39,427.91,422.19,370.80,404.32,368.39,,,462.51,389.00,364.33,348.45,327.43,334.77,349.49,369.81,362.93,370.38,374.47,359.67,357.24,350.32,402.12,385.44,376.55,,,,,496.63,401.28,408.20,414.25,405.81,336.42,344.13,339.30,331.76,328.30,312.25,312.30,312.83,306.86,298.26,,
2024-06-18 22:19:55.612000,L9,459.05,442.61,455.34,465.29,465.79,469.68,469.07,470.85,459.05,452.26,466.02,433.83,416.90,406.05,394.16,396.24,408.97,356.30,324.21,319.53,252.24,460.77,475.64,490.28,280.74,314.63,180.22,155.65,208.80,232.24,248.18,202.42,261.91,251.82,256.08,267.70,240.03,222.72,519.41,522.64,237.78,285.71,272.73,,310.47,403.15,405.00,409.07,,309.36,319.02,312.30,,506.14,492.88,484.19,481.34,490.10,501.43,501.61,523.42,,,,,,,,514.55,503.97,495.10,499.32,496.00,490.82,487.46,489.32,248.81,247.80,268.53,297.35,502.47,504.87,510.36,515.15,,391.77,406.88,386.38,390.00,388.15,341.10,387.08,388.00,395.39,,,,,,302.13,488.94,,,,450.06,444.38,432.75,512.70,406.33,508.90,,,,,,,,,,242.53,222.85,504.76,,,,,,,,339.68,347.43,,,,,,,495.71,507.93
2024-06-26 22:20:04.343000,L8,515.85,519.00,505.68,513.57,514.49,514.49,518.90,516.85,516.60,513.12,514.19,508.49,506.17,495.17,473.94,448.99,426.17,418.64,366.82,380.66,405.89,495.94,511.03,522.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04 22:20:03.802000,L9,382.80,400.81,433.66,455.04,451.47,453.46,459.86,461.86,461.53,449.37,462.07,431.23,408.15,403.05,390.64,384.70,402.50,350.20,321.45,269.70,234.74,460.65,468.90,487.45,281.28,313.45,338.16,158.22,212.05,502.63,409.00,407.93,401.95,411.72,411.27,317.23,489.88,488.49,402.06,397.05,389.06,409.41,238.12,249.30,263.72,289.74,289.67,355.61,390.59,407.81,324.55,401.41,423.75,487.81,490.37,480.35,478.74,488.97,503.77,509.77,523.77,,,,,,,,511.56,500.19,490.92,492.56,495.48,488.09,487.24,495.05,241.38,244.35,259.06,264.44,500.41,503.24,509.43,514.27,,381.99,406.86,386.56,393.17,387.30,439.96,391.26,392.36,318.52,412.91,,515.80,509.85,504.12,292.43,484.52,,,,374.69,225.93,380.57,223.17,386.35,517.44,,,,,,,503.42,479.26,292.41,247.76,410.42,502.91,,,,,,,,364.75,346.79,,,,,,,487.60,491.54
2024-07-11 22:26:22.425000,L9,,,,,,,,,,,,,,,,,,,,,,,,,477.32,500.13,,,524.49,428.01,,337.85,371.31,394.81,410.44,447.46,451.70,,,509.93,505.81,385.01,367.24,416.47,511.79,384.63,316.84,206.13,191.72,458.80,310.75,167.03,,,,,,,,,505.58,505.47,477.16,457.76,461.75,448.69,519.20,463.62,485.91,489.69,493.20,475.17,414.90,333.69,327.50,299.27,326.82,343.90,347.79,373.80,396.55,265.77,188.62,193.47,,,,,,,,160.18,176.49,335.00,374.62,369.90,328.10,321.06,295.56,,363.68,247.93,350.88,366.81,,,,188.34,243.65,296.40,285.58,235.39,214.85,266.14,199.99,360.63,187.04,,,406.37,371.62,,213.86,359.00,378.41,337.55,368.36,224.71,,,,,,,,,,,
2024-08-04 22:26:32.692000,L8,,,263.07,270.75,264.89,258.40,,,,430.12,431.10,422.77,414.25,412.12,422.34,482.72,521.73,511.12,479.14,347.54,345.76,328.28,252.19,243.59,273.54,263.26,261.67,,,,,,327.78,309.40,297.07,279.05,261.99,178.61,236.36,202.23,220.23,274.10,283.21,251.36,,,,,,,,,,,,,262.72,219.41,230.58,324.31,386.10,184.97,438.09,426.62,409.91,459.06,483.81,480.00,473.20,461.61,433.56,425.53,313.91,437.01,408.42,424.85,416.96,415.03,386.84,396.75,412.04,417.85,422.24,418.75,,,435.67,428.29,421.77,432.22,421.96,420.39,332.95,416.53,403.99,397.54,366.41,359.77,337.70,,438.51,399.20,384.94,375.23,350.99,348.00,328.13,288.48,310.80,,,,,,,394.49,352.55,352.76,280.80,,269.05,288.55,,359.34,388.78,401.07,403.40,,,,,,,,,,,307.90,306.67
2024-08-05 22:20:18.332000,L9,,,,522.61,521.52,521.42,520.21,521.05,521.39,519.12,519.59,516.81,512.16,505.33,491.37,449.34,425.78,420.93,374.00,389.54,426.79,502.49,517.43,530.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13 22:20:26.422000,L8,,,,,,,,,,,,,520.80,512.05,497.27,478.76,472.10,454.76,472.78,498.25,525.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20 22:26:43.417000,L8,,,,,,,,,,460.85,448.99,444.45,445.19,526.49,,,,,,,,,316.51,396.54,289.88,515.79,293.75,262.60,273.41,288.77,292.67,293.89,391.44,366.03,415.70,513.84,486.82,,,,,,,,,,,186.52,381.05,390.00,,,,,,,,,,,174.72,242.08,237.23,,,,,,,496.75,489.76,477.91,481.11,464.15,474.20,476.19,464.93,448.11,337.83,336.92,340.34,346.50,446.66,447.90,474.90,457.43,341.99,340.10,284.90,286.74,261.68,253.89,418.46,421.70,407.53,404.44,365.55,359.40,336.70,,480.18,449.66,382.22,373.44,351.75,350.15,343.14,340.29,356.68,354.41,351.16,343.77,343.82,320.29,323.87,390.44,353.21,353.33,333.21,,,140.56,459.90,361.90,388.72,381.64,398.55,326.49,325.81,326.58,319.25,316.44,309.11,299.77,146.75,149.93,,187.17,233.14
2024-08-29 22:20:33.674000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.90,406.69,504.74,504.23,381.92,505.60,506.86,511.51,249.69,277.35,259.79,183.00,164.62,345.28,318.86,310.57,331.43,265.92,343.74,495.26,483.94,483.59,492.83,508.53,512.23,512.86,442.15,427.59,,342.87,385.40,352.37,397.75,433.29,493.55,521.69,491.36,145.17,345.83,450.20,497.06,521.52,,,,,395.11,415.82,438.15,452.33,,475.24,515.36,458.58,448.99,446.56,432.19,380.60,378.80,,,,,,,,435.19,,,,285.70,420.25,422.23,304.93,320.00,318.98,313.40,247.88,,,485.77,,,,,507.30,364.46,519.67,,,,,,433.06,452.09,336.24,350.26,,,,511.73,470.40,412.69,490.63,471.34
2024-09-13 22:26:48.444000,L9,,,,,,,,,,,452.69,446.31,437.93,454.36,509.51,,,,,,,,,473.93,319.23,513.47,512.94,262.78,268.19,277.84,281.90,292.72,476.62,476.27,493.13,494.53,472.56,,,,,,,,,,,364.92,207.45,388.67,,,,,,,,,,,267.34,293.26,253.00,,,,,,,503.24,492.64,482.35,485.18,467.64,474.12,479.28,470.31,451.53,450.83,452.40,451.80,449.62,447.75,448.91,470.48,460.50,456.81,453.98,453.87,448.59,437.93,432.11,422.71,429.15,413.23,408.27,364.93,359.11,329.07,,485.03,450.49,383.18,372.60,353.58,353.33,351.75,352.06,355.05,270.11,,337.53,344.38,333.48,331.36,390.76,352.41,353.65,508.17,,,,457.66,350.61,380.24,400.20,399.11,326.04,325.42,319.77,318.32,320.41,308.60,306.12,298.93,293.53,286.79,,221.11
2024-09-22 22:20:32.853000,L9,,,,,,,,,,,,,522.35,515.70,495.88,470.35,468.85,445.20,391.23,393.67,428.95,509.21,524.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29 22:26:52.739000,L9,,,,,,,,,,513.03,456.17,449.69,440.62,439.96,518.61,,,,,,,,,,493.36,510.92,514.40,498.05,489.41,482.92,486.65,479.21,476.29,467.25,489.58,488.07,472.32,,,,,,,,,,,,,,,,,,,,,,,,269.61,295.68,257.89,,,,,,,500.22,487.67,478.14,481.47,466.69,473.16,475.12,467.09,455.20,451.32,447.20,448.61,445.11,448.37,446.27,471.99,458.81,452.01,448.24,451.32,445.66,436.70,428.69,420.31,428.35,416.11,405.24,343.68,320.26,319.92,,484.81,451.26,376.87,368.09,350.56,350.39,350.33,352.82,355.40,353.00,,342.93,344.50,334.69,332.07,385.78,350.53,349.65,526.46,,,,456.36,352.26,385.73,389.49,394.96,327.61,322.02,326.23,317.24,313.41,306.11,301.67,290.28,286.39,278.45,180.23,218.13
2024-10-15 22:27:00.905000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.58,509.57,508.28,498.85,503.16,495.98,504.72,520.14,,502.13,484.33,481.39,483.14,465.00,440.34,462.29,471.61,457.04,434.50,433.36,406.39,384.30,386.92,,,,413.82,405.09,392.30,383.97,382.30,382.14,385.12,392.85,394.15,376.22,386.79,391.22,446.70,423.65,388.63,386.93,,,,,,458.52,444.72,436.45,427.04,356.78,364.83,339.59,350.44,396.28,396.56,307.73,265.77,,,,
2024-10-16 22:20:51.445000,L8,,,,,,,,,,,,,521.38,511.50,494.51,449.00,434.61,424.45,385.29,394.06,446.30,506.05,521.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08 22:26:59.650000,L8,,,,,,,,,,525.23,430.64,424.86,520.80,510.04,,,,,,,,,,466.56,493.17,505.19,503.50,501.84,486.11,478.31,477.43,469.40,472.39,467.10,,,,,,,,,,,,,,376.50,375.79,385.68,,,,,,,,,,,,,,,,,,,,507.32,501.92,490.57,489.14,475.91,477.29,478.70,473.06,471.02,471.95,466.52,473.28,473.08,469.96,465.00,476.89,470.14,462.40,455.59,452.08,446.90,441.25,434.91,433.00,435.96,425.45,416.29,360.69,350.22,325.08,,512.23,474.36,375.14,365.47,353.23,355.43,358.26,361.30,360.71,362.21,361.16,354.20,351.35,345.38,339.55,385.95,351.67,352.79,501.01,,,,482.75,347.26,379.58,391.50,394.30,338.66,333.48,328.77,321.43,319.66,316.04,309.36,295.66,293.34,282.42,,
2024-11-17 22:20:50.529000,L8,,,,,,,,,,,,,521.79,513.47,498.61,480.62,476.27,461.41,471.78,395.66,449.46,508.65,525.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-24 22:27:09.131000,L8,,,261.12,257.86,256.32,256.82,,,417.93,259.15,252.05,183.11,159.88,216.12,496.42,504.55,328.74,517.01,330.29,488.94,464.51,470.65,443.63,469.76,495.80,474.02,240.05,259.07,266.48,271.83,279.83,287.54,473.03,466.10,,470.45,476.82,494.65,516.58,509.79,508.04,,,,,,388.33,440.58,380.54,434.00,436.29,177.33,493.32,307.84,,,,,,,,,,,,,,,504.84,497.49,481.99,479.10,481.25,463.08,471.39,468.79,464.79,454.64,452.58,452.87,456.80,466.60,449.49,455.12,473.47,465.05,457.68,451.80,443.85,332.18,436.80,431.65,426.10,427.16,419.13,404.84,352.10,346.26,313.19,465.91,504.37,466.67,369.84,360.18,350.01,350.98,351.89,354.36,353.83,356.58,356.65,351.14,346.66,341.33,335.15,379.95,346.91,346.63,250.74,506.75,500.96,,470.38,271.46,380.47,385.58,388.66,335.79,328.88,325.91,318.26,312.96,305.83,301.26,293.59,289.08,281.33,,
2024-11-25 22:21:03.583000,L9,,,,,,,,,,,,,521.24,513.69,496.84,468.31,468.28,426.94,383.16,392.00,448.49,506.91,523.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 22:26:57.719000,L8,,,,,,,,,,428.88,424.32,429.15,426.61,427.17,417.60,,306.86,327.00,340.41,476.30,462.74,468.36,443.69,,,,237.02,233.62,435.37,416.74,450.34,,,,,,514.80,402.87,525.23,522.33,519.99,496.20,,,,,,446.04,444.12,444.88,442.78,188.93,496.87,320.20,,,,,,,,,,,,,,,,510.81,505.73,490.88,488.93,475.80,477.74,476.03,473.22,471.88,471.62,467.75,472.49,473.61,470.93,471.94,478.68,471.85,465.71,282.40,286.69,290.26,441.94,436.99,431.86,435.26,425.74,415.60,362.20,355.77,324.59,377.85,511.49,476.91,379.04,369.75,352.08,353.59,356.49,360.07,361.49,363.68,363.54,357.59,352.65,348.12,340.33,388.95,350.87,351.68,244.40,519.65,515.83,,485.43,335.41,384.86,392.75,398.15,342.67,335.84,332.50,325.17,322.19,315.66,307.65,298.26,292.59,289.18,,
2024-12-18 22:27:07.864000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.14,506.04,499.58,487.17,490.72,492.94,482.13,480.44,471.28,471.61,401.95,392.91,362.18,,,,416.66,404.96,390.59,390.61,392.80,392.59,395.05,399.09,395.67,390.09,384.22,381.82,374.90,426.64,389.67,389.26,,,,,,499.41,443.82,443.17,435.88,374.84,371.77,369.65,368.21,361.17,352.79,343.75,335.75,326.66,318.13,,
2025-01-11 22:27:03.988000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.85,437.90,439.08,422.19,198.58,177.42,409.18,345.06,,,,487.99,281.40,,,,,,,,199.35,375.19,481.29,508.90,,221.60,340.70,357.27,241.92,,,,223.76,470.88,470.10,300.40,181.39,,,,,154.68,401.14,386.23,,,,,,399.67,,,283.20,,,,,,256.57,279.41,,,,,,,,,,424.79,233.12,335.43,413.55,388.48,399.55,277.76,329.19,330.94,326.06,319.63,314.22,306.35,300.59,294.90,291.80,338.31,223.33
2025-01-12 22:20:57.242000,L9,,,,,,,,,,,,,519.66,513.84,502.93,485.78,478.38,464.51,473.57,405.40,443.61,507.36,521.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-19 22:27:10.923000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.81,458.98,451.16,,,,485.43,474.37,438.75,436.42,432.73,431.77,429.65,430.40,429.32,425.33,413.64,406.00,402.37,496.14,448.20,442.35,,,,,,,,,508.92,397.90,392.77,385.90,381.37,374.66,365.60,357.17,348.82,354.88,373.90,,
2025-01-28 22:20:54.198000,L9,,,,,,,,,,,,,524.03,517.98,506.01,489.14,480.85,462.42,482.28,408.91,452.38,508.43,527.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.32,436.55,411.57,334.32,424.35,393.93,380.44,374.63,331.49,,,,,,,,417.55,372.96,369.63,,,,,,,,,,449.59,478.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-09 22:20:38.333000,L8,464.26,469.74,365.57,342.99,386.36,448.24,346.60,307.09,359.86,373.65,444.55,384.30,252.73,223.24,330.89,266.70,334.93,186.42,205.54,,,512.68,446.41,442.33,431.88,297.20,452.43,303.39,,,,,407.12,498.55,463.88,467.37,317.64,272.16,480.71,456.69,201.26,,140.47,266.43,247.13,212.02,194.40,304.93,293.16,245.10,240.87,229.12,170.29,216.03,,,,,,,215.57,144.12,166.66,148.13,,,,,,,,513.27,474.29,238.49,168.05,,,,,,,,,,,,,,449.75,389.23,382.75,327.41,328.19,241.77,,,,,,207.77,,,,,,,,,,,,,,,,483.74,,,350.72,237.61,,,,,,,,,,,,,,,,,,221.71,205.99
2025-04-09 22:26:50.816000,L9,,,,,,,,,,,,,,,,,,,,199.52,229.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.35,492.13,479.91,494.02,463.07,471.09,475.59,468.04,448.53,445.29,451.73,446.13,443.62,444.79,448.26,473.04,455.29,455.76,451.90,451.98,446.01,433.42,432.83,420.80,419.72,409.79,404.74,365.41,359.45,325.04,,485.38,448.32,381.52,371.99,353.46,354.93,354.17,352.56,357.07,350.33,289.95,334.95,344.18,333.87,328.15,390.28,353.43,352.90,,,,,460.23,356.62,386.59,385.90,398.95,332.78,328.87,329.17,321.65,317.45,311.49,305.05,298.88,289.87,283.45,,
2025-04-10 22:20:22.528000,L8,,,,,,,,,,,,,519.71,515.31,500.58,488.84,481.79,464.61,479.74,401.93,417.08,506.87,521.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-18 22:20:37.112000,L9,,,,,,,,,,,,,519.11,512.98,502.88,486.80,478.79,469.74,477.34,493.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25 22:26:41.806000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.35,437.08,437.97,423.31,432.04,419.85,378.55,379.71,,401.85,380.58,374.94,375.83,382.97,418.39,,,,,,,,,,,,,,,,,,,,,,,,,,,497.10,492.05,480.08,494.84,464.38,469.87,474.70,467.36,449.58,448.55,445.85,445.93,441.92,454.23,448.78,473.50,459.38,457.16,453.19,454.30,448.23,436.21,432.95,421.17,420.55,409.47,404.40,363.21,358.23,325.96,,485.01,449.98,382.18,371.92,352.58,352.31,350.75,350.05,357.05,351.51,352.89,345.94,344.42,288.92,295.17,390.70,352.33,351.67,,345.39,374.25,,464.12,356.50,384.33,382.89,399.96,330.32,328.85,328.50,321.38,314.85,309.09,280.33,287.21,257.52,276.44,,
2025-05-03 22:26:22.787000,L8,,,,,,,,,,,,,,,,,,515.91,513.64,430.65,,,325.38,334.73,301.49,289.60,350.36,427.19,437.61,439.66,441.88,379.53,435.53,426.72,423.56,407.28,400.85,402.56,391.64,386.29,394.79,402.38,425.09,415.97,410.11,402.76,,,,,,,,,,,,,,,492.96,502.63,492.90,468.10,489.77,,,512.08,501.64,484.66,476.56,466.75,449.21,451.15,456.00,452.39,434.55,435.42,438.87,434.27,432.96,429.33,431.67,433.90,459.66,452.19,448.77,289.61,441.66,440.21,427.51,421.94,414.13,407.94,399.46,395.67,355.56,351.27,305.07,356.54,474.26,441.98,374.44,365.19,348.63,347.28,330.39,332.22,288.87,,,,,,,383.59,348.49,345.13,403.49,414.01,396.98,,438.89,354.81,377.93,380.02,395.29,,249.72,277.03,246.44,227.59,298.63,289.24,282.10,272.12,275.88,,
2025-05-04 22:20:29.330000,L9,,,,,,,,,,,,,519.26,513.01,499.54,487.67,481.57,470.87,479.34,407.87,413.33,505.74,521.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
