dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2016-12-15 22:06:18.115000,L8,277.58,271.78,172.18,197.84,322.18,311.81,317.72,318.36,451.39,461.51,439.74,292.88,286.87,287.99,285.82,307.53,315.62,303.40,292.62,294.57,309.96,329.72,332.61,333.68,332.88,340.08,344.63,326.00,318.03,315.42,307.89,311.65,324.48,327.91,341.88,354.46,332.79,332.33,339.04,283.75,314.52,312.80,299.73,334.52,368.87,358.00,396.48,409.03,341.71,263.51,358.00,324.83,334.22,346.38,346.03,352.03,343.06,338.12,316.01,319.02,325.99,320.45,332.42,332.16,332.21,322.57,317.78,334.74,341.63,323.29,338.32,336.57,344.95,343.99,343.18,337.90,329.51,326.53,332.41,337.29,332.66,342.16,327.46,331.69,351.57,357.34,336.68,332.79,328.41,328.17,338.78,341.69,360.46
2016-12-15 22:06:42.070000,L8,275.74,271.15,169.63,195.30,321.35,310.05,316.81,317.25,329.71,450.52,426.40,291.53,285.97,287.16,284.87,306.58,314.40,302.12,291.62,292.88,309.16,328.53,330.80,333.00,332.02,338.89,343.35,325.29,317.44,314.23,307.00,311.07,323.69,326.66,340.15,350.48,332.11,331.52,316.37,335.81,313.77,171.51,194.74,333.62,361.90,345.42,327.52,329.28,332.90,252.38,277.61,321.90,333.48,345.22,345.39,350.53,341.95,337.31,315.07,318.27,325.53,319.01,331.88,331.28,330.42,321.79,317.12,333.78,340.79,320.85,337.00,336.02,342.63,342.66,342.52,337.27,328.01,325.53,331.48,336.38,331.69,341.51,326.93,330.96,351.01,356.37,335.75,331.39,327.94,327.41,338.38,340.89,359.70
2017-04-22 22:05:48.327000,L8,,,,174.79,379.65,361.48,371.11,360.09,283.16,350.49,338.16,286.73,282.44,281.09,268.14,278.95,283.27,275.57,284.44,288.84,365.97,364.99,372.32,372.78,358.87,359.25,312.74,316.36,311.99,316.71,306.89,312.79,343.40,319.25,355.10,366.20,342.86,308.72,295.79,219.50,,,,,288.53,314.29,325.96,326.63,323.47,326.64,324.69,322.99,380.17,353.14,344.90,372.17,320.15,320.54,316.28,315.02,314.91,318.31,317.41,321.67,285.10,409.73,387.89,359.55,314.98,318.05,319.02,319.91,318.89,321.42,320.44,323.76,377.70,333.42,323.32,305.72,305.37,282.06,320.52,322.07,324.25,350.81,321.83,310.37,316.40,316.19,338.05,336.35,348.29
2017-05-24 22:05:34.407000,L8,300.02,288.24,,321.74,319.46,344.83,344.21,325.23,321.55,323.51,308.72,305.03,306.92,315.71,322.11,332.24,328.76,332.64,353.02,355.82,329.86,326.29,338.35,340.75,343.17,335.99,334.25,331.23,338.64,339.75,346.74,344.53,344.39,342.49,330.56,324.74,336.33,335.74,338.77,221.70,,359.74,357.05,360.72,355.28,322.43,353.27,361.51,354.21,341.26,342.50,351.35,351.99,350.15,342.65,347.08,350.84,353.87,344.21,342.12,344.67,338.24,336.31,335.98,313.03,335.02,342.56,334.99,337.01,338.57,344.91,351.55,334.44,336.85,335.13,350.08,350.25,336.12,338.69,337.06,326.55,329.35,338.19,338.57,340.86,346.75,347.73,336.39,330.35,339.48,337.69,336.46,279.10
2017-05-24 22:05:58.366000,L8,,,,,,,205.21,238.35,219.72,211.27,200.25,167.23,223.40,228.92,211.34,239.14,234.18,223.89,225.23,236.44,258.34,266.75,263.90,265.39,270.85,255.04,236.67,263.19,265.89,265.05,239.20,259.60,267.21,280.24,271.44,274.35,276.96,246.56,229.14,,,,,,,252.21,264.07,263.20,,,,,,,,,255.83,264.05,261.12,262.27,260.16,,,,,,,255.57,270.46,280.27,286.88,269.63,276.45,280.17,275.46,284.39,279.43,273.62,264.60,207.72,213.87,229.45,229.10,252.89,273.07,227.45,204.53,221.21,218.02,217.41,203.68,228.99,
2017-06-25 22:05:47.638000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.28,227.60,237.06,254.95,277.90,269.92,269.64,278.30,239.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.47,265.13,304.77,296.88,262.77,307.41,238.38,212.94,219.00,207.95,271.80,218.76,191.19,205.92,221.30,220.95,221.92,219.15,205.93,,202.65,211.25,208.60,191.01,218.01,
2017-06-25 22:06:11.601000,L8,,,,,,,211.58,241.24,220.09,211.07,203.48,,,,,,230.73,219.39,229.42,232.61,254.75,247.79,224.83,223.45,,,,258.69,262.50,261.29,234.38,254.78,264.92,279.94,273.09,273.79,280.25,246.74,228.54,,,,,,,,,,,,,,,,,,260.46,265.83,260.56,262.88,260.72,,,,,,,254.53,270.07,305.45,307.26,268.03,308.57,298.04,301.64,299.65,273.31,274.78,226.99,199.49,209.87,224.71,235.29,232.76,266.79,212.54,,208.03,215.93,211.92,198.10,220.91,
2017-07-27 22:06:22.045000,L8,,,,183.20,220.26,221.16,267.05,285.25,279.14,277.25,286.90,332.84,340.92,334.09,339.23,275.88,276.19,272.06,279.96,285.32,302.07,303.98,305.79,306.50,312.13,305.40,337.20,312.89,335.25,319.99,290.04,365.76,363.30,341.48,324.17,328.02,327.74,256.59,263.08,247.42,,,,,261.15,303.81,316.10,310.81,310.63,314.49,319.98,312.51,308.89,314.74,310.66,302.47,297.98,307.39,306.09,309.25,314.14,322.41,325.36,331.02,294.53,196.87,373.28,362.64,352.20,357.61,357.78,357.31,357.89,344.31,336.64,364.89,368.63,377.51,398.68,308.87,466.97,452.93,444.22,407.94,331.04,329.09,322.53,309.46,304.96,297.79,313.82,334.03,287.58
2017-08-12 22:06:04.307000,L8,,,,176.20,235.90,255.87,276.79,292.80,282.98,283.32,292.73,290.60,285.85,279.60,268.33,279.81,281.52,278.78,286.58,289.63,303.35,307.60,308.02,309.40,311.52,311.62,390.13,394.82,371.77,379.98,377.45,378.11,317.29,321.71,317.69,321.90,327.04,305.81,291.09,222.06,,,,,274.62,313.22,320.49,303.07,310.08,299.15,305.65,296.08,296.15,297.96,302.06,305.46,308.52,322.71,314.01,314.72,317.54,323.66,324.30,323.54,300.66,199.18,265.47,372.68,368.65,359.05,368.34,364.02,346.20,391.82,396.70,393.12,366.83,364.02,328.01,380.70,296.10,308.72,342.92,399.52,432.21,357.21,425.83,406.82,404.74,371.73,315.70,353.18,326.62
2017-08-12 22:06:28.266000,L8,,,,173.87,234.11,252.95,274.77,292.29,282.19,283.36,292.05,290.24,285.21,279.38,267.75,279.10,281.39,277.62,286.45,289.11,302.80,306.95,308.29,309.00,310.93,310.73,388.83,394.48,404.41,379.40,378.47,377.50,316.99,321.71,316.79,322.08,326.29,304.16,288.06,222.34,,,,,272.82,312.30,319.96,302.61,308.18,298.77,305.14,295.75,294.94,297.14,300.93,303.93,306.57,395.46,380.48,380.40,316.81,322.54,322.84,321.91,302.56,198.88,262.12,298.88,367.90,358.60,368.01,363.85,342.83,390.54,396.16,392.27,366.49,361.65,328.07,379.22,293.73,306.96,339.17,396.65,431.46,353.43,425.57,407.17,404.06,300.84,313.80,352.55,325.19
2017-08-28 22:06:08.010000,L8,,,,305.22,323.08,327.77,349.37,338.89,320.78,374.06,369.75,356.06,313.00,306.71,281.37,306.40,283.01,285.24,273.32,270.26,298.83,288.76,290.59,296.85,308.36,307.48,307.14,303.55,317.67,310.64,298.87,306.41,316.79,319.20,314.68,320.92,320.48,301.19,279.95,227.41,,,187.35,171.63,272.11,305.90,312.36,309.08,315.04,306.20,311.62,302.53,306.60,305.86,298.64,292.05,293.11,300.55,306.02,314.15,314.29,314.42,321.85,334.48,315.82,331.56,393.83,347.00,351.48,329.58,356.68,362.52,354.50,345.28,467.26,453.62,461.10,477.52,501.33,497.35,445.65,452.14,446.81,484.18,465.31,462.48,460.80,417.10,439.94,429.66,416.71,420.84,423.44
2017-11-16 22:06:16.377000,L8,,,,191.69,243.61,259.01,330.57,307.40,323.71,339.79,348.30,291.62,312.58,290.45,274.16,296.46,319.65,288.07,286.49,297.09,313.73,312.77,358.55,360.44,359.52,338.41,344.71,337.85,348.80,315.43,307.69,361.78,361.30,346.46,346.61,354.46,340.85,337.94,360.56,235.40,,,,363.34,369.78,370.91,364.36,365.91,369.98,328.09,337.64,322.22,324.54,326.12,320.98,316.03,316.02,318.11,313.95,317.21,317.64,316.51,321.14,325.20,290.90,205.39,368.89,364.87,354.19,350.81,356.31,348.17,355.57,327.59,367.23,358.84,360.81,356.23,358.97,310.68,337.59,336.62,340.46,345.17,339.49,359.04,361.01,347.91,327.61,344.60,341.85,351.01,362.93
2017-11-16 22:06:40.336000,L8,,,,192.57,243.64,261.91,331.26,313.22,324.27,340.88,349.22,292.56,313.95,290.76,279.19,296.89,320.66,288.88,287.59,298.52,314.49,313.93,359.27,360.74,359.78,338.60,345.56,339.50,349.64,316.63,309.30,363.04,361.87,346.74,347.87,355.06,342.49,339.16,371.16,238.79,,,357.36,363.76,337.91,371.47,365.37,366.89,370.34,371.55,340.98,323.64,325.33,327.60,322.66,317.70,317.82,319.61,315.27,318.54,318.62,317.54,322.02,325.27,294.42,206.85,368.80,365.48,357.18,352.11,358.85,349.81,355.72,328.44,367.20,358.90,360.90,335.07,359.69,313.38,338.71,337.66,341.96,345.97,339.66,359.60,361.88,348.81,328.26,348.81,343.43,351.57,363.52
2017-12-02 22:06:10.894000,L8,329.72,334.17,331.29,324.67,327.05,401.97,354.27,320.31,318.76,342.84,333.53,326.23,318.59,307.51,306.50,317.08,317.64,321.47,321.88,325.97,326.37,333.21,351.06,344.75,335.81,335.18,345.46,342.67,353.01,356.08,362.05,358.25,350.45,338.60,347.28,343.79,336.51,372.67,438.29,478.42,447.81,369.82,355.82,363.73,350.59,407.24,383.19,424.20,375.81,376.23,366.68,374.93,373.60,373.78,409.21,407.73,417.61,371.25,418.49,396.88,360.21,363.07,363.83,382.84,386.07,354.85,361.16,359.63,384.18,352.68,350.07,357.28,356.00,356.36,370.49,379.54,360.62,365.90,348.93,348.89,342.01,339.52,340.53,345.25,382.13,365.62,363.15,356.24,358.62,351.55,352.64,351.36,472.05
2017-12-02 22:06:34.857000,L8,330.48,338.55,332.36,326.07,327.48,403.97,354.98,388.12,318.70,332.55,335.23,329.47,320.06,310.11,310.04,320.06,322.25,322.84,323.93,327.52,330.33,335.27,353.93,346.01,339.99,336.76,347.67,344.35,355.90,360.38,362.95,359.50,351.90,343.21,350.92,349.97,341.29,374.42,440.62,474.55,504.22,371.93,356.75,364.77,351.76,412.32,389.42,426.65,378.58,377.74,368.89,379.63,375.54,375.21,410.43,410.35,376.04,419.68,423.50,395.02,362.42,363.75,372.07,384.72,388.94,393.54,363.71,387.45,386.66,356.96,351.15,359.65,357.61,361.66,372.77,380.84,364.89,367.26,351.03,354.16,343.17,344.85,341.99,347.29,385.28,358.18,365.23,359.52,359.99,354.48,356.75,356.24,545.44
2018-01-19 22:06:02.658000,L8,282.62,281.27,258.24,242.34,222.79,241.75,236.32,320.54,275.66,250.25,276.10,225.23,334.47,212.64,320.86,303.06,279.95,272.14,252.75,230.45,264.04,298.21,300.41,303.42,292.59,293.53,299.74,303.25,298.35,300.05,286.41,302.30,306.64,311.57,303.75,308.63,309.28,286.46,257.24,201.91,,,,,267.30,296.91,305.38,305.67,306.79,301.77,302.61,295.20,302.41,302.70,299.24,298.39,296.16,299.26,293.57,297.21,301.91,297.28,297.52,307.29,247.95,185.58,249.78,289.02,301.84,337.32,311.33,302.85,308.93,314.81,310.34,313.97,311.35,301.96,304.52,283.16,292.10,290.37,300.94,301.52,311.73,311.80,309.00,302.06,303.76,358.80,350.03,337.08,356.67
