dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2001-10-11 21:53:46.024000,L7,548.68,481.63,434.04,384.15,408.75,346.82,199.43,200.63,190.02,181.84,191.15,208.05,216.05,228.00,240.19,249.10,253.83,334.31,354.97,376.75,469.16,330.02,405.70,427.17,353.43,,,,539.37,455.02,239.21,246.18,334.77,200.14,226.45,279.74,297.84,,,,225.35,307.07,220.89,198.51,255.79,307.78,314.03,298.89,330.44,,,,,,,,,516.50,524.62,255.26,533.02,430.75,506.63,445.31,538.36,393.68,285.03,304.07,283.56,276.97,288.94,275.45,276.20,273.57,260.09,222.04,268.98,373.82,402.09,495.42,507.41,,,,237.61,249.95,256.18,343.99,202.94,366.19,326.52,344.45,350.62,372.97,373.72,332.10,289.16,279.73,352.54,377.24,317.99,302.25,298.26,,,,,,,,179.04,212.16,211.53,208.69,203.24,206.47,202.55,285.61,278.41
2001-11-03 22:00:10.954000,L7,217.85,251.30,250.88,266.14,294.08,274.06,295.87,275.36,372.17,303.17,218.72,231.00,240.72,249.20,262.28,235.78,222.64,221.42,244.20,279.79,258.50,265.31,272.15,265.42,266.73,290.82,294.71,279.97,279.53,266.27,267.43,274.70,293.64,333.21,336.23,304.38,375.43,307.26,285.55,274.99,289.54,267.60,291.18,257.76,254.37,247.75,248.00,267.21,323.92,356.75,338.86,319.42,281.90,305.20,375.61,410.90,392.75,278.27,259.20,258.30,498.81,246.92,219.06,172.54,411.41,471.30,491.19,347.75,524.99,,,,,239.29,253.20,251.63,249.86,255.07,272.91,288.36,288.34,282.40,281.75,281.64,286.86,243.18,267.97,264.53,204.82,210.69,214.28,222.87,225.07,228.53,235.13,203.75,306.55,268.14,283.62,328.86,301.87,290.49,283.36,495.41,253.72,281.06,288.52,,,,,230.27,337.20,401.66,347.95,377.49,329.21,174.21,347.59
2001-12-05 22:00:18.987000,L7,,,,392.92,416.20,,347.02,314.36,326.25,340.32,384.98,362.24,,,351.72,351.41,350.67,334.83,279.37,278.11,465.87,422.85,326.92,293.29,299.84,,292.03,289.73,343.75,341.99,373.11,282.94,291.79,282.55,362.19,363.13,324.76,280.15,327.23,321.05,279.77,285.51,339.56,367.61,294.51,,235.98,289.88,300.63,361.74,354.38,285.54,414.70,370.55,358.24,405.28,217.17,227.30,232.33,222.91,402.88,374.00,224.81,233.70,217.74,232.44,225.80,235.85,397.44,296.71,298.19,221.70,212.73,214.04,219.42,198.62,202.85,232.71,209.65,211.14,228.66,200.09,196.96,207.38,200.35,161.94,,206.54,196.09,187.63,181.09,198.66,201.34,199.52,209.58,190.86,289.52,347.33,297.52,302.60,292.16,306.24,309.04,310.13,276.92,306.01,319.18,,,,,195.95,194.48,190.79,189.11,189.79,185.01,178.72,
2001-12-30 21:54:13.275000,L7,461.74,483.07,452.28,233.59,232.25,240.29,222.79,397.59,345.02,,,,,,,,,,236.82,455.99,317.90,320.56,336.73,336.92,327.29,296.12,298.59,298.92,271.72,273.61,265.38,276.78,322.73,309.99,338.27,358.79,344.09,276.27,275.30,274.28,274.04,267.53,256.64,253.48,248.55,245.20,249.93,258.67,272.20,272.40,281.71,291.05,289.37,304.19,313.34,304.81,312.52,307.58,300.56,305.17,300.60,286.66,289.28,287.42,282.88,284.02,290.51,263.57,265.36,277.49,292.97,313.72,312.12,292.70,299.63,300.45,291.44,296.08,301.07,301.64,300.65,301.88,284.22,277.48,274.11,281.20,293.77,295.54,282.48,284.52,287.57,308.21,304.66,303.54,314.38,305.90,303.47,281.72,269.54,208.26,180.08,,305.55,300.01,,,287.36,280.99,290.37,279.53,281.70,283.05,301.47,296.92,283.69,297.55,282.89,259.84,193.72
2002-01-06 22:00:31.992000,L7,356.91,201.06,236.97,276.23,490.43,460.55,288.80,439.91,354.29,425.56,520.97,458.69,,175.97,212.98,327.74,355.54,398.37,388.71,360.39,314.53,326.61,,,,,353.72,170.99,353.84,318.90,,236.13,194.05,261.99,314.57,451.95,414.67,397.39,,533.21,480.65,336.99,346.36,288.40,298.38,294.41,294.36,228.58,228.82,241.08,258.89,262.71,268.64,281.76,290.22,284.73,285.38,287.65,288.81,292.31,288.38,288.56,284.50,283.93,278.82,283.22,284.37,245.44,283.77,280.09,279.96,241.57,267.84,296.64,367.65,310.13,296.61,337.90,425.31,416.80,430.72,416.87,410.95,499.22,500.22,286.33,291.25,299.65,304.14,296.21,320.25,326.79,399.99,416.85,370.69,324.73,,,305.27,316.41,322.36,307.30,294.32,261.03,236.36,204.48,225.30,210.89,249.70,167.82,,,,232.08,233.15,252.88,283.49,213.99,197.12
2002-01-15 21:54:23.534000,L7,227.66,217.53,210.48,256.96,253.91,228.21,228.59,281.22,169.43,185.81,200.91,199.54,205.39,212.78,226.35,229.27,229.86,234.08,231.81,236.41,239.16,246.02,244.52,225.44,235.03,242.98,243.74,224.58,207.23,223.82,227.45,233.66,236.70,238.27,242.46,240.94,239.11,232.74,225.84,203.74,232.62,184.35,218.86,204.60,167.96,179.30,209.12,208.27,213.85,230.93,242.77,250.16,218.17,230.44,245.42,243.39,239.34,247.72,249.75,244.00,248.90,245.08,244.36,244.64,242.05,248.43,244.23,246.88,237.97,227.40,237.81,241.60,233.05,233.98,239.96,225.77,226.01,246.42,234.93,232.68,244.83,223.71,217.07,223.17,216.99,189.06,195.01,216.78,206.56,210.11,216.57,221.06,225.00,229.26,252.19,214.51,278.96,276.54,265.99,290.44,254.12,265.04,263.40,260.60,253.62,263.00,259.13,252.20,275.17,247.27,269.40,258.22,264.67,281.42,280.56,283.55,265.38,221.32,203.77
2002-01-22 22:00:40.906000,L7,489.82,268.35,373.42,277.21,259.52,338.40,345.11,360.77,319.11,316.19,372.49,345.84,301.97,309.47,332.89,344.97,335.17,332.89,345.59,376.02,347.40,379.68,367.71,373.74,372.45,349.61,351.40,355.91,361.46,340.99,370.79,397.79,357.63,365.92,379.05,407.87,381.20,398.43,351.09,369.33,377.83,378.97,385.13,374.06,333.99,353.19,338.21,352.15,384.68,360.04,388.40,371.02,403.64,418.56,385.83,421.45,390.93,368.20,378.69,365.92,398.95,395.88,384.57,388.40,375.53,382.94,395.94,398.46,387.72,375.09,372.55,382.97,382.27,352.26,345.48,384.82,363.53,349.26,373.09,395.60,386.08,374.89,357.26,357.03,335.96,347.44,385.66,374.99,334.07,363.29,342.22,348.70,408.41,395.02,380.93,384.94,359.92,361.85,380.94,367.94,372.48,391.35,350.94,334.58,361.08,332.23,334.11,346.89,350.98,321.17,342.91,358.60,337.00,352.79,357.42,334.75,363.06,358.98,339.13
2002-01-31 21:54:26.647000,L7,417.65,455.57,384.20,355.37,528.94,424.21,429.36,439.58,387.67,335.30,251.95,418.61,444.53,446.22,221.69,520.91,,333.76,330.45,,183.40,226.86,224.09,227.66,288.08,303.38,,,,,,,,380.68,512.70,517.61,476.93,325.34,398.14,384.44,432.07,470.36,365.58,448.19,451.92,414.84,547.03,501.14,332.45,221.77,322.45,399.19,257.46,263.36,278.22,267.02,267.56,271.02,272.91,422.40,353.39,369.88,356.13,363.67,322.29,284.90,374.51,347.13,281.43,264.71,529.98,485.65,332.61,321.67,334.15,413.55,400.76,434.99,333.56,462.17,477.39,530.90,449.50,538.71,476.74,398.42,409.74,394.91,400.98,397.97,341.84,357.72,356.29,362.08,365.37,400.53,400.84,370.37,379.46,372.38,373.84,368.12,289.91,368.95,339.92,375.84,361.32,346.71,326.64,345.09,176.79,209.29,205.31,210.08,204.71,208.58,204.01,216.57,194.83
2002-02-23 22:00:43.620000,L7,370.39,270.54,,,253.38,252.40,272.83,,,,,265.99,260.91,263.86,,,,,,288.58,299.58,328.72,303.51,295.26,287.51,291.19,295.10,295.03,290.74,285.08,283.83,287.49,285.26,292.01,301.50,296.01,295.66,287.40,281.11,279.91,,283.20,270.31,274.58,259.77,256.73,261.40,,,,,,207.76,223.43,239.16,230.47,317.35,317.21,316.62,330.80,312.50,235.92,233.07,239.01,233.57,239.21,233.89,239.43,227.76,210.52,228.74,228.04,218.99,224.69,226.00,208.33,210.86,235.34,222.37,222.71,237.69,215.83,202.81,215.80,202.50,174.31,183.33,207.52,197.71,200.81,203.21,211.07,216.89,212.00,220.85,198.72,,,,,373.18,368.50,372.34,371.41,,,,,,,173.32,211.12,197.95,199.56,196.02,202.06,190.88,196.91,359.10
2002-03-20 21:54:24.081000,L7,228.76,246.44,256.43,273.64,278.89,284.24,227.31,227.07,224.46,219.15,223.19,229.56,222.67,232.94,242.70,249.14,248.26,252.39,250.68,256.20,272.48,268.75,546.35,488.85,445.39,298.74,291.18,506.75,255.66,251.97,259.24,350.91,353.27,351.36,340.40,266.26,253.18,258.74,256.21,259.00,253.31,236.62,230.51,236.04,230.34,222.91,226.36,239.82,235.33,253.07,261.99,271.89,212.77,282.58,294.03,279.71,295.11,316.96,323.06,292.18,288.18,303.75,467.82,486.78,358.46,314.69,286.96,311.71,320.28,216.97,284.42,279.53,266.02,421.54,409.19,,420.13,309.90,301.13,274.94,390.99,395.18,359.51,294.23,353.97,408.28,290.97,267.67,205.64,216.09,220.49,223.19,238.83,227.92,242.83,215.74,546.48,502.79,312.55,396.69,470.45,462.94,378.92,,,,385.79,269.75,512.18,315.66,304.87,307.76,331.68,279.26,210.07,212.39,207.36,214.39,199.57
2002-03-27 22:00:37.575000,L7,,,,,,500.55,410.53,385.53,428.41,423.72,415.06,366.18,510.26,507.86,323.71,402.24,475.18,378.75,444.66,359.47,353.14,450.33,449.18,401.75,417.06,439.20,410.36,494.68,368.85,416.68,443.49,446.22,369.13,348.01,356.58,379.14,335.35,208.52,205.07,189.29,441.31,447.25,444.44,439.17,454.15,438.27,449.11,411.61,407.07,338.60,355.44,427.37,188.92,209.37,195.88,220.26,213.89,199.78,224.62,224.30,228.05,226.13,221.86,228.77,219.57,227.62,220.90,229.42,214.01,198.13,218.36,217.67,209.45,215.71,214.85,196.39,202.15,233.64,211.55,211.96,229.04,200.49,189.84,203.15,191.30,311.51,272.22,305.57,310.33,313.74,275.60,323.01,344.24,344.45,333.83,332.58,329.10,,330.94,373.22,431.06,351.29,353.94,349.17,325.52,318.97,,330.54,322.77,298.07,315.83,324.43,188.31,190.85,190.48,194.01,182.11,332.51,323.50
2002-04-28 22:00:38.357000,L7,214.30,236.17,291.04,485.11,,,463.50,433.30,329.54,328.56,326.61,363.67,373.68,414.12,411.71,432.69,422.77,386.16,435.41,423.46,450.73,433.65,410.65,355.96,371.31,390.54,338.84,375.10,369.46,394.94,394.08,370.84,397.07,394.20,382.92,395.07,325.55,325.78,198.05,188.81,190.54,186.88,177.39,184.53,168.24,173.48,288.43,381.93,203.99,208.56,230.22,381.87,413.68,455.23,419.45,428.76,437.52,393.96,370.67,387.20,383.96,404.40,402.01,413.59,377.25,369.78,383.55,388.16,391.23,406.41,402.69,420.34,423.17,390.09,398.46,409.06,367.46,360.01,370.36,441.37,382.59,415.03,377.09,384.08,375.00,382.45,351.42,332.76,358.58,375.41,389.39,400.58,366.61,388.81,389.88,368.06,326.91,351.40,388.80,391.05,376.13,364.33,363.57,357.62,348.61,314.23,336.87,370.14,334.22,349.86,356.56,401.25,374.35,344.34,329.55,349.48,369.24,351.13,332.43
2002-05-23 21:54:18.991000,L7,,248.55,272.22,272.41,270.75,303.08,270.58,257.42,256.74,,,,,,,277.28,265.36,279.64,,,,,,,,,,,,,,,314.92,299.19,292.96,305.09,288.18,286.97,299.24,284.16,299.43,303.91,283.83,271.31,,,,527.83,451.59,395.18,408.33,443.59,528.85,520.32,520.00,508.18,499.01,506.45,516.49,244.38,248.51,241.19,237.86,246.24,245.37,248.24,251.99,247.47,260.52,251.02,244.24,249.41,243.89,232.73,243.20,242.47,238.26,244.27,245.43,233.21,241.41,,,227.90,226.23,227.06,197.98,223.25,219.46,219.28,230.33,232.34,231.52,235.25,243.49,213.86,347.15,337.84,303.94,262.85,274.12,286.21,283.26,274.65,446.46,,,,,231.97,535.33,464.51,453.32,515.04,526.08,549.13,212.59,221.00,211.40
2002-06-15 22:00:19.658000,L7,246.46,257.84,295.68,514.30,,,,481.63,415.27,438.72,449.41,398.98,371.97,306.08,355.49,368.68,385.02,343.36,325.71,319.67,359.53,378.96,341.24,315.24,330.64,320.74,311.75,317.90,316.58,312.36,328.90,329.76,257.50,262.22,244.66,333.71,349.91,331.42,320.71,335.45,309.57,325.59,322.30,289.44,291.43,296.05,315.44,340.00,326.15,349.82,345.65,328.26,339.01,354.81,353.82,365.84,368.99,427.49,480.68,474.82,435.70,384.47,457.15,347.48,320.79,355.90,351.39,337.52,332.09,354.10,342.06,335.37,325.97,348.92,325.69,316.95,330.92,461.96,479.87,446.21,311.28,344.47,344.30,331.29,325.26,334.96,307.34,298.09,313.61,310.53,298.07,322.95,331.38,331.30,329.85,347.87,330.44,334.32,340.97,335.25,319.82,326.73,328.84,316.28,315.62,300.74,305.28,301.87,309.93,303.91,304.00,303.74,294.80,290.97,293.24,327.24,309.31,293.91,301.21
2002-07-17 22:00:08.747000,L7,,,,292.64,288.03,255.78,262.50,232.17,246.25,258.67,253.26,254.13,261.43,274.94,270.00,294.96,214.53,213.59,227.37,,,,,222.61,221.40,197.81,222.47,,,,,,,,284.05,287.92,280.71,272.17,283.24,239.58,,264.06,259.37,232.86,,,,,,,,,206.01,219.64,231.92,229.78,228.95,234.40,238.18,230.38,239.85,237.06,229.24,235.78,233.03,236.03,227.25,235.22,227.08,375.87,303.56,227.49,220.61,220.99,227.37,212.25,205.98,234.73,224.98,309.63,299.99,286.40,195.07,303.30,329.84,332.59,347.60,336.13,196.35,209.10,183.72,212.27,206.27,212.42,221.28,196.71,,,314.72,278.39,,,,,,,,,,,,204.11,201.05,203.15,199.78,203.91,188.45,201.50,
2002-08-02 22:00:01.321000,L7,,,,,,,,,,,,,,,,,276.89,286.55,296.37,278.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.88,270.12,249.37,,,201.69,219.18,228.44,225.24,227.36,203.27,233.12,229.00,236.17,230.44,375.69,382.96,377.43,393.08,373.55,373.28,352.87,202.85,213.52,224.31,213.67,219.87,223.55,209.92,203.71,233.10,216.11,216.48,230.53,202.85,195.16,205.57,191.99,173.29,380.71,361.02,341.12,191.90,180.61,211.66,199.21,200.12,219.51,194.20,346.07,,,,,371.78,342.86,354.14,362.94,382.50,355.84,355.04,348.30,348.23,360.91,337.26,365.81,393.51,388.31,309.34,319.43,333.39,422.47
2002-08-11 21:53:48.595000,L7,222.58,246.41,254.02,266.89,268.43,261.49,251.67,247.77,273.32,266.45,244.66,254.43,256.25,259.89,266.14,268.26,274.39,282.44,280.81,283.30,279.70,284.08,282.13,280.60,272.87,270.12,270.94,268.47,262.21,263.71,271.91,275.61,277.75,287.82,285.43,287.82,285.35,279.01,284.11,284.44,272.02,258.82,246.74,241.03,237.39,240.24,269.06,357.89,360.83,287.57,292.19,297.67,307.93,318.62,320.68,318.10,304.46,311.03,315.99,310.67,306.89,316.40,327.28,309.95,316.07,371.74,356.99,325.66,337.30,312.95,307.41,319.01,311.71,310.49,317.01,307.12,295.83,309.66,337.32,323.38,307.82,318.44,329.28,290.61,295.78,302.72,298.34,290.27,294.79,296.09,292.93,305.36,317.50,311.68,324.79,398.51,341.79,323.48,280.54,275.48,277.02,295.86,307.68,309.19,307.93,300.61,306.94,321.71,296.58,295.46,297.22,242.55,248.85,241.11,244.27,233.36,303.90,282.67,282.72
2002-08-18 21:59:57.690000,L7,,210.05,196.81,192.45,325.47,278.16,287.18,256.02,225.84,255.45,283.92,297.99,298.55,301.05,307.50,266.23,289.75,297.63,295.92,302.35,358.16,301.29,319.14,262.61,,320.56,310.91,303.17,299.33,319.13,317.08,319.64,327.12,298.11,309.85,291.80,320.53,309.29,309.70,326.38,309.31,273.76,306.58,285.77,293.30,256.17,299.77,277.44,261.33,,,,204.59,221.78,230.77,229.38,228.09,238.36,238.04,229.18,235.71,235.92,227.96,236.54,235.62,237.24,227.68,235.69,225.48,212.41,222.53,227.25,217.67,221.42,226.58,210.06,206.41,234.52,224.04,222.35,232.05,202.87,197.59,210.49,196.56,174.93,184.96,201.42,196.87,206.96,205.06,209.79,209.45,213.27,220.47,195.07,,,,,,,,,,,,,,,174.99,204.99,199.18,198.90,195.15,198.33,190.27,193.50,
2002-08-27 21:53:36.267000,L7,235.91,281.83,295.74,282.47,287.31,274.71,200.96,198.88,205.80,200.40,207.39,215.93,225.42,228.80,234.07,236.62,232.37,235.06,234.79,243.54,241.96,246.98,247.23,241.49,237.74,240.20,245.15,239.13,236.28,236.13,237.96,230.68,233.26,236.57,244.02,232.04,232.99,232.40,231.41,220.09,222.05,211.72,201.65,192.96,170.62,187.87,203.71,221.08,219.64,237.60,245.50,253.53,209.41,227.23,243.84,238.68,237.77,242.62,247.74,238.36,246.31,239.24,234.54,242.62,239.18,242.61,242.71,244.52,234.84,210.52,230.75,235.07,224.07,230.72,233.83,220.58,216.60,239.72,229.03,225.26,237.08,215.86,210.64,214.37,205.61,189.94,193.64,213.86,205.40,214.66,211.66,218.02,209.92,214.47,219.91,202.72,274.31,267.45,259.18,233.82,255.85,265.00,266.22,271.63,270.58,258.95,269.54,275.64,261.95,269.05,180.88,208.38,206.55,206.60,203.78,208.37,196.78,204.30,178.44
2002-09-12 21:53:31.762000,L7,,,,,,,346.42,272.81,261.38,260.36,284.04,276.90,288.25,312.83,330.28,358.10,314.63,312.39,313.64,317.80,299.13,292.35,301.86,300.04,299.03,323.97,322.21,313.16,301.45,307.61,289.82,299.74,301.34,299.66,302.02,288.61,326.40,286.52,286.11,300.37,300.74,296.66,379.56,487.93,553.60,,,,,347.27,510.84,486.70,312.91,314.87,320.64,337.28,419.22,409.21,336.52,339.25,352.82,328.24,378.65,315.56,320.92,320.54,326.51,324.48,319.94,315.65,329.37,353.17,337.71,360.51,343.98,370.48,417.34,402.10,403.42,445.25,,,,547.76,425.61,454.60,480.81,517.69,483.43,448.00,445.33,394.60,382.29,497.33,490.87,539.51,531.32,479.47,403.35,282.66,275.53,341.85,301.45,308.25,321.50,318.75,343.54,317.83,328.94,307.84,299.94,308.89,298.18,300.45,286.01,289.90,312.93,480.15,
2002-09-19 21:59:35.083000,L7,232.09,276.44,271.85,243.89,232.22,231.71,191.20,198.08,190.07,186.88,198.56,189.36,201.84,208.23,215.02,213.36,214.35,219.69,222.00,227.83,226.93,227.57,229.44,224.55,221.82,215.34,391.19,401.37,391.95,372.89,405.03,402.04,320.97,277.77,286.41,380.93,366.02,408.69,358.36,271.67,265.22,254.58,256.62,329.27,352.00,347.62,371.83,354.48,260.58,386.79,389.67,184.64,211.99,222.59,230.41,232.71,232.51,241.79,241.84,236.07,239.66,308.44,310.17,304.94,312.71,334.42,300.31,380.23,400.34,405.14,407.06,366.59,404.41,359.17,345.05,388.67,383.56,410.23,396.35,387.12,354.06,350.66,274.12,382.15,378.26,357.07,314.51,330.35,276.06,210.01,215.38,221.01,223.02,230.15,235.20,208.52,177.24,,,,362.38,338.15,330.76,334.59,347.73,340.23,333.21,346.57,,,324.02,341.07,317.06,269.61,313.27,310.74,318.63,303.09,291.80
2002-09-28 21:53:22.602000,L7,253.45,293.10,286.29,265.99,260.49,263.08,255.80,241.08,236.74,231.79,238.71,242.45,250.38,258.16,254.99,279.86,289.20,295.04,301.30,291.89,290.73,280.74,276.06,284.17,288.40,285.95,283.41,287.54,279.18,273.95,274.99,279.29,276.13,288.55,302.10,293.13,282.92,277.57,277.20,274.98,253.20,245.28,264.61,257.79,253.71,251.86,264.66,,285.34,299.20,210.40,216.55,226.46,237.71,247.96,294.70,318.87,310.43,305.42,251.52,253.89,256.42,254.23,253.08,247.53,307.94,303.07,301.99,305.01,275.43,300.55,284.93,298.34,284.08,276.73,287.37,302.76,303.66,303.19,297.27,296.42,302.93,298.73,276.50,264.63,259.59,250.32,246.74,254.34,262.20,267.06,278.79,291.90,292.64,296.71,296.85,284.70,288.48,275.26,262.41,254.06,256.46,262.07,271.84,272.88,259.25,258.44,267.46,269.18,260.32,259.99,255.89,256.77,255.57,271.95,319.84,348.82,301.63,275.92
2002-10-14 21:53:19.813000,L7,279.09,311.28,384.39,287.45,229.19,226.37,226.76,218.85,211.98,210.03,217.32,219.01,222.08,232.87,247.58,252.58,258.04,260.93,265.05,274.18,282.16,265.34,264.00,272.91,270.67,267.22,276.36,266.35,273.80,249.52,245.34,250.91,256.60,263.39,261.23,263.83,241.13,246.05,252.57,249.85,249.46,232.82,188.63,224.25,223.91,221.20,237.88,245.84,250.08,250.21,262.89,267.26,270.33,280.17,296.44,295.18,282.55,285.58,289.15,284.81,285.10,284.38,279.28,281.73,283.63,281.77,281.88,284.25,287.27,288.77,294.06,284.48,284.46,283.21,277.39,281.12,280.53,281.53,281.13,287.89,283.24,276.73,270.05,264.19,265.41,259.64,260.15,263.60,261.23,266.10,277.75,278.82,279.25,289.82,289.72,290.51,282.01,274.55,257.73,249.02,262.80,265.15,268.24,271.21,273.78,267.88,270.11,262.53,271.58,269.56,263.69,269.34,259.83,263.46,260.09,259.02,254.53,247.55,248.62
2002-10-21 21:59:36.443000,L7,273.96,304.62,534.00,,549.65,308.58,306.94,536.86,487.61,380.53,218.79,394.57,396.92,365.18,284.45,293.23,292.11,295.73,302.84,312.24,308.93,308.82,300.34,,,,442.99,439.62,398.79,382.51,354.94,315.16,302.04,327.91,544.42,221.93,184.27,235.51,231.26,195.87,238.70,195.52,190.02,213.56,273.19,285.50,290.14,273.63,319.91,356.85,313.19,340.49,309.19,322.86,322.68,327.00,318.81,317.29,327.53,314.71,309.27,309.19,312.18,310.41,322.27,317.70,311.65,317.47,326.55,309.61,313.47,317.61,310.12,316.64,312.97,305.80,312.09,289.55,303.62,324.35,310.61,309.76,302.50,287.86,279.49,252.91,255.62,289.20,295.97,300.57,300.55,310.49,309.75,319.24,314.46,315.79,314.17,305.88,327.16,311.31,317.29,295.54,297.33,298.53,293.70,301.09,296.20,292.17,296.90,293.68,180.06,211.94,211.40,208.78,205.21,211.72,203.32,207.83,195.18
2002-10-30 21:53:25.867000,L7,417.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.23,444.21,472.36,197.29,222.53,405.87,404.73,467.29,,,,,,,,,,,546.67,506.88,431.71,407.67,,,,,,,,,,,,,481.23,445.83,169.32,402.41,524.80,501.32,524.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.72,511.60,,,,,,,,,,,,,,,,
2002-12-01 21:53:52.985000,L7,446.68,406.07,394.00,268.61,249.20,304.74,393.50,,239.74,243.83,312.40,217.20,,292.38,279.98,187.96,,422.75,375.46,,,455.68,426.19,353.59,,,438.73,438.94,453.92,,,518.44,514.87,549.60,482.83,,,468.44,544.78,,,,,,,,,,,,,,192.25,210.88,203.35,225.49,220.06,206.82,231.75,222.79,229.28,230.50,235.27,236.16,227.25,238.52,236.83,237.99,227.04,222.37,227.35,226.88,356.38,370.75,381.51,341.42,361.78,387.12,398.94,,,,,330.79,279.56,457.86,486.92,,,,,,,,,281.43,274.19,283.78,170.82,401.55,425.32,378.63,260.21,287.02,266.57,285.21,277.56,500.37,,,170.13,206.97,197.64,192.37,188.37,195.59,190.63,207.12,198.68
2002-12-24 22:00:09.147000,L7,265.19,281.80,279.75,270.65,225.79,230.05,225.38,215.24,209.97,192.64,210.88,221.42,224.95,226.72,235.02,237.55,236.34,248.46,255.92,254.42,254.10,258.70,260.43,261.01,254.14,255.66,259.61,266.65,255.92,258.69,259.16,257.88,255.52,248.57,257.32,256.68,259.60,259.74,260.23,258.86,256.85,253.24,236.43,227.67,222.33,226.75,226.23,235.59,248.54,249.32,256.37,255.45,209.26,227.44,233.13,238.43,233.36,241.61,247.38,236.54,245.23,244.89,240.71,243.49,241.88,245.92,243.32,245.20,235.59,211.79,233.38,233.05,224.59,226.01,233.21,212.98,218.07,241.06,229.61,227.54,240.24,219.67,210.33,216.73,212.42,180.92,193.80,213.98,203.04,208.93,212.07,212.71,220.54,220.80,230.52,204.80,296.03,297.72,291.15,225.69,281.41,276.31,269.88,272.45,272.72,268.36,267.20,270.95,263.17,259.25,173.22,207.49,202.56,205.68,203.50,204.30,198.66,205.12,191.13
2003-01-18 21:54:06.301000,L7,262.39,268.47,259.35,265.11,284.36,285.35,296.29,290.35,274.69,272.34,272.43,287.12,273.05,281.22,317.02,325.56,300.67,321.39,303.90,304.93,320.38,169.12,194.73,182.47,205.31,244.50,170.12,200.49,214.83,232.76,175.05,240.93,237.02,232.19,237.91,230.76,247.81,181.38,242.27,251.64,250.10,183.16,203.65,190.25,169.53,176.01,203.99,213.50,230.63,242.97,245.88,252.83,267.16,277.34,285.75,278.65,274.93,269.84,274.02,273.32,273.94,272.23,271.16,269.43,268.43,270.90,271.68,272.43,273.75,273.04,274.90,273.40,267.12,261.20,260.50,264.23,268.98,267.94,267.83,267.50,263.64,264.75,259.14,256.56,256.09,249.42,246.04,254.37,252.36,254.01,257.89,266.84,277.06,279.22,288.54,291.11,287.06,276.99,234.81,344.39,341.21,323.94,325.22,322.97,329.07,314.34,313.12,310.94,322.25,316.12,314.45,318.00,288.94,327.53,321.22,303.46,304.93,283.06,278.19
