dates,satname,nzd0395-0000,nzd0395-0001,nzd0395-0002,nzd0395-0003,nzd0395-0004,nzd0395-0005,nzd0395-0006,nzd0395-0007,nzd0395-0008,nzd0395-0009,nzd0395-0010,nzd0395-0011,nzd0395-0012,nzd0395-0013,nzd0395-0014,nzd0395-0015,nzd0395-0016,nzd0395-0017,nzd0395-0018,nzd0395-0019,nzd0395-0020,nzd0395-0021,nzd0395-0022,nzd0395-0023,nzd0395-0024,nzd0395-0025,nzd0395-0026,nzd0395-0027,nzd0395-0028,nzd0395-0029,nzd0395-0030,nzd0395-0031,nzd0395-0032,nzd0395-0033,nzd0395-0034,nzd0395-0035,nzd0395-0036,nzd0395-0037,nzd0395-0038,nzd0395-0039,nzd0395-0040,nzd0395-0041,nzd0395-0042,nzd0395-0043,nzd0395-0044,nzd0395-0045,nzd0395-0046,nzd0395-0047,nzd0395-0048,nzd0395-0049,nzd0395-0050,nzd0395-0051,nzd0395-0052,nzd0395-0053,nzd0395-0054,nzd0395-0055,nzd0395-0056,nzd0395-0057,nzd0395-0058,nzd0395-0059,nzd0395-0060,nzd0395-0061,nzd0395-0062,nzd0395-0063,nzd0395-0064,nzd0395-0065,nzd0395-0066,nzd0395-0067,nzd0395-0068,nzd0395-0069,nzd0395-0070,nzd0395-0071,nzd0395-0072,nzd0395-0073,nzd0395-0074,nzd0395-0075,nzd0395-0076,nzd0395-0077,nzd0395-0078,nzd0395-0079,nzd0395-0080,nzd0395-0081,nzd0395-0082,nzd0395-0083,nzd0395-0084,nzd0395-0085,nzd0395-0086,nzd0395-0087,nzd0395-0088,nzd0395-0089,nzd0395-0090,nzd0395-0091,nzd0395-0092,nzd0395-0093,nzd0395-0094,nzd0395-0095,nzd0395-0096,nzd0395-0097,nzd0395-0098,nzd0395-0099,nzd0395-0100,nzd0395-0101,nzd0395-0102,nzd0395-0103,nzd0395-0104,nzd0395-0105,nzd0395-0106,nzd0395-0107,nzd0395-0108,nzd0395-0109,nzd0395-0110,nzd0395-0111,nzd0395-0112,nzd0395-0113,nzd0395-0114,nzd0395-0115,nzd0395-0116,nzd0395-0117,nzd0395-0118,nzd0395-0119,nzd0395-0120,nzd0395-0121,nzd0395-0122,nzd0395-0123,nzd0395-0124,nzd0395-0125,nzd0395-0126,nzd0395-0127,nzd0395-0128,nzd0395-0129,nzd0395-0130,nzd0395-0131,nzd0395-0132,nzd0395-0133,nzd0395-0134,nzd0395-0135,nzd0395-0136,nzd0395-0137,nzd0395-0138,nzd0395-0139,nzd0395-0140,nzd0395-0141,nzd0395-0142,nzd0395-0143,nzd0395-0144,nzd0395-0145,nzd0395-0146,nzd0395-0147,nzd0395-0148,nzd0395-0149,nzd0395-0150,nzd0395-0151,nzd0395-0152,nzd0395-0153,nzd0395-0154,nzd0395-0155,nzd0395-0156,nzd0395-0157,nzd0395-0158,nzd0395-0159,nzd0395-0160,nzd0395-0161,nzd0395-0162,nzd0395-0163,nzd0395-0164,nzd0395-0165,nzd0395-0166,nzd0395-0167,nzd0395-0168,nzd0395-0169,nzd0395-0170,nzd0395-0171,nzd0395-0172,nzd0395-0173,nzd0395-0174,nzd0395-0175,nzd0395-0176,nzd0395-0177,nzd0395-0178,nzd0395-0179,nzd0395-0180,nzd0395-0181,nzd0395-0182,nzd0395-0183,nzd0395-0184,nzd0395-0185,nzd0395-0186,nzd0395-0187,nzd0395-0188,nzd0395-0189,nzd0395-0190,nzd0395-0191,nzd0395-0192,nzd0395-0193
2000-08-19 22:10:38.028000,L7,359.98,342.78,370.93,358.65,319.92,297.52,276.81,278.21,278.42,262.20,246.11,247.49,239.63,244.64,250.17,257.91,258.04,252.34,253.15,253.49,259.87,274.01,283.88,293.43,300.00,265.01,251.93,258.33,263.89,279.85,264.92,290.47,269.30,284.57,296.04,283.21,307.10,329.66,361.46,364.62,291.58,275.71,290.27,213.34,294.31,285.46,295.79,280.02,292.82,295.73,281.43,278.29,277.17,173.24,185.80,202.21,209.70,281.08,290.97,287.55,283.89,269.45,292.18,274.61,,,177.32,182.20,187.07,191.02,185.93,195.10,211.66,233.93,252.92,250.44,243.61,247.19,247.11,249.66,252.99,267.84,260.83,261.36,295.02,294.17,294.37,283.05,271.07,270.35,286.24,288.77,277.71,274.10,283.55,285.06,276.72,281.27,275.60,294.79,298.92,286.20,294.25,260.15,303.74,263.07,259.91,263.33,300.37,312.17,315.89,299.63,293.32,285.90,288.26,297.38,304.69,318.63,328.58,339.93,348.80,360.98,361.46,350.62,351.34,354.74,299.78,346.46,345.31,319.84,314.01,315.58,306.04,312.28,328.93,305.93,342.48,353.46,340.60,340.62,351.95,350.88,356.82,364.30,356.70,332.88,315.31,342.03,327.94,337.51,326.54,348.71,344.42,352.02,340.95,432.75,321.36,319.49,325.13,326.43,342.15,329.23,336.25,337.63,340.41,331.76,339.46,336.91,340.51,348.02,339.95,332.31,327.88,323.40,322.94,319.49,280.71,233.30,350.21,295.98,356.49,345.55,314.29,338.28,315.47,324.64,314.02,319.62,328.84,357.69,360.66,349.33,404.63,437.19
2000-08-19 22:11:01.988000,L7,360.50,354.38,372.36,361.00,328.45,298.14,277.67,282.71,281.61,262.60,252.72,247.64,242.76,247.38,251.11,258.82,259.50,253.33,255.09,253.55,260.09,270.38,283.31,295.23,260.58,294.28,254.64,260.05,262.98,278.21,268.09,295.62,275.40,306.34,296.69,284.08,348.84,332.75,361.45,326.38,291.80,348.32,291.66,288.24,295.13,219.77,296.27,287.79,292.68,292.58,282.95,280.37,285.69,176.81,186.58,255.75,286.40,282.46,290.80,287.11,283.25,274.55,309.44,244.63,,,179.68,183.76,187.83,190.59,186.58,196.39,211.51,235.78,254.24,252.11,243.51,248.98,248.04,253.29,254.39,266.56,257.53,262.34,295.86,295.50,295.78,362.43,360.94,373.33,280.66,289.87,289.26,279.19,291.40,283.81,274.54,281.26,275.14,300.44,301.49,288.06,292.68,262.44,303.98,264.32,299.76,302.97,304.98,310.56,314.25,300.78,291.48,288.01,291.78,292.44,306.68,323.26,328.24,339.93,347.25,361.10,362.32,352.07,352.51,356.46,300.75,340.34,346.04,322.46,313.81,317.61,316.08,312.76,330.79,308.74,343.19,353.04,344.76,341.05,352.12,350.80,356.77,364.62,357.38,333.13,313.44,337.45,327.51,339.65,328.17,354.49,342.63,351.28,342.14,432.98,322.93,321.52,325.27,326.67,342.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-04 22:10:22.552000,L7,305.12,245.04,253.41,274.73,264.22,257.39,229.73,232.98,226.76,355.03,325.54,334.34,368.61,376.70,362.82,353.70,339.63,326.89,320.45,320.09,324.60,332.28,476.69,482.92,538.48,329.88,316.34,295.90,334.13,367.06,310.26,294.67,314.41,313.37,306.01,314.78,304.76,310.69,510.98,378.43,378.64,366.58,375.84,497.47,512.81,531.16,524.65,535.45,523.28,524.92,527.49,532.58,526.33,171.55,191.09,201.21,234.46,266.22,240.80,238.35,264.74,267.88,264.22,359.43,366.46,,177.57,185.43,518.69,506.69,495.20,191.32,218.38,317.18,318.66,320.53,320.66,250.67,251.11,254.13,250.64,253.51,260.28,261.98,340.09,335.00,321.00,345.70,271.90,272.42,280.20,273.70,278.47,282.90,289.58,285.77,300.09,282.26,272.51,274.61,268.01,268.69,265.27,263.86,253.89,268.10,264.79,260.56,257.89,262.99,261.69,265.91,274.15,277.74,273.82,291.79,289.16,297.32,293.17,310.26,311.77,313.98,318.10,312.40,286.67,299.19,300.71,317.24,319.93,318.49,310.78,322.73,320.49,383.22,330.96,329.23,327.77,390.68,411.78,327.31,323.78,332.11,332.68,335.09,450.16,409.55,347.78,345.84,349.83,348.32,351.78,343.71,455.93,400.71,321.42,324.23,319.44,315.69,332.63,488.24,551.03,486.13,323.01,325.64,324.06,324.82,337.33,337.32,338.54,347.35,346.76,330.90,469.01,498.31,536.77,332.20,251.93,536.56,464.56,298.12,321.67,317.32,324.58,325.07,311.26,331.46,323.30,353.70,363.41,365.26,371.39,381.04,369.82,377.41
2000-09-04 22:10:46.607000,L7,487.16,503.03,480.96,272.30,264.11,246.25,226.24,229.32,222.33,354.88,353.63,358.19,366.96,376.52,363.47,518.54,522.44,513.87,522.17,494.44,322.44,331.37,326.19,477.26,539.36,261.43,316.11,298.34,349.82,367.18,309.99,294.90,315.71,317.92,308.71,319.21,304.62,528.28,513.27,501.73,496.22,470.52,504.10,496.69,512.16,531.73,524.92,,,,,,,171.69,189.90,201.29,231.97,242.15,241.44,237.87,207.85,202.14,,358.34,361.22,372.95,371.75,184.98,518.18,501.23,493.55,190.10,217.28,334.54,318.09,320.58,320.56,321.23,248.82,249.13,247.84,249.20,255.13,258.94,264.77,332.05,318.44,267.82,267.96,269.95,269.10,269.18,275.89,273.00,276.05,276.55,298.41,276.00,269.16,272.37,266.86,266.23,262.13,261.86,252.04,261.51,262.77,257.27,255.79,258.49,260.59,264.80,272.99,275.27,274.06,290.86,286.15,293.60,291.50,304.92,304.48,308.73,315.86,307.16,285.48,294.56,295.07,313.46,318.40,316.73,308.76,320.31,318.32,379.30,330.71,327.83,327.58,338.93,329.81,325.65,321.20,328.64,330.31,332.97,364.10,345.61,315.02,343.30,350.01,346.93,546.24,514.27,526.60,522.47,314.20,319.16,314.65,314.50,326.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-20 22:10:03.047000,L7,309.64,242.37,258.26,275.32,273.43,264.95,239.75,240.56,233.34,232.26,243.97,260.05,243.51,263.86,252.99,258.71,257.51,264.32,269.86,262.55,261.78,265.34,265.82,256.24,269.68,268.95,277.35,269.39,268.44,265.54,267.69,271.76,275.08,279.18,283.76,289.04,288.69,285.42,291.75,403.80,395.57,400.04,409.89,418.80,,,,,,,,,,173.01,191.35,209.27,207.77,242.96,243.02,235.44,225.00,203.07,,,,,181.30,187.24,188.31,190.27,187.09,196.32,221.96,210.67,259.86,252.73,262.16,257.86,249.16,258.97,258.62,264.42,266.69,267.23,265.82,269.68,272.86,268.57,270.71,273.08,269.73,279.93,278.27,271.43,287.94,279.07,277.07,274.66,275.41,287.18,271.56,271.58,273.97,265.61,264.61,289.04,296.30,289.96,262.74,256.61,263.33,268.93,275.75,281.73,281.86,287.54,295.19,297.92,300.04,304.19,309.63,311.86,323.79,298.09,277.38,294.74,303.37,369.12,366.32,320.96,356.73,322.10,318.17,316.78,321.68,308.54,313.55,318.33,323.25,332.59,351.95,348.38,358.15,335.29,369.84,331.47,321.90,333.70,330.89,332.97,331.98,331.28,315.85,319.23,320.25,321.37,346.56,330.14,320.06,326.25,330.32,333.93,337.74,337.12,343.95,342.78,361.32,352.48,334.44,341.90,337.98,333.46,334.24,327.93,331.27,314.29,246.14,213.32,205.95,310.49,343.06,332.83,321.79,326.14,322.08,324.86,325.94,323.38,335.87,333.85,411.07,402.19,383.18,367.50
2000-09-20 22:10:27.007000,L7,306.97,239.98,242.77,274.24,267.00,259.17,234.00,231.77,229.14,226.97,237.93,246.65,240.12,259.94,251.61,256.00,252.52,258.51,257.78,257.90,258.95,261.21,258.75,252.58,265.44,265.30,273.37,265.03,265.38,263.22,265.53,269.21,272.64,274.65,276.76,281.85,284.45,284.74,285.12,401.59,393.39,395.70,408.58,,,,,,,,,,,167.92,188.41,202.03,205.65,238.74,242.09,233.74,222.44,202.22,,,,,178.22,184.06,186.47,187.53,185.63,194.31,216.94,207.04,255.95,250.26,257.79,254.23,247.30,253.56,514.30,521.42,490.65,458.58,536.15,537.95,558.66,510.26,512.02,268.10,264.59,276.10,274.87,269.69,278.71,276.27,272.94,271.27,271.31,278.15,267.74,268.33,268.56,261.31,259.72,280.22,281.01,288.41,259.55,253.38,262.36,265.62,274.68,279.59,278.68,326.78,292.94,294.70,296.24,300.43,307.01,309.69,320.38,288.76,275.83,291.85,299.07,360.30,364.28,357.82,366.43,318.85,311.39,313.29,318.14,306.10,309.92,314.59,319.85,327.99,342.62,346.66,351.60,332.62,369.09,327.89,317.49,328.95,328.22,329.23,327.87,326.34,311.08,315.52,315.95,319.77,325.76,327.18,316.86,320.17,326.68,330.68,333.55,336.26,341.10,338.25,390.36,352.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-07 22:09:53.335000,L7,539.15,517.60,495.88,517.75,478.34,451.03,432.61,456.02,421.67,365.93,385.02,384.31,411.71,414.75,434.86,386.98,378.46,425.23,400.82,402.44,417.30,434.93,459.20,439.35,423.01,400.81,320.25,355.68,347.52,346.16,419.54,333.96,325.60,343.57,309.22,312.90,441.14,453.46,418.31,326.30,336.37,342.01,333.99,339.10,339.39,333.67,347.96,351.41,371.08,351.47,349.63,347.90,362.58,358.27,347.03,343.27,355.37,352.24,356.53,362.86,370.50,356.50,351.99,365.19,363.41,386.61,351.42,360.40,381.98,,,,,,431.11,487.05,363.70,404.58,454.17,493.27,,,315.92,540.33,498.45,542.95,516.78,478.01,287.01,290.14,296.05,303.11,302.94,308.39,304.21,300.57,309.46,392.78,405.29,415.96,423.10,401.87,387.95,332.44,323.60,326.83,325.66,307.39,423.29,448.98,439.37,398.64,370.54,400.61,422.07,346.70,320.89,335.10,372.35,377.30,361.62,376.36,357.27,383.55,400.24,385.04,424.68,414.07,433.03,459.21,463.99,464.38,402.81,383.93,385.81,375.19,478.08,511.61,368.68,363.78,358.63,368.61,372.87,401.35,359.30,377.83,548.65,461.00,496.71,434.02,462.68,400.07,385.77,385.09,480.57,505.35,479.97,358.12,414.97,419.02,470.76,361.50,450.86,507.76,472.01,427.22,457.76,480.39,479.54,476.09,466.02,460.92,448.86,464.92,472.91,468.24,476.67,469.04,498.38,398.87,442.94,436.08,438.91,439.65,434.00,447.50,447.58,454.14,468.36,427.99,445.06,487.41,535.08,
2000-11-07 22:10:17.299000,L7,541.72,525.69,495.50,450.24,492.23,451.20,440.56,482.52,441.57,399.27,391.54,388.55,419.57,419.48,435.91,441.31,381.10,428.28,405.14,404.75,423.26,437.49,461.78,396.88,426.41,407.02,349.37,367.19,363.28,351.28,420.97,324.32,326.82,443.97,341.61,316.49,345.21,477.52,406.12,327.91,335.66,342.57,338.40,337.10,343.25,335.75,349.54,352.81,379.89,363.40,352.51,350.25,373.34,357.81,353.34,343.59,365.77,357.57,360.04,367.45,381.28,361.91,359.61,366.90,367.52,390.00,355.71,362.76,386.12,,,,,,,485.29,472.40,540.61,470.90,547.34,,,317.43,305.52,362.64,363.63,402.99,407.02,316.02,313.85,326.54,321.03,331.21,341.35,331.56,331.43,365.98,402.75,409.04,416.16,428.50,406.15,396.04,337.77,326.33,330.73,328.33,329.10,381.15,452.33,458.36,396.07,371.57,402.57,426.61,349.90,322.06,339.51,374.80,378.59,365.93,380.34,361.51,389.27,402.92,386.17,429.10,414.70,439.50,460.11,468.37,492.56,415.69,386.35,391.67,378.85,480.41,421.39,370.39,365.20,362.92,368.15,374.71,403.56,409.19,380.20,379.77,401.28,533.87,443.85,468.86,401.83,390.06,393.49,480.05,509.97,487.24,407.44,417.31,470.50,475.41,497.73,530.52,517.16,475.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-10 22:10:03.706000,L7,,,,499.95,438.64,423.77,424.60,445.82,397.31,380.07,375.70,391.32,390.51,398.93,382.45,362.88,346.87,353.71,347.16,343.71,346.98,336.66,344.09,346.93,359.68,357.28,353.17,376.38,354.86,351.34,351.48,352.87,356.71,380.91,361.70,365.15,375.38,376.44,389.93,388.99,396.53,399.32,384.63,380.77,382.56,397.23,386.16,394.10,411.89,421.08,406.59,386.79,394.18,411.70,428.28,431.21,384.58,380.50,379.81,401.25,399.22,372.13,383.08,359.70,335.91,335.79,332.16,346.23,347.34,330.32,336.66,334.54,328.69,345.07,336.43,330.75,346.30,346.48,347.27,341.90,356.93,344.47,375.71,391.96,367.65,352.82,361.31,362.43,357.14,410.31,392.20,393.67,380.39,372.74,416.91,394.51,396.05,416.34,359.07,370.86,354.90,363.31,370.78,422.64,348.31,329.27,357.87,343.23,357.33,408.62,411.12,382.23,371.39,399.95,377.76,389.78,417.54,401.77,418.67,419.08,444.92,437.28,424.48,446.24,454.70,412.88,426.65,404.75,427.80,399.18,412.24,424.47,430.52,445.06,443.77,449.66,402.31,457.13,421.27,403.07,399.28,398.31,397.96,402.33,415.36,452.41,449.01,454.88,417.28,454.71,423.61,398.99,394.03,393.76,410.65,402.48,403.83,415.99,404.90,418.83,457.07,436.39,440.49,413.17,395.22,408.95,404.59,432.62,492.58,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-10 22:10:27.647000,L7,,,,497.33,435.47,424.45,426.23,447.91,399.46,384.40,378.97,395.23,393.36,419.62,385.53,365.06,353.72,354.38,348.39,347.90,353.98,339.54,345.29,349.29,360.90,373.71,360.99,380.77,356.15,352.02,354.23,354.90,362.51,383.09,364.00,368.02,376.30,381.19,391.43,402.01,399.75,407.14,387.14,382.54,384.80,403.86,392.44,419.54,487.35,433.89,415.60,387.92,466.79,415.52,434.45,439.09,385.76,383.74,387.24,402.81,400.87,374.13,391.69,364.24,336.47,336.13,333.03,349.56,352.04,330.07,338.68,337.70,331.28,346.29,339.73,335.67,347.49,346.83,352.56,342.42,357.59,383.01,376.29,393.15,368.61,355.81,362.55,364.25,358.30,411.74,393.92,396.19,382.42,376.08,416.31,398.58,395.31,416.59,361.14,371.29,360.92,365.16,372.43,424.08,348.55,330.32,359.61,344.65,360.77,413.44,414.44,383.35,373.94,402.14,387.32,398.54,418.07,402.65,421.70,422.41,445.44,437.08,426.74,447.97,454.97,422.91,429.12,405.71,428.75,405.32,415.14,427.76,429.92,446.86,438.34,452.74,405.43,468.59,435.56,406.44,402.68,402.98,404.31,404.73,418.62,449.13,456.71,466.47,448.52,462.56,435.85,405.85,405.00,409.70,420.43,410.75,414.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-15 22:10:15.982000,L7,356.07,353.32,364.80,337.60,317.22,309.49,311.45,282.58,274.57,252.03,266.04,250.59,269.99,266.66,268.84,265.79,262.56,265.06,265.56,265.58,264.85,269.74,262.20,271.58,271.91,273.31,274.73,276.17,273.25,277.90,275.05,274.79,275.75,275.57,277.99,281.56,281.85,283.77,285.88,284.71,283.41,267.20,287.17,287.68,284.45,284.45,278.13,,,,,,,179.85,195.61,231.01,237.06,249.02,256.26,256.20,231.69,225.17,,,,,176.74,187.78,196.62,187.48,193.33,215.33,186.87,213.17,222.30,223.09,243.65,249.74,255.30,248.60,258.75,261.38,264.05,269.67,269.55,266.29,269.63,263.49,278.73,271.83,272.92,278.71,284.22,275.82,286.11,287.72,285.33,291.40,284.80,284.57,279.88,277.93,277.95,268.74,268.58,262.56,265.78,274.16,263.28,311.29,267.59,290.20,281.70,289.91,283.14,288.87,295.27,300.50,302.43,303.26,306.05,310.09,315.67,306.02,293.30,294.71,313.32,322.78,323.02,321.30,322.90,321.80,317.36,317.99,320.24,320.64,313.60,322.53,325.21,324.42,325.13,329.22,337.14,340.78,338.33,334.05,324.82,330.89,328.97,332.63,328.13,328.65,312.78,317.34,315.55,322.56,317.21,309.66,318.51,317.76,322.14,317.94,323.85,324.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31 22:09:43.621000,L7,343.95,331.79,379.20,338.42,299.12,323.10,315.78,285.40,269.35,253.90,262.54,254.28,266.81,259.13,266.91,334.88,323.19,325.01,326.05,275.45,266.84,268.89,273.18,274.39,279.41,276.00,280.74,279.11,285.31,280.74,286.50,286.21,282.11,291.64,288.96,285.67,287.78,291.93,293.20,296.50,285.71,280.29,167.84,287.82,288.12,286.55,274.30,,,,,,,182.54,198.98,216.34,236.40,242.55,244.52,238.35,231.48,214.57,182.09,,,,186.52,195.36,194.42,192.56,194.94,192.43,206.19,207.91,217.31,219.85,250.08,255.30,250.91,256.32,265.95,260.42,262.63,266.42,278.63,278.25,273.72,275.55,277.46,275.91,279.01,279.82,279.86,282.81,287.98,289.55,289.76,297.37,295.62,286.67,286.62,273.37,276.37,266.04,262.40,263.56,264.42,269.48,273.50,262.81,277.74,286.04,284.05,290.74,287.26,290.82,292.03,297.64,304.12,303.42,306.38,312.70,316.81,306.14,296.01,296.89,311.16,328.22,325.51,321.33,322.25,322.32,316.41,318.48,319.39,313.20,318.88,314.36,321.45,321.13,329.87,331.17,334.87,336.93,340.77,332.96,320.99,333.60,330.97,331.03,329.75,328.22,316.74,324.34,315.50,321.44,322.89,322.68,322.50,322.56,321.22,324.71,321.11,328.22,328.14,329.86,339.90,351.48,352.65,337.58,372.22,338.11,338.91,326.87,340.13,327.23,250.93,216.43,205.15,300.68,326.98,325.74,321.71,327.63,328.71,327.15,321.23,331.56,337.01,337.63,346.04,358.37,352.97,335.79
2001-03-31 22:10:07.582000,L7,339.58,328.16,344.47,332.17,299.88,300.45,301.20,276.49,266.22,253.21,256.20,250.38,263.98,257.72,264.63,333.60,319.60,324.13,325.29,272.39,265.60,269.05,271.37,272.26,276.39,274.46,279.09,276.07,278.98,282.71,285.86,284.24,283.82,290.29,288.05,284.76,286.01,291.14,292.31,294.24,287.01,279.22,270.44,286.27,287.24,286.82,272.82,,,,,,,181.75,196.80,214.78,231.46,241.03,244.28,233.78,230.49,212.40,189.18,,,,186.22,194.15,193.94,192.96,193.57,192.40,202.32,205.81,216.79,217.62,249.94,253.83,250.13,252.47,262.97,257.67,258.72,265.35,275.74,276.16,273.85,273.42,276.27,273.83,276.75,277.65,277.94,279.21,285.26,288.25,289.58,294.99,294.06,284.79,282.67,271.32,275.16,263.57,261.28,261.44,263.30,268.99,267.40,262.25,274.96,272.37,283.27,278.26,285.46,288.61,291.67,296.23,303.08,303.41,304.88,310.78,315.42,306.37,294.96,318.29,309.68,327.62,324.42,321.37,322.26,321.00,314.77,317.76,317.92,312.92,315.82,311.78,320.03,318.96,329.32,331.46,334.61,335.34,339.82,331.06,320.98,330.67,328.96,329.11,325.97,325.74,312.57,320.89,311.72,319.48,320.01,321.32,321.26,320.56,321.09,323.35,317.41,328.32,327.23,328.13,338.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-11 22:03:45.250000,L7,239.64,225.45,220.09,256.35,251.48,238.40,220.59,210.59,200.78,191.14,206.33,204.10,217.55,217.80,217.53,221.57,219.23,230.72,228.89,208.35,214.18,220.72,218.57,215.03,229.02,235.43,224.77,,,,,,,,,,195.11,232.38,,,,,,,,,,,,,,,,,,181.61,189.30,200.01,195.84,184.25,170.10,,,,,,,,,,,,,166.70,184.50,195.34,201.17,207.50,217.97,219.55,216.13,224.90,226.74,222.30,224.18,219.22,233.96,237.49,237.44,242.08,241.87,251.47,254.19,247.17,248.37,239.95,233.10,244.15,245.54,244.86,231.13,239.25,232.99,227.72,185.32,223.73,228.61,218.72,191.30,,244.26,232.08,250.03,255.85,246.18,214.80,271.78,272.92,270.43,274.78,,,,,262.34,266.80,269.60,285.61,277.49,284.46,,295.51,249.86,283.49,275.33,178.31,,,227.45,265.25,272.39,300.65,306.74,305.01,310.74,288.54,280.36,293.13,285.66,285.12,276.41,276.48,253.64,,,,,,,,,263.08,274.86,276.55,297.77,299.60,300.10,298.09,301.05,309.88,297.12,283.99,253.64,258.94,276.39,246.46,168.00,,,,,,,,268.59,273.65,283.11,227.88,240.72,264.53,252.35,239.22,277.20,250.63
2001-05-27 22:03:36.284000,L7,347.19,322.66,317.91,296.72,304.32,284.18,270.84,259.55,265.11,240.87,250.01,266.97,264.23,270.50,353.82,314.44,333.93,259.06,260.03,265.80,258.42,262.11,263.22,268.16,264.60,266.18,270.95,271.99,276.47,269.45,363.58,365.21,365.42,367.54,367.30,281.86,291.95,290.02,290.93,292.06,299.81,272.42,300.12,299.85,287.00,283.76,286.35,299.07,296.44,306.28,310.26,289.18,308.48,299.46,288.15,237.53,278.63,290.32,281.83,284.96,233.98,268.32,246.56,249.05,,,177.69,189.94,200.03,189.04,190.50,189.15,200.07,191.78,210.84,212.10,232.72,229.84,241.79,242.18,255.86,258.98,267.91,266.89,265.32,261.91,268.57,276.66,286.13,288.30,277.91,283.81,286.63,291.63,290.90,290.71,286.94,286.28,288.41,287.39,287.17,279.81,280.88,271.26,282.63,269.47,264.05,265.10,274.92,271.71,274.14,279.85,284.34,283.89,284.39,295.91,303.60,300.98,314.83,306.10,305.42,308.72,320.00,314.26,284.91,292.03,291.05,312.66,315.13,321.39,313.77,320.05,310.09,314.42,317.47,317.29,312.02,314.73,319.45,326.36,322.64,330.45,332.16,334.57,337.34,334.00,348.24,325.70,324.57,362.64,327.94,323.78,309.80,309.58,306.42,309.32,313.93,310.68,314.96,318.17,313.84,392.73,315.45,335.00,353.56,328.46,344.94,320.64,324.01,328.78,339.96,324.22,330.51,343.19,335.40,323.71,305.40,190.25,184.26,275.44,306.85,327.12,317.91,323.12,325.83,315.76,321.56,325.10,326.47,332.78,335.41,339.61,335.75,327.25
2001-07-05 22:08:57.615000,L7,287.17,263.21,204.74,252.41,262.56,240.94,216.83,211.65,196.94,197.01,219.66,217.36,221.44,223.44,225.21,230.42,220.70,227.08,227.70,230.88,228.12,222.60,215.81,213.73,210.30,197.06,222.56,233.70,203.18,,,,,190.22,218.55,234.41,244.84,216.96,227.40,242.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.12,175.71,180.36,197.10,205.86,203.88,219.59,,228.28,222.70,233.09,231.73,226.85,227.17,228.89,232.45,228.23,235.53,243.69,251.32,244.88,247.51,242.17,247.20,228.59,233.60,244.04,242.46,235.19,237.39,226.97,217.31,229.76,231.64,227.38,238.88,205.85,245.45,228.34,247.89,283.68,245.88,267.28,295.42,306.33,308.77,308.08,,,,,259.87,267.37,255.87,287.70,279.03,288.33,256.96,306.13,283.44,280.30,288.36,290.59,,,300.60,311.08,305.36,316.39,313.42,332.03,312.35,289.93,287.64,304.92,336.85,331.02,295.88,293.41,305.88,272.49,268.83,282.69,275.00,258.75,292.18,314.18,307.27,317.82,312.65,317.68,278.51,317.20,315.73,320.23,297.06,307.94,289.95,298.72,298.40,291.62,302.89,278.18,190.58,,,207.85,276.35,272.04,266.15,,276.52,272.89,279.33,283.45,297.91,304.46,296.93,301.26,198.51,247.07
2001-07-05 22:09:21.566000,L7,308.17,300.90,285.62,273.11,285.58,268.60,239.47,257.91,235.41,218.53,236.57,232.81,246.74,240.85,246.30,252.40,245.86,249.07,244.04,245.65,243.46,237.72,236.67,241.23,244.28,248.78,254.02,250.75,255.34,243.10,246.13,,249.83,258.14,258.05,260.21,275.04,251.22,269.81,267.39,261.99,,,,,,,,,,,,,,177.31,190.32,205.44,217.37,222.62,201.88,196.03,,,,,,,,170.61,179.32,172.68,176.79,178.60,183.35,195.44,238.23,245.87,218.97,225.20,237.21,240.37,239.51,238.43,261.06,265.43,253.21,302.17,299.97,267.16,293.84,291.57,302.72,310.32,312.58,303.86,333.53,336.95,255.69,292.89,291.65,286.51,276.73,279.36,239.04,234.00,275.32,281.93,277.63,286.01,233.12,258.47,280.50,297.12,287.35,297.58,294.59,312.35,310.76,311.88,311.73,316.87,321.64,334.18,336.83,276.35,280.63,283.09,296.50,295.31,304.21,300.26,332.46,302.24,309.13,338.30,334.53,331.32,322.61,311.45,313.98,316.97,322.45,318.11,334.29,339.99,344.44,346.87,338.64,344.02,335.17,335.21,324.14,313.79,309.81,311.33,311.89,316.50,323.21,320.61,325.53,321.05,325.22,315.24,320.80,323.02,327.78,318.47,322.48,311.92,329.32,,,,,,,,,,,,,,,,,,,,,,,,
