dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0160,nzd0546-0161,nzd0546-0162,nzd0546-0114,nzd0546-0115,nzd0546-0186,nzd0546-0187,nzd0546-0113
2016-05-10 22:26:31.116000,L8,297.45,147.06,180.61,184.52,186.45,206.63,191.17,224.25,232.17,228.86,253.13,239.22,266.80,277.49,288.27,293.48,327.38,363.07,429.93,452.50,465.46,487.98,481.80,472.59,465.83,474.15,489.93,367.61,445.49,438.66,417.76,396.84,405.20,392.90,368.96,387.03,425.66,450.60,487.78,501.24,357.53,277.59,316.57,373.73,376.60,392.95,463.39,488.01,439.70,364.08,311.49,264.79,252.96,242.01,,,,,,,,,,,,,,,,,,,,,,,,428.72,403.96,386.24,368.37,365.92,363.54,376.00,350.64,331.04,299.17,275.89,253.90,217.54,467.09,461.85,460.63,456.42,452.43,449.99,447.64,443.78,438.46,426.97,421.29,415.70,414.37,405.71,397.77,394.19,391.41,373.22,359.90,364.23,357.80,352.92,336.52,332.98,327.86,324.79,316.81,315.36,310.47,305.56,295.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.57,,,,333.53,
2016-07-06 22:20:41.229000,L8,327.00,,,,,,,,,,,,,,,,,,,,,,,,510.24,495.73,485.28,499.44,504.66,473.55,429.18,509.62,417.41,434.95,413.12,340.49,377.25,391.32,465.80,470.99,463.60,518.00,501.85,170.47,227.01,289.81,334.13,368.42,387.15,373.52,342.01,296.88,244.03,180.06,,,,,,,,401.56,393.01,386.53,379.54,376.95,454.68,401.16,209.99,,,,,,,,,467.93,496.18,468.17,454.60,427.17,437.78,413.97,444.97,452.63,443.80,439.33,424.73,411.06,,,,504.58,470.30,434.06,388.03,369.58,380.53,362.56,353.28,341.95,321.01,332.61,358.65,364.44,272.27,235.76,308.39,338.44,437.78,506.72,,517.85,457.43,400.24,343.23,,330.31,330.63,328.81,,422.80,,,,,,,,,,,,,430.79,469.41,426.13,497.13,469.10,,,159.51,197.00,200.80,188.85,172.78,190.04,184.62,,,,,243.35,,,,,,,404.60,,,,,,503.09,501.37,351.40,327.55,233.60,302.20,319.85,283.19,282.02,187.55,,,,,,,489.78,,,,498.02,506.63,,,,425.28,423.45,,,426.73
2016-07-06 22:21:05.197000,L8,336.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.96,502.37,515.07,489.67,510.25,502.49,462.34,485.31,476.77,447.64,414.41,207.02,240.16,272.61,177.65,230.39,293.75,341.73,375.22,393.78,381.62,351.02,306.42,252.22,192.09,,,,,,,,405.25,397.35,394.17,387.48,382.31,361.34,338.06,227.79,,,,,,,,,474.58,496.36,450.54,456.79,425.29,433.10,416.01,445.10,455.66,446.05,442.50,427.70,258.87,,,,515.71,478.25,441.50,395.20,376.06,385.87,365.67,362.30,347.14,362.03,365.17,423.60,376.05,287.65,249.15,235.63,399.14,464.93,517.95,,,467.84,409.81,358.05,,345.42,339.09,337.83,,,,,,,,,,,,,,,429.45,458.30,522.68,448.16,440.29,,,157.62,165.80,202.75,187.02,168.45,190.76,,,,,,244.36,,,,,,,409.41,,,,,,,473.71,264.61,329.50,,,,,,,,,,,,,490.19,,,,,,,,,360.35,353.21,,,365.95
2016-09-08 22:21:00.541000,L8,245.64,440.56,479.64,474.32,478.24,480.87,480.68,443.22,452.04,457.65,452.87,420.01,408.03,389.03,391.85,408.37,424.09,446.49,471.41,482.86,521.90,503.28,256.91,225.53,195.52,170.23,173.61,172.94,181.10,183.95,201.20,187.96,166.82,147.33,143.73,144.57,150.31,159.34,176.32,202.75,225.01,249.79,275.35,308.58,341.20,371.72,401.58,434.78,459.63,472.51,472.76,467.45,452.11,422.62,,,,,,,,,,,,,,,,,,,,,,,,,,492.51,486.27,450.02,464.79,469.45,496.50,461.41,461.04,449.55,444.13,437.13,217.03,216.82,178.50,485.50,448.07,405.93,357.45,340.42,339.51,333.83,318.74,311.88,305.45,309.59,328.67,340.06,254.29,210.36,169.64,158.26,,,,473.58,378.57,352.53,,,,300.58,252.01,419.82,274.81,285.06,297.98,303.14,274.04,187.49,209.78,225.65,247.46,258.26,264.42,283.88,303.17,327.65,364.15,398.54,412.87,418.52,148.81,174.55,209.70,209.77,227.53,238.42,240.45,230.34,247.02,258.37,286.62,296.34,289.15,365.80,,,,,,,,,,,,,,,421.90,434.49,442.66,362.27,349.52,337.24,310.47,307.71,248.36,520.73,,,,,,,,,,,205.70,219.39,223.79,,,,,
2016-11-11 22:21:31.069000,L8,286.91,426.22,469.16,468.09,464.96,451.75,440.06,429.30,440.37,442.82,439.12,402.64,370.14,376.38,384.96,399.66,415.22,441.14,466.24,478.58,513.99,497.32,268.39,502.74,509.51,501.37,390.85,402.76,499.00,,,485.86,453.29,413.27,310.45,520.48,262.11,409.11,,190.33,244.49,251.42,247.39,259.73,,225.11,235.61,257.41,299.15,386.21,475.28,486.79,465.75,431.62,246.81,,,,,,,,,,,,,,,,,,,,,,,141.23,,487.09,489.95,447.44,468.20,478.65,499.41,490.71,498.03,493.05,469.90,425.73,227.05,221.67,175.59,483.00,446.81,406.82,361.82,355.01,363.90,344.37,334.81,331.66,317.99,335.48,370.95,388.02,287.07,224.96,179.49,160.17,,,,469.34,382.90,356.51,,,254.42,275.03,288.45,398.41,268.62,274.51,286.80,296.81,254.08,183.25,206.97,219.22,237.00,248.65,256.94,275.81,291.89,319.93,352.24,393.09,404.01,406.88,167.09,190.77,219.32,220.16,240.90,246.32,253.46,238.68,253.89,263.94,298.22,309.75,299.84,381.96,,,,,,,,,,,,,266.75,177.04,426.23,410.85,319.46,323.30,307.08,315.79,301.92,310.19,244.49,511.34,,,,,,,,,258.64,266.20,212.02,217.24,223.45,,,,,
2016-12-04 22:27:17.474000,L8,298.18,168.62,185.30,197.99,196.30,216.49,190.97,232.54,236.09,241.89,271.10,253.89,289.46,301.89,309.57,317.66,351.66,392.57,450.33,477.19,492.58,520.86,515.67,497.74,493.16,497.04,499.67,501.93,507.73,491.24,467.13,444.02,435.80,427.84,429.43,440.03,447.40,468.42,484.98,502.14,274.46,361.33,410.46,461.73,500.05,479.50,508.53,505.61,495.71,452.20,399.33,260.93,266.16,478.26,,,,,,,,,,,,,,,,,,,,,,,,505.69,434.37,426.87,398.30,383.30,419.00,416.39,407.24,417.06,373.66,358.52,353.49,351.54,470.34,464.14,463.99,459.37,145.31,452.32,450.43,447.49,442.62,427.03,423.60,421.18,421.30,412.86,404.94,398.50,395.92,378.66,365.74,368.53,364.58,357.02,349.87,338.17,330.34,327.69,317.10,316.63,313.07,306.77,297.49,,,,,,,,,,,,,,,,,,,153.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.48,360.47,280.01,222.07,197.55,184.01,505.70,500.37,492.03,,,,,,,,,,,,480.85,475.45,422.73,,,267.11,340.45,
2017-01-30 22:20:50.623000,L8,334.89,452.70,489.10,,485.59,485.90,488.22,452.73,459.54,467.31,504.12,,477.62,401.60,402.70,416.90,433.61,526.76,,,,,239.41,221.68,175.53,157.39,426.60,420.12,405.99,392.76,382.11,369.27,361.34,344.57,327.53,326.42,317.60,329.72,344.63,374.35,399.17,231.20,258.34,283.37,324.90,363.55,402.88,437.01,466.12,474.73,476.91,473.96,461.12,427.24,,,450.94,417.22,344.25,185.27,140.50,408.14,462.61,,,,,,,,,,,,,,,,505.69,482.29,469.09,413.36,229.97,327.13,414.02,427.63,435.03,429.33,418.27,407.54,,,,495.06,457.43,423.34,382.96,373.49,379.78,364.71,363.70,343.59,319.21,333.46,356.85,370.44,270.02,226.53,191.88,178.26,156.21,288.83,479.04,512.41,449.81,391.69,227.58,,313.74,324.65,333.31,428.33,284.64,285.45,303.31,343.09,346.40,336.00,218.68,230.24,249.53,264.99,273.66,291.11,309.04,339.72,367.24,405.87,420.57,429.76,137.56,163.18,197.51,197.81,220.21,227.52,230.93,191.90,190.18,184.15,259.81,276.44,274.50,374.33,,,,,,386.16,399.84,,,,,,,,392.09,415.08,286.10,346.08,322.67,292.93,294.62,146.90,185.14,,,,495.08,491.76,422.54,,,,,,161.52,,,,,,,
2017-02-15 22:20:43.526000,L8,321.50,432.07,470.70,470.07,467.98,459.18,446.15,436.69,445.53,443.39,441.50,412.37,399.13,383.33,388.75,403.56,420.50,440.84,463.86,477.10,516.10,498.19,272.38,492.80,484.44,412.91,406.59,405.25,387.44,371.30,361.95,352.36,343.81,324.39,315.74,306.01,301.51,306.37,316.34,330.22,371.37,423.30,454.39,488.64,358.76,388.75,419.68,452.57,481.59,491.36,496.27,488.25,479.01,450.57,250.11,,,,,,,,,,,,,,,,,,,,,,,,,516.49,497.57,486.10,476.46,482.53,499.85,497.54,493.74,482.75,468.01,450.49,219.97,225.58,183.85,488.35,440.23,395.67,360.41,354.36,358.35,346.11,328.05,317.73,301.52,315.92,336.69,341.00,252.77,203.66,167.27,152.60,,,,,,,,,168.12,307.32,318.99,404.08,271.22,274.23,288.30,298.96,240.15,182.20,204.71,221.66,241.01,250.60,256.74,275.77,296.73,323.07,355.98,392.90,406.04,407.25,172.65,193.47,224.97,225.96,241.52,250.72,253.67,248.26,263.73,272.86,301.35,313.41,315.36,398.27,,,,,,,,,,,,,,,438.91,426.56,386.27,363.82,367.23,344.86,325.41,302.70,248.02,511.79,,,,,,,,,,,214.18,220.23,225.71,,,,,
2017-02-22 22:26:52.098000,L8,300.38,169.05,183.74,196.21,192.34,213.36,191.52,233.07,235.88,238.46,266.35,247.82,279.75,287.47,296.72,306.09,345.32,381.91,442.70,469.93,480.07,509.30,516.23,504.54,496.66,500.12,502.57,503.13,509.18,494.64,470.61,445.30,437.17,431.98,435.49,441.06,445.84,471.87,486.58,506.35,285.13,359.23,409.56,459.55,499.60,482.44,510.66,507.69,494.49,451.67,393.87,264.77,256.16,475.66,,,,,,,,,,,,,,,,,,,,,,,,442.13,428.72,413.63,387.35,380.42,384.13,395.62,386.51,376.70,357.55,331.39,317.12,300.79,394.17,464.40,464.08,460.22,455.57,448.73,449.80,447.36,443.31,431.51,426.17,420.37,421.19,412.86,406.65,401.91,396.56,380.11,365.89,370.98,367.58,184.06,351.53,338.35,333.54,328.96,319.94,318.41,314.40,308.89,299.63,,,,,,,,,,,,,,,,,,,152.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.03,243.31,241.05,208.26,180.78,156.21,,,,,,,,,,,,,,,,476.10,472.01,,,277.50,341.13,
2017-03-26 22:26:34.721000,L8,300.68,169.63,190.66,201.37,198.62,215.37,199.78,232.91,238.22,244.85,269.25,253.50,287.39,297.32,306.99,315.88,354.77,394.71,450.20,476.60,491.77,520.48,513.88,507.44,496.96,502.07,508.50,506.05,512.04,502.05,468.88,443.77,437.68,437.40,432.76,440.78,453.92,473.56,488.31,507.02,198.28,299.02,349.62,392.98,442.38,482.41,511.11,509.55,467.69,451.26,395.71,317.40,,460.30,,,,,,,,,,,,,,,,,,,,,,,,443.57,419.62,412.78,380.83,376.58,387.77,395.40,384.61,378.56,350.62,322.87,308.79,291.65,472.02,312.15,465.29,462.49,457.34,455.43,448.51,449.64,454.54,440.01,429.03,425.22,421.54,407.57,408.68,404.02,391.97,376.71,369.79,376.20,373.66,365.32,350.77,336.70,328.58,327.57,324.83,320.53,317.22,309.18,299.89,,,,,,,,,,,,,,,,,,,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.90,235.33,217.82,193.40,171.76,151.01,507.77,500.08,494.21,,,,,,,,,,,,477.81,480.37,476.23,,,276.73,336.01,
2017-04-04 22:20:20.280000,L8,292.84,398.26,390.28,380.37,379.35,395.93,396.23,396.82,391.83,377.31,370.81,343.74,335.44,329.53,357.33,362.04,384.39,397.69,406.78,433.99,455.28,467.76,296.03,260.70,242.45,212.90,210.01,203.98,221.16,221.56,238.46,230.78,211.70,184.91,182.83,181.04,189.36,200.43,213.42,241.45,260.78,287.50,309.69,344.15,378.35,406.13,433.76,464.20,494.56,508.49,509.69,502.31,488.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.61,237.42,210.19,383.41,347.44,382.66,341.02,346.92,339.89,317.22,320.03,298.40,283.49,290.99,317.98,313.58,225.64,178.31,151.90,131.94,,183.46,244.93,446.64,400.57,,,,,291.81,286.39,273.91,224.90,192.02,218.44,256.97,199.30,,,172.85,194.29,217.79,214.81,239.98,263.52,278.36,311.95,351.37,376.43,389.91,186.18,211.00,239.66,247.50,262.71,271.97,268.63,261.49,275.07,290.69,317.20,330.28,324.29,,,,,,,,,,,,,,,,481.15,453.59,407.88,418.63,398.78,357.87,335.15,321.83,269.89,485.74,502.00,142.93,,,,,,,,,229.92,234.30,244.03,,,465.57,488.96,
2017-04-04 22:20:44.243000,L8,293.77,401.63,392.42,383.78,381.61,397.39,397.85,399.77,393.20,379.34,374.05,346.53,336.44,332.62,359.18,363.07,401.66,399.26,405.45,434.34,456.07,468.18,298.19,482.81,480.41,393.47,382.48,383.58,367.41,350.73,348.59,332.29,332.10,309.66,304.80,289.10,291.30,291.98,304.46,315.22,351.95,406.56,440.07,477.08,507.08,237.82,275.48,301.56,330.88,510.44,510.88,507.60,489.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.89,238.74,211.13,386.28,348.90,383.47,341.87,347.65,342.74,319.81,320.66,299.28,283.99,292.38,318.75,321.70,226.52,180.77,152.35,132.75,,180.54,246.29,449.01,403.31,328.05,,,,293.98,287.82,278.24,227.27,193.31,220.65,258.47,200.52,,,173.17,194.58,219.05,219.31,240.97,265.94,281.69,312.61,353.84,377.48,391.45,187.33,212.50,240.95,248.88,264.70,273.74,270.55,263.32,277.44,292.41,318.87,332.62,326.03,,,,,,,,,,,,,,,,484.23,454.75,409.46,420.27,400.34,359.25,335.77,323.23,270.88,486.94,503.15,520.93,,,,,,,,,231.88,234.75,244.73,,,466.54,453.84,
2017-04-20 22:20:11.117000,L8,339.68,457.53,515.39,,,,,,,,,,,438.49,480.12,505.06,500.43,,,,,,236.19,224.96,188.42,175.26,164.73,173.09,170.59,186.82,203.53,195.16,166.57,158.69,144.17,330.37,322.64,334.14,343.09,203.76,199.34,255.45,279.74,313.47,346.47,378.01,406.29,439.45,468.37,477.14,477.91,477.15,464.56,426.94,,,,,,,,,,,,,,,,,,,,,,,,,499.79,476.48,460.47,427.23,447.44,451.34,448.70,454.49,445.32,440.44,429.17,422.18,,,,502.34,471.87,433.53,391.29,380.23,385.54,368.74,365.59,348.17,326.73,335.24,371.69,377.02,282.51,246.68,201.33,207.70,193.60,470.02,360.79,515.47,455.55,400.56,349.08,,314.77,330.61,337.30,426.68,281.40,288.59,319.25,362.95,356.14,364.31,352.72,370.31,352.19,464.15,342.73,292.03,309.88,341.70,373.23,411.60,422.74,431.48,,148.16,188.75,195.40,204.53,192.35,221.90,186.56,209.30,218.54,260.69,272.27,274.44,369.93,,,,,,,,,,,,,,,384.12,391.17,244.27,329.92,329.00,292.85,280.10,254.23,178.26,,,,,,,,,,,,145.26,,,,,,,
2017-05-06 22:20:07.089000,L8,392.33,461.85,511.60,,,,,,,,,,470.49,516.49,510.39,416.46,431.39,499.85,,,,,241.86,215.75,491.76,463.57,460.10,496.61,405.97,397.06,383.87,374.48,371.22,352.51,336.62,332.50,328.12,334.53,348.92,371.46,398.63,454.77,480.24,308.66,340.61,372.16,402.41,434.05,457.74,469.75,470.63,461.45,447.79,413.29,,,147.44,150.37,141.12,,,488.84,446.64,445.14,436.51,490.21,383.42,,,,,,,,,,,492.31,500.37,468.13,428.07,421.90,435.16,438.22,444.42,448.06,444.41,437.24,424.95,415.13,,,,522.43,481.82,447.65,424.76,419.85,416.16,421.41,389.48,394.65,366.31,386.71,415.71,389.64,306.40,306.01,316.96,390.91,471.49,517.24,,,497.87,431.02,415.04,458.29,417.17,416.88,401.31,430.68,278.29,292.07,360.14,371.25,461.36,483.11,484.79,488.36,459.73,475.27,468.35,397.35,444.60,338.71,375.53,411.84,422.93,432.35,,155.44,194.49,198.90,202.19,205.26,218.93,188.99,203.45,255.76,261.09,272.64,273.21,349.30,,136.14,137.51,139.03,145.14,148.32,481.89,,,,,,,,354.92,323.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23 22:20:32.508000,L8,435.87,,,,,,,,,,,,,,,,,,,,,,218.27,175.36,166.17,163.05,154.99,167.10,156.16,162.29,190.54,169.54,143.48,352.76,334.20,333.31,330.02,376.49,148.12,194.06,207.00,242.41,273.45,305.48,338.39,369.52,397.99,426.57,453.51,464.35,453.94,457.79,425.32,392.25,,,,,,,,459.11,453.78,448.63,446.39,459.85,438.96,375.61,,,,,,,,,,518.14,496.83,471.88,456.88,442.72,442.94,443.56,448.32,455.25,449.09,442.57,429.69,416.93,,,,497.82,461.78,426.13,386.57,375.08,381.68,374.11,359.41,344.85,326.96,334.65,395.69,382.55,283.04,290.34,305.99,381.81,482.67,509.85,,,482.45,417.26,386.70,361.90,357.40,359.80,435.05,,497.51,,,,,,,,,,,,,,,,,,,,,190.61,199.27,186.89,177.78,185.96,190.10,207.73,191.51,171.31,207.83,330.44,,,,,,,445.41,,,,,,,,370.37,330.23,240.96,332.96,326.21,286.97,281.01,247.34,183.70,,,,,,,,,,,,150.62,,,413.19,405.97,,,356.78
2017-06-23 22:20:56.475000,L8,448.82,,,,,,,,,,,,,,,,,,,,,,203.50,174.70,167.40,165.05,155.25,168.79,156.69,163.07,182.79,515.76,386.21,357.71,339.57,338.78,357.08,387.71,151.06,198.26,209.24,243.97,274.57,307.84,339.98,371.73,401.92,431.16,456.01,464.97,457.17,455.88,429.81,390.81,,,,,,,,466.10,460.73,456.87,454.33,466.30,450.50,384.19,,,,,,,,,,493.95,498.31,475.15,459.28,445.53,447.14,448.83,451.47,458.30,451.99,447.11,433.85,420.68,,,,505.32,475.03,432.73,392.63,385.18,389.07,385.63,369.37,349.13,364.05,381.41,408.32,386.86,295.10,295.42,313.21,386.20,510.03,517.76,,,495.04,430.31,394.95,372.67,363.91,371.85,444.33,,,,,,,,,,,,,,,,,,,,,,,162.59,201.53,187.03,176.46,185.63,189.81,185.14,186.30,148.31,204.99,331.57,,,,,,,453.24,,,,,,,,374.42,331.32,,320.89,327.64,287.48,277.64,190.45,178.58,,,,,,,,,,,,143.16,,,349.82,414.29,,,427.98
2017-08-17 22:27:01.961000,L8,299.56,160.07,183.55,197.07,201.22,214.42,195.52,236.26,240.62,237.23,266.64,252.63,279.41,284.90,293.76,302.70,332.15,375.32,437.49,462.67,477.17,506.82,506.96,494.15,484.08,486.58,490.61,494.13,500.14,485.41,456.76,433.61,417.73,413.05,415.73,426.00,437.00,462.91,475.10,493.37,516.25,268.83,325.12,373.15,428.54,472.31,499.04,493.42,446.52,361.59,287.23,248.98,236.47,244.00,,,,,,,,,,,,,,,,,,,,,,,,425.48,414.67,405.74,373.85,374.34,382.94,383.51,373.62,360.20,343.03,504.61,485.92,503.35,470.08,463.76,461.88,457.48,453.81,445.05,449.95,446.18,442.56,429.70,422.66,419.54,422.28,414.71,407.34,402.75,397.55,377.71,363.20,369.45,364.52,356.22,349.97,334.10,329.03,325.34,315.82,317.35,313.46,307.46,298.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.10,,,,,,,,,,,,,,,466.98,451.25,477.67,,,,,,,,,,,,,,,,,,,,473.59,,,283.71,336.62,
2017-09-18 22:27:06.940000,L8,299.55,168.40,186.37,195.80,194.95,214.28,199.97,231.40,231.20,238.37,264.65,249.44,274.09,286.47,299.92,305.26,348.80,388.04,453.75,471.61,485.08,511.54,508.42,489.97,485.95,485.80,489.39,493.69,498.11,479.63,454.35,433.22,422.66,415.66,416.33,423.26,433.24,458.55,470.77,490.62,513.16,273.94,327.74,373.65,420.19,469.08,496.09,494.16,450.08,374.57,303.18,244.08,228.54,239.84,,,,,,,,,,,,,,,,,,,,,,,,434.75,436.38,421.62,392.21,387.00,387.22,399.83,378.44,513.55,505.21,499.20,480.33,429.95,470.23,463.85,462.60,457.48,454.00,445.17,448.90,445.34,441.75,429.38,423.02,419.46,421.21,414.74,405.71,402.40,397.35,377.14,362.27,368.52,364.68,355.68,348.89,334.43,328.76,324.97,315.61,317.91,313.33,306.79,298.69,,,,,,,,,,,,,,,,,,,153.63,,,,,,,,,,,,,,408.90,,,,,,,,,,,,,,,454.20,444.68,474.72,521.59,,,,,,,,,,,,,,,,,,470.14,474.88,,,280.48,336.94,
2017-09-27 22:21:00.343000,L8,299.16,352.12,338.17,329.99,332.21,339.53,341.27,332.07,309.41,296.61,289.12,299.95,307.05,326.54,346.56,364.99,384.67,409.94,447.85,439.30,455.85,474.12,282.12,254.74,227.09,200.42,194.75,198.33,207.50,215.15,226.51,220.86,197.55,178.54,165.87,170.42,172.36,187.50,203.79,230.90,250.87,277.21,297.18,331.01,365.73,394.46,423.31,455.30,482.24,494.63,498.73,488.44,480.77,451.25,258.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.91,514.07,487.41,457.59,234.64,237.13,203.65,466.47,435.66,383.02,342.10,336.09,341.39,322.27,318.30,297.95,283.58,291.55,307.49,316.32,226.89,181.57,150.33,133.31,,,,,,,,,248.48,294.71,291.93,315.36,241.69,247.29,277.04,260.16,222.75,160.93,187.29,182.74,202.24,222.95,237.70,239.58,269.90,289.10,335.61,351.66,371.02,361.27,182.43,205.96,236.05,236.74,254.48,261.69,263.78,252.72,270.19,278.75,311.17,322.34,319.73,400.02,,,,,,,,,,,,,,,458.24,441.13,413.24,403.15,392.33,358.59,339.45,319.49,272.41,488.56,511.32,510.47,,,,,,,,,228.15,233.32,242.14,,,,,
2017-09-27 22:21:24.311000,L8,299.65,352.54,338.64,330.55,332.93,340.21,341.87,332.29,309.71,297.13,289.67,300.89,307.39,327.29,346.90,365.31,387.21,410.69,448.40,439.76,455.88,473.66,283.01,255.25,227.48,200.78,195.22,198.74,208.13,215.55,227.16,221.38,198.19,179.02,166.78,171.06,172.98,188.63,204.27,231.94,251.34,277.92,297.91,332.00,182.52,245.95,292.37,333.77,341.49,333.57,293.15,255.08,198.41,451.53,257.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.49,514.00,488.16,458.25,235.85,237.35,204.70,468.52,436.07,383.12,342.63,338.01,342.49,323.80,318.63,299.20,284.18,291.98,308.06,316.97,227.81,182.36,150.84,133.79,,,,,,,,,249.02,294.83,293.08,312.40,241.32,247.43,277.20,260.40,223.18,161.95,188.34,182.92,202.61,223.11,238.64,239.82,270.46,289.67,336.50,352.07,371.60,361.78,182.82,206.92,236.59,237.81,255.06,262.53,264.22,253.32,270.81,279.72,311.70,323.05,319.94,399.98,,,,,,,,,,,,,,,458.76,442.10,413.45,403.96,393.12,359.01,339.89,319.75,272.90,488.55,511.07,511.10,,,,,,,,,228.75,234.07,242.37,,,,,
2017-10-13 22:21:28.735000,L8,371.87,,,,478.75,469.90,470.22,444.58,452.86,453.85,458.40,428.93,416.89,404.44,393.81,406.11,419.83,515.61,503.87,484.13,,,270.70,243.71,212.37,176.06,181.97,186.99,195.50,201.57,214.20,205.91,188.77,166.30,158.62,155.36,159.82,172.54,193.91,215.64,239.21,263.35,301.59,325.63,354.71,383.39,429.41,460.85,469.12,483.94,485.64,484.12,467.65,441.15,233.05,,,,,,,,,,,,,,,,,,,,,,,361.14,264.50,,407.09,395.86,,,,,,,,,,,,491.01,463.37,418.78,391.08,439.66,460.00,379.22,348.16,446.54,431.11,371.89,383.37,404.72,311.49,257.04,316.24,375.52,307.15,460.22,,,,456.51,438.79,379.19,378.46,374.56,374.06,433.55,291.62,291.09,302.26,340.40,497.74,487.79,342.89,423.43,260.92,,,379.71,396.10,440.14,446.04,506.82,425.60,464.20,166.24,188.84,217.98,217.65,238.28,248.02,252.33,235.67,253.03,263.60,298.29,309.95,300.32,380.98,,,,,,,,,,247.45,500.79,397.94,484.98,430.23,,,,356.82,338.91,305.66,294.88,279.40,222.81,,,,,,,,327.62,219.00,241.49,500.76,196.49,205.07,210.56,,,,,
