dates,satname,nzd0539-0000,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,nzd0539-0005,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0001
2023-09-19 22:27:02.596000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.62,526.37,523.53,517.30,508.28,497.16,489.60,484.37,476.59,472.88,473.44,468.33,466.31,461.47,462.22,460.30,456.93,452.01,452.97,448.32,443.78,436.48,429.15,419.30,409.61,397.90,391.46,384.34,375.82,369.56,360.97,356.38,349.13,339.36,335.47,329.42,321.05,316.46,312.62,305.34,305.39,303.55,300.31,299.44,298.25,296.45,292.36,285.14,278.10,272.87,263.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.71,245.61,235.97,225.68,217.83,209.30,201.90,194.69,188.11,181.79,179.18,169.69,163.53,155.16,,,,,,,,,,,,,,,
2023-10-05 22:27:04.875000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.33,439.75,385.43,348.40,362.51,407.84,361.44,403.29,451.50,413.46,491.75,475.00,471.81,153.77,163.60,190.01,193.84,206.30,173.58,186.01,319.39,355.06,178.87,442.35,434.85,429.65,423.08,411.54,400.31,389.96,298.25,230.61,290.61,358.77,352.91,347.95,338.84,331.68,326.21,319.48,311.87,308.58,300.64,296.05,296.01,293.29,292.41,291.11,289.49,287.01,286.00,254.47,211.58,213.45,261.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.67,239.32,228.53,220.00,211.57,202.91,196.84,191.20,182.57,175.40,174.03,163.89,157.19,149.44,,,,,,,,,,,,,,,
2023-10-06 22:21:18.866000,L9,437.25,474.66,488.31,492.53,501.36,503.28,501.93,499.38,494.30,493.81,488.71,479.67,468.06,457.52,444.44,427.93,411.10,385.84,365.55,367.58,373.63,373.10,373.55,376.43,376.27,377.51,377.37,374.31,374.28,373.58,372.14,374.75,373.90,376.85,376.57,373.99,370.88,365.34,362.51,362.99,363.67,365.89,369.75,372.05,375.54,377.39,378.91,383.56,385.30,382.71,388.74,391.50,390.27,390.16,388.76,382.51,377.44,374.63,371.56,368.70,368.42,363.18,363.42,361.20,358.88,358.71,359.48,357.02,353.19,354.17,354.18,355.47,359.18,360.98,363.56,367.07,372.59,372.88,375.90,376.27,374.81,373.39,368.64,,,,,,,,,,,,,,,,,,,,,,,,,,,494.03,366.69,361.91,357.46,349.95,347.85,341.43,341.25,339.49,339.41,340.09,338.67,335.03,335.43,,,,,,,,,,,,,,,,460.62
2023-10-22 22:21:02.157000,L9,442.25,479.25,494.44,498.13,502.80,504.64,503.58,500.99,495.17,493.88,488.47,479.19,468.95,458.33,444.95,429.68,412.88,388.63,368.88,369.24,381.93,373.91,379.00,376.50,382.13,379.64,383.23,380.75,377.74,377.49,375.92,376.70,376.34,379.45,379.68,378.70,375.49,369.03,364.38,365.82,363.35,367.63,372.15,374.19,376.78,381.64,385.11,387.81,385.86,389.68,389.18,391.76,393.75,391.16,389.37,385.35,378.88,375.36,375.27,371.85,369.79,368.28,365.32,364.68,364.09,359.16,358.92,357.54,354.15,353.95,353.66,355.03,360.24,362.36,366.16,368.53,372.47,376.38,374.98,376.98,375.48,373.26,369.50,293.22,296.16,295.69,296.42,302.17,309.29,308.70,315.86,316.53,318.93,323.13,329.34,338.93,356.68,353.39,364.61,373.15,370.73,373.37,373.47,366.94,365.51,357.36,366.18,368.98,376.45,500.67,368.86,363.66,360.38,356.15,352.89,349.88,347.14,350.00,345.16,343.54,342.32,339.92,339.02,338.60,336.57,329.39,325.45,321.87,315.54,301.78,297.53,281.71,256.94,240.87,243.54,271.78,287.45,289.97,465.31
2023-10-22 22:21:26.129000,L9,442.93,481.11,496.08,499.16,503.55,505.13,504.08,501.78,496.06,494.64,489.92,480.11,469.82,459.10,445.62,430.78,413.60,389.51,370.26,371.28,384.66,375.09,381.75,379.73,384.01,381.31,384.33,382.29,378.64,378.84,377.74,379.09,377.64,381.30,381.22,380.09,376.80,370.46,366.39,367.06,363.94,368.25,373.93,375.82,378.78,383.35,386.96,389.24,387.54,390.99,389.78,393.44,394.47,392.07,390.41,386.04,380.14,376.92,376.75,373.62,371.82,370.32,367.51,365.89,365.74,361.48,361.55,359.02,355.36,355.40,354.77,357.41,361.87,363.88,367.25,370.01,373.49,377.02,375.68,377.80,376.73,375.21,371.09,,,,,,,,,,,,,,,,,,,,,,,,,,,501.34,370.47,364.71,361.72,357.76,355.20,352.02,348.29,350.95,,,,,,,,,,,,,,,,,,,,,466.30
2023-10-29 22:27:09.154000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.52,522.58,521.19,519.06,512.88,503.83,493.18,483.56,478.23,473.84,469.13,467.75,465.55,462.65,461.84,458.99,456.76,453.45,448.68,449.08,445.10,440.84,432.48,425.14,417.64,407.21,394.23,388.60,380.21,373.80,364.17,358.16,353.95,344.45,337.74,331.68,324.05,317.27,313.18,307.21,302.88,301.55,299.34,298.25,297.16,295.26,294.61,287.94,282.00,277.55,271.08,261.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.84,245.41,235.22,226.03,219.14,210.20,203.26,196.95,189.22,181.97,180.85,170.24,162.19,156.14,150.40,,,,,,,,,,,,,,
2023-11-23 22:21:29.035000,L9,409.20,450.93,457.25,470.95,476.87,479.42,468.78,472.47,458.87,464.93,461.85,449.37,435.90,426.71,405.73,395.99,373.36,357.39,332.77,337.93,342.58,341.45,342.52,342.24,345.60,341.28,345.10,338.45,337.11,335.93,325.89,330.97,336.49,340.04,338.39,337.01,322.92,331.95,330.62,324.48,330.86,332.83,339.84,344.29,343.52,348.89,348.94,347.40,350.14,344.46,353.12,356.69,358.57,353.19,361.89,355.44,346.75,346.97,346.49,346.39,330.30,344.20,337.76,320.27,331.71,316.31,293.89,300.20,304.42,319.98,301.06,320.09,330.08,323.56,318.65,320.09,327.68,329.63,314.19,294.47,287.84,274.15,258.23,,,,,,,,,,,,,,,,,,,,,,,,,,,474.87,249.44,203.75,188.27,219.38,250.79,186.83,184.42,177.00,231.97,224.81,,,,,,,,,,,,,,,,,,,438.08
2023-11-30 22:27:16.547000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,514.18,521.90,,,,,459.22,456.44,429.58,364.49,316.53,266.75,231.43,169.49,270.05,267.77,266.29,528.25,447.64,369.69,367.51,484.67,469.46,472.68,433.56,457.14,490.37,373.41,361.00,414.24,407.24,396.53,386.91,376.00,368.91,360.32,353.36,347.00,305.46,334.73,311.94,269.51,,,,,,,,173.73,249.63,286.80,286.01,278.48,273.85,263.81,261.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.12,243.31,228.79,217.38,209.82,200.84,194.97,191.10,187.79,181.23,179.49,169.95,163.36,156.51,,,,,,,,,,,,,,,
2023-12-09 22:21:02.419000,L9,444.24,484.53,501.02,499.77,509.94,509.09,507.11,504.65,501.78,497.99,493.29,484.03,475.17,462.97,448.88,433.61,416.24,391.60,370.49,369.88,373.87,375.04,376.60,380.39,377.54,377.85,377.18,373.55,373.31,371.51,370.70,373.64,372.89,376.76,374.76,372.18,370.25,363.94,359.78,360.09,359.60,362.01,366.36,371.01,376.14,379.83,381.38,386.67,390.24,390.01,393.53,394.02,392.69,390.62,390.94,387.50,385.50,376.36,375.31,368.23,365.70,363.28,363.66,393.56,361.91,364.94,373.74,356.40,354.78,356.37,354.36,355.87,361.00,362.50,365.45,369.43,375.49,377.14,377.48,380.26,378.14,377.77,377.74,,425.35,496.24,388.02,351.59,305.91,379.59,496.23,528.51,519.26,458.31,332.15,494.37,518.71,425.41,368.69,375.16,376.01,383.90,375.16,370.52,368.52,357.55,369.47,374.01,380.17,505.91,373.75,371.90,356.77,352.64,351.44,349.28,347.69,351.71,353.18,350.61,344.88,344.05,335.32,,495.11,460.27,422.46,347.53,312.56,332.02,297.62,290.36,385.99,388.97,446.10,470.81,446.41,,465.38
2023-12-09 22:21:26.386000,L9,441.30,480.37,498.08,496.93,504.68,505.65,503.76,502.32,498.74,494.13,489.81,480.98,471.26,459.83,446.43,430.76,413.69,388.77,366.49,367.06,371.43,372.23,373.28,377.43,375.38,375.24,374.28,371.31,371.14,368.52,368.88,371.36,369.58,373.49,372.27,370.07,367.59,361.43,357.05,356.65,355.28,359.87,362.45,368.57,372.85,376.75,378.07,384.09,385.70,386.69,390.42,389.88,389.90,387.20,388.79,384.98,382.42,373.63,372.95,364.55,361.81,360.75,360.07,367.92,359.44,361.96,371.88,354.23,352.39,354.03,352.27,353.48,357.65,360.11,363.28,366.90,373.17,374.85,375.45,378.78,375.51,375.35,375.44,,,,,,,,,,,,,,,,,,,,,,,,,,,501.00,371.06,368.71,354.84,349.89,349.96,346.67,345.94,349.43,351.61,348.15,342.24,341.45,333.37,,,,,,,,,,,,,,,,462.75
2023-12-17 22:21:00.102000,L8,442.60,482.28,498.61,501.53,508.83,504.67,504.48,503.02,496.89,494.65,490.03,482.25,471.63,460.74,446.79,431.55,415.49,389.11,370.91,373.83,373.51,375.26,377.70,381.70,378.66,379.15,379.04,374.05,375.82,374.53,373.04,374.98,373.72,375.23,375.75,374.27,372.02,367.17,361.31,361.71,361.40,364.70,367.78,371.91,374.23,379.55,379.87,386.95,388.83,389.71,392.34,395.06,394.61,392.53,390.56,386.26,380.16,376.80,375.73,372.70,371.51,370.65,366.97,363.80,362.24,359.17,360.34,358.02,354.90,355.76,354.32,356.47,363.66,362.78,367.27,371.16,374.70,377.52,378.14,378.95,378.43,376.69,374.32,294.40,293.58,296.00,296.90,302.18,305.71,311.10,313.47,316.36,317.76,326.04,327.15,334.80,345.22,353.00,362.20,373.56,370.32,367.91,370.26,366.85,365.56,355.58,364.46,370.74,374.80,508.49,371.89,366.91,363.51,357.48,355.33,352.80,351.17,351.02,348.76,346.59,344.39,342.24,340.61,343.46,339.58,331.36,329.27,323.89,317.38,306.18,298.63,284.30,257.03,243.22,240.27,268.65,282.91,290.50,468.97
2023-12-17 22:21:24.060000,L8,444.04,483.40,499.38,503.08,510.26,505.28,504.85,503.53,497.23,495.12,490.58,482.88,472.29,461.45,447.55,432.63,416.74,389.97,372.54,375.08,374.71,376.29,379.21,382.93,380.44,380.40,380.09,375.20,376.77,375.98,374.55,375.75,374.76,376.59,377.21,375.54,373.11,368.30,362.04,363.42,362.31,365.99,368.87,373.08,375.43,380.66,380.70,388.13,390.49,390.82,393.54,396.14,395.84,393.38,391.52,386.77,381.04,378.08,376.70,373.87,372.93,372.54,368.89,365.15,364.09,361.09,362.53,359.45,355.74,356.60,355.03,358.76,365.85,364.21,367.95,372.71,375.60,378.33,378.55,379.35,379.29,377.78,375.74,,,,,,,,,,,,,,,,,,,,,,,,,,,512.99,373.16,369.26,366.15,359.46,357.81,355.23,354.13,352.60,351.44,347.93,346.18,343.24,341.25,344.67,340.56,333.12,330.37,324.76,318.18,,,,,,,,,,470.60
2024-02-19 22:20:51.302000,L8,439.86,479.34,493.96,494.92,504.77,505.95,503.13,501.83,496.91,495.61,483.73,472.85,472.77,452.87,439.98,426.80,403.75,372.05,355.35,349.44,359.37,363.41,370.11,377.89,374.78,375.21,375.61,372.35,372.50,371.63,425.72,379.02,372.67,378.68,373.99,371.61,369.64,363.07,360.07,360.73,359.60,361.05,363.33,367.70,370.40,373.67,377.48,383.75,385.06,385.68,390.34,393.14,391.92,391.46,386.69,381.46,374.14,376.96,372.64,369.97,367.21,365.33,362.65,360.36,361.24,358.01,358.53,356.23,353.70,354.06,352.07,355.59,359.45,361.56,364.98,368.82,373.53,376.49,377.39,377.33,376.29,374.26,371.66,270.55,270.68,276.21,278.85,284.33,311.25,361.27,,,,,,,,,,,,,,,,317.98,404.49,328.87,351.11,500.65,369.20,363.57,358.66,351.20,347.06,346.57,344.70,345.19,341.00,340.59,342.22,339.47,338.07,339.28,336.67,315.74,324.56,321.28,316.59,288.21,291.45,267.20,157.50,,204.48,257.66,270.13,270.84,461.67
2024-02-19 22:21:15.269000,L8,422.18,450.81,457.60,473.06,482.25,486.03,471.29,473.15,458.92,456.28,381.36,347.05,427.08,391.20,406.15,294.91,217.23,195.16,191.55,242.82,259.38,322.13,326.09,340.12,344.53,343.73,343.60,335.33,347.51,337.58,299.68,281.37,340.31,342.43,336.79,335.06,322.44,334.99,330.37,327.66,328.71,335.80,339.42,343.27,343.57,347.57,350.17,346.21,344.34,335.61,350.89,352.68,354.48,352.82,359.72,340.35,334.83,345.50,342.93,347.79,328.42,346.42,340.22,323.23,334.60,335.76,321.52,312.06,307.20,318.38,304.56,315.49,322.00,320.59,318.88,315.57,316.84,310.10,280.80,266.13,255.96,228.72,225.76,,,,,,,,,,,,,,,,,,,,,,,,,,,480.79,214.38,200.47,149.18,185.20,282.91,191.17,186.12,,,230.25,224.23,209.11,194.44,,,,,,,,,,,,,,,,442.23
2024-03-06 22:20:39.136000,L8,,,,,,513.71,510.03,510.82,504.46,501.38,506.99,491.72,477.03,471.23,449.67,441.92,462.89,403.44,392.75,430.23,456.82,475.60,459.33,402.78,327.69,308.38,311.97,314.63,300.62,370.58,405.07,433.97,378.92,365.94,358.42,187.66,204.46,346.69,349.06,173.80,,,,,326.54,378.10,366.00,423.76,391.58,335.00,298.58,250.61,255.88,332.00,362.36,158.08,228.58,287.64,347.74,364.43,366.70,377.25,524.64,442.08,430.86,425.26,405.97,474.54,415.24,381.06,339.15,,308.67,319.37,331.35,335.71,298.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 22:21:20.882000,L9,461.49,495.27,506.00,510.56,515.46,517.98,514.95,510.76,506.20,505.62,500.25,490.81,480.16,469.09,455.19,436.73,417.47,389.28,370.41,373.60,378.84,377.44,370.16,373.99,379.39,375.29,377.77,370.85,378.59,381.33,380.50,395.71,381.37,382.74,384.99,380.19,385.78,376.25,376.31,373.12,372.74,371.30,381.23,381.17,383.37,386.90,395.59,398.92,400.66,401.59,405.00,393.41,398.58,462.25,377.54,469.29,,399.15,355.42,338.09,346.95,450.94,318.14,283.10,364.95,363.09,357.39,360.47,350.13,351.08,351.60,352.74,354.60,357.62,362.69,366.56,370.63,372.18,373.80,376.85,379.14,378.02,376.59,,,,,,,,,,,,,,,,,,,,,,,,,,,522.92,378.29,372.57,371.37,361.78,357.47,354.83,351.96,352.21,346.47,348.59,,,,,,,,,,,,,,,,,,,476.43
2024-03-22 22:20:30.323000,L8,420.57,450.94,456.30,473.35,484.69,485.73,472.56,472.69,460.41,466.91,465.56,458.31,441.90,428.35,414.50,399.94,383.53,356.96,333.34,337.97,342.91,341.78,342.71,345.41,350.97,351.24,354.59,348.30,351.05,343.48,346.56,341.27,347.22,351.13,349.63,346.32,337.51,342.89,338.62,337.61,337.92,341.58,347.50,349.68,352.71,355.16,360.67,358.38,356.37,353.12,364.81,366.44,365.47,365.22,368.57,362.85,353.93,352.74,351.94,351.70,347.92,349.74,346.00,323.45,338.24,340.41,336.27,328.35,312.29,328.63,315.91,331.82,337.29,333.80,329.42,334.27,334.46,337.34,329.24,332.06,322.31,278.18,273.41,225.79,216.13,219.28,219.12,228.11,240.99,220.01,218.37,183.65,223.70,278.32,284.00,297.69,295.33,303.23,319.70,320.43,316.32,316.92,305.18,298.54,316.88,303.24,319.84,328.59,326.14,476.92,309.84,311.20,272.15,292.40,288.96,224.16,302.93,285.32,,227.36,222.67,212.91,,,187.37,173.36,195.92,202.44,181.21,159.91,158.89,150.68,,,,,,232.88,440.82
2024-04-07 22:20:23.488000,L8,447.17,484.26,499.34,502.69,511.69,507.48,508.38,506.70,501.54,499.62,496.23,485.97,475.20,465.21,451.31,434.98,418.25,390.99,372.90,377.07,374.38,374.53,376.32,379.20,380.76,379.06,377.97,374.09,375.92,375.93,374.48,377.87,376.37,378.45,379.47,374.64,375.90,369.06,368.12,365.73,366.02,367.52,370.27,373.26,378.32,379.98,391.28,389.15,394.08,393.29,400.12,399.82,399.18,398.77,398.02,392.04,386.72,380.16,377.85,375.25,374.89,371.54,369.35,369.22,366.30,362.78,364.98,360.94,357.48,358.32,358.93,360.28,364.51,366.89,368.62,374.05,377.44,380.54,381.35,380.84,380.12,378.82,376.68,294.62,295.98,297.93,299.39,303.56,308.32,311.12,315.84,313.42,316.90,323.93,329.53,337.14,345.40,353.21,364.17,374.83,374.08,374.39,373.33,369.97,367.07,361.56,371.39,377.50,383.02,515.13,375.20,370.27,364.84,359.41,356.12,354.49,351.47,350.46,346.95,347.53,346.91,343.68,342.13,342.40,338.70,332.04,330.63,324.92,318.19,305.29,300.22,285.95,261.38,244.58,248.17,277.24,291.83,292.65,467.83
2024-04-14 22:26:30.529000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.47,523.35,518.44,514.95,512.00,499.95,492.52,481.40,472.61,467.83,461.96,457.24,458.24,458.07,455.70,455.73,456.79,457.05,454.36,446.09,445.96,442.57,437.49,430.85,424.45,415.91,406.99,394.41,388.20,380.45,370.80,363.02,356.42,350.72,343.55,336.32,331.93,324.31,315.60,312.93,308.74,304.94,303.98,302.19,298.63,295.06,295.94,294.19,291.48,285.46,276.51,273.33,262.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.36,246.71,234.18,223.46,218.31,211.73,197.93,192.25,184.50,181.23,175.33,169.45,162.10,150.80,,,,,,,,,,,,,,,
2024-05-08 22:26:34.592000,L9,361.88,408.06,470.14,503.64,,,,,,,,,,,,,,,,,,,,,,,534.71,520.31,521.70,512.01,505.85,501.23,496.84,499.65,494.77,483.73,467.31,471.01,461.66,453.62,446.79,447.39,448.53,445.48,441.33,438.02,435.65,429.23,419.13,415.38,418.95,410.10,409.83,401.02,408.25,394.40,373.01,374.54,358.21,361.43,338.02,349.76,345.58,319.13,327.49,300.50,314.78,288.03,278.04,283.92,265.75,271.73,275.47,260.93,255.91,251.51,252.19,249.64,240.08,186.28,212.61,176.71,163.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.50,196.89,189.73,171.44,168.22,161.76,162.20,156.16,,,,,,,,,,,,,,,,,,,,,380.30
2024-06-02 22:20:09.568000,L9,392.53,,,,,,,,,,,,,,,,184.28,218.79,312.01,318.38,324.40,326.15,340.50,350.90,361.80,362.00,356.67,359.39,355.31,341.84,338.46,341.31,245.82,230.35,227.20,,256.00,301.43,292.08,279.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.93,273.91,278.95,281.35,288.38,294.05,294.49,299.21,290.44,294.06,308.04,313.31,322.03,328.84,335.85,347.92,356.97,352.02,346.84,347.14,346.91,344.45,324.41,343.24,350.13,357.36,,,,,189.32,257.65,182.25,185.96,169.14,184.81,189.87,,,,,192.62,167.50,182.30,199.37,154.58,151.67,,,,,,,246.37,265.29,428.25
2024-06-09 22:26:17.449000,L9,478.24,,,,,,,339.27,404.92,396.97,,348.79,,,491.97,469.06,468.71,412.12,466.59,361.72,401.81,528.66,457.04,,,522.91,517.04,509.23,496.38,500.07,491.86,486.01,478.76,483.58,476.01,450.57,413.11,435.23,392.05,404.32,407.63,435.04,429.66,432.21,416.84,429.74,422.25,397.13,402.64,331.04,406.42,392.67,395.22,389.09,395.80,371.68,350.04,356.70,343.32,333.43,326.26,331.85,303.39,313.32,313.10,279.26,294.43,270.15,248.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17 22:26:08.741000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.04,516.98,505.67,509.43,502.82,496.53,489.90,476.57,468.01,461.55,458.68,460.84,465.51,462.77,461.56,460.18,456.88,448.85,436.31,427.15,426.75,412.69,412.05,406.02,406.78,393.28,379.85,379.11,371.21,358.05,361.10,351.15,348.05,337.47,336.83,332.13,318.69,316.03,297.32,290.48,290.47,289.82,289.38,287.76,277.06,276.03,282.71,199.97,297.93,287.40,270.46,253.41,262.36,,351.84,330.13,356.45,286.93,,,,,538.09,447.43,513.59,395.24,338.41,322.49,269.78,253.39,188.82,187.81,,,,,,,,,247.66,244.22,228.03,221.51,213.31,175.97,157.69,214.42,193.94,180.13,190.16,224.52,243.29,257.13,234.31,177.41,,,,,,,,,,,,,
2024-06-18 22:19:55.612000,L9,428.72,460.70,471.31,487.91,496.90,498.13,477.67,488.59,467.94,473.04,450.03,463.94,438.82,427.97,431.92,400.78,379.59,352.39,331.92,334.36,342.88,335.71,341.50,339.28,360.73,352.19,350.65,356.78,353.90,346.53,339.52,344.27,343.27,350.99,351.43,342.38,318.89,340.38,336.98,333.44,333.71,338.76,346.64,351.91,350.40,353.15,361.21,347.76,344.72,342.71,350.78,350.57,354.81,357.97,373.77,356.41,337.87,346.53,342.86,354.16,321.68,352.16,350.81,324.72,349.32,313.62,343.75,308.64,307.30,314.70,303.14,320.80,326.67,318.96,317.93,313.61,320.64,297.58,276.14,263.05,262.56,231.35,270.17,248.44,223.55,258.21,236.96,233.92,254.86,239.42,233.09,239.60,272.41,281.94,287.75,304.02,306.10,307.79,326.17,320.36,316.96,323.34,318.50,314.55,322.11,313.36,324.57,330.51,324.45,491.94,237.89,256.38,259.28,246.44,303.68,232.07,306.06,289.40,284.52,239.32,291.82,,,199.37,269.28,276.51,219.26,271.49,239.32,247.57,,,,,201.21,254.41,232.34,238.06,454.36
2024-06-18 22:20:19.575000,L9,429.38,461.77,472.20,489.31,497.90,499.47,478.21,488.09,467.99,474.53,451.27,464.43,439.72,429.98,431.60,401.57,380.50,354.16,332.41,336.36,342.07,336.98,342.51,342.46,359.05,353.97,351.01,356.68,354.57,346.76,340.83,344.95,343.60,351.81,352.03,342.65,318.74,341.41,338.21,334.65,333.84,339.65,347.51,353.10,350.99,354.68,359.20,348.42,346.02,343.19,351.87,352.90,355.74,357.93,373.01,354.65,339.63,343.08,342.46,355.81,323.75,353.56,351.79,325.38,349.12,314.70,343.40,308.99,308.21,315.57,303.40,321.46,326.06,319.31,318.21,314.12,320.57,297.57,308.23,323.41,262.44,238.04,270.00,,,,,,,,,,,,,,,,,,,,,,,,,,,493.55,304.93,309.07,309.67,247.08,304.55,232.91,306.27,187.97,210.95,240.17,292.57,274.46,253.61,200.22,266.49,208.15,219.92,272.32,240.32,248.31,209.59,,,,,,,,455.95
2024-07-04 22:20:03.802000,L9,427.64,457.40,470.08,483.36,490.87,491.18,474.64,482.18,459.97,471.36,448.68,457.25,440.31,430.47,430.43,398.28,372.49,348.35,329.98,334.79,339.56,336.84,338.52,339.65,351.15,347.07,350.55,350.27,348.19,343.87,334.52,342.41,342.73,351.42,349.38,336.83,293.91,340.74,334.05,332.45,330.58,336.38,346.12,349.06,349.71,350.51,353.46,344.89,344.09,342.65,349.83,350.92,351.46,350.15,369.13,342.64,339.44,346.98,346.32,343.36,324.34,349.99,346.81,320.62,345.92,315.12,321.18,304.36,307.65,314.97,304.75,321.31,324.12,317.29,315.14,315.72,315.42,317.71,276.24,262.80,258.94,225.75,271.96,226.04,218.68,221.13,225.97,232.44,254.44,222.22,214.72,190.43,212.69,239.73,218.65,270.01,285.39,296.05,296.20,297.96,289.61,276.33,270.87,267.71,170.20,,,,,489.55,256.91,302.71,315.86,301.52,206.34,305.07,303.09,237.15,177.79,,196.63,231.83,251.57,195.32,191.85,168.26,207.57,197.77,153.94,231.03,,,,,,,,195.42,448.82
2024-07-04 22:20:27.773000,L9,427.36,454.84,470.80,484.32,493.33,489.13,474.12,474.15,460.81,447.82,442.99,449.17,194.98,273.50,284.83,391.54,200.49,340.31,298.71,,,,166.25,273.89,346.81,334.65,344.19,340.24,339.71,336.04,315.56,316.92,202.58,233.11,193.49,226.35,215.03,234.14,222.49,241.20,248.89,332.40,343.71,345.31,344.06,346.90,347.40,327.79,336.19,204.90,337.46,327.72,340.10,344.75,356.72,328.25,328.81,332.70,316.80,292.80,312.96,333.32,301.70,317.46,326.43,297.12,278.89,282.37,298.55,295.77,292.98,310.47,307.35,303.63,309.16,309.90,307.18,294.29,159.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.72
2024-07-11 22:26:22.425000,L9,475.59,242.08,247.66,189.51,,,328.46,341.22,401.04,393.82,,,,464.19,442.88,472.22,,,422.00,490.39,427.21,,,,,524.73,516.77,508.36,496.62,502.58,488.75,448.32,440.41,444.42,399.41,454.80,409.72,406.39,397.92,403.07,408.82,434.50,428.86,424.10,418.50,433.73,421.39,396.19,406.84,360.73,405.71,391.51,394.69,390.85,395.15,367.44,332.20,352.05,346.12,333.03,325.08,328.63,307.05,311.82,310.40,279.74,293.66,275.54,270.25,269.53,249.48,232.08,249.37,238.59,242.11,229.77,222.15,200.70,183.53,163.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.62
