dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0003,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0179,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0084,nzd0303-0089,nzd0303-0090,nzd0303-0107,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0180,nzd0303-0181,nzd0303-0013,nzd0303-0014,nzd0303-0040,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0150,nzd0303-0004,nzd0303-0012,nzd0303-0015,nzd0303-0016,nzd0303-0168,nzd0303-0011,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0091,nzd0303-0009,nzd0303-0010,nzd0303-0122,nzd0303-0123,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0005,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0158,nzd0303-0159,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0008,nzd0303-0017,nzd0303-0083,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0007,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0006,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0099,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0121,nzd0303-0124,nzd0303-0082,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0132,nzd0303-0133,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0098,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0097,nzd0303-0081,nzd0303-0048,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0130,nzd0303-0131,nzd0303-0052,nzd0303-0053,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0096,nzd0303-0066,nzd0303-0067,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0050,nzd0303-0051,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0095,nzd0303-0049,nzd0303-0076,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0068,nzd0303-0128,nzd0303-0129,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0111,nzd0303-0125,nzd0303-0126,nzd0303-0127
2020-01-02 22:00:51.777000,L8,,,,,,,,,,,,287.09,302.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.63,243.27,264.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.40,283.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19 22:00:40.027000,L8,,,,323.06,375.06,376.86,352.64,310.52,318.69,345.16,,321.88,302.12,313.32,305.57,307.85,300.59,298.78,254.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.41,321.89,,,,,,,,369.84,321.67,340.80,,378.88,,,,,,,,381.50,378.33,,,387.26,,,,,,,,,,,,,,,,383.50,363.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26 22:06:48.736000,L8,,,,317.72,372.47,373.86,351.23,311.73,324.16,340.48,,,307.37,313.63,307.36,299.89,304.69,294.99,258.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.19,317.33,,,,,,,,369.25,318.84,336.84,,374.59,357.61,385.01,,,,,,380.94,375.44,,,358.08,343.86,373.22,,,,,,,,,,,,,,375.70,359.19,,,,,,383.41,,,,,369.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13 22:06:42.111000,L8,,344.41,351.02,323.87,375.88,380.41,353.39,312.29,330.09,338.63,365.01,,304.58,315.46,306.09,308.61,302.16,297.91,258.88,,,,,,,,,,,,,,,,,,,,,367.23,320.04,,,,,,,,,,,296.03,310.45,,,,,,,346.52,349.53,318.61,332.16,,357.04,355.58,362.03,,,,,,378.60,376.10,,,354.21,341.10,370.12,,,,,,,,,,,,,,375.19,358.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 22:06:33.069000,L8,,,,321.57,369.15,380.23,350.62,310.23,323.04,340.12,,323.32,300.04,312.82,302.71,306.43,296.23,296.13,255.67,,,,,383.46,332.57,343.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.80,,,,,,,,,,,,,,,,,,,,,,,378.26,,,,,,,384.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14 22:06:26.078000,L8,,,,314.32,367.45,373.99,348.62,305.11,321.18,330.24,,304.55,295.37,306.42,299.17,303.89,292.99,288.31,254.33,,,,,,346.94,347.44,283.75,,,,386.77,,,,,,,,,,,,,,,,222.81,262.31,278.07,,,325.30,327.44,,,,,,,,373.98,328.24,347.64,,,,,,,,,,,,,,,,,,,,,293.74,287.38,,,,,,,,,364.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23 22:00:11.077000,L8,,342.15,341.79,326.43,377.50,381.33,351.07,311.05,326.75,342.78,,,303.61,314.17,306.19,308.41,300.54,297.03,256.34,,,,,,,,,,,,,,,280.36,375.23,351.62,375.24,360.40,,352.93,294.07,,,,,,,,,,,,,,,,,,,338.54,326.08,,,,354.57,330.58,331.30,353.60,290.07,371.68,372.86,,376.59,337.35,,,,290.69,286.57,380.93,,,,,,,,,,,,,356.94,,,,,,,,,,,,356.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 22:00:02.918000,L8,,,,321.44,367.93,375.05,346.47,307.03,322.46,335.51,,308.47,297.01,311.16,298.82,301.12,292.64,291.91,253.65,,,,,,,,,,,,,307.71,371.08,,,,,,,,,,,,,,,261.25,277.30,,,,,303.87,,,,,,,,,,,,299.00,,,,,,,,,,,,309.50,265.25,,,,,293.83,291.25,,,,,,,,,,,,,,,,,,,,,,306.25,327.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:06:15.529000,L8,,341.26,339.71,325.91,372.17,377.94,350.36,313.72,323.34,340.24,351.70,,300.00,313.58,305.93,309.93,298.96,296.44,257.04,,,,,319.85,311.44,310.57,352.98,,,,,,,270.20,379.64,349.54,370.98,369.98,,,,,,,,,,,,,,286.95,304.77,,,,,,,343.41,326.89,317.36,280.51,,351.26,349.44,345.85,363.69,352.71,,,,376.13,340.37,,,317.65,331.03,369.32,380.84,,,,,,,,,,,,,365.97,,,,,,,372.62,,,,,358.94,,,,340.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25 22:00:06.436000,L8,,,,,,,,,,,,,,,,,,,,321.71,362.46,364.61,274.00,,,,,,,,,,,,,,,,325.41,353.17,359.08,,372.86,310.22,382.75,,,,,,,,,,,,,,,,,,,314.85,,303.71,334.22,357.59,342.31,297.79,284.13,354.73,,,,,,,,,348.73,348.34,368.06,,,319.47,,,,,,,,,,,,,,,,,,,,,,,,,311.63,343.75,,,,,,,,,,,,,,,,,,,,,,,,382.44,,,,,,356.06,373.58,336.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10 22:00:15.501000,L8,,,,327.93,391.05,380.45,351.54,311.29,327.70,339.49,,,297.79,307.74,306.27,304.56,296.16,294.83,255.10,316.74,331.17,364.07,372.20,396.41,308.17,365.43,365.09,332.99,374.59,318.94,,,,,,,,,334.11,350.49,356.83,,370.77,373.17,,365.52,,,,,,,,,,,,,,287.65,,,,,,332.37,336.83,356.71,343.61,351.92,345.11,,319.33,321.78,,,,314.51,315.59,357.01,,,,,,,,,,,,,330.93,,370.34,,,,,364.87,,,,,340.26,,,,318.29,,,,,,,,,,,,,,,,,,,,,,,336.21,393.11,,,,,,347.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28 22:00:35.385000,L8,,,,319.42,365.11,369.26,339.40,304.16,323.15,333.29,,,294.60,307.78,298.02,284.75,283.36,281.18,247.87,,,,,383.53,342.04,296.63,305.46,356.01,323.51,309.91,388.05,,,,,,,,,,,,,,,343.53,,,,,,293.88,312.09,,,,,,,,358.68,304.14,311.92,,370.47,339.57,336.75,351.86,350.01,365.91,369.38,,359.18,376.50,,,319.81,320.96,349.95,,,,,,,,,,,,,,368.40,342.11,,,,,,376.58,,,,,361.51,,,,391.19,,,,,,,,,,,,,337.43,339.87,339.60,290.94,294.13,248.54,,,,,379.81,339.81,369.37,354.57,,,,382.76,,,,,,,,,,,,,,,,,,,,355.60,384.03,,,,,,,,368.15,,,,,,,,,,,,,,
2020-08-04 22:06:47.638000,L8,,,,326.27,371.49,378.56,349.91,306.40,325.53,338.46,,309.12,296.85,311.88,298.82,303.03,290.84,291.90,256.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.13,273.70,,,,,,,,,,,337.05,,,,,,,320.86,332.38,316.23,329.58,314.43,,,,,,,,,357.67,,,,294.91,288.40,,,,,,,,293.93,,,,,,,336.35,,,,,340.13,,,,,357.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29 22:00:47.583000,L8,,,,333.74,386.20,384.16,353.67,310.92,330.10,348.52,,,303.04,317.43,304.12,308.30,298.61,299.91,266.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.25,313.23,,,,,,,340.70,301.40,318.49,314.30,248.13,,350.09,340.30,359.11,345.11,349.95,362.49,,328.09,326.90,,,341.22,326.42,367.93,374.77,,,264.74,,,,,,,,,,352.40,342.00,,,,,,356.81,,,,,350.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30 22:00:57.970000,L8,,,,323.06,368.26,375.14,342.77,305.60,333.51,338.78,,304.33,296.00,308.53,299.34,296.60,293.89,293.19,262.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.49,271.57,,,281.83,325.69,,,,,,,,361.83,365.03,353.73,,379.77,,,,,,,,,,,,344.00,312.71,,,,,,289.37,289.65,,,,,,,,,349.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07 22:07:09.706000,L8,,,,,,,,,,,,,296.23,312.57,297.34,300.96,296.71,296.18,260.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.17,352.72,,,,,,,,,,,,,,,,,297.40,353.82,376.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04 22:00:54.521000,L8,,,,326.05,372.55,378.57,344.23,309.19,324.83,340.17,,310.81,296.13,305.96,302.52,300.44,295.53,291.97,258.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.60,265.76,281.39,,,312.98,325.68,,,,,196.44,,,374.28,333.81,348.36,,374.62,,,,,,,,,,,,,,,,,,,296.06,290.13,,,,,,,,,375.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11 22:07:02.161000,L8,,,,319.77,369.07,376.35,349.85,308.82,324.39,340.18,,,297.59,312.37,301.50,304.77,294.86,295.96,258.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.39,270.64,280.08,,,,,,,,,197.54,,,,,,,,,,,,,,,,,,,,,,,,,,298.32,290.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:06:55.266000,L8,,,,324.39,369.62,377.13,348.92,309.75,320.39,340.37,,323.45,298.40,312.59,302.14,306.29,297.91,296.04,254.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.21,320.90,,,,,,,,371.08,333.40,340.77,,377.62,,,,,,,,383.91,384.00,,,,,,,,,,,,,,,,,,,385.58,368.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21 22:00:41.462000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.93,337.01,,,,,,,,,,,,,349.11,346.82,326.78,,352.56,,,,,,,,,,,,,,,295.27,297.96,304.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:06:39.830000,L8,,,,329.08,372.10,382.70,352.72,311.33,326.77,340.97,,326.28,299.80,315.46,304.43,310.32,301.41,299.56,255.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.12,269.64,280.97,,,293.97,308.98,,,,,197.59,,,367.12,325.15,336.30,,357.64,,,,,,,,381.80,378.53,,,,,,,,,,298.50,292.01,,,,,,,,379.72,360.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25 22:00:27.214000,L8,,,,330.46,376.84,380.14,350.38,314.60,325.63,343.14,,309.17,300.12,312.95,306.75,308.96,301.87,299.06,253.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.89,308.08,,,,,,,,364.93,320.78,327.80,,358.00,,,,,,,,381.72,374.58,,,349.86,332.88,,,,,,,,,,,,,,,377.63,361.17,,,,,,382.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12 22:00:12.785000,L8,,,,335.03,379.68,382.11,353.92,314.68,330.91,346.19,,,301.35,316.85,312.98,312.32,300.99,299.08,262.44,,,,,,,,,,,,,,,,,,,,304.30,323.15,363.91,,370.24,,,,,,,,,,,,,,,,,294.10,,,,245.32,,330.39,340.39,357.94,341.72,319.74,318.37,,319.89,321.49,,,,307.80,311.39,361.45,,,266.29,,,,,,,,,,330.53,,285.11,,,,,331.61,,,,,350.80,,,,,370.76,358.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 22:06:28.157000,L8,,,,332.44,373.87,379.55,348.91,312.73,328.64,342.30,,,300.80,312.92,306.39,311.19,299.39,296.64,258.30,,,,,,,,,,,,,299.32,377.39,269.09,289.10,392.18,,,,,,,,,,,,,,,,,,,331.84,,,,355.45,307.89,,,,,,343.32,336.70,359.41,342.42,348.09,340.44,,321.62,326.23,,,,312.37,364.89,358.41,,,262.81,,,,,,,,,,340.52,,,,,,,333.15,,,,,352.68,,,,,371.43,,,,,,,,,,,,,,,364.38,323.13,338.35,303.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22 22:06:48.834000,L8,,,,,,,,,,,,,,,,,,,,,,,,358.34,360.68,305.39,348.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.20,,309.11,305.64,342.88,299.36,308.16,313.63,,,,,,,,346.19,,295.87,312.60,315.50,,,340.71,365.04,,,,,,,,,,,,,,,,,,,,,,344.05,335.50,,344.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.26,365.21,369.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23 22:07:01.159000,L8,,,,323.44,370.47,378.10,343.94,305.66,327.01,337.38,,303.55,296.71,309.59,299.07,301.28,294.11,292.04,256.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.46,263.14,274.64,,,296.32,326.08,,,,,,,,367.97,337.75,383.56,,,,,,,,,,,,,,,,,,,,,291.04,287.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01 22:00:53.143000,L8,,,,330.48,377.41,383.12,348.59,310.61,329.47,344.66,,323.80,301.02,312.32,305.07,305.06,302.21,297.28,260.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.98,306.15,,319.47,,,,333.49,343.11,318.59,321.01,321.41,245.62,347.63,352.03,347.55,359.24,347.53,353.36,369.61,,333.89,337.10,,,340.54,333.42,366.52,369.72,,,263.02,,,,,,,,,,367.72,345.32,,,,,,366.50,,,,,356.34,,,,,376.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:05.910000,L8,,,,326.45,372.09,375.25,338.86,303.48,322.13,337.09,,,,,,,,,292.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.38,266.02,281.25,,,277.96,,,,,,,,,348.82,,,319.11,361.85,,,,,,,,337.36,331.45,310.91,265.27,,,,,269.63,,265.95,301.74,293.68,,,,,,,,367.11,,,,,,,383.03,,,,,,,,,,,,,291.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17 22:00:56.658000,L8,,,,329.30,373.53,381.44,346.24,309.02,327.81,342.50,,309.17,298.84,313.07,302.77,304.92,300.11,296.83,265.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.76,278.30,,,293.42,324.97,,,,,,,,337.69,336.78,338.50,244.79,360.88,359.19,356.18,367.26,360.23,360.96,379.31,,356.65,371.60,,,350.57,350.61,378.45,385.22,,,,294.17,291.14,,,,,,,,379.99,361.61,,,,,,378.70,,,,,368.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:07:08.765000,L8,,,,339.89,386.25,388.31,353.89,317.79,334.94,358.19,,,308.41,322.74,312.49,315.91,307.43,306.92,279.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.94,,,,341.65,340.62,,,,252.44,,350.95,341.40,355.48,344.19,349.60,363.21,,330.99,331.30,,,335.70,327.95,366.11,366.46,,,268.12,,,,,,,,,,365.46,342.63,,,,,,346.64,,,,,351.28,,,,,375.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 22:07:07.162000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.12,292.18,,,,,,,
2021-12-22 22:00:57.791000,L8,,,,318.32,366.62,370.81,336.29,304.38,322.62,334.84,,301.12,288.48,290.90,298.97,294.71,295.30,289.55,255.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.99,261.28,274.44,,,310.30,329.61,,,,,195.77,,,378.19,352.24,,,379.02,,,,,,,,,,,,,,,,,,,293.74,285.48,,,,,,316.55,319.60,,,,,,,,,,,,,,,,,,,,,,,,297.69,342.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29 22:07:05.180000,L8,,,,317.03,367.65,368.66,341.01,305.64,321.93,335.92,,303.68,293.46,295.76,295.93,297.86,295.06,291.08,262.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.56,257.47,275.57,,,298.55,320.44,,,,,,,,369.56,338.71,346.11,,262.79,,,,,,,,,,,,,,,,,,,292.43,287.48,,,,,,,,,372.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30 22:00:56.398000,L9,,,,313.48,364.68,363.80,335.51,303.76,318.05,333.74,,300.43,292.17,293.52,297.19,294.08,290.27,290.56,255.05,,,,,,,,,,,,,,,,,,,,288.37,273.08,392.31,,,,,,273.08,259.08,271.48,,,317.82,324.92,,,,,,,,373.34,347.64,,,374.99,,,,,,,,383.01,386.60,,,,,,,,,264.15,288.51,284.92,,,,,,,,385.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.65,,,,,,,,,,,,,,,,334.31,363.69,,,,,,,,,,,367.92,317.37,,,,,,,,,368.22,,,,,,,,,,,,,
2022-01-06 22:07:05.874000,L9,,321.29,335.99,323.53,372.62,372.52,347.33,308.16,324.30,336.96,354.46,324.49,296.00,303.75,302.02,302.67,296.62,292.54,258.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.96,265.96,279.56,,,293.66,297.68,,,,,,,349.56,357.22,292.23,302.25,,357.62,362.68,357.73,371.87,,277.65,292.40,,353.56,372.86,312.36,238.13,353.38,332.32,349.51,381.51,,,,294.25,292.62,,,,,,,,376.41,365.96,,,,,,378.30,,,,,363.27,,,,,342.84,335.03,374.06,300.59,279.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07 22:00:53.698000,L8,,,,322.93,368.22,367.91,317.61,304.95,319.54,337.19,,305.43,294.14,293.10,301.31,298.35,294.59,289.77,254.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.32,261.12,274.87,,,346.89,332.81,,,,,,,,376.29,344.48,356.90,,377.03,,,,,,,,,,,,,,,,,,,291.13,290.03,,,,,,,,,376.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:03.358000,L8,,,,320.50,367.65,368.15,333.92,304.65,318.42,336.41,,310.86,293.74,305.76,297.96,298.33,292.49,293.71,252.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.44,264.47,274.39,,,303.52,323.84,,,,,,,,371.78,345.62,384.50,,372.65,,,,,,,,381.65,384.94,,,,,,,,,,291.18,287.17,,,,,,,,387.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15 22:00:53.737000,L9,,,,325.40,374.55,364.16,318.97,305.71,316.45,337.73,,308.07,295.13,303.52,298.45,297.89,291.17,288.43,252.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.07,262.77,275.19,,,331.55,326.12,,,,,196.90,,,374.32,346.00,382.89,,379.33,,,,,,,,,,,,,,,,,,,290.85,287.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 22:07:06.135000,L9,,,,315.65,368.41,366.34,346.70,304.22,320.32,338.78,,307.06,294.03,303.17,298.23,295.03,293.29,292.72,255.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.66,258.49,273.05,,,299.02,319.54,,,,,,,,373.06,343.77,345.74,,368.05,,,,,,,,380.99,385.70,,,,,,,,,,291.39,288.30,,,,,,,,385.35,368.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30 22:06:58.274000,L8,,,,322.18,374.11,363.11,344.50,307.22,318.02,338.70,,305.42,297.29,302.42,301.30,289.77,298.14,289.90,251.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.35,263.15,274.48,,,324.62,326.33,,,,,196.97,,,372.43,337.28,343.74,,370.94,,,,,,,,383.12,385.51,,,,,,,,,,290.81,291.38,,,,,,,,384.29,369.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07 22:07:05.137000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.88,267.83,313.62,324.24,,,,,,,,,,,,,,,,,274.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16 22:00:50.156000,L9,,,,327.78,372.56,379.04,349.83,311.08,328.11,338.53,,313.28,296.92,308.63,302.95,299.25,300.02,294.74,253.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.17,302.95,,,,,,,,369.61,332.56,335.90,,356.77,,,,,,,,376.80,380.84,,,359.14,339.46,,,,,,,,,,,,,,,379.46,365.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
