dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0092,nzd0282-0085,nzd0282-0093,nzd0282-0079,nzd0282-0080,nzd0282-0084
2000-07-13 21:51:43.794000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.48,414.08,403.88,422.23,411.59,417.91,415.10,413.33,408.33,405.17,296.94,286.45,283.69,288.30,255.33,243.58,246.74,,,,,,,,,,,,,,,,,,,,,,225.14,226.18,242.78,258.98,379.07,397.57,377.32,282.01,280.21,288.60,290.14,290.50,289.65,292.65,291.10,290.94,294.26,296.87,308.95,299.95,317.33,331.57,325.83,323.48,335.55,304.22,251.05,248.43,271.79,256.99,214.64,270.44,272.55,273.04,320.78,311.58,318.61,314.67,299.85,270.78,263.28,258.19,254.22,270.33,219.98,285.09,250.61,264.56,254.84,263.86,270.70,288.88,263.60,240.05,310.80,316.86,272.22,220.91,191.73,,,,,,,,294.03,309.92,,,,,,
2000-07-29 21:51:26.388000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.36,344.01,343.12,344.50,342.38,,,518.53,226.05,272.71,294.31,283.59,283.89,287.55,289.31,292.90,291.95,296.45,311.62,304.95,312.05,322.93,315.06,300.52,309.51,319.64,297.46,337.12,321.37,296.78,286.77,296.38,293.63,277.48,436.79,423.01,414.06,236.19,238.55,448.35,449.57,435.81,,,,,,,403.37,364.21,404.63,398.14,397.40,399.39,386.72,394.60,398.20,420.11,434.36,410.65,211.33,225.25,239.87,251.90,267.57,282.62,282.88,276.56,273.19,282.04,286.80,287.81,288.39,290.57,287.99,284.07,295.90,295.31,298.01,299.66,397.54,418.09,404.01,324.77,333.06,306.67,257.75,258.49,276.57,268.85,227.25,275.60,272.12,275.05,319.49,317.87,372.17,321.99,298.39,274.86,272.66,272.14,256.89,271.58,254.48,286.80,263.89,273.99,394.71,417.71,422.94,403.74,383.87,405.87,360.96,316.71,278.47,222.30,278.71,346.53,345.18,444.08,447.54,434.65,440.51,416.11,396.53,392.21,405.11,397.42,398.88,,,374.90
2000-08-07 21:45:08.975000,L7,269.72,285.59,324.26,289.99,275.62,263.27,259.26,264.95,285.43,289.92,284.73,258.28,249.83,248.37,292.58,292.87,230.13,313.76,297.85,401.50,391.75,403.51,396.94,327.13,313.08,298.57,271.14,271.11,288.56,332.97,321.62,310.04,324.78,313.13,282.59,288.07,249.27,271.25,188.64,223.93,288.98,288.64,229.76,268.73,285.84,272.68,263.10,271.45,271.35,279.93,273.56,287.59,295.83,292.64,285.51,304.43,291.32,288.40,291.17,297.06,268.76,298.93,289.40,276.23,269.86,281.01,274.21,259.94,462.21,261.24,253.08,229.33,224.65,440.47,433.04,428.60,464.24,544.91,533.75,480.83,481.24,452.41,395.04,417.78,436.76,423.07,427.56,415.83,415.54,393.40,387.80,381.91,363.34,390.67,198.22,214.56,228.10,423.92,412.74,413.60,428.96,440.98,401.25,401.00,389.32,376.74,389.29,360.03,380.87,383.40,381.74,388.26,380.38,285.38,338.81,316.69,315.65,312.18,385.76,403.72,405.00,379.18,390.66,253.92,209.19,268.07,261.34,261.29,320.39,311.58,319.81,326.40,330.13,268.00,270.30,258.53,238.93,271.63,326.18,371.45,362.20,344.62,260.94,264.88,272.26,290.29,268.94,203.94,305.70,326.43,274.03,219.68,181.40,,292.29,276.33,387.96,352.93,324.63,232.43,294.10,304.46,396.75,374.64,420.66,521.60,520.02,464.97
2000-08-14 21:51:20.176000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.07,512.34,492.26,370.36,368.07,304.91,323.43,277.00,365.07,407.76,448.51,478.53,481.26,450.56,405.61,435.87,408.01,334.79,341.47,341.83,494.95,434.24,437.46,448.97,485.09,474.15,490.33,468.31,442.47,430.59,438.49,437.60,511.07,534.38,337.61,351.34,362.47,362.01,345.53,341.15,340.84,331.07,345.12,347.57,349.41,346.15,353.66,358.28,360.30,374.85,349.84,342.73,349.25,350.82,356.50,360.68,353.24,512.02,461.89,428.76,413.94,378.14,532.90,447.42,426.66,460.19,462.12,460.00,468.18,475.95,441.39,446.34,459.70,490.13,477.86,449.81,507.18,322.52,312.93,340.08,346.16,341.75,335.79,333.77,339.36,337.42,335.62,340.12,349.02,358.73,361.60,364.54,356.21,450.65,374.67,407.96,447.24,477.28,509.18,422.48
2000-09-15 21:50:49.667000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.27,176.52,189.72,185.10,207.63,523.72,511.87,513.85,512.64,517.98,214.25,201.53,195.25,186.55,185.51,177.63,173.04,187.30,177.11,167.73,172.07,170.06,188.46,226.91,450.01,459.06,468.80,499.65,264.09,257.17,234.49,238.82,235.80,343.86,343.40,333.39,235.05,248.38,249.42,250.02,441.22,430.52,446.58,257.04,262.02,235.17,220.53,224.95,236.37,233.56,533.91,484.85,476.04,462.57,428.11,424.48,419.78,449.80,434.67,415.40,411.06,418.83,414.78,416.37,418.51,414.73,418.97,432.43,422.86,519.74,427.04,477.76,507.17,437.36,439.82,496.53,505.08,490.87,431.38,417.31,425.26,463.00,440.64,450.53,456.14,491.75,483.69,465.08,444.94,436.07,408.42,461.56,526.69,502.49,440.55,458.64,430.24,388.26,416.01,400.16,391.93,391.95,399.90,441.07,401.64,399.12,400.46,407.38,402.55,403.52,468.46,446.17,428.85,412.90,410.08,418.53,415.05,232.64,247.54,255.39,350.50,345.83,242.75
2000-10-26 21:44:22.850000,L7,226.19,391.57,407.66,403.36,421.39,424.35,421.95,419.36,411.34,421.86,405.00,404.30,401.45,422.22,417.96,417.91,400.68,388.58,335.81,398.21,396.01,403.76,,403.34,416.88,407.07,403.41,404.26,370.29,401.40,400.53,404.96,409.70,407.98,405.36,401.23,385.62,320.78,322.32,321.50,300.74,298.23,297.35,272.40,281.32,269.33,264.06,269.55,267.14,282.43,270.70,274.82,277.98,270.61,276.01,297.60,284.13,275.47,293.09,283.49,261.12,301.62,307.28,263.10,273.36,300.00,293.90,261.24,479.20,269.92,251.89,230.11,214.92,485.63,466.69,497.48,439.01,,424.24,419.41,,518.19,524.06,452.99,414.42,415.69,457.17,448.74,426.03,468.31,401.05,383.90,400.35,392.96,191.87,210.44,221.29,235.17,249.22,267.01,268.55,261.32,258.17,263.26,272.16,272.67,272.38,281.14,276.30,272.54,279.54,285.47,292.77,299.18,311.91,324.34,344.77,364.25,364.13,352.10,358.45,350.19,345.27,328.29,330.89,325.80,331.22,343.21,332.29,337.02,331.27,339.17,384.04,440.78,391.24,405.93,408.75,415.10,361.93,327.03,305.73,310.18,335.34,329.23,336.25,314.76,314.56,309.11,342.95,323.18,376.39,387.22,379.56,344.92,351.01,351.37,346.96,341.89,351.88,355.60,316.97,370.51,399.87,450.06,424.66,432.57,442.02,471.15
2000-11-27 21:44:26.720000,L7,278.85,266.70,341.89,351.19,347.29,349.66,349.03,347.08,346.35,340.84,343.71,345.23,346.72,352.52,352.71,354.07,358.31,371.89,342.35,,,,,385.94,404.49,341.34,330.18,330.19,330.42,335.54,333.88,331.60,336.07,345.14,332.89,331.44,335.86,328.94,327.39,332.72,302.88,299.44,296.91,276.61,281.45,274.28,263.65,274.46,269.70,284.53,272.79,281.86,280.42,279.52,278.30,295.99,292.54,277.18,291.44,277.15,267.28,292.99,312.03,300.35,276.63,311.10,305.31,269.87,,278.19,259.49,228.22,222.16,,,,,,,,,,,,,,,,383.94,472.45,352.21,266.37,266.48,269.38,200.92,227.27,253.39,253.07,271.08,286.83,285.11,277.25,,,,,,,,,,236.70,287.37,305.36,341.09,390.98,407.33,418.52,413.57,439.30,534.40,489.72,463.62,417.53,,,,,,342.26,520.21,,197.34,284.28,380.00,454.56,386.91,317.90,285.27,400.89,400.66,412.43,440.34,393.33,291.64,329.18,305.71,449.62,510.47,,,,,,,,,389.14,277.88,,,,,,,,,
2000-12-13 21:44:28.287000,L7,390.98,385.57,401.02,387.96,393.73,380.77,394.34,392.58,410.07,404.81,381.66,406.30,397.79,390.21,409.37,389.47,403.51,416.69,414.41,368.43,368.79,368.80,372.48,381.43,391.58,373.63,376.58,398.79,391.29,386.24,402.55,390.75,369.23,374.60,373.28,382.29,390.31,396.21,386.04,370.87,386.29,375.42,393.49,409.18,417.07,422.25,414.02,426.20,388.85,406.06,389.36,404.27,391.93,405.85,395.27,365.48,368.12,373.17,378.69,391.71,364.55,387.39,406.74,388.94,375.69,390.25,378.41,387.68,223.69,182.95,167.78,157.73,431.94,412.78,402.44,405.46,407.93,425.19,414.42,386.31,400.41,,373.84,390.02,252.42,395.54,240.03,241.71,385.87,269.02,367.55,350.45,382.38,383.39,372.31,366.66,385.59,395.29,391.19,385.81,372.36,373.12,375.16,359.32,381.95,382.77,384.25,375.65,380.44,372.13,387.03,384.86,386.78,394.03,407.83,399.16,389.55,395.29,391.48,398.10,397.76,396.83,407.95,396.96,386.40,388.75,375.45,375.07,378.18,366.09,368.70,379.95,370.75,369.34,365.47,389.66,425.93,369.96,373.74,378.83,367.03,366.32,361.57,367.38,367.57,369.09,376.41,380.97,380.66,375.38,374.27,376.23,359.86,392.91,436.40,404.37,393.91,396.77,381.41,399.52,391.79,379.91,387.13,398.64,380.00,420.04,383.37,242.97
2001-01-05 21:50:40.530000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.02,421.59,401.95,,,494.56,,,,,,,,,,,,,219.93,221.78,232.73,241.38,268.94,282.84,277.53,272.07,265.06,277.78,278.20,283.69,283.12,285.70,283.56,278.63,290.14,298.87,300.78,306.10,319.67,331.55,345.25,350.02,350.73,345.21,344.37,345.62,335.72,339.97,334.73,328.06,350.91,359.90,350.48,359.22,366.47,353.65,319.62,326.70,321.71,322.59,323.64,319.72,318.41,336.01,334.14,329.43,360.53,367.46,351.54,321.74,324.99,319.80,316.82,368.86,379.80,367.95,363.16,334.43,331.16,331.50,340.71,339.33,339.31,332.76,333.36,323.82,,475.16,,414.30,388.23,476.89
2001-01-14 21:44:33.150000,L7,367.63,352.98,360.37,362.92,451.39,472.57,453.18,470.77,467.14,436.18,437.64,422.16,427.08,437.02,458.96,437.59,436.42,478.48,470.51,360.36,355.12,344.60,449.41,445.20,448.49,431.22,424.67,446.06,433.05,444.01,436.15,420.58,434.83,426.28,427.45,503.32,493.27,496.68,496.44,436.11,435.88,437.53,436.45,427.13,438.11,437.88,445.70,438.58,436.86,429.11,429.87,435.73,481.48,523.04,515.53,463.87,433.64,424.70,417.18,426.81,415.85,423.78,423.66,434.32,427.89,442.34,428.73,434.62,434.90,439.75,457.88,482.29,492.96,491.81,459.85,454.22,447.80,437.08,436.29,402.53,405.96,492.54,483.26,441.33,426.96,442.70,472.87,501.98,479.85,461.62,524.24,478.98,419.22,471.14,475.47,423.17,418.97,414.60,412.20,410.66,410.38,413.13,418.05,423.25,416.54,419.21,410.74,406.38,406.66,409.41,406.27,483.50,467.39,465.81,488.54,484.28,483.64,441.83,497.74,484.67,447.36,412.88,418.11,423.30,412.82,419.39,408.54,406.57,397.58,391.00,393.43,411.76,393.25,401.26,395.21,389.46,413.03,431.43,403.91,404.21,402.65,386.66,388.91,419.46,398.56,390.40,399.56,404.75,403.87,420.34,421.99,424.99,411.08,403.36,434.54,406.18,403.53,415.72,439.43,424.99,437.60,421.01,475.13,533.96,467.75,427.35,411.74,513.55
2001-04-04 21:44:06.948000,L7,465.44,,,,446.06,459.65,,468.01,408.22,390.52,391.74,386.39,405.31,395.90,409.52,512.92,493.79,463.58,379.67,368.97,370.48,360.52,365.46,367.73,433.57,431.20,423.15,410.38,463.25,442.71,436.49,358.54,374.66,370.90,,,,,379.13,368.95,383.03,381.03,379.31,493.69,437.09,406.16,419.67,398.38,402.77,409.36,395.87,402.17,393.34,405.50,406.58,413.19,403.05,399.85,464.28,380.94,384.01,392.34,389.61,386.19,387.41,405.55,401.89,395.55,399.63,401.81,404.18,411.26,406.69,409.05,408.17,399.63,395.87,398.83,389.85,405.51,280.76,433.09,384.53,401.87,388.75,380.22,381.77,382.32,360.31,441.27,462.42,455.17,456.49,448.57,476.20,471.99,468.48,470.81,491.84,470.43,451.58,438.92,447.57,447.98,439.02,441.75,437.32,448.36,453.63,451.50,447.46,430.70,437.32,462.21,461.45,470.78,468.05,469.19,473.10,433.59,433.26,440.10,427.20,437.21,419.93,418.87,446.46,445.73,423.56,428.97,449.21,413.80,464.39,437.17,401.44,389.50,395.67,409.96,414.75,420.99,431.69,437.07,438.71,431.39,437.79,444.45,457.45,446.80,438.99,443.62,431.89,531.28,421.03,425.37,434.69,443.88,473.65,456.99,460.30,453.62,436.71,447.38,376.59,249.58,377.95,393.94,392.94,411.63
2001-04-20 21:44:10.657000,L7,428.27,416.42,422.76,400.31,393.26,388.14,354.29,408.00,316.77,412.58,407.14,351.62,426.05,358.45,418.04,433.68,426.14,442.66,420.83,425.96,413.95,381.34,415.19,420.19,421.86,418.42,411.14,318.02,348.39,389.93,416.32,400.17,419.66,414.97,408.05,413.70,411.01,402.80,414.76,414.18,421.04,412.52,404.54,417.03,434.69,427.98,438.05,409.30,407.87,412.13,428.08,434.69,427.64,430.04,428.76,412.85,404.40,375.61,389.71,372.24,366.90,400.33,423.10,414.79,421.33,410.90,417.53,414.95,415.85,403.56,421.81,420.69,418.63,394.16,407.86,422.28,397.03,233.38,416.20,370.24,364.84,,408.21,413.76,362.52,398.87,399.56,403.29,400.34,360.47,353.13,374.23,396.11,376.35,360.72,359.93,370.03,377.85,381.93,391.05,378.68,370.38,400.71,390.61,394.36,402.43,396.49,384.71,396.68,384.79,368.50,377.64,393.84,400.73,407.79,404.90,406.26,414.34,422.14,401.20,382.95,376.26,373.52,370.43,384.40,386.95,388.72,385.75,384.38,387.51,387.95,368.20,379.16,361.49,359.10,373.94,380.71,371.05,362.93,351.88,374.88,376.06,376.08,369.05,356.86,369.69,371.85,382.89,382.03,386.58,377.00,371.33,391.22,396.20,377.65,381.39,376.13,401.51,412.80,396.71,391.01,387.49,389.84,378.59,406.53,418.56,399.20,378.55
2001-05-22 21:43:54.652000,L7,303.60,309.18,342.48,296.99,286.90,256.84,255.05,263.96,289.74,293.58,289.82,264.88,248.06,245.12,301.54,297.32,253.11,313.83,317.52,371.30,,,,332.25,321.04,296.11,274.18,278.28,302.98,431.50,393.95,320.89,323.19,313.96,276.23,282.90,267.64,274.92,204.22,242.85,303.06,293.82,232.58,267.30,292.20,281.02,279.14,282.24,279.48,288.94,284.89,403.03,412.37,416.37,367.37,394.69,290.79,281.58,291.44,276.65,279.90,287.54,273.15,272.52,281.57,285.68,276.24,,,406.65,440.11,423.18,422.11,,,,,,,,,,,,,388.61,390.74,404.77,,,,,378.33,397.72,201.81,218.47,234.48,249.81,266.05,277.63,276.76,269.36,266.86,275.94,285.52,283.51,282.36,284.52,282.36,282.02,287.56,292.43,294.85,382.64,398.53,390.76,370.70,404.37,403.55,304.58,250.61,254.16,277.77,262.26,227.64,266.67,268.19,378.64,410.93,383.88,312.21,320.61,297.99,269.19,268.97,262.06,255.80,271.48,219.66,277.39,251.42,261.64,266.68,263.41,271.25,286.60,263.43,241.84,370.17,380.22,272.74,224.31,191.64,,,,,,215.02,235.52,299.38,310.86,391.31,,389.70,,,
2001-07-25 21:43:18.753000,L7,535.51,524.36,444.80,479.52,532.21,363.92,418.03,266.30,535.68,492.07,458.56,530.06,507.28,395.95,382.21,385.65,523.42,424.80,415.77,405.74,411.94,408.35,406.30,314.76,329.62,517.69,506.21,508.49,501.51,502.67,508.85,317.41,360.47,363.63,359.14,356.57,360.67,408.18,400.42,375.07,361.57,368.85,370.22,263.28,382.10,386.80,364.40,384.60,273.37,377.68,355.98,369.49,373.45,379.59,374.48,375.90,371.69,359.00,336.51,364.50,369.21,372.50,312.48,375.81,364.86,169.30,376.12,261.33,340.23,384.61,428.83,414.99,477.66,420.14,402.28,394.32,396.25,399.59,426.19,,389.93,361.48,386.25,381.22,430.94,309.85,310.51,313.06,399.11,429.43,348.22,314.97,328.27,316.79,315.38,321.05,330.67,326.32,318.17,388.13,390.91,319.51,329.97,331.42,317.71,326.87,389.40,382.04,370.90,342.84,347.34,349.43,361.59,420.98,371.08,373.90,403.05,387.93,380.03,365.96,367.31,354.74,360.45,354.59,318.66,329.05,319.40,302.90,367.23,370.79,365.61,375.03,320.55,373.86,370.29,410.06,400.17,310.77,438.12,415.16,447.38,462.46,439.56,436.74,458.55,455.99,421.47,377.82,379.89,374.77,299.66,313.07,287.37,306.37,293.88,353.71,293.47,303.76,309.67,310.95,393.09,324.50,315.62,372.02,381.86,483.53,526.25,361.53
2001-09-11 21:42:38.257000,L7,295.59,288.36,338.10,335.45,337.77,311.82,267.69,276.96,297.22,306.40,296.54,295.38,274.23,312.83,321.49,321.14,338.16,338.73,324.75,376.15,371.33,371.29,375.37,374.41,371.44,365.66,359.55,364.87,360.96,358.90,338.30,389.15,384.24,394.45,295.89,293.59,298.72,282.11,289.62,314.59,300.63,297.00,255.84,283.82,289.66,278.69,270.66,281.19,278.03,288.77,276.56,287.43,295.62,291.69,289.42,303.27,297.98,292.64,290.59,280.04,380.70,407.08,414.44,414.76,413.82,427.43,437.00,418.26,449.31,378.93,454.41,456.59,472.83,415.71,442.40,452.84,457.97,455.44,460.91,541.93,,,391.14,370.45,373.51,388.49,386.11,396.13,361.60,389.63,389.96,394.51,365.59,373.82,208.70,215.52,228.67,244.50,259.88,274.49,383.29,388.36,391.83,386.10,379.98,376.19,387.79,386.70,359.88,281.00,289.53,292.52,294.01,299.34,312.88,324.35,331.94,325.75,335.38,309.36,317.96,388.94,390.01,367.69,272.21,344.16,339.73,302.41,332.46,350.32,349.15,363.04,337.65,335.88,357.10,311.68,376.75,342.34,348.22,340.92,340.32,343.58,354.10,339.57,350.82,382.20,386.38,,,,,519.34,389.57,406.73,,,364.54,373.13,369.67,377.69,415.94,415.08,387.94,365.44,387.63,457.04,505.98,
2001-09-18 21:48:41.296000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.81,424.60,418.92,414.84,416.61,410.32,396.68,396.84,385.23,302.48,317.45,305.08,308.42,303.55,285.81,268.46,189.73,281.15,235.68,233.92,,,,,421.60,435.88,,,,,,,,,,326.97,390.16,380.78,391.80,331.77,390.38,201.45,222.17,239.78,256.51,271.63,281.83,285.23,281.31,281.59,282.05,289.49,288.35,290.30,293.54,292.31,289.43,297.36,387.89,392.24,392.49,373.35,331.49,341.61,336.07,337.73,329.10,338.28,389.49,380.47,316.06,306.29,361.54,375.87,377.79,381.53,316.99,319.60,317.30,299.11,294.23,295.28,271.97,312.25,304.15,335.02,336.91,357.26,312.12,313.47,308.89,349.44,374.80,312.42,378.55,392.07,376.47,300.25,372.65,323.88,306.16,325.87,321.63,379.45,391.46,375.29,324.43,324.08,370.72,,,334.69,430.96,,
2001-09-27 21:42:29.269000,L7,330.88,319.89,406.68,401.80,395.98,350.64,342.69,335.85,339.17,319.00,323.96,328.20,333.51,334.28,344.58,352.44,346.27,352.18,339.64,,,,,336.29,393.47,392.21,382.00,309.10,312.01,333.87,328.80,315.34,328.62,320.69,308.79,321.00,316.96,300.38,317.53,330.68,305.20,305.23,302.49,293.04,292.54,281.90,268.73,281.56,282.07,292.20,310.12,293.27,313.47,297.51,296.94,302.11,292.15,294.52,293.56,281.56,286.68,291.58,288.05,295.28,284.71,308.25,288.67,277.92,267.86,286.38,281.31,241.03,246.51,,,,,,,,,,,,,,,,159.26,204.79,215.15,197.46,228.94,227.92,223.32,231.27,240.14,256.66,273.51,283.24,283.77,278.40,277.06,281.06,285.41,287.25,288.79,289.82,286.45,287.93,292.98,297.57,301.90,305.60,315.98,330.31,338.29,339.09,339.36,333.05,342.63,346.57,361.52,388.99,381.46,373.92,326.74,319.04,322.77,313.04,311.23,314.46,299.35,303.02,302.18,284.98,316.06,306.21,309.52,314.24,313.72,314.39,316.22,312.81,311.02,314.51,315.33,316.90,318.25,330.98,340.74,341.50,362.39,395.46,409.67,359.39,351.44,348.40,359.79,358.88,370.35,369.63,,,,,,
2001-10-13 21:42:15.922000,L7,237.86,270.11,327.06,339.00,334.59,334.10,324.90,319.29,319.87,316.25,316.88,323.28,332.59,331.19,329.82,336.56,340.83,334.43,320.05,399.26,,,,324.72,322.01,299.08,294.85,303.84,482.66,513.80,521.20,492.28,490.22,423.14,389.76,398.72,402.61,405.99,398.05,497.50,484.82,507.98,518.91,489.14,499.50,482.18,491.12,498.08,517.16,526.69,502.80,457.21,484.66,258.98,261.82,265.19,263.11,261.67,257.49,257.15,254.49,249.73,255.43,246.90,261.38,259.62,257.13,404.84,439.69,215.32,246.58,225.73,218.01,,,461.30,475.02,461.85,437.03,,,,,,,,,,,,,,,,189.99,201.20,218.11,232.31,245.69,261.81,261.03,255.48,250.77,256.59,265.38,261.39,263.96,264.57,263.97,260.16,268.28,278.30,284.88,280.42,304.07,315.26,320.46,320.44,330.29,316.33,321.49,336.10,341.92,333.70,373.80,385.20,366.52,372.84,384.02,305.74,317.38,323.33,295.74,298.12,320.19,278.69,296.81,307.54,323.99,317.77,312.30,320.26,307.36,299.69,332.92,313.49,322.85,305.01,296.87,311.55,296.07,339.84,338.09,342.43,316.43,348.10,343.76,340.61,316.90,316.14,305.08,306.84,,,,440.91,,
2001-10-29 21:42:21.289000,L7,413.44,404.24,339.60,345.52,391.24,385.02,404.58,407.95,410.82,407.04,396.11,338.35,342.77,384.63,401.35,401.31,397.23,391.75,405.76,274.80,,,,333.89,335.03,321.99,322.73,320.29,324.01,362.92,398.05,397.58,400.62,375.59,324.63,324.03,322.06,322.25,320.46,337.61,304.89,296.01,296.05,274.83,285.06,277.40,266.21,275.79,272.79,288.85,278.48,283.15,282.95,282.27,285.58,293.26,282.40,281.59,282.57,279.16,267.17,282.71,268.38,276.49,272.54,292.39,277.60,259.08,,267.32,255.72,232.33,174.33,,,,,428.62,427.49,,,,,,,,,,,,,,,,212.92,219.20,233.13,246.58,268.35,280.38,278.89,274.93,272.13,276.52,282.26,282.19,282.68,285.66,286.13,279.28,293.19,300.68,299.19,297.78,313.29,328.13,340.53,342.98,384.37,351.63,339.17,329.51,334.45,362.14,377.82,374.20,365.10,370.91,364.69,368.22,367.25,373.10,366.86,361.25,358.46,360.34,340.46,346.59,316.27,336.24,333.57,329.24,317.73,308.20,353.00,363.29,368.25,367.64,358.82,381.23,371.48,359.95,328.81,332.87,365.39,365.87,332.00,330.73,370.40,342.74,320.17,382.20,,,,406.08,,
2002-01-17 21:42:52.816000,L7,,,,,,274.01,273.42,207.39,233.62,272.26,337.03,477.83,,,354.45,169.46,382.40,360.82,,,454.94,283.46,,,,,469.32,466.84,451.39,523.23,442.45,361.99,,,,,,401.01,353.15,494.95,,,394.21,286.68,277.43,277.43,524.75,374.10,,472.40,351.32,353.83,,,341.36,524.51,500.89,424.31,,,,,,,,,,,,,,,,,,,,,,,,,,497.80,360.36,213.85,193.26,155.35,505.94,412.63,373.50,483.97,506.92,443.91,185.27,219.75,436.20,396.86,402.79,406.15,,334.34,394.02,461.44,284.54,227.92,266.23,294.61,281.56,265.66,264.02,278.95,278.58,289.29,310.41,322.08,307.02,299.67,334.94,324.28,335.77,289.20,322.77,268.22,292.96,320.41,284.34,255.36,320.38,306.30,300.08,310.71,288.02,278.97,286.39,250.10,249.49,270.52,306.83,320.01,312.46,305.91,285.14,282.33,281.75,265.72,276.67,291.16,308.12,283.91,276.04,309.40,307.63,322.84,326.62,320.05,287.10,306.55,315.62,325.32,314.53,310.93,,,514.22,,,
