dates,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0018,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0100,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0083,nzd0282-0082,satname
2025-01-23 22:00:26+00:00,348.4100000000001,322.2425,341.07666666666665,336.494,339.75166666666667,335.46166666666664,339.8533333333333,337.81666666666666,335.34833333333336,323.22166666666664,331.435,324.39428571428573,331.418,341.22875,348.45625,349.2075,343.9485714285714,342.0275,339.01624999999996,336.39125,327.77571428571434,310.6928571428571,323.806,318.01750000000004,331.5475,332.2466666666667,326.226,326.37,330.73,328.7885714285714,324.56875,323.10714285714283,319.4733333333333,292.59375,297.8333333333333,293.739,302.294,284.23857142857145,284.3857142857143,299.786,296.24142857142857,293.46250000000003,314.1363636363636,309.84909090909093,309.7945454545454,302.55454545454546,301.5436363636364,303.49454545454546,307.135,315.87199999999996,313.85181818181815,309.67,304.56100000000004,317.98636363636365,304.49083333333334,296.63199999999995,280.09625,312.22249999999997,375.15,343.49,398.975,395.8566666666666,287.3255555555556,277.7477777777778,293.24444444444447,283.0833333333333,290.38416666666666,290.7708333333333,274.0544444444444,289.3075,276.5677777777778,292.64500000000004,295.93000000000006,300.6322222222222,325.74692307692305,335.1463636363637,336.889,335.41181818181815,341.90090909090907,329.481,332.95166666666665,305.8418181818182,312.813,320.2366666666667,312.288,315.40166666666664,320.378,308.831,306.765,310.89625,309.35833333333335,312.34583333333336,312.735,308.5316666666667,307.39363636363635,304.45750000000004,309.479,307.3481818181818,314.58,319.5,327.67,303.174,320.22818181818184,322.81800000000004,317.831,330.71454545454543,329.171,326.6127272727272,336.49300000000005,338.6290909090909,333.71818181818185,327.719,332.259,344.3766666666666,324.74285714285713,325.9775,314.6014285714286,289.076,285.83166666666665,277.86,325.29200000000003,286.2316666666666,299.166,319.2633333333333,318.1666666666667,321.12199999999996,323.9325,334.8433333333333,,341.345,323.35999999999996,364.6675,360.145,319.97,294.53333333333336,267.9428571428571,296.39666666666665,302.1766666666667,327.8509090909091,326.6044444444444,314.96636363636367,310.92400000000004,320.2266666666667,308.86555555555555,291.205,311.48909090909086,303.69916666666666,343.75,347.725,348.655,315.63750000000005,313.68,318.35999999999996,311.76666666666665,380.49333333333334,310.555,316.9,316.65,,,,356.48,318.27666666666664,317.2766666666667,322.35,308.7149999999999,318.07000000000005,315.03,L9
2025-01-24 21:54:03+00:00,348.4100000000001,316.776,342.01714285714286,335.68333333333334,338.54714285714283,336.48857142857145,340.54857142857145,334.9271428571428,335.2728571428571,322.01714285714286,332.82,324.2875,331.13166666666666,341.59777777777776,348.45625,349.62,344.22499999999997,341.29999999999995,337.4433333333333,336.0566666666667,325.67625,308.17,323.806,318.01750000000004,329.71999999999997,332.6171428571429,326.725,326.4628571428571,330.62,329.0425,324.64000000000004,322.21500000000003,321.1014285714286,289.2677777777778,295.371,291.74363636363637,300.4554545454546,283.3675,283.165,297.8863636363636,293.78875,291.57444444444445,314.1363636363636,308.3233333333333,307.46166666666664,302.55454545454546,299.95,301.23,305.2776923076923,315.87199999999996,312.9775,308.58666666666664,303.58,316.45166666666665,302.83230769230767,294.35181818181815,280.09625,312.22249999999997,375.15,343.49,398.975,395.8566666666666,286.588,277.011,291.41,282.427,289.10923076923075,289.52461538461534,273.554,288.04,276.22400000000005,291.66692307692307,295.2375,300.10499999999996,324.8514285714286,334.44166666666666,338.2063636363636,335.2583333333333,342.28999999999996,330.3690909090909,332.6123076923077,306.94666666666666,312.7763636363636,320.2366666666667,311.97818181818184,315.42285714285714,319.6809090909091,310.28545454545457,305.92545454545456,311.61333333333334,307.9569230769231,311.25615384615384,312.9036363636364,307.7192307692308,307.0275,304.0930769230769,308.27727272727276,309.1066666666667,315.62199999999996,320.49083333333334,327.6038461538462,302.2390909090909,319.28416666666664,324.07363636363635,317.831,330.71454545454543,330.31454545454545,325.74083333333334,337.0281818181818,338.3775,334.69,328.96181818181816,331.32,342.12142857142857,325.66125,327.3155555555556,312.4575,289.14,285.97714285714284,278.0514285714286,315.70166666666665,285.4742857142857,296.85181818181815,319.2633333333333,318.1666666666667,321.12199999999996,323.9325,334.8433333333333,,341.345,323.35999999999996,364.6675,360.145,319.97,294.53333333333336,267.9428571428571,294.032,300.1030769230769,327.7,327.287,314.62166666666667,311.9118181818182,320.622,310.43600000000004,290.8481818181818,311.7275,302.6892307692308,343.75,347.725,348.655,315.63750000000005,313.68,318.35999999999996,311.76666666666665,380.49333333333334,310.555,316.9,316.65,,,,356.48,318.27666666666664,317.2766666666667,322.35,308.7149999999999,318.07000000000005,315.03,L8
2025-02-08 22:00:23+00:00,348.4100000000001,316.776,342.01714285714286,335.68333333333334,338.54714285714283,336.48857142857145,340.54857142857145,334.9271428571428,335.2728571428571,322.01714285714286,332.82,324.2875,331.13166666666666,341.59777777777776,348.45625,349.62,344.22499999999997,341.29999999999995,337.4433333333333,336.0566666666667,325.67625,308.17,325.00333333333333,321.394,330.655,333.40999999999997,327.77571428571434,327.3125,330.46333333333337,330.2922222222222,324.796,323.2277777777778,322.305,287.488,293.5209090909091,290.31583333333333,299.21583333333336,282.9088888888889,282.55111111111114,296.48333333333335,292.1922222222222,290.249,315.1691666666666,309.3246153846154,307.46166666666664,304.05749999999995,299.02153846153846,299.88230769230773,305.805,316.1281818181818,313.9984615384615,310.1976923076923,304.9241666666667,317.0646153846154,302.82142857142856,292.935,278.3,312.22249999999997,375.15,343.49,398.975,395.8566666666666,286.49545454545455,277.15909090909093,290.1463636363637,282.1381818181818,288.43,288.6564285714286,273.3845454545454,287.2157142857143,276.1454545454546,290.92214285714283,294.85615384615386,300.25545454545454,324.8514285714286,335.14,339.1558333333333,336.3246153846154,342.5169230769231,330.3690909090909,332.78285714285715,308.13230769230773,313.58,320.694,311.97818181818184,315.42285714285714,320.32416666666666,308.82,307.2025,312.521,308.8292857142857,311.6221428571429,313.6383333333333,307.7192307692308,308.57,305.14214285714286,308.27727272727276,310.46,315.62199999999996,321.0192307692308,327.61,300.65416666666664,319.24615384615385,325.165,318.93363636363637,330.71454545454543,330.31454545454545,326.94692307692304,337.0281818181818,338.79538461538465,335.3738461538461,330.135,332.0058333333333,342.12142857142857,326.5855555555556,328.247,314.7033333333333,289.15714285714284,285.73,278.1425,309.51142857142855,285.135,295.2425,319.2633333333333,318.1666666666667,321.12199999999996,323.9325,334.8433333333333,,341.345,323.35999999999996,364.6675,360.145,319.97,292.65714285714284,268.02625,292.9127272727273,299.29642857142863,328.1107692307693,327.287,314.62166666666667,311.9118181818182,320.622,310.43600000000004,293.4875,312.6061538461538,303.51071428571424,343.75,347.725,348.655,315.63750000000005,313.68,318.35999999999996,311.76666666666665,380.49333333333334,310.555,316.9,316.65,,,,356.48,318.27666666666664,317.2766666666667,322.35,308.7149999999999,318.07000000000005,315.03,L9
2025-02-24 22:00:21+00:00,348.4100000000001,316.776,342.01714285714286,335.68333333333334,338.54714285714283,336.48857142857145,340.54857142857145,334.9271428571428,335.2728571428571,322.01714285714286,332.82,324.2875,331.13166666666666,341.59777777777776,348.45625,349.62,344.22499999999997,341.29999999999995,337.4433333333333,336.0566666666667,325.67625,308.17,325.00333333333333,321.394,330.655,332.96555555555557,328.17375,327.33000000000004,330.027,328.177,324.0372727272727,322.468,320.40444444444444,285.92545454545456,291.9325,288.9553846153846,298.18461538461537,282.59499999999997,282.229,295.4746153846154,290.815,289.2627272727273,313.94,308.67214285714283,305.9907692307692,302.43769230769226,299.02153846153846,299.88230769230773,306.3366666666667,316.1281818181818,314.1042857142857,310.3907142857143,304.6923076923077,317.10714285714283,301.9273333333333,291.56461538461537,276.938,312.22249999999997,375.15,343.49,398.975,395.8566666666666,286.59583333333336,277.1125,289.0841666666667,281.9816666666667,287.78200000000004,288.02733333333333,273.25083333333333,286.4066666666667,275.93,290.3953333333333,294.4764285714286,300.25545454545454,325.01800000000003,335.1671428571429,339.3784615384615,335.7992857142857,342.4585714285714,329.8875,332.06066666666663,308.13230769230773,313.58,320.694,312.565,315.8625,320.20846153846156,309.34846153846155,306.08230769230767,312.9609090909091,308.8292857142857,311.74466666666666,313.6383333333333,307.7192307692308,308.57,305.14214285714286,308.27727272727276,310.46,315.62199999999996,320.80071428571426,327.52933333333334,299.77846153846156,319.24615384615385,325.6,318.93363636363637,330.71454545454543,330.33750000000003,327.425,337.0281818181818,338.79538461538465,335.3738461538461,330.135,332.62461538461537,342.12142857142857,326.94,328.247,316.625,289.15714285714284,285.5433333333333,278.1677777777778,304.5375,284.5755555555555,293.76,319.2633333333333,318.1666666666667,321.12199999999996,323.9325,334.8433333333333,,341.345,323.35999999999996,364.6675,360.145,319.97,291.2525,267.94555555555553,292.02166666666665,298.55933333333337,328.4971428571429,327.287,315.70000000000005,311.9118181818182,320.622,309.73,293.44,312.3735714285714,303.46133333333336,343.75,347.725,348.655,315.63750000000005,313.68,318.35999999999996,311.76666666666665,380.49333333333334,310.555,316.9,316.65,,,,356.48,318.27666666666664,317.2766666666667,322.35,308.7149999999999,318.07000000000005,315.03,L9
2025-03-21 21:53:56+00:00,347.255,313.204,343.2,335.95199999999994,341.19166666666666,340.17,340.91833333333335,342.665,339.07,322.9533333333334,332.77833333333336,327.2785714285714,331.072,340.7225,347.18714285714293,350.26875,345.61,345.43125,337.42999999999995,336.16,322.71000000000004,305.7628571428572,320.96000000000004,318.0683333333333,329.36857142857144,331.36125,327.07714285714286,328.4611111111111,330.06,327.9222222222222,323.528,323.8911111111111,320.60875000000004,279.38909090909095,282.00363636363636,281.54727272727274,291.3127272727273,282.335,281.932,288.61727272727273,286.54200000000003,289.91,317.8963636363637,310.2666666666667,304.944,305.3281818181818,299.49,299.605,308.9915384615384,319.6433333333333,314.30636363636364,312.3625,304.4745454545455,318.76666666666665,303.6853846153846,285.788,271.9,310.72499999999997,375.15,384.44,398.975,395.8566666666666,286.75454545454545,277.30454545454546,283.81333333333333,281.4027272727273,282.1275,282.35083333333336,272.36545454545455,280.0183333333333,275.9118181818182,285.40833333333336,293.27,296.1288888888889,325.5225,334.665,343.72499999999997,335.90833333333336,343.0,333.375,331.8969230769231,311.8545454545455,314.46666666666664,320.46333333333337,312.953,316.44571428571425,320.0054545454546,309.6441666666667,308.99833333333333,315.78,309.4875,312.59615384615387,315.01200000000006,310.03272727272724,311.3727272727273,308.13,310.7622222222222,312.99,319.0325,321.95916666666665,327.6630769230769,299.82272727272726,319.96181818181816,328.36727272727273,320.0242857142857,333.38374999999996,333.46333333333337,329.6716666666667,339.5466666666667,340.59909090909093,337.48818181818183,329.61600000000004,334.17749999999995,342.84999999999997,327.262,330.45777777777784,319.67777777777775,289.18142857142857,285.57666666666665,280.04,296.51125,284.2788888888889,284.8263636363636,320.46,317.27,323.1266666666666,329.005,341.735,,341.345,323.35999999999996,367.53666666666663,361.16333333333336,,282.84625,268.1625,282.0254545454545,292.3308333333334,330.10833333333335,332.265,322.76090909090914,317.3588888888889,323.45777777777784,311.834,297.1791666666667,313.575,304.185,347.80000000000007,354.02,344.24,311.56000000000006,305.9,303.4,291.75,380.1,310.555,310.9699999999999,321.2,,,,,319.135,317.27,323.22,,319.75,325.33,L9
2025-03-29 21:53:43+00:00,347.255,313.204,343.2,335.95199999999994,341.19166666666666,340.17,340.91833333333335,342.665,339.07,322.9533333333334,332.77833333333336,326.06666666666666,331.072,338.5814285714286,345.61500000000007,348.87142857142857,345.61,344.37142857142857,335.78999999999996,334.8528571428572,322.71000000000004,301.0566666666667,320.96000000000004,318.0683333333333,329.36857142857144,331.81857142857143,327.07714285714286,328.4611111111111,330.06,327.9222222222222,322.69444444444446,323.8911111111111,322.2322222222222,274.268,276.491,276.325,292.4227272727273,282.335,281.932,284.143,281.17555555555555,289.91,316.606,310.38916666666665,304.81800000000004,305.48636363636365,297.01200000000006,301.6718181818182,309.4123076923077,318.6575,314.1636363636364,311.1409090909091,305.80583333333334,317.9036363636364,302.5233333333333,281.02000000000004,266.5433333333333,327.02,375.15,384.44,389.96999999999997,390.93666666666667,286.75454545454545,277.30454545454546,278.58181818181816,281.4027272727273,278.00454545454545,278.6872727272727,272.36545454545455,276.40909090909093,275.9118181818182,281.6163636363636,290.22545454545457,291.8025,324.65636363636366,334.665,343.72499999999997,335.90833333333336,343.0907692307692,333.375,331.03,311.8545454545455,314.46666666666664,320.46333333333337,312.953,316.44571428571425,320.0054545454546,309.6441666666667,308.99833333333333,315.95000000000005,308.71727272727276,312.33666666666664,314.47888888888895,309.597,311.3727272727273,306.99363636363637,310.7622222222222,312.99,319.0325,321.11727272727273,327.22499999999997,299.82272727272726,319.96181818181816,328.36727272727273,320.0242857142857,333.4814285714286,334.08,329.3627272727273,339.57750000000004,340.78200000000004,337.011,328.2011111111111,333.8863636363636,342.84999999999997,327.262,330.45777777777784,319.67777777777775,289.18142857142857,285.57666666666665,280.04,290.1114285714286,284.2788888888889,279.674,317.39,319.16,313.90000000000003,345.81,358.41,,359.55,331.77,367.53666666666663,361.16333333333336,,282.84625,268.1625,282.0254545454545,287.9036363636364,329.48,332.265,322.727,317.3588888888889,323.28625,310.8566666666667,297.1791666666667,313.05454545454546,303.24636363636364,346.67,352.755,354.4,320.9,290.02,324.8,,378.1575,327.5,322.79,321.2,,,,,315.86,313.75,296.22,311.54,309.29,312.4,L8
2025-04-05 21:59:53+00:00,347.255,316.3125,345.214,336.64,341.37600000000003,343.654,332.93833333333333,342.75200000000007,332.93333333333334,320.32166666666666,329.5733333333333,323.5933333333333,328.254,337.46857142857147,342.3433333333333,343.28428571428566,345.1285714285714,346.31285714285707,326.795,334.1042857142857,322.8828571428571,300.8616666666667,319.90285714285716,317.3333333333333,329.44571428571425,332.0357142857143,328.50142857142856,329.4144444444444,330.82444444444445,327.75,321.8566666666667,322.5611111111111,322.2055555555555,274.03,276.28,276.15111111111105,294.7327272727273,281.74,281.294,283.71099999999996,281.0888888888889,289.72900000000004,318.45099999999996,310.40416666666664,304.307,307.7736363636364,296.313,300.96363636363634,308.65384615384613,318.9925,314.5009090909091,312.68363636363637,306.2733333333333,316.31,304.5416666666667,279.793,266.30555555555554,289.78,375.15,384.44,389.96999999999997,390.93666666666667,287.3172727272727,277.4681818181818,278.6690909090909,281.1190909090909,277.7718181818182,278.5581818181818,272.2572727272727,276.1718181818182,275.69,281.6227272727273,290.3954545454545,292.1175,324.35636363636365,334.50166666666667,341.91499999999996,335.75916666666666,342.90230769230766,332.91700000000003,331.58666666666664,311.4127272727273,314.3366666666667,320.5133333333333,313.142,316.96857142857147,320.0281818181818,310.5683333333333,309.855,315.6433333333334,308.07454545454544,313.39166666666665,315.10777777777776,311.803,311.8372727272727,308.92454545454547,313.10333333333335,313.7681818181818,321.49875000000003,322.46181818181816,327.0366666666667,301.71272727272725,319.63800000000003,328.24,322.79285714285714,332.96999999999997,334.6033333333333,331.17454545454547,340.8275,340.41999999999996,337.105,331.65333333333336,334.22,342.675,324.3,329.1122222222222,319.85999999999996,288.9414285714286,285.45666666666665,278.03222222222223,287.9775,283.75333333333333,279.294,317.39,319.16,313.90000000000003,345.81,358.41,,359.55,331.77,367.53666666666663,361.16333333333336,,285.30375000000004,268.395,281.5390909090909,287.34818181818184,329.27916666666664,331.10625,322.20899999999995,317.1077777777778,322.8411111111111,310.984,297.58666666666664,314.0781818181818,303.0872727272727,334.405,352.755,354.4,320.9,290.02,324.8,,378.1575,327.5,322.79,321.2,,,,,315.86,313.75,296.22,311.54,309.29,312.4,L8
2025-04-13 22:00:07+00:00,347.255,322.0233333333333,346.11,335.71999999999997,342.3175,342.8075,330.76200000000006,340.13250000000005,331.86199999999997,320.63800000000003,326.754,324.004,327.0525,333.77000000000004,339.616,341.2833333333333,344.14333333333326,345.5799999999999,324.12399999999997,332.125,324.5783333333333,301.354,323.12000000000006,320.356,328.1716666666666,332.0357142857143,328.50142857142856,330.3,331.62875,326.91125,321.21750000000003,319.85777777777776,319.65222222222224,273.0477777777778,275.8888888888889,275.75777777777773,294.5109090909091,281.09700000000004,280.81399999999996,283.352,281.05888888888893,289.407,317.175,308.9683333333333,301.603,304.63363636363636,295.431,297.7145454545455,306.0876923076923,318.2833333333333,313.8333333333333,311.5645454545454,304.3583333333333,316.0081818181818,301.1091666666667,278.92727272727274,265.8255555555556,277.69666666666666,375.15,384.44,389.96999999999997,388.25,287.7245454545454,277.38181818181823,278.43363636363637,280.8572727272727,277.5427272727273,278.66363636363633,272.09727272727275,275.89,275.57272727272726,281.4690909090909,290.21181818181816,292.24555555555554,323.56454545454545,333.7966666666667,339.5958333333333,335.88416666666666,341.8299999999999,327.88,330.515,311.3081818181818,313.789,320.5133333333333,313.142,316.6775,319.9825,311.7072727272727,308.0158333333333,314.999,307.35727272727274,312.9925,314.552,309.48699999999997,309.90090909090907,306.8027272727273,311.506,314.53363636363633,318.50624999999997,320.95909090909095,326.8441666666667,301.0416666666667,318.242,326.1141666666667,319.96125,332.72499999999997,332.898,329.5441666666666,338.93,338.93545454545455,336.81,332.448,333.46750000000003,340.73,319.748,324.85555555555555,315.8088888888889,288.6,285.17555555555555,275.6911111111111,286.1588888888889,283.1688888888889,278.62,317.39,319.16,313.90000000000003,345.81,358.41,,359.55,331.77,373.09,362.59999999999997,,284.21375,268.61,280.9781818181818,286.9463636363637,329.4591666666667,330.2675,319.56,313.3311111111111,322.53499999999997,309.2290909090909,294.6308333333333,313.29,302.9409090909091,334.405,352.755,354.4,320.9,290.02,324.8,,375.23333333333335,327.5,322.79,321.2,,,,,315.86,313.75,296.22,311.54,309.29,312.4,L9
2025-05-15 21:59:47+00:00,347.255,322.0233333333333,344.59666666666664,335.71999999999997,340.11666666666673,337.75,323.87750000000005,335.02000000000004,327.335,315.5125,322.285,318.8975,327.0525,332.324,327.988,330.77000000000004,336.70666666666665,338.19666666666666,325.076,328.8516666666667,321.24333333333334,298.996,319.19800000000004,320.356,328.1716666666666,331.3875,328.50142857142856,329.48999999999995,330.34285714285716,322.22125,318.3985714285714,317.16375,319.65222222222224,271.5488888888889,275.8744444444444,275.94111111111107,294.5945454545455,280.566,280.876,283.589,281.02,289.64500000000004,317.4,308.89,302.96500000000003,307.06999999999994,295.418,299.1463636363637,307.1369230769231,316.56,313.5491666666667,309.8272727272727,303.9491666666667,314.05545454545455,299.85583333333335,272.96,265.56666666666666,271.40749999999997,375.15,384.44,381.91999999999996,380.19,288.76,277.42199999999997,278.09700000000004,280.659,277.14300000000003,278.78000000000003,272.21899999999994,275.384,275.613,281.88100000000003,290.372,294.83375,323.954,333.3627272727273,339.04,337.04090909090905,341.09916666666663,326.12800000000004,331.255,310.869,312.9122222222222,320.7328571428571,312.72249999999997,316.30125,320.054,313.1711111111111,305.8272727272727,314.6255555555556,308.949,312.42,312.6055555555556,308.1144444444444,307.819,308.779,310.31555555555553,308.13800000000003,314.86,320.506,326.1227272727273,302.3645454545454,320.91125,328.727,322.3971428571428,330.9483333333333,332.5411111111111,331.15,336.6385714285715,338.59555555555556,338.613,335.2244444444445,332.44,338.02,315.21181818181816,324.85555555555555,315.8088888888889,288.6,285.17555555555555,275.6911111111111,278.4366666666667,283.381,277.99899999999997,317.39,319.16,313.90000000000003,345.81,358.41,,376.0,,372.09,361.34,269.77,284.2142857142857,269.6257142857143,279.934,286.55,331.644,329.53714285714284,320.28111111111116,315.79714285714283,322.945,309.6333333333334,293.7063636363637,313.135,300.5155555555555,332.70666666666665,352.755,354.4,320.9,290.02,324.8,,372.32000000000005,327.5,322.79,321.2,,,,,315.86,313.75,296.22,311.54,309.29,312.4,L9
2025-05-16 21:53:29+00:00,347.255,325.32500000000005,345.015,335.71999999999997,340.11666666666673,337.75,323.87750000000005,335.02000000000004,327.335,315.5125,322.285,318.8975,327.0525,332.324,327.988,330.77000000000004,336.70666666666665,338.19666666666666,326.7666666666667,327.9342857142857,319.6857142857143,295.8016666666667,319.19800000000004,320.356,328.1716666666666,331.4377777777778,328.50142857142856,329.48999999999995,330.34285714285716,320.5577777777778,318.3985714285714,317.16375,319.65222222222224,272.395,276.509,276.626,294.3733333333334,282.9127272727273,280.876,284.0627272727273,281.342,292.87090909090915,317.61727272727273,309.2592307692308,304.4054545454546,308.19166666666666,295.3554545454545,300.7516666666667,307.5,316.256,313.5876923076923,310.3333333333333,304.32153846153847,312.7866666666667,298.6638461538462,272.8618181818182,266.15299999999996,271.40749999999997,375.15,384.44,381.91999999999996,380.19,289.1581818181818,278.46818181818185,278.5345454545455,281.2790909090909,277.4918181818182,279.26,272.71090909090907,275.8718181818182,276.3036363636364,285.2845454545455,294.07363636363635,298.56111111111113,324.71818181818185,332.8066666666667,337.22499999999997,336.6741666666667,340.78846153846155,322.94363636363636,331.255,307.6990909090909,310.35600000000005,320.7328571428571,312.51888888888885,316.30125,320.054,311.899,303.2475,314.6255555555556,308.6945454545455,311.92583333333334,311.524,306.325,305.28818181818184,306.8481818181818,309.11199999999997,304.79999999999995,315.46666666666664,320.61636363636364,325.9291666666667,302.3645454545454,320.91125,328.727,322.3971428571428,330.9483333333333,332.5411111111111,331.15,336.6385714285715,338.59555555555556,338.613,332.40200000000004,331.26666666666665,338.02,311.2808333333333,324.85555555555555,315.8088888888889,288.6,285.17555555555555,275.6911111111111,278.44500000000005,283.85727272727274,278.53181818181815,317.39,319.16,313.90000000000003,345.81,358.41,,376.0,,372.09,361.34,271.405,285.1325,270.46500000000003,280.39090909090913,287.33363636363634,331.644,329.53714285714284,320.28111111111116,315.79714285714283,322.945,309.6333333333334,293.7063636363637,313.135,300.5155555555555,332.70666666666665,352.755,354.4,320.9,290.02,324.8,,372.32000000000005,327.5,322.79,321.2,,,,,315.86,313.75,296.22,311.54,309.29,312.4,L8
2025-05-23 21:59:43+00:00,347.255,325.32500000000005,345.015,335.71999999999997,340.11666666666673,337.75,323.87750000000005,335.02000000000004,327.335,315.5125,322.285,318.8975,327.0525,332.324,327.988,330.77000000000004,336.70666666666665,338.19666666666666,326.7666666666667,327.9342857142857,319.6857142857143,295.8016666666667,319.19800000000004,320.356,328.1716666666666,331.4377777777778,328.50142857142856,329.48999999999995,330.34285714285716,320.5577777777778,318.3985714285714,317.16375,319.65222222222224,272.6909090909091,276.71,276.9318181818182,293.9469230769231,282.68416666666667,281.14272727272726,287.36583333333334,282.22272727272724,293.2708333333333,314.90000000000003,309.2592307692308,304.4054545454546,308.19166666666666,295.3554545454545,300.7516666666667,307.5,316.256,313.5876923076923,310.3333333333333,304.32153846153847,312.7866666666667,298.6638461538462,272.8618181818182,266.15299999999996,271.40749999999997,375.15,384.44,381.91999999999996,380.19,288.4791666666667,278.9458333333333,278.9508333333333,281.92833333333334,277.8541666666667,279.285,272.8808333333333,275.7425,276.37083333333334,285.07666666666665,293.81083333333333,302.07599999999996,323.5133333333333,333.7269230769231,337.7076923076923,337.50538461538457,340.78846153846155,322.94363636363636,329.1490909090909,307.6990909090909,310.35600000000005,320.7328571428571,312.51888888888885,316.30125,320.054,311.899,303.2475,314.6255555555556,308.615,308.8007692307692,312.05636363636364,306.325,305.28818181818184,306.8481818181818,309.11199999999997,304.79999999999995,315.109,320.61636363636364,325.9291666666667,301.7058333333333,320.91125,327.57363636363635,322.3971428571428,326.7285714285714,333.341,331.8718181818182,337.2575,338.104,338.5190909090909,332.3018181818182,330.6207692307692,338.02,311.2808333333333,324.85555555555555,315.8088888888889,288.32875,284.90500000000003,273.583,278.0954545454546,284.04,278.7241666666667,317.39,319.16,313.90000000000003,345.81,358.41,,376.0,,372.09,361.34,271.405,285.0788888888889,270.3411111111111,280.0516666666667,286.25333333333333,331.644,329.53714285714284,320.28111111111116,315.79714285714283,322.945,309.6333333333334,293.7063636363637,313.135,300.5155555555555,332.70666666666665,352.755,354.4,320.9,290.02,324.8,,372.32000000000005,327.5,322.79,321.2,,,,,315.86,313.75,296.22,311.54,309.29,312.4,L8
