dates,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2001-09-09 21:54:12+00:00,,,,275.9,,,,333.14,318.34,,,323.36,340.15,,,,334.12,,249.5,290.69,331.39,307.2,314.3,334.33,309.61,309.32,324.99,313.68,305.87,300.88,316.2,322.57,326.76,,337.17,325.46,318.26,302.92,301.42,320.63,307.13,312.61,331.36,290.44,311.89,310.12,328.03,301.66,,303.12,296.92,297.19,302.15,283.56,,309.39,,,287.54,308.84,294.23,326.05,244.45,311.49,316.59,301.88,284.11,311.72,271.72,292.03,316.85,341.24,,,,305.27,301.26,310.3,305.69,295.57,289.1,301.61,,326.64,297.5,278.6,320.23,296.0,285.17,291.61,317.69,,327.25,350.0,312.57,,328.33,338.61,311.66,325.29,343.67,,316.17,291.67,314.59,319.31,277.7,298.7,306.08,301.59,292.87,329.29,,218.23,256.23,307.61,323.63,302.44,307.88,,300.94,323.6,272.51,297.27,,260.47,274.44,281.52,308.89,307.69,,302.91,,307.85,293.83,295.59,290.61,307.44,268.84,265.92,,,,343.34,344.02,339.79,326.35,,287.98,280.56,278.58,277.83,282.2,318.59,351.39,,312.87,290.29,314.75,293.49,308.26,330.97,325.84,256.17,296.61,286.67,289.68,295.435,263.555,279.895,,291.07,300.28
2002-01-22 22:00:40+00:00,,,,275.9,,299.52,345.87,334.255,328.205,311.58,,316.93,328.17499999999995,329.29,344.62,,345.495,,249.5,305.32499999999993,331.265,307.22,304.71000000000004,322.02,311.44,311.94,311.155,307.685,310.315,310.025,314.21500000000003,342.145,324.805,,338.71000000000004,335.89,316.255,308.5,307.65999999999997,309.76,303.35,310.565,330.32,290.975,318.095,310.645,327.075,304.49,,292.505,303.52,302.28499999999997,314.475,283.56,,316.065,303.55,310.95,306.70000000000005,313.705,300.92,326.85,244.45,309.295,319.865,288.705,286.89000000000004,297.21500000000003,287.36,299.975,310.71000000000004,320.34000000000003,280.57,,316.56,296.21500000000003,303.055,308.265,310.41999999999996,300.83500000000004,293.015,303.685,,314.21500000000003,290.8,288.71500000000003,296.43,300.525,285.17,291.61,330.02,337.4,310.255,341.58500000000004,330.145,306.2,308.775,333.565,311.66,335.78,329.71000000000004,,316.57500000000005,291.67,327.35,307.605,296.31,311.79999999999995,321.22,301.59,292.87,333.33500000000004,,218.23,256.23,310.165,309.125,303.29999999999995,312.88,,300.94,304.795,279.16999999999996,292.42999999999995,289.21,272.33000000000004,280.58500000000004,290.005,314.225,307.69,,316.475,299.1,300.045,284.69999999999993,295.59,291.565,307.44,278.765,277.185,,,,343.48,353.885,329.745,314.485,270.37,288.345,280.56,278.58,277.83,298.83500000000004,318.59,351.39,,327.05,289.905,318.76,305.15,313.39,324.72,320.13,256.17,296.61,286.67,302.20666666666665,314.37,263.555,279.895,,291.07,305.80499999999995
2002-04-28 22:00:38+00:00,,,,,311.72,307.5799999999999,332.825,333.315,330.97,311.145,283.83,304.805,318.635,338.69,344.62,332.56,340.675,300.15,289.4,311.64,317.065,301.485,286.735,312.69,316.615,314.56,310.745,313.28,314.105,319.17,302.69,347.975,317.96000000000004,309.52,325.25,330.905,317.28499999999997,315.455,307.78499999999997,298.26,294.775,307.83,329.93499999999995,291.51,323.11,301.02,309.3,321.575,,281.89,303.555,308.57,310.195,261.48,278.31,315.91499999999996,303.3,312.66499999999996,316.38,313.805,307.61,327.65,,321.385,327.5,289.22,297.225,289.77,283.3,294.78499999999997,288.6,277.94,264.77,264.61,316.56,291.46500000000003,314.47,265.575,272.78,283.76,296.93,299.65,,282.96500000000003,266.67,278.80499999999995,269.755,299.765,,,342.35,342.04499999999996,293.26,340.68,345.77,324.635,289.22,335.17499999999995,,348.195,293.04499999999996,286.23,308.795,282.72,299.33000000000004,293.475,293.305,299.42499999999995,311.31,265.43,,337.38,273.69,,,283.125,274.18,281.05999999999995,303.25,257.0,257.79,266.975,268.36,263.89,265.015,292.53,294.025,284.53499999999997,319.56,,,330.04,299.1,292.24,275.57,,292.52,,288.69,288.45,,,,343.62,363.75,319.7,302.62,270.37,288.71,285.13,,,310.31000000000006,330.69,335.49,,338.72,289.52,316.66499999999996,303.145,307.72999999999996,314.57000000000005,314.42,,,339.71,335.58,336.87,339.03,,295.07,310.45,293.04499999999996
2002-07-17 22:00:08+00:00,,,,,311.72,307.5799999999999,332.825,333.315,330.97,319.4066666666667,283.83,304.805,318.635,338.69,344.62,332.56,340.675,300.15,289.4,311.64,312.62666666666667,288.95,286.735,312.69,316.615,314.56,310.745,313.28,314.105,319.17,299.23333333333335,347.975,317.96000000000004,309.52,325.25,330.905,317.28499999999997,315.455,307.78499999999997,298.26,294.775,307.83,329.93499999999995,291.51,323.11,288.84,309.3,321.575,,281.89,303.555,308.57,310.195,261.48,278.31,315.91499999999996,303.3,312.66499999999996,316.38,313.805,307.61,327.65,,321.385,327.5,289.22,297.225,289.77,283.3,294.78499999999997,288.6,277.94,264.77,264.61,316.56,291.46500000000003,314.47,265.575,272.78,283.76,296.93,299.65,,282.96500000000003,266.67,278.80499999999995,269.755,299.765,,,342.35,342.04499999999996,293.26,340.68,345.77,324.635,289.22,335.17499999999995,,348.195,293.04499999999996,286.23,308.795,282.72,299.33000000000004,293.475,293.305,299.42499999999995,311.31,265.43,,337.38,273.69,,,283.125,274.18,281.05999999999995,303.25,257.0,257.79,266.975,268.36,263.89,265.015,292.53,294.025,284.53499999999997,319.56,,,330.04,299.1,292.24,275.57,,292.52,,288.69,288.45,,,,343.62,363.75,319.7,302.62,270.37,288.71,285.13,,,310.31000000000006,330.69,335.49,,338.72,289.52,316.66499999999996,303.145,307.72999999999996,314.57000000000005,314.42,,,339.71,335.58,336.87,339.03,,284.58,310.45,293.04499999999996
2002-08-27 21:53:36+00:00,,,,,318.595,311.87,310.885,331.26,318.31,331.39000000000004,283.83,310.415,321.385,350.49,318.32,333.23,329.69500000000005,293.17999999999995,294.79999999999995,313.10499999999996,304.6033333333333,279.37,274.005,315.67,297.975,299.82,312.11,306.1,296.92499999999995,332.38,299.67333333333335,311.77,306.62,305.855,291.58500000000004,288.015,292.745,293.745,301.67,271.685,263.18,289.27,319.215,,315.5,276.65000000000003,286.375,307.645,277.53,260.27,270.86,281.055,275.97,256.365,268.71000000000004,282.16499999999996,289.495,297.34000000000003,306.9,293.94500000000005,278.23,,290.37,315.83000000000004,310.135,288.94500000000005,284.375,272.69000000000005,280.915,281.04999999999995,277.105,259.28499999999997,241.88,252.655,,287.235,289.28499999999997,227.295,241.47,265.605,333.17,285.49,260.29,262.96,260.425,256.515,252.41,272.68,252.96,280.84,270.0,310.35,318.26,312.31,305.92499999999995,343.07,260.82,341.83,,310.11,282.65,291.73,302.405,296.625,277.90999999999997,274.795,266.95500000000004,258.62,271.635,267.39,271.67,,261.975,,254.64,241.29500000000002,257.275,260.765,288.62,251.655,255.375,265.625,257.25,236.805,251.245,300.87,268.31,260.305,232.81,256.08,,220.38,,288.77,248.43,,,,,,220.84,243.9,273.57,321.02,325.87,288.24,271.24,300.05,244.72,267.125,256.71,240.47,305.15,314.16499999999996,335.49,244.58,336.21,255.14,294.75,273.005,275.68999999999994,310.67,281.6,230.43,,309.265,343.9,313.635,328.985,291.07,288.86999999999995,296.03,283.93
2002-09-19 21:59:35+00:00,,,,240.57,318.595,317.3633333333333,300.01666666666665,327.93,318.31,331.39000000000004,283.83,310.415,321.385,350.49,318.32,333.23,327.1366666666667,293.41,294.79999999999995,304.7333333333333,301.415,278.28,274.005,315.67,297.975,299.82,312.11,306.1,296.92499999999995,300.49,292.1625,303.46,314.74,309.0233333333333,284.8233333333333,280.2033333333333,286.1766666666667,284.67,302.165,270.3566666666666,266.26666666666665,280.80333333333334,308.0933333333333,263.17,307.1933333333333,269.2575,275.58666666666664,288.57666666666665,261.54999999999995,250.415,261.6666666666667,281.055,275.97,253.59666666666666,274.1433333333334,275.7633333333333,273.24333333333334,286.5466666666667,306.9,279.2033333333333,258.54,,274.295,315.83000000000004,310.135,288.94500000000005,284.375,272.69000000000005,269.80333333333334,270.75,268.8666666666666,259.09666666666664,241.88,252.655,,287.235,273.56333333333333,232.1833333333333,242.53666666666666,265.605,333.17,285.49,247.59500000000003,254.44999999999996,254.13666666666668,255.89333333333332,250.18999999999997,269.8233333333333,257.46,294.275,262.545,293.49333333333334,289.52,298.95,289.75333333333333,343.07,250.7,341.83,,296.2033333333333,277.2,282.89000000000004,306.02666666666664,278.3566666666666,277.90999999999997,264.33,256.93,250.67,262.24,263.1166666666667,261.01,283.33,253.15666666666667,232.53,242.41,240.41,250.11333333333334,270.63999999999993,288.62,243.79666666666665,246.39000000000001,256.48333333333335,246.6966666666667,232.95333333333335,242.6,300.87,258.54333333333335,249.12333333333333,239.695,249.695,237.96,228.69,,280.31,259.04999999999995,,,,,,220.84,243.9,273.57,321.02,325.87,288.24,268.99,286.055,252.935,265.32,249.255,238.965,305.15,314.16499999999996,335.49,244.58,336.21,246.75499999999997,294.75,259.78,280.50666666666666,310.67,281.6,218.98000000000002,,309.265,343.9,313.635,328.985,291.07,288.86999999999995,296.03,283.93
2002-10-14 21:53:19+00:00,,,,240.57,320.15333333333336,319.465,300.01666666666665,323.4066666666667,317.6666666666667,327.955,300.37,318.63000000000005,321.55333333333334,344.01,312.74,324.76,320.55,294.585,290.6033333333333,298.695,300.934,282.12399999999997,281.7,301.11,294.48,286.885,301.90333333333336,295.78,290.3766666666666,293.71,293.63800000000003,305.2,310.5025,298.07,278.47,276.475,284.195,287.405,299.0466666666667,273.9975,273.195,285.4425,306.15,276.45500000000004,298.5625,270.59000000000003,277.09749999999997,287.6875,267.49666666666667,258.63,263.9525,274.36,270.84,258.0,275.395,277.875,273.24333333333334,290.7325,307.095,277.4475,258.54,287.87,278.93666666666667,308.75666666666666,303.15000000000003,287.72,282.1466666666667,273.75333333333333,270.735,270.23749999999995,269.0625,257.7025,250.6833333333333,258.8066666666667,282.33,288.84,273.8775,244.4075,242.53666666666666,272.48333333333335,301.655,280.88000000000005,251.86666666666667,255.7875,257.5875,260.6225,255.6225,269.0675,261.1566666666667,287.67333333333335,268.25666666666666,291.07,284.26666666666665,290.9275,288.305,322.495,250.7,327.91999999999996,296.63,297.7,277.2,283.08500000000004,299.8825,278.78999999999996,284.60999999999996,264.33,256.93,250.67,262.24,268.695,264.0833333333333,284.13,258.03,232.53,242.41,240.41,250.11333333333334,271.37,287.495,249.7425,255.28,252.95,246.19,232.95333333333335,248.76999999999998,283.065,260.7625,249.12333333333333,252.59333333333333,259.12666666666667,250.45,242.26,284.76,272.52666666666664,258.1233333333333,263.2,274.09,277.61,285.84,288.31,220.84,261.34,293.52,312.385,314.0,294.92,281.40333333333336,290.90333333333336,265.6033333333333,270.65,259.0933333333333,245.3166666666667,295.65500000000003,298.60999999999996,335.49,256.41,336.21,254.28999999999996,288.9066666666667,267.705,291.47499999999997,321.28499999999997,281.6,218.98000000000002,298.09,307.13,343.9,306.1433333333334,318.81666666666666,287.35,287.605,292.9066666666667,280.76
2002-12-24 22:00:09+00:00,,,,240.57,329.1933333333333,314.06,295.49,319.06333333333333,280.6666666666667,304.6675,267.995,291.87333333333333,288.78666666666663,301.33,281.3933333333334,285.4766666666667,292.9575,271.7825,261.68333333333334,273.565,278.742,260.096,251.7733333333333,237.72,249.46666666666667,256.94,257.06333333333333,251.70666666666668,250.54666666666662,270.8075,276.524,275.085,285.1875,270.435,267.8766666666667,263.47,272.15333333333336,277.59666666666664,297.735,266.12,267.59999999999997,278.21,298.00333333333333,276.45500000000004,290.77666666666664,265.52000000000004,254.94,253.615,249.45749999999998,246.9375,241.05,229.01000000000002,234.23333333333335,240.565,254.5625,267.47,240.36,263.5075,256.31,249.85000000000002,237.41333333333333,284.82,282.3625,285.21999999999997,280.02000000000004,272.03666666666663,265.54333333333335,266.6566666666667,275.225,262.14,264.265,260.4575,258.39,260.6566666666667,275.7,278.68333333333334,263.4775,253.235,253.67666666666665,277.78,293.34666666666664,264.98,256.89750000000004,256.255,263.6725,273.15,259.21500000000003,257.05,252.0325,276.19,245.015,247.71499999999997,257.315,248.55,247.4925,242.41500000000002,227.0666666666667,246.29,282.59000000000003,274.2025,279.14000000000004,283.0125,294.73,279.9225,292.9533333333333,250.97,249.54999999999998,239.03,250.23000000000002,278.3975,264.0833333333333,295.32666666666665,263.34499999999997,232.53,242.41,233.85000000000002,248.3,270.18249999999995,284.09000000000003,251.28500000000003,260.46999999999997,254.61333333333332,244.62333333333333,229.335,260.3825,265.26,249.425,238.395,258.4625,261.4575,250.45,242.26,284.76,272.52666666666664,258.1233333333333,261.41499999999996,274.09,289.90999999999997,256.76,264.595,220.84,259.74,305.17,312.38,318.1133333333333,304.41,292.4425,290.90333333333336,277.1175,279.9325,259.0933333333333,251.43,279.12,282.56999999999994,311.05,256.41,352.07,254.28999999999996,289.62000000000006,272.5175,289.65333333333325,313.4,282.13,218.98000000000002,287.63,299.74333333333334,379.01,298.46500000000003,308.71000000000004,295.31333333333333,283.70500000000004,294.1333333333333,293.87
2003-01-25 22:00:18+00:00,,,,240.57,301.4875,295.04200000000003,295.49,295.3775,266.9775,268.18499999999995,253.67,274.7275,276.8925,287.225,273.9275,267.71750000000003,283.122,265.31399999999996,254.61249999999998,265.492,262.91999999999996,251.10399999999998,242.57999999999998,229.65666666666667,241.01,244.96,244.0675,238.4675,239.75499999999997,259.956,263.102,265.784,273.978,261.356,258.0475,253.75,258.53000000000003,259.81,270.71999999999997,254.32,256.095,264.4025,278.985,257.07666666666665,271.42499999999995,251.45500000000004,246.61599999999999,244.02800000000002,240.85999999999999,237.31799999999998,233.26799999999997,221.275,224.235,233.564,244.708,267.47,231.875,252.23600000000002,239.61,240.488,227.755,254.23666666666668,279.442,264.0625,261.48,256.1525,251.95,252.59500000000003,261.37800000000004,251.064,264.265,260.4575,258.39,245.02,250.21666666666667,258.65250000000003,250.16200000000003,242.696,253.67666666666665,277.78,293.34666666666664,243.65000000000003,254.16199999999998,256.255,263.6725,254.586,244.45999999999998,243.464,241.844,260.704,235.504,238.82199999999997,245.67800000000003,239.17199999999997,238.69,230.49333333333334,220.2375,231.61666666666667,258.18333333333334,260.966,260.095,266.93600000000004,276.668,263.508,269.8575,234.77666666666667,234.05333333333337,227.31000000000003,233.20333333333335,261.93600000000004,247.375,270.24,248.33199999999997,211.425,222.35999999999999,217.35666666666668,225.43666666666664,269.78999999999996,274.56666666666666,254.598,259.86199999999997,251.82999999999998,242.7225,236.16666666666666,266.206,264.155,249.425,238.395,258.4625,261.4575,228.97000000000003,226.85999999999999,284.76,272.52666666666664,259.7975,261.06,265.215,281.3866666666666,258.75,263.43666666666667,201.16,240.1875,305.17,284.7375,291.385,280.46500000000003,273.88,264.89250000000004,277.1175,290.066,268.1825,256.666,276.4166666666667,275.7833333333333,311.05,266.54,352.07,263.6275,286.0025,280.554,294.9575,302.4066666666667,281.18666666666667,218.98000000000002,282.55,299.74333333333334,379.01,289.9433333333333,295.53333333333336,293.8675,291.40250000000003,292.31,290.9325
2003-07-21 21:42:09+00:00,,,,222.82,208.885,203.79999999999995,,211.89,213.035,191.45499999999998,225.02,223.29,241.21,244.91,214.72,214.44,243.78,239.44,233.4,233.2,224.64,218.92,215.0,213.53,215.64,209.02,205.08,198.75,207.38,216.55,225.21,228.58,229.14,225.04,228.56,224.59,217.66,206.45,216.69,218.92,221.58,222.98,221.93,218.32,213.37,208.22,213.32,205.68,206.47,198.84,202.14,198.07,194.24,205.56,205.29,,206.42,207.15,206.21,203.04,198.78,193.07,267.76,200.59,205.86,208.5,211.17,210.41,205.99,206.76,,,,198.11,199.25,198.56,196.9,200.54,,,,179.66,243.22,,,180.33,185.44,189.12,201.09,198.76,197.46,203.25,199.13,201.66,203.48,206.65,199.75,202.27,209.37,208.02,202.96,202.63,204.42,197.85,200.57,202.39,203.06,203.87,199.15,196.09,197.25,194.98,188.28,190.32,182.26,184.37,179.71,268.22,255.52,267.85,257.43,243.48,237.02,249.83,289.5,263.05,,,,,186.01,180.66,,,264.82,260.35,256.34,264.34,262.73,261.12,181.48,181.53,,201.81,211.2,208.63,199.63,186.86,,330.6,295.45,277.61,271.01,262.21,,286.8,,291.64,275.15,312.7,310.87,280.42,279.3,,272.39,,,272.9,269.18,289.53,304.88,286.84,282.12
2003-08-06 21:42:27+00:00,,,,226.305,198.765,186.95999999999998,,199.14,197.05,191.1,187.14,192.99,,,177.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-13 21:48:45+00:00,,,,230.35666666666665,207.46666666666667,199.85,225.33,210.42333333333332,209.05666666666664,202.22333333333333,203.77499999999998,209.895,226.68,210.36,192.865,205.08,200.44,200.8,199.62,188.03,186.4,182.75,176.82,185.76,181.79,179.14,179.91,192.05,191.79,195.41,204.07,216.2,193.01,191.84,189.84,184.98,176.51,172.37,172.58,180.37,179.07,187.66,186.33,187.52,180.34,180.57,182.05,182.32,181.78,180.51,177.58,179.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-14 21:49:18+00:00,,,,230.35666666666665,213.995,199.85,225.33,210.42333333333332,209.05666666666664,202.22333333333333,203.77499999999998,209.895,232.09,225.235,205.00333333333333,212.09500000000003,209.135,207.42000000000002,203.13,196.695,190.47500000000002,183.695,179.91,185.18,179.73,184.105,186.325,195.325,198.88,198.715,208.47,216.565,203.13,203.65,191.785,184.45499999999998,181.51,177.29000000000002,178.60000000000002,182.615,183.26,192.685,192.375,196.935,194.26,194.76999999999998,193.78500000000003,189.325,188.85,181.285,183.575,176.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06,187.95,185.37,186.7,181.03,186.23,191.69,188.83,184.96,188.41,189.21,188.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-25 21:43:40+00:00,,,,232.945,212.10999999999999,197.97249999999997,206.59,207.76,206.28,199.875,199.85333333333332,204.77,217.67999999999998,211.80333333333337,199.5025,198.66,209.135,207.42000000000002,203.13,196.695,190.47500000000002,183.695,179.91,185.18,179.73,184.105,186.325,195.325,198.88,198.715,208.47,216.565,203.13,203.65,191.785,184.45499999999998,181.51,177.29000000000002,178.60000000000002,182.615,183.26,192.685,192.375,196.935,194.26,194.76999999999998,193.78500000000003,189.325,188.85,181.285,183.575,176.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06,187.95,185.37,186.7,181.03,186.23,191.69,188.83,184.96,188.41,189.21,188.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17 21:50:09+00:00,,,,233.952,210.86333333333334,196.482,198.9766666666667,202.88400000000001,201.632,194.97,194.14999999999998,199.47500000000002,208.065,201.315,194.834,191.9275,209.135,207.42000000000002,203.13,196.695,190.47500000000002,183.695,179.91,185.18,179.73,184.105,186.325,195.325,198.88,198.715,208.47,216.565,203.13,203.65,191.785,184.45499999999998,181.51,177.29000000000002,178.60000000000002,182.615,183.26,192.685,192.375,196.935,194.26,194.76999999999998,193.78500000000003,189.325,188.85,181.285,183.575,176.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06,187.95,185.37,186.7,181.03,186.23,191.69,188.83,184.96,188.41,189.21,188.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-12 21:44:10+00:00,,,,232.05666666666664,207.90142857142857,193.98333333333332,194.085,200.765,200.8983333333333,194.03333333333333,193.456,198.624,205.00799999999998,197.132,192.6483333333333,187.174,209.135,207.42000000000002,203.13,196.695,190.47500000000002,183.695,179.91,185.18,179.73,184.105,186.325,195.325,198.88,198.715,208.47,216.565,203.13,203.65,191.785,184.45499999999998,181.51,177.29000000000002,178.60000000000002,182.615,183.26,192.685,192.375,196.935,194.26,194.76999999999998,193.78500000000003,189.325,188.85,181.285,183.575,176.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06,187.95,185.37,186.7,181.03,186.23,191.69,188.83,184.96,188.41,189.21,188.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-04 21:45:52+00:00,,,,230.27999999999997,198.55999999999997,188.66666666666666,184.71333333333334,192.46666666666667,190.13499999999993,182.35000000000002,183.86,189.40499999999997,185.99999999999997,179.83,181.25,173.01333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:46:20+00:00,,,,231.265,203.85999999999999,194.89333333333332,192.17999999999998,202.51999999999998,206.765,200.38,202.465,204.725,202.28,193.07333333333335,189.75666666666666,182.35,193.71,202.1,197.49,187.55,177.45,,,,,,,,,176.39,188.4,194.3,188.17,185.43,185.33,181.17,172.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-07 21:47:45+00:00,,,,239.95,210.72499999999997,201.59499999999997,198.565,206.31000000000003,208.05,201.975,214.25,214.23,211.78,199.41000000000003,193.77499999999998,189.445,193.71,202.1,197.49,187.55,177.45,,,,,,,,,176.39,188.4,194.3,188.17,185.43,185.33,181.17,172.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:09+00:00,,,,239.95,210.72499999999997,201.59499999999997,198.565,204.8,204.53666666666666,198.01333333333332,206.155,205.38,202.285,192.53333333333333,189.48666666666668,183.39000000000001,193.71,202.1,197.49,187.55,177.45,,,,,,,,,176.39,188.4,194.3,188.17,185.43,185.33,181.17,172.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30 21:54:28+00:00,,,,232.95499999999998,203.5666666666667,196.34,192.52666666666667,202.566,202.3925,195.45749999999998,200.2266666666667,201.91,199.16666666666666,189.1875,187.0775,179.84,193.71,202.1,197.49,187.55,177.45,,,,,,,,,176.39,188.4,194.3,188.17,185.43,185.33,181.17,172.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-25 21:49:43+00:00,,,,232.84666666666666,202.82,194.3,190.6275,201.49666666666667,200.716,194.034,197.425,199.425,196.185,187.18400000000003,185.712,177.174,193.71,202.1,197.49,187.55,177.45,,,,,,,,,176.39,188.4,194.3,188.17,185.43,185.33,181.17,172.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:51:45+00:00,,,,225.45666666666668,193.07000000000002,184.5533333333333,181.64333333333335,196.6275,195.14249999999998,188.51000000000002,191.5125,194.1225,190.3325,180.535,178.91750000000002,168.99333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
