dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0021,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2025-05-16 21:53:05.309000,L8,,,,,,,,,,,,,,,,,,,,,,,,276.69,307.06,304.58,306.44,316.35,326.41,323.56,329.92,316.84,320.91,318.50,,323.26,315.55,306.80,322.88,321.04,296.19,307.43,345.71,351.13,342.31,354.06
2025-05-16 21:53:29.263000,L8,,,,,,307.65,276.03,325.89,296.69,327.38,317.31,310.01,293.58,,,,,,,,,,,281.19,310.06,307.26,309.48,319.63,328.23,327.82,339.41,320.49,326.38,323.50,,328.78,317.93,311.85,325.84,325.71,323.33,314.31,348.63,353.10,346.19,356.16
2025-05-24 21:53:09.627000,L9,337.69,305.75,,,,,,,,346.74,337.50,328.34,348.06,342.10,315.04,,355.26,358.68,368.48,365.09,353.88,350.70,322.13,293.60,323.85,323.17,325.43,348.39,343.46,346.72,357.15,340.98,354.01,346.19,353.76,348.88,335.21,333.21,338.91,347.14,345.57,354.16,367.51,372.19,367.42,375.08
2025-05-24 21:53:33.573000,L9,337.60,305.15,,,,,,,,346.85,337.67,328.59,348.26,342.29,315.47,,355.51,359.28,368.02,365.27,354.16,351.13,322.28,293.66,324.22,323.56,325.91,348.78,343.80,346.91,357.46,341.24,354.21,346.39,354.03,349.28,335.65,333.43,338.98,347.29,345.87,354.27,367.71,372.39,367.59,375.57
2025-06-01 21:53:08.733000,L8,,,,,,,,,,,,,,,,,,,,,,,,283.16,310.72,306.84,310.37,319.57,328.56,328.30,339.49,319.39,330.08,323.32,,325.81,317.15,312.68,325.82,323.67,323.67,335.61,349.66,353.23,346.59,356.25
2025-06-01 21:53:32.696000,L8,,,,,,,,,,,,,,,,,,,,,,323.42,304.17,283.76,310.73,306.82,310.45,319.79,328.56,328.57,339.66,319.48,329.92,323.32,341.28,326.63,317.28,312.52,325.97,323.98,324.22,336.29,349.97,353.34,346.89,356.67
2025-06-09 21:53:09.796000,L9,340.29,314.28,316.42,314.53,318.47,333.14,324.01,355.66,344.69,351.89,340.50,330.14,351.15,345.80,314.95,,358.06,362.83,370.37,386.35,368.31,358.89,338.42,323.22,337.28,334.79,338.93,348.67,355.19,347.50,364.07,352.51,357.65,356.91,369.06,351.81,343.77,343.16,353.86,355.14,353.92,360.63,371.79,374.98,368.81,381.05
2025-06-09 21:53:33.755000,L9,,,,,,,,,,,,,,,,,,,,,,,,283.28,312.82,306.33,311.47,319.89,327.12,328.40,340.08,320.14,328.90,318.35,,324.72,317.99,311.87,325.03,320.95,324.65,328.31,347.96,353.30,345.34,355.83
2025-06-17 21:53:20.455000,L8,337.98,319.12,315.76,313.90,312.60,325.50,320.03,343.00,338.33,348.42,341.53,329.40,360.04,354.26,328.90,,359.95,364.50,375.87,381.72,368.20,364.27,354.76,314.96,337.87,336.55,344.03,362.38,366.77,358.34,368.18,,384.90,370.86,366.34,368.09,348.81,347.25,356.66,360.81,343.91,360.37,370.31,396.40,383.32,
2025-06-17 21:53:44.413000,L8,338.32,319.32,315.95,314.15,312.89,325.77,320.19,343.42,338.51,348.71,341.69,329.70,360.23,354.51,329.31,,360.19,364.66,376.20,381.82,368.53,364.53,354.67,315.26,338.04,336.76,344.19,362.81,367.11,358.41,368.40,,384.48,371.37,366.48,368.18,349.12,347.34,356.30,361.15,344.06,360.38,370.35,396.35,383.54,
2025-06-25 21:53:21.635000,L9,350.67,350.01,343.33,347.16,340.52,366.75,374.56,381.81,374.47,374.95,343.61,338.49,356.28,346.61,320.15,,357.90,366.39,379.98,391.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03 21:53:26.379000,L8,342.80,316.45,323.43,315.62,318.61,325.69,328.20,345.08,353.06,354.76,350.77,339.32,358.39,351.19,333.07,,363.43,365.68,375.20,379.64,369.45,359.34,339.15,321.11,337.94,335.78,342.57,351.17,352.10,350.46,365.05,346.02,356.86,357.92,366.89,351.07,345.18,340.08,350.04,357.50,350.13,359.97,370.43,376.03,369.05,
2025-07-03 21:53:50.337000,L8,343.32,317.29,325.01,316.97,319.26,326.30,328.97,345.86,354.48,355.52,352.08,340.15,359.94,352.04,335.07,,364.46,366.33,376.79,380.38,370.09,360.41,340.00,323.18,338.62,336.98,343.37,351.94,353.22,351.57,365.69,347.78,357.45,359.49,368.37,351.79,347.09,341.83,350.70,358.28,350.80,360.51,371.05,376.73,369.90,
2025-07-27 21:53:57.133000,L9,,,,,,,,,,,,,,,,,,,,,,,,279.21,306.73,302.86,310.72,317.14,326.96,323.37,,305.28,325.11,315.91,,316.36,313.62,266.82,321.76,318.21,322.35,330.59,346.58,351.13,342.22,351.72
2025-08-12 21:53:43.900000,L9,,,,,,,,,,,,,,,,,,,,,,,,280.05,309.80,304.22,309.78,315.03,328.31,324.62,307.87,318.27,328.55,323.96,,323.46,313.92,304.07,327.48,325.21,325.97,336.60,349.05,351.66,344.01,352.43
2025-08-12 21:54:07.863000,L9,,,,,,,,,,,,,,,,,,,,,,,,275.74,307.67,302.09,308.80,313.46,327.09,319.79,288.54,312.47,324.54,322.13,,319.28,305.76,273.96,326.17,323.21,322.93,333.22,347.35,349.78,341.76,335.70
2025-08-28 21:53:47.523000,L9,317.91,292.62,296.36,287.76,286.04,304.79,281.99,324.18,320.85,331.90,321.59,311.40,294.96,325.57,,,,,,,,,,276.97,310.63,304.12,311.62,314.86,324.21,322.63,328.26,317.46,325.66,319.93,,325.01,314.07,293.16,,318.34,322.78,333.62,347.22,349.68,341.72,352.19
2025-08-28 21:54:11.481000,L9,,,,,,,,,,,,,,,,,,,,,,,,274.31,308.78,302.42,310.41,313.64,319.44,319.80,289.47,314.24,320.85,317.17,,322.15,311.83,279.01,,,,331.24,345.66,347.84,339.03,303.66
2025-09-29 21:53:57.020000,L9,,,,,,,,,,,,,,,,,342.67,353.36,358.45,362.60,356.35,,,,307.49,327.10,329.25,332.33,340.18,337.93,350.54,335.09,343.70,337.66,330.93,337.09,324.78,320.78,332.48,334.99,335.87,345.12,357.17,357.18,349.70,361.95
2025-09-29 21:54:20.978000,L9,,,,,,,,,,,,,,,,,343.37,353.64,358.67,363.16,356.82,,,,309.25,327.53,329.70,333.54,340.84,338.91,351.10,335.65,345.13,337.37,330.85,338.40,325.71,321.58,333.06,335.73,336.72,346.16,358.02,358.19,350.61,363.19
2025-10-07 21:53:56.068000,L8,342.90,326.56,317.88,314.40,318.43,324.87,322.81,339.13,338.01,347.00,340.84,329.64,346.18,342.04,313.88,,350.51,358.84,362.62,367.85,358.42,354.45,336.07,307.40,332.00,328.63,330.58,332.35,340.43,339.60,352.52,340.81,348.24,344.46,357.68,341.49,327.48,323.44,335.47,337.67,337.81,345.75,357.46,358.92,355.05,364.50
2025-10-07 21:54:20.022000,L8,342.41,326.59,317.84,314.02,318.49,324.71,322.82,339.39,338.31,347.02,340.67,329.73,346.59,342.08,314.08,,350.83,359.13,362.91,368.41,358.73,354.76,336.42,321.03,332.21,328.95,330.92,333.25,340.86,340.19,352.83,341.39,348.97,344.59,357.87,342.34,328.06,323.87,335.86,338.32,338.84,346.22,357.90,359.39,355.85,365.26
2025-10-15 21:54:03.410000,L9,343.82,329.89,315.86,313.54,317.69,324.67,325.41,342.78,340.57,348.02,339.44,332.32,348.78,340.51,318.22,,353.45,360.69,363.43,366.18,362.81,355.72,338.61,319.61,334.75,334.83,327.29,341.20,346.22,338.94,353.21,342.58,349.86,344.50,358.82,344.14,330.19,325.17,336.57,342.47,340.85,347.90,359.41,361.00,355.03,362.77
2025-11-08 21:54:21.556000,L8,344.43,329.42,326.33,327.60,316.85,331.27,321.76,337.84,339.07,347.49,336.35,328.45,342.97,334.09,310.13,,350.15,359.86,364.23,365.65,358.06,354.03,335.49,320.98,335.90,335.18,330.16,345.96,345.34,338.74,354.69,344.05,353.93,346.67,356.91,342.80,333.08,326.10,339.10,341.90,339.82,345.23,359.29,367.16,372.27,364.02
2025-11-16 21:54:01.603000,L9,345.43,326.54,324.45,316.60,317.18,325.27,326.47,339.82,339.95,346.84,339.32,334.74,344.67,337.00,316.08,,350.43,359.08,361.32,362.50,360.13,352.24,334.75,307.48,329.84,327.92,332.95,342.79,347.21,339.57,352.80,340.91,341.44,337.97,356.93,338.00,326.70,320.76,336.11,344.95,347.75,376.17,358.90,367.69,363.19,361.97
2025-11-16 21:54:25.566000,L9,344.02,324.83,322.30,314.61,315.88,324.38,324.74,338.66,338.51,345.44,338.21,333.11,342.97,335.84,314.52,,349.75,357.70,359.92,361.61,358.75,351.49,333.58,305.47,329.41,325.82,332.11,342.00,346.40,339.22,351.74,340.29,341.39,336.16,356.00,337.74,326.32,320.17,335.48,342.31,345.92,372.75,358.24,366.55,361.80,361.80
