dates,satname,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0045,nzd0513-0046,nzd0513-0043,nzd0513-0044,nzd0513-0039,nzd0513-0040,nzd0513-0041
2004-06-12 21:55:59.429000,L5,,,,,,,,,,,,312.85,322.68,326.34,308.47,313.31,320.03,305.24,331.90,327.32,301.08,313.71,321.87,327.93,328.47,325.90,312.32,,,,,,,62.11,123.99,95.71,165.66,,,,,,,,,329.44,315.40,316.95,327.92,311.97,331.46,,,,,,338.15,341.56,334.98,331.81,,,,,,,271.33,326.20,328.97,323.17,322.49,335.45,331.67,316.74,295.05,296.62,,,,,307.61,326.38,326.17,333.14,345.19,338.55,333.51,,,,,,,97.54,108.16,,,,,
2004-07-21 22:03:15.748000,L5,,,,,,,,,,,,,,,,,,,,,,295.55,275.76,301.48,313.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30 21:57:15.668000,L5,361.24,353.44,359.96,360.71,317.72,338.30,358.92,355.76,338.45,337.13,333.44,342.49,347.38,353.83,349.57,346.95,353.94,357.40,358.01,362.01,353.13,360.31,354.11,359.96,362.57,358.06,352.39,351.40,352.75,363.79,361.06,359.86,364.12,353.72,357.70,359.98,371.46,372.48,378.12,375.99,382.82,369.67,369.22,373.03,376.05,376.84,376.05,363.17,362.01,354.90,370.70,367.14,390.08,381.13,386.96,381.16,380.43,376.95,382.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.98,375.51,383.81,378.68,374.59,305.20,,336.18,,,,,
2004-10-18 21:59:11.702000,L5,378.73,366.69,370.38,365.76,370.95,367.10,363.88,366.73,362.68,357.22,354.62,354.38,355.16,362.62,351.64,347.92,353.09,355.71,360.04,368.10,355.85,354.46,358.83,364.20,366.54,365.97,361.50,357.46,357.78,364.52,368.17,365.92,363.31,345.44,348.28,352.78,362.29,366.97,370.11,367.52,373.87,363.65,368.67,370.11,374.00,372.12,373.48,371.05,375.27,380.51,383.05,384.50,389.46,384.98,384.88,381.01,379.57,378.51,383.17,385.07,390.31,392.56,,374.05,370.08,350.92,339.53,368.30,389.79,386.84,388.42,388.31,395.44,,,,,,,,,378.78,373.18,371.71,373.07,374.00,367.27,367.44,374.43,379.82,376.49,370.99,345.65,,328.04,,,,,
2004-11-10 22:05:47.634000,L5,374.03,368.51,370.99,368.19,374.37,371.38,367.93,369.72,367.74,362.51,361.34,358.59,363.24,366.85,355.39,354.74,362.17,359.93,362.83,370.37,361.44,358.96,362.20,365.94,370.79,366.41,363.04,371.22,352.52,359.18,366.06,362.94,359.19,353.39,356.05,355.40,366.75,370.57,370.54,371.34,375.09,366.51,367.29,375.41,386.32,366.97,373.42,371.40,373.21,377.15,382.88,382.86,387.14,386.92,387.51,384.37,380.92,385.93,384.84,388.54,392.35,,,,,,,,,,,,,,,,,,,,374.50,378.00,370.09,374.85,373.36,375.12,367.71,364.28,370.80,372.72,377.21,370.36,353.99,,342.19,,,,,
2005-01-13 22:06:52.927000,L5,380.80,376.97,377.80,366.80,372.01,366.45,365.28,365.79,363.73,356.15,352.46,352.60,353.64,356.86,352.27,348.21,349.69,357.18,356.29,360.98,358.34,355.12,354.37,359.04,362.84,363.62,362.60,359.32,359.95,366.89,369.71,366.35,362.37,341.19,343.20,347.84,354.56,361.45,362.33,365.52,364.24,361.62,363.49,373.17,377.93,372.87,374.50,374.55,376.51,382.76,384.36,387.18,388.69,390.40,391.41,388.38,384.50,386.89,390.55,393.49,,,,375.96,368.90,352.54,334.33,368.98,382.62,389.71,387.96,388.01,387.28,386.42,385.27,383.56,370.08,325.17,326.48,,,,,383.18,384.37,383.47,381.03,370.15,373.15,380.98,378.15,373.21,,,320.57,,,,,
2005-01-22 22:00:50.292000,L5,373.14,363.51,357.81,359.74,363.34,357.79,358.65,355.54,351.03,347.66,339.73,344.68,346.24,349.90,341.20,327.66,328.21,326.96,335.24,343.67,334.83,330.25,337.36,,,,,,,,,,,314.79,335.57,336.70,348.15,352.80,349.99,354.78,368.67,357.55,359.05,362.75,364.17,363.64,360.11,357.98,363.85,369.03,372.88,371.78,380.39,380.89,383.96,378.22,375.30,369.86,374.53,377.82,381.05,384.91,385.31,370.38,364.51,344.96,323.59,352.35,363.42,320.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-07 22:01:03.020000,L5,375.66,372.89,373.67,370.42,375.27,369.77,368.08,366.32,368.48,356.73,357.78,356.50,368.03,357.38,354.00,350.49,350.10,355.40,356.52,362.61,358.06,331.50,,,,294.72,352.01,351.06,353.61,358.60,369.46,364.92,367.29,341.83,342.26,346.68,354.53,356.25,362.63,364.20,369.69,363.15,359.50,366.99,370.36,367.40,376.82,373.80,377.32,382.15,384.29,390.67,393.88,396.67,,,,,,,,,,383.08,374.35,359.47,337.60,371.58,382.19,390.62,390.15,390.33,389.30,387.49,385.84,381.24,372.91,330.24,308.03,,,,,,,,,375.38,377.89,382.15,378.86,376.64,,,323.74,,,,,
2005-02-14 22:07:21.106000,L5,373.83,369.23,371.96,369.15,374.64,370.16,373.30,364.28,363.08,352.94,352.90,353.14,351.67,359.55,353.08,347.06,352.34,355.92,357.98,364.89,360.97,356.06,355.94,363.85,364.68,364.00,357.82,354.40,355.87,361.21,365.94,366.92,362.36,343.35,342.17,348.11,355.45,359.50,360.85,362.60,366.50,362.38,362.55,366.83,369.75,368.09,373.62,374.87,376.35,377.29,381.85,385.19,390.48,389.47,389.81,387.32,387.77,386.53,391.41,393.96,,,,380.34,375.66,356.30,339.72,373.73,383.29,393.01,391.66,390.91,391.42,389.99,387.82,383.90,373.91,327.09,313.11,,,381.14,381.27,379.77,382.64,381.22,378.06,369.97,370.91,372.29,375.16,370.05,349.59,,320.65,,,,,
2005-03-11 22:01:31.683000,L5,348.16,345.12,341.60,344.80,342.93,345.19,341.70,339.65,333.82,321.16,314.22,320.55,323.19,327.03,322.34,319.35,321.34,323.24,330.99,334.75,328.07,322.17,328.90,329.14,338.09,335.60,324.89,318.48,321.63,331.12,331.93,328.55,327.99,,,,,,,305.56,325.08,323.00,323.00,333.04,325.46,336.99,341.66,344.26,342.75,345.68,351.62,352.28,358.58,358.89,359.58,358.84,355.64,357.46,359.29,361.25,363.39,367.32,367.36,353.03,344.26,324.12,300.14,344.11,356.87,368.40,368.39,365.29,369.12,365.62,364.64,354.90,342.64,292.57,288.22,331.63,344.33,344.81,345.22,346.09,349.23,351.41,346.71,336.92,333.10,335.95,322.49,,,,,,,,,
2005-05-14 22:01:54.308000,L5,,,,,,,,,,,,300.55,311.16,312.61,312.02,308.03,314.11,310.27,319.66,328.95,324.00,312.62,312.86,318.34,336.04,337.07,322.45,,319.25,328.81,328.24,322.42,322.65,65.28,150.23,163.73,,,,,285.49,301.45,314.67,324.97,305.19,320.94,328.91,318.15,324.03,320.40,328.89,315.88,339.24,321.15,347.28,342.94,337.48,341.92,341.61,338.48,319.07,332.00,334.55,324.74,316.36,302.09,,332.02,319.18,313.29,326.23,345.56,355.10,353.59,352.97,352.51,333.28,281.96,271.75,324.33,339.87,329.85,341.54,335.31,343.39,338.86,341.31,333.07,323.97,,,,,94.13,100.76,,,,,
2005-06-15 22:02:10.206000,L5,,,,,,,,,,,,315.75,322.14,314.65,315.18,313.62,309.40,278.65,328.98,332.47,313.53,317.93,326.15,326.31,330.37,335.70,305.59,,313.84,328.27,329.72,331.79,328.85,,,,,,,,,,303.09,323.18,298.17,319.30,313.17,321.14,327.50,311.56,330.43,,,,,296.47,335.45,271.46,333.57,345.53,,336.44,351.91,320.87,314.41,261.43,,330.05,332.02,329.17,339.18,341.66,341.76,340.24,348.08,346.45,332.21,282.94,,319.27,325.07,328.59,339.24,333.27,348.01,339.94,347.88,334.41,,,,,,,,,,,,
2005-06-22 22:08:22.866000,L5,,,,,,,,,,,318.62,312.63,327.79,326.66,306.43,317.16,316.34,315.26,322.88,328.21,325.84,315.65,324.56,325.14,335.66,326.65,322.55,274.44,319.58,324.23,337.34,333.81,329.23,,,,,,,,315.30,295.51,315.82,328.75,296.51,311.06,312.35,321.63,327.27,324.33,323.03,332.39,342.21,333.66,303.77,293.29,286.94,269.02,278.35,276.15,301.61,334.39,351.94,333.64,317.52,307.36,298.24,336.19,335.64,328.70,334.20,336.69,350.43,340.73,334.95,343.39,337.26,280.27,276.21,324.27,330.13,337.32,340.80,335.49,350.19,342.84,351.57,338.24,330.45,,,,,,,,,,,
2005-08-09 22:08:46.932000,L5,337.79,334.84,342.64,344.13,314.67,327.36,342.40,341.89,324.54,318.54,312.38,321.41,333.19,332.34,326.35,326.26,328.75,324.34,332.02,335.98,331.03,322.09,324.89,329.77,337.41,337.17,327.56,316.27,319.42,333.59,330.21,332.00,326.04,,,,,,,,,,,294.13,292.95,327.86,326.50,314.41,332.07,330.55,335.85,335.82,349.15,348.44,349.33,347.67,347.48,346.51,335.78,,348.38,345.94,360.20,347.91,328.62,,301.65,344.52,341.41,343.60,348.84,344.60,350.96,344.36,342.51,338.15,334.20,286.10,275.75,326.39,325.84,324.96,258.70,335.43,345.13,348.50,351.28,336.15,334.99,,,,,,,,,,,
2005-08-25 22:08:52.862000,L5,343.77,343.18,345.46,346.66,338.56,341.60,340.17,338.27,333.80,322.06,310.15,316.84,330.47,329.98,323.14,323.56,328.45,327.04,332.72,335.05,330.98,325.01,328.92,330.93,340.00,339.58,328.87,323.21,322.30,332.39,340.21,335.64,334.14,,,,,,,,,,,,297.85,326.65,332.12,319.26,337.56,339.62,345.22,339.81,356.06,358.36,351.93,346.32,347.97,345.55,339.86,344.01,340.37,341.34,350.46,341.65,322.77,,297.89,336.56,337.73,339.50,353.75,347.99,347.76,341.29,328.52,335.24,330.02,283.09,214.47,328.00,336.15,324.86,338.56,341.26,347.96,264.66,280.44,338.40,336.25,,,,,,,,,,,
2005-09-10 22:08:55.708000,L5,347.64,344.18,344.61,347.54,343.89,345.89,346.88,344.09,336.61,326.64,322.35,323.10,330.60,331.96,318.92,326.63,323.80,327.06,334.43,334.44,330.49,325.27,332.37,333.11,337.26,337.76,332.53,325.37,322.83,331.63,336.38,320.15,329.32,,,,,,,,,,,292.92,307.74,327.98,333.14,335.54,338.77,344.34,347.44,344.82,356.59,357.53,355.37,352.75,348.64,351.72,348.48,350.10,354.26,347.03,356.97,345.76,333.64,216.35,235.80,339.68,343.71,348.68,356.52,351.03,356.51,350.52,339.08,343.37,332.90,288.93,279.94,312.05,327.95,331.45,338.88,340.92,348.05,351.15,350.23,338.52,337.52,343.46,340.27,,,,,,,,,
2005-10-05 22:02:41.026000,L5,374.09,369.86,371.41,371.60,375.77,368.41,368.73,365.84,367.74,356.49,355.00,354.35,358.14,362.74,356.74,353.22,354.41,359.71,362.06,367.46,361.79,357.56,361.13,360.95,365.79,361.80,361.27,355.75,355.41,360.36,366.77,364.84,363.46,349.79,350.39,351.28,361.44,365.13,362.71,360.04,365.83,358.96,360.89,364.89,369.00,368.16,372.21,370.07,371.48,375.80,378.78,381.87,386.55,386.06,387.92,383.62,390.39,380.75,388.75,391.91,397.75,,,382.22,375.73,359.29,346.27,376.79,383.19,390.99,390.26,389.89,391.52,387.99,386.30,378.74,372.97,330.49,304.53,,376.41,377.24,375.67,375.11,381.98,380.05,377.46,364.98,367.75,370.00,373.67,365.28,349.00,,335.78,,,,,
2005-11-06 22:02:46.848000,L5,379.86,365.34,365.94,366.70,369.67,366.32,362.59,362.43,359.57,354.95,347.92,351.81,350.21,360.23,352.13,346.76,349.75,353.97,355.37,358.61,360.30,356.22,357.47,369.15,373.70,371.13,365.79,363.42,363.68,369.42,369.45,369.73,365.14,349.09,349.71,351.49,373.34,404.76,388.58,394.31,390.12,368.96,369.31,375.41,379.50,379.67,376.26,380.45,380.51,383.61,385.80,388.43,393.46,393.25,391.55,392.45,382.63,382.99,383.97,389.68,393.66,,,378.61,372.33,356.64,338.70,370.70,384.25,389.70,388.27,394.18,,,,,,,,,,379.93,380.27,381.07,384.33,371.60,364.30,374.75,377.37,378.90,377.36,371.69,,,326.38,,,,,
2005-11-13 22:09:08.414000,L5,366.63,360.70,361.95,363.35,366.55,363.51,361.13,356.35,364.69,350.55,348.57,350.64,358.26,347.83,346.56,331.89,333.19,354.39,360.06,360.90,353.68,351.43,361.03,348.30,356.00,352.22,349.18,345.28,342.80,348.45,357.37,349.96,352.03,342.62,344.90,346.35,356.23,355.31,357.72,356.33,326.45,337.16,323.42,311.81,307.40,,363.63,358.24,356.04,363.92,368.39,372.93,377.14,378.11,377.61,373.20,375.09,377.52,381.96,385.46,392.12,392.08,,374.23,370.10,351.21,342.08,350.78,383.47,394.30,289.77,263.94,,,,,,,,,,,,,,,,351.47,359.35,360.80,360.10,339.74,,,329.77,,,,,
2006-02-01 22:11:01.629000,L5,398.95,392.46,384.35,377.88,383.02,373.59,373.81,387.41,,360.69,363.92,369.10,377.18,378.74,375.19,368.00,,,,,,,,,,,,,,,,,,374.85,372.47,372.11,379.37,384.99,385.26,389.15,387.05,378.97,379.63,383.03,383.47,383.24,380.72,379.17,380.11,381.11,388.11,388.93,393.59,395.02,392.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.21,366.64,274.52,321.06,,,
2006-02-17 22:11:22.491000,L5,378.45,366.92,367.69,370.94,372.83,367.71,364.82,364.85,362.60,354.02,353.66,354.67,352.99,356.55,353.87,347.69,351.80,357.40,358.34,362.99,361.43,355.98,357.73,362.00,363.50,366.41,360.29,356.92,355.56,362.63,366.77,363.90,366.63,349.62,348.51,351.18,362.28,366.61,367.37,372.79,372.26,367.85,371.33,374.78,373.40,370.73,374.14,374.44,373.82,380.83,380.84,386.62,391.58,392.74,388.50,387.50,385.90,386.02,388.86,395.11,,,,,,,,,,,,,,,,,,,,,,379.05,380.20,380.17,381.73,383.01,377.24,364.68,375.83,376.19,374.67,371.51,355.29,,336.34,,,,,
2006-03-14 22:05:42.635000,L5,367.53,356.81,358.46,362.65,363.14,362.37,359.38,351.20,349.44,348.11,319.79,293.48,,,339.57,342.10,343.17,344.56,348.88,354.81,348.00,346.46,340.32,337.70,350.32,349.83,350.63,347.57,347.63,350.56,359.90,355.05,356.26,342.51,341.73,348.82,360.10,366.01,374.56,366.89,368.27,363.34,370.40,369.22,369.89,361.89,369.83,372.44,369.96,368.46,373.57,372.99,374.51,372.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.48,369.34,371.55,369.17,367.36,350.58,,337.70,,,,,
2006-04-15 22:06:18.610000,L5,326.75,330.62,332.91,338.30,328.00,325.23,334.81,330.62,319.94,308.84,301.71,304.50,322.18,319.58,315.56,316.15,321.27,319.00,323.13,329.72,323.25,318.98,323.19,327.62,335.48,334.42,321.70,,314.70,324.76,323.11,323.20,318.77,112.16,150.59,154.91,182.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.67,350.98,355.39,351.71,344.75,337.94,304.30,,,,328.93,330.75,331.42,335.43,339.83,337.82,340.76,330.16,328.79,,,,,109.29,99.60,,,,,
2006-04-22 22:12:36.093000,L5,365.95,367.73,372.04,366.56,372.60,362.73,365.86,357.56,358.21,351.56,342.52,351.65,355.30,355.01,350.22,348.41,348.27,358.47,358.59,365.66,360.03,360.10,358.13,367.77,363.62,368.24,359.72,358.91,358.65,368.04,369.01,368.47,362.89,350.71,351.62,356.07,367.15,371.11,369.44,375.28,380.01,371.01,372.01,378.68,376.71,375.56,376.89,375.18,377.44,380.49,385.51,385.51,387.10,387.20,389.92,378.44,381.36,381.41,379.61,392.59,398.99,,,382.15,376.31,359.67,338.01,370.54,381.05,397.46,,,,,,,,,,,,381.56,382.39,372.38,368.39,378.14,368.89,376.01,368.46,370.93,375.03,358.49,358.00,,346.66,,,297.74,,
2006-06-25 22:13:31.961000,L5,351.55,344.71,362.21,359.58,312.57,289.07,346.86,353.38,325.04,335.96,337.98,354.33,354.83,364.86,345.73,345.70,347.77,350.84,360.80,363.01,363.06,357.83,356.40,366.06,363.86,369.02,363.82,348.80,361.71,363.21,372.50,373.30,367.61,363.10,354.10,361.82,365.84,372.31,368.81,368.69,380.19,367.88,369.88,371.20,377.37,367.37,368.44,353.82,350.63,339.47,355.40,352.21,383.04,379.34,391.00,377.02,371.90,361.55,359.00,392.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.22,379.00,385.36,376.96,385.69,363.70,357.27,355.69,,306.26,,,
2006-07-27 22:13:58.731000,L5,302.96,328.10,339.81,335.92,301.83,259.52,341.69,332.18,303.90,304.09,304.48,305.29,322.65,324.17,316.44,321.01,320.53,325.34,333.64,326.62,324.95,316.20,324.20,329.69,331.38,334.34,323.44,309.32,312.98,326.23,315.29,,,189.66,213.61,,,,,,,,,,,317.80,323.40,308.67,326.85,324.82,330.94,316.79,343.11,343.36,278.14,,,,,,,,,,,,,325.93,339.88,336.85,333.46,327.71,338.81,327.16,295.40,344.63,326.56,282.86,,,,,308.92,338.12,347.40,344.70,347.39,,,,,,,94.65,102.75,,,,,
2006-08-05 22:07:55.109000,L5,308.08,323.75,331.33,335.64,306.38,260.87,334.60,329.86,308.07,,,305.58,320.89,320.88,313.58,317.41,316.74,318.38,329.64,329.83,317.58,320.24,323.54,326.20,335.38,334.47,322.69,306.72,318.54,324.34,312.44,,,98.21,119.21,96.35,153.03,140.34,,,,,,,,316.21,320.93,306.36,328.59,328.86,331.91,334.10,336.63,345.56,,,,,,,,,,,,,,,332.72,328.64,335.80,324.76,338.83,323.05,297.67,317.77,307.91,277.03,,,,,306.01,330.02,343.79,342.87,348.27,,,,,,,83.20,101.38,,,,,
2006-08-21 22:08:07.440000,L5,325.92,331.77,338.97,339.82,338.73,336.78,338.74,334.26,325.44,307.74,306.56,314.93,327.24,329.36,318.37,315.58,322.14,320.69,323.12,329.71,320.59,314.37,318.86,322.82,331.23,334.32,323.15,302.65,314.15,315.46,326.32,316.81,,,,,,,,,,,,,,320.25,321.24,312.23,331.42,330.87,337.12,332.98,346.03,355.85,339.40,337.21,329.63,334.77,,,284.15,281.48,350.48,333.32,292.30,,,324.26,343.55,332.51,343.94,322.85,342.67,328.50,330.21,329.03,321.75,277.97,271.63,320.98,319.41,280.59,333.65,346.05,352.68,354.04,357.24,,,,,,,,,,,,,
2006-08-28 22:14:23.601000,L5,340.34,343.50,343.28,343.83,340.13,341.91,343.50,336.90,326.76,317.74,310.35,310.41,332.52,329.58,322.34,327.89,329.54,330.12,335.90,337.98,327.80,320.77,324.47,330.42,329.56,334.12,325.61,322.91,318.58,323.14,326.98,326.97,317.11,192.21,213.52,,,,,,,,,,287.16,310.97,327.82,312.98,334.75,338.88,338.07,336.82,346.02,351.67,350.25,339.37,295.37,330.57,,,276.75,314.41,355.64,338.19,312.72,,302.16,340.37,351.27,351.16,359.09,344.49,344.19,336.50,307.95,331.71,328.64,282.19,269.61,265.36,220.78,318.66,330.41,337.30,344.07,345.63,357.59,327.89,325.55,337.64,328.76,,,102.57,116.96,,,,,
2006-09-13 22:14:35.259000,L5,363.56,364.63,373.98,368.25,372.87,371.17,364.88,367.39,362.39,354.55,353.30,356.07,354.01,358.49,348.91,348.34,352.04,357.92,357.43,359.74,358.93,353.65,353.82,360.15,364.17,360.33,358.07,353.40,356.11,358.64,366.62,366.13,367.73,350.75,352.15,351.74,362.05,364.56,366.93,369.64,370.67,363.51,365.56,364.87,367.96,364.27,369.67,364.23,368.08,378.13,383.94,386.41,390.87,387.97,390.29,385.84,386.49,380.97,387.95,392.95,,,,384.03,378.93,359.51,348.57,363.88,377.55,383.90,383.77,384.62,387.53,387.14,380.37,376.83,368.64,325.62,308.28,364.78,,,,,,,,368.07,375.96,378.91,379.58,376.66,354.86,,334.96,,,,,
2006-10-08 22:08:40.914000,L5,375.26,367.72,376.27,372.62,377.30,371.41,367.75,367.02,364.35,356.22,352.20,355.75,351.50,361.77,352.83,348.73,353.10,357.74,359.48,363.75,359.72,354.62,359.34,359.57,367.20,364.05,362.32,360.81,361.43,367.57,371.89,370.77,366.75,356.82,356.33,359.11,364.82,363.36,365.03,363.84,373.30,366.97,365.91,377.77,378.40,376.75,378.01,379.61,380.09,384.18,385.83,391.49,395.42,394.32,392.85,,,,,,,,,383.03,376.13,360.16,346.91,375.54,385.58,391.60,391.10,391.59,390.94,,,,,,,,,,,,,,,372.17,381.42,383.43,383.64,378.91,360.20,,345.87,,,,,
2006-10-31 22:15:04.884000,L5,369.16,366.72,361.55,365.34,368.01,368.05,364.52,362.37,364.17,358.57,358.92,361.25,360.40,366.25,359.65,354.07,359.36,360.97,361.81,364.18,361.38,357.56,361.71,365.31,369.50,372.33,363.78,360.47,359.42,371.67,373.93,363.04,358.35,360.93,362.19,365.97,370.19,374.74,373.64,378.01,377.84,371.18,377.60,379.03,376.24,372.47,376.57,382.87,376.54,374.57,375.57,380.64,383.17,384.44,383.32,379.39,381.67,379.20,382.64,389.01,392.58,,,,,,,,,,,,,,,,,,,,374.82,373.53,368.67,369.37,372.98,376.52,367.20,362.57,365.72,374.86,369.72,366.01,358.93,,356.37,,,,,
2006-11-25 22:09:07.763000,L5,368.31,364.72,362.49,368.44,370.10,365.45,364.59,360.38,361.73,350.17,352.21,350.66,352.34,351.77,358.54,344.63,355.51,354.29,359.18,361.85,361.22,357.24,359.21,363.22,364.49,367.02,360.37,360.23,359.44,366.93,369.69,366.34,364.14,354.19,356.25,357.94,367.18,369.47,370.38,373.57,375.13,371.37,372.71,377.59,378.12,375.65,375.67,372.99,373.99,374.38,380.28,379.85,387.36,388.10,387.64,383.08,382.51,384.01,386.00,390.26,395.01,,,,,,,,,,,,,,,,,,,,374.81,377.33,372.45,369.61,370.38,374.72,368.20,362.82,365.90,371.24,371.26,365.12,355.87,,341.11,,,,,
2007-01-03 22:15:37.058000,L5,378.08,368.90,362.57,367.85,370.54,365.06,363.58,362.11,363.70,355.02,353.65,351.26,350.54,356.81,348.72,345.96,352.03,354.72,357.53,365.92,359.76,357.48,357.95,365.36,367.89,364.63,361.31,356.82,358.24,365.89,367.58,367.92,363.23,348.98,347.05,354.72,365.16,366.28,369.81,371.06,374.64,369.34,369.81,375.04,375.98,377.15,376.03,371.47,378.07,381.36,383.87,390.06,391.99,396.28,386.61,380.96,382.25,383.59,383.68,391.25,394.51,,,384.34,373.37,362.22,334.10,373.11,385.65,397.10,,,,,,,,,,,,,,,,,,372.29,376.31,382.68,366.70,362.50,355.67,,334.94,,,,,
2007-09-09 22:07:45.163000,L5,367.83,366.62,368.03,368.95,373.24,367.65,366.00,361.07,357.90,350.26,352.89,350.90,355.76,355.52,347.90,344.77,350.82,353.42,355.62,361.84,356.99,354.60,353.32,362.94,363.50,363.01,357.69,354.88,353.61,366.41,369.64,370.08,365.57,351.04,351.97,356.08,363.52,367.79,369.27,367.68,368.38,366.66,367.12,372.85,372.39,368.07,370.34,368.91,369.20,373.65,378.01,379.81,388.68,386.82,389.08,384.97,381.10,378.18,379.60,393.86,,,390.90,373.76,369.40,357.71,343.00,376.47,377.59,381.33,386.35,389.01,385.41,384.53,380.83,373.95,376.26,326.19,336.66,,372.38,373.76,373.67,374.96,380.14,381.13,380.45,373.15,380.63,381.15,380.72,377.08,362.74,,347.00,,,,,
2007-10-02 22:13:42.645000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.90,326.16,305.08,342.05,,,352.30,358.33,364.95,363.45,363.66,360.85,368.94,367.69,354.21,353.85,337.80,315.94,346.29,352.67,356.77,356.80,358.59,362.95,357.26,351.63,345.51,345.80,306.93,285.55,333.88,344.90,344.83,347.87,352.34,355.91,358.22,362.31,,,,,,,,,,,,,
2008-11-14 21:57:52.281000,L5,,373.77,370.37,367.09,372.99,367.73,365.33,363.70,364.61,356.37,365.68,350.76,360.25,360.49,355.16,349.84,357.29,358.25,358.01,366.26,362.34,357.28,360.76,365.04,364.11,367.44,362.33,359.92,359.33,365.92,366.47,361.88,362.95,354.55,354.80,355.76,364.67,369.78,369.57,373.38,374.67,370.12,370.25,374.97,376.20,372.16,372.88,370.28,372.67,370.81,375.55,376.73,385.15,384.66,384.30,381.29,381.74,384.74,382.90,389.69,392.81,392.12,,,,,,373.52,382.95,387.54,388.05,390.88,392.44,388.89,384.32,378.95,370.58,329.03,311.87,363.62,370.82,370.06,365.40,368.83,370.74,374.09,367.77,367.01,368.25,373.68,373.18,367.77,358.13,,349.10,,,294.07,,
2008-12-23 22:05:16.170000,L5,373.08,371.22,365.52,370.45,372.91,368.00,367.75,366.33,370.51,356.26,359.61,360.98,359.23,363.05,356.48,348.47,357.25,357.76,358.83,363.66,362.91,358.09,360.07,364.08,364.09,370.89,357.08,353.63,354.06,362.47,365.06,362.73,358.69,355.84,353.26,356.19,364.67,369.11,369.70,372.89,373.58,368.63,376.82,364.71,368.37,366.45,368.30,366.38,370.77,368.48,373.84,374.17,380.51,381.51,379.11,377.70,377.64,380.07,381.60,387.10,395.67,,,,,,,,,,,,,389.78,386.53,378.87,365.87,325.79,308.73,356.08,367.73,366.13,361.08,365.60,366.59,367.16,364.61,365.75,368.03,374.21,373.56,367.90,357.58,,349.12,,,,,
2009-01-17 21:59:44.398000,L5,374.62,366.56,368.00,366.99,372.07,366.21,363.55,365.99,365.20,360.38,359.40,357.20,356.20,362.33,356.33,348.95,355.77,357.49,355.31,360.86,358.84,355.61,356.44,358.05,361.41,360.49,358.84,354.74,354.26,363.05,365.44,363.45,359.24,356.35,351.34,350.79,361.13,363.12,365.11,366.43,371.22,367.39,368.07,371.53,372.75,369.57,370.43,367.53,370.22,370.42,371.59,374.31,384.00,387.62,386.21,385.03,382.90,387.07,388.28,392.89,397.76,,,378.84,376.08,361.35,345.83,374.84,378.38,384.00,385.67,383.56,389.04,384.76,380.30,373.67,370.46,335.71,310.85,358.64,365.71,367.27,372.65,371.80,378.32,374.93,374.61,365.70,370.15,375.27,376.33,370.76,360.43,,349.95,,,,,
