dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0116,nzd0234-0063,nzd0234-0064,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0117,nzd0234-0139,nzd0234-0140
2020-12-03 22:00:12.476000,L8,285.99,288.06,287.80,293.32,296.84,302.31,300.83,301.29,298.41,299.66,300.92,305.53,300.69,299.59,303.97,302.73,293.68,296.74,295.03,295.33,294.23,290.68,291.01,292.08,287.51,288.54,286.15,287.67,291.31,291.47,287.32,288.86,291.15,291.66,288.91,288.47,289.91,294.89,295.07,293.17,291.14,288.10,294.20,288.27,292.37,295.80,298.62,294.89,302.42,300.02,300.68,298.22,299.06,294.17,290.10,295.29,306.65,311.18,315.65,316.48,314.70,308.44,306.83,296.74,301.76,302.85,304.49,301.92,295.91,294.05,300.12,301.91,307.41,306.61,304.31,301.24,283.84,291.68,296.74,299.37,295.59,296.04,302.69,302.57,300.37,296.04,293.52,291.90,313.88,315.26,315.20,315.53,313.53,310.76,310.15,306.96,302.08,315.44,318.53,305.99,304.05,303.82,305.12,314.88,305.32,310.05,314.58,321.10,327.57,325.48,323.41,321.48,318.03,317.03,318.26,320.93,314.52,318.84,317.10,317.06,316.15,312.61,177.92,310.87,320.28,316.22,303.01,,76.36,290.53,290.45,290.66,295.76,305.42,302.48,306.71,310.38,318.26,310.24,309.64,317.72,309.01,302.65,293.49,298.10,299.11,301.78,309.05,313.19,156.71
2020-12-19 22:00:11.380000,L8,286.68,286.66,285.94,291.78,300.77,303.30,300.35,296.01,297.21,296.43,295.52,302.51,296.38,298.39,304.79,302.47,292.19,298.13,293.13,293.86,293.87,288.90,289.69,289.75,287.82,290.72,282.67,287.62,289.64,291.01,287.92,288.81,288.60,291.43,285.48,287.03,288.65,292.91,296.06,293.55,287.83,285.62,290.94,285.97,294.06,294.19,299.01,297.03,301.19,297.93,297.95,294.33,294.70,289.77,284.01,291.07,299.50,306.58,313.11,314.64,315.12,305.29,305.99,297.38,299.16,297.44,305.22,304.64,295.64,291.35,300.62,300.39,305.61,306.49,303.78,301.78,282.10,286.16,297.10,296.23,294.67,291.05,299.71,299.30,302.13,296.96,296.15,296.42,313.11,313.21,315.76,309.14,316.38,313.54,309.10,305.37,302.97,321.15,323.46,314.62,309.26,,,,,,,,,,,,,,,,,,,,,,,340.20,263.23,310.72,303.15,55.97,76.09,292.41,291.96,293.73,296.11,324.17,302.53,306.52,306.33,313.78,306.03,307.02,315.12,314.24,300.47,291.06,299.78,309.09,319.79,302.99,,
2021-01-04 22:00:06.608000,L8,287.25,286.88,286.13,290.54,301.36,304.84,303.60,303.49,301.96,302.91,303.64,307.93,304.74,306.50,309.85,307.31,306.61,301.01,304.83,302.97,301.47,299.08,280.85,291.08,296.00,292.91,291.38,318.55,291.75,285.89,281.09,246.17,,,,,,363.73,309.05,319.60,291.72,288.50,299.82,297.52,290.86,298.77,,,,,,,,,,,,,,,,311.49,290.82,300.81,303.78,304.69,308.37,308.20,305.28,,,373.95,313.66,309.07,307.03,305.09,288.74,294.95,299.62,303.06,298.08,301.33,309.86,301.35,298.05,298.32,297.93,298.42,317.67,316.53,290.00,328.05,321.71,315.54,315.50,309.96,307.12,317.98,320.09,309.20,304.97,305.87,307.11,318.54,306.98,310.65,319.70,325.50,327.42,327.50,326.36,328.48,321.23,317.18,324.45,331.60,,325.32,324.00,320.54,322.48,322.23,315.04,317.57,323.93,316.26,305.20,,75.81,298.41,299.81,297.81,301.22,308.96,305.39,310.37,313.21,322.36,314.81,311.55,321.35,311.31,323.52,296.41,301.72,301.72,303.11,309.50,322.76,319.79
2021-01-20 21:59:59.829000,L8,,,,,,,,,,,,,,366.66,372.26,304.69,298.10,298.87,294.09,285.28,279.79,293.87,,,,,,,,,,340.35,291.00,289.54,287.68,290.48,,,,,,,,,,,,,,,,,,,,,,309.89,300.47,320.88,313.41,290.25,281.83,,266.22,259.31,358.26,,,,,,,,261.64,291.21,288.23,358.02,,,,,,276.82,299.46,297.43,293.72,295.72,312.74,310.27,314.71,312.46,311.26,309.49,309.72,306.95,294.24,313.02,312.12,300.10,302.65,295.36,304.68,309.81,304.60,306.51,314.70,318.80,324.42,325.06,318.77,320.17,318.56,314.91,314.42,316.46,314.00,310.98,318.18,318.43,318.41,314.72,311.97,310.76,317.51,308.88,271.23,,65.85,,,,,303.86,303.34,303.04,307.11,317.50,308.13,308.53,316.53,308.48,297.60,283.00,296.53,300.90,297.63,300.91,312.35,316.55
2021-02-21 21:59:53.544000,L8,295.20,285.38,290.75,301.25,304.40,312.40,310.92,304.70,308.90,305.57,304.98,314.78,307.36,309.09,310.48,312.87,313.22,304.91,302.18,304.56,302.73,296.00,299.52,297.01,300.12,295.14,290.03,301.20,297.29,299.47,295.95,297.73,298.44,295.55,290.95,293.40,298.48,300.81,304.79,301.76,296.10,292.15,299.00,298.83,301.36,301.56,305.56,300.50,306.72,308.17,308.16,303.44,302.05,293.55,294.09,297.16,307.90,318.78,319.10,318.71,318.36,309.94,308.65,302.48,304.14,305.14,308.82,311.17,299.97,298.05,303.59,306.04,311.99,309.17,306.33,305.88,284.34,291.35,300.50,306.72,299.59,296.62,304.89,305.61,305.55,306.42,295.83,298.51,316.58,315.30,320.66,318.72,320.58,314.33,313.40,308.40,304.88,320.24,321.76,307.24,303.59,305.67,309.15,317.18,308.57,312.09,320.47,324.45,329.67,328.45,326.11,325.58,321.46,319.43,318.73,322.98,320.13,321.69,322.34,319.67,321.22,322.04,318.21,316.64,326.54,316.49,264.65,,80.37,303.18,302.91,299.49,300.48,308.63,309.18,308.95,310.94,323.33,314.38,312.94,321.42,313.35,306.16,299.31,300.27,305.98,305.28,306.19,319.74,319.78
2021-03-25 21:59:39.300000,L8,303.28,295.04,299.24,304.50,307.03,311.32,313.52,310.48,307.47,313.39,311.43,317.53,310.62,312.56,315.45,317.82,316.59,313.55,310.10,309.89,309.43,300.89,308.03,304.92,304.97,305.33,298.49,300.56,301.22,301.68,298.85,298.05,296.82,299.75,295.13,300.80,301.38,303.72,305.66,300.00,300.44,294.33,299.66,297.16,300.23,302.76,306.30,304.39,309.15,310.65,308.37,304.62,307.55,299.28,299.38,304.89,309.58,318.24,323.80,323.51,322.00,314.28,316.53,304.97,305.30,306.88,311.27,311.00,302.62,300.66,305.43,305.62,312.58,312.13,309.13,308.68,289.12,295.09,302.43,302.37,301.56,299.86,307.62,307.08,308.74,300.82,297.72,300.71,320.81,318.86,322.04,318.96,321.83,315.60,311.81,312.54,307.64,320.66,320.92,312.83,309.14,306.79,312.43,318.28,310.64,315.03,321.11,325.87,330.56,332.92,327.21,327.41,324.00,320.65,321.54,323.14,321.67,323.68,322.33,322.75,326.53,324.90,324.01,201.03,331.56,324.32,311.76,,81.04,299.96,299.10,297.58,300.24,308.46,308.46,311.24,315.55,324.03,317.06,316.24,323.72,315.44,308.58,301.39,303.30,308.89,306.17,310.18,319.02,152.49
2021-07-31 21:59:54.645000,L8,301.73,299.84,301.75,306.93,311.95,315.89,317.51,310.76,311.39,314.35,311.83,318.28,312.21,318.08,319.21,318.19,316.11,313.83,308.39,309.96,311.07,306.15,307.53,301.77,305.13,302.63,299.37,307.03,305.27,305.60,302.52,300.98,304.09,303.82,300.50,300.77,306.49,305.15,310.50,306.58,302.66,302.94,304.98,304.83,304.56,309.63,312.85,313.43,312.39,318.12,313.75,313.78,312.52,310.70,311.92,312.66,315.65,327.92,329.50,328.50,329.18,319.09,319.64,315.48,312.98,323.59,322.11,317.08,312.28,302.97,314.81,315.95,320.04,327.81,325.07,320.78,304.38,306.52,313.50,314.17,309.53,309.82,313.44,313.27,312.94,315.11,308.72,311.98,327.75,327.26,332.36,329.30,324.61,320.06,318.69,320.86,317.30,333.27,331.25,318.93,314.54,314.71,320.43,334.24,321.94,323.43,338.63,331.42,343.04,342.55,356.99,355.06,357.81,356.66,339.86,339.61,337.39,352.96,339.08,341.90,342.81,337.75,328.67,355.96,363.86,329.47,320.87,,82.47,307.00,307.48,307.15,308.35,320.61,315.73,320.23,324.29,341.90,338.97,322.35,332.13,323.24,316.03,306.33,317.79,329.94,315.21,321.46,335.65,343.06
2021-08-16 22:00:00.606000,L8,,,,283.86,296.36,299.04,300.92,299.82,297.63,297.31,301.64,298.93,301.16,306.15,308.40,308.64,300.72,299.03,300.46,296.52,300.42,294.10,293.94,293.26,287.95,288.62,283.11,284.06,288.47,294.48,289.92,290.63,290.46,290.91,287.74,287.85,293.78,297.41,297.11,292.88,298.17,291.44,296.08,296.75,295.69,299.27,301.97,301.45,301.29,304.12,289.48,286.82,,,,,,,,,,,,302.85,304.99,307.21,307.41,309.69,297.85,294.01,301.62,303.87,308.27,311.50,308.19,306.55,282.53,282.87,298.18,298.66,293.28,293.33,303.09,301.79,300.45,294.98,293.98,297.00,310.54,310.44,315.84,316.31,313.69,308.40,308.62,304.42,296.78,317.26,319.80,299.46,298.56,300.47,305.95,317.85,306.42,308.35,315.22,320.60,328.61,324.50,323.65,322.59,318.39,317.31,315.68,319.75,315.64,317.07,319.46,318.38,320.08,319.41,313.05,314.07,321.20,310.39,303.25,,,317.00,356.97,249.23,289.87,306.41,303.00,304.37,306.95,318.68,308.52,306.64,319.88,311.58,,271.99,302.07,303.15,300.30,301.19,316.89,318.86
2021-09-01 22:00:05.226000,L8,296.28,289.88,293.08,296.96,303.83,308.32,308.17,307.59,304.93,304.38,308.65,312.85,309.29,312.88,314.37,316.88,311.86,306.23,310.51,306.81,308.16,301.63,300.16,299.31,303.29,296.78,293.28,297.28,299.15,307.42,297.71,299.28,303.57,300.86,296.30,299.05,302.18,302.38,308.25,302.72,303.46,303.28,299.21,302.66,300.96,307.02,312.75,308.36,311.05,312.81,304.84,305.73,303.62,293.91,296.87,305.46,313.48,322.20,322.30,325.69,320.85,314.81,313.15,304.79,306.59,309.75,312.63,312.81,304.82,301.94,306.03,309.69,317.30,320.05,313.49,314.77,300.12,295.27,307.63,307.77,302.86,300.48,310.01,310.94,309.40,304.02,300.61,301.87,318.45,319.52,320.57,319.08,320.43,313.29,314.11,312.22,306.25,326.76,330.16,307.80,305.45,306.82,312.50,328.03,312.68,314.08,321.86,327.18,336.04,334.62,333.65,331.44,326.09,324.14,321.48,325.23,322.10,323.44,325.66,328.51,328.78,189.51,318.50,202.85,329.83,316.54,311.02,,43.39,300.08,301.53,300.39,300.71,315.91,310.54,309.32,314.68,324.90,316.09,313.94,328.30,318.21,308.09,301.09,308.65,309.20,310.76,307.94,322.12,323.85
2021-09-17 22:00:08.745000,L8,291.10,288.03,291.49,291.78,301.36,305.93,302.56,304.35,300.43,301.99,303.50,308.84,307.23,305.60,311.26,312.88,303.21,302.45,304.05,299.50,304.50,296.89,298.71,297.30,294.66,295.17,291.46,293.32,295.52,298.49,291.39,295.32,295.03,293.97,289.65,291.65,296.16,299.49,299.06,296.04,297.01,291.30,296.28,292.59,297.76,299.97,300.80,303.55,307.75,302.02,302.69,301.60,294.21,293.00,289.58,293.54,303.77,309.17,315.95,314.94,316.71,309.61,309.67,304.82,305.38,308.73,315.60,312.00,302.56,304.76,306.68,312.23,315.92,316.17,313.44,312.03,298.54,293.23,308.11,307.03,299.78,301.25,309.85,311.32,308.79,302.30,299.44,302.82,315.38,317.85,318.92,320.82,317.88,312.74,313.84,310.59,304.24,324.96,329.39,305.29,301.60,307.88,310.62,329.51,312.54,315.35,322.47,329.10,338.43,373.61,334.08,330.39,331.91,324.82,322.54,327.61,322.78,324.48,326.61,328.57,327.95,325.92,322.65,318.32,330.71,316.91,310.42,,74.29,297.19,294.81,295.24,300.46,314.02,308.25,310.53,311.37,324.52,313.75,310.42,327.79,317.09,306.18,293.27,310.73,311.29,310.61,307.25,321.29,324.33
2021-10-19 22:00:17.158000,L8,290.52,289.29,287.22,290.98,294.15,304.10,300.87,297.76,300.18,298.30,300.08,303.31,298.74,302.82,312.77,309.28,303.70,302.58,300.34,299.79,301.77,295.63,297.69,295.64,296.16,295.13,289.73,290.50,293.53,296.24,293.52,293.29,293.40,294.09,289.06,291.59,294.68,296.50,298.68,295.46,293.81,291.11,290.55,289.25,296.08,296.33,300.56,299.40,302.38,300.88,299.48,298.62,296.72,290.73,286.66,292.15,300.33,309.01,315.40,315.69,314.80,306.38,307.46,301.59,302.52,303.51,308.90,308.28,299.37,299.47,302.81,305.13,310.25,308.97,308.02,307.40,293.05,291.33,301.19,301.88,298.74,296.55,306.24,305.13,303.35,298.93,296.10,299.98,314.78,314.40,316.68,316.28,317.39,310.55,310.10,309.33,298.97,319.50,322.48,300.70,301.96,303.81,309.33,319.47,310.03,311.19,317.65,323.24,333.71,332.07,325.80,326.75,320.76,320.59,319.69,323.73,318.81,322.91,321.97,325.91,328.18,325.17,322.52,315.07,329.95,320.75,264.52,,73.39,291.83,291.90,293.41,296.65,308.25,304.96,304.58,310.61,319.46,309.82,309.99,323.54,315.86,301.16,288.87,305.47,308.62,305.31,301.26,317.40,319.24
2021-11-08 21:54:51.497000,L9,318.44,340.32,332.13,317.21,315.01,328.27,337.87,354.83,328.58,329.72,325.17,326.64,322.17,323.35,321.79,327.65,329.98,330.44,329.43,322.15,324.39,318.00,320.55,323.13,326.14,325.29,315.26,316.73,317.32,321.49,309.68,306.87,309.05,311.45,311.90,310.52,325.90,314.06,315.61,315.16,318.89,319.90,319.26,325.11,339.20,330.10,345.56,334.46,347.49,355.12,355.69,339.56,347.97,350.51,357.95,346.60,365.58,,,,,,365.58,369.50,347.71,349.05,350.23,356.41,331.90,350.97,348.42,338.61,350.15,350.81,364.94,355.15,352.44,351.10,362.08,359.22,360.64,360.79,360.74,352.92,355.06,346.46,345.50,348.52,,,,,,,,,,,,,,,,,385.63,389.16,378.11,378.78,383.25,386.77,391.35,394.08,403.63,369.43,371.98,372.49,375.11,381.62,381.66,389.84,198.04,188.52,168.62,180.22,190.77,205.66,233.17,251.30,92.19,339.33,344.36,353.86,334.20,365.30,360.58,,,,,,,,342.78,354.07,355.10,359.77,361.88,,378.74,370.24
2021-11-18 21:59:23.089000,L9,291.57,290.89,292.01,293.83,299.55,304.77,303.62,303.02,301.14,302.09,302.58,306.35,304.20,308.32,309.72,311.00,307.83,303.40,302.43,301.22,302.85,296.99,297.70,296.38,296.05,295.59,293.25,294.28,296.33,297.50,293.97,294.72,293.97,294.38,291.31,291.98,295.18,298.37,299.74,297.01,294.49,291.32,295.75,293.78,297.38,300.59,305.07,304.89,308.21,307.71,306.40,302.82,301.66,297.45,296.71,299.47,308.23,316.36,319.33,320.09,317.11,310.85,309.70,301.55,302.93,305.30,308.17,306.86,298.97,297.30,301.40,303.50,309.91,308.75,307.64,305.31,289.43,293.87,299.18,302.25,299.76,298.27,305.10,305.23,305.01,299.16,296.68,298.05,315.73,315.64,318.65,318.10,317.51,309.54,309.47,309.86,301.70,319.37,319.81,305.06,303.48,303.78,309.55,318.02,309.13,313.43,318.84,321.00,328.13,326.74,325.07,326.82,323.14,318.71,318.16,320.44,317.72,322.07,320.44,317.77,326.50,324.73,320.77,316.59,329.49,319.42,310.99,,74.93,295.97,293.64,294.62,297.45,307.57,306.67,306.93,310.24,318.39,311.62,311.39,321.23,313.73,305.31,295.23,302.11,306.48,304.60,306.42,312.93,318.71
2021-11-20 22:00:11.610000,L8,286.91,284.85,286.50,291.79,292.70,302.84,301.40,297.74,297.73,296.79,298.68,305.41,298.45,301.42,308.01,307.81,304.60,300.44,296.55,300.72,297.81,291.34,293.68,292.37,291.85,291.75,286.40,289.49,290.84,293.44,290.37,290.40,289.95,290.27,285.79,288.97,291.34,294.69,297.03,293.89,294.78,287.59,278.67,276.93,286.35,286.83,291.87,263.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.67,312.67,306.21,324.52,323.27,306.46,302.52,304.95,308.70,320.82,308.62,312.72,321.92,324.68,332.29,337.01,326.04,327.26,329.16,329.35,318.31,319.45,330.23,316.26,322.37,,,,,,,,,,,,,,,,,,,,,,,300.45,,,,,,309.98,,
2021-12-22 22:00:09.882000,L8,293.82,317.04,311.58,320.84,314.34,312.61,320.50,329.81,314.26,312.69,316.39,314.11,315.58,323.15,318.54,325.90,329.12,313.21,316.23,313.81,321.14,303.50,319.41,315.22,314.40,302.29,304.59,308.00,307.80,305.34,303.43,323.32,309.05,312.27,311.20,313.61,311.75,314.56,315.36,314.01,313.60,303.79,308.43,311.34,322.55,334.97,331.99,330.91,341.86,340.29,345.54,336.11,343.00,340.07,328.36,336.75,349.19,341.76,339.95,374.71,348.33,344.63,335.81,333.88,328.63,335.51,326.92,329.14,326.33,324.19,328.93,347.22,333.29,371.19,,,,,,,,,,,,,,,,,,,,,373.58,372.22,365.74,355.54,359.59,338.40,343.25,326.54,370.24,376.83,386.54,350.17,394.84,364.24,379.25,356.44,349.93,383.88,393.99,407.06,384.73,391.42,373.88,388.75,375.53,380.48,379.21,386.94,384.83,390.00,395.18,384.29,393.79,244.94,,329.73,329.49,340.69,339.75,,,,,,,,,346.29,326.63,323.53,,,,350.99,378.90,387.23
2021-12-30 22:00:08.484000,L9,289.60,292.65,292.17,303.98,306.65,308.15,307.34,306.00,306.21,309.12,307.41,317.43,310.17,312.09,315.19,315.05,313.12,306.96,308.70,308.05,305.24,299.94,302.02,301.37,301.25,297.05,295.01,304.11,301.14,302.04,297.58,297.40,296.99,300.77,299.50,298.98,304.28,303.29,306.83,300.74,299.60,304.55,302.42,307.41,307.28,305.44,314.79,313.41,323.23,320.82,320.87,311.71,311.18,302.61,304.67,305.71,319.43,330.81,329.87,329.48,324.86,314.00,313.90,305.43,307.96,306.68,309.55,308.84,307.71,298.35,302.06,302.55,309.18,310.30,307.62,304.27,290.42,299.55,301.36,306.42,303.50,299.42,305.37,302.50,304.34,298.66,296.19,299.14,319.58,318.64,321.54,318.54,320.52,313.42,326.41,312.47,310.53,318.27,317.13,310.40,304.06,307.61,307.93,317.57,310.34,313.76,319.55,321.96,326.85,325.89,324.53,325.67,321.29,317.58,317.23,321.05,318.26,322.44,320.71,322.40,327.53,324.50,324.51,326.47,344.43,340.41,338.16,307.32,75.88,302.86,302.25,304.82,301.87,308.69,305.62,311.53,312.79,318.83,318.77,317.70,328.33,313.85,308.41,299.95,302.76,307.94,305.90,310.26,320.46,318.68
2022-01-07 22:00:05.789000,L8,290.42,289.23,293.50,291.90,295.49,302.39,300.39,297.86,296.20,302.36,301.01,304.03,298.21,299.78,305.38,309.71,301.44,298.55,295.07,295.75,296.78,292.85,297.85,298.27,295.49,292.93,287.49,293.73,292.06,299.34,292.48,296.98,292.69,292.72,289.64,290.63,292.00,295.26,296.86,292.50,291.23,290.06,295.51,295.37,300.23,306.75,306.61,304.68,318.88,307.26,308.06,307.93,302.30,297.02,300.30,298.18,310.47,318.68,320.95,321.93,319.85,309.99,308.65,299.24,301.47,297.01,302.73,307.43,296.33,292.36,296.17,297.96,306.97,307.60,303.96,306.01,281.49,291.07,297.75,299.34,296.25,293.87,300.67,299.65,298.16,295.68,291.66,294.32,313.29,312.24,313.77,314.69,314.47,310.09,308.53,307.87,329.90,314.52,314.13,303.70,302.76,302.11,305.63,310.65,303.92,308.31,316.23,325.72,327.44,330.84,328.31,318.86,317.45,317.12,312.15,319.14,315.28,318.04,317.41,320.66,326.02,323.39,314.59,315.77,326.90,318.39,306.34,298.60,73.80,293.15,292.45,292.87,295.86,310.30,302.19,306.93,315.54,323.21,313.49,310.32,320.26,306.69,303.76,293.36,298.52,300.24,304.78,306.20,321.91,325.96
2022-01-15 22:00:05.815000,L9,291.25,289.45,288.76,296.18,296.47,301.81,314.65,321.20,278.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.50,373.01,304.02,317.39,311.03,312.81,301.24,364.52,343.61,347.93,317.15,335.78,352.14,363.18,,,,,343.46,297.81,293.25,281.82,287.17,300.91,293.80,297.36,338.73,317.01,296.21,323.47,317.64,342.59,324.63,354.66,344.25,332.01,338.39,320.55,310.98,314.02,309.80,303.87,329.15,339.45,312.07,335.72,321.78,334.89,342.32,310.41,317.82,328.77,322.21,321.64,325.29,332.11,336.47,335.79,326.98,318.03,317.42,329.88,334.01,320.25,308.34,317.41,342.88,310.38,302.95,201.50,312.58,303.75,,,291.86,282.42,289.29,297.16,317.94,320.25,331.13,338.65,332.25,315.44,311.58,342.77,331.87,296.06,285.49,331.90,333.15,302.15,308.17,297.16,303.16
2022-01-31 22:00:07.787000,L9,293.54,290.64,292.39,294.89,299.71,305.25,303.15,301.17,299.73,300.59,303.16,303.76,303.48,305.88,311.80,312.71,303.44,301.08,301.95,299.97,301.95,295.43,295.10,295.44,293.22,292.30,289.68,292.93,295.66,294.40,291.03,292.22,293.99,291.94,290.20,289.16,291.40,298.65,298.00,295.97,293.30,291.09,295.56,291.74,295.09,301.60,303.52,300.52,308.34,306.25,306.85,304.88,306.33,300.80,298.00,301.84,308.72,316.78,321.28,318.03,318.35,310.16,307.83,299.79,303.33,299.44,303.63,304.54,297.50,294.81,299.05,301.58,304.84,307.85,302.47,302.49,288.78,293.20,299.66,303.58,300.34,299.90,303.03,304.31,302.32,300.08,295.02,297.89,318.81,315.37,322.06,321.23,322.80,312.42,312.56,313.73,306.35,317.40,319.72,,,367.83,377.03,350.54,349.11,337.31,334.36,335.29,333.45,335.45,352.12,326.30,337.75,335.28,338.83,324.22,329.09,332.87,336.17,339.36,337.90,323.89,319.59,322.30,331.78,334.70,342.26,310.49,78.23,295.35,294.03,294.26,298.27,307.78,309.09,312.79,339.52,352.24,359.43,363.55,362.04,316.32,302.68,293.07,301.05,304.29,305.68,341.64,329.70,323.33
2022-02-16 22:00:02.239000,L9,394.68,318.95,309.13,308.07,306.87,315.92,314.13,308.88,314.13,306.71,304.94,310.89,305.91,307.03,311.24,311.66,309.40,299.03,309.98,302.54,309.89,303.11,310.30,321.89,311.52,309.04,305.24,304.69,300.50,304.45,299.08,296.73,296.77,296.26,288.09,296.53,300.46,302.78,302.47,298.67,303.83,306.20,309.30,316.06,301.66,307.14,311.97,309.90,320.06,314.14,307.59,312.29,316.64,305.04,313.35,302.46,304.13,308.77,358.70,330.76,324.52,314.91,302.24,351.63,319.72,,,,,,,,,,315.71,333.88,331.65,315.76,,,,315.41,306.50,305.32,301.00,296.81,297.41,299.79,320.69,318.29,372.57,,,,,,,320.77,317.74,308.87,308.60,306.68,311.92,315.71,312.07,315.00,318.57,321.05,318.79,327.07,325.67,325.71,320.53,317.36,316.89,319.93,322.88,322.41,320.33,319.52,326.03,322.95,326.49,322.69,335.14,330.00,325.33,313.15,72.82,296.47,290.70,299.63,302.06,310.89,306.00,309.02,311.13,322.63,316.03,314.35,324.00,312.61,302.76,297.77,304.42,306.22,310.71,312.77,315.90,318.90
2022-02-24 21:59:52.897000,L8,298.30,290.28,292.60,299.68,306.02,309.92,309.01,308.91,306.86,309.22,307.59,309.68,308.70,311.51,312.58,316.81,312.85,307.46,312.42,306.75,306.83,300.53,301.43,303.69,302.96,299.91,298.53,299.99,299.60,306.04,301.25,303.89,300.81,303.36,308.62,303.97,304.37,311.70,308.15,305.60,305.39,308.72,310.30,305.07,302.55,309.38,317.19,306.60,327.99,311.82,312.01,311.47,311.04,301.70,301.28,304.67,311.75,321.20,323.32,320.33,319.83,313.82,310.50,301.17,304.91,303.57,303.63,305.57,297.29,298.01,300.51,300.31,308.00,306.55,304.83,303.00,285.29,296.29,299.17,303.26,299.52,299.55,302.55,301.09,301.43,296.39,294.94,295.92,317.85,320.56,321.05,319.53,319.57,313.27,313.55,312.07,307.57,317.01,317.22,308.74,305.57,309.14,308.84,316.66,309.68,313.99,317.78,318.95,320.89,324.29,326.14,320.58,318.35,317.28,316.48,320.01,316.13,321.00,319.62,317.97,325.19,322.24,320.07,319.95,330.94,326.77,319.18,309.02,80.75,298.49,295.32,295.33,299.68,308.95,305.46,310.44,309.40,320.79,314.09,313.26,324.31,311.66,307.75,295.93,299.87,303.32,304.59,312.07,314.15,315.95
2022-03-04 21:59:52.753000,L9,301.00,295.85,301.07,300.37,305.46,310.09,321.33,323.55,314.03,329.63,340.61,342.43,338.88,340.12,320.84,337.93,341.30,341.39,308.10,303.29,313.51,300.86,325.59,311.26,331.02,319.27,297.55,305.70,304.39,321.20,325.56,327.94,320.21,323.63,331.06,327.41,313.05,323.82,323.88,331.34,328.87,341.84,298.23,297.20,297.86,304.08,309.25,304.23,309.45,308.64,307.68,306.60,301.52,301.48,299.22,304.55,312.08,319.85,326.70,323.65,321.31,317.38,312.35,302.20,305.79,303.91,308.11,308.87,301.48,297.70,301.38,302.09,307.86,308.78,308.80,311.51,289.45,295.34,299.77,303.94,301.94,301.57,305.45,304.87,302.23,298.82,297.54,298.91,323.61,319.37,324.26,338.30,321.81,315.49,317.46,316.93,308.79,322.04,340.59,312.67,311.69,311.72,332.04,320.88,335.04,337.78,338.93,338.11,334.75,338.24,335.75,330.62,332.81,325.46,337.16,325.00,333.91,346.87,328.86,334.70,375.27,370.26,373.25,391.32,383.51,390.01,394.49,5.03,86.53,299.25,298.32,297.84,300.95,309.49,308.24,311.25,317.74,344.30,318.91,318.14,329.13,315.75,308.93,296.52,304.64,305.57,308.47,312.58,329.64,377.44
