dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0116,nzd0234-0063,nzd0234-0064,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0117,nzd0234-0139,nzd0234-0140,satname
2024-09-01 21:59:36+00:00,294.4822222222222,298.3977777777778,306.22,313.1722222222222,313.89444444444445,317.3211111111111,317.98555555555555,314.05222222222227,318.57222222222225,316.9777777777778,318.1277777777778,321.4777777777778,315.8955555555556,320.3333333333333,318.2955555555556,321.11333333333334,316.98,315.6433333333333,313.60333333333335,312.7011111111111,312.8522222222222,307.92777777777775,308.08444444444444,307.71666666666664,306.7611111111111,306.1744444444444,303.15333333333336,306.7588888888889,304.1688888888889,305.34222222222223,302.28111111111116,303.05111111111114,307.59888888888895,303.7922222222222,300.62,301.1688888888889,302.42333333333335,306.83,308.81333333333333,303.2633333333333,306.8833333333333,305.7966666666667,305.9222222222222,307.19444444444446,303.4666666666667,306.8277777777778,310.5133333333333,313.33222222222224,319.29555555555555,310.8833333333334,315.2277777777778,310.2311111111111,305.27777777777777,305.92333333333335,306.62111111111113,314.8088888888889,321.05333333333334,330.7033333333333,331.11888888888893,326.80111111111114,325.5233333333333,321.2788888888889,315.90555555555557,310.8977777777778,311.69,311.5133333333333,316.31,315.6666666666667,310.27888888888884,309.68,313.38222222222225,313.3044444444444,314.8877777777777,315.8211111111111,311.26666666666665,313.18888888888887,302.80333333333334,305.12888888888887,311.5755555555555,310.15333333333336,306.65222222222224,305.88222222222225,309.8888888888889,309.00111111111113,309.44,305.9788888888889,300.29999999999995,302.18333333333334,326.1877777777778,323.9144444444444,326.2088888888889,326.7633333333333,325.4455555555556,322.15222222222224,322.0522222222222,319.87333333333333,316.0866666666667,325.5,328.83444444444444,305.9788888888889,309.04555555555555,314.9266666666667,319.4788888888889,323.8888888888889,318.89222222222224,320.0788888888889,323.2655555555556,326.4322222222222,330.2377777777778,332.93,330.7788888888889,328.62888888888887,321.9888888888888,321.1844444444444,323.99666666666667,323.74,325.25888888888886,326.85555555555555,325.9533333333333,322.3411111111111,332.5211111111111,332.6025,326.46,325.69888888888886,328.06624999999997,319.85999999999996,315.2988888888888,303.5514285714286,63.349999999999994,303.8988888888889,301.11888888888893,300.80111111111114,308.7344444444444,318.2066666666667,313.87111111111113,317.29333333333335,321.36555555555555,330.28111111111116,322.8122222222222,324.02666666666664,333.71333333333337,322.8566666666667,310.25111111111113,304.04777777777775,307.4611111111111,316.6333333333333,315.37666666666667,305.7366666666667,323.37,325.465,L9
2024-09-17 21:59:40+00:00,294.08111111111117,297.34666666666664,305.35555555555555,312.14888888888885,313.36,317.31,317.93444444444447,314.1955555555556,317.91,316.8311111111111,318.3377777777778,320.90000000000003,315.73333333333335,319.7522222222222,318.0377777777778,321.43111111111114,317.1433333333333,315.7633333333333,313.4422222222222,312.7233333333333,312.65777777777777,308.21000000000004,308.29777777777775,308.1844444444444,306.0244444444445,305.8266666666666,302.6388888888889,306.45222222222225,304.1777777777778,305.2444444444444,302.62111111111113,303.2922222222222,307.6544444444445,303.75888888888886,300.7044444444444,300.4866666666666,302.0655555555556,306.8277777777778,308.48555555555555,303.2388888888888,306.79,304.71444444444444,305.91333333333336,306.28666666666663,303.5111111111111,307.1633333333333,310.34888888888895,312.8511111111111,319.8488888888889,310.73555555555555,314.96111111111105,310.2088888888889,305.2655555555556,305.5144444444444,305.3266666666666,314.14000000000004,320.0422222222222,329.8533333333333,330.3566666666667,326.03999999999996,325.43,320.47,315.66,310.97,311.6011111111111,311.75888888888886,316.6244444444444,315.87222222222226,309.93,309.6222222222222,313.54777777777775,313.7655555555555,315.5777777777778,315.87666666666667,311.5388888888889,313.0411111111111,303.09444444444443,304.9011111111111,311.5611111111111,309.8933333333333,306.4822222222222,305.8644444444444,310.07444444444445,309.5911111111111,310.0866666666667,306.40333333333336,300.7522222222222,302.5577777777778,326.2622222222222,323.8833333333333,326.44666666666666,327.05222222222227,325.81333333333333,322.57,322.3444444444445,320.0344444444445,315.82,325.9888888888889,330.04333333333335,306.44444444444446,309.3222222222222,315.25666666666666,320.0733333333334,324.3544444444444,319.5111111111111,320.69444444444446,323.6822222222222,327.1933333333334,331.2955555555556,333.44888888888886,331.33666666666664,329.6955555555556,322.32,321.7011111111111,324.5388888888889,324.28666666666663,325.8833333333334,331.78,330.00444444444446,326.4633333333333,332.56333333333333,333.19625,326.81,325.82222222222225,328.26625,319.3744444444444,315.4788888888889,303.1666666666667,63.42555555555555,303.99666666666667,301.28777777777776,301.20888888888885,308.56888888888886,318.2233333333333,314.41555555555556,317.27888888888884,321.72,331.0355555555555,322.6611111111111,323.8377777777778,333.8111111111111,324.76777777777784,310.24111111111114,303.53444444444443,308.0411111111111,316.88666666666666,315.59888888888895,306.0533333333334,324.0622222222222,325.74375000000003,L9
2024-09-25 21:59:43+00:00,293.50100000000003,296.62600000000003,304.37,310.66499999999996,312.403,316.457,317.16200000000003,313.289,316.929,316.171,317.492,319.97700000000003,315.026,319.059,317.382,320.818,316.67,314.926,312.611,311.661,312.046,307.307,307.409,307.339,305.528,305.53799999999995,301.832,305.60600000000005,303.612,304.857,302.171,302.719,306.919,302.94500000000005,299.945,300.08099999999996,301.573,306.261,307.922,302.715,306.22799999999995,304.22999999999996,305.331,306.11199999999997,303.111,305.925,309.91400000000004,312.302,319.26,310.059,314.224,309.617,305.256,306.47099999999995,304.722,316.433,319.81100000000004,329.08299999999997,329.627,325.49,324.669,319.739,314.92600000000004,310.258,311.01599999999996,311.301,316.044,315.556,309.38199999999995,308.93999999999994,313.988,314.063,315.5777777777778,315.87666666666667,311.5388888888889,313.0411111111111,303.09444444444443,304.9011111111111,311.042,309.17600000000004,305.784,305.067,309.553,308.944,309.477,305.671,300.242,302.115,325.441,323.16099999999994,325.66099999999994,326.23,325.41600000000005,321.78499999999997,321.742,319.28200000000004,315.033,325.396,329.13800000000003,305.605,308.342,314.50699999999995,319.39,323.80499999999995,318.91999999999996,320.197,323.204,326.89700000000005,330.71500000000003,332.66700000000003,330.78999999999996,329.142,321.668,321.225,323.828,323.79499999999996,325.267,330.714,329.139,325.38399999999996,332.065,332.17,325.914,325.05600000000004,327.3322222222222,318.50300000000004,314.517,302.25714285714287,63.077,303.14,300.54699999999997,300.65299999999996,307.793,317.484,313.698,316.36899999999997,321.072,330.19399999999996,321.973,323.028,333.154,323.82700000000006,309.64399999999995,302.929,307.233,315.913,314.796,305.18300000000005,322.97799999999995,324.97333333333336,L8
2024-10-11 21:59:51+00:00,293.44818181818187,296.55454545454546,304.00272727272727,309.4045454545454,312.2245454545455,315.9627272727273,316.49454545454546,312.7572727272727,316.23,315.69818181818187,316.97727272727275,319.6018181818182,314.58,318.5890909090909,316.98,320.4918181818182,316.02909090909094,314.1563636363636,312.18454545454546,310.76272727272726,311.6563636363636,306.5690909090909,306.7572727272727,307.0481818181818,305.07454545454544,305.3209090909091,301.29272727272723,305.08090909090913,303.0672727272727,304.7872727272727,301.9290909090909,302.64363636363635,306.26181818181817,302.24454545454546,299.29181818181814,299.8272727272727,301.3118181818182,305.98818181818183,307.6218181818182,302.38,305.70181818181817,303.5372727272727,304.84272727272725,305.6545454545455,302.7254545454545,305.96272727272725,309.48454545454547,311.69363636363636,319.21363636363634,309.7481818181818,313.76454545454544,309.08363636363634,304.83181818181816,305.9154545454545,303.9236363636364,315.54727272727274,319.1990909090909,328.3781818181818,329.17454545454547,325.0881818181818,324.24727272727273,319.2945454545454,314.42454545454547,309.79,310.6709090909091,311.0463636363636,315.6672727272727,315.3081818181818,308.88363636363636,308.52454545454543,313.2963636363636,313.50272727272727,314.91700000000003,315.173,311.021,312.515,302.489,304.17600000000004,310.27181818181816,308.61,305.1627272727273,304.6454545454545,309.19545454545454,308.50272727272727,309.1718181818182,305.16909090909087,300.06545454545454,302.04090909090905,324.8272727272727,322.6790909090909,325.16181818181815,325.8281818181818,325.14818181818185,321.46818181818185,321.56363636363636,318.8872727272728,314.49363636363637,325.0827272727273,328.8027272727273,305.04,307.9218181818182,313.8954545454545,318.89,323.4681818181818,318.5436363636364,319.83272727272725,322.88545454545454,326.8181818181818,330.3390909090909,332.40090909090907,330.63272727272727,329.25363636363636,321.3963636363636,321.01272727272726,323.26181818181817,323.61999999999995,325.09727272727275,330.1045454545454,328.57545454545453,324.6572727272727,331.99636363636364,331.428,325.7890909090909,325.03727272727275,326.88,317.95000000000005,314.1145454545454,302.0375,63.698181818181816,302.7427272727273,299.96181818181816,300.3081818181818,307.17818181818177,317.0381818181818,313.1890909090909,315.94272727272727,320.6363636363636,329.73454545454547,321.5445454545454,322.19545454545454,332.5681818181818,323.3454545454546,309.32272727272726,302.43,306.8727272727273,315.2854545454545,314.4136363636364,304.79818181818183,322.33272727272725,324.757,L8
2024-11-04 21:59:57+00:00,292.72777777777776,295.51222222222225,303.0877777777778,307.6066666666667,310.74222222222227,314.8644444444444,314.48555555555555,310.2922222222222,313.2488888888889,313.79777777777775,315.72444444444443,318.35555555555555,313.5,317.5566666666667,315.6022222222222,318.4422222222222,314.33222222222224,312.02222222222224,309.9655555555555,308.84888888888895,309.3666666666666,305.13,304.77555555555557,305.6288888888889,303.6277777777778,303.78111111111116,299.6411111111111,302.6477777777778,301.46888888888884,304.0566666666666,300.7077777777778,301.90555555555557,303.5177777777778,300.7611111111111,297.97,298.6244444444444,300.78555555555556,305.36333333333334,306.98333333333335,301.60777777777776,303.5633333333333,301.1588888888889,303.37888888888887,303.65444444444444,301.5755555555555,304.79222222222216,307.8066666666667,310.25111111111113,317.8622222222223,309.41,313.4933333333333,308.6666666666667,305.04,306.02777777777777,303.54999999999995,315.81111111111113,318.2422222222222,327.31333333333333,328.31,324.8588888888889,324.01777777777784,318.4711111111111,313.81888888888886,309.25888888888886,309.9188888888889,310.6922222222222,314.99666666666667,315.16555555555556,308.41444444444437,308.0422222222222,312.3644444444444,312.94888888888886,314.07125,314.10375,310.7975,312.11125,302.42,303.30875000000003,308.41333333333336,307.7144444444445,304.59444444444443,303.9411111111111,308.99444444444447,308.15,308.9877777777778,305.15444444444444,299.8366666666667,302.65000000000003,324.1644444444444,321.8622222222223,324.7277777777778,325.6977777777778,325.2011111111111,321.74888888888887,321.3666666666667,318.8333333333333,313.3811111111111,325.2966666666667,329.93111111111114,304.23333333333335,307.6088888888889,312.4055555555555,319.30555555555554,323.63444444444445,318.73555555555555,320.1488888888889,322.84555555555556,329.3855555555556,330.97875,333.55555555555554,330.88444444444445,333.37000000000006,321.46777777777777,322.30444444444447,324.3555555555556,327.9988888888889,326.87111111111113,334.6044444444444,332.6122222222222,328.69666666666666,335.1111111111111,336.8175,328.47444444444443,328.62,330.2125,320.8277777777778,314.66625,304.59833333333336,62.721111111111114,301.92,299.1011111111111,300.3588888888888,306.7555555555556,316.1433333333333,312.82,315.5722222222222,320.6188888888889,330.19777777777773,320.9344444444444,321.7344444444445,331.8311111111111,325.5855555555556,308.6044444444444,301.17,307.46777777777777,315.24111111111114,313.61777777777775,305.2966666666667,324.7877777777778,329.055,L9
2024-12-06 21:59:59+00:00,294.53799999999995,298.399,305.08799999999997,309.85,312.514,314.8644444444444,316.783,310.2922222222222,316.365,316.856,315.72444444444443,318.35555555555555,316.426,320.985,319.098,320.995,317.136,315.02000000000004,312.68899999999996,311.059,311.062,307.784,308.133,308.586,306.549,305.865,299.6411111111111,305.344,304.336,307.28,300.7077777777778,305.117,306.21,303.86499999999995,297.97,298.6244444444444,300.78555555555556,305.36333333333334,306.98333333333335,301.60777777777776,303.5633333333333,303.64,306.24799999999993,306.38,304.936,307.11199999999997,310.857,310.25111111111113,320.506,309.41,313.4933333333333,308.6666666666667,305.04,306.02777777777777,303.54999999999995,315.81111111111113,318.2422222222222,327.31333333333333,328.31,324.8588888888889,324.01777777777784,318.4711111111111,313.81888888888886,309.25888888888886,309.9188888888889,310.6922222222222,314.99666666666667,315.16555555555556,311.839,311.415,315.289,316.022,316.85555555555555,317.2677777777778,310.7975,312.11125,302.42,303.30875000000003,308.41333333333336,307.7144444444445,307.12600000000003,306.98,308.99444444444447,311.309,308.9877777777778,305.15444444444444,299.8366666666667,302.65000000000003,324.1644444444444,321.8622222222223,324.7277777777778,325.6977777777778,325.2011111111111,321.74888888888887,321.3666666666667,318.8333333333333,313.3811111111111,325.2966666666667,329.93111111111114,304.23333333333335,307.6088888888889,312.4055555555555,319.30555555555554,323.63444444444445,318.73555555555555,320.1488888888889,322.84555555555556,329.3855555555556,330.97875,333.55555555555554,330.88444444444445,333.37000000000006,321.46777777777777,322.30444444444447,324.3555555555556,327.9988888888889,326.87111111111113,334.6044444444444,332.6122222222222,328.69666666666666,335.1111111111111,336.8175,328.47444444444443,328.62,330.2125,320.8277777777778,314.66625,304.59833333333336,65.732,301.92,302.65299999999996,300.3588888888888,306.7555555555556,316.1433333333333,312.82,315.5722222222222,320.6188888888889,330.19777777777773,320.9344444444444,321.7344444444445,331.8311111111111,325.5855555555556,308.6044444444444,304.437,307.46777777777777,315.24111111111114,313.61777777777775,305.2966666666667,324.7877777777778,329.055,L9
2024-12-14 21:59:51+00:00,293.80181818181813,297.6036363636364,303.6472727272727,308.79636363636365,311.6181818181818,313.909,315.5190909090909,309.15,315.2327272727273,315.74363636363637,314.491,317.244,315.31636363636363,319.83454545454543,318.1281818181818,319.8190909090909,315.80545454545455,313.90909090909093,311.28272727272724,309.79636363636365,310.1454545454545,306.6645454545455,307.31545454545454,307.6272727272727,305.4909090909091,304.84909090909093,298.835,303.95909090909095,303.10636363636365,305.78636363636366,299.561,303.8090909090909,304.8972727272727,302.6972727272727,297.006,297.808,299.76300000000003,304.76200000000006,306.323,300.96500000000003,302.58799999999997,302.68636363636364,305.31454545454545,305.0463636363636,304.0290909090909,306.05636363636364,309.9145454545455,309.329,319.4327272727273,308.403,312.74899999999997,307.544,304.216,305.09700000000004,302.771,314.966,317.59000000000003,326.73400000000004,327.46500000000003,324.22,323.348,317.455,312.81600000000003,308.187,308.984,309.563,314.187,314.12800000000004,310.8163636363636,310.1072727272727,313.9381818181818,314.6281818181818,315.23,315.771,309.4111111111111,310.6144444444444,301.0911111111111,301.9411111111111,307.355,306.653,305.95909090909095,305.4836363636364,307.61199999999997,309.7481818181818,307.639,303.908,298.643,301.669,323.267,320.909,323.576,324.66700000000003,324.149,320.553,320.115,317.908,312.219,323.991,327.923,303.132,306.685,311.38199999999995,318.14599999999996,322.33700000000005,317.593,319.34900000000005,321.93899999999996,328.204,329.4777777777778,332.5,329.931,332.069,320.771,321.804,322.85800000000006,326.235,327.113,332.654,331.793,327.76300000000003,333.78999999999996,334.59,326.962,327.154,329.02666666666664,319.504,313.3644444444445,303.9957142857143,66.48181818181818,300.719,301.42545454545456,299.587,305.68,315.12199999999996,311.71000000000004,314.45099999999996,319.47999999999996,328.731,319.793,320.59900000000005,330.457,323.513,307.368,303.2,306.245,313.71,312.41299999999995,304.262,323.34900000000005,327.72,L8
2024-12-22 22:00:02+00:00,293.5758333333333,297.1166666666667,303.29249999999996,308.15333333333336,311.0683333333333,313.36818181818177,315.00333333333333,308.4927272727273,314.56416666666667,314.99583333333334,313.88090909090903,317.14181818181817,314.74083333333334,319.285,317.69,319.2008333333333,315.37333333333333,313.45,310.7341666666667,309.0341666666667,309.5491666666667,306.15000000000003,306.98583333333335,307.08666666666664,305.0458333333333,304.35083333333336,298.6963636363636,303.30083333333334,302.66249999999997,305.2866666666667,299.34363636363634,303.35083333333336,304.38416666666666,302.40749999999997,296.62727272727267,297.6318181818182,299.6990909090909,304.6818181818182,306.5436363636364,300.7509090909091,302.51363636363635,302.5216666666667,304.79749999999996,304.56083333333333,303.62166666666667,305.5416666666667,309.45,309.10818181818183,319.1475,308.36545454545455,312.65999999999997,307.25363636363636,304.06363636363636,304.66818181818184,302.58454545454543,314.63909090909095,317.3081818181818,326.5854545454545,327.21818181818185,324.22545454545457,323.2645454545455,317.21181818181816,312.3809090909091,307.61727272727273,308.6672727272727,309.09363636363634,313.82454545454544,313.8445454545454,310.29749999999996,309.46250000000003,313.1091666666667,313.78,314.3818181818182,315.00636363636363,308.96,310.143,300.151,301.39700000000005,306.8527272727273,306.4554545454546,305.45416666666665,305.1925,307.40727272727275,309.23333333333335,307.1136363636364,303.4063636363636,298.2054545454546,301.41,323.04090909090905,320.5009090909091,323.20727272727277,324.2418181818182,323.8445454545454,320.2090909090909,319.82454545454544,317.53636363636366,311.75272727272727,323.44,327.07454545454544,302.5681818181818,306.3718181818182,311.05636363636364,317.76272727272726,321.9027272727273,317.0536363636364,318.9190909090909,322.1963636363636,328.1190909090909,329.03000000000003,332.0090909090909,329.88454545454545,332.50909090909096,320.4672727272727,322.85818181818183,322.52909090909094,326.4372727272728,327.47636363636366,332.49,330.6381818181818,326.9909090909091,333.78999999999996,333.549,326.44363636363636,326.25272727272727,328.034,318.68,312.339,303.7975,67.22416666666668,300.27272727272725,300.835,299.18454545454546,305.12454545454545,314.60181818181815,311.22818181818184,313.9836363636363,318.84909090909093,328.14454545454544,319.4463636363636,320.13454545454545,330.33,322.3863636363636,306.9236363636364,302.6425,305.81,312.9290909090909,311.8754545454545,303.6336363636364,322.6963636363637,327.59299999999996,L9
2025-01-07 21:59:57+00:00,291.24727272727273,295.3290909090909,301.01454545454544,305.1872727272727,309.3727272727273,311.486,313.3118181818182,306.56,312.77363636363634,313.55636363636364,311.70799999999997,315.384,313.1554545454546,317.68363636363637,316.59000000000003,318.15909090909093,314.1027272727273,311.0781818181818,309.5609090909091,307.6136363636364,308.02272727272725,304.3445454545454,305.70727272727277,305.7290909090909,303.7863636363636,302.44454545454545,296.959,301.52363636363634,300.9372727272727,304.37272727272733,298.286,301.9045454545454,302.68636363636364,300.73727272727274,294.27000000000004,295.89799999999997,297.614,302.78000000000003,305.182,298.51599999999996,300.349,300.69,303.50545454545454,303.63000000000005,302.8872727272728,304.1009090909091,308.0890909090909,307.181,318.26545454545453,307.175,311.12399999999997,304.954,302.786,303.346,300.06399999999996,312.889,315.147,324.477,325.07,322.067,321.512,314.935,310.243,304.949,306.89300000000003,306.856,311.96999999999997,312.40099999999995,309.3581818181818,307.8309090909091,311.5690909090909,312.2909090909091,312.91299999999995,313.409,307.6333333333333,307.7733333333333,297.5855555555556,298.84,304.529,305.023,304.1690909090909,304.1109090909091,305.973,307.8418181818182,305.25100000000003,300.971,296.576,299.698,320.852,318.228,320.803,322.15999999999997,322.603,318.241,317.974,315.40299999999996,309.437,320.92400000000004,323.486,299.99899999999997,304.31899999999996,309.29699999999997,316.069,319.85,314.81100000000004,316.87399999999997,320.837,327.36199999999997,327.49888888888887,330.87800000000004,327.724,331.183,317.93899999999996,321.464,320.332,325.37800000000004,326.189,330.946,328.816,325.525,331.9766666666667,332.62666666666667,325.41111111111115,324.133,325.8533333333333,316.393,310.53666666666663,304.15000000000003,71.15818181818182,298.479,300.0463636363636,297.2,302.00699999999995,312.556,309.23400000000004,311.483,316.51599999999996,326.145,317.42,317.51,328.371,318.77200000000005,304.985,301.24090909090904,303.493,310.169,309.751,301.425,320.57000000000005,326.021,L9
2025-01-23 22:00:02+00:00,291.13545454545454,294.08,299.9654545454545,303.66,308.73545454545456,309.788,312.28090909090906,305.511,311.2990909090909,312.55,310.272,314.23699999999997,312.58363636363634,316.30727272727273,315.72818181818184,316.92636363636365,313.08363636363634,310.26,308.5081818181818,306.5081818181818,306.9218181818182,303.10636363636365,304.7318181818182,304.34,302.77454545454543,301.79545454545456,295.868,299.81545454545454,299.96818181818185,303.12545454545455,297.206,300.72999999999996,301.3254545454546,299.91727272727275,293.312,294.787,296.70099999999996,301.71999999999997,304.188,297.473,299.36,299.7163636363636,302.77272727272725,302.50636363636363,302.13545454545454,303.2781818181818,307.1654545454545,305.874,317.36454545454546,305.437,309.746,303.10900000000004,301.151,301.835,298.168,311.541,313.566,323.077,323.829,320.934,320.395,313.82399999999996,308.861,303.327,305.60299999999995,305.616,310.64799999999997,311.03499999999997,308.0772727272727,306.52181818181816,310.15636363636366,310.9218181818182,311.076,311.8,306.23333333333335,306.1388888888889,295.1722222222222,297.05222222222227,303.23699999999997,303.801,303.18454545454546,302.9790909090909,304.721,306.4381818181818,303.621,299.608,295.4,298.331,319.59499999999997,316.989,319.40299999999996,320.58,321.257,316.622,316.78200000000004,313.964,307.89099999999996,319.199,321.255,298.548,302.687,308.291,314.952,318.341,313.342,315.491,319.922,326.394,326.57666666666665,329.515,326.346,329.271,316.48699999999997,320.412,318.505,324.346,325.0,329.447,326.741,324.529,331.695,327.54999999999995,323.8388888888889,322.879,324.4844444444445,314.463,309.1455555555556,304.6425,72.98636363636363,297.103,299.02909090909094,296.071,300.56499999999994,311.038,307.815,309.66099999999994,314.802,324.494,315.909,315.863,326.76599999999996,316.14099999999996,303.724,300.1318181818182,301.7,307.89099999999996,308.25,298.886,318.979,324.647,L9
2025-03-04 21:59:42+00:00,291.034,293.261,300.44399999999996,307.22799999999995,308.49444444444447,308.2275,311.77666666666664,304.0025,310.9122222222222,312.0811111111111,305.09222222222223,313.24333333333334,312.581,316.04200000000003,315.176,316.761,312.74699999999996,310.25200000000007,308.321,304.246,306.298,302.559,304.67400000000004,304.267,302.48400000000004,301.099,294.91555555555556,298.779,299.36699999999996,302.894,296.4511111111111,300.864,300.645,299.454,292.86777777777775,293.97444444444443,295.4211111111111,301.1311111111111,304.03444444444443,297.26666666666665,298.4455555555556,299.846,302.40700000000004,302.057,301.646,302.76300000000003,307.51800000000003,306.0655555555556,317.968,305.2888888888889,309.4788888888889,302.75111111111113,301.7655555555555,302.67555555555555,299.6822222222222,312.6888888888889,314.15333333333336,323.92777777777775,323.84999999999997,321.15444444444444,320.23777777777775,313.40222222222224,308.36333333333334,302.4811111111111,305.2855555555555,305.02555555555557,309.8488888888889,309.9944444444444,306.84000000000003,305.302,308.54,309.69199999999995,310.09777777777776,311.35,305.68375,305.54,293.88,296.56625,301.9111111111111,302.65333333333336,301.96500000000003,302.99699999999996,303.6333333333333,305.921,302.70444444444445,298.59666666666664,295.1433333333333,297.71333333333337,318.9611111111111,316.3611111111111,318.70666666666665,319.87111111111113,320.22,316.05111111111114,315.95222222222225,313.4111111111111,306.9888888888888,318.6388888888889,319.5466666666667,298.1955555555556,301.75111111111113,307.1188888888889,313.5122222222222,317.12111111111113,312.59777777777776,314.87333333333333,319.60999999999996,326.09555555555556,324.7675,327.49444444444447,326.0566666666667,328.89000000000004,315.66111111111115,319.74555555555554,317.2166666666667,324.08000000000004,324.49111111111114,329.30333333333334,325.7611111111111,324.6188888888889,329.80428571428575,326.29999999999995,323.175,322.41375,324.36,314.05,305.09000000000003,302.79875,76.398,296.53333333333336,298.397,295.47111111111116,299.68,310.1477777777778,307.2311111111111,308.26,313.8,322.6111111111111,314.90333333333336,314.6111111111111,325.19888888888886,313.78222222222223,303.5444444444444,300.201,300.6433333333333,306.6355555555556,308.8388888888889,299.54555555555555,317.6744444444445,323.7322222222222,L8
2025-03-28 21:59:42+00:00,291.9088888888889,295.06333333333333,302.0911111111111,309.81222222222226,310.65125,309.65857142857146,313.16625,305.93,312.9175,313.7475,305.5175,314.73375000000004,314.1244444444444,317.54999999999995,316.49111111111114,317.38222222222225,313.4077777777777,311.91333333333336,309.39000000000004,305.31444444444446,307.0633333333333,303.3233333333333,306.1766666666667,305.28555555555556,303.94,302.1311111111111,296.23625000000004,299.3644444444445,299.90222222222224,303.39888888888885,296.96375,302.09777777777776,301.6077777777778,301.09333333333336,294.2675,295.22875000000005,295.92875,301.8075,305.1975,297.89875,299.015,301.71000000000004,303.3611111111111,302.91,302.4222222222222,304.02,308.84222222222223,307.41499999999996,318.90777777777777,306.2425,310.88625,303.81374999999997,302.93875,302.45625,302.1225,311.1575,315.67,326.32875,325.0125,322.49125,321.02,314.28625,308.46000000000004,302.3175,305.305,304.70000000000005,309.55125,309.35,307.39000000000004,305.4266666666666,307.2633333333333,308.59000000000003,309.4166666666667,311.24555555555554,305.37125000000003,305.25749999999994,293.43125,297.07375,301.95625,302.81375,302.6477777777778,303.75444444444446,303.595,305.8277777777778,302.02125,298.16375,294.28875,297.49249999999995,318.84250000000003,316.34875,318.66375,319.82624999999996,319.78875,315.9275,315.80625000000003,313.08750000000003,307.53625,317.87875,317.97125,298.055,301.55,306.71750000000003,312.6925,316.4875,312.27125,314.47875,319.68375,325.77,324.00857142857143,327.01375,325.85375000000005,328.83125,315.26375,319.935,317.09625,324.57875,324.94875,325.06625,321.9525,321.88125,329.6016666666667,326.16875,323.6271428571429,323.28000000000003,324.92125000000004,314.9385714285714,304.7914285714286,303.96875,78.36333333333334,296.62875,298.9288888888889,295.15500000000003,299.28499999999997,310.15500000000003,307.09749999999997,308.49125,313.58375,321.71500000000003,314.89375,314.58,324.9475,311.75749999999994,303.63500000000005,301.00666666666666,300.1175,306.0625,308.76625,299.865,318.3125,324.17625,L9
