dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2004-02-19 22:05:07.713000,L5,,,,237.61,244.49,244.45,233.37,240.32,237.74,222.12,246.74,241.22,235.72,241.32,246.92,248.11,252.49,242.02,254.90,241.63,237.27,244.79,244.04,245.46,240.25,232.31,229.64,238.07,249.39,246.87,243.25,235.49,248.23,249.46,234.79,238.56,244.97,241.20,248.32,247.80,257.94,269.90,271.32,265.34,271.40,274.49,274.89,274.64,256.09,269.09,258.51,256.99,254.71,254.30,258.91,270.06,276.91,276.33,271.03,267.68,272.03,273.63,266.67,264.51,269.07,262.97,261.26,271.77,275.33,285.02,293.30,303.53,316.03,318.08,320.49,318.39,302.27,251.23,168.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.72,243.27,255.03,260.15,264.54,272.23,282.00,290.63,280.69,282.13,280.56,272.09,268.50,260.05,265.74,266.38,243.10,240.29,251.77,254.10,267.29,264.11,263.57,257.12,256.35,262.29,260.83,256.42,279.16
2004-05-18 22:00:38.480000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.60,221.44,227.60,225.72,231.41,226.26,229.18,,231.22,227.25,233.37,241.06,245.50,256.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.28,226.29,225.02,215.22,,,,,,,,,,,,,,,,,,,,,
2004-08-22 22:03:12.259000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.51,202.51,205.10,216.82,216.27,220.09,218.85,224.81,231.34,219.44,218.55,221.89,214.61,214.60,,,218.69,217.00,219.71,233.12,216.52,228.97,223.68,224.46,220.35,228.17,228.60,229.76,198.67,220.78,220.12,228.98,236.89,245.59,248.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.40,220.56,236.24,226.27,215.62,,,,,,,,,,,,,,,,,,,,
2004-09-30 22:10:21.832000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.17,198.90,211.75,215.37,222.35,215.93,224.88,223.68,224.66,234.76,228.32,234.04,224.99,222.72,214.56,,200.35,221.51,227.78,230.81,232.30,236.11,234.74,228.40,230.91,232.10,237.56,238.97,231.98,226.32,229.48,226.05,232.58,241.37,245.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.59,210.07,203.20,218.81,232.39,238.56,242.03,237.90,242.32,253.48,242.48,227.33,231.06,249.17,240.05,223.49,216.15,226.03,230.68,234.81,227.13,217.96,217.33,213.13,217.43,,,
2004-10-09 22:04:22.371000,L5,,,,,,,,,,,,173.92,173.61,183.02,201.41,209.42,171.10,185.89,204.64,,,,,,,,,,,,,,,,,,,,207.28,220.60,228.79,223.10,231.46,227.65,229.34,235.60,223.90,220.28,215.33,212.17,207.55,,202.31,227.54,229.85,231.42,238.68,235.04,229.36,226.34,221.17,212.75,220.33,225.41,220.07,,213.49,226.10,235.01,203.05,244.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.72,191.42,221.05,229.58,237.39,243.91,239.89,249.08,245.99,233.67,193.19,224.13,242.76,230.04,215.48,211.76,231.09,235.31,232.87,215.59,,,,,,,
2004-11-26 22:05:17.306000,L5,206.78,231.48,236.15,256.85,265.68,272.20,260.69,259.49,256.86,251.81,262.14,264.57,252.10,247.14,260.27,261.51,251.53,257.47,260.94,257.92,266.37,260.94,250.31,261.68,255.58,253.85,258.29,253.28,254.19,264.27,270.93,257.36,263.78,253.75,263.79,260.59,249.97,253.73,252.00,253.11,259.64,259.43,270.41,277.10,285.40,286.50,289.14,295.64,281.72,269.84,265.27,256.53,260.93,264.64,263.81,261.45,273.38,282.63,281.67,284.60,293.30,291.36,289.85,281.73,271.98,266.11,273.63,266.11,279.18,282.12,297.40,307.30,323.29,323.97,328.62,337.90,326.50,303.82,276.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.71,255.50,262.53,275.92,278.46,291.83,291.57,317.51,301.76,301.33,298.99,297.79,294.27,287.83,279.32,267.79,260.05,246.19,262.51,272.91,267.58,271.38,282.49,276.44,271.12,284.79,281.04,287.48,290.82
2005-02-14 22:06:33.160000,L5,,,,,213.91,224.85,216.46,227.62,219.38,,176.11,224.36,197.86,201.21,215.94,212.82,162.47,177.70,195.11,202.30,204.34,210.90,212.61,,,,,,,,,,,,,,,,,,,,,,,261.86,258.62,242.31,182.02,,251.97,259.47,266.57,267.74,270.60,270.39,274.10,277.77,255.91,253.59,254.46,262.41,260.86,263.43,268.05,278.35,279.21,276.09,285.18,289.68,298.08,298.92,289.26,302.18,298.68,299.03,284.29,234.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.17,203.91,229.99,249.11,258.45,284.55,266.78,262.66,264.98,254.15,252.22,251.87,236.26,227.94,228.68,209.61,224.59,232.18,,,,,,,,,
2005-02-21 22:12:51.062000,L5,,,,,,,,,,,,,,,217.69,215.56,229.92,229.69,239.09,237.83,243.06,244.29,246.96,251.84,248.39,244.99,243.60,242.37,239.08,229.39,225.06,,,,,,,,,210.74,234.58,235.91,244.04,250.11,248.95,262.24,262.39,264.37,260.68,248.77,247.54,240.83,241.50,240.46,242.84,247.23,246.17,246.28,242.96,244.70,245.10,252.08,249.67,247.90,228.38,248.22,244.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.43,280.18,276.18,275.52,279.03,269.55,266.55,266.67,271.91,260.96,246.95,229.35,237.12,246.56,257.24,248.16,233.17,230.07,225.37,214.96,225.58,249.01,259.40
2005-04-10 22:13:16.111000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.78,212.51,217.78,221.93,223.78,228.02,230.35,229.19,229.79,239.05,236.70,238.01,230.87,227.42,224.95,,216.92,231.20,228.04,234.73,236.89,235.22,232.06,228.58,228.38,235.79,242.76,241.08,241.44,238.23,242.04,242.26,247.41,256.67,260.31,250.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.11,227.12,214.31,230.23,238.51,242.54,247.41,228.34,245.58,248.66,235.22,,,241.29,245.86,224.07,217.36,182.89,229.30,229.04,,,,,,,,
2005-08-09 22:07:58.986000,L5,,,,,,,,,,,,,165.07,178.42,197.82,200.29,183.98,187.77,192.36,,,,,,,,,,,,,,,,,,,210.47,221.11,218.96,228.68,229.05,224.41,225.09,225.58,234.98,228.05,228.29,222.48,226.78,232.36,,220.89,227.71,229.55,238.08,234.97,227.91,234.87,226.05,228.62,225.40,231.64,245.32,237.43,231.56,240.15,237.36,244.43,250.17,250.57,254.78,,276.10,277.05,267.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.25,243.31,242.14,247.70,237.19,234.66,243.35,234.40,171.85,227.32,238.74,248.49,229.45,219.23,234.78,242.51,237.68,227.22,218.00,208.98,199.36,,,,
2005-09-10 22:08:07.620000,L5,,,,,,,,,,,,,,,,,170.52,195.42,211.61,209.22,212.04,216.46,214.97,218.59,,,,,,,,,,,,198.62,208.68,207.38,211.10,208.67,218.28,212.48,218.32,219.20,223.09,236.17,234.74,236.28,230.67,225.99,224.93,214.32,212.84,217.89,217.69,226.68,230.04,230.11,224.43,224.30,228.67,222.45,230.68,227.70,228.21,,217.68,213.45,223.06,232.75,238.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.56,189.65,203.39,217.69,226.42,231.87,223.90,232.17,247.30,246.27,219.84,221.73,239.97,242.34,224.87,206.21,215.27,225.24,212.11,212.60,207.62,206.37,203.58,,,,
2005-11-13 22:08:20.468000,L5,,,,,243.22,261.38,269.43,263.82,268.03,258.18,268.14,266.51,269.86,254.43,261.58,254.74,253.57,253.12,251.87,255.74,252.52,261.73,256.65,261.78,263.76,260.63,257.84,262.59,258.27,268.72,259.07,259.22,247.11,249.90,244.08,247.08,254.57,254.11,247.89,264.98,268.09,277.68,277.34,279.10,279.37,283.83,277.39,277.29,277.07,277.66,270.23,264.58,270.23,276.82,276.55,281.67,284.29,284.39,284.06,282.81,279.55,288.61,286.87,290.22,283.98,277.02,279.31,286.16,299.80,304.77,315.75,325.26,331.00,323.29,309.86,279.50,209.24,198.18,169.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.68,261.63,272.55,280.10,294.22,291.78,301.21,314.10,299.46,299.86,291.65,283.04,281.41,272.25,285.23,271.32,272.05,263.06,266.95,280.63,280.19,282.16,273.95,276.71,273.93,263.67,269.90,266.86,292.66
2006-01-23 22:16:11.550000,L5,,,,,,242.17,249.77,252.76,256.09,241.59,257.45,262.29,245.42,245.58,252.90,250.61,250.74,246.75,253.41,255.49,248.30,254.78,254.87,257.30,257.87,249.02,251.65,253.10,252.86,260.43,257.31,252.36,255.84,248.26,241.13,243.64,249.76,250.68,249.15,255.62,255.75,262.31,268.94,272.02,274.94,283.61,282.75,283.41,269.06,268.14,266.46,262.03,265.81,263.34,266.85,271.99,272.52,282.14,276.98,275.47,278.73,283.57,277.71,275.20,277.53,275.21,267.94,273.19,281.48,294.07,305.73,308.69,318.88,320.33,301.29,207.48,194.84,176.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.46,240.93,256.12,261.55,268.36,275.60,284.99,292.93,286.96,285.38,285.73,276.97,272.98,265.80,274.24,268.10,252.49,251.02,251.52,260.27,266.11,266.42,263.00,255.73,254.99,257.73,263.11,262.48,276.65
2006-02-01 22:10:13.684000,L5,307.82,301.86,308.97,332.96,266.47,297.57,301.91,315.48,321.13,323.82,316.17,319.39,310.21,327.62,307.91,303.30,293.33,306.88,297.15,308.12,302.30,310.69,308.18,315.95,316.21,330.52,330.30,341.69,331.19,302.39,313.64,332.68,299.50,333.85,328.29,312.34,313.84,311.40,334.16,319.64,343.73,342.90,340.70,356.89,366.84,335.13,337.24,332.18,312.61,306.36,317.12,327.76,328.66,313.66,315.74,330.88,343.64,338.72,331.09,332.46,353.08,334.38,360.22,340.62,359.30,472.00,514.37,520.00,348.76,476.78,495.36,417.69,410.70,403.11,406.71,396.13,372.20,359.57,342.70,286.24,233.01,194.79,168.96,269.63,245.56,249.31,242.67,235.45,239.88,255.90,245.36,245.43,229.20,223.73,232.04,224.10,224.48,225.46,232.54,237.22,246.77,255.02,256.07,272.53,273.48,303.92,322.13,315.05,313.20,316.97,330.96,330.72,339.27,346.62,346.66,356.76,368.11,362.74,365.24,336.78,324.95,327.69,323.70,305.31,296.32,314.62,323.26,326.04,333.73,317.34,303.57,312.25,309.09,326.03,312.19,328.83,321.84
2006-02-08 22:16:33.840000,L5,,,,,,254.87,256.37,260.67,266.26,257.56,264.57,263.11,249.83,248.52,248.02,245.42,242.83,246.62,248.02,249.97,251.17,257.70,258.11,260.56,260.41,251.15,254.30,250.47,245.88,258.90,250.80,251.47,251.02,249.94,247.54,255.87,260.45,258.99,260.80,264.01,268.66,267.47,271.04,272.50,282.59,277.23,284.27,281.71,277.65,276.21,276.57,271.24,266.98,268.88,272.10,270.09,271.36,274.92,280.31,281.43,283.44,292.09,286.56,290.54,287.08,286.47,280.15,281.23,286.96,298.91,313.49,323.58,326.59,328.00,301.39,209.61,196.99,186.58,165.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.34,260.91,269.81,278.48,282.66,288.17,293.11,303.94,289.81,296.65,302.68,288.05,277.94,271.42,280.49,276.66,259.29,254.58,261.01,263.12,271.42,268.75,274.56,270.22,264.62,270.37,280.05,266.48,293.42
2006-02-17 22:10:34.688000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.12,218.11,217.89,220.21,221.17,226.57,235.26,228.06,235.96,231.25,220.26,217.98,,,,,,,,,,,226.17,234.08,234.56,238.61,231.55,238.62,235.74,240.35,254.56,257.77,251.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.68,221.88,224.67,228.05,237.21,241.83,249.38,241.63,248.09,247.26,240.00,231.98,243.36,248.38,250.56,229.94,226.97,232.80,235.78,230.05,225.06,,,,,,,
2006-03-12 22:17:13.956000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.06,198.35,215.17,213.88,224.88,224.52,231.61,228.01,228.40,233.91,230.00,234.07,223.73,218.15,216.27,,217.80,165.03,232.42,237.95,240.08,236.43,225.93,228.00,226.39,232.25,236.30,238.01,229.00,239.23,242.66,239.46,244.63,256.24,261.14,264.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.45,225.28,232.95,235.58,247.36,251.29,256.49,247.44,252.00,249.89,244.08,227.09,234.40,250.52,246.92,229.77,224.58,237.47,240.99,242.82,237.36,231.54,219.06,213.83,195.87,179.88,231.46,254.86
2006-04-13 22:17:50.097000,L5,,,,,,,,,,,192.32,233.28,216.16,212.00,213.36,212.12,196.00,205.47,193.86,,,,,,,,,,,170.81,214.03,210.68,224.94,213.35,205.61,210.57,221.12,229.64,230.54,227.90,234.10,235.26,238.84,240.24,,,,,,,,,211.53,237.44,242.73,238.93,248.37,243.38,,,227.54,235.80,248.25,254.26,254.24,252.11,221.44,214.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-27 22:13:10.785000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.67,211.16,214.86,214.84,223.71,222.51,216.45,228.98,216.38,223.30,215.15,164.95,,,,224.21,226.73,228.12,236.18,206.02,226.12,225.04,219.45,218.44,226.71,226.02,182.70,,227.67,230.00,236.16,242.55,250.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.70,231.07,222.92,242.55,,,,,,,,,,,,,,,,,,,,,
2006-10-22 22:20:22.725000,L5,253.53,278.19,286.22,278.08,288.54,,,,286.40,275.82,297.18,311.63,288.22,301.90,285.34,303.46,335.72,326.59,332.04,306.25,289.82,305.32,325.02,308.05,400.50,346.49,360.23,426.00,278.24,316.52,325.30,334.76,335.04,335.87,391.71,426.89,308.56,337.49,298.14,337.38,311.10,316.34,311.55,298.39,312.89,315.77,360.45,329.57,327.19,317.39,338.25,356.43,296.35,322.14,307.27,298.72,305.58,293.72,305.21,312.87,324.63,313.17,347.09,347.59,316.30,313.30,291.10,336.11,300.05,330.74,366.58,378.79,369.81,386.50,284.60,284.52,282.54,318.29,230.76,,,,,,164.42,176.40,233.93,239.24,268.45,268.89,251.89,238.70,211.11,207.97,210.35,204.22,219.23,202.21,208.13,191.98,224.76,256.92,260.72,284.20,298.62,311.28,311.37,327.95,322.45,337.61,342.68,347.36,351.08,332.67,358.04,369.59,343.24,336.82,340.71,333.14,331.73,324.33,334.89,298.64,292.04,310.51,295.80,297.37,289.27,324.95,322.28,308.44,305.87,324.05,325.12,336.88,344.46
2006-10-31 22:14:17.081000,L5,,,,,,,,,254.40,256.14,264.99,254.35,242.98,239.76,245.65,244.02,244.66,244.40,254.12,255.52,254.73,258.35,266.02,269.55,266.40,260.45,254.00,251.88,250.06,256.24,253.79,248.08,255.08,256.46,254.30,256.31,256.58,267.69,264.14,267.04,263.57,265.96,269.37,269.76,274.57,279.14,281.18,283.81,282.40,276.65,272.40,272.18,274.12,273.56,271.17,266.51,272.07,273.12,274.90,275.69,274.21,286.56,285.57,290.62,284.27,286.27,281.03,280.52,279.20,286.56,292.42,243.61,218.65,180.00,195.70,194.10,185.96,167.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.93,245.02,260.37,265.94,264.57,274.34,281.24,284.16,285.05,277.88,283.80,283.99,283.54,275.80,290.14,283.03,270.85,259.35,266.82,268.35,271.29,264.72,262.43,253.37,252.62,262.66,272.38,271.10,298.94
2006-12-09 22:20:48.644000,L5,,,,,,,,,,255.08,276.38,255.50,242.94,236.42,245.40,243.56,242.44,235.98,248.28,260.87,265.63,268.83,267.47,274.27,269.02,271.19,254.21,251.58,248.36,251.66,257.72,244.27,251.39,251.89,256.19,253.34,260.35,263.38,264.85,269.14,277.50,263.23,262.15,266.21,268.28,274.50,279.16,275.72,284.73,281.41,277.69,275.82,276.41,278.73,278.64,281.78,264.26,269.85,264.14,269.88,266.51,276.11,281.18,293.67,294.97,290.14,290.20,287.35,296.58,307.74,293.07,220.41,215.14,178.90,191.26,186.85,178.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.60,242.91,274.29,274.57,284.79,289.20,295.78,303.29,299.30,279.02,277.41,273.77,273.53,272.42,274.52,270.83,271.09,266.19,269.71,278.62,278.14,278.34,272.79,266.91,253.12,256.77,267.83,266.90,286.32
2007-01-26 22:21:06.903000,L5,,,,,,,,,,250.61,266.15,267.56,253.00,248.90,248.35,239.62,237.76,234.65,239.54,240.71,237.52,248.88,263.01,268.70,262.14,259.92,256.38,258.03,259.30,248.31,247.91,238.71,242.70,236.82,235.95,234.57,253.36,259.59,258.48,261.45,269.13,268.56,276.50,262.31,261.97,272.32,267.72,270.69,268.72,264.83,266.40,263.07,266.06,267.70,268.77,272.79,277.82,262.34,263.42,265.06,267.78,269.62,269.83,274.30,285.72,283.23,285.53,280.01,288.35,299.50,301.32,210.12,207.43,174.23,184.65,179.07,170.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.73,254.63,264.82,269.89,278.52,286.07,290.17,293.90,273.98,270.73,273.66,268.08,259.49,264.71,271.56,274.79,265.17,256.81,264.81,271.82,276.85,274.97,257.72,244.65,242.20,250.95,256.60,259.18,277.84
2007-02-04 22:14:57.320000,L5,,,,,,,,,,253.68,270.01,268.39,252.40,234.34,243.79,240.86,242.26,236.92,244.23,246.18,257.46,260.51,262.51,266.84,266.74,263.26,260.02,247.88,248.13,256.42,251.51,244.82,244.26,246.05,253.33,259.06,259.16,265.45,266.40,266.92,269.07,260.00,264.92,268.24,273.97,275.77,276.77,276.49,284.13,284.44,271.51,275.11,271.18,275.95,274.78,263.84,267.42,271.92,274.55,269.73,273.98,277.66,289.08,290.90,289.00,290.72,289.02,284.73,289.19,287.94,294.69,255.82,222.89,182.06,196.05,190.52,185.80,172.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.39,249.76,265.33,268.12,278.23,283.10,281.03,283.66,281.26,276.60,276.89,269.84,269.86,280.24,286.33,281.86,265.67,266.53,269.10,275.22,267.03,262.65,258.32,251.49,244.67,251.94,257.58,281.48,296.29
2007-02-11 22:21:08.430000,L5,,,,,,,,,,,164.91,216.64,196.85,192.95,216.72,209.62,207.28,196.08,218.94,217.03,216.24,213.37,214.77,210.80,,,,,,,,,,,,,210.58,212.19,218.86,220.37,228.97,226.37,238.77,240.38,242.05,249.77,242.18,244.72,243.54,232.48,170.70,207.21,218.33,226.27,230.24,233.77,245.38,248.31,246.24,247.46,245.67,253.25,251.06,244.77,243.85,244.90,247.23,243.31,248.74,256.01,270.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.41,219.88,238.05,238.22,255.34,252.81,252.83,251.79,248.37,239.40,242.45,248.72,240.70,225.34,221.83,226.87,236.25,,231.01,228.79,223.54,223.43,,,,
2007-09-07 22:19:19.580000,L5,,,,,,,,,,,164.18,188.27,176.12,188.30,195.84,195.03,187.06,187.59,203.89,192.23,204.72,208.86,216.74,229.06,,,,,,,,,,,,190.74,203.68,211.38,215.48,212.89,223.82,226.73,228.02,224.48,228.05,232.84,225.91,224.68,222.47,213.85,215.98,216.65,221.24,228.58,230.21,235.66,238.93,231.38,231.78,226.77,226.16,225.48,228.00,226.78,228.92,231.45,229.52,228.46,238.06,203.21,247.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.76,202.50,218.23,232.60,238.59,248.10,208.97,240.19,248.08,231.91,218.21,224.33,231.43,241.33,235.08,215.04,231.54,230.07,,,,,,,,,
2007-10-02 22:12:54.699000,L5,,,,,,,,,,,204.87,239.07,246.73,246.08,263.24,264.23,254.82,256.74,260.12,266.03,271.66,259.47,262.20,269.02,268.61,260.19,263.74,259.72,267.24,270.40,270.01,263.81,267.31,267.08,263.83,256.52,257.74,269.12,262.20,260.15,267.23,267.04,281.67,283.24,290.92,293.06,293.05,299.19,291.07,278.11,272.69,275.31,272.09,276.08,277.45,285.23,288.96,297.08,290.49,293.94,290.17,293.03,298.16,290.18,283.60,280.85,278.00,277.75,281.63,292.47,310.47,282.14,231.61,204.87,210.39,208.81,197.03,166.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.23,240.38,258.17,267.61,270.06,276.73,291.09,302.49,298.57,291.48,293.88,293.09,283.82,283.83,276.73,273.99,267.80,257.48,264.04,272.46,274.45,293.23,279.14,268.63,267.95,273.44,279.01,274.57,282.31
2008-12-23 22:04:28.225000,L5,,,,,,,,,,,,,,,,,,171.98,201.34,199.70,199.52,213.34,221.23,222.46,222.64,217.06,224.63,209.08,209.09,211.10,214.00,190.54,208.39,205.93,,,221.55,220.48,224.67,226.50,234.96,233.22,234.53,227.83,230.16,236.39,236.75,237.95,234.61,228.30,234.25,230.93,233.98,235.10,235.68,241.55,239.31,232.21,231.14,227.82,230.29,229.78,230.62,232.64,244.50,238.56,248.75,244.82,255.37,260.39,255.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.27,206.53,214.76,228.69,241.86,245.17,243.87,233.54,242.75,240.24,236.21,225.06,228.09,253.78,243.42,231.05,226.98,232.56,239.40,231.97,217.76,200.15,204.15,195.83,,,,
2010-01-27 22:10:50.221000,L5,,,,,,,,,,,182.63,185.48,191.72,204.59,215.84,235.06,240.62,228.90,242.39,241.89,242.81,243.99,247.48,256.55,258.44,255.57,255.87,253.64,252.78,256.23,258.92,239.84,245.80,246.04,240.09,241.51,246.04,250.54,253.84,258.00,260.84,263.59,263.61,268.64,271.06,274.95,277.57,274.56,274.39,270.91,261.50,263.72,270.37,268.33,267.61,268.94,271.63,271.32,272.56,266.70,267.62,273.02,272.13,276.06,271.53,274.58,279.34,275.14,280.34,287.93,295.19,262.92,237.02,195.93,191.75,193.28,180.61,167.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.87,232.28,245.28,256.94,267.82,278.37,282.76,279.81,276.05,275.18,271.22,263.75,266.44,275.96,270.71,258.04,249.22,262.13,268.14,267.70,260.42,261.27,254.11,250.66,254.78,262.25,261.38,286.56
2010-12-13 22:09:49.260000,L5,,,,,,,,,,,,,,,171.11,187.14,184.76,186.66,203.92,199.59,209.67,213.02,223.04,223.05,223.22,217.29,220.56,210.33,215.07,224.28,224.07,200.63,215.15,215.24,209.35,198.14,217.58,221.46,221.69,223.09,229.67,231.25,231.00,232.75,233.03,243.75,,225.87,240.47,234.38,231.66,230.10,228.12,238.87,234.33,242.39,240.15,236.36,230.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.86,202.43,214.31,233.17,199.43,235.70,186.26,,,,,,233.85,239.22,222.74,222.37,228.09,237.67,,226.05,214.23,219.87,196.19,166.50,,,
2011-01-21 22:16:06.266000,L5,,,,,,,,,,,181.80,184.34,193.05,201.86,197.71,218.36,220.94,221.93,229.12,231.33,228.99,250.78,256.13,258.56,257.07,257.39,258.23,255.26,244.89,243.70,241.82,235.60,241.29,238.06,236.67,243.47,252.29,252.71,254.65,256.94,262.32,264.55,258.91,254.74,259.86,264.36,264.74,265.29,259.98,268.60,262.91,261.97,265.05,264.97,268.09,270.05,262.79,257.70,261.34,258.56,260.20,260.02,263.61,277.45,276.72,272.95,276.11,272.99,281.39,287.53,281.55,252.99,220.27,202.89,189.97,192.60,176.72,168.47,165.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.34,229.56,243.26,255.42,267.84,273.08,264.25,258.74,268.10,266.98,257.95,250.41,257.03,278.53,270.29,253.32,252.42,257.64,267.83,265.89,250.55,244.87,233.68,237.34,243.19,250.65,253.44,285.96
2011-02-15 22:09:58.365000,L5,294.22,299.14,315.42,308.34,310.43,291.05,317.20,325.73,334.29,325.70,336.25,324.27,327.76,320.52,333.79,302.03,303.80,286.83,301.08,291.28,297.82,308.05,334.96,320.96,331.30,323.95,339.96,312.10,305.31,327.71,324.87,334.98,327.62,281.85,278.48,285.02,292.82,306.19,296.19,314.42,312.78,320.61,333.42,342.74,363.79,367.64,321.53,336.55,319.58,332.62,334.24,319.85,314.12,317.47,308.77,334.19,314.88,294.28,355.10,352.79,306.66,316.00,328.13,314.29,322.66,324.59,314.78,317.92,340.51,363.47,401.73,411.82,357.98,362.47,356.04,356.16,338.31,349.80,327.29,261.34,,293.33,339.38,304.34,259.11,242.81,240.95,239.84,278.49,280.66,289.54,263.02,224.93,184.42,,285.93,281.63,282.17,275.86,268.90,267.74,258.43,263.11,267.93,275.92,295.34,306.01,299.54,285.38,306.51,349.50,353.22,352.92,317.50,315.58,327.48,307.63,302.54,292.01,310.44,288.76,312.09,314.95,307.25,287.13,306.63,301.99,303.80,307.44,304.25,296.63,291.35,284.59,291.34,299.64,282.59,312.29
