dates,satname,nzd0521-0000,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0001,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0025,nzd0521-0040,nzd0521-0088,nzd0521-0002,nzd0521-0024
2022-07-31 22:20:51.284000,L9,,342.87,,307.49,353.56,357.17,360.58,360.27,,,,,,,,,,,314.76,281.97,319.51,316.87,302.81,313.19,309.46,313.94,311.10,310.89,303.73,294.72,295.22,301.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.79,258.91,246.27,228.34,,351.74,285.82,335.86,340.31,354.60,359.22,361.42,,307.65,,305.37,,,
2022-08-08 22:21:16.880000,L8,,,,,,,,,,,368.61,361.11,366.33,358.77,344.99,337.19,334.02,321.99,347.23,355.16,349.62,344.21,332.92,340.54,338.69,337.33,338.35,335.25,327.31,317.92,323.02,323.38,324.07,320.24,325.31,322.73,316.89,305.71,276.06,311.27,309.01,294.02,306.88,305.40,300.43,296.94,304.48,,,,349.68,352.14,345.81,346.75,367.38,372.64,370.58,367.70,369.50,367.34,346.28,334.75,330.12,,,,,,,,,,314.87,,,,,,,,329.82,,,,,,361.84,372.93,352.03,355.33,362.88,376.65,,,,,,340.29,355.36,,
2022-08-09 22:14:46.212000,L9,,363.67,,,,,,,,,361.24,355.59,360.49,353.72,339.11,330.53,329.97,317.22,339.45,349.48,342.63,337.19,328.71,335.63,332.85,329.75,332.12,328.41,320.70,311.87,318.43,318.75,317.33,311.13,316.41,318.82,311.57,299.99,268.22,322.54,305.97,285.61,302.09,298.44,295.49,293.51,293.73,,,,343.66,345.66,339.42,338.91,359.09,366.33,365.42,362.23,362.88,359.32,339.78,332.01,323.33,,,,,,,354.09,341.93,334.10,,,,,,,,,321.08,,,,,,369.78,365.75,347.96,349.61,355.73,370.75,375.03,,,,,332.89,349.59,,
2022-08-24 22:21:19.767000,L8,,366.82,287.55,,,,,,,,363.34,361.26,364.78,357.01,343.42,335.08,333.28,320.27,343.58,353.77,347.85,342.08,331.78,340.98,338.59,337.94,336.53,336.10,323.93,320.93,325.82,324.32,326.34,323.24,328.05,327.19,316.99,301.65,285.29,319.19,321.85,298.51,301.98,301.20,298.99,296.21,303.58,,,,349.13,351.69,349.93,346.68,367.40,373.85,371.20,367.24,367.38,363.95,346.32,334.87,330.58,,,,,,,,,,308.06,,,,,,,,327.26,,,,,,366.03,372.39,350.17,354.61,362.72,374.90,378.12,,,,,334.19,357.14,,
2022-08-25 22:14:50.743000,L9,,364.24,,,,,,,,,360.52,355.17,361.52,355.04,340.95,332.85,330.58,316.99,341.30,350.80,343.75,338.62,329.18,336.84,334.54,332.55,332.27,329.51,322.11,313.56,320.08,320.00,318.06,314.05,317.37,319.88,311.15,299.71,270.82,308.81,307.07,291.20,301.31,298.98,296.58,292.67,293.58,,,,345.86,346.62,342.16,342.43,361.68,369.69,366.70,364.15,365.02,359.77,343.25,332.65,327.67,,,,,,,,,,,,,,,,,,321.24,,,,,,368.87,370.35,348.86,352.92,359.06,371.56,375.43,,,,,330.44,351.04,,
2022-09-09 22:21:23.307000,L8,,365.07,289.42,,,,,,331.97,351.52,331.64,355.31,362.43,355.59,341.99,332.96,330.63,309.88,343.29,351.57,345.80,341.69,329.65,342.38,339.22,337.27,337.22,330.14,318.59,311.45,321.60,321.93,321.67,316.30,318.05,320.36,314.31,301.92,272.90,311.10,307.34,295.33,301.36,299.88,297.52,295.01,301.84,,,,345.10,347.48,340.80,345.78,366.23,370.57,366.34,363.49,364.80,359.72,343.66,333.19,327.62,,,,,,,357.28,344.88,335.09,,,,,,,,,320.88,,,,,,367.09,373.70,351.41,353.60,357.98,372.46,376.28,,,,322.13,332.68,352.47,,
2022-09-10 22:14:51.402000,L9,,363.62,265.98,,,,,,,,356.23,353.33,361.04,354.50,338.84,331.53,331.83,318.05,342.16,349.82,342.40,337.10,327.19,337.20,335.25,332.52,332.38,330.20,321.93,312.97,317.68,320.05,318.96,311.42,317.04,317.86,309.44,299.71,267.70,309.63,304.51,290.95,300.43,299.77,295.50,292.99,299.40,,,,345.92,347.46,340.74,344.07,361.63,369.12,364.78,363.52,363.94,359.10,342.01,332.02,327.20,,,,,,,355.51,343.63,336.47,,,,,,,,,319.85,,,,,,365.24,369.14,349.48,351.51,355.27,369.79,378.49,,,,,329.50,350.74,,
2022-09-17 22:21:06.325000,L9,305.31,,,,,,,,,,374.21,372.97,375.12,377.20,368.69,361.29,,,,,384.29,359.84,353.66,355.78,354.22,350.77,353.65,346.94,335.10,337.75,328.88,345.93,337.57,344.79,345.28,339.36,324.44,313.01,304.85,317.63,322.68,345.96,334.06,320.53,313.51,311.10,303.21,,,,361.42,382.58,375.58,370.40,388.22,405.08,394.67,384.71,395.86,406.70,382.03,371.92,361.65,362.29,366.28,361.02,373.00,394.05,403.27,397.37,398.24,388.05,303.31,323.36,,,,,,,339.99,193.79,,,,,376.49,373.92,353.39,374.55,381.13,390.37,,,,,,347.87,395.18,,
2022-10-19 22:21:14.754000,L9,,,,,,,,,,,,,,,,,391.00,312.24,366.07,339.80,382.88,369.19,375.48,,,,,,,,,,,,,,,,,,,,,,,,391.25,393.34,,,,,,,,,,,,,,,,,,,,,,,,,406.11,353.88,358.05,,,,,,,,,,,,,,,,,,,,,,,387.06,,,
2022-12-30 22:21:12.462000,L8,,373.52,312.17,351.68,378.98,387.84,,,,361.28,354.81,355.27,361.98,353.91,340.47,331.84,332.78,321.30,339.15,352.22,349.00,342.29,332.37,352.55,338.86,337.52,339.74,335.32,322.07,314.76,320.91,320.13,320.84,318.17,319.77,320.79,315.90,304.80,278.23,301.94,304.97,292.16,304.70,301.20,297.40,294.33,301.79,,,,345.58,348.06,344.45,348.31,363.35,364.87,366.05,363.64,364.30,361.18,345.08,334.55,330.48,,,,,,,,,,307.04,,,,,,,,322.08,,,,,,,370.72,350.15,352.57,358.52,375.22,380.63,,,,,342.25,354.34,,
2023-01-07 22:21:14.460000,L9,,369.98,307.75,336.89,376.05,384.73,390.60,,,356.33,345.57,347.33,359.45,349.82,337.97,328.38,330.76,317.62,335.16,347.56,344.29,338.19,325.44,337.48,334.72,330.99,331.83,328.33,319.86,311.08,317.19,315.81,317.30,314.96,317.22,318.30,312.85,303.18,271.26,300.63,300.75,287.82,302.02,297.01,292.74,288.22,292.27,,,,344.11,347.01,341.12,341.11,361.31,365.84,364.55,360.59,361.82,357.69,343.76,332.85,328.02,,,,,,,356.79,342.32,330.90,,,,,,,,,319.61,,,,,,362.79,365.00,348.64,349.96,357.85,371.84,377.61,,,,,328.92,352.14,,
2023-01-08 22:15:00.142000,L8,,371.42,306.13,356.44,375.72,384.65,,,357.41,358.45,346.16,349.80,358.62,350.31,337.76,327.69,330.56,317.77,335.54,347.58,344.37,337.73,328.08,336.66,333.07,331.99,330.80,326.95,318.83,310.24,314.89,315.05,315.87,314.13,317.24,318.38,310.78,300.49,273.56,300.87,300.10,291.93,302.51,296.96,291.79,289.34,290.95,,,,343.79,345.95,342.33,343.90,360.96,366.07,364.79,360.70,361.22,358.34,343.66,332.86,328.26,,,,,,,356.61,342.22,329.92,,,,,,,,,322.33,,,,,,369.02,365.29,350.09,350.77,357.71,372.29,377.04,,,,,328.50,351.90,,
2023-01-15 22:21:05.646000,L8,,372.40,310.85,349.69,377.67,385.49,,,,362.04,354.09,354.38,360.54,354.36,338.49,329.17,332.03,318.16,336.71,349.21,344.97,339.40,327.21,337.77,333.87,332.62,332.21,328.08,320.79,311.79,316.64,317.01,317.22,315.55,317.19,318.84,313.00,303.90,274.88,300.87,301.12,288.29,304.56,297.31,294.60,290.47,293.75,,,,344.49,347.34,341.82,341.80,361.96,367.93,365.05,361.41,363.04,359.22,344.45,333.19,329.77,,,,,,,358.11,342.69,329.43,,,,,,,,,321.64,,,,,,376.36,368.61,349.90,352.31,361.23,373.80,378.06,,,,,329.57,352.18,,
2023-02-01 22:15:05.201000,L9,,,,,,,,,,,,365.93,341.18,362.48,328.15,,,,,357.06,340.25,331.21,331.46,333.11,336.18,334.86,330.73,327.91,319.57,310.38,314.98,324.02,313.94,344.41,309.53,318.89,311.05,,,,,,,,,,,,,,349.86,346.24,342.89,342.89,361.25,367.12,365.31,356.95,363.63,359.22,343.96,,,,,,,,,362.25,358.86,339.22,,,,,,,,,305.15,,,,,,,,,,,,,,,,,326.15,351.84,,
2023-02-17 22:15:01.258000,L9,,372.01,316.79,357.38,375.42,385.03,390.22,,,,358.18,356.47,361.20,351.31,340.19,331.89,330.38,319.08,337.89,346.11,341.30,337.44,326.85,337.32,334.37,330.15,330.83,327.16,318.89,307.88,314.04,315.57,313.39,313.17,316.31,318.14,311.10,304.39,277.88,300.67,300.22,285.33,306.22,298.09,295.98,293.00,295.53,,,,344.92,347.93,342.97,343.46,362.40,367.30,365.15,362.38,362.15,357.93,343.30,332.23,327.21,,,,,,,357.25,341.97,328.92,,,,,,,,,324.41,,,,,,371.71,368.26,351.39,354.13,359.24,374.62,378.80,,,,,328.40,352.11,,
2023-02-24 22:21:03.459000,L9,,367.31,306.17,348.61,374.43,383.52,389.78,,,,356.04,355.18,359.09,350.37,338.99,329.23,330.14,317.78,334.22,345.23,340.55,336.26,326.40,336.12,331.85,329.25,329.09,323.74,317.43,308.40,312.22,312.66,313.79,312.06,315.38,316.04,310.75,301.98,274.24,300.49,301.58,281.89,301.91,295.42,292.66,291.20,292.81,,,,342.68,345.43,340.29,343.10,360.27,366.45,363.71,360.81,359.52,357.00,342.42,331.15,326.62,,,,,,,356.53,341.15,326.41,,,,,,,,,320.71,,,,,,378.75,365.98,351.22,352.27,357.81,370.99,375.50,,,,,326.56,350.60,,
2023-02-25 22:14:39.957000,L8,,367.88,304.65,348.24,374.59,384.78,389.39,,,,356.24,354.92,359.95,349.94,338.44,329.97,329.21,318.11,337.25,344.67,340.22,335.70,324.93,336.10,333.16,328.47,328.27,325.33,317.90,305.09,311.88,313.79,312.77,312.44,314.14,315.61,309.10,302.29,274.77,300.22,299.44,284.89,302.38,296.07,292.76,291.66,292.04,,,,343.35,346.06,341.31,340.04,359.93,364.62,364.70,361.06,359.04,357.30,342.65,332.16,325.24,,,,,,,356.01,340.70,327.64,,,,,,,,,318.83,,,,,,380.18,364.17,350.30,350.53,356.61,371.15,375.33,,,,,326.85,350.77,,
2023-03-05 22:14:49.135000,L9,,368.16,304.73,344.79,374.03,383.90,389.81,,,,357.15,354.60,358.97,351.30,338.14,328.54,330.16,317.63,332.77,346.13,340.90,334.84,327.05,334.87,332.86,329.66,328.71,325.41,317.61,306.99,312.05,312.92,314.16,312.54,316.24,316.94,308.15,301.41,274.28,301.09,300.76,289.39,301.46,295.58,294.21,289.58,291.81,,,,342.22,346.01,341.88,342.69,360.40,366.48,364.02,361.24,361.31,357.20,343.49,331.75,325.36,,,,,,,356.48,341.29,328.12,,,,,,,,,321.63,,,,,,371.65,366.67,350.17,352.83,357.64,371.69,376.46,,,,,327.42,350.61,,
2023-04-13 22:20:38.700000,L9,,371.52,295.11,,,,,,,357.92,338.75,359.27,356.05,344.09,337.95,329.82,328.67,315.14,333.35,342.89,339.18,334.78,333.13,334.92,334.12,331.84,333.58,324.58,318.48,310.06,313.31,320.19,321.15,309.71,318.86,314.02,315.73,304.80,282.24,299.40,303.06,289.12,300.70,298.14,297.15,280.17,295.61,,,,,,,,,,,321.02,330.94,360.48,339.17,332.35,324.89,,,,,,,,,,,,,,,,,,,,,,,,,366.52,352.00,354.28,363.89,369.33,378.87,,,,,328.42,349.54,,
2023-04-14 22:14:09.763000,L8,,371.34,295.35,,,,,,,,360.54,359.71,361.17,353.08,340.98,331.16,331.06,320.90,341.91,349.63,342.61,338.49,328.87,338.04,336.04,331.26,331.24,328.07,320.65,308.80,315.28,317.92,316.38,310.86,317.65,317.96,310.58,303.37,280.18,301.95,302.36,287.41,305.69,302.29,298.41,295.82,296.23,,,,344.48,347.85,338.32,339.03,360.54,366.98,366.25,362.90,362.01,359.37,343.72,333.96,328.01,,,,,,,362.52,345.11,332.49,,,,,,,,,321.69,,,,,,365.71,370.50,349.18,352.85,357.27,372.61,376.70,,,,,331.01,352.19,,
2023-04-29 22:20:31.914000,L9,,368.56,277.94,,,,,,,,361.50,361.04,359.90,355.20,340.83,331.76,330.25,316.98,338.85,347.83,343.09,337.63,328.27,338.18,337.05,335.91,334.25,328.63,321.06,311.56,316.66,318.53,317.40,313.05,317.04,317.96,312.64,303.70,276.53,301.96,305.84,288.91,304.90,303.25,298.16,297.37,296.21,,,,344.18,345.83,337.43,338.53,359.91,367.82,365.81,363.38,363.51,360.95,345.34,336.09,329.76,,,,,,,360.44,344.91,331.06,,,,,,,,,321.11,,,,,,368.12,371.77,348.88,352.96,357.50,372.20,376.15,,,,,329.20,353.48,,
2023-05-23 22:20:05.625000,L8,,372.46,267.28,,,,,,,,363.12,362.00,364.02,356.77,343.69,335.31,332.32,319.02,342.62,351.03,347.87,340.09,333.00,340.36,338.96,336.96,336.56,334.54,324.23,314.23,320.89,320.60,321.14,319.02,320.22,321.46,319.17,304.35,282.60,308.19,307.06,295.53,309.81,307.26,300.88,300.50,296.27,,,,344.47,349.76,338.43,340.08,360.72,367.89,367.56,365.25,366.13,363.61,345.83,336.31,331.88,,,,,,,360.73,345.79,333.65,,,,,,,,,326.16,,,,,,378.75,382.54,353.29,359.50,362.86,375.31,378.95,,,,,333.54,353.21,,
2023-05-24 22:14:04.912000,L9,,353.70,,306.60,355.69,356.70,358.66,356.04,,,,,,,,,,,,,,,309.56,317.10,318.15,316.27,312.72,310.41,304.09,295.37,298.69,302.68,305.22,267.40,,,,,,,,,,,,,,,,,,,,,344.45,348.31,330.81,317.69,350.15,341.90,315.87,316.60,308.98,,,,,,,,,,,,,,,,,,,,,,,,,352.82,285.64,339.88,345.38,356.74,361.95,340.46,354.25,,,309.69,335.15,,
2023-06-01 22:13:55.021000,L8,,354.60,,,,,,,,,,,,,,,,,317.32,330.93,325.03,323.33,313.00,321.25,322.23,321.20,318.79,315.95,308.78,299.13,306.11,306.26,307.65,280.33,,,,,,,,,,,,,,,,,,,,,,,,,331.65,343.22,313.45,316.54,307.38,,,,,,,,,,,,,,,,,,,,,345.99,325.65,306.69,,356.77,334.54,343.22,346.55,359.18,365.80,,,,,314.27,332.91,,
2023-06-09 22:14:00.612000,L9,,285.20,,302.61,344.73,358.68,355.98,354.10,,,,,,,,,,,,,,,307.59,314.37,301.95,296.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.37,352.32,354.04,293.95,313.65,,,,,,
2023-06-16 22:20:06.681000,L9,,349.88,,305.73,357.29,357.24,357.04,356.38,,,,,,,,,,,,,,,308.24,315.04,320.62,316.57,313.54,311.80,304.32,296.00,298.59,304.63,305.78,262.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.56,344.38,357.06,362.27,334.74,341.22,,,309.27,,,
2023-06-24 22:20:18.087000,L8,,351.16,,305.26,355.93,351.16,358.40,353.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.17,343.52,357.47,363.34,340.45,351.50,,,,,,
2023-07-10 22:20:29.201000,L8,,377.53,295.18,349.05,380.55,,,,,,371.43,367.93,364.34,360.53,345.70,336.76,333.73,322.04,344.78,351.35,347.17,340.94,331.71,342.24,337.37,337.76,341.08,334.68,330.76,319.79,320.18,322.63,323.85,323.37,330.35,322.43,319.57,308.27,285.50,309.52,309.05,301.88,311.19,311.05,308.15,305.68,305.64,,,,347.19,351.60,343.33,341.44,366.56,374.89,369.51,375.55,368.61,368.40,348.46,348.55,338.91,,,,,,,370.96,347.50,335.59,303.52,,,,,,,,328.06,,,,,,374.28,376.20,354.33,359.52,358.15,372.98,376.19,,,,,332.55,357.82,,
2023-07-11 22:14:12.102000,L9,,365.66,290.64,346.25,375.75,,,,,,362.93,358.02,361.52,355.36,341.29,333.18,330.92,318.79,342.33,349.63,342.49,337.19,329.77,336.69,335.79,334.54,332.41,333.25,325.92,315.32,319.24,322.27,321.54,319.89,320.07,320.81,319.68,307.82,284.12,308.09,306.66,298.12,308.40,308.46,306.40,302.55,300.72,,,,346.42,351.46,341.06,342.93,369.39,371.17,365.22,371.50,367.29,375.31,346.55,337.44,330.54,333.72,347.49,354.18,,,,362.68,344.33,332.07,300.23,,,,,,,,326.74,,,,,,376.68,371.53,351.14,354.91,357.38,373.80,374.63,,,,,330.78,355.02,,
2023-07-27 22:14:14.688000,L9,,366.51,289.06,,,,,,,,361.06,356.68,362.26,355.29,341.82,333.81,330.74,316.95,342.28,350.27,343.38,338.49,329.80,336.72,337.01,333.72,334.87,331.15,326.44,313.95,317.53,321.26,321.68,321.44,321.52,325.32,314.34,302.78,279.39,306.31,306.26,297.43,307.90,306.85,300.95,300.11,299.28,,,,345.32,346.81,339.03,338.96,362.20,367.43,367.32,366.92,366.34,360.26,344.93,338.19,330.44,,,,,,,,,,300.50,,,,,,,,319.38,,,,,,364.47,369.81,350.00,353.88,357.10,372.28,376.00,,,,,331.06,351.55,,
2023-08-12 22:14:23.119000,L9,,373.87,294.50,347.65,380.57,389.88,,,,,,,,,,,,,319.45,346.83,338.57,331.80,334.70,348.81,342.83,347.38,341.68,337.39,329.18,319.71,322.65,329.79,329.57,320.10,325.09,323.28,316.34,300.69,281.35,305.54,304.54,297.45,314.15,311.89,301.29,300.17,293.95,,,,350.87,353.59,344.75,345.92,369.19,372.66,370.88,370.09,370.71,365.29,350.63,340.42,333.49,331.92,340.55,,,,349.53,363.92,349.79,335.91,,,,,,,,,327.77,,,,,,289.96,371.79,352.87,353.99,360.23,377.28,380.15,,,,,334.55,360.86,,
2023-08-27 22:20:47.606000,L8,,368.61,267.70,,,,,,,363.79,355.12,352.62,360.44,353.08,340.20,330.32,331.54,316.63,338.43,347.77,344.18,338.51,329.26,338.61,338.28,336.24,335.99,331.47,324.94,314.63,316.55,320.10,321.19,316.03,323.85,331.13,317.35,304.00,278.30,306.13,306.65,296.65,308.05,306.16,300.30,300.12,297.52,,,,345.56,351.07,340.67,339.89,363.98,368.91,367.31,366.48,364.54,360.11,345.56,333.48,329.53,,,,,,,,,,300.30,,,,,,,,323.44,,,,,,,369.06,349.37,352.43,358.72,372.39,377.17,,,,,330.72,350.38,,
2023-09-04 22:20:46.451000,L9,,364.97,261.35,,,,,,,359.98,344.97,344.16,357.08,349.32,336.90,326.48,329.04,313.73,332.14,344.81,340.29,334.88,326.07,334.53,332.26,330.92,331.35,328.24,320.04,310.87,311.50,316.90,316.19,312.73,317.07,318.46,309.41,300.80,275.17,301.46,303.03,289.43,304.27,302.64,297.51,295.17,294.55,,,,344.12,348.09,338.10,337.58,361.77,367.53,364.59,362.37,362.45,357.03,344.06,331.02,323.25,,,,,,,,,,,,,,,,,,322.01,,,,,,364.11,366.17,343.87,348.70,354.25,367.24,374.12,,,,,327.71,348.82,,
2023-09-05 22:14:34.496000,L8,,365.70,262.97,,,,,,,361.88,348.96,351.28,357.86,350.36,337.75,328.62,329.84,317.34,335.55,345.85,340.56,337.14,327.71,337.18,334.56,332.39,332.41,330.37,322.00,310.92,312.66,318.84,318.07,312.42,317.93,320.28,310.54,302.27,279.36,302.50,303.69,294.00,305.29,303.38,298.83,297.27,296.09,,,,344.69,349.57,339.13,339.26,363.43,368.53,366.38,363.54,363.57,356.98,343.88,331.73,326.30,,,,,,,,,,,,,,,,,,320.04,,,,,,363.96,368.22,348.96,351.01,355.07,369.29,373.58,,,,,328.73,350.56,,
2023-10-22 22:21:02.157000,L9,,366.98,298.93,,,,,,354.00,356.20,345.69,346.88,356.85,352.80,339.59,326.14,332.55,317.52,335.26,349.92,345.41,339.40,330.62,351.20,336.35,335.64,344.71,341.29,328.24,317.45,316.18,321.14,324.05,317.13,318.43,324.69,315.23,304.03,278.47,302.77,306.59,298.53,305.87,306.33,300.07,299.36,300.21,,,,346.01,350.22,344.66,343.83,362.55,369.68,369.04,371.31,369.39,361.41,348.25,341.30,334.60,332.09,,,,,,357.94,345.47,334.02,301.68,,,,,,,,319.65,,,,,,,367.55,349.97,352.86,358.04,370.69,376.63,,,,,334.34,366.96,,
2023-11-24 22:14:51.719000,L8,,371.16,309.76,355.53,375.80,385.99,390.26,,353.91,355.57,345.31,348.95,357.45,355.76,340.09,329.20,333.54,319.62,338.52,351.15,347.29,339.77,332.37,338.00,337.46,337.88,338.34,334.20,329.51,315.57,318.24,320.50,321.70,316.69,321.31,321.14,314.47,303.23,279.45,302.98,305.98,298.84,305.55,303.37,298.05,295.65,295.71,,,,346.90,349.41,344.82,348.03,366.78,373.09,370.03,365.00,366.16,360.62,345.27,335.91,332.39,331.06,,,,,,361.52,345.98,335.54,,,,,,,,,325.62,,,,,,,366.13,350.00,350.96,357.15,372.06,376.31,,,,,330.53,355.26,,
2023-12-09 22:21:02.419000,L9,,376.69,312.34,354.27,386.74,,,,,362.06,355.89,357.36,363.52,363.58,345.67,337.21,341.41,327.66,345.69,359.05,354.67,349.92,344.55,353.45,346.22,346.49,345.33,338.86,333.25,328.10,323.95,334.01,330.28,327.92,331.17,334.18,324.80,316.92,286.72,311.54,312.60,301.24,313.90,309.76,310.71,307.19,306.98,,,,351.66,356.36,351.50,354.65,372.43,377.57,373.24,370.93,369.66,367.94,348.56,341.09,337.38,336.10,340.98,,,,356.37,366.22,350.24,339.59,312.36,,,,,,,,332.28,,,,,,,375.38,357.84,360.63,367.35,380.46,384.73,,,,,346.78,362.01,,
2023-12-10 22:14:45.117000,L8,,355.15,260.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.21,294.31,271.04,291.05,291.33,286.34,282.40,284.14,,,,332.43,335.19,331.04,332.94,351.16,357.64,356.86,351.60,354.03,349.14,331.97,324.99,317.84,,,,,,,,,,,,,,,,,,306.10,,,,,,,284.87,338.59,340.42,348.90,359.82,359.96,,,,,,344.22,,
2024-01-26 22:21:02.147000,L9,,372.60,318.11,351.89,378.60,387.68,,,,361.25,351.74,352.43,362.73,357.75,343.73,332.97,334.68,321.50,339.33,351.95,346.89,339.53,331.61,341.96,336.83,334.74,335.31,330.28,321.96,314.31,313.72,320.30,320.30,318.77,318.91,320.57,315.16,305.03,278.22,302.41,304.15,298.31,305.11,301.09,296.58,294.38,298.80,,,,347.94,350.99,345.15,347.27,363.06,372.34,368.59,365.93,367.32,364.90,346.72,339.07,333.23,330.83,,,,,349.34,361.97,346.50,336.71,301.37,,,,,,,,321.38,,,,,,,366.83,350.29,352.94,361.25,373.79,378.20,,,,,332.70,360.78,,
2024-01-27 22:14:37.376000,L8,,369.71,315.68,354.04,374.37,383.94,387.59,385.28,356.72,358.88,345.51,348.78,358.69,352.18,338.72,328.64,331.39,319.58,334.66,348.31,343.85,336.45,327.75,338.09,334.04,331.28,330.77,327.38,319.25,310.47,311.00,314.69,313.82,314.17,316.91,318.53,309.58,300.54,275.93,299.43,301.30,289.54,303.21,298.54,294.96,291.44,293.26,,,,344.90,347.04,342.80,343.19,361.57,367.08,365.81,361.85,362.46,359.18,343.61,333.51,328.22,,,,,,,356.62,342.55,331.83,,,,,,,,,321.32,,,,,,,364.93,350.14,351.08,358.01,371.26,376.13,,,,,327.09,351.69,,
2024-02-03 22:20:52.721000,L8,,,,,,,,,,,360.69,358.82,365.02,360.73,345.87,337.10,340.69,328.23,344.60,355.34,351.65,348.14,342.17,355.85,352.39,347.37,347.99,341.33,326.67,319.85,322.02,324.70,327.32,323.74,326.66,328.25,318.27,307.36,283.76,304.68,306.78,299.67,310.74,307.62,302.24,299.85,304.45,,,,352.11,355.62,352.10,353.75,367.23,372.74,371.66,366.64,366.81,367.25,348.62,340.44,335.23,333.09,,,,,355.58,364.08,348.02,337.83,306.14,,,,,,,,329.51,,,,,,,370.09,355.31,355.34,365.68,376.03,,,,,,351.21,359.44,,
2024-02-04 22:14:55.450000,L9,,371.37,315.86,354.24,374.90,385.49,388.49,,,361.22,351.14,352.22,359.79,354.49,340.22,330.04,332.81,319.04,335.54,349.85,344.93,338.64,330.10,339.96,341.93,334.66,334.11,330.14,326.64,312.10,311.21,315.06,318.48,315.58,316.79,317.78,309.85,300.35,275.20,300.75,301.02,295.85,300.99,298.93,294.94,291.80,293.46,,,,348.54,348.66,345.28,347.93,362.69,367.20,366.86,363.97,362.44,359.73,343.89,332.38,329.41,,,,,,,357.55,342.99,332.38,,,,,,,,,319.44,,,,,,,363.61,350.00,351.15,357.19,370.05,376.18,,,,,329.67,352.89,,
2024-02-19 22:20:51.302000,L8,,365.00,308.60,331.04,370.74,380.87,380.32,385.76,,361.29,348.62,340.71,362.32,354.11,342.17,334.81,332.83,321.90,339.55,350.19,346.37,340.37,332.71,347.71,329.91,328.74,331.97,330.95,322.19,312.93,314.53,320.18,318.81,316.63,321.06,322.03,313.91,306.46,274.06,301.79,305.02,296.33,305.57,303.42,297.31,296.13,298.05,,,,346.68,348.99,343.03,346.32,362.18,372.10,369.38,365.85,366.97,358.71,343.20,336.29,331.92,,,,,,,,,,,,,,,,,,320.21,,,,,,,365.08,348.71,353.84,357.81,366.45,373.24,,,,,330.14,351.04,,
2024-02-28 22:14:35.935000,L8,,369.07,315.18,357.66,374.39,384.91,387.47,,,,359.68,355.39,362.56,357.58,341.69,333.85,336.79,327.16,349.05,373.84,353.88,341.77,306.76,340.31,330.50,333.94,331.40,326.62,355.97,307.81,314.93,307.74,316.74,318.61,315.80,317.77,304.10,,,,,,,,,,,,,,349.46,351.24,345.94,343.13,359.79,369.60,370.32,364.53,363.84,358.75,346.59,336.65,332.50,,,,,,,,,,,,,,,,,,327.32,,,,,,,365.43,349.25,350.69,356.33,370.42,374.80,,,,,321.14,361.27,,
