dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,nzd0296-0037
2002-10-23 21:48:27.128000,L7,368.55,363.60,390.46,377.67,359.58,344.89,342.15,333.74,328.80,298.45,299.54,311.69,247.45,298.96,288.90,277.29,270.76,271.10,270.95,270.59,240.13,310.39,275.00,316.74,317.34,270.25,273.19,281.73,285.19,288.56,296.45,302.15,296.59,305.19,301.94,331.87,327.87,298.96,299.41,293.64,278.91,263.06,333.21,321.62,321.10,312.92,301.35,297.48,301.80,314.64,323.78,333.53,305.50
2002-11-24 21:48:26.056000,L7,400.42,395.01,395.84,358.14,342.35,329.68,316.02,330.77,308.82,322.88,310.30,279.80,263.98,274.11,264.10,,,361.04,340.68,350.41,317.80,343.03,333.09,327.78,353.93,332.91,320.62,339.03,318.75,319.06,314.61,376.59,254.72,305.74,288.62,,,,,,,,,317.60,314.99,327.16,342.00,310.26,322.38,377.30,,,
2002-12-10 21:48:29.024000,L7,360.97,371.67,375.74,284.81,307.12,288.33,367.42,291.68,297.78,290.78,293.86,310.74,293.37,289.36,284.88,281.60,269.34,259.87,263.64,260.99,227.22,262.11,263.38,269.07,273.06,265.84,262.62,275.37,279.43,287.59,289.49,262.51,285.44,289.46,,,,,,,,,275.74,283.30,259.03,282.56,292.87,339.85,327.83,320.75,330.57,345.36,
2002-12-10 21:48:53.163000,L7,,363.75,369.96,353.34,341.11,327.15,316.64,327.97,326.09,324.59,334.70,330.85,321.02,320.99,306.81,311.85,300.76,299.37,283.12,291.46,269.44,294.87,295.47,300.81,312.70,303.37,304.35,313.08,297.24,327.94,333.12,316.28,315.72,327.67,322.32,319.69,315.34,,,,,319.74,308.87,312.61,299.29,308.19,300.79,278.02,308.34,307.49,317.28,328.24,
2002-12-26 21:48:36.012000,L7,313.37,297.69,304.20,292.59,288.27,279.50,276.43,274.44,270.58,270.97,265.99,283.70,263.59,272.02,256.23,245.07,238.17,237.86,236.34,275.98,237.24,287.11,280.05,283.03,282.83,280.76,279.10,275.95,280.20,286.89,291.47,302.69,298.36,278.37,309.83,299.52,288.04,351.41,344.15,337.52,334.56,329.37,315.21,312.29,306.76,307.05,303.32,309.99,310.72,315.74,328.48,343.12,327.81
2002-12-26 21:48:59.976000,L7,311.29,296.56,302.33,289.63,285.81,279.18,276.80,272.27,268.29,269.02,264.45,277.30,258.64,268.07,252.38,291.50,276.13,270.57,279.17,273.05,226.31,277.58,277.63,270.36,275.01,271.26,271.18,274.20,278.94,331.04,341.34,351.46,375.14,350.75,357.52,346.91,349.33,348.36,337.74,333.85,330.20,321.46,306.99,310.39,301.13,304.67,297.39,308.92,304.20,312.48,326.07,339.16,324.47
2003-01-11 21:49:02.380000,L7,,,,,,,,,,,,,,,,362.35,357.96,359.95,351.85,351.91,352.67,357.58,,,,,,,,,,,,,,,,,,,,,238.35,250.14,248.06,250.79,256.81,280.42,294.32,296.42,319.97,322.66,
2003-01-20 21:42:57.343000,L7,311.29,318.04,340.69,323.23,306.44,291.56,290.39,303.10,303.90,296.93,291.77,301.73,253.01,291.61,285.81,283.15,273.53,258.12,259.61,259.10,223.41,274.20,263.47,271.44,270.13,267.56,268.81,267.05,278.64,284.78,288.99,297.79,296.04,298.54,295.83,280.22,344.49,,,,,339.34,308.79,343.62,323.48,325.72,323.27,335.86,346.42,356.87,,,343.22
2003-01-27 21:48:45.095000,L7,301.60,388.20,360.64,373.48,317.37,,,,,,377.98,377.94,363.08,358.86,351.81,349.04,342.31,338.98,361.74,,,320.83,317.79,319.85,326.10,329.80,330.21,294.16,328.24,296.54,341.68,350.87,317.03,346.83,347.56,345.01,347.65,,,,,,,,,,359.51,302.83,320.68,373.38,282.49,300.14,286.13
2003-01-27 21:49:09.075000,L7,303.47,395.00,358.66,280.48,,,375.50,355.18,372.41,382.71,343.09,377.27,362.14,358.38,351.75,349.21,341.78,338.94,336.07,361.26,328.60,357.94,320.91,324.84,377.01,333.34,331.92,334.21,333.35,331.76,348.11,354.08,355.78,348.93,354.44,359.43,357.60,308.37,297.84,286.43,258.32,305.64,,,,,,,,278.14,279.65,299.45,290.63
2003-02-05 21:43:05.844000,L7,372.69,386.80,390.65,337.93,311.85,359.63,359.07,310.02,352.65,352.91,354.12,324.43,296.16,332.29,336.31,329.86,289.57,277.11,295.12,303.38,312.10,312.88,332.84,278.71,276.91,273.05,275.98,278.41,286.15,289.79,292.55,299.67,303.51,307.50,308.55,298.21,383.08,371.11,360.29,336.94,332.46,259.09,,,,,,325.64,344.33,360.89,352.42,351.97,387.94
2003-02-21 21:43:08.504000,L7,300.40,279.16,284.07,273.50,267.53,255.66,315.96,370.27,316.53,343.77,367.68,358.58,340.77,369.94,360.62,357.38,356.54,364.17,337.67,346.52,301.51,374.01,322.40,338.79,359.33,381.34,305.35,366.82,351.24,355.42,367.56,293.36,292.94,,,,,,,,,,,338.16,307.48,309.86,292.76,305.92,325.43,307.49,321.61,316.87,
2003-03-16 21:49:22.109000,L7,312.90,285.76,290.82,280.26,278.59,270.31,274.96,265.91,262.44,255.44,260.94,270.14,253.52,,,,,,,,,,,321.42,247.44,241.30,239.76,248.89,252.29,261.27,261.60,338.98,253.86,264.82,280.18,334.97,335.08,313.11,324.93,269.72,267.45,312.15,308.65,296.42,295.11,297.99,297.49,299.87,308.41,315.88,327.30,338.99,
2003-03-25 21:43:05.785000,L7,381.09,369.44,371.96,363.44,304.56,349.64,353.33,270.21,307.18,290.90,296.60,303.62,286.34,294.18,291.19,310.56,310.22,294.11,299.02,349.71,316.23,311.38,322.11,324.18,323.51,327.39,324.37,337.29,340.54,286.32,288.94,295.54,285.18,290.19,296.92,337.04,326.63,333.33,332.85,314.12,324.46,316.21,319.07,295.17,302.18,307.11,295.95,296.50,305.66,314.49,322.11,334.14,317.81
2003-05-03 21:49:01.134000,L7,,,,,,,,,,,,,,,,,,,,,,314.20,315.43,305.02,304.36,300.15,304.03,312.75,317.70,370.21,379.39,377.70,,262.25,327.79,320.15,321.90,331.53,320.83,299.16,283.02,283.17,305.44,276.48,254.78,250.08,286.47,258.05,298.96,310.23,309.62,337.81,
2003-05-03 21:49:25.094000,L7,,,,342.96,341.31,322.56,,,,,,369.37,374.29,381.54,345.47,331.35,340.90,,,,297.63,313.24,314.13,304.41,,299.75,302.88,311.84,313.30,369.84,379.31,374.07,,261.19,326.66,320.05,320.44,,,318.40,302.09,305.94,301.36,290.75,254.78,249.00,288.29,294.57,296.58,287.06,309.31,338.57,
2003-05-12 21:43:12.052000,L7,341.97,342.50,336.41,323.44,274.82,315.65,367.84,355.97,354.81,358.20,362.04,365.08,365.13,355.59,359.10,347.63,334.54,343.01,295.60,308.85,307.82,353.13,354.32,246.68,256.99,252.88,243.49,253.05,256.61,260.33,270.27,263.59,373.58,353.80,357.04,347.28,379.82,350.16,354.28,,,275.42,278.47,273.51,350.86,318.74,316.55,315.20,321.72,337.37,344.51,348.75,367.71
2003-07-30 21:37:21.273000,L5,369.63,366.90,359.00,356.07,341.46,346.37,323.29,333.89,328.57,329.26,324.93,335.87,325.50,321.98,311.31,312.54,306.06,299.41,291.10,296.15,295.79,304.87,299.97,312.77,310.35,307.04,307.44,309.62,307.33,323.23,321.12,321.82,325.00,335.03,331.43,333.98,336.60,312.78,312.58,316.94,303.40,304.71,310.33,303.06,300.17,302.65,301.45,305.55,308.88,314.72,324.84,332.70,308.39
2003-08-15 21:37:12.191000,L5,340.31,326.64,323.48,316.03,310.34,311.15,306.96,303.53,303.73,300.02,299.89,286.70,276.90,274.68,268.78,263.73,251.00,245.78,255.04,263.84,242.58,228.81,249.11,276.16,269.83,262.66,257.25,264.55,272.45,281.42,289.26,298.88,287.35,290.91,298.13,,,266.23,282.11,290.65,285.81,273.76,278.62,279.07,280.60,282.85,282.06,287.58,289.20,286.58,294.64,309.88,
2003-10-18 21:38:36.209000,L5,345.81,338.46,327.76,330.45,332.39,326.23,323.32,316.27,315.58,312.28,310.48,300.27,288.82,288.22,278.97,274.84,267.55,273.81,270.30,273.73,264.59,245.61,268.15,278.49,281.42,273.94,275.17,282.03,281.56,305.41,315.82,312.18,301.09,313.74,314.66,319.09,305.84,270.42,287.85,294.24,290.91,293.18,298.84,294.30,295.62,298.13,295.43,299.11,287.45,298.04,307.84,321.28,
2003-11-28 21:32:58.000000,L5,389.88,381.09,375.75,365.32,362.88,350.41,341.82,326.14,327.70,329.96,335.98,350.59,345.78,337.42,333.76,327.63,324.98,314.96,289.00,304.37,318.28,310.02,306.82,322.75,338.18,332.63,325.57,340.48,341.17,329.06,323.62,327.71,335.68,336.49,328.45,329.16,336.57,329.42,328.21,331.70,319.05,305.80,311.44,300.12,298.76,300.01,304.50,303.74,311.29,325.15,334.85,340.32,310.09
2003-12-14 21:33:02.337000,L5,363.43,353.10,346.50,341.27,329.26,311.70,302.09,303.41,299.48,293.22,292.25,313.57,301.05,299.54,290.17,287.98,276.87,266.71,262.02,265.75,254.63,241.75,258.86,281.20,295.49,289.37,287.10,297.48,292.46,303.75,295.82,296.17,280.51,292.57,302.18,307.48,320.75,284.62,301.55,311.87,306.58,294.18,289.44,283.06,278.48,276.76,281.18,283.61,288.68,307.09,321.93,329.84,
2003-12-30 21:33:12.497000,L5,374.01,372.87,369.23,370.82,370.25,363.92,351.78,352.39,348.56,339.45,332.79,334.85,329.58,330.01,334.83,337.27,340.70,327.73,321.49,325.71,328.12,317.09,320.74,332.06,323.21,325.46,327.70,334.95,324.86,334.63,336.94,349.93,335.32,338.05,332.88,329.91,332.34,323.45,316.77,319.44,330.19,328.54,321.64,313.47,310.12,311.38,319.80,310.17,312.30,317.30,327.69,331.84,310.24
2004-01-15 21:33:14.008000,L5,365.52,349.93,347.36,337.44,333.77,316.49,307.35,304.82,302.35,296.02,298.56,303.99,300.57,300.35,291.87,289.70,276.19,270.06,263.88,267.67,257.38,245.92,260.72,284.29,297.89,292.03,292.16,294.63,301.84,305.82,310.32,300.12,285.30,298.76,306.76,313.77,313.28,285.39,305.54,316.41,307.62,301.87,301.95,287.15,287.68,286.01,289.55,292.78,295.49,312.57,324.76,334.07,
2004-02-23 21:39:37.913000,L5,,284.23,285.90,289.22,300.90,296.32,290.35,284.85,279.42,280.29,,,,,,,,,,,,,,,249.11,244.85,239.30,248.08,250.05,278.44,280.83,275.06,266.16,276.11,292.55,288.37,259.98,243.19,260.92,269.12,240.89,268.72,267.06,271.80,272.56,274.01,272.36,264.00,265.17,270.46,,,
2004-03-19 21:33:35.101000,L5,359.81,344.36,338.80,334.39,330.07,319.45,315.68,312.56,307.87,300.38,310.46,314.27,295.98,300.37,287.01,283.09,271.77,268.16,266.05,272.58,271.68,252.22,269.26,287.22,293.71,285.07,287.23,285.67,293.22,301.34,312.24,305.72,297.30,300.51,311.50,323.57,318.46,280.73,301.60,312.45,306.04,296.76,306.01,299.38,293.00,294.28,297.41,296.67,301.19,310.74,323.44,329.70,
2004-04-20 21:34:19.103000,L5,378.26,367.44,366.22,356.09,346.42,344.32,333.05,344.54,337.75,335.88,350.27,338.06,344.16,339.01,341.66,326.37,316.82,283.98,305.49,330.54,314.84,322.07,322.67,322.66,317.01,316.67,325.74,328.31,324.92,332.62,327.28,332.64,322.46,327.31,335.19,349.38,341.31,321.87,326.59,325.36,317.70,307.13,310.37,303.52,305.43,300.03,303.84,316.49,317.65,326.41,336.78,344.25,348.20
2004-06-07 21:35:42.701000,L5,362.34,355.05,340.92,341.24,336.90,325.24,323.48,320.62,323.30,314.95,323.67,325.74,313.77,303.45,305.46,294.55,290.82,269.20,279.10,287.93,293.63,261.48,291.04,302.63,304.27,307.62,295.66,301.90,317.38,309.95,321.75,321.14,334.85,319.15,326.21,328.86,329.69,,,,,,,,,,,345.92,308.17,323.19,332.74,367.17,
2004-06-23 21:36:10.798000,L5,373.97,371.33,355.04,357.48,341.32,340.64,329.45,332.57,329.14,336.24,331.48,334.50,334.45,328.09,321.70,299.49,310.43,327.45,327.19,331.08,320.75,310.22,314.64,318.98,316.82,318.14,308.49,311.84,313.44,325.75,332.53,330.02,320.42,331.83,329.96,335.74,331.68,324.38,320.81,324.48,320.59,306.00,314.95,312.43,305.80,304.01,304.94,315.77,318.89,323.67,339.33,353.81,280.54
2004-07-25 21:37:01.827000,L5,384.52,380.57,382.57,370.08,358.15,358.99,359.56,357.81,350.39,336.76,349.02,348.22,334.74,336.00,329.56,332.24,354.52,334.78,340.10,345.74,344.39,345.14,340.37,342.43,328.53,336.22,327.99,333.08,326.12,330.45,339.04,328.49,329.10,334.11,347.56,358.68,361.67,338.23,337.11,329.46,318.83,318.02,319.47,322.29,315.15,317.16,316.82,320.81,318.29,331.84,348.03,362.37,309.57
2004-09-18 21:44:34.791000,L5,,,,,,,,,365.47,371.36,362.67,358.75,354.02,362.56,359.95,343.60,,,,,,,,342.67,345.34,337.42,339.25,337.84,354.26,354.30,361.32,368.07,360.71,353.63,353.46,347.35,349.84,364.70,348.63,334.88,340.06,,,326.13,328.00,343.44,327.46,322.75,351.35,,,,331.61
2004-10-20 21:45:16.509000,L5,365.13,359.56,354.34,347.93,345.80,344.00,337.94,341.43,334.68,338.22,328.74,329.34,319.79,322.25,313.46,308.26,293.49,294.34,309.20,314.99,313.31,319.51,308.00,316.39,314.22,306.10,302.22,306.44,310.45,318.15,336.03,334.28,326.52,329.24,335.86,332.31,331.36,316.63,314.13,315.51,309.59,300.03,312.10,307.55,305.26,300.21,305.17,310.44,309.79,317.86,330.24,342.15,299.00
2004-11-30 21:39:51.941000,L5,344.65,318.23,309.26,286.59,,,,301.31,296.08,297.11,292.71,295.53,286.70,274.50,266.79,260.76,249.62,246.58,256.09,265.32,246.89,245.98,253.31,280.86,286.13,274.37,263.99,272.73,275.91,284.73,291.20,286.32,280.60,296.39,308.34,313.29,307.83,266.63,282.46,288.04,286.90,280.16,289.23,273.49,287.32,283.54,290.40,291.43,296.12,300.88,305.49,311.15,
2005-01-17 21:40:37.592000,L5,357.20,345.87,331.60,342.22,334.79,326.45,318.96,318.59,314.81,301.89,298.29,302.58,301.98,293.89,286.42,275.12,283.37,280.41,284.32,285.56,272.78,265.84,262.36,287.95,287.01,282.49,280.59,287.81,295.89,309.42,313.02,313.00,303.64,315.36,319.21,320.51,314.35,283.82,301.54,306.55,306.80,301.52,307.00,298.25,299.81,293.75,299.15,292.31,296.92,301.10,311.32,322.26,
2005-02-09 21:47:07.285000,L5,349.62,345.98,342.41,333.14,332.01,320.07,314.76,301.70,295.12,291.35,290.78,299.07,286.53,295.26,291.27,284.34,276.75,265.55,271.27,272.54,251.68,244.63,257.35,281.39,280.82,274.57,289.20,295.36,296.50,306.57,306.75,308.77,282.96,293.42,298.23,304.55,310.40,278.91,306.26,310.08,303.10,293.83,296.94,297.26,286.83,282.64,285.15,291.21,292.17,298.40,312.94,326.76,
2005-02-18 21:41:06.279000,L5,352.82,348.19,336.34,336.49,326.32,317.05,307.21,301.57,296.49,292.70,296.40,300.75,298.20,297.70,289.84,281.10,276.59,276.45,272.61,266.93,260.89,249.96,260.27,282.89,285.18,294.40,287.40,298.08,293.65,306.34,303.96,303.22,285.75,296.40,305.89,315.67,313.52,282.09,302.78,311.75,305.28,290.58,301.02,297.24,290.63,285.90,292.40,293.13,300.50,304.21,322.25,335.31,
2005-05-09 21:41:44.008000,L5,383.00,382.08,376.70,372.77,358.47,348.93,343.27,339.31,340.31,348.02,342.33,340.33,331.03,326.75,328.05,327.22,312.92,309.32,307.42,322.38,324.09,349.53,343.75,343.10,330.07,320.19,318.80,319.20,322.87,335.88,329.72,330.32,327.41,334.56,336.19,337.67,331.81,337.85,326.68,332.53,321.14,307.12,312.36,309.09,300.19,300.65,306.76,311.08,315.31,324.78,331.84,337.51,346.58
2005-05-25 21:41:52.011000,L5,384.88,375.95,368.96,367.60,352.18,348.15,343.23,345.88,333.69,335.68,341.30,351.67,339.51,329.77,328.08,328.44,317.11,317.67,311.10,310.13,298.11,315.30,316.01,321.16,322.44,322.96,327.76,315.46,325.05,326.36,339.12,318.56,320.17,331.52,334.10,337.49,331.01,327.63,323.35,321.42,316.09,301.75,303.86,303.53,301.54,297.96,302.44,303.33,308.43,321.42,329.48,345.16,300.68
2005-06-01 21:48:06.521000,L5,344.96,332.18,328.68,315.93,310.66,307.75,300.65,296.07,294.41,292.86,294.59,297.91,278.11,282.73,279.24,267.91,259.54,250.16,252.47,251.11,246.30,225.78,256.34,272.81,280.29,274.34,275.65,279.63,279.92,297.80,298.27,289.49,280.54,290.01,291.21,303.78,310.03,277.54,295.80,302.22,299.47,285.12,292.26,281.62,280.82,280.63,281.02,284.08,289.15,300.39,307.96,328.95,
2005-06-10 21:42:00.075000,L5,386.33,382.27,378.66,369.27,370.08,362.90,348.16,338.99,330.28,338.19,342.95,349.69,360.33,341.00,329.69,328.26,316.80,315.01,326.21,326.78,319.13,355.32,361.58,345.93,346.77,324.49,318.09,331.90,327.10,339.51,331.20,339.64,338.51,341.21,336.00,338.23,342.61,335.06,333.32,334.96,326.84,312.54,314.47,314.34,305.02,304.33,311.76,316.00,315.40,328.37,340.98,347.01,325.92
2005-06-26 21:42:04.528000,L5,368.23,370.73,367.48,350.68,343.54,335.18,336.26,323.67,327.08,324.84,331.43,335.04,334.07,324.31,312.52,300.13,295.52,293.08,292.85,289.23,275.48,295.94,293.34,308.79,311.75,300.17,304.86,309.15,312.29,318.13,320.09,316.14,313.80,315.48,318.56,323.86,325.89,304.65,311.06,319.01,312.58,294.71,302.89,297.21,298.14,294.13,297.01,302.39,304.57,315.39,320.17,332.86,303.49
2005-07-12 21:42:11.363000,L5,384.51,375.37,370.69,352.60,351.10,338.77,335.53,342.23,337.80,334.12,337.98,338.56,329.58,316.31,310.51,302.75,307.77,306.56,301.89,308.10,287.72,294.26,288.72,301.43,316.99,304.13,305.28,308.08,309.55,320.52,327.99,329.33,311.41,320.97,322.00,326.60,326.42,311.31,316.59,322.09,315.63,302.40,307.70,308.11,302.72,295.87,303.42,307.53,309.54,317.50,325.60,347.05,306.22
2005-07-19 21:48:27.052000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.60,271.20,279.26,279.86,282.42,274.16,267.27,258.07,,,,,,,,
2005-08-13 21:42:29.474000,L5,378.24,372.10,367.92,353.59,345.68,334.73,332.13,334.84,325.90,330.15,333.71,343.94,331.21,319.98,318.56,306.65,306.22,293.16,294.69,306.18,298.96,295.89,314.62,314.96,323.89,318.77,303.77,309.30,320.64,328.35,324.11,320.33,327.06,327.23,340.39,333.31,340.02,316.92,316.86,322.13,316.01,313.37,303.55,299.94,298.90,301.75,303.89,310.58,311.76,318.24,327.82,337.88,324.20
2005-08-20 21:48:42.854000,L5,362.65,349.77,341.29,325.96,326.94,317.02,315.59,307.91,305.15,306.98,311.86,317.60,306.68,300.26,297.19,277.08,272.89,263.03,264.79,264.68,252.16,239.94,275.20,292.99,297.87,288.72,288.89,295.95,288.53,304.55,305.71,305.32,290.23,300.44,310.91,317.89,324.17,288.00,305.31,312.73,301.75,286.89,290.70,286.89,283.70,284.29,292.06,300.12,306.02,315.74,322.68,336.09,
2005-08-29 21:42:34.821000,L5,356.59,343.36,339.84,330.18,317.59,310.63,309.26,303.35,298.68,301.56,307.13,312.77,294.77,297.38,281.95,280.00,263.58,254.34,258.22,259.50,246.73,236.42,259.80,279.48,288.35,276.36,276.81,282.75,286.60,295.39,301.55,299.07,287.39,295.61,302.51,312.27,321.25,278.13,300.04,306.50,296.39,285.39,290.97,284.03,278.68,279.91,280.63,293.24,295.01,301.73,312.65,328.75,
2005-11-08 21:48:52.559000,L5,400.12,395.26,387.46,373.57,353.56,344.38,344.13,351.78,340.69,323.59,342.09,356.59,344.12,344.01,326.60,330.34,323.68,307.89,305.04,313.90,304.61,278.01,310.14,329.47,330.25,322.22,325.98,327.91,343.11,328.01,325.49,323.13,325.25,333.24,331.34,333.85,345.75,345.59,342.92,330.57,326.75,299.34,303.36,299.21,298.89,293.79,297.86,302.38,318.43,326.66,336.77,350.65,323.13
2005-11-17 21:42:55.245000,L5,342.51,325.98,301.07,302.12,258.23,,,,,296.37,291.40,292.51,278.58,282.10,275.80,275.39,272.63,253.60,255.92,270.18,249.28,251.30,250.02,271.89,277.57,269.39,263.46,263.29,272.65,291.22,286.26,283.10,,,,,,269.75,285.94,294.05,294.35,288.13,291.50,290.31,292.31,287.76,295.57,281.61,284.24,290.10,296.84,313.84,
2006-01-20 21:44:25.094000,L5,,,,,,,,,,,,,,,,,,,,,,,237.83,262.52,269.62,263.52,257.37,270.76,261.95,265.13,264.13,268.09,248.78,271.45,283.22,298.65,284.31,259.95,275.29,292.77,276.24,270.11,266.11,273.60,266.62,265.42,272.22,279.69,286.12,286.32,292.19,296.04,
2006-02-12 21:51:08.090000,L5,361.34,348.32,339.44,335.78,325.51,320.12,315.36,313.62,306.50,301.04,301.92,316.28,294.87,300.73,292.60,284.36,264.84,258.32,271.59,270.30,254.00,257.03,270.04,293.17,300.31,290.31,289.15,293.53,297.42,302.83,305.04,305.41,291.69,307.47,314.29,324.97,327.42,286.86,304.39,317.26,310.94,294.01,300.88,293.96,288.33,288.83,292.61,294.67,307.62,314.36,325.56,331.56,
2006-02-21 21:45:08.534000,L5,411.05,384.13,393.55,371.85,,358.68,369.12,342.19,336.65,324.30,329.67,342.05,324.92,325.08,321.15,310.38,300.89,299.07,304.02,310.45,294.72,276.83,314.67,310.81,310.64,324.95,322.62,312.75,313.29,317.18,330.10,326.19,314.54,317.13,319.95,332.79,329.05,322.03,328.75,330.47,327.01,326.23,312.94,309.45,303.93,301.64,301.74,310.44,314.72,322.06,332.78,337.40,327.92
2006-02-28 21:51:28.213000,L5,362.23,351.79,341.48,332.44,313.64,319.06,315.61,307.32,308.79,296.35,295.27,306.25,309.14,297.66,297.75,281.27,271.04,265.53,268.06,269.32,255.89,247.68,265.29,287.68,293.41,287.59,281.80,290.82,290.99,300.66,307.68,303.99,293.37,306.10,315.77,318.06,321.49,284.39,299.47,311.24,303.39,294.60,295.20,291.93,294.04,289.19,290.88,294.20,302.50,313.44,324.84,333.87,
2006-03-09 21:45:28.526000,L5,325.01,321.60,317.36,304.19,298.50,291.94,288.93,274.62,255.59,272.33,255.43,,,,,,,,,,,,,255.61,260.98,252.59,259.53,271.19,265.86,279.36,276.57,279.89,257.19,273.83,284.28,292.97,292.29,259.98,277.73,290.91,284.32,278.93,276.01,279.43,273.48,263.74,272.32,275.87,279.88,285.26,290.51,304.70,
2006-04-10 21:46:04.979000,L5,350.14,346.57,339.64,336.43,322.96,316.22,317.97,307.89,301.81,297.33,295.20,303.15,286.21,292.65,282.42,273.22,267.15,257.94,262.29,263.53,248.14,241.08,257.93,277.76,287.20,276.57,279.20,286.14,296.25,296.92,311.95,301.88,294.24,297.66,304.04,312.78,315.16,275.43,302.19,313.56,305.01,294.50,302.55,295.27,292.17,287.16,289.26,290.80,300.47,302.17,317.01,325.20,
2006-04-26 21:46:20.696000,L5,385.05,383.25,373.24,364.12,361.70,343.25,344.10,335.89,343.11,331.74,341.35,340.84,331.29,335.65,322.47,323.16,307.62,302.35,302.12,301.22,327.24,347.20,325.76,336.98,331.60,344.36,328.23,320.95,326.46,346.63,335.30,344.70,335.15,352.45,356.70,336.93,338.48,321.02,330.10,328.02,321.91,313.32,314.13,315.35,308.25,308.84,314.45,321.06,323.55,340.56,339.41,356.74,349.72
2006-06-13 21:47:01.718000,L5,382.45,376.90,368.07,354.62,349.22,349.14,334.04,327.89,324.00,322.07,331.95,339.44,332.97,332.72,325.89,312.01,309.33,298.56,293.79,303.95,289.14,308.91,311.03,311.64,324.09,341.41,318.99,328.21,316.04,336.50,344.61,344.00,330.09,325.55,328.15,332.32,327.04,320.02,316.24,325.78,325.32,313.32,308.42,309.51,298.81,301.30,303.72,311.08,312.05,322.30,332.52,345.04,311.35
2006-07-22 21:53:46.375000,L5,407.36,390.91,376.63,368.37,360.02,357.27,358.56,357.05,352.79,359.74,358.39,366.06,364.22,347.98,331.38,334.44,328.91,336.54,333.46,,,349.39,350.03,354.78,335.24,342.95,333.93,339.61,343.13,342.62,349.86,344.68,358.37,356.00,350.41,354.58,354.71,366.20,353.23,334.84,327.36,317.62,323.20,326.76,317.22,325.63,324.41,335.66,335.78,343.70,350.47,360.68,325.05
2006-08-23 21:54:11.272000,L5,372.00,366.16,367.70,365.13,356.62,343.88,345.45,340.77,337.27,327.63,322.96,331.86,326.56,332.90,329.81,314.88,307.12,323.25,306.00,316.24,293.61,271.68,302.58,319.59,314.50,310.26,322.83,335.49,324.99,342.23,364.78,334.15,329.20,327.76,337.21,329.07,334.88,336.35,337.97,332.18,318.29,315.36,317.49,320.52,306.91,300.98,305.65,308.52,310.93,319.57,328.76,352.98,305.61
2006-09-01 21:48:07.347000,L5,353.62,342.05,341.89,340.36,329.85,323.58,321.17,315.18,315.14,303.65,307.61,315.23,303.42,300.71,294.48,282.78,272.95,268.35,279.46,274.51,270.33,248.46,276.59,288.60,283.75,288.22,278.78,289.51,292.17,310.12,311.30,304.65,303.77,310.05,316.55,319.72,317.17,293.03,309.35,318.09,312.94,299.62,304.26,307.17,304.03,300.92,299.36,297.28,302.21,313.84,324.36,336.68,
2006-10-10 21:54:44.695000,L5,410.39,393.48,385.14,385.86,380.98,360.30,355.44,345.80,358.28,354.57,356.79,365.40,353.32,355.63,348.31,343.22,336.92,328.58,336.17,326.78,321.22,312.55,325.54,334.35,334.93,341.94,349.99,,367.74,355.01,350.94,364.14,363.60,347.65,361.05,343.43,340.66,355.87,357.85,346.55,351.91,324.91,325.47,333.41,329.63,305.91,314.73,306.45,310.06,320.26,348.06,365.72,339.12
2006-12-06 21:49:05.144000,L5,376.36,364.91,357.15,358.40,356.37,354.99,335.37,336.32,336.37,341.96,332.62,340.07,325.10,326.03,324.65,321.71,325.87,331.53,339.47,327.34,327.94,340.60,332.22,325.65,321.01,319.57,323.65,337.94,339.96,345.20,345.91,358.55,369.49,361.45,366.09,365.62,367.36,350.18,343.40,331.09,328.14,329.21,327.79,315.26,316.36,320.81,316.29,319.44,324.87,343.08,357.73,363.13,369.28
