dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0110,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2022-06-22 22:11:38.702000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.18,207.06,215.51,221.15,231.94,234.57,239.38,246.85,254.46,257.27,259.33,262.33,264.65,265.47,270.89,274.25,276.49,269.84,261.13,284.81,292.79,295.06,300.52,306.38,301.26,463.87,447.70,493.22,295.76,272.18,,293.98,326.22,341.78,348.15,341.64,327.42,343.77,,,,175.87,347.54,402.23,462.98,429.34,448.30,425.53,480.35,470.70,424.46,391.87
2022-07-08 22:11:39.226000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.02,434.08,352.35,,473.09,,,279.22,,,419.35,415.39,317.03,,,,,,,,,,,,,,,,,,,,189.94,196.81,201.43,206.55,211.28,214.30,219.17,226.19,235.03,236.04,240.60,249.71,257.55,259.77,262.77,266.12,268.44,272.75,275.77,277.00,279.56,270.57,266.02,291.33,298.11,297.87,305.58,307.61,303.01,461.04,458.72,496.70,297.35,281.31,,289.04,326.57,335.30,345.81,338.21,332.90,347.07,,,,199.31,347.35,404.90,475.96,433.00,451.23,426.15,480.59,486.46,426.14,400.91
2022-08-08 22:18:05.196000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.76,203.41,251.25,208.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 22:11:58.475000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.46,377.54,,197.81,199.80,252.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.76,229.72,238.84,245.53,249.13,261.80,259.05,277.09,301.13,299.81,310.28,315.29,328.25,314.78,298.79,369.83,329.53,343.92,264.55,277.51,273.94,284.07,287.75,391.47,355.68,332.73,345.66,339.67,348.53,275.38,353.24,362.80,381.11,359.98,386.69,382.92,397.86,532.56,518.92,,329.26,442.23,388.45,406.93,452.82,425.81,482.74,463.93,426.25,426.23,397.24,415.73,458.32,456.42,476.55,469.70,528.08,472.89,536.86,488.01,,,515.76,447.74
2022-09-09 22:18:35.574000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.07,468.22,,,,,,,,,,,,,,
2022-09-17 22:17:54.625000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.93,246.02,240.74,210.60,374.10,266.74,228.99,,,,,,,,,,,,194.12,213.61,251.98,240.02,237.12,215.46,,,,,,,,,,236.89,259.89,256.32,271.65,213.02,241.09,239.91,253.50,251.80,198.12,223.13,222.79,219.32,227.66,237.78,230.50,242.15,211.24,,,,,260.25,245.14,221.91,210.55,202.36,215.68,253.31,,,,223.92,255.82,221.20,,,,190.38,199.40,262.74,301.16,364.76,352.98,284.36,226.69,,,,,,,230.87,263.34,223.91,
2022-10-19 22:18:03.080000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.81,227.97,,,,,,,,,,,,,,,,,,,,,231.23,262.66,224.40,
2022-11-13 22:12:17.201000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.52,192.09,195.26,188.03,198.83,197.92,215.32,222.24,230.35,235.32,240.37,250.67,257.37,260.52,261.64,266.39,266.84,266.59,271.78,277.71,280.30,270.79,264.97,288.68,296.39,297.08,306.57,309.26,301.70,467.68,461.83,488.01,296.13,274.37,,,329.61,342.38,351.41,345.39,341.27,343.32,,,,193.60,353.08,415.32,465.49,435.28,450.67,440.09,481.28,477.48,430.12,397.68
2022-12-22 22:17:59.519000,L9,,,,,,,,,,182.12,198.86,195.12,396.95,358.29,195.74,200.03,200.62,198.69,192.04,182.66,,,,182.71,213.36,190.71,198.28,218.15,201.76,239.76,235.84,233.01,221.64,215.78,198.51,204.15,,,,,,,,,,,,,,,,,,,,,,,185.29,193.52,192.94,202.25,200.02,195.59,179.42,,,,,,,,,,,,,,,,,,,,,,,,,,181.16,183.48,188.55,190.48,188.45,185.93,,,,,,,,350.49,333.47,,,,,,,,,,,186.93,211.79,205.98,,,,,,,,,,,,,,,,,,,,218.91,201.97,206.13,169.17,
2022-12-30 22:18:24.751000,L8,,,,,,,,,,,,,,,,,,,,,,,,,178.15,182.40,193.42,189.33,199.50,201.25,192.80,197.51,183.38,,,,,,,,,,,,,,,,,,,,,,,,,216.55,207.08,212.47,214.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.16,246.02,228.91,,,,,,,,,,,,,,,,,,,,,249.69,275.07,243.33,193.35
2023-01-07 22:18:26.727000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.09,489.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.86,,,,,550.37,403.59,494.16,,,,,,487.10,,,,,,,,,,,,,,
2023-01-15 22:18:17.935000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.85,313.26,403.01,,,,
2023-01-16 22:12:10.212000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.35,200.71,206.25,208.33,215.02,218.41,226.14,230.71,237.04,241.82,247.28,252.97,261.04,264.71,266.63,270.89,271.80,272.43,280.05,283.83,285.49,274.38,269.73,293.52,295.70,299.62,307.41,312.25,305.75,472.87,488.98,486.94,299.60,284.56,,,337.44,341.68,351.01,347.03,342.70,348.83,,,,189.58,346.32,413.31,475.10,437.09,450.09,482.34,482.56,483.19,431.81,401.88
2023-01-24 22:12:10.678000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.50,197.12,200.71,201.38,207.66,203.46,217.89,224.82,232.06,234.27,240.37,250.21,255.05,259.03,259.85,264.30,264.54,265.61,270.12,275.66,278.99,268.46,262.30,284.56,294.50,295.23,304.49,307.34,300.82,470.33,460.87,486.00,292.64,268.11,,,328.28,339.68,349.76,344.44,341.57,341.44,,,,191.62,354.21,448.39,464.97,434.13,450.24,438.61,478.87,470.08,429.90,395.40
2023-02-09 22:12:09.040000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.59,325.01,,214.78,280.91,285.21,353.12,,,,,,248.32,263.20,208.37,258.46,268.68,285.14,271.36,262.58,305.84,,,,295.18,281.70,452.97,438.92,463.73,221.90,260.33,271.84,,264.27,318.26,334.58,313.06,323.68,333.60,274.16,337.49,405.24,,,402.29,443.39,417.76,435.57,423.77,468.94,447.16,414.09,375.93
2023-02-16 22:17:50.035000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.35,,,,,,,,,,,,,,,,,,,,,443.65,,,
2023-02-25 22:11:52.258000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.43,,,,,216.25,316.69,303.38,266.38,298.33,305.86,,,,176.37,331.69,404.88,436.96,431.02,383.12,264.29,434.00,341.86,,
2023-03-05 22:12:01.427000,L9,,,,,,,,,,,,,,,,,286.97,361.06,406.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.85,217.78,196.89,201.95,238.28,222.41,252.86,253.77,253.53,252.87,273.27,288.70,297.81,262.61,266.30,268.00,267.63,305.98,324.57,323.91,317.38,308.31,285.67,279.73,304.82,300.96,301.19,307.28,343.25,319.71,304.38,507.91,512.62,529.21,300.66,304.20,315.21,364.71,375.33,387.24,394.17,364.96,363.20,358.14,359.25,297.70,369.34,395.09,426.70,474.52,500.08,487.27,523.35,473.26,497.34,509.65,468.87,429.26
2023-03-21 22:11:55.188000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.03,190.76,209.22,216.61,225.62,233.69,236.79,243.65,254.36,251.70,256.32,200.47,214.93,,,188.67,272.62,262.71,259.99,276.66,292.72,290.47,283.39,299.05,295.34,464.74,454.23,486.15,289.59,262.86,,,226.52,322.26,340.79,327.07,333.16,332.94,,,,186.59,332.53,399.11,444.91,441.27,453.34,437.97,481.44,457.11,423.34,385.34
2023-03-28 22:17:57.444000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.25,,,,,,,,,,,,,,,,,,,,,234.94,235.44,227.26,
2023-04-13 22:17:51.001000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.96,390.93,,,,,,,,431.83,505.90,,,,,485.24,428.41,544.34,376.96,354.19,,,,,523.33,513.51,450.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.99,,,,,,,,,,,,,,,,,,,,,232.60,310.49,228.88,
2023-05-16 22:11:04.371000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.65,296.40,247.96,248.51,,,,,,202.54,206.94,203.44,216.04,213.07,210.86,218.94,226.24,235.03,241.02,265.63,,,,,,,,364.77,414.30,326.76,320.62,273.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.38,359.98,374.71
2023-05-24 22:11:17.213000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.82,324.54,,,,,,,,,,,,,,,,211.48,226.03,272.87,266.20,263.34,286.31,275.76,269.31,284.17,173.50,194.86,199.79,204.16,210.12,216.85,220.76,229.20,233.41,238.32,240.92,248.03,255.56,259.94,263.71,269.65,271.17,274.49,273.55,279.54,281.79,284.85,273.24,269.34,294.24,299.11,302.37,308.30,312.94,305.70,468.89,459.60,,298.52,283.30,216.65,302.54,335.61,345.14,353.07,344.59,331.21,346.90,,,216.09,273.50,353.46,412.38,477.96,438.22,448.85,427.33,487.09,477.97,439.61,401.69
2023-06-08 22:17:00.359000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.54,216.51,210.10,207.73,212.17,213.91,212.62,201.37,,205.37,202.74,208.02,216.05,236.75,219.63,209.70,,,180.13,213.12,214.80,226.71,213.04,219.03,187.12,,,,,,,,,,,,,,,227.71,316.66,241.36,,,,,,,,,,,,,,,
2023-06-08 22:17:24.317000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.36,200.63,200.07,203.70,208.59,208.03,,,,,,,,,,,,,207.24,209.82,220.59,208.57,214.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09 22:11:12.914000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.11,193.86,212.11,218.86,228.56,234.35,238.80,242.23,253.82,256.55,252.91,259.56,261.48,264.58,266.77,271.01,276.68,266.98,256.06,346.32,358.69,351.54,301.34,306.35,298.82,458.78,446.17,,368.77,271.77,,,414.40,413.18,422.07,432.72,457.32,474.61,470.36,,,176.81,350.40,400.69,462.95,431.00,445.43,424.37,500.53,522.68,421.75,394.94
2023-06-16 22:16:54.981000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.66,,,,,,,,
2023-06-24 22:17:30.350000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.98,244.00,256.23,249.84,247.22,236.98,213.52,209.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.11,219.02,234.79,195.43,222.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11 22:11:24.365000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.28,182.41,249.90,253.63,256.30,264.93,178.38,,,,,252.33,,,,,,,,,,,,,,,,,,,,,,,
2023-07-18 22:17:36.081000,L9,,,,,,,,,,,,288.77,245.82,,,,,,,,,,,,,391.59,357.02,,,,,227.90,232.71,,,,,,,,,,,,,,,,,,258.65,292.46,268.41,275.23,324.74,,,,,,,,,,,,,,,,,,,,,,,,,182.58,371.54,301.42,261.76,,,,,,,,,,,,,,,,,,,,204.94,315.63,354.87,,,,,,,,,,,,,,,,,210.98,287.06,280.19,421.37,,302.15,386.09,358.71,334.81,471.96,386.03,324.23,,,,,,,,493.18,
2023-07-26 22:17:23.328000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.95,284.41,192.42,185.18,,,,,,,,,,,,,,300.49,287.87,197.33,,,,182.55,195.66,221.79,203.72,246.02,251.27,246.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.56,332.31,331.56,331.08,330.40,310.61,,,,,,,,,,,,
2023-07-26 22:17:47.287000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.73,215.46,332.76,294.91,197.15,191.09,183.11,,,,,,,,,,,,172.32,311.03,294.45,204.07,,,,188.45,199.23,226.33,207.13,251.15,256.92,269.32,182.86,189.30,199.30,204.69,213.36,197.08,189.58,200.91,191.49,250.40,253.48,265.89,210.25,197.34,185.49,181.12,181.61,,,,210.71,264.81,,,,175.55,238.75,223.76,,,,436.34,343.56,339.18,335.83,335.10,399.90,,363.22,360.39,,,,,,,,,
2023-07-27 22:11:26.959000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.03,286.68,292.44,257.30,263.58,290.20,316.06,365.09,406.19,434.85,443.04,370.30,310.01,304.13,335.68,324.04,310.21,319.72,318.16,330.03,351.41,373.51,403.28,378.38,367.22,373.67,385.95,408.65,399.69,381.01,378.79,386.89,404.95,458.55,,,,411.50,460.83,456.41,473.68,450.17,470.47,477.83,465.54,505.87,,322.84,319.86,302.68,354.08,407.53,441.21,509.81,437.22,504.66,,,508.79,508.29,401.06
2023-08-04 22:11:40.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.19,279.62,239.17,239.67,236.45,234.13,258.55,255.50,295.44,312.55,285.13,275.01,320.04,305.97,309.11,324.15,321.82,330.10,315.68,306.37,306.92,317.20,291.15,298.19,273.85,273.58,361.25,340.70,337.15,366.26,294.90,297.03,301.85,307.51,362.04,510.22,506.28,520.50,334.92,316.06,363.03,369.97,403.89,404.40,406.59,427.48,336.42,342.17,484.17,484.19,438.05,484.63,507.12,415.52,516.26,440.96,533.08,465.86,520.53,486.18,511.83,401.09
2023-08-28 22:11:44.258000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.34,274.05,270.13,,,,,292.02,177.75,191.61,198.44,216.99,260.58,287.90,422.22,315.37,309.40,322.69,333.36,274.74,326.13,325.06,265.17,266.47,272.24,280.46,271.85,267.32,291.59,293.95,297.81,304.84,308.45,387.45,527.39,518.70,,297.33,427.75,408.83,419.57,347.64,422.30,349.28,343.40,409.29,458.02,443.80,405.53,455.35,190.35,348.45,408.32,468.29,431.80,447.73,432.41,494.30,475.15,428.02,396.30
2023-09-05 22:11:46.771000,L8,271.68,349.81,,,,,,,,,,257.76,293.95,,,,,283.41,246.45,251.01,270.30,340.59,,,,,205.88,213.16,239.05,242.17,229.29,,,,,272.77,293.61,179.30,,,296.75,307.61,235.44,258.04,274.11,285.10,334.13,222.73,221.02,328.47,363.34,383.71,401.33,457.13,493.21,466.95,292.03,310.26,366.16,394.94,455.84,520.21,430.28,372.40,416.01,301.78,259.08,412.26,445.26,474.93,420.84,416.37,217.86,220.82,206.14,201.07,224.58,504.21,549.26,557.28,274.73,274.19,529.24,370.34,385.85,518.15,536.24,481.30,318.20,329.72,349.36,319.66,307.38,316.62,323.25,314.27,330.01,416.90,476.82,484.44,506.64,486.87,449.92,471.88,473.55,,,,,,,,,,,,,,,,,511.74,446.24,532.12,447.94,465.40,,,,,,,,,,,,,,,,
2023-09-12 22:17:38.225000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.95,354.68,331.58,343.13,,264.67,352.86,,,,,,,,,,,,,535.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12 22:18:02.179000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.25,233.43,355.50,273.83,343.86,,,,,,,,,,,,,,,,539.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 22:11:53.459000,L9,524.22,479.45,369.07,375.32,351.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.59,203.07,205.67,209.27,212.27,204.82,221.29,225.13,234.52,237.40,244.35,251.21,257.97,260.91,263.40,270.90,271.03,271.20,275.00,280.26,281.15,272.67,272.58,294.65,300.14,300.22,309.25,313.82,311.87,470.35,483.54,536.21,299.06,288.83,281.51,422.15,450.62,451.30,357.07,350.45,350.30,347.89,530.00,423.43,,217.07,355.58,421.68,499.63,505.80,451.95,454.39,484.21,483.79,441.21,400.63
2023-09-20 22:17:40.026000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.61,269.32,230.69,249.32,205.61,207.51,188.08,,,,,,,206.25,218.98,314.29,251.16,222.10,195.42,,,,,,,,,192.23,187.22,205.43,180.99,219.39,284.82,222.71,,,,195.09,197.02,218.07,207.02,199.13,198.37,205.34,179.51,281.93,228.33,185.35,,,,,,,,,,,,,
2023-10-15 22:12:03.081000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.69,267.66,,,,,,,,,,,,,,,,,,,,,,,354.37,291.27,235.42,207.44,,,,,,,288.90,384.78,323.74,223.98,234.03,236.22,241.82,251.92,276.49,281.58,278.40,290.78,294.48,292.50,280.34,286.95,287.50,294.01,292.10,288.49,301.48,285.02,292.95,277.64,282.59,323.88,350.04,338.65,330.99,317.49,310.91,501.26,505.10,528.52,325.25,294.28,301.03,351.63,351.18,355.90,358.10,348.12,361.32,360.10,199.49,203.72,351.69,417.81,425.07,460.60,514.13,472.93,471.72,466.90,527.79,527.55,471.34,415.53
2023-10-22 22:18:14.437000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.97,204.50,194.21,228.27,213.47,213.65,212.52,187.33,220.81,188.85,,,214.20,229.60,268.61,278.04,227.84,,,,,182.28,189.80,192.91,200.91,214.84,,234.40,229.02,,273.09,,,,,,,,,,,,,,,,,,,240.51,262.68,232.04,
2023-11-08 22:11:57.030000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.66,207.74,314.38,275.25,,,,,,,,,186.66,192.46,189.38,199.68,189.22,214.46,220.40,232.49,235.31,240.48,249.51,260.35,254.51,259.17,265.29,266.20,266.17,268.36,276.35,280.28,270.87,263.85,289.09,295.51,298.33,305.61,381.30,302.95,,463.54,,293.30,,,250.68,336.31,338.55,349.14,343.80,348.10,342.17,247.12,190.85,,192.39,348.11,406.21,455.74,371.46,502.55,499.26,507.14,475.11,435.21,398.54
2023-11-15 22:17:47.856000,L8,,,,,,,,,,,188.31,192.88,201.17,192.09,195.00,189.97,186.22,178.80,,,,,187.84,230.56,198.07,193.20,190.95,200.71,192.75,211.54,197.89,207.43,202.07,215.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 22:18:11.814000,L8,,,,,,,,,,,187.87,194.09,203.78,194.45,196.15,190.81,187.31,179.31,,,,,188.69,230.94,199.42,193.45,191.24,200.23,192.68,211.55,198.44,205.87,202.45,216.41,175.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 22:12:03.999000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.79,209.63,222.04,231.46,235.57,254.34,,184.72,244.82,237.07,226.96,184.50,255.91,263.62,268.41,273.12,264.18,263.62,291.19,289.17,294.50,303.06,307.66,301.39,470.39,467.75,540.15,285.60,272.48,206.13,,326.89,334.66,342.35,337.37,340.07,339.57,,,,192.02,344.97,415.03,473.53,439.02,456.25,434.65,486.68,481.53,423.62,386.10
2023-12-01 22:17:46.993000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.25,196.07,,,,,,,,,,,,,,,,,,,,,211.45,210.72,,
2023-12-09 22:18:14.690000,L9,232.76,297.51,238.86,215.86,,,,222.56,228.60,186.58,221.85,241.82,251.63,252.71,217.87,221.24,,,,,,,,,,204.98,192.24,187.03,198.59,230.47,201.60,241.71,240.86,231.54,226.71,209.73,198.55,200.76,229.24,182.20,,,,,,,,,,,,,420.22,369.12,216.90,204.58,,,,,,,,,,,,,,,,396.90,532.42,,,,,,,,,,,,,182.20,196.01,204.57,209.90,200.61,202.72,231.80,190.51,,,,,,,,,204.97,228.83,193.24,176.24,183.08,181.19,180.67,,,229.47,190.41,443.46,443.59,541.27,183.38,214.13,301.57,,,179.84,194.88,294.44,511.33,,,,,,,,,,467.92,237.48,244.07,249.97,220.25,308.94,322.75,231.99,
