dates,nzd0191-0000,nzd0191-0001,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0061
2018-08-08 21:59:13+00:00,285.43333333333334,259.3233333333333,251.42666666666665,252.14666666666665,237.53333333333333,247.92999999999998,254.5533333333333,236.90333333333334,239.11333333333334,236.0,228.488,229.71833333333333,230.115,236.05166666666665,241.8475,233.54285714285714,232.2257142857143,230.95285714285714,238.09428571428572,237.67142857142858,237.35142857142858,235.44833333333335,249.1142857142857,248.41428571428568,253.8285714285714,255.1342857142857,274.5933333333333,261.1371428571428,246.29999999999998,250.43714285714285,252.3114285714286,243.35,247.04142857142855,242.76999999999998,253.69,252.4014285714286,252.3657142857143,253.51333333333332,272.64666666666665,279.28,280.50666666666666,277.96666666666664,280.9533333333333,274.37333333333333,275.3233333333333,274.1566666666667,275.7133333333333,274.29,,,259.1566666666667,228.89000000000001,213.78666666666666,191.76999999999998,164.12,180.66,188.21,244.63333333333333,246.03666666666666,243.52666666666667,241.20000000000002,
2018-08-24 21:59:21+00:00,285.43333333333334,261.505,251.20999999999998,252.00249999999997,239.8,249.6525,254.31,236.905,238.89,235.7375,229.78666666666666,231.18571428571428,231.6657142857143,237.52714285714288,243.498,235.18375,233.81875000000002,233.19625,239.77625,239.69,239.57,238.20428571428573,250.48,250.1375,255.29999999999998,257.18,274.0075,262.7775,248.7125,252.59749999999997,254.36875,245.44625,248.535,244.61374999999998,255.07625,254.1425,254.42,253.20999999999998,272.7125,279.095,280.2625,279.0725,281.045,274.7925,276.6175,274.57,275.5225,273.3733333333334,,,257.9475,230.3825,215.7625,191.1575,162.10666666666668,171.515,188.46,245.89499999999998,245.795,243.17000000000002,241.185,
2018-10-02 22:05:47+00:00,285.75,263.18,251.67399999999998,252.95,242.158,250.62199999999999,253.93400000000003,236.905,238.89,235.7375,229.78666666666666,231.18571428571428,231.6657142857143,237.52714285714288,243.498,235.18375,233.81875000000002,234.82777777777775,240.90555555555557,241.3011111111111,241.04999999999998,240.09125,251.47999999999996,251.30666666666664,255.29999999999998,262.7922222222222,281.104,263.82666666666665,250.64000000000001,253.83777777777777,254.36875,245.44625,248.535,244.61374999999998,256.12888888888887,255.18222222222226,255.8011111111111,253.20999999999998,272.7125,279.095,280.572,280.416,282.04,275.354,276.93,274.716,275.472,274.58000000000004,,,257.67600000000004,232.064,217.45,190.64000000000001,160.845,169.38,188.816,246.59,246.31799999999998,243.17000000000002,241.185,
2018-10-18 22:05:53+00:00,286.616,264.31,251.41166666666666,253.0383333333333,242.55999999999997,250.96,253.54666666666665,236.13199999999998,238.102,234.532,230.21142857142857,231.52875,232.32125,238.18625,243.32666666666668,236.03444444444443,234.66111111111115,236.01999999999998,241.68400000000003,242.096,242.046,241.46333333333334,252.16500000000002,252.02599999999998,256.0488888888889,263.327,279.08166666666665,264.556,252.00900000000001,254.635,255.1011111111111,246.44444444444446,249.26333333333332,245.81555555555556,256.847,255.82000000000002,256.65999999999997,251.698,272.866,279.118,279.74,280.72166666666664,282.32,275.2583333333333,277.46666666666664,274.90333333333336,275.87166666666667,274.966,,,258.1066666666666,234.11,218.32833333333335,189.90166666666667,160.845,167.9,188.64666666666668,246.535,246.14166666666665,243.32,240.43400000000003,
2018-11-12 21:59:47+00:00,291.812,264.8633333333333,251.04833333333332,251.51666666666665,242.54833333333332,249.81333333333336,252.92500000000004,236.48600000000002,238.544,234.964,230.27714285714288,231.305,232.3775,238.115,243.06999999999996,236.18111111111114,234.7711111111111,236.20100000000002,241.7,242.17399999999998,242.012,241.53333333333336,252.257,252.03399999999996,256.1166666666667,263.421,279.03333333333336,264.567,252.16600000000003,254.81400000000002,255.16,246.3988888888889,249.22111111111113,245.7088888888889,256.81399999999996,255.66600000000003,256.27799999999996,251.794,272.95799999999997,279.174,279.26666666666665,281.48999999999995,284.2966666666667,275.6116666666667,278.14000000000004,274.99,275.62833333333333,274.69,,,257.945,234.30166666666665,219.20666666666668,189.87,158.22,168.05599999999998,188.19500000000002,245.85166666666666,244.6883333333333,242.858,240.55,
2019-01-22 22:05:50+00:00,300.1525,267.822,250.40249999999997,243.24200000000002,239.846,247.51999999999998,248.43400000000003,234.2425,236.71249999999998,232.4675,230.474,231.898,234.68400000000003,240.262,238.89600000000002,240.32599999999996,239.42600000000002,244.475,246.535,248.04,248.67999999999998,253.63400000000001,256.0933333333333,256.92833333333334,259.34,271.34833333333336,278.536,268.605,259.56166666666667,260.16,259.206,251.17200000000003,252.38400000000001,250.58199999999997,260.5833333333333,258.495,261.62666666666667,248.66500000000002,271.4525,277.0575,275.254,280.188,281.13199999999995,274.22799999999995,276.954,273.95799999999997,274.794,272.49199999999996,,,256.164,233.81,220.296,185.498,158.8825,163.936,187.27,242.958,241.65,237.5125,238.02999999999997,
2019-03-04 21:59:30+00:00,297.856,266.08000000000004,250.35,235.42799999999997,234.61800000000002,241.814,244.132,232.51,236.2575,231.58,233.85999999999999,235.625,238.19,244.51000000000002,244.06,243.99749999999997,242.7075,248.032,249.916,251.85,252.61399999999998,253.372,259.226,260.106,264.07,277.238,278.17400000000004,272.016,265.47799999999995,263.94599999999997,264.0,254.82500000000002,255.8725,255.98499999999999,264.054,263.088,265.632,247.3075,270.255,276.0075,273.406,277.684,279.128,272.92199999999997,274.222,268.882,274.254,270.396,,,252.834,230.302,216.75799999999998,182.666,159.14999999999998,165.352,187.23,237.426,238.754,232.1175,236.305,
2019-04-12 22:05:30+00:00,297.402,265.65,249.18999999999997,235.392,231.34,240.344,242.97599999999997,234.11599999999999,237.08199999999997,233.548,235.246,237.346,238.906,245.53000000000003,245.836,245.27999999999997,243.43,249.08599999999996,250.77599999999998,252.37399999999997,253.606,254.33200000000002,259.798,260.606,264.706,270.65,271.218,272.966,266.09000000000003,265.674,265.46,256.374,257.198,257.174,264.358,264.456,266.73999999999995,248.382,271.274,276.714,273.372,276.0,279.298,272.49,273.34,268.636,274.136,268.44500000000005,,,251.70999999999998,229.804,215.804,182.94400000000002,161.11333333333334,165.448,187.332,236.76400000000004,238.426,233.85,237.738,
2019-06-08 21:59:38+00:00,295.7666666666667,263.50000000000006,250.05,226.28333333333333,226.22333333333336,234.5466666666667,239.03999999999996,234.11999999999998,237.75333333333333,234.89333333333332,235.9566666666667,238.82666666666668,239.53666666666663,246.70666666666668,247.3566666666667,240.02749999999997,238.1925,249.8733333333333,244.9275,245.0025,254.6933333333333,254.87,254.6775,253.685,259.5825,262.8225,272.10666666666674,266.7825,266.8733333333334,258.555,266.98333333333335,250.7675,252.69,249.90249999999997,259.025,259.24,260.38,248.19333333333336,270.54999999999995,275.68,272.2966666666667,272.76,275.3666666666667,271.16,270.3133333333333,264.09999999999997,272.92333333333335,261.98,,,245.87666666666664,224.26333333333332,212.26999999999998,181.13000000000002,163.365,165.03333333333333,188.54333333333332,231.81333333333336,237.2933333333333,228.35999999999999,237.73000000000002,
2019-06-24 21:59:43+00:00,292.22249999999997,259.7525,249.4,232.9175,230.09500000000003,239.49,241.6075,235.6975,237.9975,233.8975,237.89,241.25,242.01,247.62,249.69000000000003,243.03599999999997,240.564,252.60750000000002,247.642,248.538,257.685,255.7075,256.798,255.22400000000002,261.824,267.03000000000003,275.2475,271.142,269.65250000000003,258.555,268.3675,251.92799999999997,253.42200000000003,250.712,260.224,261.11199999999997,261.59800000000007,247.4675,267.215,271.4475,268.7,264.15500000000003,275.3666666666667,271.16,264.80499999999995,265.315,272.35749999999996,261.98,,,246.67999999999998,225.96249999999998,214.48499999999999,183.1425,163.365,165.8125,188.5625,235.845,239.33499999999998,231.4475,239.45,
2019-07-10 21:59:47+00:00,292.22249999999997,259.7525,249.4,232.9175,230.09500000000003,239.49,241.6075,235.6975,237.9975,233.8975,237.89,235.14000000000001,236.692,242.8,249.69000000000003,239.40166666666664,237.41333333333333,246.794,244.43833333333336,245.07833333333335,251.26799999999997,247.98000000000002,254.18166666666664,252.01,258.74333333333334,263.575,275.2475,267.62,261.596,254.042,262.63,248.35833333333335,250.62833333333333,247.14166666666665,257.68,259.06166666666667,258.7,239.57200000000003,267.215,271.4475,268.7,264.15500000000003,275.3666666666667,271.16,264.80499999999995,265.315,272.35749999999996,261.98,,,246.67999999999998,225.96249999999998,214.48499999999999,183.1425,163.365,165.8125,188.5625,235.845,239.33499999999998,231.4475,239.45,
2019-07-17 22:05:59+00:00,292.22249999999997,259.7525,249.4,232.9175,230.09500000000003,239.49,241.6075,235.6975,237.9975,233.8975,237.89,231.78333333333333,233.54666666666665,239.85,249.69000000000003,237.19142857142856,235.48714285714286,242.92166666666665,242.24571428571429,242.8957142857143,248.08333333333334,243.41666666666666,252.33714285714285,250.30857142857144,256.96,261.46571428571434,275.2475,265.12428571428575,256.57,251.93833333333336,259.2966666666667,246.47714285714284,248.82714285714286,245.21714285714285,256.2714285714286,257.67857142857144,256.72571428571433,239.57200000000003,267.215,271.4475,268.7,264.15500000000003,275.3666666666667,271.16,264.80499999999995,265.315,272.35749999999996,261.98,,,246.67999999999998,225.96249999999998,214.48499999999999,183.1425,163.365,165.8125,188.5625,235.845,239.33499999999998,231.4475,239.45,
2019-09-19 22:06:20+00:00,284.7266666666667,261.66333333333336,250.0,255.5533333333333,242.77666666666667,251.96333333333334,249.89000000000001,239.9766666666667,239.55499999999998,236.16500000000002,242.23999999999995,229.6125,231.11,237.14749999999998,253.13666666666666,236.45000000000002,234.70333333333335,242.462,241.3216666666667,241.81333333333336,247.61999999999998,242.052,251.63666666666663,248.90166666666667,256.09833333333336,260.2316666666666,277.23999999999995,264.3933333333334,255.346,250.26400000000004,259.168,245.76166666666663,248.47833333333335,244.16666666666663,255.42999999999998,257.52500000000003,255.84333333333333,239.51999999999998,269.37333333333333,273.2366666666667,273.62666666666667,267.61333333333334,288.35,277.235,268.66,273.8633333333333,274.8333333333333,280.23,,,250.42999999999998,231.91333333333333,218.9333333333333,187.67999999999998,162.95,166.28666666666666,190.40333333333334,247.30999999999997,247.28333333333333,242.54333333333332,242.26999999999998,
2019-10-21 22:06:25+00:00,292.47999999999996,260.01,241.49333333333334,253.59666666666666,242.71666666666667,252.23333333333335,249.86666666666667,237.6266666666667,237.11,231.01,238.58499999999998,227.27749999999997,230.2425,235.9325,249.97000000000003,235.38833333333332,233.99333333333334,241.266,240.5716666666667,240.82000000000002,246.58800000000002,240.902,251.18999999999997,248.22,255.53833333333333,259.32666666666665,275.67333333333335,263.4916666666667,254.80599999999998,248.52399999999997,257.538,244.19499999999996,247.44166666666663,242.5666666666667,254.62333333333336,256.10166666666663,254.78833333333333,237.2975,268.34,272.35,270.16,269.47,286.16999999999996,276.19,270.57666666666665,273.4266666666667,274.05,273.33500000000004,,,249.07000000000002,225.63666666666666,216.04,184.22000000000003,,164.39666666666665,190.0966666666667,245.46,245.09333333333333,240.20333333333335,239.74,
2019-11-06 22:06:24+00:00,291.5475,259.48249999999996,243.335,253.9375,241.48,251.67,250.44,237.06,236.85333333333332,231.62666666666667,236.97333333333333,229.13400000000001,232.048,238.06199999999998,249.34,236.7642857142857,235.34142857142857,242.47,240.5716666666667,240.82000000000002,246.58800000000002,243.17,251.18999999999997,248.22,255.53833333333333,259.32666666666665,275.67333333333335,263.4916666666667,254.80599999999998,251.62,259.00666666666666,246.26142857142855,248.83571428571426,244.66428571428574,256.00714285714287,257.37142857142857,256.64142857142855,238.95,269.7525,273.65250000000003,270.48,272.375,285.74666666666667,275.51666666666665,271.7625,273.5175,273.87,273.89000000000004,,,249.84,227.82999999999998,217.065,184.4275,,163.66,188.96750000000003,245.395,244.78,240.9975,239.5625,
2019-11-22 22:06:21+00:00,290.986,260.62199999999996,243.335,253.08199999999997,239.88000000000002,251.746,249.77000000000004,236.696,236.44,231.67000000000002,236.1125,229.965,233.01166666666668,239.12833333333333,248.82800000000003,237.67125,236.0625,243.1885714285714,241.78571428571428,242.2557142857143,247.66166666666666,244.56428571428572,252.29999999999998,249.69285714285712,256.7214285714286,260.65285714285716,274.28499999999997,264.7185714285714,256.4216666666667,253.36714285714285,259.9757142857143,247.50125,249.70999999999998,245.94,256.92625000000004,257.8775,257.83500000000004,239.78,269.87,274.072,270.51800000000003,273.454,285.85,274.6925,272.48,273.13800000000003,273.614,272.66,,,249.336,228.048,216.93200000000002,183.522,,162.91,187.94400000000002,245.454,244.73600000000002,241.06199999999998,239.12199999999999,
2020-01-18 22:00:00+00:00,293.335,264.164,243.9375,254.01,238.72799999999998,251.82200000000003,249.632,236.32,236.1075,232.76000000000002,234.53749999999997,236.61249999999998,238.8275,245.85,247.738,244.9425,242.9975,248.6025,250.51,251.98000000000002,254.35750000000002,254.3,260.61,260.4675,265.225,270.2175,271.40749999999997,273.39750000000004,267.3125,265.852,266.672,258.34800000000007,258.13199999999995,256.504,264.13,264.28200000000004,267.88800000000003,246.484,273.31,278.012,273.162,281.40600000000006,283.07399999999996,274.68,278.22400000000005,274.352,274.678,271.642,,,248.848,229.196,217.006,182.776,162.91,163.154,188.244,244.26799999999997,245.048,241.948,237.752,
2020-01-25 22:06:09+00:00,292.02,262.64166666666665,243.9375,247.215,236.17499999999998,248.245,246.99666666666667,235.54166666666666,235.88600000000002,232.548,234.43799999999996,236.48399999999998,238.658,245.62800000000001,247.57000000000002,244.76800000000003,242.68599999999998,248.586,250.2875,251.785,254.148,254.01999999999998,260.4,260.16999999999996,265.12399999999997,269.99,271.412,273.296,266.826,265.56,266.48833333333334,257.9166666666667,257.81,256.21666666666664,264.15833333333336,263.985,267.61833333333334,246.5566666666667,272.0,277.01,271.42833333333334,279.7166666666667,280.3383333333333,273.57666666666665,276.75666666666666,273.395,268.83166666666665,271.642,,,246.54833333333332,226.73833333333334,214.3216666666667,181.35333333333335,162.91,164.73666666666665,188.00166666666667,240.57833333333335,242.91333333333333,238.29166666666666,236.96166666666667,
2020-02-10 22:06:04+00:00,297.9583333333333,262.2657142857143,245.07399999999998,243.27857142857144,235.70857142857145,247.64000000000001,246.65142857142857,235.54,236.04999999999998,232.86666666666667,234.43799999999996,236.48399999999998,238.658,245.87166666666667,247.71285714285713,251.06500000000003,242.68599999999998,248.586,250.2875,251.785,254.148,254.01999999999998,260.4,265.68,265.12399999999997,269.99,278.3433333333333,273.296,266.826,265.8042857142857,266.63714285714286,258.0657142857143,257.76,256.59,264.5,263.7857142857143,267.7628571428571,247.12285714285716,272.0657142857143,277.34857142857146,271.0757142857143,279.59714285714284,279.0728571428571,273.4157142857143,276.7,273.57714285714286,269.6114285714285,270.805,,,246.62142857142857,225.25571428571428,213.05714285714288,180.8857142857143,162.91,165.88857142857142,188.31571428571428,239.03142857142856,243.1557142857143,238.85285714285712,236.93428571428572,
2020-02-19 21:59:52+00:00,297.4271428571428,261.9425,245.07399999999998,239.1575,234.16375,245.67000000000002,245.325,235.07875,236.20714285714286,233.4157142857143,234.54333333333332,236.88833333333332,238.93166666666664,246.07285714285715,247.665,250.4042857142857,242.8183333333333,249.03833333333333,250.79000000000002,252.12199999999999,254.40666666666667,254.14714285714285,260.36333333333334,264.96285714285716,265.16333333333336,270.325,277.6328571428571,273.4583333333333,267.29833333333335,266.2875,266.64875,258.2275,257.63,256.68375,264.62874999999997,263.615,267.63,247.14875,271.77125,276.8625,270.52375,278.94125,277.77875,273.0025,275.805,272.62375,265.84125,269.36285714285714,,,244.98375,224.44,211.68375,180.45875,160.69,166.30875,188.15125,236.92,242.06375,236.5775,236.83125,
