dates,satname,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,nzd0570-0016
2018-03-31 22:12:27.765000,L8,196.58,148.35,170.41,174.92,195.84,204.39,208.72,201.49,195.42,197.99,227.61,242.30,242.81,250.63,245.82,238.59,245.46,252.75,257.53,258.37,253.21,235.85,239.02,240.18,250.15,239.47,240.98,228.81,214.88,185.70,183.36,187.62,230.10
2018-03-31 22:12:51.719000,L8,193.86,145.83,168.51,173.88,194.80,201.94,206.71,199.67,194.42,195.96,226.58,240.85,241.61,249.49,244.81,237.48,242.83,251.30,255.47,257.43,251.64,234.86,237.49,238.77,248.46,238.03,239.51,226.89,213.29,184.71,182.63,186.86,229.23
2018-04-25 22:06:26.771000,L8,252.13,235.28,200.22,246.83,224.97,236.74,233.47,254.35,243.46,252.51,250.53,257.29,259.33,273.08,266.53,270.92,281.72,290.55,294.15,293.99,274.80,256.33,258.81,256.97,273.26,271.33,269.65,251.66,246.02,256.69,260.89,259.23,246.88
2018-05-02 22:12:09.737000,L8,177.73,149.74,173.36,176.94,34.33,74.76,211.10,202.95,195.39,180.93,230.41,244.12,245.04,252.61,246.98,238.73,253.40,255.17,258.41,258.55,254.60,235.81,242.11,243.03,251.39,244.24,244.24,234.84,222.94,236.59,240.90,248.23,228.89
2018-05-02 22:12:33.692000,L8,169.66,146.82,172.21,175.90,199.03,203.57,210.40,201.25,194.27,179.37,229.56,242.68,244.23,251.81,246.28,237.98,229.97,254.06,257.48,257.80,253.65,235.20,240.80,241.36,250.34,243.27,243.27,233.63,222.24,236.01,240.33,247.83,228.49
2018-05-18 22:12:22.813000,L8,173.96,152.82,83.60,52.21,33.49,88.26,213.27,211.83,200.35,195.43,188.27,132.09,165.82,5.96,5.67,168.35,136.49,63.31,51.97,259.31,254.30,242.49,247.06,250.89,250.67,245.86,246.38,71.20,57.81,247.73,242.17,250.29,158.59
2018-05-27 22:06:04.650000,L8,159.61,148.04,174.02,179.78,203.51,205.84,213.80,201.41,193.88,170.76,184.59,247.82,246.63,255.42,248.18,243.56,257.91,262.61,264.49,81.28,129.58,25.79,20.04,83.44,253.79,248.40,247.69,237.69,226.90,242.16,242.76,249.09,231.20
2018-06-19 22:11:57.514000,L8,160.50,159.51,184.64,184.10,209.14,216.23,218.24,213.41,197.48,201.93,147.79,108.08,250.34,258.87,251.19,242.63,258.97,263.15,267.20,267.01,261.22,244.39,248.91,249.47,257.34,249.54,250.52,242.99,232.61,247.91,246.29,251.90,232.76
2018-06-19 22:12:21.473000,L8,150.23,150.70,176.98,180.09,204.28,206.70,213.74,201.39,193.28,156.48,236.18,249.21,246.92,255.02,246.87,237.71,254.09,257.80,261.56,261.35,256.56,240.21,244.81,245.71,252.51,244.57,246.45,238.10,226.09,240.89,241.13,247.79,225.47
2018-06-28 22:06:16.147000,L8,156.65,152.70,174.76,183.01,204.70,205.30,215.25,201.34,193.39,151.44,239.16,104.87,166.48,257.01,251.99,243.14,201.66,221.40,206.62,268.49,262.93,242.47,247.08,249.60,255.82,249.30,252.37,242.88,229.87,245.56,242.27,249.57,232.77
2018-07-21 22:12:13.538000,L8,231.24,230.39,191.20,192.24,217.28,227.28,222.68,252.14,215.00,247.37,253.35,261.53,260.35,268.86,263.51,252.53,267.30,268.40,274.16,270.07,263.12,241.36,175.06,249.59,253.37,250.34,246.63,231.93,217.13,208.19,122.11,180.43,245.47
2018-07-21 22:12:37.497000,L8,15.80,24.14,90.18,56.38,122.10,97.01,210.65,202.22,191.92,140.76,30.77,250.28,246.82,255.69,197.36,184.96,46.14,13.09,255.91,257.81,246.56,,,,,,,,,,,,219.84
2018-08-22 22:12:30.412000,L8,17.56,23.86,94.04,95.72,117.29,87.25,206.81,190.88,191.62,160.86,231.42,128.26,245.59,254.00,248.16,240.28,93.62,251.69,256.16,260.75,252.98,239.30,243.83,247.87,247.54,249.16,245.89,238.70,228.75,246.16,244.97,253.69,181.49
2018-08-22 22:12:54.367000,L8,146.41,133.08,160.10,147.92,189.34,184.08,206.87,191.00,191.69,161.99,231.32,245.59,245.65,254.03,248.18,240.16,93.52,251.83,256.24,260.78,253.12,239.23,243.63,247.86,192.52,179.02,125.21,238.46,228.54,245.68,244.71,253.52,181.08
2018-08-31 22:06:47.157000,L8,198.86,139.37,170.41,173.85,198.53,202.56,208.94,198.36,193.85,184.50,229.22,244.83,244.89,252.93,247.89,242.70,252.77,253.39,255.92,25.34,154.97,49.33,42.37,13.06,162.89,81.86,94.81,235.54,227.25,243.08,245.82,251.56,233.97
2018-09-07 22:12:36.278000,L8,244.79,228.24,196.92,229.45,208.39,220.13,215.63,246.94,236.97,246.40,240.72,252.93,253.89,260.65,256.76,249.33,262.08,277.49,284.33,274.85,260.51,251.94,253.87,253.53,262.39,264.81,257.94,247.14,241.02,255.18,262.24,257.58,242.74
2018-09-07 22:13:00.241000,L8,244.67,234.17,197.14,229.97,208.59,220.41,215.71,247.27,237.21,246.32,240.99,253.05,254.03,261.15,257.01,249.68,262.34,277.34,284.54,274.99,260.88,252.22,254.02,253.63,262.66,265.41,258.29,247.36,241.47,255.41,262.89,257.80,243.15
2018-09-23 22:12:41.211000,L8,248.41,227.59,190.27,237.50,207.46,225.07,219.37,249.01,239.70,247.00,240.58,254.05,256.61,265.25,259.18,252.97,259.79,265.60,275.24,276.58,264.16,254.09,253.34,250.75,262.01,270.75,259.21,251.32,240.92,255.42,267.70,260.72,241.85
2018-10-02 22:06:59.122000,L8,247.77,232.54,197.07,238.47,210.22,234.61,219.45,249.12,243.15,249.06,242.96,254.62,256.65,268.09,262.79,255.98,263.00,269.46,267.17,273.43,265.20,256.63,254.34,255.84,263.52,266.47,259.19,252.01,245.93,257.89,260.31,261.27,249.06
2018-10-18 22:07:05.594000,L8,250.91,236.80,249.09,237.28,220.12,237.01,224.33,250.37,250.06,246.88,244.24,253.74,256.39,268.04,263.43,262.05,261.40,267.36,265.45,274.42,268.44,256.73,253.77,254.10,264.99,264.90,259.95,253.29,246.67,256.26,248.89,258.12,248.67
2018-11-03 22:07:09.298000,L8,196.60,146.02,166.05,146.80,197.80,208.03,206.42,202.19,193.65,187.09,225.95,238.55,235.68,250.49,250.08,243.09,245.23,249.72,249.88,254.47,247.28,241.86,225.10,226.60,199.28,243.74,238.40,229.01,219.11,235.07,187.30,196.32,235.54
2018-11-10 22:12:56.881000,L8,192.05,144.47,162.47,143.24,194.12,199.17,204.93,200.46,192.84,190.19,224.43,64.80,89.64,248.56,247.55,239.87,240.96,246.61,250.29,250.84,242.95,237.19,222.10,224.54,245.63,242.47,236.54,225.01,214.94,221.53,188.90,193.41,235.21
2018-11-10 22:13:20.844000,L8,191.97,144.45,162.42,143.23,194.09,199.14,204.86,200.42,192.82,190.10,224.40,237.31,241.22,248.52,247.40,239.84,240.95,246.55,250.12,250.75,242.78,237.07,222.04,224.48,245.39,242.38,236.40,224.93,214.81,221.39,188.89,193.36,235.18
2018-12-21 22:07:06.566000,L8,189.91,156.68,154.10,96.76,192.90,201.74,206.36,208.32,194.14,206.52,230.76,242.18,244.70,253.36,252.47,246.01,248.90,253.11,255.43,256.98,250.49,244.97,245.41,241.84,251.35,247.31,243.09,232.04,219.73,192.29,193.34,193.92,236.92
2019-02-07 22:06:59.544000,L8,251.62,232.84,254.79,193.90,218.66,236.96,224.93,251.75,238.21,249.35,245.95,255.07,256.98,268.25,264.69,268.39,263.44,272.90,284.42,288.89,275.72,255.54,258.29,257.09,276.17,265.80,267.45,254.75,236.16,258.78,253.02,258.04,250.44
2019-02-14 22:12:45.337000,L8,249.77,233.52,252.11,255.03,207.63,224.29,218.93,250.62,238.65,246.28,243.12,252.91,253.59,261.86,260.98,256.31,261.37,289.95,282.54,280.40,261.56,253.97,256.48,257.46,275.59,273.81,267.50,252.54,230.46,257.69,252.87,259.32,250.59
2019-02-14 22:13:09.296000,L8,249.59,233.55,251.92,255.07,207.61,224.14,218.54,250.67,238.72,246.20,243.03,252.82,253.47,261.68,260.79,256.18,261.22,289.89,282.68,280.16,261.23,253.77,256.39,257.35,275.32,274.20,267.38,252.41,230.38,257.60,252.76,258.95,250.45
2019-03-02 22:12:41.167000,L8,250.58,236.08,256.88,255.18,209.42,231.87,225.18,249.77,237.40,250.34,245.35,254.40,255.80,260.32,262.47,255.22,260.50,292.14,304.02,296.84,292.14,252.92,254.79,259.54,262.86,285.20,286.98,252.66,247.21,286.70,261.83,261.41,247.35
2019-03-02 22:13:05.126000,L8,249.97,235.16,256.09,254.49,208.84,230.82,223.82,248.98,237.15,248.04,244.75,253.55,255.14,260.03,261.88,254.88,260.01,291.89,303.38,296.30,292.02,252.10,254.39,259.00,284.39,283.85,286.64,252.30,246.85,267.98,262.15,260.99,246.77
2019-03-18 22:12:35.978000,L8,180.93,133.26,166.07,148.94,189.16,195.04,193.60,,191.48,171.54,227.84,240.51,242.14,248.43,174.13,195.06,205.81,53.36,54.16,98.00,171.66,183.95,194.52,171.72,195.58,183.17,131.22,137.13,212.28,199.98,183.41,186.32,75.80
2019-03-18 22:12:59.932000,L8,183.63,136.84,167.02,172.41,191.54,195.82,195.42,190.65,192.15,173.21,228.58,241.16,242.64,248.83,175.24,193.62,206.45,219.42,251.43,253.22,169.98,182.99,94.95,170.78,194.93,182.19,130.93,228.71,213.46,201.76,184.63,187.57,232.81
2019-04-03 22:12:32.527000,L8,178.09,133.18,164.23,151.44,119.55,86.88,163.29,184.45,190.74,174.26,228.05,240.48,237.94,249.55,242.44,56.76,142.76,246.81,249.55,252.55,247.00,230.07,102.35,227.87,205.12,181.81,171.35,223.30,215.54,202.30,182.93,186.97,226.21
2019-04-03 22:12:56.485000,L8,181.70,136.56,165.25,169.50,190.22,197.33,187.38,187.22,191.36,177.13,229.25,241.14,240.43,250.09,243.17,230.14,199.35,186.57,250.62,253.59,247.51,231.70,222.31,231.02,240.04,240.47,239.81,225.66,217.03,208.39,186.45,189.28,154.96
2019-04-12 22:06:42.607000,L8,226.38,143.45,169.42,176.33,199.24,200.05,199.20,192.42,193.00,197.86,232.00,241.47,243.61,250.41,245.39,238.66,200.64,249.99,252.37,255.43,249.63,237.40,236.19,241.13,198.51,181.64,242.51,233.34,225.65,236.63,195.23,196.63,233.30
2019-04-19 22:12:26.487000,L8,245.45,226.58,247.69,252.19,214.15,213.45,216.12,245.97,228.46,240.80,242.94,253.59,254.65,260.38,257.62,246.86,257.04,272.36,284.97,286.90,264.76,245.17,253.73,258.64,260.31,270.61,264.54,244.70,236.06,252.47,249.06,252.91,237.48
2019-05-05 22:12:52.815000,L8,251.14,249.02,252.63,250.51,218.91,244.34,228.37,260.22,241.93,254.09,278.81,327.25,278.86,281.69,274.72,258.95,277.28,298.44,300.93,300.36,289.74,278.11,295.67,285.32,279.34,284.83,281.19,267.57,292.00,270.14,269.54,262.70,262.05
2019-05-14 22:06:48.150000,L8,158.86,143.50,175.68,174.94,118.88,86.76,209.96,202.65,195.61,172.70,,,,,,229.85,135.12,30.74,257.03,258.38,246.58,238.73,247.77,250.30,253.53,249.05,249.08,242.41,232.47,246.39,241.89,249.35,104.86
2019-05-21 22:12:39.194000,L8,181.21,146.37,174.10,178.93,121.85,79.60,211.51,194.13,194.74,171.73,234.65,248.34,167.60,253.36,247.71,234.79,92.06,63.47,44.82,256.35,252.09,235.53,243.60,239.05,250.61,243.15,247.35,237.05,228.74,241.18,244.56,248.15,159.44
2019-06-06 22:12:47.153000,L8,162.70,148.52,179.87,183.97,118.38,87.89,217.72,204.18,193.83,156.55,245.46,251.55,248.61,192.71,198.28,189.72,195.90,19.12,14.01,262.21,255.68,239.41,249.59,253.66,254.21,249.38,251.18,238.80,122.66,247.95,240.82,251.24,223.08
2019-06-06 22:13:11.112000,L8,222.22,151.00,182.05,185.70,211.22,211.73,219.56,213.01,195.64,165.03,246.67,252.59,169.68,189.28,171.45,175.53,138.67,22.91,265.09,70.94,157.52,107.18,107.45,104.24,197.45,84.76,130.77,137.96,119.23,35.85,110.45,252.64,227.17
2019-06-15 22:07:03.775000,L8,240.96,221.35,175.83,182.53,209.15,209.04,216.91,224.37,194.22,178.86,242.00,250.72,248.72,256.88,251.42,240.82,257.79,259.48,260.02,266.08,261.13,241.63,249.67,253.43,189.81,44.06,129.12,127.75,108.71,248.61,248.38,245.64,231.55
2019-07-17 22:07:10.971000,L8,141.45,137.87,174.32,86.41,201.46,167.25,213.05,136.63,151.94,120.01,243.55,250.49,248.34,71.44,22.46,195.58,,258.76,266.28,264.98,260.03,242.70,250.44,251.98,255.44,251.79,254.90,241.71,232.31,249.85,239.53,246.15,201.93
2019-07-24 22:13:00.868000,L8,218.24,148.90,176.94,179.74,204.14,202.16,218.21,193.04,192.13,198.10,150.71,130.94,249.36,254.95,249.78,238.52,253.21,257.82,260.90,258.09,255.01,239.14,249.25,250.50,191.70,72.79,127.19,241.49,234.27,238.95,236.20,248.02,229.34
2019-07-24 22:13:24.827000,L8,218.53,149.05,176.22,179.70,204.22,202.09,216.91,193.24,192.36,200.96,238.28,250.44,249.24,255.04,249.94,239.06,253.59,257.70,260.75,258.31,254.82,239.97,249.55,250.88,254.34,248.32,252.82,242.94,235.36,241.42,237.17,248.90,231.95
2019-08-02 22:07:17.867000,L8,174.25,143.58,177.89,180.12,203.11,200.96,213.33,154.56,156.61,160.25,239.21,250.17,248.23,256.82,248.23,239.74,139.79,61.41,49.52,62.56,167.40,177.91,192.17,176.70,198.58,78.19,131.45,241.93,233.07,246.78,246.02,246.02,158.14
2019-08-18 22:07:23.116000,L8,182.99,142.55,173.39,177.07,202.44,194.24,206.85,190.43,190.81,176.33,235.43,246.95,247.10,253.36,248.87,239.99,252.05,255.14,257.28,258.20,251.18,237.77,248.09,250.05,193.86,72.73,126.65,237.17,228.68,248.83,241.05,251.13,232.86
2019-08-25 22:13:11.637000,L8,,,,140.11,194.94,163.52,204.39,176.31,149.57,154.75,27.88,245.48,245.72,253.88,135.55,240.76,103.83,47.28,257.08,259.41,252.22,245.26,251.91,252.76,254.47,253.35,251.06,243.23,238.86,254.22,251.24,254.23,157.64
2019-08-25 22:13:35.591000,L8,,,,140.10,194.95,163.95,204.41,175.82,150.00,154.86,234.79,245.61,245.78,253.99,187.77,240.86,135.41,47.64,257.19,259.60,252.32,245.34,252.03,252.89,254.56,253.58,251.31,243.37,239.14,254.44,251.33,254.43,157.83
2019-09-10 22:13:15.713000,L8,176.53,110.72,98.92,83.66,71.48,180.79,201.43,159.16,158.84,170.11,227.13,241.94,243.33,249.83,244.63,231.84,199.79,246.68,249.77,250.14,243.91,233.12,241.57,238.72,238.88,239.96,238.31,222.23,223.65,240.28,241.52,247.43,226.34
2019-09-19 22:07:32.145000,L8,255.53,200.71,246.10,262.27,210.08,242.77,219.80,252.64,242.17,244.76,242.71,253.53,254.39,260.25,259.14,250.60,261.17,263.55,263.40,268.41,262.09,251.84,259.18,265.25,263.29,262.77,258.54,252.68,250.75,257.90,261.43,258.36,241.21
2019-10-05 22:07:36.198000,L8,254.97,243.82,249.57,261.89,221.15,246.97,36.47,46.84,93.76,150.74,147.38,64.51,45.78,267.21,262.83,255.30,262.40,266.42,262.74,269.97,265.28,255.87,264.50,137.32,208.33,176.18,198.23,142.16,257.63,268.39,272.28,266.61,248.84
2019-10-21 22:07:37.761000,L8,265.75,255.52,256.68,290.65,248.67,252.44,286.17,273.41,259.34,252.09,249.28,259.70,263.27,307.31,324.83,333.85,304.22,326.28,287.38,309.09,290.89,279.48,296.23,298.10,297.74,292.23,286.09,287.40,285.81,288.74,280.36,291.00,269.58
2019-10-28 22:13:24.474000,L8,185.27,150.47,170.02,150.84,199.71,209.10,205.48,192.01,192.28,192.74,230.92,242.96,244.99,256.60,134.57,21.20,245.38,250.05,254.12,256.33,249.13,242.90,248.39,250.89,254.13,248.87,243.66,229.80,226.52,251.10,249.45,250.61,235.76
2019-10-28 22:13:48.433000,L8,184.38,150.05,169.74,150.55,199.49,208.66,205.26,191.58,192.11,191.43,230.68,242.48,244.59,255.89,252.19,244.49,244.59,249.83,253.37,255.92,248.71,242.70,247.77,250.57,253.73,248.58,243.37,228.23,226.35,251.05,249.08,250.16,235.54
2019-11-29 22:13:20.022000,L8,183.72,150.96,167.82,147.27,196.82,205.53,194.47,191.32,194.91,196.07,88.65,96.28,51.32,251.58,250.97,243.22,247.04,249.48,253.16,254.29,247.41,241.10,246.92,238.95,246.82,244.60,239.81,221.51,216.88,221.31,198.80,197.98,238.11
2019-11-29 22:13:43.981000,L8,18.29,29.88,94.30,28.13,193.25,200.49,190.22,170.71,192.51,178.72,185.50,30.77,94.24,249.30,170.73,240.20,83.12,247.14,250.27,85.71,244.85,238.27,242.21,234.01,242.45,240.99,236.61,218.11,211.85,203.09,194.36,188.87,142.93
2019-12-08 22:07:32.611000,L8,190.35,152.66,170.05,171.30,200.14,213.14,205.11,196.74,196.72,202.13,230.86,241.62,243.77,253.13,253.03,244.93,250.43,218.67,183.28,256.95,250.83,241.99,244.75,245.80,195.95,179.57,242.45,224.86,221.11,233.22,211.51,205.89,240.05
2019-12-31 22:13:14.062000,L8,153.21,8.86,92.89,82.41,127.16,53.95,191.30,190.02,187.20,167.90,123.60,84.29,239.01,188.24,196.98,26.80,140.55,247.50,251.99,253.16,245.60,234.87,228.80,235.29,243.24,244.44,241.12,221.75,213.29,200.78,208.67,205.36,233.46
2019-12-31 22:13:38.020000,L8,155.37,148.11,165.56,150.17,191.94,193.91,193.97,193.17,189.30,171.19,229.03,238.36,241.85,251.72,248.86,241.51,205.88,218.12,190.69,254.25,247.06,236.30,232.09,237.55,246.07,245.59,242.39,223.67,215.23,205.21,211.08,209.82,234.56
2020-01-09 22:07:25.588000,L8,295.80,295.88,294.02,296.61,294.65,300.08,302.32,301.78,303.00,301.40,299.23,298.94,299.96,304.31,303.53,298.11,299.69,297.58,297.99,301.20,298.71,287.97,295.39,295.33,296.26,291.68,296.54,292.83,289.40,293.11,282.25,289.31,284.18
2020-01-16 22:13:10.914000,L8,257.19,249.51,251.36,250.06,252.03,241.84,219.30,251.81,244.20,244.16,245.75,253.73,258.05,268.58,264.14,266.95,264.04,269.23,279.84,273.45,265.95,255.35,259.56,266.18,272.75,267.28,263.15,260.27,252.41,262.28,257.33,263.91,253.78
2020-01-16 22:13:34.872000,L8,257.11,249.82,250.82,250.25,251.26,240.59,218.98,251.74,244.08,244.04,245.67,253.76,257.82,268.23,263.66,265.55,263.80,268.76,278.59,272.87,265.37,254.32,259.16,265.00,271.84,266.53,261.64,258.83,251.26,261.03,255.14,263.03,252.33
2020-02-01 22:13:05.644000,L8,175.61,127.44,154.47,147.92,114.89,131.28,190.48,188.11,114.99,156.78,135.48,98.78,124.19,185.75,197.36,106.70,133.07,189.62,249.53,250.74,239.30,226.29,214.75,200.04,230.96,231.56,231.37,150.40,92.33,94.25,90.45,174.06,232.74
2020-02-10 22:07:16.756000,L8,254.32,250.14,247.99,241.85,208.60,235.96,217.86,249.41,234.38,241.98,241.83,252.57,256.87,273.56,263.78,257.76,262.45,281.30,284.19,289.91,279.31,254.58,256.00,259.12,268.64,286.31,269.50,247.58,229.94,258.50,261.85,270.88,249.20
2020-02-26 22:07:12.690000,L8,254.56,252.39,252.04,250.86,251.12,244.39,222.66,252.42,239.95,250.80,247.50,254.46,257.06,267.99,264.17,260.93,262.80,273.47,283.63,283.25,272.19,252.24,256.41,258.45,270.71,263.14,263.34,250.05,236.81,251.22,241.65,257.22,249.09
2020-03-04 22:12:56.927000,L8,182.00,136.49,166.33,174.04,198.47,202.35,203.17,198.65,191.84,179.91,231.11,240.95,242.15,249.71,122.46,239.34,228.59,216.92,188.78,195.32,165.88,178.30,147.28,97.09,192.02,176.62,127.67,219.57,189.38,192.68,185.19,186.49,236.88
2020-03-04 22:13:20.890000,L8,182.12,136.34,166.42,174.15,198.49,202.14,203.04,198.60,155.73,180.48,231.24,240.98,242.09,249.83,122.52,239.76,228.71,216.90,188.59,195.44,166.23,178.49,105.08,69.43,192.17,176.84,127.53,219.60,189.54,193.05,185.57,186.75,237.11
2020-03-13 22:07:06.074000,L8,257.14,255.20,254.33,254.32,251.74,243.30,225.75,252.84,239.45,251.30,247.40,256.30,259.55,268.07,262.94,258.80,262.42,271.01,280.30,275.71,269.71,256.72,259.75,263.36,264.36,267.86,262.97,251.20,237.51,252.36,245.34,258.78,249.62
2020-04-14 22:06:50.036000,L8,150.70,133.73,169.36,174.90,36.53,145.62,200.34,,,167.81,233.05,242.02,243.74,250.98,243.30,237.71,198.81,251.85,254.21,258.09,250.83,239.24,248.14,184.94,250.94,248.37,244.30,227.39,220.08,216.47,190.30,185.27,233.77
2020-05-07 22:12:24.481000,L8,166.49,146.52,176.60,175.84,201.62,200.09,215.44,190.71,137.57,175.02,239.56,249.92,249.48,260.83,249.00,238.45,253.90,259.76,268.01,264.20,260.30,238.44,248.99,258.99,258.30,252.91,253.27,237.48,233.84,246.08,238.63,241.28,229.68
2020-05-07 22:12:48.436000,L8,162.17,144.25,175.13,174.06,199.95,196.80,213.03,188.33,134.47,172.02,238.43,248.72,248.22,185.88,197.72,197.79,252.83,258.43,134.37,263.17,175.07,237.36,248.05,11.27,256.91,251.88,251.81,235.91,232.25,243.87,237.19,240.30,228.86
2020-05-16 22:06:39.488000,L8,260.39,244.39,253.12,259.71,223.64,247.06,228.12,253.77,234.64,253.21,251.60,258.95,259.41,268.27,262.65,254.85,271.73,273.96,291.34,291.50,270.84,253.66,261.28,275.01,275.65,286.45,266.86,254.37,252.84,259.37,262.82,261.68,244.29
2020-06-01 22:06:44.481000,L8,133.38,148.34,167.57,180.90,208.89,168.88,215.49,194.57,190.56,170.80,245.33,252.82,252.71,258.94,256.45,246.42,259.54,264.19,264.25,266.53,262.78,247.34,255.92,260.41,259.71,257.25,258.07,249.38,245.06,253.02,250.13,252.38,236.88
2020-06-08 22:12:35.900000,L8,172.22,152.20,174.54,179.36,35.97,113.16,214.93,196.02,192.44,189.82,238.65,250.65,250.21,256.70,248.48,236.27,255.22,260.62,263.02,259.25,256.00,237.09,252.61,255.93,255.56,249.69,255.18,242.99,234.77,247.33,246.26,247.21,225.62
2020-06-08 22:12:59.859000,L8,218.61,225.87,176.05,181.06,205.97,207.52,217.23,225.12,194.00,171.50,240.90,252.37,251.77,258.09,250.53,237.83,256.76,263.41,265.11,261.57,258.16,238.44,253.88,257.81,256.72,251.13,257.04,243.70,236.27,248.27,246.95,248.44,227.37
2020-07-10 22:12:51.600000,L8,156.35,152.49,98.46,54.17,11.29,74.74,219.52,193.45,192.32,162.11,239.21,132.36,248.16,254.41,246.55,238.46,255.53,257.64,258.88,258.77,252.73,236.46,249.87,256.73,253.63,248.67,251.49,243.16,232.92,248.19,241.89,251.27,228.55
2020-07-10 22:13:15.559000,L8,155.55,150.82,173.64,176.41,205.73,193.62,219.52,192.93,192.33,119.02,238.74,249.37,166.18,254.18,246.07,237.82,255.21,257.31,258.68,258.48,252.49,235.79,249.31,256.36,253.39,247.94,251.12,242.58,231.73,247.38,240.89,250.54,226.94
2020-07-19 22:07:07.773000,L8,171.06,183.05,97.27,57.20,33.82,69.23,216.15,193.78,195.22,168.33,245.24,252.74,251.85,258.76,251.02,244.07,87.63,63.58,41.03,58.35,78.56,243.42,252.78,257.73,258.13,255.54,258.39,244.32,237.85,251.28,243.49,252.02,159.36
2020-07-26 22:12:56.525000,L8,295.01,303.69,267.35,299.96,298.61,305.08,299.89,292.11,300.99,303.11,299.00,295.56,301.07,303.69,304.44,300.74,303.77,299.76,300.82,303.28,302.10,301.74,297.59,301.02,300.59,294.81,290.88,292.49,292.19,287.83,278.47,293.57,257.72
2020-07-26 22:13:20.488000,L8,295.45,303.89,297.25,300.67,298.86,305.33,299.98,292.53,300.91,303.20,299.41,295.20,302.45,306.46,304.36,301.24,303.93,300.05,301.10,303.33,303.42,301.92,297.45,301.15,300.72,295.02,291.14,292.52,292.43,287.57,278.36,293.48,258.77
2020-08-04 22:07:11.601000,L8,302.17,308.74,310.43,304.26,301.63,357.31,312.29,301.73,300.79,304.17,311.49,303.30,300.46,304.50,308.25,291.76,297.20,296.89,306.13,298.44,301.52,282.28,301.70,299.79,298.83,293.75,291.44,296.63,285.49,289.47,280.92,289.42,273.14
2020-08-11 22:12:59.530000,L8,178.88,152.13,171.63,246.84,33.56,84.96,105.51,191.12,192.51,170.59,230.64,247.80,246.97,253.37,246.68,236.94,251.28,253.20,255.55,254.27,249.52,235.99,249.42,248.75,251.15,245.92,247.13,238.89,232.67,246.93,244.25,249.84,226.00
2020-08-11 22:13:23.493000,L8,179.85,154.44,172.30,247.46,200.57,195.64,203.68,192.11,192.95,171.61,231.28,248.33,247.63,253.96,247.51,237.90,251.95,253.91,256.38,254.81,250.11,236.80,250.01,249.86,252.02,246.81,248.10,241.18,233.71,247.81,245.52,250.89,226.95
2020-08-27 22:13:08.244000,L8,176.76,143.85,172.12,239.25,187.28,188.61,202.18,187.85,193.40,175.50,228.30,244.90,246.57,251.37,245.71,235.67,200.86,250.43,251.95,252.40,248.04,235.25,248.50,252.92,251.24,244.52,245.10,236.36,235.76,250.18,244.40,248.30,227.68
2020-08-27 22:13:32.207000,L8,265.72,258.29,262.05,266.67,247.39,248.50,252.59,254.55,250.39,251.65,249.33,260.00,262.03,272.83,263.98,257.84,267.56,273.48,284.20,281.39,270.51,253.73,271.60,291.78,294.55,286.10,267.94,266.22,261.46,267.43,266.93,270.34,243.39
2020-09-21 22:07:30.724000,L8,246.04,151.48,171.48,171.01,191.77,191.44,201.57,192.39,190.80,201.88,183.48,119.05,154.60,251.99,197.53,240.27,132.57,43.42,252.04,254.35,247.99,236.55,252.02,249.95,250.82,247.01,244.88,234.06,236.03,248.00,243.80,250.77,95.05
2020-09-28 22:13:19.208000,L8,171.98,140.52,167.83,138.99,174.31,182.67,199.89,181.83,190.43,170.38,226.85,128.06,243.39,249.53,244.61,232.63,201.57,246.11,248.00,249.73,176.14,183.22,155.22,194.66,177.28,243.38,241.55,147.68,107.94,91.37,95.15,244.32,226.37
2020-10-14 22:13:20.968000,L8,148.36,,159.63,139.11,196.27,111.14,204.43,245.83,216.14,211.12,235.89,250.41,252.01,260.84,253.06,246.00,255.00,254.65,258.35,259.89,255.62,246.15,254.98,254.95,256.93,252.76,250.83,243.20,239.47,250.48,249.51,251.92,239.55
2020-10-14 22:13:44.927000,L8,,,,,184.36,194.42,192.84,235.32,194.65,203.66,229.32,244.07,246.47,254.43,248.26,238.44,246.92,248.98,250.02,253.98,248.62,238.69,248.03,247.11,246.98,245.05,243.63,230.45,226.16,204.33,239.57,243.97,234.78
2020-11-15 22:13:18.132000,L8,248.32,157.25,172.39,213.95,200.41,215.45,209.22,242.54,198.09,206.71,230.51,245.06,247.61,255.45,252.40,245.60,252.17,251.68,255.16,256.79,250.32,246.29,256.23,255.25,253.22,251.03,246.63,241.53,232.02,252.17,249.36,250.65,242.04
2021-02-03 22:13:08.109000,L8,212.39,144.55,172.48,174.59,203.08,209.96,206.05,242.44,207.76,213.44,234.96,244.25,246.14,253.90,248.90,245.03,249.21,245.65,252.25,259.59,154.54,123.96,147.84,150.90,191.31,183.96,244.24,238.24,195.33,193.10,188.80,184.91,239.47
