dates,satname,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
2009-01-24 22:02:55.057000,L5,488.91,517.78,491.12,445.08,463.03,434.68,434.09,316.80,304.75,313.91,343.56,402.82,437.00,431.46,469.06,476.91,452.56,437.29,474.36,481.37,477.93,473.25,481.84,469.28,459.56,443.27,437.79,444.23,442.45,450.24,451.01,438.41,439.71,435.16,434.02,439.66,457.50,463.64,452.70,451.95,440.05,449.34,447.01,457.74,462.96,459.42,460.78,449.23,456.30,451.58,439.82,438.37,452.64,459.33,457.74,462.65,463.61,455.24,461.68,461.31,448.55,446.41,439.41,424.87,423.89,406.72,407.60,423.16,440.13,432.19,435.37,435.91,428.20,412.06,399.46,407.22,402.58,401.68,416.00,426.88,425.27,435.01,440.01,452.55,448.53,435.15,410.95,387.92,362.66,365.76,372.03,373.39,348.17,342.90,357.42,350.94,354.07,370.03,379.97,350.54,343.89,358.62,370.65,388.02,387.42,362.52,349.50,351.54,345.47,315.42,336.71,361.91,373.53,351.84,338.43,334.82,315.21,282.36,283.15,291.80,285.09,339.69,347.11,342.15,329.04,332.65,318.28,327.25,325.90,324.48,305.39,316.93,329.01,327.74,327.60,320.46,319.63,321.99,312.87,318.61,308.91,311.15,313.32,326.97,313.81,322.02,332.26,335.62,336.07,339.77,355.68,352.15,345.88,332.40,350.27,348.70,348.40,347.24,319.11,333.41,294.91,,,,,,,,,,,,,,,,,,326.70
2010-01-27 22:08:26.527000,L5,520.56,530.22,492.61,469.14,465.28,437.09,428.58,423.40,420.51,429.36,450.57,458.62,447.93,445.15,469.81,470.12,465.39,457.63,464.89,470.29,471.37,473.02,464.99,460.31,445.95,439.13,433.33,443.16,438.66,448.20,446.38,437.79,436.18,437.22,436.45,445.74,452.03,448.60,446.75,445.11,436.99,444.77,438.66,450.81,457.98,458.92,457.12,450.46,452.64,449.65,434.36,434.12,444.82,454.01,457.12,460.39,456.56,448.61,454.64,447.06,435.35,436.44,424.06,407.32,412.67,395.73,398.78,412.52,433.56,421.81,426.20,427.57,413.48,405.09,389.13,396.21,399.12,394.63,406.03,411.78,421.21,417.98,432.46,437.90,437.47,426.37,408.45,389.84,366.45,359.79,363.51,360.29,338.37,333.60,352.94,346.44,353.39,356.22,349.69,340.72,342.05,352.76,365.26,374.28,382.21,360.26,351.96,350.22,344.45,317.32,339.45,360.44,376.26,375.81,369.64,360.03,330.67,301.06,301.05,301.82,290.03,341.04,342.01,329.44,325.22,330.49,319.53,329.40,321.62,322.71,320.39,320.59,329.78,326.57,326.16,318.96,317.95,315.05,309.39,311.79,305.35,302.24,305.56,327.35,319.25,323.79,338.46,344.48,348.92,351.12,362.69,344.43,254.34,256.71,331.49,338.15,341.96,350.59,329.38,340.27,326.43,238.90,179.45,,,,,,,,347.42,378.89,361.52,339.94,371.50,374.29,392.00,398.50,409.53
2010-02-12 22:08:30.110000,L5,527.06,529.97,487.69,453.84,458.29,424.23,424.18,415.92,416.49,423.97,446.01,440.65,444.32,433.71,462.24,467.02,432.73,431.78,324.74,294.07,221.89,192.00,457.74,453.92,440.89,448.54,438.07,444.77,446.94,451.74,446.43,436.17,440.85,431.42,433.88,408.65,384.15,372.54,384.45,415.45,436.84,440.84,434.30,436.88,318.02,323.79,195.12,250.32,298.60,361.04,429.11,424.71,444.83,443.78,447.03,454.35,450.03,432.25,448.26,445.16,434.02,432.06,421.50,409.39,401.62,394.22,392.18,404.71,423.26,417.30,422.71,425.13,413.58,404.60,380.77,393.26,392.41,395.63,406.70,410.26,413.48,410.41,425.57,431.28,365.88,381.97,399.13,385.13,362.43,357.51,357.21,356.97,330.05,306.35,347.71,348.08,353.30,362.59,343.95,339.75,342.13,350.10,364.35,370.27,294.87,,,284.02,269.18,240.40,266.34,339.18,354.33,372.56,352.84,345.49,324.14,295.38,300.66,298.16,291.00,320.31,332.48,334.34,323.98,325.15,313.97,325.55,318.73,325.84,315.57,321.26,329.37,324.78,326.15,320.21,317.08,315.70,309.49,311.03,304.40,306.69,307.23,323.03,317.76,325.24,337.11,341.60,345.42,348.93,356.18,356.10,349.21,339.25,352.78,353.93,358.08,358.61,346.49,357.95,364.03,359.88,361.15,358.53,358.61,369.61,406.52,418.50,436.04,452.82,458.00,461.65,458.44,476.25,478.42,479.33,484.31,460.78,474.87
2010-11-27 22:07:24.215000,L5,504.27,487.31,473.06,472.21,475.49,459.85,443.72,463.29,471.79,468.34,481.29,485.98,478.57,473.07,480.61,471.77,474.77,471.32,478.59,478.81,481.69,488.73,486.98,476.47,463.08,454.83,453.62,458.95,451.46,454.14,447.90,437.69,442.22,440.18,442.91,440.94,449.47,446.44,447.76,450.01,449.49,450.88,451.49,461.25,466.25,467.67,467.23,463.31,460.81,450.39,432.93,436.62,447.96,451.77,458.04,462.06,464.01,450.55,458.23,455.75,443.15,441.41,433.41,426.08,418.76,404.45,404.61,423.37,436.79,434.93,434.31,434.87,429.07,416.84,404.15,403.74,406.12,405.68,415.70,422.19,427.22,431.28,437.65,440.27,443.19,433.21,418.53,400.36,375.17,371.37,371.27,368.14,350.40,352.74,363.79,361.18,364.52,368.25,364.69,352.82,358.87,368.91,382.53,392.69,394.42,381.28,359.12,360.42,350.77,326.97,345.97,369.58,388.72,391.81,384.92,372.72,324.46,300.44,309.08,309.84,298.09,360.43,360.02,347.54,339.63,337.16,325.94,331.58,330.41,333.13,326.50,326.32,331.55,328.34,327.03,324.02,321.15,321.09,316.20,316.02,312.73,317.73,321.92,331.13,328.61,328.62,340.57,344.16,349.94,351.53,358.79,358.96,353.59,342.27,355.25,354.49,364.45,363.42,351.52,366.54,373.25,372.80,377.14,381.27,399.05,420.33,443.03,453.29,476.02,483.70,486.86,504.82,504.50,497.23,503.67,505.96,505.69,501.40,506.19
2011-01-14 22:07:31.728000,L5,528.27,529.31,497.18,503.17,489.15,485.81,481.17,494.12,486.42,481.04,487.44,429.61,380.05,405.63,323.60,266.86,,,386.05,415.11,477.23,473.50,472.91,449.75,438.51,424.45,432.79,460.70,450.86,432.74,428.06,413.03,428.03,435.25,448.19,450.64,456.28,454.82,460.34,442.29,443.51,437.19,443.59,457.04,463.46,465.76,448.01,449.69,460.19,452.25,445.00,447.36,455.20,467.27,475.52,483.81,482.78,464.04,471.94,466.23,452.66,451.13,441.82,438.19,427.49,417.11,401.69,400.32,399.88,388.16,426.70,417.01,424.01,423.89,407.36,409.80,412.28,295.92,,,,,,,,,,,,,,,,,,,,,,,,,327.65,320.26,376.24,393.53,360.53,349.67,294.46,257.28,290.91,317.37,346.21,341.30,383.57,388.17,335.25,281.57,225.64,252.63,254.85,268.42,305.84,240.93,217.74,194.61,207.78,246.72,259.43,277.54,284.96,293.55,316.91,316.75,322.24,328.04,326.46,308.38,212.36,,,,,,,308.95,340.25,351.48,350.96,346.47,363.75,373.35,343.19,,,,,,,,,335.95,391.53,391.50,405.34,425.17,442.02,461.42,479.19,487.22,498.00,516.11,491.76,492.72,496.28,513.53,506.10,496.45,469.51
2011-02-15 22:07:34.670000,L5,512.53,527.12,497.39,465.04,510.77,506.95,508.32,496.74,488.47,485.09,488.33,497.67,474.44,487.76,506.44,495.00,498.90,499.04,509.88,504.79,501.92,491.49,494.70,477.84,465.45,427.29,444.83,466.77,459.17,472.74,462.77,449.07,452.73,457.53,460.73,467.14,472.03,469.67,468.70,465.23,447.36,453.75,451.56,469.96,471.18,469.31,467.88,453.76,467.77,453.40,446.46,452.64,459.23,468.93,467.58,465.84,470.07,476.95,496.05,474.99,456.82,454.30,438.91,434.56,430.31,413.24,413.50,433.30,441.96,442.65,441.80,443.28,435.56,426.37,411.44,412.79,413.59,415.71,431.78,440.80,443.36,453.19,457.29,459.36,460.91,450.35,433.32,414.54,396.76,390.53,388.95,390.20,348.79,342.40,372.70,378.24,375.00,385.56,288.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.50,286.35,308.40,318.68,405.67,388.14,353.57,402.51,431.61,439.51,483.17,509.08,512.83,442.20,475.17
2011-09-11 22:06:09.236000,L5,524.04,530.33,501.89,490.13,486.62,478.88,469.68,479.48,477.81,478.71,486.30,488.14,485.86,481.53,498.95,490.46,488.44,487.90,492.66,497.67,496.76,496.38,491.76,478.08,464.34,459.71,454.99,462.88,456.82,466.75,463.01,450.14,451.52,451.22,453.70,459.01,471.10,464.18,462.81,459.18,449.26,455.40,454.00,466.96,471.75,471.91,465.21,463.82,466.59,458.36,446.46,445.67,456.14,465.76,471.51,476.43,476.00,464.37,470.98,467.99,458.31,452.82,441.41,434.05,429.83,411.15,418.86,432.07,447.89,440.55,440.55,439.63,437.09,424.81,408.89,413.46,415.49,413.60,429.35,437.64,437.46,444.37,446.32,448.69,456.17,444.85,431.47,411.48,384.56,381.31,382.99,381.81,362.43,364.55,371.14,373.76,374.97,380.94,383.03,368.44,367.59,380.08,388.88,406.74,405.64,390.82,369.81,368.78,361.39,337.70,356.25,376.43,395.89,397.65,393.98,382.28,330.48,311.22,315.75,307.83,324.79,367.09,374.33,352.04,344.56,343.60,335.12,342.11,345.33,343.34,336.02,330.76,339.98,337.25,332.90,323.25,316.17,311.57,308.83,311.59,305.39,303.28,310.41,326.19,330.80,329.89,335.94,336.15,343.81,348.87,351.57,353.79,346.64,338.40,347.58,348.35,359.27,359.14,349.83,358.75,366.63,362.43,361.22,369.35,358.80,290.39,221.89,230.68,237.79,287.99,238.73,,382.92,364.50,444.65,493.19,501.85,508.57,515.98
2013-04-25 22:19:21.025000,L8,517.77,526.33,497.43,500.79,482.73,493.88,485.87,519.98,515.09,501.79,513.46,551.68,388.27,316.31,308.51,246.35,537.43,538.28,545.45,524.55,522.00,490.04,510.73,,490.63,461.67,462.39,464.83,459.37,468.89,463.25,446.15,449.62,448.95,451.28,458.50,466.85,465.95,458.53,463.18,451.93,452.34,450.36,463.76,469.59,469.93,466.78,451.50,464.96,457.52,450.14,446.33,457.38,469.78,476.38,484.49,480.62,471.85,473.76,472.53,456.64,452.75,442.29,437.54,433.35,419.19,420.69,438.95,449.48,443.65,447.73,441.65,437.42,424.67,402.67,424.79,419.86,413.96,437.52,443.30,445.35,449.15,448.89,452.64,461.10,457.18,438.10,419.61,394.55,390.32,391.72,392.13,377.83,378.54,389.92,396.70,392.44,442.20,493.82,513.46,385.01,393.17,398.27,417.82,420.94,409.07,391.04,386.79,378.07,357.50,375.69,391.93,410.45,413.65,415.68,404.00,342.47,348.63,370.37,377.75,371.24,387.00,380.10,368.11,366.74,368.00,363.06,365.15,354.76,351.74,345.42,339.94,340.66,343.34,342.79,338.37,336.36,336.24,339.83,335.48,329.24,335.86,336.04,339.07,341.31,345.67,351.33,354.69,359.06,354.73,360.59,364.60,364.78,356.67,361.89,364.54,373.18,373.67,369.56,380.31,393.31,402.24,408.20,421.24,436.75,452.99,466.84,486.53,496.37,456.01,437.79,449.78,435.89,480.00,482.59,492.31,531.44,535.87,531.98
2013-05-11 22:19:31.249000,L8,503.64,507.31,480.32,415.82,433.57,394.94,386.06,384.52,402.39,372.39,431.32,410.13,410.16,413.39,437.40,450.13,437.11,449.11,424.94,456.38,457.57,452.72,453.80,432.19,421.56,430.19,414.22,433.68,434.23,430.00,439.95,407.40,441.67,423.53,434.92,431.97,446.23,442.52,444.79,451.43,426.05,424.74,421.35,432.31,439.60,440.78,427.38,442.68,439.68,433.51,426.20,425.69,446.08,440.30,441.50,445.50,438.17,412.07,441.28,432.58,422.87,423.15,418.11,408.61,385.98,393.40,384.81,429.30,427.20,418.07,417.43,398.68,412.26,399.52,370.59,381.63,391.59,408.33,402.00,412.43,434.02,417.22,418.84,427.37,428.09,424.26,399.26,413.35,385.00,360.29,365.99,360.04,320.29,320.45,319.01,360.29,334.26,360.31,395.93,377.07,337.61,349.91,381.88,351.34,354.83,329.36,336.64,378.12,351.06,337.72,369.04,364.16,364.09,352.25,341.56,321.49,324.44,293.87,308.92,310.08,331.78,379.79,349.25,357.92,354.12,360.04,349.71,351.59,347.39,339.16,335.55,326.35,337.90,336.18,335.71,330.90,327.96,325.16,331.01,325.95,321.04,325.43,329.74,331.34,335.00,339.61,346.75,348.99,350.55,352.56,354.63,359.00,357.50,351.85,354.56,358.99,367.45,369.48,364.09,372.22,385.62,368.94,363.48,358.26,355.57,367.40,410.05,416.99,430.25,440.54,437.86,453.21,482.32,485.72,481.28,489.56,491.50,442.92,455.58
2013-06-28 22:19:33.252000,L8,521.52,527.19,505.51,494.71,479.32,490.42,484.14,490.60,484.77,478.90,486.30,492.22,486.66,488.17,499.57,488.94,487.98,490.19,499.30,500.30,495.59,495.44,490.70,480.34,468.27,461.47,463.14,466.92,458.91,467.24,456.92,450.20,450.41,451.13,447.92,459.93,467.73,469.61,460.46,465.46,453.07,457.23,451.91,466.17,470.68,472.86,449.93,450.46,463.20,458.03,450.38,450.02,456.27,471.73,476.02,481.24,479.75,471.60,470.54,468.41,454.64,452.94,436.59,436.40,430.96,419.34,420.05,436.65,451.84,447.33,449.14,448.15,426.05,427.75,405.16,425.06,422.30,419.16,439.88,446.36,450.21,458.75,456.05,459.82,463.09,457.47,441.90,420.62,396.80,390.63,394.81,390.36,377.54,379.72,389.26,396.14,395.34,400.23,399.20,390.25,388.17,392.97,402.72,423.52,422.96,408.84,394.91,386.73,381.20,358.06,374.77,395.11,414.96,413.07,411.97,408.46,340.44,346.06,357.25,371.19,360.69,388.20,380.35,368.17,365.93,368.08,357.71,362.53,353.96,349.08,343.12,340.87,342.81,342.70,343.51,340.30,335.64,334.36,343.44,335.01,331.86,338.55,336.38,336.99,342.60,346.67,350.76,353.87,356.41,356.93,360.28,364.31,363.76,355.83,362.15,363.17,374.71,373.59,368.89,379.80,394.18,399.65,410.12,420.38,438.40,454.44,466.24,490.71,500.33,504.37,511.19,517.27,515.99,506.76,512.29,519.58,534.00,542.05,543.18
2013-07-14 22:19:34.707000,L8,505.90,509.81,479.74,416.53,439.53,391.46,388.52,384.97,403.81,377.14,433.00,414.42,424.66,416.89,440.41,449.32,443.51,433.31,442.41,459.50,461.37,456.58,452.35,437.88,423.68,428.51,365.30,384.78,394.14,427.14,436.66,411.06,436.89,422.99,429.34,431.80,438.78,441.09,434.27,435.68,420.95,424.21,419.90,431.42,437.52,440.76,431.25,439.14,438.14,426.92,422.41,422.65,429.69,439.20,438.91,447.15,437.69,442.44,439.82,432.90,423.72,425.74,410.95,409.55,384.12,390.50,386.15,407.75,427.33,416.35,415.48,415.83,409.97,399.53,366.95,363.77,393.93,384.61,400.96,409.52,412.83,415.49,420.98,427.22,428.13,415.78,395.83,377.90,361.15,359.65,360.10,361.94,321.08,367.33,360.28,331.65,335.54,330.74,336.57,321.25,326.99,347.84,372.33,350.27,353.91,331.72,335.34,333.81,344.73,321.77,346.15,359.38,366.59,350.32,343.16,317.64,316.06,288.98,306.63,307.98,286.43,313.07,329.77,316.99,331.91,326.61,339.53,345.15,345.88,337.38,335.14,328.57,335.47,334.69,334.00,329.26,325.30,318.60,311.03,322.85,319.15,322.85,326.49,327.38,332.89,337.41,342.77,345.54,350.12,349.23,351.10,359.74,353.02,350.61,351.80,358.14,364.10,367.69,360.96,371.69,380.70,367.47,364.09,356.92,354.40,363.12,407.71,413.68,430.04,438.84,436.30,449.74,433.68,404.24,406.01,413.00,421.28,406.49,392.91
2013-08-31 22:19:38.558000,L8,519.00,526.45,505.42,493.26,478.53,489.38,484.01,482.32,476.82,474.99,476.35,486.08,483.53,485.51,495.35,485.08,487.11,484.52,492.63,494.36,495.08,491.65,489.06,474.28,464.84,457.94,457.48,460.23,453.75,464.91,456.46,446.01,449.32,447.83,450.45,456.05,465.17,464.14,456.95,458.86,450.63,449.10,448.81,460.66,467.50,468.51,462.52,448.79,462.15,451.32,445.18,441.99,455.11,467.04,475.30,481.04,479.39,463.82,470.27,466.67,453.46,450.09,436.05,433.05,427.72,416.37,416.56,435.94,449.87,443.91,446.37,440.95,433.82,422.14,403.05,420.95,420.59,413.72,437.09,443.52,447.94,452.81,456.82,460.38,460.09,453.62,434.97,418.14,391.62,387.56,388.77,390.68,373.41,377.47,387.41,393.31,392.24,397.02,398.16,386.00,384.05,392.59,398.92,416.42,420.04,406.87,390.12,386.08,379.19,356.38,371.94,391.15,409.35,411.18,413.69,401.85,333.10,345.07,354.60,317.18,336.20,381.69,378.50,365.30,363.73,365.27,356.27,356.68,351.70,350.00,340.80,338.63,344.77,341.66,339.52,336.01,336.38,333.82,336.70,335.21,330.62,332.44,332.33,339.23,342.17,344.08,351.67,353.09,355.51,356.81,358.99,364.88,361.26,356.07,361.92,363.40,373.93,374.20,368.35,377.98,391.04,401.30,407.65,418.36,435.21,450.18,468.45,488.35,499.12,503.77,511.12,522.05,516.44,509.77,513.31,518.27,530.26,537.62,540.23
2013-10-18 22:19:25.762000,L8,511.87,515.85,497.99,377.87,,,,,,,,,,430.39,520.11,492.97,484.43,485.17,494.37,521.03,407.74,515.16,,,485.71,487.26,460.58,457.43,448.35,461.50,454.04,438.88,445.35,435.09,438.59,440.25,459.40,465.23,455.97,460.46,444.07,451.84,438.93,438.44,460.49,406.13,450.45,447.23,452.27,451.97,439.65,405.23,384.15,245.71,323.48,269.87,499.51,457.22,460.56,461.00,455.31,449.43,425.87,435.38,415.22,395.04,408.02,431.53,431.56,422.26,421.06,426.19,415.96,404.78,393.49,402.64,404.41,404.22,411.41,431.02,403.70,263.22,227.02,272.06,228.43,,,178.35,392.31,390.38,391.24,386.34,372.57,378.92,383.92,388.89,390.24,390.57,397.25,375.18,293.02,275.16,269.57,420.58,418.07,394.12,390.98,367.78,375.68,314.65,341.13,345.71,230.49,187.53,,,,,,313.50,329.99,373.76,368.77,351.29,340.70,346.09,344.71,343.15,339.19,338.07,336.06,335.07,342.73,339.50,337.68,335.53,335.33,331.86,334.21,332.16,328.37,328.15,324.83,328.32,329.36,333.92,344.11,344.01,347.41,346.91,352.16,357.58,354.02,347.38,354.85,356.07,365.86,368.51,365.29,377.78,388.80,400.33,404.69,416.67,429.53,442.90,463.85,476.50,483.53,474.03,477.61,478.01,509.95,292.65,278.36,260.40,324.09,484.51,370.48
2014-01-06 22:18:54.881000,L8,499.62,501.73,455.25,415.44,439.38,395.71,382.01,373.58,372.05,372.98,424.68,406.14,408.41,410.84,430.70,411.18,428.37,411.45,422.06,406.13,413.25,436.86,404.15,416.69,397.69,385.12,366.32,423.17,414.55,419.23,428.15,409.25,437.91,414.20,420.49,421.67,435.71,433.42,428.16,405.74,409.68,419.86,417.02,428.49,434.96,434.33,418.61,436.78,427.52,421.74,418.00,413.71,420.72,434.07,427.67,411.80,433.48,442.07,393.28,392.45,374.75,383.07,394.13,386.40,384.53,365.30,350.70,374.49,425.21,385.06,407.17,396.44,379.96,390.94,363.42,357.97,387.33,378.60,397.20,400.48,420.93,410.21,419.27,424.26,421.93,413.96,395.27,379.85,354.94,355.31,357.37,349.98,318.38,313.45,314.86,339.71,334.07,328.38,331.33,314.45,329.90,348.07,368.42,350.28,354.71,324.49,332.12,342.61,336.80,321.65,319.71,358.64,358.22,344.30,333.91,318.16,315.74,294.65,303.09,308.95,282.66,308.82,328.93,314.94,328.23,331.81,334.53,332.70,322.88,319.99,316.60,316.65,334.49,331.65,330.79,326.34,326.08,318.35,310.44,323.13,317.23,316.08,325.27,327.07,327.10,337.12,343.57,345.54,349.23,349.22,351.77,358.82,355.36,349.77,355.24,357.17,366.54,368.43,361.02,371.39,382.98,360.70,357.43,355.98,351.73,361.01,404.21,411.60,426.71,436.06,433.73,449.33,432.52,388.49,401.61,408.52,425.47,437.02,449.14
2014-02-07 22:18:33.391000,L8,511.37,517.16,496.52,458.41,459.97,455.94,461.48,456.08,471.99,472.42,453.89,483.34,481.96,483.70,492.89,482.97,482.82,480.73,462.90,488.01,400.64,487.53,527.92,423.32,299.34,343.39,342.38,434.62,446.13,460.75,451.44,440.38,445.90,445.98,444.72,453.05,457.77,465.02,449.36,459.37,441.55,439.00,432.89,460.95,465.87,444.08,440.27,446.18,442.37,453.29,438.90,442.69,446.96,464.08,473.83,479.88,478.04,448.37,447.72,434.28,452.98,450.56,427.45,434.39,429.14,412.56,414.38,432.50,446.80,438.78,424.60,437.32,417.85,421.21,391.31,374.12,419.39,411.18,433.75,443.61,443.23,450.63,453.25,454.69,461.05,454.94,439.84,372.18,354.26,370.26,393.14,357.47,324.11,369.77,384.56,392.67,,212.43,350.04,332.14,332.51,317.42,394.52,418.20,416.99,404.50,337.44,338.37,379.45,356.50,371.46,377.37,400.47,333.32,281.94,324.23,260.89,260.90,262.67,270.66,,,323.56,193.10,,,222.09,353.67,351.41,345.86,335.28,335.07,341.28,337.67,338.52,337.68,334.05,331.67,337.31,333.55,325.97,332.41,332.11,329.40,325.52,344.50,352.41,352.77,355.95,355.96,359.30,364.19,363.11,355.02,361.03,362.15,371.30,371.96,365.26,374.71,388.01,401.00,405.38,360.20,283.27,188.10,194.66,465.00,470.36,239.55,233.15,251.00,484.62,509.72,481.10,508.92,497.29,500.29,530.05
2014-02-23 22:18:20.398000,L8,509.69,514.58,495.79,428.14,460.32,484.98,451.56,479.76,473.13,475.51,476.96,486.46,484.88,485.02,495.00,485.49,486.42,483.31,492.45,493.39,495.42,454.26,485.33,473.73,463.75,458.98,459.04,456.19,441.60,463.27,452.22,436.26,448.82,448.13,448.04,455.06,464.92,462.47,452.26,459.08,450.02,431.65,429.82,462.84,444.27,442.68,461.02,445.46,444.71,449.44,442.43,440.66,455.60,448.94,476.24,483.93,479.09,450.62,449.94,467.73,455.60,453.97,433.99,436.22,431.00,417.11,418.17,439.13,449.08,444.96,447.75,441.51,438.14,422.77,394.97,420.66,420.35,416.21,439.10,444.29,448.54,453.34,461.92,462.62,461.93,457.02,436.98,421.55,393.96,388.66,390.82,391.82,374.66,379.95,389.80,393.69,392.91,398.55,400.72,389.07,384.44,396.19,402.69,419.97,424.23,409.34,392.70,390.07,380.69,360.94,377.24,394.65,410.37,414.48,414.48,403.00,335.16,348.93,351.94,343.38,364.58,383.88,379.16,368.72,366.13,364.55,360.06,362.63,352.73,351.08,344.06,337.61,342.28,344.07,342.90,338.67,337.82,335.27,340.08,338.66,331.59,335.19,331.30,341.15,344.14,344.28,351.72,356.23,357.85,354.73,359.87,367.08,361.24,358.31,361.07,365.25,370.70,376.77,371.13,381.38,393.84,404.60,413.66,422.68,436.30,454.96,472.17,491.07,503.19,508.06,518.70,526.52,518.76,513.97,516.36,517.40,526.77,539.19,539.81
2014-03-27 22:17:50.001000,L8,509.67,513.17,493.48,426.03,459.51,482.71,442.96,479.27,456.53,475.47,479.31,487.24,485.34,486.76,497.14,486.86,485.15,483.44,491.77,492.95,493.40,465.20,483.81,474.14,463.33,456.96,460.08,456.28,443.31,456.16,445.82,432.34,445.94,446.50,439.80,453.05,461.44,528.19,533.89,502.25,513.40,550.00,425.95,436.18,443.86,443.23,448.21,445.18,445.07,445.23,441.59,440.60,454.27,446.76,470.48,476.96,444.23,451.42,449.19,436.82,426.54,450.67,422.47,433.92,426.12,415.97,417.43,434.11,445.75,423.21,446.41,440.92,433.39,424.64,392.72,419.91,414.68,417.07,440.10,442.61,449.47,456.44,460.74,462.91,460.61,455.95,436.15,420.64,393.88,388.44,391.24,392.14,376.00,379.67,391.43,394.63,392.19,401.11,399.91,389.76,385.42,394.16,405.15,416.92,423.71,409.88,387.58,388.37,380.97,360.01,377.12,394.81,408.08,411.99,411.59,400.58,333.44,348.93,323.71,317.98,354.68,381.40,374.25,365.56,365.39,364.40,362.11,364.47,353.35,349.51,343.12,338.82,341.60,343.93,344.33,338.20,336.55,334.57,337.84,328.59,329.10,331.77,330.01,337.96,341.44,343.52,349.77,353.68,356.25,353.55,359.58,365.18,363.50,359.25,360.79,366.42,372.21,375.65,372.42,381.73,394.10,402.61,413.78,421.31,434.91,450.74,473.56,489.08,499.68,504.72,512.05,519.63,509.49,508.02,515.01,517.10,525.33,532.97,537.41
